Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47)
9.999999999999998e-08,0.564062148003667,1.7903921791162205e-13,1.5479969090147903e-14,1.9208389067371903e-14,1.7624814031528697e-14,0.0,0.0,9.727863967459199e-10,5.2140443979206e-15,2.3513606913423948e-14,2.7355551945152712e-14,2.8472633896241344e-18,3.1519882499850964e-37,2.792673507266075e-25,1.1740462133688314e-13,2.6050603382683903e-17,5.972771533588357e-12,2.6308411377107865e-31,6.19213082612149e-29,2.9990570218175013e-27,7.658953825787085e-27,1.7626655135588645e-14,7.339538781583844e-27,8.38039020112585e-23,1.0540814278593349e-29,1.6594073298220836e-38,1.736399005654205e-28,1.2675584051808025e-34,3.514356976166641e-34,8.114748613675499e-23,1.8260027800028577e-36,3.986483200035095e-35,2.296540841078572e-36,3.76,0.0,0.6061434385744222,0.9998731339565702,7.061678630859086e-15,5.461127256171187e-20,7.240675436609647e-06,7.240681531041693e-06,0.0001268650640566011,3.1510503929061184e-17,5.960881584844868e-12,9.696937820517294e-10,3.7182822459824436e-14,5.540456357931164e-13,1.6318324153805769e-22,2.088201832864396e-12,9.574971078408074e-16,3.4035764747609974e-18,1.3828282824744952e-17,9.18218269340268e-15,4.788682449484384e-14,5.005024120375217e-13,3.539126921383875e-17,7.72780138113266e-14,2.374586055064381e-16,1.0732623655165667e-18,6.277687530520071e-17,9.193330383535726e-17,1.8445284346037836e-20,1.977839292709234e-13,4.220366309913735e-19,2.4954643940529194e-24,6.720971968643601e-23,8.645288801820841e-25,2.4342906608718843e-22,6.781979210990042e-16,2.983460278439492e-25,2.613328871286537e-21,1.1147308486358974e-27,6.93212373585067e-22,3.4474488241478637e-23,2.975793790375339e-28,9.107096843093441e-18,1.0720931948486033e-21,1.4942664020104497e-26
1.026884961109707e-07,0.564062148003667,1.8766476356957728e-13,1.6329617830110777e-14,2.0154422362877254e-14,1.861276730818825e-14,0.0,0.0,9.989403929873685e-10,5.498110979026681e-15,2.4712974572713772e-14,2.875082904388419e-14,3.071458913978161e-18,3.366980150656204e-37,2.942989321807885e-25,1.1949253499782086e-13,2.813652180706463e-17,6.298205066841933e-12,2.849738679450548e-31,6.820743535099657e-29,3.2306856294891738e-27,8.095963139970881e-27,1.7655213544718964e-14,8.112037421563302e-27,9.204753863716811e-23,1.1643054391374019e-29,1.883123286618781e-38,1.9223361520108223e-28,1.5178189314858269e-34,3.976621014677724e-34,8.723864642393511e-23,2.083967448159881e-36,4.5056909725098687e-35,2.747146382840993e-36,3.76,0.0,0.6061432438840121,0.9998731339300745,7.518481652360895e-15,6.059221247048134e-20,7.435339352961124e-06,7.435345779341452e-06,0.00012686506405281927,3.2360247743679937e-17,6.285708792716191e-12,9.957130426790756e-10,3.920901160527737e-14,5.708001549911264e-13,1.765242013417473e-22,2.1775289622171952e-12,1.0097271204732563e-15,3.680378483854564e-18,1.4213145864680732e-17,9.682917904609806e-15,5.033378334996863e-14,5.280014451807876e-13,3.800810729383787e-17,8.301578873664116e-14,2.4886761842376393e-16,1.1546740470307036e-18,6.764027560115873e-17,9.668954986745471e-17,2.0542860487790917e-20,2.0310106882805462e-13,4.647381286279846e-19,2.7141804280221998e-24,7.40365191081688e-23,9.30765872762891e-25,2.7120560218619317e-22,7.215361283029095e-16,3.2309769701174068e-25,2.825712077172374e-21,1.2080121956916283e-27,7.204695740803639e-22,3.901523062196706e-23,3.367742725229504e-28,9.810857099346195e-18,1.1841338651442453e-21,1.6846774232501136e-26
1.1401350516307446e-07,0.564062234197951,2.262266839616213e-13,2.013763086085709e-14,2.4294854412495525e-14,2.3059932729077695e-14,0.0,0.0,1.1091121765872181e-09,6.777387942502034e-15,2.998786957048101e-14,3.488727531764145e-14,4.137644881257701e-18,4.430699243041956e-37,3.6497221613520456e-25,1.2770091319072133e-13,3.8100966857256673e-17,7.763773409758262e-12,3.893143054954096e-31,9.968931087287468e-29,4.3098152180863e-27,9.987742398449043e-27,1.7768071765533622e-14,1.2022422043626827e-26,1.3297456630453853e-22,1.7141720776558227e-29,3.090315954842154e-38,2.8637891495825393e-28,3.092573295294348e-34,6.453214594880779e-34,1.1588183300090188e-22,3.498271150568953e-36,7.274588248653974e-35,5.5724588592670303e-36,3.76,0.0,0.6061424237716801,0.9998731338183682,9.619627337431239e-15,9.124737791615937e-20,8.255339985431104e-06,8.25534790665029e-06,0.00012686506403716417,3.593970071100106e-17,7.748610648137727e-12,1.1052974754772687e-09,4.833421957008857e-14,6.413634974207958e-13,2.405938694400673e-22,2.5631818274696994e-12,1.2450005186398072e-15,5.0112389773564435e-18,1.583433824770582e-17,1.1938164892990772e-14,6.121818009416071e-14,6.518610709066903e-13,5.038694928144885e-17,1.099399450957233e-13,2.9903839732603656e-16,1.5381697177488031e-18,9.06783262261985e-17,1.1791522083550243e-16,3.1370451902193344e-20,2.2549880650840088e-13,6.781083561124958e-19,3.77725324926686e-24,1.0851110251952434e-22,1.2467021116888416e-24,4.1475761599032897e-22,9.185806377149367e-16,4.421362292469677e-25,3.8422700625345144e-21,1.6593339958672062e-27,8.401373728701472e-22,6.333749332986753e-23,5.467195860303993e-28,1.3141719260505563e-17,1.7501153230695e-21,2.705864831867256e-26
1.253385142151782e-07,0.5640623203921185,2.6837254348212344e-13,2.4312708862621376e-14,2.866525242719532e-14,2.7969897692093903e-14,0.0,0.0,1.21928536824303e-09,8.190281387663852e-15,3.559401690067223e-14,4.140894656833681e-14,5.411454725088649e-18,5.790932484651164e-37,4.481077480307546e-25,1.350396805874545e-13,5.0090088188483563e-17,9.382412489653256e-12,5.141678225085782e-31,1.4020543660756286e-28,5.553867553323043e-27,1.1929088336780432e-26,1.7866748334899272e-14,1.713596833181822e-26,1.8494870564195198e-22,2.4148711963170504e-29,4.815855785771785e-38,4.093670708347055e-28,5.880965662291847e-34,9.958493640742063e-34,1.4952065393552943e-22,5.567140402944169e-36,1.1164355700622885e-34,1.054967787716726e-35,3.76,0.0,0.6061416036604557,0.9998731337065063,1.2011808840305733e-14,1.3210084569257253e-19,9.075339353380415e-06,9.075348925449545e-06,0.00012686506402150155,3.9519147064016926e-17,9.364416099080337e-12,1.214853077895337e-09,5.84132012752655e-14,7.119197684922691e-13,3.1832094995658017e-22,2.9620617050513228e-12,1.5049506046456313e-15,6.629499486421316e-18,1.7455524838611292e-17,1.4429317227978705e-14,7.300689604156808e-14,7.886203668066871e-13,6.508530423800063e-17,1.4146309277170929e-13,3.524086334648164e-16,1.989557320580818e-18,1.180375338340692e-16,1.4103331522071487e-16,4.594026715992655e-20,2.478962899063384e-13,9.515453783352653e-19,5.088288562915588e-24,1.5353363078436796e-22,1.6266981753558057e-24,6.082788429306552e-22,1.1384808806201156e-15,5.867303161854703e-25,5.068358324583125e-21,2.2135836233826854e-27,9.676479398225088e-22,9.77545785477357e-23,8.438011974282823e-28,1.7091536098348447e-17,2.488008255364292e-21,4.159310773011669e-26
1.3666352326728196e-07,0.5640624065861701,3.1407712311977986e-13,2.8852436032448375e-14,3.3241075159483423e-14,3.3346252678678927e-14,0.0,0.0,1.3294600990296567e-09,9.73677409671769e-15,4.149637171816755e-14,4.827504511515176e-14,6.906561729080608e-18,7.505711350979026e-37,5.442936424166614e-25,1.4159826918729297e-13,6.426089119826445e-17,1.1154104253468186e-11,6.605612139981279e-31,1.9104406695922584e-28,6.958374669140202e-27,1.3882358880296632e-26,1.7955424447563816e-14,2.3649904739038138e-26,2.4931802104737204e-22,3.2820357029785107e-29,7.192797103933261e-38,5.656636210432662e-28,1.0565779800953011e-33,1.4747101102857794e-33,1.8836449125295556e-22,8.48049798696711e-36,1.64349544937971e-34,1.8869280882052642e-35,3.76,0.0,0.6061407835503386,0.9998731335944888,1.470133053384675e-14,1.8510963767533267e-19,9.895337456847768e-06,9.89534883574072e-06,0.00012686506400581848,4.309858680245864e-17,1.1133124868016852e-11,1.324382068682108e-09,6.944595545613139e-14,7.824576094470305e-13,4.1094024340831267e-22,3.3719191977183147e-12,1.789593575718509e-15,8.563223394960119e-18,1.9076716668792696e-17,1.715637895998526e-14,8.566359627755867e-14,9.381791948566149e-13,8.227019134432444e-17,1.7776418576933375e-13,4.087116933014517e-16,2.5115809265229047e-18,1.4996369087918578e-16,1.6600467719870146e-16,6.500579070108297e-20,2.7029351902438386e-13,1.2928755647771458e-18,6.671788512948841e-24,2.109551542065396e-22,2.07663614187707e-24,8.619780775094473e-22,1.3804838357074455e-15,7.590372068393842e-25,6.519921837956719e-21,2.8825998835142012e-27,1.1030069606538242e-21,1.4476570460472728e-22,1.2495917449765109e-27,2.1693222683938814e-17,3.425366902508337e-21,6.164102809318474e-26
1.4798853231938572e-07,0.5640624927801055,3.633111042571845e-13,3.3756120665153515e-14,3.800199059290609e-14,3.919454467705637e-14,0.0,0.0,1.4396364885372253e-09,1.1416849005889876e-14,4.7663571661889347e-14,5.5449056668541706e-14,8.635702231321403e-18,9.637448479129048e-37,6.539284010510128e-25,1.474585974314376e-13,8.076386270339504e-17,1.3078832510425154e-11,8.293161482988515e-31,2.535129446493759e-28,8.517212449255476e-27,1.5816300924997477e-26,1.8035968323378125e-14,3.1769139902787246e-26,3.2740206962665826e-22,4.3299274853550626e-29,1.036833809895394e-37,7.598267169410342e-28,1.8092945286716988e-33,2.1101354521509814e-33,2.3259913040667494e-22,1.2456061031447924e-35,2.3367056042580726e-34,3.216909628069283e-35,3.76,0.0,0.6061399634413293,0.9998731334823157,1.7693845223823798e-14,2.5237410701052035e-19,1.0715334295870394e-05,1.0715347637525305e-05,0.0001268650639901137,4.66780199264638e-17,1.3054736677761817e-11,1.4338863036781084e-09,8.143248084797609e-14,8.529726115716008e-13,5.196660932706599e-22,3.7908924239551865e-12,2.0989456285264006e-15,1.0840468537169891e-17,2.0697917815201206e-17,2.0119354366508355e-14,9.915346922361851e-14,1.1004261804825367e-12,1.0210253123666628e-16,2.190004156444853e-13,4.677041446806524e-16,3.1065188359409484e-18,1.8668039978105578e-16,1.9279419778862513e-16,8.93860082458713e-20,2.926904938650545e-13,1.7097667621290012e-18,8.551317395515739e-24,2.8274639779144354e-22,2.60239917244434e-24,1.1869912290103563e-21,1.6438110549572252e-15,9.61106450253603e-25,8.211959484625808e-21,3.6786862695222895e-27,1.2462201820294994e-21,2.071442440952961e-22,1.78803029070816e-27,2.6976030337425172e-17,4.5907259587286855e-21,8.857346927131394e-26
1.7063855042359324e-07,0.564062665167628,4.722371850916363e-13,4.465991746138539e-14,4.801536376888465e-14,5.233740042033812e-14,0.0,0.0,1.6599946754972385e-09,1.5177677864281388e-14,6.068311395688058e-14,7.059343803686871e-14,1.2842779541076403e-17,1.5421995479141796e-36,9.143404961227534e-25,1.5737378000532567e-13,1.213374037225623e-16,1.738734186069788e-11,1.2365891254136713e-30,4.186415344680003e-28,1.2068007704704103e-26,1.9530295077936274e-26,1.8175653488790884e-14,5.367648198181005e-26,5.298200744741954e-22,7.017969928569488e-29,1.9768766183575676e-37,1.280241914324786e-27,4.7266258037452015e-33,3.9771724253341025e-33,3.378969801384417e-22,2.4608127331477015e-35,4.342255793233911e-34,8.329236558062225e-35,3.76,0.0,0.6061383232266327,0.9998731332575024,2.460823523698719e-14,4.387479823944433e-19,1.2355324180723311e-05,1.235534191558071e-05,0.00012686506395864395,5.383686633201737e-17,1.73566683126031e-11,1.6528265085135787e-09,1.082668402060474e-13,9.93938539207448e-13,7.901942946663191e-22,4.650259596243782e-12,2.7918417574698246e-15,1.6537715105628803e-17,2.3940343228356578e-17,2.6753064271497815e-14,1.2850059962845992e-13,1.4624974399826437e-12,1.5032435963632174e-16,3.168208551683015e-13,5.928863419810026e-16,4.522227940853446e-18,2.752818615394581e-16,2.5170465031382127e-16,1.5770186061417108e-19,3.374836807243409e-13,2.7997853552454303e-18,1.3287604641348238e-23,4.778816622390662e-22,3.904931000493833e-24,2.1002850384189305e-21,2.2313063056531644e-15,1.462188049508786e-24,1.2372898010978013e-20,5.703916342691265e-27,1.5562328580872463e-21,3.904756454217361e-22,3.370507237391619e-27,3.9685541366674555e-17,7.72373208283661e-21,1.6952965545924454e-25
1.9328856852780076e-07,0.5640628375546861,5.948758855478672e-13,5.704555719800034e-14,5.860716295221452e-14,6.747327719974404e-14,0.0,0.0,1.880360716704443e-09,1.9472634096552782e-14,7.446170234582935e-14,8.661971659819123e-14,1.811832372315561e-17,2.3727428227419567e-36,1.2298114770222592e-24,1.6529885871536835e-13,1.7289435113793333e-16,2.2307841335616846e-11,1.7395895238837367e-30,6.462879812012865e-28,1.614109041624401e-26,2.293545897714537e-26,1.8282476646454833e-14,8.462292200422406e-26,8.020280135724123e-22,1.0566170936002093e-28,3.4443829033804326e-37,2.007996107504949e-27,1.0913866152983142e-32,6.877818047500319e-33,4.665963115773241e-22,4.434409970366224e-35,7.3890624959337e-34,1.9064254317124643e-34,3.76,0.0,0.6061366830163658,0.9998731330320663,3.2792859524114794e-14,7.106630146283977e-19,1.3995309008209426e-05,1.3995331759627732e-05,0.00012686506392710193,6.099568628216944e-17,2.2270208792478122e-11,1.8716834587693757e-09,1.3891626923262252e-13,1.1348647011544097e-12,1.1392225516750391e-21,5.530697986341671e-12,3.583768534835737e-15,2.3945551321940385e-17,2.7182769668076574e-17,3.433048470825704e-14,1.6079736596515755e-13,1.8737989623003867e-12,2.1092551790537252e-16,4.3587275338311475e-13,7.263971485043927e-16,6.247326352300325e-18,3.852602213050745e-16,3.1754862266364935e-16,2.5879404511630064e-19,3.8227585050433985e-13,4.278004255053674e-18,1.9464674825902296e-23,7.568844030889191e-22,5.581343079517331e-24,3.456618233640776e-21,2.894826219259265e-15,2.104208995935127e-24,1.7653308007231818e-20,8.398775581255489e-27,1.8977345403737694e-21,6.754713689127297e-22,5.830526296778214e-27,5.5391310881670936e-17,1.213072688261433e-20,2.9932835806966087e-25
2.1593858663200828e-07,0.5640630099412799,7.309436270192709e-13,7.095114517505862e-14,6.971765775714042e-14,8.469563608607679e-14,0.0,0.0,2.100735302014969e-09,2.430158566326239e-14,8.884707066144122e-14,1.0335050313102415e-13,2.4536851367929683e-17,3.5197822659245523e-36,1.5994142824568756e-24,1.7163245561779455e-13,2.3643011000070165e-16,2.784025128905998e-11,2.3399520285507393e-30,9.472538334691189e-28,2.0668332082113984e-26,2.596657232183199e-26,1.8364920576885796e-14,1.2645844390221401e-25,1.1532015079462907e-21,1.504247190122201e-28,5.599117671990244e-37,2.9807683580273786e-27,2.289254232794667e-32,1.1139138809280499e-32,6.197424434258229e-22,7.446218660924517e-35,1.1751488705021725e-33,3.9646326567004635e-34,3.76,0.0,0.6061350428105284,0.9998731328060064,4.2283403183033334e-14,1.0894905412004144e-18,1.5635288778578753e-05,1.5635317169678344e-05,0.000126865063895477,6.815447977771064e-17,2.779535591082081e-11,2.0904642664353446e-09,1.7338075781200681e-13,1.2757566000582488e-12,1.5757599309476071e-21,6.425662346847432e-12,4.474855473823793e-15,3.32881546568629e-17,3.04252152880339e-17,4.285165550421114e-14,1.9581282545484212e-13,2.33322929096577e-12,2.8499805263934286e-16,5.769345549915567e-13,8.669360944081356e-16,8.287626275674096e-18,5.177899468573967e-16,3.9015079995897607e-16,4.017036159108883e-19,4.2706700322519766e-13,6.196007943842106e-18,2.7232594287015556e-23,1.139275356800847e-21,7.678645650996045e-24,5.380831933703171e-21,3.628559560295583e-15,2.899730992715329e-24,2.4142163578474632e-20,1.188318055818042e-26,2.270776430273041e-21,1.0944022809136288e-21,9.446641131748837e-27,7.422215600901777e-17,1.8065149069685618e-20,4.961634427566582e-25
2.3858860473621577e-07,0.564063182327409,8.801583697863816e-13,8.64274162956947e-14,8.13155042590224e-14,1.041120015516164e-13,0.0,0.0,2.321119047332306e-09,2.966440215017096e-14,1.0371776608200367e-13,1.2064424780217635e-13,3.2163320138646885e-17,5.052607548605957e-36,2.0212530963113007e-24,1.7668825088538663e-13,3.1285880730893497e-16,3.398450765765318e-11,3.0388591581013808e-30,1.3324046711956867e-27,2.5583553466325518e-26,2.8604158453097944e-26,1.843419262316784e-14,1.8111094407807801e-25,1.5918616395751366e-21,2.049785316851584e-28,8.61528367699392e-37,4.2361012800306485e-27,4.4468383675191416e-32,1.7137491790064677e-32,7.983124010510006e-22,1.1824896915278135e-34,1.7715751718626232e-33,7.6368869461446885e-34,3.76,0.0,0.6061334026091199,0.9998731325793224,5.311563847475093e-14,1.5983766980943247e-18,1.7275263492062682e-05,1.727529814574451e-05,0.00012686506386377246,7.531324681978137e-17,3.3932107465045245e-11,2.3091741858405513e-09,2.1166029582954516e-13,1.4165886575662242e-12,2.108517747544816e-21,7.330645647348245e-12,5.465232059308432e-15,4.478957055789903e-17,3.3667693543742686e-17,5.23166180672272e-14,2.3333436250650437e-13,2.839650708393266e-12,3.7355789581687674e-16,7.40662902270327e-13,1.0134181684041529e-15,1.0645066245137003e-17,6.73842458663943e-16,4.693684499424959e-16,5.966686793552632e-19,4.718571389070644e-13,8.600285359327113e-18,3.6724373815379465e-23,1.6460057145554469e-21,1.0243789659322479e-23,8.015177677723137e-21,4.427079176706392e-15,3.859751251887412e-24,3.191650723792328e-20,1.628902503012621e-26,2.6754127598664303e-21,1.6842759055399483e-21,1.4538290787856214e-26,9.62707871091621e-17,2.5788527667013417e-20,7.8171692887634815e-25
2.612386228404233e-07,0.5640633547130741,1.0422443762236678e-12,1.0353450878904704e-13,9.338983793081979e-14,1.2584030099391235e-13,0.0,0.0,2.5415125112915772e-09,3.5560954612569685e-14,1.1897668163407716e-13,1.383877168102899e-13,4.105449683425661e-17,7.044902271739354e-36,2.4931929165494907e-24,1.80724915850467e-13,4.030197331634011e-16,4.074055868999109e-11,3.8358724642080934e-30,1.8126467023260438e-27,3.082559042619406e-26,3.085875421267261e-26,1.8491551240940717e-14,2.50583397890991e-25,2.1258945675302856e-21,2.6970519326165525e-28,1.2679202932252166e-36,5.811592832760756e-27,8.112171668416483e-32,2.5306708798617213e-32,1.0032624158814037e-21,1.7948963195827023e-34,2.5577615758110736e-33,1.381812837094611e-33,3.76,0.0,0.6061317624121402,0.9998731323520144,6.532697766684518e-14,2.2620985691641896e-18,1.891523314887541e-05,1.8915274687838208e-05,0.00012686506383198938,8.24719874094112e-17,4.0680461255978e-11,2.527817109837053e-09,2.5375487317130434e-13,1.5573619199075614e-12,2.7459196766152563e-21,8.242574605290029e-12,6.5550277521665836e-15,5.867371966614554e-17,3.691019049759429e-17,6.272541495395875e-14,2.7316621656119324e-13,3.391909502030494e-12,4.775509877288979e-16,9.276257084003504e-13,1.1649386079193261e-15,1.3318500078506613e-17,8.542200043497478e-16,5.550849811301005e-16,8.551945451211591e-19,5.166462575700958e-13,1.1532261778116705e-17,4.8056911864389556e-23,2.2993235612905403e-21,1.3323650193345682e-23,1.1520461291221448e-20,5.2853362456951426e-15,4.993833529695003e-24,4.104270538305604e-20,2.176183672796549e-26,3.1117010623333e-21,2.4870777797378885e-21,2.146788295447329e-26,1.215992775971475e-16,3.5569315882082727e-20,1.1812910882791232e-24
2.838886409446308e-07,0.5640635270982747,1.2169360352015718e-12,1.2233962636407046e-13,1.059444568770015e-13,1.5000622083638629e-13,0.0,0.0,2.761916208045868e-09,4.199111545002874e-14,1.345463076861004e-13,1.5649046881623737e-13,5.1260163993496236e-17,9.576094024569461e-36,3.0130824558818818e-24,1.8395164016020414e-13,5.076832940283108e-16,4.810836254536843e-11,4.729145139320839e-30,2.3989091068413512e-27,3.633995112589127e-26,3.2759845783830794e-26,1.8535450468156166e-14,3.3695363885923367e-25,2.7625774555211144e-21,3.448864417056026e-28,1.7987513452072477e-36,7.74485598750205e-27,1.4044854283944686e-31,3.6146399521563195e-32,1.2355619670404832e-21,2.624787311719442e-34,3.5639234207091554e-33,2.3733963061425132e-33,3.76,0.0,0.6061301222195891,0.9998731321240815,7.895765560188826e-14,3.1069302943912857e-18,2.0555197749215354e-05,2.0555246795971397e-05,0.00012686506380012682,8.963070154740899e-17,4.804041508738879e-11,2.7463959927213345e-09,2.996644797239675e-13,1.6980979853220587e-12,3.496111336046429e-21,9.159354960123529e-12,7.744371990908352e-15,7.516440092538436e-17,4.015270238451371e-17,7.40780894400126e-14,3.1512811383006574e-13,3.9888510175626185e-12,5.978589775065676e-16,1.138327095504994e-12,1.3207428838645047e-15,1.630436239094792e-17,1.0595844149376438e-15,6.472047444962759e-16,1.1901288713708128e-18,5.614343592344528e-13,1.5028476760813118e-17,6.133214600345142e-23,3.1226499524004766e-21,1.696501155928129e-23,1.6077267160991398e-20,6.19866105530497e-15,6.310243329326481e-24,5.157764964394515e-20,2.8462539975269845e-26,3.579702391356525e-21,3.550047601163197e-21,3.064317755259988e-26,1.5024387498289337e-16,4.768197997801397e-20,1.723922629240341e-24
