Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55)
6.916982714121615e-07,0.944486010838987,5.955940897283702e-05,1.8276968995228433e-05,8.255008944458402e-06,5.3772791437151166e-05,0.0,0.0,1.0071007918222141e-05,9.42134064143399e-09,4.5602507273677457e-07,1.3624134578494955e-07,3.905682526507421e-08,1.0864602075669485e-14,1.1008414684362725e-10,3.013942419229644e-07,2.2454569508120728e-06,4.878652899825383e-05,4.3354133312912154e-14,2.5305422843131274e-09,1.387166314783728e-12,2.6833983440256727e-13,1.3544113482649233e-08,4.565354894247024e-12,7.51638564377186e-11,5.155165459047483e-14,3.6751705889508113e-16,8.190178482299153e-12,6.452985376078869e-13,7.372405805134761e-14,2.2432288600652e-11,9.596572202752568e-17,6.174475948211134e-17,1.1838873497896712e-15,3.76,0.0,0.5108385854604071,0.9969661410475922,2.7428847891398916e-05,5.303871047368845e-07,0.27710631602867114,0.2809215376153397,0.0029505182730084414,3.0260014661920734e-10,4.2371013651893484e-05,5.952236639776039e-05,0.00179691588063887,6.558933993238217e-10,9.543656810951394e-08,1.136977867999962e-06,6.297730005038028e-07,3.9957892176226606e-08,0.00016694711370842538,2.7749669084569914e-09,4.225657263220952e-08,1.0950099009402295e-06,2.416993641930647e-06,1.0127415503725977e-05,9.017584606165957e-05
7.108181563492472e-07,0.945493655469597,6.23666361075821e-05,1.9328439898441067e-05,8.771658224749204e-06,5.740804120076913e-05,0.0,0.0,1.0329551652281107e-05,9.716458335491446e-09,5.030902504052606e-07,1.5437557561434887e-07,4.258371882280281e-08,1.3194141486966663e-14,1.2705948077111098e-10,3.306023296865017e-07,2.380549669083716e-06,5.173391207723505e-05,5.125760336736168e-14,2.744738157887668e-09,1.6650145044304607e-12,3.275196075297007e-13,1.4868091203116223e-08,5.269309596722887e-12,7.968157365837014e-11,6.494053705607106e-14,4.568122210737702e-16,9.771540056604946e-12,7.40638072403899e-13,8.291466714880366e-14,2.422359180506675e-11,1.1083908158496724e-16,7.351259837963779e-17,1.3986853823720802e-15,3.76,0.0,0.5047119047470966,0.996961354286038,2.9676176043693242e-05,5.703348289618099e-07,0.2831177294972027,0.2871337221014758,0.002950503686804179,3.08837225191534e-10,4.4578743886359066e-05,6.188779091395993e-05,0.00189141013921674,6.812961906891675e-10,1.0067888191326158e-07,1.1823014545287913e-06,6.571790628396211e-07,4.449895720641745e-08,0.00017542737808587532,2.8942235228785744e-09,4.3338408129186916e-08,1.1397243368614637e-06,2.5153034031869538e-06,1.1140170984806842e-05,9.665506137464486e-05
7.299380412863328e-07,0.9464897991541261,6.521781733823604e-05,2.0398900157409732e-05,9.305507369522211e-06,6.116391489929925e-05,0.0,0.0,1.0588853827612546e-05,1.0008266807815805e-08,5.537207789666199e-07,1.7421343551256917e-07,4.634839631338665e-08,1.5920409809341412e-14,1.459417996994162e-10,3.614301561589736e-07,2.5208762037563903e-06,5.478759896167195e-05,6.030430509364204e-14,2.969508119911271e-09,1.9879261107993334e-12,3.9685547758944816e-13,1.626648082402304e-08,6.060357108677217e-12,8.437388361709496e-11,8.125438556018243e-14,5.642646623415267e-16,1.1600480795254399e-11,8.474780733341544e-13,9.303057323420792e-14,2.6127681662680775e-11,1.2764864255955006e-16,8.727028436957104e-17,1.6465978633628132e-15,3.76,0.0,0.49865833535233184,0.9969564139801601,3.203121181907385e-05,6.121091911743937e-07,0.28905339070788916,0.293274624867676,0.0029504886526115132,3.1498214663981073e-10,4.683530420940057e-05,6.425912406236748e-05,0.001987996252358841,7.067198285035893e-10,1.0604332747856462e-07,1.2277430432688454e-06,6.8481534017161e-07,4.939145115738948e-08,0.00018407262517736742,3.0162572558058567e-09,4.4415759819544655e-08,1.185513504570826e-06,2.613918110928262e-06,1.2224563941633768e-05,0.00010338974199420277
7.490579262234185e-07,0.9474745798306435,6.811159209379542e-05,2.1487299661400277e-05,9.856664407689727e-06,6.50393911656629e-05,0.0,0.0,1.084903363793651e-05,1.0296713027901723e-08,6.080889986880807e-07,1.958448575633963e-07,5.0362178575283074e-08,1.909309793669179e-14,1.66859431804827e-10,3.9388454228627055e-07,2.6665674718962628e-06,5.7949336445434626e-05,7.061806354971912e-14,3.2049739926777724e-09,2.3615197669408456e-12,4.775753845317249e-13,1.7739648020161732e-08,6.946888461906727e-12,8.924526603899638e-11,1.0101388624569797e-13,6.928684717405391e-16,1.3706968137640593e-11,9.669410213833037e-13,1.0414673978305522e-13,2.8150377561846025e-11,1.4660389837818204e-16,1.0330905122421966e-16,1.9319407557603115e-15,3.76,0.0,0.4926770031923233,0.9969513190025419,3.449525078259265e-05,6.557454643610833e-07,0.29491419916046663,0.29934509838636564,0.0029504731669881593,3.210363563657721e-10,4.914027067470159e-05,6.663437576784113e-05,0.002086651107751105,7.321430810449372e-10,1.1152856009694268e-07,1.2732645003651363e-06,7.126654614029377e-07,5.4648561757338767e-08,0.00019287988642275396,3.1410397731883707e-09,4.548864691490649e-08,1.2323788145525186e-06,2.7127535602329643e-06,1.3383207569708714e-05,0.00011038047666771491
7.681778111605042e-07,0.9484481337516144,7.10465921016141e-05,2.2592603360736946e-05,1.0425235552542728e-05,6.90333560345695e-05,0.0,0.0,1.1110208055352396e-05,1.0581762126178308e-08,6.663701316363264e-07,2.193598705218991e-07,5.463666079741912e-08,2.2765676292873165e-14,1.8994190170250081e-10,4.279688953813146e-07,2.8177544976915337e-06,6.122084042426318e-05,8.233168490265548e-14,3.4512492017033553e-09,2.79189764148535e-12,5.709848199823615e-13,1.9287800324281223e-08,7.937900010145698e-12,9.430021620611899e-11,1.2481146673293973e-13,8.459984148120606e-16,1.6123540210227836e-11,1.100237441055614e-12,1.1634286921993333e-13,3.02977091826132e-11,1.6793261342312328e-16,1.2195495409049493e-16,2.259501891767452e-15,3.76,0.0,0.48676704479685007,0.9969460682701605,3.706951087760302e-05,7.012787798739372e-07,0.30070104367731076,0.3053459848675137,0.0029504572266301913,3.270012727002325e-10,5.149322603074394e-05,6.901161993170674e-05,0.0021873517976404187,7.57545496631092e-10,1.1713324683379225e-07,1.3188289159768348e-06,7.407136304076555e-07,6.028315975827278e-08,0.00020184623118141886,3.268536996259779e-09,4.6557088490895793e-08,1.280319876917355e-06,2.8117282260760435e-06,1.4618677082985815e-05,0.00011762764038302087
7.872976960975898e-07,0.9494105955024986,7.402144193471586e-05,2.3713793134404587e-05,1.1011325246737915e-05,7.314460749182017e-05,0.0,0.0,1.1372491849177483e-05,1.0863396036699954e-08,7.287421481993521e-07,2.4484841347488525e-07,5.9183702579949106e-08,2.6995430903371094e-14,2.153194801805112e-10,4.6368333320873846e-07,2.9745681722679386e-06,6.460379222999834e-05,9.558727462618932e-14,3.708439010906945e-09,3.2856654854623447e-12,6.784645754724051e-13,2.091099269779938e-08,9.043023724878595e-12,9.954323719138776e-11,1.5331818027470042e-13,1.027443629735213e-15,1.8885430870585116e-11,1.2486712112592776e-12,1.2970359319905906e-13,3.257591757555516e-11,1.9188198455602015e-16,1.4357188294279938e-16,2.634583038541395e-15,3.76,0.0,0.4809276071759755,0.9969406607450139,3.975513392161739e-05,7.487440864644778e-07,0.30641480253549014,0.3112781163852745,0.0029504408283689246,3.328782875038371e-10,5.3893759235827095e-05,7.138899383711336e-05,0.002290075618385284,7.829073908749591e-10,1.2285606650790422e-07,1.3644005929628063e-06,7.689446051776646e-07,6.63077663259784e-08,0.00021096876629683904,3.398709532252338e-09,4.762110348989282e-08,1.3293345585620164e-06,2.910763238857483e-06,1.5933506055423076e-05,0.00012513140125457317
8.064175810346755e-07,0.9503620980247841,7.703475964610457e-05,2.48498693820334e-05,1.1615036198782315e-05,7.737185991164999e-05,0.0,0.0,1.1635997604803658e-05,1.1141612228396803e-08,7.953856370906256e-07,2.7240015770226286e-07,6.401541722513725e-08,3.1843478364730513e-14,2.431227337802813e-10,5.010248155912029e-07,3.137139024624654e-06,6.80998352783347e-05,1.1053655161184868e-13,3.97664075294305e-09,3.84995190613378e-12,8.014678929978337e-13,2.2609133468891367e-08,1.0272558255324679e-11,1.0497883248995883e-10,1.8729092615503116e-13,1.241442856124106e-15,2.203069463980292e-11,1.413645070432585e-12,1.443186622067822e-13,3.4991456035051126e-11,2.1871984331607462e-16,1.6856471004383457e-16,3.0630448061694888e-15,3.76,0.0,0.475157847688483,0.9969350954347058,4.255318709949177e-05,7.981761074886693e-07,0.3120563435969136,0.3171423150029511,0.002950423969165891,3.3866876672106606e-10,5.634146500402313e-05,7.37646975170685e-05,0.0023948000699496575,8.082098338356548e-10,1.2869570966745424e-07,1.4099450348502442e-06,7.973436778276809e-07,7.273452236040009e-08,0.00022024463566565727,3.5315130936871194e-09,4.868071072369474e-08,1.3794190402265522e-06,3.0097823583903294e-06,1.7330183073087697e-05,0.0001328917273446697
8.255374659717611e-07,0.9513027726356088,8.00851574749443e-05,2.5999852368108058e-05,1.2236469411787375e-05,8.171374838960388e-05,0.0,0.0,1.1900835742619093e-05,1.1416422518109396e-08,8.664836789812902e-07,3.021043367916881e-07,6.91441602923817e-08,3.7374758828549455e-14,2.734820773356806e-10,5.399872817869795e-07,3.3055970030411785e-06,7.171057201042782e-05,1.2734115785273332e-13,4.255944054673823e-09,4.492426789315099e-12,9.415170533951272e-13,2.4381990557315548e-08,1.163750071035149e-11,1.1061149901629282e-10,2.2757998537812024e-13,1.4927211778613465e-15,2.5600331166054567e-11,1.5966663092664332e-12,1.6028313417063021e-13,3.7550990765398155e-11,2.487358818782601e-16,1.9738256904368916e-16,3.551354443825845e-15,3.76,0.0,0.4694569339119781,0.9969293713929771,4.5464664451165154e-05,8.496092967278562e-07,0.3176265244366428,0.3229393928963463,0.0029504066461261257,3.443740510625253e-10,5.8835943380136983e-05,7.613699308533467e-05,0.00250150285534435,8.334346369474774e-10,1.3465087856272368e-07,1.4554289330883766e-06,8.258966554068858e-07,7.957515975008609e-08,0.0002296710198111474,3.666898904476471e-09,4.973592887608277e-08,1.43056787373189e-06,3.108711946348839e-06,1.881114867728149e-05,0.00014090839341726795
8.446573509088468e-07,0.9522327490488399,8.317124261539795e-05,2.7162783331032507e-05,1.2875724204577901e-05,8.616883297286697e-05,0.0,0.0,1.2167114537032215e-05,1.1687851963285408e-08,9.422217240113714e-07,3.340495853658288e-07,7.458251743635577e-08,4.3658007329616794e-14,3.065273320019259e-10,5.805617924763585e-07,3.480071266892568e-06,7.54375611241104e-05,1.461729633146488e-13,4.546431057752238e-09,5.221318783132953e-12,1.1001994340537422e-12,2.6229197932089514e-08,1.314957915540807e-11,1.1644572046191767e-10,2.751368652465782e-13,1.78652821504607e-15,2.9638408904725686e-11,1.7993526520279978e-12,1.7769756140192503e-13,4.02614013418086e-11,2.82242910201931e-16,2.305222596929759e-16,4.10663666568137e-15,3.76,0.0,0.46382404351467826,0.9969234877202026,4.849048835165445e-05,9.030777930958594e-07,0.3231261924693578,0.32867015247548115,0.002950388856497054,3.4999545657414166e-10,6.13767993432801e-05,7.850420402965236e-05,0.0026101618800169124,8.585643398053095e-10,1.4072028711562096e-07,1.5008201535775473e-06,8.545898415076058e-07,8.684097461914061e-08,0.00023924513546114118,3.8048140913875455e-09,5.078677650529683e-08,1.4827740393539276e-06,3.20748093714802e-06,2.0378792594456498e-05,0.00014918098761927806
8.637772358459324e-07,0.9531521553950993,8.629161803393743e-05,2.8337725383485456e-05,1.3532898225738734e-05,9.073560279458502e-05,0.0,0.0,1.2434940135642152e-05,1.1955937828199852e-08,1.022787473321313e-06,3.683237865008141e-07,8.034329157674577e-08,5.076570350571667e-14,3.423872916346283e-10,6.22736674657991e-07,3.6606899883505857e-06,7.928231507637081e-05,1.672143656535994e-13,4.848176634389801e-09,6.045431768460682e-12,1.2791630899178618e-12,2.815026222135723e-08,1.4821285785029497e-11,1.2248596099615144e-10,3.3102243068594186e-13,2.1286776746784924e-15,3.419218764585343e-11,2.023438320081267e-12,1.9666817536720015e-13,4.31297809666799e-11,3.1957814946803194e-16,2.6853176926690872e-16,4.7367275676142704e-15,3.76,0.0,0.45825836412884874,0.9969174435638509,5.1631510980871426e-05,9.586153746374333e-07,0.32855618507403683,0.33433538650472944,0.002950370597658676,3.5553427510467317e-10,6.39636424372734e-05,8.086471446831386e-05,0.0027207552511936584,8.835821968577803e-10,1.4690266088623105e-07,1.5460877224934639e-06,8.834100186244541e-07,9.454280256506155e-08,0.0002489642351303235,3.945202059403021e-09,5.183327204642395e-08,1.5360290031129614e-06,3.3060208072942207e-06,2.2035451234737087e-05,0.00015770891808589615
8.828971207830181e-07,0.95406111824187,8.944488332403006e-05,2.9523764224029598e-05,1.4208087460995093e-05,9.541248011601689e-05,0.0,0.0,1.2704416578580143e-05,1.2220728619296238e-08,1.1083707647097641e-06,4.050139279289532e-07,8.643948943823306e-08,5.877399956459939e-14,3.811892993255052e-10,6.66497668151661e-07,3.8475801636309866e-06,8.324629784393763e-05,1.9065858443410381e-13,5.161248598368175e-09,6.974160245693926e-12,1.480111905546594e-12,3.014456941183978e-08,1.6665910741270003e-11,1.2873665929472283e-10,3.964153033248523e-13,2.5255881872539665e-15,3.931223952870437e-11,2.2707802731044396e-12,2.1730706875222813e-13,4.616343651215256e-11,3.611045433017748e-16,3.1201390293966063e-16,5.4502317224195144e-15,3.76,0.0,0.45275909322586755,0.9969112381188721,5.4888515781100623e-05,1.0162554121445438e-06,0.3339173297168831,0.33993587822139504,0.0029503518671377097,3.6099177495060383e-10,6.659608642662215e-05,8.321696837072306e-05,0.0028332612771763462,9.084721638791879e-10,1.5319673703654562e-07,1.5912018114180597e-06,9.123444312317216e-07,1.0269099589608248e-07,0.00025882560670686266,4.08800285042193e-09,5.2875433813702576e-08,1.5903227739549165e-06,3.4042655432322185e-06,2.3783405446012595e-05,0.0001664914194658902
9.020170057201038e-07,0.9549597626131848,9.262963558902975e-05,3.072000867880879e-05,1.490138623449704e-05,0.00010019782427912734,0.0,0.0,1.297564581802627e-05,1.2482283185459195e-08,1.1991634624217372e-06,4.4420596699110373e-07,9.288430749893486e-08,6.77626264223325e-14,4.230588357290953e-10,7.118280725984663e-07,4.0408674334533105e-06,8.733092292775095e-05,2.1670994951775344e-13,5.485707911355295e-09,8.017503579204428e-12,1.7048003661836388e-12,3.221139158537763e-08,1.8697576545420333e-11,1.3520222288004258e-10,4.72620506212909e-13,2.984325364928511e-15,4.5052568193841716e-11,2.5433646225813457e-12,2.397323743295518e-13,4.936988834339497e-11,4.072120878127731e-16,3.6163001626434274e-16,6.256582529992527e-15,3.76,0.0,0.44732543799289615,0.9969048706280464,5.8262218900417024e-05,1.0760308226782664e-06,0.3392104440725367,0.34547240145275543,0.00295033266260963,3.6636920141044795e-10,6.927374897671092e-05,8.555946874284613e-05,0.0029476584665960558,9.332188842727913e-10,1.5960126429152627e-07,1.6361337217937856e-06,9.413807695462487e-07,1.112954028624013e-07,0.0002688265730433352,4.2331534849973325e-09,5.3913280002745556e-08,1.6456439608891989e-06,3.502151607719287e-06,2.5624878509538042e-05,0.00017552755936311564
9.211368906571894e-07,0.9558482120091473,9.584447034635877e-05,3.1925591088608334e-05,1.5612887204524625e-05,0.00010508993557073138,0.0,0.0,1.3248727737892997e-05,1.2740669879936705e-08,1.2953593510294034e-06,4.859847042792377e-07,9.969111738243923e-08,7.781477844333444e-14,4.68119120668872e-10,7.587088940945392e-07,4.240675912480866e-06,9.153755158940131e-05,2.4558418329955145e-13,5.821608884585048e-09,9.186079048669954e-12,1.9550279943501432e-12,3.434989365186243e-08,2.0931273113922804e-11,1.4188702276360476e-10,5.610783323796141e-13,3.5126450076036296e-15,5.147072573457449e-11,2.8433132125964257e-12,2.640684400740008e-13,5.2756869921567927e-11,4.583191905971144e-16,4.18103842295538e-16,7.166105905060156e-15,3.76,0.0,0.4419566152111463,0.9968983403822994,6.175327062063802e-05,1.137974023230401e-06,0.34443633614359453,0.35094572073158864,0.0029503129818835346,3.7166777716252566e-10,7.199625135708903e-05,8.7890776778519e-05,0.003063925527626271,9.578076753058843e-10,1.661150028976216e-07,1.680855868719887e-06,9.705071539496273e-07,1.2036534887429385e-07,0.00027896449155192984,4.3805882869762356e-09,5.494682869268631e-08,1.701979829930566e-06,3.599617904758458e-06,2.7562034365291183e-05,0.0001848162446903764
9.402567755942751e-07,0.956726588425162,9.908798244634193e-05,3.3139667556652164e-05,1.634268135416186e-05,0.00011008705899925126,0.0,0.0,1.3523760173662244e-05,1.2995965780546596e-08,1.3971540333307826e-06,5.304336658569995e-07,1.0687345073340383e-07,8.901697741045533e-14,5.164907295583847e-10,8.071189906405629e-07,4.447128027494327e-06,9.586749130676352e-05,2.7750867648095146e-13,6.168999375976035e-09,1.0491133664877894e-11,2.232633502202373e-12,3.655914003960546e-08,2.3382893326317165e-11,1.487953883811935e-10,6.633734127344744e-13,4.1190373639019944e-15,5.862792711437523e-11,3.1728903619784925e-12,2.90445999975943e-13,5.6332327188162264e-11,5.148740410313178e-16,4.822254041828141e-16,8.190087374007929e-15,3.76,0.0,0.436651851135729,0.9968916467209379,6.536225676867346e-05,1.2021168847449171e-06,0.34959580437846893,0.3563565914102033,0.0029502928229161052,3.768887028689185e-10,7.476321816665023e-05,9.020951097805809e-05,0.0031820413671572144,9.822245141639217e-10,1.727367245788661e-07,1.7253417641175308e-06,9.997121200424514e-07,1.299096196888388e-07,0.00028923675380390206,4.5302391908669094e-09,5.597609784825003e-08,1.7593163607249447e-06,3.69660574314464e-06,2.9596976054484685e-05,0.0001943562279319539
9.593766605313606e-07,0.9575950123709406,0.00010235876699910306,3.436141807218447e-05,1.709085797745852e-05,0.00011518738798516934,0.0,0.0,1.3800838932359164e-05,1.3248255964797558e-08,1.5047448321705047e-06,5.776349939162148e-07,1.1444498361975993e-07,1.0145891635799025e-13,5.682912259372064e-10,8.570352156474693e-07,4.660344364040851e-06,0.00010032199443594855,3.127227570778362e-13,6.527920982776825e-09,1.1944554714779067e-11,2.539488711346574e-12,3.883810130653417e-08,2.6069269110988253e-11,1.559316028092766e-10,7.812439568627309e-13,4.812772343903113e-15,6.658916171840847e-11,3.5345097610548964e-12,3.1900234001813144e-13,6.010441773064104e-11,5.773559851707151e-16,5.548550029105641e-16,9.340842644448651e-15,3.76,0.0,0.4314103813770652,0.9968847890318402,6.908970011028953e-05,1.2684906867084358e-06,0.3546896377876164,0.3617057597729914,0.0029502721838186646,3.8203315773955443e-10,7.757427707950273e-05,9.251434623591663e-05,0.0033019850899334985,1.0064560238281936e-09,1.7946521249068965e-07,1.7695659992966275e-06,1.0289846043030219e-06,1.3993644653896534e-07,0.0002996407851332504,4.682036031921467e-09,5.700110532175213e-08,1.8176383028854376e-06,3.7930587986925333e-06,3.173174436652236e-05,0.00020414611331126835
9.784965454684462e-07,0.9584536028892496,0.00010565542030353554,3.559004652435755e-05,1.785750466159748e-05,0.00012038906796610204,0.0,0.0,1.4080057812641477e-05,1.349763283659327e-08,1.6183306960560134e-06,6.276693456851156e-07,1.2241952050617978e-07,1.152332839122975e-13,6.236348111589243e-10,9.084325588190984e-07,4.88044352129845e-06,0.00010490225706650791,3.5147795237030706e-13,6.898409229829074e-09,1.3558879008511768e-11,2.8774922914608423e-12,4.1185660639542426e-08,2.900820801244855e-11,1.6329989825102975e-10,9.165911382695913e-13,5.603945578665013e-15,7.542330171383594e-11,3.930741515513617e-12,3.498814588068226e-13,6.408150972854341e-11,6.4627691854004e-16,6.369272695442501e-16,1.0631791702184634e-14,3.76,0.0,0.4262314507838417,0.9968777667516256,7.29360617254943e-05,1.3371260725042438e-06,0.3597186160581666,0.36699396314752875,0.0029502510628363755,3.871022998172042e-10,8.042905861029087e-05,9.480401289934836e-05,0.0034237359976571433,1.0304894589244221e-09,1.8629926117156156e-07,1.813504226962344e-06,1.0583139303220832e-06,1.5045349317057138e-07,0.0003101740442445748,4.835906819105417e-09,5.802186885502823e-08,1.8769292319803888e-06,3.8889230752249255e-06,3.396831667753313e-05,0.0002141843628603702
9.976164304055317e-07,0.9593024775744221,0.0001089765407733381,3.68247806195717e-05,1.864270726556258e-05,0.00012569019991698512,0.0,0.0,1.4361508624977224e-05,1.3744195501443703e-08,1.7381121084140397e-06,6.806158003713906e-07,1.3081097784279002e-07,1.3043556997753862e-13,6.826319920401079e-10,9.612842838562068e-07,5.107541974915317e-06,0.00010960941805745649,3.940382435095385e-13,7.2804937535379324e-09,1.534730080890346e-11,3.248563366706418e-12,4.3600620215317184e-08,3.2218530203360774e-11,1.7090445178267764e-10,1.0714885944641157e-12,6.503525221113956e-15,8.520320690329018e-11,4.364319329422894e-12,3.832342223469166e-13,6.827218068036688e-11,7.221826831861139e-16,7.294552713049534e-16,1.2077536484089265e-14,3.76,0.0,0.4211143133274934,0.9968705793657403,7.690174236493836e-05,1.4080530057013943e-06,0.36468350966698615,0.3722219300142413,0.0029502294583601658,3.9209726652641297e-10,8.332719589780703e-05,9.707729580011649e-05,0.0035472735880578876,1.054312691468937e-09,1.932376764925873e-07,1.8571331427002598e-06,1.0876897955873152e-06,1.61467844748208e-07,0.0003208340228250851,4.99177799132145e-09,5.903840608129876e-08,1.9371716050308143e-06,3.984146864403164e-06,3.630860596823418e-05,0.00022446930238815828
9.999999999999997e-07,0.9601417525906281,0.00010939221211255879,3.697909864226288e-05,1.8741899119518495e-05,0.0001263579384865328,0.0,0.0,1.4396756477135896e-05,1.3774740973941643e-08,1.7534889260049554e-06,6.874243489341404e-07,1.318870161423971e-07,1.3243569823390568e-13,6.902483026169346e-10,9.67973580350898e-07,5.1363494414094705e-06,0.00011020518383956634,3.996243431312332e-13,7.32894028418215e-09,1.5583138906598745e-11,3.2972367236911134e-12,4.390634231309568e-08,3.263874279187038e-11,1.7186923660747839e-10,1.0922792754101663e-12,6.623850309285269e-15,8.649248929615231e-11,4.4211314283764694e-12,3.875732964908505e-13,6.881001471124169e-11,7.321635497134137e-16,7.417766705316381e-16,1.2269394456654734e-14,3.76,0.0,0.42048068347796513,0.9968696717563355,7.740450388952859e-05,1.4170571753987813e-06,0.36529800069172036,0.3728694846126198,0.0029502267310823373,3.9271481700168886e-10,8.369151177888093e-05,9.735948652377706e-05,0.003562798572762426,1.0572672867777038e-09,1.941099076449434e-07,1.8625493158703238e-06,1.0913546862686422e-06,1.6287613414358772e-07,0.00032217170312563394,5.011346109704278e-09,5.916483671239838e-08,1.9447474725538944e-06,3.995970504193291e-06,3.660772010939537e-05,0.0002257686739802632
1.0167363153426173e-06,0.9601417525906281,0.00011232072985581283,3.806487171413413e-05,1.9446549895780627e-05,0.00013108884378551077,0.0,0.0,1.4645281211878893e-05,1.3988049187348153e-08,1.8642910003087052e-06,7.365517738961333e-07,1.396333673127005e-07,1.4716385378631207e-13,7.453892671497469e-10,1.0155620625353857e-06,5.341753947596831e-06,0.00011444455824227857,4.406803125053882e-13,7.674198481637782e-09,1.7323678431528708e-11,3.654635036686931e-12,4.6081707401040386e-08,3.5720105903996026e-11,1.7874938135126987e-10,1.248192011194365e-12,7.52339937761944e-15,9.600582576773212e-11,4.838147819014912e-12,4.1921851244945626e-13,7.268521591323952e-11,8.056544545245265e-16,8.335346603911393e-16,1.3693942168490036e-14,3.76,0.0,0.4160582319881939,0.9968632264084893,8.098708378691522e-05,1.4813007274281797e-06,0.369585079992202,0.3773903801146605,0.002950207368940811,3.970191752766066e-10,8.62683245058008e-05,9.933303326139545e-05,0.0036725775539326075,1.0779141964607822e-09,2.0027927560516773e-07,1.9004304659807288e-06,1.1171022587932544e-06,1.7298599858490225e-07,0.0003316182451607263,5.149574657336606e-09,6.005073452696892e-08,1.9983468154731836e-06,4.078680704486209e-06,3.875446000945798e-05,0.00023499912734443673
1.0358562002797028e-06,0.9609715426899106,0.00011568659293963014,3.9309594573103445e-05,2.026911487918077e-05,0.00013658302184281233,0.0,0.0,1.4931463468158923e-05,1.4229304708683203e-08,1.9970706664286194e-06,7.955529411572629e-07,1.4890077878206907e-07,1.655185754103412e-13,8.120088322954287e-10,1.0712361047985614e-06,5.583191287221035e-06,0.00011940869979156349,4.916937813271521e-13,8.07954180884128e-09,1.9502539510318186e-11,4.0976478567587385e-12,4.8627580777098223e-08,3.953389317108771e-11,1.8683874201452103e-10,1.4491487591260606e-12,8.676424052294835e-15,1.0791229240605013e-10,5.355309948342397e-12,4.57999368270837e-13,7.732960687785921e-11,8.973101316176543e-16,9.50347853797265e-16,1.5498222116726456e-14,3.76,0.0,0.41106247864233786,0.9968557074630656,8.519237007469864e-05,1.5568977149617435e-06,0.3744240794232169,0.382500024558283,0.002950184793262779,4.018691236564376e-10,8.92520822399104e-05,0.00010157011608212406,0.0037996277821555416,1.1012830374820761e-09,2.0742288688682581e-07,1.943374920725934e-06,1.1465417276526173e-06,1.8501385664708478e-07,0.0003425242677563889,5.309220819877935e-09,6.105887161336821e-08,2.0604352475728554e-06,4.1724773381103794e-06,4.13076607041876e-05,0.00024577190857714114
1.0549760852167884e-06,0.9617919612299854,0.00011907274024822601,4.055824706546032e-05,2.111048273408416e-05,0.00014217072194936913,0.0,0.0,1.5220141361170862e-05,1.446807797052701e-08,2.1366556841412643e-06,8.576931655470613e-07,1.5862736299694724e-07,1.8560229184606618e-13,8.82588305623782e-10,1.1282752845496083e-06,5.8319633522682954e-06,0.00012450280572228728,5.473814428584541e-13,8.496536768461322e-09,2.1899084930185473e-11,4.5795433205567105e-12,5.123683596682199e-08,4.368197601701072e-11,1.95176522413814e-10,1.677007550208641e-12,9.976471480540142e-15,1.2100801909024422e-10,5.919074577361808e-12,4.997491205064242e-13,8.221454923108387e-11,9.978057238028783e-16,1.0811682317994924e-15,1.7509026490471208e-14,3.76,0.0,0.4061263339514975,0.9968480221614945,8.951782893407819e-05,1.6348716416519415e-06,0.37920125146924083,0.38755156592805834,0.0029501617301515553,4.0664818990170446e-10,9.227810897969109e-05,0.00010378748650115921,0.003928404352661009,1.1244088522906229e-09,2.1466734988530406e-07,1.9859462154851296e-06,1.1759989471862184e-06,1.9755671978107228e-07,0.0003535496789601728,5.470639584415747e-09,6.206283465843283e-08,2.1234163301925666e-06,4.2654916691870505e-06,4.3969923575297056e-05,0.00025678559798031114
