Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244)
0.010206142933431677,0.5507239874224119,2.3364597754175242e-07,9.908415481020213e-08,3.645670484312851e-07,0.0005516454059547696,0.0,0.0,0.00023404102320576271,5.351308051517612e-05,0.002152294834637333,5.655425557479582e-06,1.0352656894847731e-07,6.166957091389008e-22,1.2159622723446277e-15,3.0600665614555643e-10,1.716735185867233e-07,0.008806480222246569,1.365597349071648e-16,6.203410716831513e-16,6.046342206827592e-14,1.7939957572170785e-18,3.84659051698901e-12,3.6863457579104797e-09,5.6975013598536876e-11,1.5720606241039843e-10,4.8243593013765506e-17,2.3528647838648496e-10,9.235136874593664e-10,1.651531296394017e-14,1.448943676793464e-09,1.439979623813911e-15,7.662536810237592e-16,8.073004632577705e-11,3.76,0.0,0.3614861565135886,0.9870972365604453,0.003459661984325752,2.782473155252698e-05,0.16150270408849005,0.1714185971005985,8.436393471435638e-05,3.704367606296207e-13,0.01062207885727543,5.645524528782078e-05,2.0966422000806067e-05,5.861402187880962e-08,8.593030362723938e-13,1.860486531756845e-07,1.464681595507526e-07,0.0009719075287300586,2.303288249979516e-13,1.1308139505643566e-05,1.3799632133759973e-06,4.12466243073092e-07,0.0002000860731210448,0.0010495634124434645,2.6754125297203105e-08,1.2615529096984929e-09,7.670317912433137e-06,2.3984864839487224e-07,2.4774087678710357e-06,0.00016789628691253253,4.524766015393693e-07
0.010241831627792347,0.5507758659997581,2.34629635498506e-07,9.974657349003085e-08,3.679330610794961e-07,0.0005567868352310355,0.0,0.0,0.0002348993058272237,5.395731612758e-05,0.002180869359093657,5.735728799308771e-06,1.0458195515877591e-07,6.275925086611217e-22,1.2321366038243501e-15,3.0887739282930866e-10,1.7280546263649523e-07,0.008855851781093738,1.4056622876749324e-16,6.261426523208692e-16,6.196980136892969e-14,1.825665359221274e-18,3.8825789996523746e-12,3.756138996782103e-09,5.754723629760586e-11,1.6122195292950717e-10,4.9521607492219565e-17,2.393756683087925e-10,9.390086959997319e-10,1.6822384163876003e-14,1.4625641932373244e-09,1.4684777007950102e-15,7.835757693157719e-16,8.233991182592926e-11,3.76,0.0,0.36096518274603945,0.9869983530089682,0.0035020244546264613,2.8104589827855408e-05,0.16192492361309085,0.17190564636080738,8.43554830195386e-05,3.7133301286208344e-13,0.010696683504054139,5.668932629417603e-05,2.1105365661833297e-05,5.8845614846543785e-08,8.649981948377337e-13,1.8683207970267877e-07,1.4772688268694838e-07,0.0009837266054552615,2.320264378083315e-13,1.1420242683855277e-05,1.3888253866933237e-06,4.14414827038379e-07,0.00020161939182599618,0.0010576013404282195,2.705257974119332e-08,1.2755804609588248e-09,7.754036286483476e-06,2.414249867738447e-07,2.4976856205331502e-06,0.00017004661295903222,4.5732636669482783e-07
0.01027395145271695,0.5508225156395368,2.3551642812314831e-07,1.0034607583450882e-07,3.7098144576497145e-07,0.0005614405749348731,0.0,0.0,0.00023567244645947708,5.435899059500161e-05,0.0022068295934091343,5.808853778009194e-06,1.0553839254025409e-07,6.3754404418488685e-22,1.2468482980973805e-15,3.114794804005379e-10,1.738272931317321e-07,0.008900313225763557,1.4426669085880923e-16,6.313915542984507e-16,6.33537906632716e-14,1.854557317247362e-18,3.9151982098592625e-12,3.819874037404215e-09,5.806553862609563e-11,1.6491348679985828e-10,5.0697351866967213e-17,2.4310471832902294e-10,9.53124261719258e-10,1.7103156066324466e-14,1.4748854338004581e-09,1.4945258223701896e-15,7.994624774740315e-16,8.381136530389199e-11,3.76,0.0,0.3604967087853231,0.9869089350209286,0.003540469317000242,2.8357887844517435e-05,0.16230414000716442,0.17234338534469903,8.434784036058546e-05,3.7213740687035985e-13,0.010764076985019957,5.6900136842275894e-05,2.1230783958425763e-05,5.90540915531066e-08,8.701389637410833e-13,1.8753773571899064e-07,1.488677153881401e-07,0.0009944457633276381,2.3356305533053363e-13,1.1521825390073021e-05,1.396823833125519e-06,4.1617188586492753e-07,0.0002030057167238386,0.0010648578947825163,2.7323321045865354e-08,1.288304882639434e-09,7.829960210603618e-06,2.428479524312286e-07,2.516039976690704e-06,0.00017199865723121084,4.617234139166507e-07
0.010306071277641554,0.5508691265106681,2.36404647283216e-07,1.0094874081611845e-07,3.740478738518202e-07,0.0005661194613081239,0.0,0.0,0.00023644623739508844,5.476243023414063e-05,0.0022330216991397886,5.882794780822833e-06,1.0650109816148071e-07,6.47634129068832e-22,1.26170791983435e-15,3.140991111859492e-10,1.748520428361111e-07,0.008944799432478747,1.4805896365081432e-16,6.366665309614109e-16,6.47650280525187e-14,1.8838221329102624e-18,3.9480359918857366e-12,3.884491837571123e-09,5.858697959855103e-11,1.6867954233409506e-10,5.189774665231922e-17,2.4688045835210057e-10,9.674023141651933e-10,1.7388163420748312e-14,1.487266146550148e-09,1.5209574262275345e-15,8.156350419932618e-16,8.53044675860736e-11,3.76,0.0,0.36002861487081467,0.986819115020862,0.0035792177650856936,2.8612539016256156e-05,0.16268261658431377,0.17278055132977363,8.434016334393352e-05,3.729396854269515e-13,0.010831707198689075,5.7111076642839545e-05,2.1356551983053693e-05,5.926260745524405e-08,8.752940687620363e-13,1.8824393045916585e-07,1.500161484330783e-07,0.0010052429267072612,2.3510802077148544e-13,1.162406488834622e-05,1.4048435741339817e-06,4.1793210302467464e-07,0.00020439806090746592,0.0010721356460674885,2.7596092992252707e-08,1.3011241738498364e-09,7.906433757294346e-06,2.4427495496394194e-07,2.5344943252690665e-06,0.00017396666291488147,4.661511539698884e-07
0.010338191102566157,0.5509156987580001,2.372942979112406e-07,1.0155457897984454e-07,3.771324114093955e-07,0.000570823576877418,0.0,0.0,0.0002372206787745235,5.5167635748776576e-05,0.0022594471316977555,5.9575603382011325e-06,1.0747009628386387e-07,6.578644804981323e-22,1.2767166982353522e-15,3.1673636996917077e-10,1.758797122015787e-07,0.008989309575103688,1.5194521661628062e-16,6.419676225069561e-16,6.620398630197508e-14,1.9134637151332835e-18,3.981093380364418e-12,3.950002185768538e-09,5.911156930444748e-11,1.7252143412692208e-10,5.312324862225071e-17,2.5070335112531947e-10,9.81844185848147e-10,1.7677464685846648e-14,1.499706328253277e-09,1.547777076631151e-15,8.320980416410704e-16,8.681947265848272e-11,3.76,0.0,0.3595608998426722,0.9867288915860198,0.0036182714567075374,2.886854586135464e-05,0.1630603535799988,0.1732171447890006,8.433245184798492e-05,3.737398485416159e-13,0.010899574681895764,5.732214465751904e-05,2.148266988050556e-05,5.9471161110665455e-08,8.80463515827916e-13,1.8895066094950902e-07,1.5117221895518094e-07,0.0010161184155777047,2.366613759325725e-13,1.172696432049494e-05,1.4128845971998066e-06,4.196954793848925e-07,0.00020579643858609375,0.0010794345533802565,2.787090576732374e-08,1.3140388047557177e-09,7.983459454155128e-06,2.4570599427169293e-07,2.5530489945786925e-06,0.00017595071900478984,4.7060971379858586e-07
0.01037031092749076,0.5509622325251817,2.3818538468095247e-07,1.0216360457497579e-07,3.80235124521099e-07,0.000575553004141473,0.0,0.0,0.0002379957705773471,5.557460777275738e-05,0.00228610735327374,6.033159093502958e-06,1.084454111743774e-07,6.682368032837729e-22,1.2918758710967065e-15,3.193913422419503e-10,1.7691030167890053e-07,0.009033842826428023,1.5592764132524918e-16,6.472948690631163e-16,6.767114800743026e-14,1.943486012503474e-18,4.014371418617747e-12,4.016414981350724e-09,5.963931786947021e-11,1.7644050377047679e-10,5.437431940704824e-17,2.545738643450284e-10,9.964512176835089e-10,1.7971118765205294e-14,1.512205974993187e-09,1.5749893670697203e-15,8.48856079983625e-16,8.835663747078639e-11,3.76,0.0,0.3590935625427016,0.9866382632847309,0.0036576320562607743,2.9125910884475448e-05,0.16343735122277508,0.17365316619396753,8.43247057503792e-05,3.74537896204816e-13,0.010967679977281472,5.7533339745506955e-05,2.1609137803526652e-05,5.96797509582146e-08,8.856473111921799e-13,1.896579238841505e-07,1.5233596399188833e-07,0.0010270725499439074,2.3822316279858375e-13,1.1830526842418697e-05,1.4209468898003023e-06,4.2146201517806657e-07,0.00020720086368244647,0.001086754575332906,2.814776956260661e-08,1.3270492456555832e-09,8.061039827988868e-06,2.4714107027426847e-07,2.571704307317957e-06,0.00017795091478392365,4.75099220141923e-07
0.010402430752415363,0.5510087279572305,2.390779125054209e-07,1.02775825570286e-07,3.83356079130599e-07,0.0005803078255806448,0.0,0.0,0.00023877151278618795,5.598334688252095e-05,0.0023130038290617065,6.10959974221049e-06,1.0942706721051103e-07,6.787528101439047e-22,1.3071867044036756e-15,3.220641151557243e-10,1.7794381169527903e-07,0.009078398358800397,1.6000847268695026e-16,6.526483107666593e-16,6.916700038553024e-14,1.973893000645981e-18,4.047871170181745e-12,4.0837401741176306e-09,6.017023537531698e-11,1.80438105471952e-10,5.565142690437545e-17,2.5849246798110653e-10,1.0112247543374884e-09,1.8269185311772192e-14,1.524765080520537e-09,1.6025989286846342e-15,8.65913835959937e-16,8.99162203207439e-11,3.76,0.0,0.3586266018134929,0.9865472286813138,0.003697301231034303,2.9384636583962073e-05,0.16381360973800774,0.17408861601565073,8.431692492841315e-05,3.7533382839537534e-13,0.011036023630064057,5.774466082418171e-05,2.1735955908471134e-05,5.988837550176244e-08,8.908454612562138e-13,1.9036571614546152e-07,1.5350742053354133e-07,0.0010381056497347197,2.397934234302436e-13,1.1934755615858554e-05,1.429030438828327e-06,4.232317109860579e-07,0.0002086113500295011,0.0010940956703444325,2.8426694595574725e-08,1.3401559678750928e-09,8.13917740531864e-06,2.4858018280279463e-07,2.5904605908817503e-06,0.00017996733965214585,4.796197995426363e-07
0.010434550577339967,0.5510551851980099,2.3997188596694317e-07,1.0339125521010401e-07,3.864953409925371e-07,0.000585088123628853,0.0,0.0,0.00023954790523568923,5.6393853567675864e-05,0.002340138032341049,6.186891118099031e-06,1.1041508858292833e-07,6.894142579126886e-22,1.3226504553305483e-15,3.247547734512548e-10,1.7898024267385204e-07,0.009122975343321156,1.6418996886884748e-16,6.580279878097837e-16,7.069204283324364e-14,2.004688701405082e-18,4.081593668093461e-12,4.151987848555227e-09,6.070433192015594e-11,1.8451562679989251e-10,5.695504339800261e-17,2.624596380418269e-10,1.0261661505451687e-09,1.8571724362155713e-14,1.5373836378319168e-09,1.6306104178716574e-15,8.832760183286762e-16,9.149848310373865e-11,3.76,0.0,0.3581600164997273,0.9864557863293977,0.003737280656093697,2.9644725441442573e-05,0.1641891293427046,0.17452349472338857,8.430910925847001e-05,3.7612764506844066e-13,0.011104606192418078,5.795610672271149e-05,2.1863124361346278e-05,6.009703315002163e-08,8.960579728170576e-13,1.9107403432866165e-07,1.5468662545727143e-07,0.0010492180348236442,2.413722001035953e-13,1.2039653819094938e-05,1.4371352310489288e-06,4.250045668144861e-07,0.00021002791113759552,0.0011014577962606678,2.8707691086755846e-08,1.3533594429011327e-09,8.217874711787317e-06,2.5002333166925854e-07,2.609318167708693e-06,0.00018200008333897353,4.841715783544513e-07
0.01046667040226457,0.5511016043930308,2.408673099061119e-07,1.0400990074378097e-07,3.8965297561053514e-07,0.0005898939807011789,0.0,0.0,0.00024032494776589323,5.680612827251352e-05,0.0023675114385816208,6.2650420943660256e-06,1.1140949940863941e-07,7.002229316440275e-22,1.3382683668420295e-15,3.2746340200711847e-10,1.8001959500166456e-07,0.00916757295077999,1.6847449586079199e-16,6.634339405970693e-16,7.22467783021644e-14,2.035877159659855e-18,4.115539946916045e-12,4.2211681267529095e-09,6.12416175129004e-11,1.8867446491058213e-10,5.828565583818128e-17,2.6647585223340395e-10,1.0412767637902414e-09,1.8878797312307785e-14,1.5500616351982624e-09,1.6590285671819912e-15,9.009474731243994e-16,9.310368871630981e-11,3.76,0.0,0.3576938054467011,0.9863639347796874,0.0037775720085959984,2.9906179933769342e-05,0.1645639102515287,0.17495780278607806,8.430125861668313e-05,3.7691934616412616e-13,0.011173428218406726,5.816767630078084e-05,2.1990643330857788e-05,6.030572234786827e-08,9.012848527823139e-13,1.9178287512455438e-07,1.5587361560052557e-07,0.0010604100250183226,2.429595351504073e-13,1.2145224634694983e-05,1.445261252191767e-06,4.267805827857014e-07,0.00021145056045856364,0.0011088409107760295,2.8990769242654317e-08,1.3666601416016925e-09,8.297134269933385e-06,2.5147051650811694e-07,2.6282773632376305e-06,0.00018404923565521177,4.88754682419645e-07
0.010498790227189173,0.5511479856866656,2.4176418869617507e-07,1.0463177911935193e-07,3.928290486493658e-07,0.0005947254791728884,0.0,0.0,0.0002411026400974481,5.7220171381909035e-05,0.0023951255286657484,6.344061638900994e-06,1.1241032373116049e-07,7.111805970615715e-22,1.354041725644541e-15,3.3019008684485197e-10,1.8106186905513013e-07,0.009212190351147067,1.7286448658496594e-16,6.688662094671926e-16,7.383171817216669e-14,2.067462465554004e-18,4.149711054670674e-12,4.291291222525325e-09,6.178210216843697e-11,1.9291604001706448e-10,5.964376200423857e-17,2.70541592390531e-10,1.0565579583410745e-09,1.9190466358749816e-14,1.5627990582413979e-09,1.6878581647450673e-15,9.189330967979591e-16,9.473210250342096e-11,3.76,0.0,0.35722796750114,0.9862716725757209,0.0038181769709096335,3.0169002526365166e-05,0.16493795267351644,0.17539154067152007,8.429337287857332e-05,3.7770893160411903e-13,0.01124249026678608,5.837936836788971e-05,2.2118512992287898e-05,6.051444147828861e-08,9.065261083291315e-13,1.9249223506137916e-07,1.5706842769908057e-07,0.001071681940076845,2.4455547104768745e-13,1.225147125638094e-05,1.4534084876415266e-06,4.2855975870171877e-07,0.0002128793112179634,0.0011162449711904039,2.9275939289430957e-08,1.3800585355638339e-09,8.376958600893622e-06,2.529217369424571e-07,2.6473384949899826e-06,0.00018611488662924184,4.933692372304281e-07
0.010530910052113776,0.5511943292238702,2.4266252699496115e-07,1.0525689979006845e-07,3.960236256134565e-07,0.0005995827013682587,0.0,0.0,0.00024188098185514873,5.7635983207246663e-05,0.002422981789367456,6.423958824880981e-06,1.134175857898831e-07,7.2228906458874e-22,1.3699718254600064e-15,3.329349148311222e-10,1.8210706519727408e-07,0.009256826713534207,1.7736231960830028e-16,6.743248346444807e-16,7.544738326735347e-14,2.0994487384594166e-18,4.18410804987336e-12,4.3623674509637375e-09,6.23257959454452e-11,1.9724179808235384e-10,6.102985281741219e-17,2.746573449192843e-10,1.0720111058871342e-09,1.9506793514967462e-14,1.5755958948225501e-09,1.717103972893786e-15,9.372377810007472e-16,9.638399251237232e-11,3.76,0.0,0.3567625015113874,0.9861789982532067,0.00385909723104647,3.043319567190022e-05,0.16531125681147787,0.17582470884632787,8.428545191899212e-05,3.784964012982912e-13,0.011311792901430532,5.859118173407495e-05,2.224673352817167e-05,6.072318892894814e-08,9.117817469319734e-13,1.9320211067050253e-07,1.5827109839850985e-07,0.0010830340996444388,2.461600504276919e-13,1.2358396889808039e-05,1.4615769230979758e-06,4.303420943985069e-07,0.00021431417641951854,0.0011236699343789222,2.956321149508893e-08,1.3935550982542624e-09,8.457350225837384e-06,2.5437699263186553e-07,2.6665018829538307e-06,0.00018819712651676525,4.980153683425124e-07
0.01056302987703838,0.5512406351496728,2.435623293537132e-07,1.0588527002624956e-07,3.9923677164513286e-07,0.0006044657295535315,0.0,0.0,0.0002426599726110553,5.805356398429852e-05,0.0024510817136456386,6.504742837158679e-06,1.1443130966254321e-07,7.335501630368658e-22,1.3860599481587542e-15,3.356979715139573e-10,1.8315518376826752e-07,0.009301481206150163,1.8197046958125998e-16,6.798098565793373e-16,7.709430448631929e-14,2.1318401422063944e-18,4.218731974213185e-12,4.434407233916775e-09,6.287270881928503e-11,2.01653212483144e-10,6.244443300098246e-17,2.7882360106012417e-10,1.087637585864219e-09,1.9827841999519385e-14,1.588452128289936e-09,1.7467708267213685e-15,9.558665304515297e-16,9.805962963483775e-11,3.76,0.0,0.3562974063276055,0.9860859103396356,0.0039003344828546574,3.0698761809505855e-05,0.16568382286167324,0.1762573077758833,8.427749561208889e-05,3.7928175513151487e-13,0.011381336691571545,5.880311514317189e-05,2.2375305128687194e-05,6.093196301480369e-08,9.170517763785506e-13,1.9391249826443723e-07,1.594816642721193e-07,0.0010944668232232616,2.477733160839823e-13,1.2466004753032429e-05,1.4697665431766978e-06,4.3212758921488054e-07,0.0002157551688590233,0.0011311157567606709,2.985259610302594e-08,1.4071503020497634e-09,8.538311664411943e-06,2.5583628306065837e-07,2.685767849002707e-06,0.00019029604580239625,5.026932009113065e-07
0.010595149701962982,0.5512869036098279,2.4446360021264576e-07,1.0651690430720337e-07,4.024685517761894e-07,0.0006093746459716302,0.0,0.0,0.00024343961190910701,5.847291391096624e-05,0.0024794267963243665,6.586422896034633e-06,1.1545151905652851e-07,7.449657146947897e-22,1.4023073710793153e-15,3.3847934096712655e-10,1.8420622507205593e-07,0.009346152996951657,1.8669159052511304e-16,6.853213160478125e-16,7.877301600313298e-14,2.1646408720141953e-18,4.253583850252601e-12,4.507421026702787e-09,6.342285066277419e-11,2.0615176539545676e-10,6.388803155376322e-17,2.830408535758978e-10,1.1034387801034166e-09,2.0153676762788663e-14,1.6013677351465822e-09,1.7768636753456504e-15,9.748245022057757e-16,9.975928565182818e-11,3.76,0.0,0.35583268080048697,0.9859924073599963,0.003941890421986433,3.096570337403199e-05,0.16605565101833938,0.1766893379251895,8.426950383179915e-05,3.800649929704846e-13,0.011451122208090806,5.901516739313353e-05,2.2504227986413992e-05,6.114076211021322e-08,9.223362045549588e-13,1.946233943276482e-07,1.6070016182000543e-07,0.001105980430247824,2.493953108586462e-13,1.2574298067842035e-05,1.477977331213305e-06,4.3391624274303777e-07,0.0002172023012629676,0.0011385823946187057,3.014410331553796e-08,1.4208446174540104e-09,8.619845431308067e-06,2.572996075113033e-07,2.7051367099464503e-06,0.00019241173503885145,5.074028593223821e-07
0.010627269526887586,0.5513331347489746,2.453663439981341e-07,1.0715181273615072e-07,4.0571903119474244e-07,0.0006143095327835173,0.0,0.0,0.0002442198991814264,5.8894033101015976e-05,0.0025080185396933316,6.669008359893421e-06,1.1647823805462494e-07,7.56537579421649e-22,1.4187154050079258e-15,3.412791101628347e-10,1.8526018942454065e-07,0.00939084125283947,1.9152822679914304e-16,6.908592534194529e-16,8.048406456521007e-14,2.197855159293822e-18,4.288664736796019e-12,4.5814194160318855e-09,6.397623148731687e-11,2.1073897313921588e-10,6.536116462803137e-17,2.873096011929883e-10,1.1194160798854143e-09,2.0484362137931107e-14,1.6143426967045663e-09,1.8073874121958886e-15,9.941167955390153e-16,1.01483235842673e-10,3.76,0.0,0.3553683237829344,0.9858984878293273,0.003983766751168098,3.1234022783585476e-05,0.16642674146773145,0.17712079975775977,8.426147645120793e-05,3.808461146711249e-13,0.011521150028405647,5.9227337244401026e-05,2.2633502303329036e-05,6.134958454590359e-08,9.276350397325274e-13,1.9533479522849028e-07,1.6192662743130845e-07,0.0011175752399545057,2.510260777898346e-13,1.2683280071099091e-05,1.4862092718367808e-06,4.357080544482755e-07,0.00021865558608043378,0.0011460698036855226,3.043774341332663e-08,1.434638518311601e-09,8.70195404098754e-06,2.587669655012678e-07,2.724608782647702e-06,0.0001945442850522005,5.121444681043703e-07
0.010659389351812189,0.5513793287132531,2.4627056511027695e-07,1.0779000839956021e-07,4.0898827505301267e-07,0.000619270472116499,0.0,0.0,0.0002450008338470554,5.931692162094619e-05,0.00253685844857976,6.752508635698423e-06,1.175114907207204e-07,7.68267659263854e-22,1.4352853922491536e-15,3.440973664125496e-10,1.863170771287577e-07,0.009435545140373067,1.9648297615762744e-16,6.964237091280995e-16,8.222800141273179e-14,2.231487264255465e-18,4.323975696012512e-12,4.656413034397752e-09,6.453286126884201e-11,2.1541636423807637e-10,6.686435512243341e-17,2.9163034473889547e-10,1.1355708797219195e-09,2.0819963242630965e-14,1.6273769922095798e-09,1.8383469756748493e-15,1.0137485883193449e-15,1.0323175670785012e-10,3.76,0.0,0.3549043341286437,0.9858041502592699,0.004025965175522805,3.1503722450403666e-05,0.16679709439335574,0.17755169373660246,8.425341334310986e-05,3.816251200780211e-13,0.011591420732158665,5.9439623442897735e-05,2.2763128284699865e-05,6.155842863531848e-08,9.329482903173935e-13,1.960466972862766e-07,1.6316109743283793e-07,0.0011292515714979479,2.5266565998295103e-13,1.279295400483661e-05,1.4944623491223441e-06,4.375030236636795e-07,0.0002201150356873155,0.001153577939498762,3.073352672966826e-08,1.448532480725678e-09,8.784640008614159e-06,2.6023835646929275e-07,2.744184382487912e-06,0.00019669378675691361,5.169181516182916e-07
