Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42)
3.5751153484618268e-09,0.5758615596613635,3.1965920405421125e-15,8.307878368497572e-18,8.299372944929854e-18,8.14748513131752e-18,0.0,0.0,4.117294373590239e-11,9.206300385383623e-18,7.342051541777511e-18,8.542076746334805e-18,1.7831403378938665e-22,3.088346811732213e-40,2.6751533140911815e-27,1.6079638710210208e-15,1.9396403664788346e-21,9.141556843028499e-15,7.984595895074668e-37,2.3516937493956423e-34,8.641826751995896e-33,4.618730542822994e-32,7.1400620421409e-15,2.0572987733736984e-35,5.374451934595722e-28,1.0232191721305223e-36,3.03760320014141e-46,9.301644847039557e-35,2.387781129331586e-44,1.0206912708640587e-41,7.300442721475433e-27,1.844222077562872e-44,9.549612968691204e-43,3.569505883096819e-46,3.76,0.0,0.7109533329381081,0.9998715833569604,1.2534903957298357e-18,1.6543719231046867e-25,3.145415274372336e-07,3.145415368148945e-07,0.00012841660185456937,1.2557934742530518e-18,9.13784310241182e-15,4.1166691440207745e-11,6.050141934620028e-17,3.692612328568025e-15,1.0217616622496966e-26,5.113878880957868e-15,1.4857858244804773e-18,5.201762786310502e-22,2.483662708854801e-19,1.4699662281013167e-17,1.004428955374101e-16,7.44453738849252e-16,1.62248523734026e-20,5.9228215649316974e-18,4.722510835542847e-19,8.074876447034446e-23,4.2288354610404214e-21,1.9013193330795515e-19,1.4665753028838637e-26,8.767609675330024e-15
3.6727269961866824e-09,0.5758615605653137,3.2863585393702652e-15,8.83944876664837e-18,8.914512025897478e-18,8.709278411514334e-18,0.0,0.0,4.229707499696872e-11,9.715874145606608e-18,7.936074055066848e-18,9.233189313152402e-18,1.9342976488785658e-22,3.3301694922790605e-40,2.810625371670862e-27,1.6902044289814113e-15,2.1027107292465676e-21,9.650843524987576e-15,9.071602154963604e-37,2.618064822958842e-34,9.824764112108578e-33,5.247479024144976e-32,7.295618921645188e-15,2.3388739741640435e-35,5.917946170169064e-28,1.1954879114570373e-36,3.562648382497581e-46,1.061372451355378e-34,2.8821571378147727e-44,1.1954955223038392e-41,7.915203284766606e-27,2.1706877274155524e-44,1.119499060986975e-42,4.313159934863448e-46,3.76,0.0,0.710953324349034,0.9998715816892282,1.3559090654545257e-18,1.8424580394535295e-25,3.23129476595441e-07,3.2312948649531887e-07,0.0001284182684616984,1.2933305610631167e-18,9.646829318115498e-15,4.229040235308428e-11,6.385027012430496e-17,3.886244604764156e-15,1.1077186132123627e-26,5.394023541925659e-15,1.5688951163140221e-18,5.548028648536924e-22,2.6001664170586347e-19,1.551539738599817e-17,1.0599005067023272e-16,7.857231629092144e-16,1.7179116564134726e-20,6.4188810581886066e-18,4.982656652303558e-19,8.743885425234971e-23,4.581989022154919e-21,2.006237481019665e-19,1.6427792604324558e-26,9.006991938069968e-15
3.770338643911538e-09,0.5758615614692639,3.3762801980738076e-15,9.39182479437704e-18,9.557748383311652e-18,9.294462249669274e-18,0.0,0.0,4.3421206152164263e-11,1.0239172930629949e-17,8.56003188183398e-18,9.959129948534467e-18,2.0937277933368676e-22,3.583342743773615e-40,2.9488096904029234e-27,1.7741542116284817e-15,2.274663750314819e-21,1.0173857875427636e-14,1.0270374380786602e-36,2.9063812184787823e-34,1.113035824819168e-32,5.940853980587152e-32,7.449386667757356e-15,2.649643774534423e-35,6.500834756977487e-28,1.3908634203959984e-36,4.1605796792468755e-46,1.2067778579892866e-34,3.4617680428091047e-44,1.394320292716e-41,8.563162344115595e-27,2.543938826792753e-44,1.3067652487642716e-42,5.185735714416952e-46,3.76,0.0,0.71095331575996,0.9998715804129251,1.463597237066222e-18,2.0461362371724362e-25,3.317174256359203e-07,3.317174360720819e-07,0.00012841954364001417,1.330857994256811e-18,1.0169528060620984e-14,4.341410056915662e-11,6.728932340825248e-17,4.084271209454116e-15,1.1983637790623123e-26,5.681481041082403e-15,1.654243437746537e-18,5.908334218868631e-22,2.71839674866691e-19,1.635324495269624e-17,1.1168561128251327e-16,8.281092010553852e-16,1.8163613546325244e-20,6.941757485333633e-18,5.249708953584314e-19,9.448735641508717e-23,4.954220889152676e-21,2.11395566843935e-19,1.835168000527322e-26,9.246374176644267e-15
3.867950291636394e-09,0.5758615623732143,3.4663586036980683e-15,9.965321691308737e-18,1.0229583873755608e-17,9.903402134085974e-18,0.0,0.0,4.4545337202240536e-11,1.0776196721910259e-17,9.214536685138921e-18,1.072061028648173e-17,2.261648290068729e-22,3.848036390838151e-40,3.0896650627550675e-27,1.8597906208590917e-15,2.4557339218239245e-21,1.0710599865990722e-14,1.1588793291182467e-36,3.217807582173685e-34,1.2567388011986523e-32,6.703406612382858e-32,7.601386245883129e-15,2.991698404228649e-35,7.124921340051003e-28,1.6116869312695015e-36,4.839156592502725e-46,1.3674714536961626e-34,4.1385181706508874e-44,1.6196915434042777e-41,9.245157540543148e-27,2.969185952385465e-44,1.5191597971203346e-42,6.205322762781186e-46,3.76,0.0,0.7109533071708861,0.9998715794361185,1.5766711546414962e-18,2.2662443305864024e-25,3.4030537455867176e-07,3.4030538554518354e-07,0.00012842051932182946,1.368377633561491e-18,1.0705938992189744e-14,4.4537786138160505e-11,7.081857919700555e-17,4.286653826251494e-15,1.2938214078372146e-26,5.976239424799633e-15,1.7418306944196307e-18,6.282926716528754e-22,2.838304586570914e-19,1.7213209864608602e-17,1.175295246776684e-16,8.716121083696484e-16,1.9178579870672853e-20,7.492142735906585e-18,5.523662513353112e-19,1.0190349732377272e-22,5.346027909864591e-21,2.224472545580357e-19,2.0447956171023565e-26,9.48575639105293e-15
3.96556193936125e-09,0.5758615632771645,3.556595326300141e-15,1.056025067500367e-17,1.0930513383148137e-17,1.0536458961345607e-17,0.0,0.0,4.5669468147858533e-11,1.1326945500912738e-17,9.900192035550658e-18,1.1518332545747842e-17,2.4382765308369713e-22,4.124414919898574e-40,3.2331508181020425e-27,1.947091326220522e-15,2.646155653333919e-21,1.1261069534790527e-14,1.3035040671097387e-36,3.553537773561939e-34,1.4144980200797482e-32,7.539860976261984e-32,7.751638375379159e-15,3.367211147255626e-35,7.792047376811477e-28,1.8604622940731623e-36,5.606724500730396e-46,1.544594688618219e-34,4.92560527693862e-44,1.8743226141055133e-41,9.962024268839687e-27,3.4520617417936817e-44,1.759261116503179e-42,7.391983016659439e-46,3.76,0.0,0.7109532985818123,0.9998715786883198,1.6952460076156673e-18,2.5036419593650033e-25,3.4889332336369555e-07,3.488933349146239e-07,0.00012842126599552854,1.405890994175736e-18,1.1256061845648466e-14,4.566145910939013e-11,7.443803748952683e-17,4.493354472526661e-15,1.394215729347246e-26,6.278286759221561e-15,1.8316568112890866e-18,6.672053358947035e-22,2.959842210876333e-19,1.809529686630858e-17,1.2352173817790862e-16,9.162321393028879e-16,2.022425200822482e-20,8.070727644315008e-18,5.804512109625893e-19,1.0969649400334095e-22,5.7579065548370946e-21,2.3377867636547105e-19,2.2727579753198018e-26,9.72513858129595e-15
4.063173587086106e-09,0.5758615641811147,3.6469919191439204e-15,1.1176918985026835e-17,1.1661024909918952e-17,1.1193989090802012e-17,0.0,0.0,4.6793598989608754e-11,1.1891419249110271e-17,1.0617593506976836e-17,1.2352989641332625e-17,2.623829781424675e-22,4.412637575666567e-40,3.379226816291053e-27,2.036034261767954e-15,2.8461632718003214e-21,1.1825266972365414e-14,1.4617599964630252e-36,3.914794799311269e-34,1.587261113514539e-32,8.455114193287544e-32,7.900163532439728e-15,3.7784387519802527e-35,8.504092037341943e-28,2.1398620783962152e-36,6.4722413250409e-46,1.739340522674505e-34,5.837623131936148e-44,2.1611224574902578e-41,1.0714595687856824e-26,3.9986428051053463e-44,2.0298339320378777e-42,8.767907560625531e-46,3.76,0.0,0.7109532899927387,0.9998715781157179,1.8194359427041364e-18,2.7592105808330087e-25,3.5748127205099223e-07,3.5748128418040287e-07,0.0001284218374726522,1.4433993073216172e-18,1.1819896410293633e-14,4.67851195317212e-11,7.814769828477905e-17,4.7043354965027345e-15,1.499670955177767e-26,6.587611130230007e-15,1.923721728764573e-18,7.075961361785424e-22,3.082963259187914e-19,1.8999510567390578e-17,1.2966219912423137e-16,9.619695476757162e-16,2.1300866350427953e-20,8.678201991573333e-18,6.092252524466045e-19,1.1787555414622856e-22,6.19035291726878e-21,2.4538969748448584e-19,2.5201933137434023e-26,9.964520747373337e-15
4.160785234810962e-09,0.5758615650850649,3.737549918892908e-15,1.1815629927099337e-17,1.2421599647225976e-17,1.1876344398449499e-17,0.0,0.0,4.7917729728027676e-11,1.246961794798265e-17,1.1367328771390884e-17,1.3225265294692548e-17,2.8185251825175803e-22,4.712858456226014e-40,3.527853441282681e-27,2.1265976229579944e-15,3.0559910215507183e-21,1.2403192309944306e-14,1.6345256672317237e-36,4.3028307472348674e-34,1.7760108018287172e-32,9.454236536862037e-32,8.046981952950386e-15,4.227721791563663e-35,9.262972104653826e-28,2.4527336831680858e-36,7.445304589127693e-46,1.9529542151300695e-34,6.890669283823638e-44,2.483203975991068e-41,1.1503702730049169e-26,4.615472134580074e-44,2.3338372209079957e-42,1.0357581288074e-45,3.76,0.0,0.7109532814036651,0.9998715776772603,1.9493540756872552e-18,3.03385346227884e-25,3.660692206205618e-07,3.6606923334252045e-07,0.00012842227480521523,1.4809035703005648e-18,1.239744252010947e-14,4.790876745363014e-11,8.194756158172495e-17,4.91955957437596e-15,1.610311278691991e-26,6.904200643409481e-15,2.0180253994827705e-18,7.494897938963487e-22,3.2076226879962517e-19,1.9925855446309497e-17,1.3595085487641435e-16,1.0088245866792199e-15,2.240865920917671e-20,9.315254507038765e-18,6.386878543983388e-19,1.2644987612015463e-22,6.643862713005679e-21,2.5728018323038305e-19,2.7882828366825614e-26,1.020390288928509e-14
4.258396882535818e-09,0.575861565989015,3.8282708458007964e-15,1.2476682917302158e-17,1.3212712064218767e-17,1.2583872330166114e-17,0.0,0.0,4.9041860363610917e-11,1.3061541579015981e-17,1.2149977692461327e-17,1.4135834142673994e-17,3.0225797504305026e-22,5.025226606731968e-40,3.678991594866981e-27,2.218759863578065e-15,3.275873064262157e-21,1.2994845709908399e-14,1.8227098559423782e-36,4.718926720435096e-34,1.9817650083726847e-32,1.0542471404660866e-31,8.192113635308618e-15,4.7174849762421663e-35,1.0070641874977649e-27,2.8021054504683664e-36,8.536178865802295e-46,2.1867340952208694e-34,8.102458155164314e-44,2.843892458105713e-41,1.233017411034647e-26,5.309582011401878e-44,2.6744322432176592e-42,1.218795570694668e-45,3.76,0.0,0.7109532728145914,0.9998715773415134,2.085112503059318e-18,3.3284956732609254e-25,3.7465716907240453e-07,3.7465718240097665e-07,0.00012842260942717257,1.5184045886623583e-18,1.2988700044182314e-14,4.903240292321029e-11,8.583762737932722e-17,5.138989707460478e-15,1.72626087503366e-26,7.228043424012437e-15,2.1145677856824377e-18,7.929110302683617e-22,3.333776735144998e-19,2.0874335854112678e-17,1.4238765281300863e-16,1.0567975088757164e-15,2.3547866816858904e-20,9.982572870143886e-18,6.688384958332699e-19,1.3542864897589688e-22,7.11893128059226e-21,2.6944999901553682e-19,3.078251296781244e-26,1.044328500703121e-14
4.356008530260674e-09,0.5758615668929651,3.919156203899808e-15,1.3160373526309264e-17,1.4034829986341224e-17,1.3316915954327832e-17,0.0,0.0,5.016599089682294e-11,1.3667190123702244e-17,1.2966112418075487e-17,1.5085361845160167e-17,3.2362103776834572e-22,5.3498861117139496e-40,3.8326026904552496e-27,2.3124996927119642e-15,3.506043478939326e-21,1.3600227358377492e-14,2.027251567868801e-36,5.164392771597021e-34,2.2055769533563653e-32,1.1725235176385392e-31,8.33557834321132e-15,5.250237418170863e-35,1.0929093058088057e-27,3.1911927803044806e-36,9.755823608363164e-46,2.4420323138122916e-34,9.492439670562474e-44,3.2467341128273865e-41,1.319483633437977e-26,6.08851741392473e-44,3.054990665004043e-42,1.4288630191330123e-45,3.76,0.0,0.710953264225518,0.9998715770843465,2.2268223135407155e-18,3.6440840779119652e-25,3.8324511740652056e-07,3.832451313557716e-07,0.00012842286546918755,1.555903011739551e-18,1.3593668879240118e-14,5.015602598818441e-11,8.981789567654857e-17,5.362589219357748e-15,1.8476439011297177e-26,7.559127616924677e-15,2.213348857162185e-18,8.378845663456041e-22,3.4613828833723107e-19,2.1844956018065038e-17,1.489725403313319e-16,1.105888566199525e-15,2.4718725326398922e-20,1.068084371212601e-17,6.996766561711762e-19,1.4482105245506387e-22,7.616053581376392e-21,2.818990103494051e-19,3.3913675678086233e-26,1.0682667100611703e-14
4.45362017798553e-09,0.5758615677969152,4.0102074811868205e-15,1.3866993523541891e-17,1.4888414674680917e-17,1.407581401379849e-17,0.0,0.0,5.12901213281041e-11,1.4286563563538938e-17,1.3816297471765853e-17,1.607450519144135e-17,3.459633833456629e-22,5.686976185996425e-40,3.9886486469468644e-27,2.407796071741305e-15,3.7467362618935386e-21,1.4219337459511923e-14,2.2491200214386736e-36,5.6405678374319696e-34,2.448535227420672e-32,1.3008116961314151e-31,8.477395608409323e-15,5.828572850409064e-35,1.1840354677701114e-27,3.623404242749535e-36,1.1115921358378778e-45,2.7202555763557585e-34,1.1081923560164378e-43,3.695504699114957e-41,1.409851370618404e-26,6.960359924377816e-44,3.4791027704281186e-42,1.669204189840017e-45,3.76,0.0,0.7109532556364446,0.9998715768872738,2.3745935994542702e-18,3.981587327241189e-25,3.918330656229101e-07,3.918330802069051e-07,0.00012842306141684122,1.5933993620434473e-18,1.421234894390817e-14,5.1279636695914506e-11,9.388836647235176e-17,5.590321753150575e-15,1.9745844956929813e-26,7.897441386630926e-15,2.3143685897085948e-18,8.84435123012362e-22,3.59039982490134e-19,2.2837720045169944e-17,1.557054648474618e-16,1.15609800995775e-15,2.592147081129904e-20,1.1410752617753288e-17,7.312018152359069e-19,1.5463625699786224e-22,8.13572419965778e-21,2.946270828385408e-19,3.728945207754609e-26,1.0922049170026567e-14
4.551231825710386e-09,0.5758615687008655,4.101426149807306e-15,1.4596830921118345e-17,1.577392090438371e-17,1.4860900977307644e-17,0.0,0.0,5.2414251657875916e-11,1.4919661880028868e-17,1.470108984306071e-17,1.7103912205333527e-17,3.693066763962702e-22,6.036631264266124e-40,4.1470918826696906e-27,2.5046282113821555e-15,3.998185326722485e-21,1.4852176231033224e-14,2.4893146157326395e-36,6.148819673269742e-34,2.7117638458937224e-32,1.4396878241292258e-31,8.617584733429557e-15,6.455169802304799e-35,1.2806492971991282e-27,4.102347683455688e-36,1.2628906316221953e-45,3.0228658576430347e-34,1.2894209439674032e-43,4.1942182459215074e-41,1.504202833553974e-26,7.933752125029972e-44,3.950585758855325e-42,1.9433664502860855e-45,3.76,0.0,0.7109532470473714,0.9998715767361829,2.528535467968429e-18,4.341995851434687e-25,4.0042101372157313e-07,4.004210289543772e-07,0.0001284232113828861,1.6308940592735447e-18,1.484474017418401e-14,5.240323509341001e-11,9.804903976569946e-17,5.822151268621405e-15,2.1072067792248125e-26,8.242972917180514e-15,2.4176269638582086e-18,9.32587420988638e-22,3.720787427039666e-19,2.385263192558971e-17,1.6258637379622943e-16,1.2074260908310674e-15,2.7156339265679326e-20,1.2172984127047573e-17,7.634134532551237e-19,1.6488342375085903e-22,8.678437342867136e-21,3.0763408218660267e-19,4.0923430124513473e-26,1.1161431215275805e-14
4.746455121160098e-09,0.5758615705087657,4.284371471456689e-15,1.6127291439903096e-17,1.764248512044904e-17,1.65109584231978e-17,0.0,0.0,5.466251201450666e-11,1.6227033069004966e-17,1.6576687358539125e-17,1.9286066122780532e-17,4.1908270208912986e-22,6.774150795534276e-40,4.471022326597204e-27,2.702817844586245e-15,4.534287542713067e-21,1.6159040704384015e-14,3.028830378155546e-36,7.267168378337579e-34,3.3037054501086246e-32,1.7515943986597531e-31,8.893154642953704e-15,7.864287019585995e-35,1.4911850014173346e-27,5.215894787138882e-36,1.6167207705971986e-45,3.7073758407192425e-34,1.7291172427024651e-43,5.358774832442878e-41,1.7051846876448095e-26,1.0222711904370313e-43,5.052118313465373e-42,2.6089898914366415e-45,3.76,0.0,0.7109532298692253,0.9998715765318519,2.8553625219070437e-18,5.135599294827729e-25,4.175969095657202e-07,4.175969261383376e-07,0.0001284234134638536,1.7058797633308919e-18,1.6150655942597e-14,5.465039514401166e-11,1.0664099384087938e-16,6.297958650764993e-15,2.389992804158375e-26,8.955642094625014e-15,2.630859577441901e-18,1.033796122942816e-21,3.9855197606436265e-19,2.5948914642421184e-17,1.7679193482472734e-16,1.3134391635183219e-15,2.9723388662679667e-20,1.3797147903300638e-17,8.298940890850338e-19,1.8671024205203639e-22,9.834966150706405e-21,3.3448432475971654e-19,4.9022637213122293e-26,1.1640195233277417e-14
4.941678416609809e-09,0.5758615723166659,4.468003635836248e-15,1.7753985683224143e-17,1.9644034037828084e-17,1.8269680473003718e-17,0.0,0.0,5.6910771969853635e-11,1.7589303542752005e-17,1.859721356629631e-17,2.1636836394309735e-17,4.731221869496447e-22,7.56342789894854e-40,4.8041031317915714e-27,2.9069071543507113e-15,5.1162197806994735e-21,1.752082267031061e-14,3.654395418203825e-36,8.530954825823934e-34,3.9911032796838625e-32,2.1131951896156475e-31,9.162438008928763e-15,9.500717277081184e-35,1.726243460885454e-27,6.564913584450178e-36,2.0486342433237365e-45,4.5083894760225255e-34,2.2914851110884368e-43,6.777618316853203e-41,1.9230825213764635e-26,1.303671528961093e-43,6.394984619240814e-42,3.460999229134892e-45,3.76,0.0,0.7109532126910796,0.999871576411963,3.2081570484814096e-18,6.033253140413947e-25,4.3477280493896257e-07,4.3477282290765244e-07,0.0001284235311025365,1.7808620854690542e-18,1.7511415897086977e-14,5.689750650926042e-11,1.1559375789379018e-16,6.7897292738763435e-15,2.6969945758137066e-26,9.697041011646998e-15,2.853046603605365e-18,1.1417084347740774e-21,4.2552810787248353e-19,2.813383387689048e-17,1.9158880327028406e-16,1.4239297772084002e-15,3.2421759884171436e-20,1.5558790531403708e-17,8.991144135476718e-19,2.1037461095293142e-22,1.1089586134999296e-20,3.6244866564044395e-19,5.832925261789788e-26,1.2118959154616555e-14
5.13690171205952e-09,0.5758615741245661,4.652333867733461e-15,1.9479086893946808e-17,2.1781980152970435e-17,2.013959411133323e-17,0.0,0.0,5.915903152694804e-11,1.9006473153466878e-17,2.0766862133474754e-17,2.4161102095439836e-17,5.315980078835386e-22,8.405374801255857e-40,5.1460510226697515e-27,3.1167385080643137e-15,5.745850369880422e-21,1.8937524071240192e-14,4.375084582450348e-36,9.952151890971506e-34,4.7842261843868235e-32,2.5297140850708875e-31,9.425581269933306e-15,1.1388950164832578e-34,1.98761062711585e-27,8.186060405444518e-36,2.571583653766238e-45,5.439661147895207e-34,3.003793206613611e-43,8.492347261489842e-41,2.158546192872014e-26,1.6467697065689221e-43,8.01875545269684e-42,4.540943387213183e-45,3.76,0.0,0.7109531955129343,0.9998715763409647,3.58775755649714e-18,7.043664094275388e-25,4.519486998413009e-07,4.51948719262322e-07,0.00012842359985083964,1.855842288184818e-18,1.892701985894796e-14,5.914456955315533e-11,1.2490733191613373e-16,7.297185939152162e-15,3.02920440286176e-26,1.0467075841488612e-14,3.0841879777425444e-18,1.2565221165725552e-21,4.52978933184809e-19,3.040741767124298e-17,2.0697655928598283e-16,1.5388999148767326e-15,3.5253338029217075e-20,1.746335089568518e-17,9.710702829718637e-19,2.359494858454589e-22,1.2446237410426322e-20,3.915260339546486e-19,6.896880924890542e-26,1.259772297929323e-14
5.332125007509231e-09,0.5758615759324661,4.837373155250572e-15,2.130471230067922e-17,2.4059639405879766e-17,2.212316266644735e-17,0.0,0.0,6.140729068875241e-11,2.0478541753419996e-17,2.3089714500921267e-17,2.686361173143333e-17,5.946828470546538e-22,9.30083539995134e-40,5.4965901570938694e-27,3.3321579896401694e-15,6.42504631434761e-21,2.0409146861028413e-14,5.200447389194186e-36,1.1543187318271432e-33,5.693909079456419e-32,3.0066441662384405e-31,9.682727447587986e-15,1.3554835533776253e-34,2.2771310453914448e-27,1.011976070104338e-35,3.200010022806076e-45,6.515892262974932e-34,3.897952524115037e-43,1.0549237435273765e-40,2.4122221128689602e-26,2.0619072406699093e-43,9.967454707399239e-42,5.897457586872585e-45,3.76,0.0,0.7109531783347895,0.9998715762979591,3.994987827589468e-18,8.1758865895646775e-25,4.691245942727357e-07,4.6912461520234613e-07,0.00012842364060603267,1.9308211723372966e-18,2.0397467717672098e-14,6.139158463454762e-11,1.34581715899612e-16,7.820056256069606e-15,3.387614302846574e-26,1.1265653067163717e-14,3.3242836538783236e-18,1.3784349260263936e-21,4.808778288098692e-19,3.276969249495575e-17,2.2295478332431925e-16,1.658351549552926e-15,3.82200069303124e-20,1.9516251328870817e-17,1.0457575601181382e-18,2.6350767416644315e-22,1.3908854084580862e-20,4.2171536038250193e-19,8.107457847260275e-26,1.3076486707307466e-14
