Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512)
4.002103064581158e-12,0.733831921646648,1.0911803175640473e-15,1.0470216198724066e-17,2.4364901209641565e-21,4.833489761040042e-21,0.0,0.0,3.5324239734682605e-12,8.1495273360659e-21,2.8927330517695856e-23,3.364568589774287e-23,5.3573602539036615e-27,1.0730527774779947e-39,1.5263113761845704e-26,6.9011465481605675e-18,3.1981086598911023e-24,8.874589986070129e-18,9.329199207122926e-44,2.372484909334625e-36,3.7266922552184336e-40,2.2035250731680972e-39,3.60647883149204e-14,7.790158309734548e-38,2.2232746100595874e-31,2.917443908765035e-47,7.518498076055143e-53,3.606962369817142e-42,4.245916433814602e-53,6.592818585870157e-50,3.203441463997464e-30,2.7774491345725144e-54,1.0524784268833107e-52,6.922666116985722e-57,3.76,0.0,0.7915885779968578,0.9999917248136646,4.794465314459009e-24,1.523296123505788e-30,6.557178736668831e-08,6.557178741131907e-08,8.27518280272191e-06,5.572113773235332e-22,8.874575363531936e-18,3.533507900644168e-12,1.492896110591128e-17,1.3646321253389391e-19,8.129811159151338e-28,8.03340432260156e-18,1.6199038734048403e-20,3.506848011473342e-24,9.762283776758505e-20,2.481333856958597e-18,3.277600043931749e-18,2.3904077414428707e-18,5.643833520642972e-21,2.182545421386882e-22,8.818309533262314e-21,2.909374346325046e-24,1.4118869571936477e-25,1.0509126115544205e-20,9.05563636573541e-30,3.607168389804931e-14,2.679128807084269e-32,1.8934701597774585e-36,2.5055453435701872e-31,4.158040212873049e-30,2.388288740441518e-31,8.786658080037142e-25,1.283759365365423e-36,1.2613172541476805e-32,4.2748647384677324e-33,7.070784772546056e-26,1.2106281338690696e-33,7.949609560460184e-38,6.522690357059245e-25,1.2230494561591163e-32,3.9170998912602463e-38,6.324700665847048e-40,2.3423295588252085e-24
5.489666106576611e-12,0.7338319248683375,1.4968544903095991e-15,1.4371513934161648e-17,4.601487718523934e-21,9.106536216530935e-21,0.0,0.0,4.8454018830819696e-12,1.5333709244489e-20,7.464959423909132e-23,8.682570708942302e-23,1.3841637132422646e-26,2.76902077429277e-39,2.8716457484530816e-26,1.2984141424709628e-17,8.253254951337774e-24,1.6723144427480652e-17,4.333184051095866e-43,8.293298440620741e-36,1.7313402007050205e-39,1.0236999976068121e-38,4.946638318837852e-14,2.7245886034926234e-37,5.787729720646904e-31,1.4977954631438154e-46,4.4641577779955124e-52,1.6765640741982897e-41,3.173047055673174e-52,4.025358983188038e-49,8.27644782583403e-30,1.707565522791209e-53,6.4315049736800594e-52,5.5508096657075605e-56,3.76,0.0,0.7915885536228049,0.9999886709390043,1.2372844303346984e-23,5.322849956875981e-30,8.994451348283851e-08,8.994451356683886e-08,1.1329056150215961e-05,1.2638659753795767e-21,1.6723106692681915e-17,4.846885090747378e-12,2.808955741370965e-17,2.5672001016720076e-19,2.0980523202719926e-27,1.5114518119113782e-17,3.05786008778373e-20,6.599229994159006e-24,1.8362901077072992e-19,4.668800702886365e-18,6.1668578963417515e-18,4.497669548872019e-18,1.0621384864492771e-20,5.63224788539022e-22,1.6591987855592468e-20,5.487165135733772e-24,3.640264763599971e-25,1.9772475651138303e-20,2.3146522102158842e-29,4.9479356915924255e-14,9.354498496393294e-32,6.609912462610653e-36,6.545150345863784e-31,1.0723273224723584e-29,6.166549922169024e-31,2.26736531419843e-24,4.478162451511939e-36,4.4018046948117456e-32,1.1032126285559134e-32,1.8218803788951077e-25,3.1253741556811774e-33,2.235367174601847e-37,1.6832578419905613e-24,4.273201625072797e-32,1.3700431531903925e-37,2.9176685574441928e-39,6.04388284949907e-24
6.977229148572063e-12,0.7338319280900267,1.9025763024855277e-15,1.8278071899998423e-17,7.460789275427904e-21,1.4730033188027815e-20,0.0,0.0,6.158375695586641e-12,2.476970428998063e-20,1.532547698447863e-22,1.7825213113738137e-22,2.8449585023580045e-26,5.684590356472101e-39,4.6384980261597906e-26,2.0973167081193855e-17,1.694433025342972e-23,2.7054762078771403e-17,1.3855313312929427e-42,2.1360502605208966e-35,5.536301728949789e-39,3.2734534239972324e-38,6.286607153083415e-14,7.022724675217815e-37,1.1982725811595235e-30,5.242639354637191e-46,1.716158980606465e-51,5.364389466663544e-41,1.4885386566092182e-51,1.593471740905554e-48,1.7010744258272643e-29,6.80644820492106e-53,2.548138404527213e-51,2.7260339461132912e-55,3.76,0.0,0.7915885292487528,0.9999856289007479,2.5401893572911454e-23,1.370805704688881e-29,1.1431723884028384e-07,1.1431723897601699e-07,1.4371093093522295e-05,2.3878788516111098e-21,2.7054684609626632e-17,6.1602562276114145e-12,4.5375246802244033e-17,4.146318341599587e-19,4.3074393200609725e-27,2.441449680431365e-17,4.955603493742027e-20,1.0661747188088663e-23,2.9654455342934526e-19,7.541960656287975e-18,9.961637142908028e-18,7.265439586686191e-18,1.716116963665658e-20,1.1562975921101482e-21,2.6802191104281726e-20,8.884907911947893e-24,7.466971947858805e-25,3.1938483179363836e-20,4.7267585073417346e-29,6.288702796274089e-14,2.407338682334355e-31,1.7006988826209845e-35,1.3596189709350192e-30,2.200094155541061e-29,1.2666584578646204e-30,4.654652919934376e-24,1.1514034807545707e-35,1.1322401881461679e-31,2.2649730844403682e-32,3.734721224024202e-25,6.418829602024595e-33,4.832222652711448e-37,3.4557463039821165e-24,1.1004073240942017e-31,3.5314520346042685e-37,9.240074638069237e-39,1.2406678133047889e-23
8.464792190567515e-12,0.733831931311716,2.308345880694283e-15,2.2189937874957565e-17,1.1021932701371156e-20,2.170930806538062e-20,0.0,0.0,7.471345426497654e-12,3.6457504601374585e-20,2.7364923291785437e-22,3.1828400905966537e-22,5.0857510849247493e-26,1.0149995620331811e-38,6.826787852191776e-26,3.0867916415882733e-17,3.025639634445885e-23,3.9880375983383756e-17,3.5569007022698725e-42,4.585773315072433e-35,1.421309790508815e-38,8.403714710874161e-38,7.626385362562237e-14,1.5088828622050567e-36,2.1575206188760574e-30,1.463673594925784e-45,5.14486079556169e-51,1.3780492335070446e-40,5.291662247329428e-51,4.8868625818665814e-48,3.0408387082980797e-29,2.1020187193317804e-52,7.821700470635934e-51,1.0001099976296668e-54,3.76,0.0,0.7915885048747012,0.9999825986530159,4.535825042191677e-23,2.942765778464845e-29,1.3868996343901324e-07,1.3868996363885356e-07,1.7401339512602373e-05,4.021534710667831e-21,3.988023765567921e-17,7.473621327014537e-12,6.678602916952775e-17,6.101801692934143e-19,7.691581715813516e-27,3.593302413519105e-17,7.317447002301216e-20,1.5694808060004868e-23,4.363461417246263e-19,1.1100836502884504e-17,1.4661891932346215e-17,1.0693718981748363e-17,2.526417520890878e-20,2.0646770207330404e-21,3.9448881940054736e-20,1.310834682434809e-23,1.3321444433742035e-24,4.7006730267669356e-20,8.412365302817369e-29,7.629469703849944e-14,5.16421170976753e-31,3.6476213459303213e-35,2.456072028453443e-30,3.9259954622904027e-29,2.262927843941538e-30,8.310876948074536e-24,2.467786489390166e-35,2.4277146786653865e-31,4.044459613785694e-32,6.658746596280901e-25,1.1465755304440378e-32,8.930557440260582e-37,6.17059051573829e-24,2.3621645198065363e-31,7.587829326853625e-37,2.352108266243955e-38,2.215083577094119e-23
9.952355232562968e-12,0.7338319345334051,2.7141633515260783e-15,2.6107159381024288e-17,1.529245471488133e-20,3.0049687862153234e-20,0.0,0.0,8.784311091269238e-12,5.039710233448311e-20,4.447379672790619e-22,5.172787587105942e-22,8.274931685203737e-26,1.6495375812185376e-38,9.436434881547641e-26,4.2668082400225266e-17,4.917448015793584e-23,5.521085484936612e-17,7.87468114665887e-42,8.712037114281086e-35,3.146723677824061e-38,1.8605324298875771e-37,8.965972975600875e-14,2.8689553394373176e-36,3.535636375308367e-30,3.5038997356716984e-45,1.3049803247071697e-50,3.0529223677376565e-40,1.5538700789905728e-50,1.2600009615962327e-47,4.9475887358274466e-29,5.4577636988041325e-52,2.018572967852746e-50,3.005533224900876e-54,3.76,0.0,0.7915884805006506,0.9999795801501089,7.371846336732317e-23,5.59052051123649e-29,1.6306268727901581e-07,1.630626875553485e-07,2.041984110656092e-05,6.256062224687265e-21,5.5210630037455866e-17,8.786980404673777e-12,9.23219044135361e-17,8.43346510963126e-19,1.2500919176314309e-26,4.9669783935869475e-17,1.0147677933326095e-19,2.1698821091534973e-23,6.0301047190466105e-19,1.534545100857481e-17,2.0267576415098125e-17,1.4782508866446064e-17,3.4931388951498415e-20,3.355559260468342e-21,5.453202311203174e-20,1.816322588469739e-23,2.1631508854061608e-24,6.497679856002648e-20,1.3642518038513224e-28,8.970236414320014e-14,9.80360437824849e-31,6.923191883069263e-35,4.037924087103777e-30,6.376570138155876e-29,3.679708781238135e-30,1.3506289530708357e-23,4.680582967594314e-35,4.606490522170253e-31,6.573365277578499e-32,1.0805734933765443e-24,1.8641449349242242e-32,1.4875636832233503e-36,1.00286241316601e-23,4.48733217089067e-31,1.4427805672815023e-36,5.173220372733935e-38,3.599606340762035e-23
1e-11,0.7338319409767831,2.7271619660656114e-15,2.6232712086043997e-17,1.5441042613637752e-20,3.033937471008235e-20,0.0,0.0,8.826363657966494e-12,5.0880786082479413e-20,4.511552396629986e-22,5.247427406932278e-22,8.394642452287104e-26,1.6733376265443508e-38,9.526981576433346e-26,4.30775147644461e-17,4.9884081553200405e-23,5.574339053758847e-17,8.062305865430304e-42,8.8787138282713e-35,3.2217003213384517e-38,1.904862552801645e-37,9.00887512701759e-14,2.9239229595802665e-36,3.587603398784392e-30,3.596439371879728e-45,1.3418218033471398e-50,3.1257320980388275e-40,1.6054313055154867e-50,1.2961437267864274e-47,5.019160533608729e-29,5.615719137463306e-52,2.076544312101164e-50,3.1074951646712035e-54,3.76,0.0,0.7915884797199805,0.999979483664869,7.478222691895767e-23,5.697473798230221e-29,1.6384331486099204e-07,1.6384331513997955e-07,2.0516326304329634e-05,6.338575089904522e-21,5.574316248178931e-17,8.82904553957157e-12,9.320796288187068e-17,8.514360513152912e-19,1.2681314385447318e-26,5.01464128517862e-17,1.0246115627023197e-19,2.1907173833995817e-23,6.087922277141702e-19,1.5492734311774124e-17,2.0462083201759745e-17,1.492438410840088e-17,3.526688078501468e-20,3.403978500219607e-21,5.505538459701956e-20,1.8338933036406242e-23,2.1943030699614567e-24,6.560031173085343e-20,1.383859921175429e-28,9.013179477207653e-14,9.990924050461877e-31,7.055429989243617e-35,4.0976944276926266e-30,6.468449615872037e-29,3.7328688308171364e-30,1.3701155271312946e-23,4.769877180295297e-35,4.694434394408884e-31,6.66822307131228e-32,1.09611300134769e-24,1.8910666131307879e-32,1.51004408755782e-36,1.0173333988462388e-23,4.5731744807596305e-31,1.4704250461830382e-36,5.295501705456907e-38,3.6515341753508377e-23
1.2927481316553872e-11,0.7338319409767831,3.5259424773634898e-15,3.3957857882472836e-17,2.599177587819445e-20,5.083506855867221e-20,0.0,0.0,1.141023028392652e-11,8.503165881449143e-20,9.746117551004888e-22,1.133578998955867e-21,1.8175544244169e-25,3.6146176828510645e-38,1.5919479226163395e-25,7.198343654213931e-17,1.0776865465633756e-22,9.342958358223583e-17,2.8707264891556193e-41,2.4621083891221365e-34,1.1471758989711347e-37,6.782662813771705e-37,1.1644576525631724e-13,8.121888113418974e-36,7.876293539110504e-30,1.4798737112378652e-44,6.057761428149579e-50,1.1145045956835443e-39,9.314359222490231e-50,5.962738372821819e-47,1.0866718397504246e-28,2.6220596419043374e-51,9.571973304939474e-50,1.864480242282197e-53,3.76,0.0,0.7915884317525514,0.9999735781968154,1.6155625057314537e-22,1.5798975276091807e-28,2.118081326827971e-07,2.118081331493138e-07,2.6421791774047286e-05,1.2887765819955437e-20,9.342909092246367e-17,1.1413680557343882e-11,1.5576893312323715e-16,1.422459244939328e-18,2.739694062738189e-26,8.379673655371032e-17,1.7230332528743244e-19,3.6621337633257386e-23,1.0168342375082894e-18,2.5891986968274e-17,3.419505106992089e-17,2.4941624659923674e-17,5.896239042916865e-20,7.35358063401969e-21,9.20075078711736e-20,3.079027990682962e-23,4.73222500239057e-24,1.0962072568711894e-19,2.982333329124703e-28,1.165176924394289e-13,2.766432665926154e-30,1.952840367043781e-34,9.051955345176868e-30,1.395625630288629e-28,8.072538724656779e-30,2.9595241135790146e-23,1.3183757806841692e-34,1.2986051525791869e-30,1.440621359784474e-31,2.3609367570012863e-24,4.088284331272995e-32,3.368935765971252e-36,2.1977490959597214e-23,1.2680475617381771e-30,4.084727040835632e-36,1.8689456378682681e-37,7.886663430995371e-23
1.5902607400544777e-11,0.7338319474201607,4.337914692468045e-15,4.1830542562664646e-17,3.9619022464676616e-20,7.71287835581455e-20,0.0,0.0,1.4036133395993838e-11,1.2867331150518413e-19,1.8140878769736844e-21,2.1099791992003158e-21,3.390872121492228e-25,6.727621082341313e-38,2.4086988545110853e-25,1.0891677473951196e-16,2.0060630373310263e-22,1.4179664059377533e-16,8.029842546126137e-41,5.620620164701134e-34,3.2088922672658853e-37,1.897217017724898e-36,1.4322418029649924e-13,1.8573135468273674e-35,1.4900948095913695e-29,4.69259349594039e-44,2.0544313488315156e-49,3.121669018025639e-39,3.820588171034303e-49,2.041994253719603e-46,2.027235264928452e-28,9.105520602363807e-51,3.2841384647542543e-49,7.812780766750216e-53,3.76,0.0,0.7915883830044553,0.9999676226788193,3.0072578015663624e-22,3.6066122337812515e-28,2.6055357505154157e-07,2.6055357575791305e-07,3.237730714426227e-05,2.299230277333666e-20,1.4179572358366095e-16,1.4040356810158053e-11,2.3571633211415253e-16,2.1518222095783958e-18,5.099900249946159e-26,1.2679282659582064e-16,2.6237365742682568e-19,5.543256492646675e-23,1.5378298212090747e-18,3.9181750270348316e-17,5.174369434853652e-17,3.774279613391045e-17,8.926207291558445e-20,1.3687770458487402e-20,1.3922834910385392e-19,4.681201890993452e-23,8.793034788392749e-24,1.6586691925442732e-19,5.544889728343236e-28,1.43333012851429e-13,6.3058709361396516e-30,4.449554665363557e-34,1.7229539683137237e-29,2.594455504770797e-28,1.5042275802360518e-29,5.508160764994234e-23,2.999605937021079e-34,2.9571397642507033e-30,2.6817077881045555e-31,4.3813135881248326e-24,7.615590510183634e-32,6.404485177150367e-36,4.090855751424154e-23,2.8945582896760312e-30,9.341591860012235e-36,5.2014114246331205e-37,1.4676786267780185e-22
1.887773348453568e-11,0.733831953863538,5.1500810090909065e-15,4.97255846009329e-17,5.62344438984092e-20,1.0897343413412049e-19,0.0,0.0,1.666202054895317e-11,1.8132199860272906e-19,3.034354333637257e-21,3.5292778690479806e-21,5.684806652433487e-25,1.1252313146741315e-37,3.3938320530968555e-25,1.5346564343208462e-16,3.3556612461145337e-22,2.003967211784503e-16,1.884944997973414e-40,1.1147016066621688e-33,7.532792610146842e-37,4.45358332023333e-36,1.699949771401509e-13,3.6898683243121093e-35,2.53284263413641e-29,1.2298426740654604e-43,5.664072692529844e-49,7.337677709445724e-39,1.2308758302994216e-48,5.661327260356614e-46,3.398522731240212e-28,2.5587359512994413e-50,9.121725886728695e-49,2.555842217548541e-52,3.76,0.0,0.7915883342563622,0.9999617132368918,5.030358804904784e-22,7.1526759735473565e-28,3.092990143851639e-07,3.092990153811465e-07,3.828674644580172e-05,3.7262829038355117e-20,2.0039518733001775e-16,1.6667009286698023e-11,3.321641005688237e-16,3.0312877488397143e-18,8.531055310636773e-26,1.7865552711795735e-16,3.7202179527266264e-19,7.81357712336137e-23,2.1658115175398945e-18,5.521492233335563e-17,7.291313952884819e-17,5.3186032540297666e-17,1.2583833501691802e-19,2.2895399363283824e-20,1.9619425190687701e-19,6.627438848370742e-23,1.4682198831726847e-23,2.3371203524892357e-19,9.270813555895348e-28,1.7014832537920224e-13,1.2487264579203086e-29,8.807708177259642e-34,2.945849945420521e-29,4.334136232035181e-28,2.5188624815905396e-29,9.212391822605242e-23,5.929033960708951e-34,5.850086364237198e-30,4.485951178274524e-31,7.306338492901022e-24,1.2748183245612263e-31,1.0872127892706595e-35,6.842763915007844e-23,5.7402478918280705e-30,1.8559921795319383e-35,1.2175882396213871e-36,2.4544257391266917e-22
2.1852859568526586e-11,0.7338319603069146,5.9624424392591045e-15,5.764335128286775e-17,7.589826914794554e-20,1.4641161433020268e-19,0.0,0.0,1.9287891863350713e-11,2.4297765871670474e-19,4.7065751496532944e-21,5.474245414209962e-21,8.837857868316213e-25,1.7452302725586433e-37,4.547283308612903e-25,2.05627590265725e-16,5.205260116661658e-22,2.693135449540636e-16,3.907897137325472e-40,2.0005681561940253e-33,1.5617426715659295e-36,9.233252497657166e-36,1.967581580497268e-13,6.63371082990193e-35,3.9915174270452874e-29,2.8154207799920318e-43,1.3493957849550469e-48,1.5232814510321274e-38,3.353199081968731e-48,1.3535016555865853e-45,5.283275648951736e-28,6.199302514793594e-50,2.18476151846631e-48,7.045823584147865e-52,3.76,0.0,0.7915882855082721,0.9999558495145718,7.802936191666788e-22,1.2836849944888576e-27,3.5804445068358014e-07,3.5804445201901414e-07,4.415046613965563e-05,5.637679459256513e-20,2.693111658058497e-16,1.9293638109608548e-11,4.451122376697889e-16,4.0607083758860894e-18,1.3233497592154517e-25,2.393823122963317e-16,5.015778785433819e-19,1.0473422493963317e-22,2.900593941770478e-18,7.399168426225823e-17,9.77030199278638e-17,7.127134321409235e-17,1.6869907503717632e-19,3.5513597479215503e-20,2.629049227237941e-19,8.922333057881274e-23,2.2733891828601484e-23,3.131527309608069e-19,1.4379929969747571e-27,1.969636300227505e-13,2.2377353228332498e-29,1.577711786500918e-33,4.668562850689968e-29,6.7141161727349975e-28,3.911389399175005e-29,1.4287913441693353e-22,1.0605226619468557e-33,1.0472975690332127e-29,6.958705533387708e-31,1.1298574850847387e-23,1.9788996106673985e-31,1.7050483263873414e-35,1.0614014842468765e-22,1.0301526989871027e-29,3.3369633724478094e-35,2.520369080461493e-36,3.806269869858865e-22
2.7803111736508392e-11,0.7338319731936668,7.587754687220738e-15,7.354850857955479e-17,1.2461194507100637e-19,2.3823890377859266e-19,0.0,0.0,2.4539587454025028e-11,3.9330965447348342e-19,9.69141639016225e-21,1.1272128617599648e-20,1.8280900352253258e-24,3.593182801718059e-37,7.358883256119734e-25,3.327809149230559e-16,1.0719535586510702e-21,4.3842750383405413e-16,1.3037942677127353e-39,5.2398007124735746e-33,5.210681108588863e-36,3.0805043691483267e-35,2.502616811108079e-13,1.7435775638131263e-34,8.477985872025621e-29,1.126765987136389e-42,5.756439332536459e-48,5.096335850377458e-38,1.8204626266011686e-47,5.784705093694522e-45,1.092741893439209e-27,2.7266992422967115e-49,9.374479369248324e-48,3.899617326163732e-51,3.76,0.0,0.7915881880121011,0.9999442578165759,1.6068715284586887e-21,3.362100044261196e-27,4.5553531417446243e-07,4.555353163386532e-07,5.5742158883744265e-05,1.1176836830133816e-19,4.384226048678401e-16,2.4546825280494068e-11,7.205096145409033e-16,6.568825788435249e-18,2.7253565068022246e-25,3.874180388980641e-16,8.2171536887716e-19,1.6962994869887742e-22,4.689821034182182e-18,1.1977670057406194e-16,1.5814261984504054e-16,1.153682251120434e-16,2.733055805020999e-19,7.312952053904484e-20,4.2555940079489728e-19,1.4576468205579864e-22,4.6649550417599126e-23,5.068074972059929e-19,2.963186658476996e-27,2.505942156571792e-13,5.843034621372504e-29,4.116197015244055e-33,1.0021385769912612e-28,1.3790090880638812e-27,8.072389575341403e-29,2.9414830617285107e-22,2.7587079083093347e-33,2.7290645389778606e-29,1.4331156729573432e-30,2.3124757535100668e-23,4.08110488500612e-31,3.5657299297885547e-35,2.185650888001215e-22,2.6978539818999816e-29,8.771958331347772e-35,8.395964629325101e-36,7.834368290260798e-22
3.37533639044902e-11,0.7338319860804177,9.213859528100123e-15,8.954887626143705e-17,1.8624147472448582e-19,3.529512607438848e-19,0.0,0.0,2.9791221113914585e-11,5.796688158126075e-19,1.73374458380623e-20,2.016523188332079e-20,3.2850331275244495e-24,6.427193929092907e-37,1.0842985437604759e-24,4.903571537900041e-16,1.917896166449226e-21,6.497891084535733e-16,3.435855161325082e-39,1.1380059418238958e-32,1.3732156722003337e-35,8.117992917304406e-35,3.0373476755675217e-13,3.799891696676163e-34,1.5629784653128865e-28,3.4483756629218856e-42,1.8386522067359352e-47,1.3466341379619957e-37,6.974485101990921e-47,1.8488762444745984e-44,1.963468023354164e-27,8.94519255330575e-49,3.0072046923151883e-47,1.5133430243372267e-50,3.76,0.0,0.7915880905159423,0.9999328447877749,2.8748811571607613e-21,7.30182564657038e-27,5.530261655235348e-07,5.530261687168319e-07,6.715518243308703e-05,1.9428151306498535e-19,6.497803444410046e-16,2.979991928547695e-11,1.0619084561877883e-15,9.674997923634905e-18,4.876268336467111e-25,5.70879822080769e-16,1.2253510465725649e-18,2.5014588577043448e-22,6.904034422323349e-18,1.765382417862865e-16,2.3305956141234148e-16,1.7003351813815483e-16,4.0314476961336473e-19,1.308297782966972e-19,6.27189461319532e-19,2.16803537154974e-22,8.316541156592308e-23,7.46804502340151e-19,5.307873577199395e-27,3.042247697547298e-13,1.2651661116682967e-28,8.905237942224313e-33,1.865579828551672e-28,2.4607264563255767e-27,1.4474499883837184e-28,5.261135063621372e-22,5.950872538954605e-33,5.897137537442652e-29,2.5641869229966945e-30,4.111970453791086e-23,7.312135396652055e-31,6.446796219106461e-35,3.9101864259387124e-22,5.858770490412345e-29,1.9119931478062708e-34,2.2110965650767503e-35,1.4009551811167574e-21
