Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894)
0.0005334271037010448,0.7077202357590959,7.690585495905511e-05,3.583979071837269e-05,7.417827371320472e-05,0.011711989743222892,0.0,0.0,0.0020654543386222626,0.0003595171537864346,0.03726463224899421,0.0046325149467922365,5.1877160591036235e-05,8.760012597510192e-14,5.124121393872898e-10,5.364719539167287e-07,5.0779231259193594e-05,0.015164075878097658,4.720214038922713e-11,5.289537267994984e-12,3.378113947966907e-09,8.584718588741988e-13,1.1366850150900081e-08,2.513294864699511e-06,3.6548558696376004e-08,1.4822316870503027e-07,3.7575545722231977e-11,5.069266900224689e-07,1.0698695776059754e-06,7.018423543696232e-10,1.0794377474902788e-07,8.485522760374275e-12,5.877207542923787e-11,1.3702575456593297e-07,3.76,0.0,0.2153614202312369,0.9262742846786217,0.041395109284720226,0.0009657381835353747,0.42048219327806274,0.4714833133728838,0.00031902721363404757,7.9958356815786e-12,0.03812388029092171,0.0007709215711644986,0.0009898157022556,1.1459593361263311e-07,7.029449249470805e-10,6.584721579647218e-06,0.00013796776701133573,0.006573484020687318,1.3073759691393944e-10,0.00035265289631780336,6.812251785640717e-05,1.8326373227509452e-05,0.014501157416036579,0.008141221645792234,4.1471342392925606e-05,3.0591659109954967e-06,0.0004367121314338019,1.604946546059393e-05,0.00048749768235288425,0.0036002477424241577,2.203689228909179e-06,1.8106605478100892e-11,1.5470160395748698e-06,6.401991738901349e-09,0.0014218591357573287,2.4288520771922886e-07,2.067770462319701e-12,2.054749191139529e-08,7.370136686685095e-08,3.5651022080489424e-10,3.5645923955256866e-07,2.3891977515112663e-11
0.0005356167690068424,0.7079307353590271,7.789779402681925e-05,3.63999467459057e-05,7.557224394551497e-05,0.011906225420510723,0.0,0.0,0.0020779103921729253,0.00036528415725241764,0.038095543708953725,0.004731537773140023,5.2874431764460545e-05,9.153358522546496e-14,5.277871833164995e-10,5.456577794956273e-07,5.14273033895666e-05,0.015314263323423142,4.986360033653691e-11,5.377260665516805e-12,3.560394566183195e-09,8.900048579615248e-13,1.1562163607436682e-08,2.5971439031007874e-06,3.722792185738967e-08,1.5452352518117303e-07,3.9624647715955706e-11,5.247960694321681e-07,1.097679637839857e-06,7.281149538309979e-10,1.0995435372421761e-07,8.778354500772105e-12,6.159086695298707e-11,1.4169241297557388e-07,3.76,0.0,0.21396724360257047,0.9248417486826428,0.0422612662814192,0.0009793346341273315,0.42056208128661665,0.4725189478960816,0.0003185338215557533,7.98261232647166e-12,0.03889631044609428,0.0007749509673690183,0.0010041439506217344,1.1498256896478962e-07,7.131148919053329e-10,6.6236737036814336e-06,0.00013889306861457625,0.006684152455694656,1.3229710563015408e-10,0.0003579771126374246,6.894360340387388e-05,1.8461408113667188e-05,0.014714335977469935,0.008214818641752488,4.2270839328805554e-05,3.1177873876490535e-06,0.00044445964016618804,1.6252383238042768e-05,0.0004939135533697119,0.003673982163163198,2.238653318894397e-06,1.8393876585804662e-11,1.5669104096206557e-06,6.484290285870238e-09,0.0014516492270312078,2.4533220660871763e-07,2.1005759951403123e-12,2.0874548532893065e-08,7.498701423113525e-08,3.597474967354388e-10,3.6048960770100666e-07,2.428980755388215e-11
0.00053780643431264,0.7081419858728378,7.89022932534706e-05,3.6966485546002356e-05,7.698500873409934e-05,0.012103310810656302,0.0,0.0,0.0020902770082005828,0.0003710961266644538,0.03894171223062006,0.004832189976081104,5.388529757222836e-05,9.56387588462405e-14,5.435823701698084e-10,5.549541946866095e-07,5.2082093591993714e-05,0.015464311069484012,5.2669494929095516e-11,5.4667714198678546e-12,3.752152957242296e-09,9.225995548393037e-13,1.1759824455202829e-08,2.6834144433683378e-06,3.791586963971473e-08,1.6106611528064831e-07,4.1779218667537983e-11,5.432421511750648e-07,1.1260702512084259e-06,7.553010265334262e-10,1.1198681889103146e-07,9.080282020163987e-12,6.453657912087433e-11,1.4649747027894767e-07,3.76,0.0,0.21257481047053725,0.923386050870805,0.04314197216669995,0.00099303631634137,0.4206217981540721,0.47354983260223255,0.00031803245220251496,7.968801645706046e-12,0.03968213206021542,0.0007789446523456992,0.0010187570465750807,1.1535881866944329e-07,7.23486988428403e-10,6.662441850447167e-06,0.00013980795748294548,0.006795964319574355,1.3387627217485487e-10,0.0003633732332478881,6.977097821411128e-05,1.8596637623033907e-05,0.01492940158413209,0.008288411336102725,4.30811627616701e-05,3.177198733025037e-06,0.0004522872495628029,1.6457010693058403e-05,0.0005003782542085873,0.003748760934815276,2.273819206123591e-06,1.8682805256235946e-11,1.5868830902945185e-06,6.566912039895281e-09,0.0014819454871902113,2.477838015939767e-07,2.133570786895336e-12,2.1203538286114012e-08,7.629427767628272e-08,3.6297683491199826e-10,3.6452924251748144e-07,2.469137788714074e-11
0.0005399960996184377,0.7083540026340795,7.991947771623347e-05,3.753938153208275e-05,7.84165359547872e-05,0.012303278607810088,0.0,0.0,0.0021025492662100596,0.00037695144531803894,0.03980331710585149,0.004934484044274789,5.4909713659506245e-05,9.992278396438135e-14,5.598071155774231e-10,5.643607849151063e-07,5.274364670376342e-05,0.015614166655579381,5.5627172903988864e-11,5.558111047436532e-12,3.953857126012852e-09,9.56287008358743e-13,1.1959823082349202e-08,2.7721616750265857e-06,3.8612366162999096e-08,1.6785894083229054e-07,4.404426580110648e-11,5.622814250012846e-07,1.155050169649901e-06,7.834280423309357e-10,1.1404081686016483e-07,9.391538641564196e-12,6.76143691450537e-11,1.5144420323486724e-07,3.76,0.0,0.21118411579466853,0.9219069814740444,0.04403736675877148,0.0010068425958033903,0.42066122499359476,0.4745760021511335,0.0003175230333254894,7.954401700128614e-12,0.04048148817680412,0.0007829012305657796,0.0010336613076903482,1.1572443621611768e-07,7.340657024891015e-10,6.701015812448355e-06,0.000140711972725688,0.0069089150676205,1.3547526403922016e-10,0.00036884185859103514,7.060459330264866e-05,1.8732043424283012e-05,0.01514634518318709,0.008361985821920293,4.390228514918862e-05,3.2373981214755717e-06,0.00046019359337241486,1.6663337169135517e-05,0.0005068912117338203,0.0038245851767329192,2.3091743072731367e-06,1.8973288086392612e-11,1.606929940584052e-06,6.6498398515838484e-09,0.0015127521986919158,2.5023940999822904e-07,2.1667430281539773e-12,2.1534345047414522e-08,7.762349560382805e-08,3.6619699968674754e-10,3.685770919897688e-07,2.509661699304421e-11
0.0005421857649242353,0.7085668007327678,8.094947025389163e-05,3.8118604131053455e-05,7.986677875925241e-05,0.012506161281574136,0.0,0.0,0.00211472213703583,0.00038284839003030474,0.04068053556635575,0.005038432021950755,5.5947623295741326e-05,1.0439306273170232e-13,5.764709215307173e-10,5.73877049180062e-07,5.341200595279262e-05,0.015763776413524087,5.874431426493698e-11,5.651321667081213e-12,4.165996337401869e-09,9.910989325088755e-13,1.216214800098846e-08,2.8634413503474875e-06,3.931736741195096e-08,1.7491019365641264e-07,4.6425003073050006e-11,5.819307415276399e-07,1.1846281832095637e-06,8.125240268135102e-10,1.1611596449636326e-07,9.712360768327523e-12,7.082956356837647e-11,1.565359256360101e-07,3.76,0.0,0.2097951565025649,0.9204043355631724,0.04494758702332657,0.0010207527969885932,0.42068024571032714,0.47559749138277596,0.0003170054943427289,7.939410726911019e-12,0.041294519745324026,0.0007868192875156712,0.0010488631213315673,1.1607917488684842e-07,7.448555719500649e-10,6.7393851999824595e-06,0.00014160464627134903,0.007022999579463529,1.370942449281196e-10,0.0003743835755025335,7.144439472836365e-05,1.88676065701576e-05,0.015365156840519301,0.008435527869618478,4.4734170102008084e-05,3.298383101718793e-06,0.00046817719622847673,1.687135068619664e-05,0.0005134518171728037,0.0039014554235698145,2.344705464029704e-06,1.9265216949054234e-11,1.627046692544767e-06,6.733056046584484e-09,0.0015440734743479697,2.526984288394944e-07,2.200080369993195e-12,2.1866847318273438e-08,7.897500534598516e-08,3.694067234833849e-10,3.726320740930288e-07,2.5505448216293116e-11
0.000544375430230033,0.7087803949968163,8.199239130594753e-05,3.870411764211561e-05,8.133567506573251e-05,0.012711991040892996,0.0,0.0,0.0021267904854505547,0.00038878512891581904,0.04157354256096732,0.005144045485146513,5.6998956942940496e-05,1.0905726900387507e-13,5.935833693235726e-10,5.835023975229455e-07,5.4087212870403425e-05,0.015913085486342394,6.202894162586414e-11,5.7464459838593084e-12,4.389081940830898e-09,1.0270676960835333e-12,1.2366785792905876e-08,2.957309750647416e-06,4.0030820942118356e-08,1.8222825549975667e-07,4.8926857378542975e-11,6.022073137468533e-07,1.214813116496907e-06,8.426175560912427e-10,1.1821184829488132e-07,1.0042987738604785e-11,7.418766090365628e-11,1.61775986347852e-07,3.76,0.0,0.20840793153834086,0.9188779133733734,0.045872766859428225,0.001034766202500463,0.4206787472038523,0.47661433531519404,0.00031647976645094307,7.923827147235557e-12,0.04212136543993734,0.0007906973906819217,0.0010643689410851731,1.1642278805473726e-07,7.558611820452134e-10,6.7775394465941445e-06,0.0001424855031889775,0.007138212146074742,1.3873337450367484e-10,0.000379998956287845,7.229032348268922e-05,1.9003307495604386e-05,0.015585825726092977,0.00850902292402153,4.55767720921452e-05,3.3601505762792357e-06,0.00047623647138012764,1.708103790685433e-05,0.0005200594257454544,0.00397937160334472,2.3803989401126644e-06,1.9558478968351836e-11,1.6472289517537634e-06,6.8165424275032885e-09,0.0015759132464413204,2.5516023481974103e-07,2.233569921210175e-12,2.2200918194791556e-08,8.034913982125154e-08,3.7260470729438127e-10,3.766930770889783e-07,2.5917789669488322e-11
0.0005465650955358306,0.7089947999730609,8.304835874519475e-05,3.929588109930562e-05,8.282314705613603e-05,0.01292079979677617,0.0,0.0,0.002138749073060007,0.0003947597192945207,0.042482510526940374,0.005251335517720476,5.806363183026167e-05,1.1392335637169774e-13,6.111541126118971e-10,5.932361486273372e-07,5.476930720273748e-05,0.016062037849816375,6.548943165335645e-11,5.843527271236782e-12,4.623648216230236e-09,1.0642263242167814e-12,1.2573721057597707e-08,3.053823650081658e-06,4.075266558770564e-08,1.8982169763022007e-07,5.155547477499574e-11,6.231287181439606e-07,1.2456138250121738e-06,8.737377505039679e-10,1.2032802379316726e-07,1.0383661667096017e-11,7.769433411658452e-11,1.6716776718692917e-07,3.76,0.0,0.2070224419102232,0.917327520634246,0.046813036880943334,0.001048882052375547,0.4206566195742771,0.4776265691418555,0.0003159457827391695,7.907649573999124e-12,0.042962161474195064,0.0007945340906018713,0.0010801852829210158,1.1675502949394652e-07,7.670871626703052e-10,6.815467814992322e-06,0.00014335406203718,0.007254546457104053,1.4039280812399265e-10,0.0003856885577808519,7.314231538024217e-05,1.9139126016549342e-05,0.01580834010016857,0.008582456101717394,4.643003616726066e-05,3.422696781436786e-06,0.0004843697185444871,1.7292384102816678e-05,0.0005267133563338708,0.004058333015534612,2.4162404194202503e-06,1.985295650457483e-11,1.6674721979948262e-06,6.900280276776729e-09,0.00160827525565294,2.5762418433886266e-07,2.2671982465899427e-12,2.25364253475772e-08,8.174623222062736e-08,3.7578962126299144e-10,3.8075895988537015e-07,2.6333554140272785e-11
0.0005487547608416282,0.7092100299078777,8.411748771411013e-05,3.989384813922997e-05,8.432910067899671e-05,0.013132619123860483,0.0,0.0,0.0021505925614971905,0.00040077010574683176,0.04340760915553497,0.005360312687188692,5.914155153545836e-05,1.1899956539414032e-13,6.291928696237703e-10,6.0307752747603e-07,5.545832682121558e-05,0.016210576336960922,6.913452662733928e-11,5.94260935175991e-12,4.870253241090096e-09,1.1026084977931536e-12,1.278293636189457e-08,3.1530402769000446e-06,4.1482831172312505e-08,1.9769928007520224e-07,5.431672669378799e-11,6.447128954015138e-07,1.2770391913449156e-06,9.059142670412814e-10,1.224640150220303e-07,1.0734627272487317e-11,8.135543290843599e-11,1.7271468063541963e-07,3.76,0.0,0.20563869073715665,0.9157529689048478,0.04776852419383727,0.0010630995434163276,0.4206137563316066,0.47863422822857943,0.000315403478304169,7.890876819516685e-12,0.043817041411915,0.0007983279219761386,0.0010963187211021012,1.1707565369972708e-07,7.785381854908101e-10,6.85315940338101e-06,0.00014420983524118366,0.007371995588593161,1.4207269657742742e-10,0.00039145292038645334,7.40003009572335e-05,1.9275041329219355e-05,0.016032687300441436,0.008655812188707849,4.729389766765748e-05,3.486017267375303e-06,0.0004925751218931867,1.7505373123427906e-05,0.0005334128911981053,0.0041383383092544,2.4522150053564972e-06,2.0148527148680586e-11,1.6877717861811646e-06,6.984250360527996e-09,0.0016411630398185718,2.600896135610526e-07,2.300951366281075e-12,2.2873231012556827e-08,8.316660506350681e-08,3.789601053561116e-10,3.8482855245967644e-07,2.6752649004925155e-11
0.0005509444261474259,0.7094260987274037,8.519989044621779e-05,4.049796686960577e-05,8.585342516309838e-05,0.013347480220880462,0.0,0.0,0.0021623155159141696,0.0004068141183303928,0.04434900515213159,0.005470987020429994,6.023260557288899e-05,1.2429443020328397e-13,6.477094148457725e-10,6.13025663011109e-07,5.6154307631543074e-05,0.0163586426654941,7.297334602148426e-11,6.0437365759730684e-12,5.129479778209528e-09,1.1422485511822328e-12,1.2994412189850442e-08,3.255017272114928e-06,4.2221238223821284e-08,2.0586995047945096e-07,5.721671613478824e-11,6.669781506712392e-07,1.3090981212461037e-06,9.391772905424266e-10,1.2461931400077555e-07,1.1096131690393792e-11,8.517698578005653e-11,1.784201673880317e-07,3.76,0.0,0.20425668329426203,0.9141540759132714,0.04873935216961825,0.0010774178285546377,0.4205500546081419,0.4796373481099664,0.0003148527903673802,7.873507903207406e-12,0.04468613597446965,0.0008020774048537108,0.001112775883792386,1.1738441622027051e-07,7.902189608442486e-10,6.890603152314406e-06,0.00014505232949821003,0.00749055199110558,1.4377318581269134e-10,0.0003972925671082679,7.486420536735598e-05,1.9411032010277547e-05,0.016258853730158167,0.0087290756383749,4.816828195063119e-05,3.55010687875445e-06,0.0005008507481843831,1.7719987362943885e-05,0.0005401572757362555,0.004219385461578348,2.488307221411875e-06,2.044506372710728e-11,1.708122947520087e-06,7.0684329334264255e-09,0.0016745799225344228,2.625558384909468e-07,2.3348147563481986e-12,2.3211191993369873e-08,8.461059006901869e-08,3.821147701136642e-10,3.8890065634574047e-07,2.7174976149007855e-11
0.0005529151249226437,0.7096212891471101,8.618549226362324e-05,4.104688598197607e-05,8.724091888150688e-05,0.013543481372268995,0.0,0.0,0.0021727585516374487,0.0004122805929751389,0.04521033098127987,0.0055720528276702345,6.122568109433895e-05,1.2925405558392485e-13,6.647909315202251e-10,6.220694629260954e-07,5.6786670199503155e-05,0.016491449620454464,7.660176819222975e-11,6.136536738939092e-12,5.3740773164036596e-09,1.1790289898606177e-12,1.3186655337543303e-08,3.3492046211349914e-06,4.289277762849795e-08,2.134816892720116e-07,5.995056280906514e-11,6.876146249069788e-07,1.3385002310819232e-06,9.70068340261974e-10,1.2657514520419064e-07,1.1430702397321624e-11,8.875869967294863e-11,1.8369355004640138e-07,3.76,0.0,0.2030143736173358,0.9126941150363513,0.049626312390227724,0.0010903897281992578,0.4204748242245069,0.4805363044848188,0.00031434995324929515,7.857365522646897e-12,0.04548058018100546,0.0008054127874673801,0.0011278696326555262,1.176519598245897e-07,8.009320187630099e-10,6.924081361581556e-06,0.00014579880884045375,0.0075981927174096926,1.4532135630355898e-10,0.0004026130345391415,7.564671367115534e-05,1.9533469857715287e-05,0.016463946958716766,0.008794920419488633,4.8964154835167136e-05,3.608440286901983e-06,0.0005083571586608624,1.7914513995117236e-05,0.000546264914756091,0.004293216457296629,2.5208775323708616e-06,2.071266358476364e-11,1.726479047781801e-06,7.144362200198148e-09,0.0017051100614533313,2.647755398216476e-07,2.3653736474317114e-12,2.3516221952505825e-08,8.593061904746868e-08,3.849392714357681e-10,3.9256668399690194e-07,2.7557748604836876e-11
0.0005546887538203398,0.7097975588925268,8.708186624064265e-05,4.154509585553238e-05,8.850221057826652e-05,0.01372202860189334,0.0,0.0,0.0021820666007346928,0.00041722068294888776,0.0459970207830026,0.005664199356704008,6.212837529980329e-05,1.338807601867834e-13,6.805079304749546e-10,6.302815070261723e-07,5.73606601456555e-05,0.016610571424678016,8.001404473850655e-11,6.221531605927143e-12,5.603758485196549e-09,1.2130481964746042e-12,1.3361210473534638e-08,3.4359602335917574e-06,4.3502750008392226e-08,2.2054716203312865e-07,6.251545252886221e-11,7.066835097887513e-07,1.3654124710392688e-06,9.986627851210447e-10,1.2834804694009324e-07,1.1739438718967913e-11,9.21015056524142e-11,1.8855391606208304e-07,3.76,0.0,0.20189751343712836,0.9113630688305059,0.05043535311421343,0.0011021330635633544,0.42039255915145946,0.4813422679165179,0.0003138915167409312,7.842423638003922e-12,0.04620558789735086,0.0008083819775794125,0.0011416868743039745,1.1788422042277088e-07,8.107390497001233e-10,6.954025512591345e-06,0.00014646079552985714,0.007695825255231311,1.4672915626564685e-10,0.0004074542361722013,7.635496316934442e-05,1.9643687231516345e-05,0.016649771415845043,0.008854095815740568,4.968761228927638e-05,3.6614649910847755e-06,0.0005151588369616131,1.8090687959815375e-05,0.0005517918048966466,0.004360381983824598,2.550251170101125e-06,2.0953998976570023e-11,1.743028854552251e-06,7.212819199865721e-09,0.0017329574959686475,2.6677289949044926e-07,2.392933209673653e-12,2.3791353608645342e-08,8.713539586179105e-08,3.8746851531291985e-10,3.958662449135596e-07,2.7904344980203438e-11
0.000556462382718036,0.7099744026380159,8.798713828282143e-05,4.204723083567192e-05,8.977530119634148e-05,0.013902625566310532,0.0,0.0,0.0021912856078686047,0.00042217859343527,0.046794688640195654,0.005757475325357905,6.303944234351165e-05,1.3866710057192158e-13,6.965559248294869e-10,6.385617194757746e-07,5.793927425424382e-05,0.016729276323236925,8.357093475653828e-11,6.307948760419764e-12,5.842842434742003e-09,1.2479558812677962e-12,1.3537206972324526e-08,3.524630534503591e-06,4.411795640382514e-08,2.2782144549670855e-07,6.518301002899659e-11,7.26232990373188e-07,1.3927562817416709e-06,1.0280254331889886e-09,1.3013260605677529e-07,1.2055535835940227e-11,9.556089954934066e-11,1.9352451841845345e-07,3.76,0.0,0.20078181399122655,0.9100157502314389,0.051254664775877506,0.001113940876941749,0.4202964520324816,0.48214531688877177,0.0003134274757697802,7.827089586252243e-12,0.04694014392563426,0.000811319397701026,0.0011557284491754047,1.1810826914370165e-07,8.207053060473361e-10,6.983786913092471e-06,0.00014711317629002767,0.00779416874200518,1.4815071462461782e-10,0.00041234569949923696,7.70669448207045e-05,1.975391393537483e-05,0.016836762176467474,0.008913181691589953,5.0417806928732074e-05,3.7149827430690495e-06,0.000522002757728349,1.8267892008168098e-05,0.000557346657459082,0.004428225163853266,2.5796725779080134e-06,2.1195726476987816e-11,1.7596036215066523e-06,7.281378860995112e-09,0.0017611572197892803,2.6876949977964917e-07,2.4205375237416526e-12,2.406697094520048e-08,8.835621883878529e-08,3.8998481766087793e-10,3.9916523229307865e-07,2.825286924666132e-11
