Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174)
6.171488551280852e-07,0.5624514545454244,1.2474446708353719e-12,1.4446949543853748e-13,7.559186778420018e-14,2.3561240741222457e-13,0.0,0.0,3.4323326855841406e-09,9.80604679979161e-14,1.0518168023597064e-13,1.2227631091026913e-13,6.354706338080377e-17,3.183458126627302e-36,1.126927866980504e-24,5.551484206603721e-14,4.90878126428158e-16,7.567428709009368e-11,1.5276378326314937e-30,7.368642747048967e-28,8.661317611423223e-27,2.7535735269877097e-27,5.1529540009783835e-15,5.795878950142387e-25,2.6297133104457082e-21,2.3524166106977746e-28,1.0570911514830909e-36,6.891285552338425e-27,3.4144487141920256e-31,2.9423165659265136e-32,9.904793478564806e-22,2.579299633838412e-34,3.366106455919469e-33,7.859018864353302e-33,3.76,0.0,0.7922908689018849,0.9999095022239555,1.249942112970461e-13,6.655324903173561e-18,2.1873633509826577e-05,2.1873709865463854e-05,9.049426439866094e-05,5.4578441715521816e-17,7.562130377513763e-11,3.4116236725498594e-09,1.9100130258595005e-13,3.2054480319075477e-12,1.5793287269518276e-21,9.916067543655219e-12,7.43099908095268e-15,2.484303316109948e-16,1.3182256240928845e-17,4.837335531133648e-14,2.8288436530946275e-13,5.2132620989288956e-12,5.612700237386896e-16,2.2255837558523004e-12,7.636682198018737e-16,1.2533494257204818e-17,1.4881975296092325e-15,6.064926841499373e-16,2.905975806789145e-18,3.411060462890752e-13,4.1728858126096613e-17,1.1152143104214032e-22,4.177301421085178e-21,1.1023705041323299e-23,3.588765838040955e-20,1.0346006040823916e-14,1.0190832982477615e-23,7.605868000378316e-20,1.461897489006857e-26,1.8649144011930155e-21
6.737587277829354e-07,0.562451657794027,1.4509742431090496e-12,1.7417748928452937e-13,8.607521454043172e-14,2.8953846426795403e-13,0.0,0.0,3.747372416878977e-09,1.168638401511428e-13,1.169180893745714e-13,1.358977519109806e-13,7.857496042792777e-17,4.3030615062321324e-36,1.323537478319135e-24,5.5576660091952887e-14,6.162307988538269e-16,9.018952209839088e-11,1.8212647587768428e-30,9.739465016242465e-28,9.772659116627208e-27,2.7640575752546157e-27,5.153755616645651e-15,7.807747974561138e-25,3.366537418414853e-21,2.905805619306503e-28,1.4525324724040225e-36,9.082040116122131e-27,5.918896215761601e-31,4.271698870677244e-32,1.2232706990969837e-21,3.7296046206760333e-34,4.564738272836093e-33,1.3421584088702028e-32,3.76,0.0,0.7922888621840168,0.9999095018940607,1.5221947314561173e-13,9.175252790884404e-18,2.388002181558095e-05,2.3880112806725216e-05,9.049426436646209e-05,5.958727436598793e-17,9.013067263454681e-11,3.7237596295965408e-09,2.2764855395014125e-13,3.5058154280124604e-12,2.0284818306211283e-21,1.0967779092614747e-11,8.86926336211193e-15,3.2297300276515223e-16,1.4399187793883048e-17,5.765605729987838e-14,3.228091929339392e-13,6.145120668121973e-12,7.050042106405361e-16,2.7376735955608852e-12,8.523251071930772e-16,1.5020490864101848e-17,1.824173561848194e-15,7.095436908389476e-16,4.143235943583894e-18,3.723905963388892e-13,5.319268989937095e-17,1.4028538795605752e-22,5.723439886834784e-21,1.4226438780099e-23,5.1439733208296926e-20,1.1925526081659211e-14,1.2723574667281456e-23,9.452062669108086e-20,1.9821876519611897e-26,2.2004829218377548e-21
7.303686004377856e-07,0.562451861042117,1.6664229433333409e-12,2.0739353078426945e-13,9.72949502529332e-14,3.507959176433031e-13,0.0,0.0,4.062453314004248e-09,1.3731352631819704e-13,1.286719361900837e-13,1.4953238111365952e-13,9.53445421422619e-17,5.673261708071555e-36,1.5320452863976702e-24,5.561356610612195e-14,7.580345668197143e-16,1.0597727526897949e-10,2.132142226056814e-30,1.2573040765978463e-27,1.0886353127051123e-26,2.7702859925731082e-27,5.154199664129699e-15,1.0271571673534925e-24,4.2107579285981795e-21,3.518237404068995e-28,1.9395282781346267e-36,1.1693805636448127e-26,9.77831708326508e-31,6.051571237676939e-32,1.4868449398976077e-21,5.227180762637258e-34,6.0210234453440614e-33,2.1872094964337477e-32,3.76,0.0,0.7922868554712101,0.999909501562847,1.8284486396413852e-13,1.2304608879799545e-17,2.588640376178461e-05,2.5886510669374987e-05,9.049426433414387e-05,6.459608751657347e-17,1.05912564616047e-10,4.035794808335931e-09,2.6750991917796256e-13,3.80608887556412e-12,2.5508613674261366e-21,1.2019938816595094e-11,1.0436945269407023e-14,4.110967681773203e-16,1.5616127844656478e-17,6.775301179998782e-14,3.636829969819362e-13,7.139116845928689e-12,8.683080901251703e-16,3.3086404018832295e-12,9.415838871627447e-16,1.767733452223214e-17,2.195426283834966e-15,8.199599339433375e-16,5.754144445754812e-18,4.036743988650112e-13,6.620947494699373e-17,1.7268062395130196e-22,7.634023865818688e-21,1.7987725581776032e-23,7.181413618190621e-20,1.3548844924607278e-14,1.556187859973672e-23,1.1514121349864754e-19,2.6380631607003785e-26,2.5641964221247278e-21
7.869784730926359e-07,0.5624520642896951,1.893216156594965e-12,2.442789696914546e-13,1.0926658298942384e-13,4.1978929743800785e-13,0.0,0.0,4.377576632936095e-09,1.5940910933004512e-13,1.4044070498730777e-13,1.6317652587615384e-13,1.1387789912566517e-16,7.323129234338349e-36,1.7520015259514837e-24,5.56344166919063e-14,9.165774803863526e-16,1.2303753938441937e-10,2.458499241739093e-30,1.5910804782777277e-27,1.200153343316078e-26,2.773907052270699e-27,5.154418030428929e-15,1.324500982606086e-24,5.1648348689835314e-21,4.189640813963103e-28,2.528585981790406e-36,1.4764430835792983e-26,1.550828914487658e-30,8.39723110456258e-32,1.7828902288562566e-21,7.135753515833085e-34,7.760198644384759e-33,3.425826908552891e-32,3.76,0.0,0.7922848487634637,0.9999095012303125,2.1710349510248276e-13,1.611919045776565e-17,2.7892779348615045e-05,2.7892903453425966e-05,9.049426430170612e-05,6.96048811677374e-17,1.2296697501301401e-10,4.347731724674482e-09,3.1058538970977373e-13,4.106268090425195e-12,3.1506388242201245e-21,1.3072473742902435e-11,1.2134572760802661e-14,5.139345256985031e-16,1.683307634245076e-17,7.86642202681499e-14,4.053528918774661e-13,8.192348548406152e-12,1.0517806145997428e-15,3.939624947198916e-12,1.0313933830335527e-15,2.0490657784676666e-17,2.60189628350089e-15,9.377980049444697e-16,7.81393901307717e-18,4.3495745388331837e-13,8.078963384194812e-17,2.087237291326266e-22,9.952768478483603e-21,2.2350546575011874e-23,9.802502709713166e-20,1.5208865298581456e-14,1.8706707177001602e-23,1.379250801192044e-19,3.456048142565327e-26,2.9561993401550087e-21
8.435883457474861e-07,0.5624522675367611,2.1308056965547445e-12,2.849837870715547e-13,1.2199541807359922e-13,4.969041487172125e-13,0.0,0.0,4.692743555035481e-09,1.8315017855686447e-13,1.522228404802262e-13,1.7682762040850041e-13,1.3419676339170952e-16,9.280204546699947e-36,1.9829858285454644e-24,5.564554032655403e-14,1.0920886992294004e-15,1.4137030772253265e-10,2.798741551813794e-30,1.979419134575186e-27,1.31176086524141e-26,2.7759071728248947e-27,5.154532098453035e-15,1.6788793414664523e-24,6.230749190531883e-21,4.9200042067385e-28,3.230456013547582e-36,1.8332144811334693e-26,2.3751713334717064e-30,1.1445478678676225e-31,2.113069419637796e-21,9.524366441790218e-34,9.80767038287241e-33,5.187298258997472e-32,3.76,0.0,0.7922828420607773,0.9999095008964564,2.5523158841432177e-13,2.069593760293842e-17,2.9899148576223085e-05,2.9899291158890966e-05,9.049426426914875e-05,7.461365531987096e-17,1.4129389911960328e-10,4.659572803393153e-09,3.568749569864066e-13,4.406353226369792e-12,3.831754261626846e-21,1.412530507800786e-11,1.3962673744694086e-14,6.326184278891072e-16,1.8050033332158102e-17,9.03896843575316e-14,4.4769147695492554e-13,9.302048434133504e-12,1.2559768444346894e-15,4.631715077481586e-12,1.1217184545671168e-15,2.344819372202379e-17,3.0435143450124806e-15,1.0631305721207167e-15,1.0406643035159759e-17,4.662397614097148e-13,9.693919704934747e-17,2.4842338864177406e-22,1.2723927034605004e-20,2.7357706750373146e-23,1.312161305710614e-19,1.689967835307982e-14,2.215848930985327e-23,1.628737917854335e-19,4.466684081125986e-26,3.376641057426681e-21
9.001982184023363e-07,0.562452470783315,2.37866845501638e-12,3.2964702003850123e-13,1.3547928346388535e-13,5.825077256411369e-13,0.0,0.0,5.0079551926850084e-09,2.0853632954246227e-13,1.6401743774032381e-13,1.9048384482218994e-13,1.563228411770647e-16,1.15726272883064e-35,2.2245476047340716e-24,5.5651618366064334e-14,1.2847482177344149e-15,1.6097557390002756e-10,3.151452418792662e-30,2.426463450084654e-27,1.4234156363225792e-26,2.776991584853263e-27,5.154599290757563e-15,2.0966673527891753e-24,7.410082134057132e-21,5.709355314383046e-28,4.056137267879487e-36,2.243544362300502e-26,3.5294044081180375e-30,1.535646366366364e-31,2.4790146488132606e-21,1.2467590811937151e-33,1.2189018219543784e-32,7.628256419687315e-32,3.76,0.0,0.79228083536315,0.9999095005612768,2.9746575160028597e-13,2.6112696608353127e-17,3.190551144473727e-05,3.190567378578276e-05,9.049426423647164e-05,7.962240997331054e-17,1.6089333223049216e-10,4.97132036854545e-09,4.0637861244911677e-13,4.706347020376039e-12,4.5979288904982096e-21,1.517835829472742e-11,1.5921776084331836e-14,7.682798973925275e-16,1.9266998708275268e-17,1.0292940590546753e-13,4.905926579550733e-13,1.0465577487910893e-11,1.4814178877876845e-15,5.385947564647541e-12,1.212534715609958e-15,2.6538725216872294e-17,3.520205473513846e-15,1.196041360510539e-15,1.362535027495472e-17,4.975213214601333e-13,1.1466115154538425e-16,2.917828343419397e-22,1.5992183885419688e-20,3.305188649580297e-23,1.726670753665455e-19,1.8616365331766856e-14,2.5917287806894724e-23,1.8998681753381206e-19,5.704884445744437e-26,3.825676221559491e-21
9.999999999999997e-07,0.5624528772748864,2.8391531034460234e-12,4.1841631321818466e-13,1.610675274612859e-13,7.551595877385325e-13,0.0,0.0,5.563777459413027e-09,2.5729690219180436e-13,1.8484137366396597e-13,2.1456954243802153e-13,1.9979886549887102e-16,1.651314830605871e-35,2.6745935834681612e-24,5.5657161067988494e-14,1.666580223859617e-15,1.9863835056688594e-10,3.7998321364132295e-30,3.370228508184391e-27,1.6203078479465484e-26,2.777942479031193e-27,5.154660630872596e-15,3.008192668235923e-24,9.769169463769875e-21,7.244681284486233e-28,5.847733091780603e-36,3.109133463181544e-26,6.668624873465072e-30,2.4936455185815993e-31,3.216156826440781e-21,1.9255122135687258e-33,1.7278911609356509e-32,1.4181687018558083e-31,3.76,0.0,0.7922772976180267,0.9999094999671376,3.8263879275110816e-13,3.7948273377661845e-17,3.544266322900643e-05,3.544286352202668e-05,9.049426417857082e-05,8.845267095473561e-17,1.985458562279232e-10,5.520702388656813e-09,5.014802861533803e-13,5.235013835120109e-12,6.166479267482954e-21,1.7035301595683105e-11,1.9696294098750153e-14,1.0522508548372544e-15,2.1412498606011446e-17,1.2701977229598928e-13,5.67331942669319e-13,1.2640320305934906e-11,1.932118838843007e-15,6.869978522190059e-12,1.3737944192401441e-15,3.228022575462266e-17,4.445775721539004e-15,1.4490941276163827e-15,2.1143319394301904e-17,5.52668104562825e-13,1.4973631225450263e-16,3.7713532703908096e-22,2.31024213741441e-20,4.489405562610067e-23,2.7030015155591707e-19,2.169358107819463e-14,3.329104800424356e-23,2.4305114234865e-19,8.566623774392345e-26,4.687441085426559e-21
1.0134179637120366e-06,0.5624528772748864,2.9032396754385522e-12,4.313547885607579e-13,1.6468179152070184e-13,7.805654624802787e-13,0.0,0.0,5.638516753200791e-09,2.642422872650576e-13,1.8764420682441085e-13,2.1780877902353712e-13,2.0608411656538877e-16,1.727102156586949e-35,2.737317300414219e-24,5.5657486775797284e-14,1.7220439489431212e-15,2.0400357621872146e-10,3.889327439569342e-30,3.5132427558139934e-27,1.6467826676726276e-26,2.7780176210431247e-27,5.154660032261842e-15,3.1494352607352586e-24,1.0113800710635907e-20,7.465088848843218e-28,6.124020244136556e-36,3.2402564889138996e-26,7.225469124699494e-30,2.6537210842400783e-31,3.324587013230576e-21,2.0343811869603546e-33,1.8056111965774599e-32,1.5335528165058758e-31,3.76,0.0,0.7922768219830703,0.9999094998869437,3.951877282036461e-13,3.978076767584161e-17,3.591821810491271e-05,3.5918423803897945e-05,9.049426417075781e-05,8.963986078523808e-17,2.039097066456654e-10,5.594543648300113e-09,5.15028153699599e-13,5.3060707141244085e-12,6.3993394866573186e-21,1.728500303992285e-11,2.023509609054549e-14,1.0950577017031837e-15,2.170095481160662e-17,1.3045162955037648e-13,5.777401807916088e-13,1.2944158051292217e-11,1.998008580339479e-15,7.084741141383426e-12,1.3955860259837746e-15,3.307847604909474e-17,4.578484219848104e-15,1.4849622568714072e-15,2.2360467004426277e-17,5.600821991969336e-13,1.548246614698536e-16,3.8947682648182565e-22,2.4200349207340534e-20,4.667179560533407e-23,2.861952739108501e-19,2.2111465459242095e-14,3.435502269201349e-23,2.506969767962621e-19,9.028270647174698e-26,4.8101655430858494e-21
1.126637709021737e-06,0.5624532837644094,3.463211953972007e-12,5.503150676551551e-13,1.9677279710608634e-13,1.0165642386387008e-12,0.0,0.0,6.269269003750388e-09,3.2652385833111575e-13,2.1132493807900815e-13,2.451495338574967e-13,2.633389692873432e-16,2.462802683068575e-35,3.2865123749370694e-24,5.566057035829842e-14,2.2291840778050897e-15,2.5212150113132843e-10,4.663585348008891e-30,4.8845656785172515e-27,1.8701759083910588e-26,2.778523460551351e-27,5.154671415347233e-15,4.539621239650986e-24,1.3282785197894187e-20,9.45721423228645e-28,8.824586824488137e-36,4.4974864302945794e-26,1.3610869052854893e-29,4.374965652934873e-31,4.332019662394916e-21,3.147169677121321e-33,2.556970172220153e-32,2.845964811488791e-31,3.76,0.0,0.7922728086232197,0.999909499207304,5.121133631989347e-13,5.775792524225004e-17,3.9930899329842034e-05,3.993115350787383e-05,9.049426410456373e-05,9.9657233605389e-17,2.5201606062235177e-10,6.217418007562222e-09,6.36533944998303e-13,5.905457280290734e-12,8.580695292488248e-21,1.939221282500626e-11,2.5078754930226574e-14,1.5033052740915143e-15,2.4134944645475805e-17,1.6123090914474713e-13,6.662598453197605e-13,1.5609321249790987e-11,2.6053131810266026e-15,9.043345247992065e-12,1.5804938438373124e-15,4.003833758341892e-17,5.776067511254112e-15,1.8053355705026052e-15,3.495411369709519e-17,6.226400872218551e-13,2.0126912895432508e-16,5.017689991300288e-22,3.494096943467346e-20,6.355104765104443e-23,4.517880566054719e-19,2.5669318145424267e-14,4.4016217048206626e-23,3.200273116858013e-19,1.3805930677495564e-25,5.910979922606476e-21
1.2398574543314374e-06,0.5624536902518841,4.055210651437264e-12,6.872945103057577e-13,2.3161929757590983e-13,1.2928582792562314e-12,0.0,0.0,6.900218808189111e-09,3.9537799835419385e-13,2.3506669460152043e-13,2.7250777683593994e-13,3.2827017567485934e-16,3.3844787465062876e-35,3.8688072636268245e-24,5.566150815345639e-14,2.806493821162413e-15,3.0532930519060193e-10,5.467465805559451e-30,6.573579345693225e-27,2.0935887150301276e-26,2.7787047991762473e-27,5.1546601701813875e-15,6.328503190023401e-24,1.6920622921852183e-20,1.1686247271105254e-27,1.2253430186144343e-35,6.046244700101082e-26,2.398086466053658e-29,6.927527632563572e-31,5.5131877767942545e-21,4.6648893200813805e-33,3.4943465357365476e-32,4.953701878267398e-31,3.76,0.0,0.7922687952835936,0.9999094985223497,6.500151613913734e-13,8.068368164499639e-17,4.394355512004575e-05,4.394386289781275e-05,9.049426403788871e-05,1.0967452843518215e-16,3.0521235652692187e-10,6.839958457373115e-09,7.708959178868946e-13,6.50451963730479e-12,1.1165005388551097e-20,2.1499903351696532e-11,3.045697426034558e-14,2.002049134291705e-15,2.6568968246454563e-17,1.952672648907751e-13,7.55788123411694e-13,1.8444008901230625e-11,3.306953032152523e-15,1.1268415022376977e-11,1.7672487316038356e-15,4.735931664079769e-17,7.112292544218211e-15,2.157944858556262e-15,5.249899365160506e-17,6.85194985663655e-13,2.5397158810729636e-16,6.286019213710052e-22,4.8581329212057355e-20,8.403134416627553e-23,6.851512268607827e-19,2.9273052904791744e-14,5.489583223521689e-23,3.979422180431087e-19,2.0508439521673814e-25,7.129478017588845e-21
1.3530771996411379e-06,0.5624540967373103,4.6761750720208145e-12,8.42928169564257e-13,2.6907970066772154e-13,1.6115770491607707e-12,0.0,0.0,7.531372326490606e-09,4.708017340055966e-13,2.5887673252459085e-13,2.998852050661388e-13,4.0106665677325305e-16,4.5104909113340183e-35,4.481087942100242e-24,5.5660876043816326e-14,3.4540441420345666e-15,3.636269452274451e-10,6.295595764424216e-30,8.613430560727334e-27,2.3170157634031864e-26,2.7786280085543238e-27,5.154634578822453e-15,8.581645492064482e-24,2.1028828737767397e-20,1.4152789555269776e-27,1.6509250830264677e-35,7.91757238278893e-26,4.0005250499251866e-29,1.059108237029448e-30,6.879584824503678e-21,6.676829490349114e-33,4.63984047305937e-32,8.183437553196032e-31,3.76,0.0,0.7922647819641877,0.9999094978320736,8.105769852095812e-13,1.0919916813600322e-16,4.795618547592708e-05,4.7956551973816934e-05,9.049426397073209e-05,1.19691745275743e-16,3.63498556727364e-10,7.462178781319875e-09,9.18114003910756e-13,7.103270918134987e-12,1.4172788505236736e-20,2.360798449042426e-11,3.6373975346240566e-14,2.600305398867501e-15,2.9003025602718834e-17,2.325607189306413e-13,8.460733374342748e-13,2.143271183628459e-11,4.106555183237574e-15,1.3765993256493669e-11,1.95584917965986e-15,5.499293163385344e-17,8.586526607650487e-15,2.5435328607928553e-15,7.625046407105551e-17,7.477468946518126e-13,3.12906240772774e-16,7.699140219180783e-22,6.549160885475891e-20,1.0845676311000483e-22,1.0046891636868819e-18,3.291098995885715e-14,6.698861928606956e-23,4.84405358646531e-19,2.9707603046264564e-25,8.467054002873885e-21
1.4662969449508383e-06,0.5624545032206882,5.323332061564288e-12,1.017733490443003e-12,3.0901404900041e-13,1.974646788976101e-12,0.0,0.0,8.162735104360483e-09,5.527921557828374e-13,2.827621826794162e-13,3.2728316916274294e-13,4.819223357658973e-16,5.857805489045921e-35,5.120641377305787e-24,5.5660028726730246e-14,4.171737451047005e-15,4.2701437819277014e-10,7.143705873440278e-30,1.1037265734509196e-26,2.5404447120782945e-26,2.7784883580421116e-27,5.154605414148179e-15,1.1368751165621337e-23,2.5607540457486172e-20,1.685758750568859e-27,2.1693857493903427e-35,1.0142592383968071e-25,6.377674506669308e-29,1.5700198117656515e-30,8.442313270391834e-21,9.2817519569173e-33,6.016536815854383e-32,1.2945520884510002e-30,3.76,0.0,0.7922607686649977,0.9999094971364693,9.953914252566628e-13,1.4394508892966203e-16,5.196879039781055e-05,5.1969220735988654e-05,9.049426390309331e-05,1.2970888412799978e-16,4.2687462359376754e-10,8.08409164906047e-09,1.0781881346183717e-12,7.701724046361947e-12,1.7622351801593938e-20,2.5716349932320805e-11,4.283397914361043e-14,3.307080134693471e-15,3.143711671227292e-17,2.731112950743193e-13,9.36938747975795e-13,2.4561325118651966e-11,5.007841648629173e-15,1.654156844222814e-11,2.1462947867145998e-15,6.289933197646136e-17,1.019817150650565e-14,2.9627807680051016e-15,1.0762950621942311e-16,8.102958143166415e-13,3.780471985489152e-16,9.256444805701015e-22,8.604498189944791e-20,1.3717506410374186e-22,1.4316557025834993e-18,3.6574927424574366e-14,8.028944584882539e-23,5.793815193493811e-19,4.2085545931659625e-25,9.925124612308797e-21
1.5795166902605387e-06,0.562454909702018,5.99417169977245e-12,1.212122867296648e-12,3.5128729474692683e-13,2.3838097987869675e-12,0.0,0.0,8.794312140306835e-09,6.413464120273308e-13,3.067305715728102e-13,3.5470327541831607e-13,5.710345541645626e-16,7.442730128844192e-35,5.784851936773904e-24,5.5659723104743486e-14,4.959357052982015e-15,4.954915614222074e-10,8.00842990198688e-30,1.3878230855664892e-26,2.763868625880588e-26,2.7784258750497634e-27,5.154582189959646e-15,1.4763534392167675e-23,3.0655920539361936e-20,1.9801485299920765e-27,2.791219481476172e-35,1.2752427658948933e-25,9.785656481765627e-29,2.2646690940337863e-30,1.021212585124557e-20,1.258835258277105e-32,7.648623642182588e-32,1.974461239150102e-30,3.76,0.0,0.7922567553860199,0.9999094964355306,1.2059640305732097e-12,1.8556055994553122e-16,5.5981369885964277e-05,5.598186918443011e-05,9.049426383497179e-05,1.3972594499274026e-16,4.953405194993333e-10,8.705708687244855e-09,1.2511182415609039e-12,8.299890381015991e-12,2.1530026343942725e-20,2.7824906493085768e-11,4.984120636278245e-14,4.131369666562829e-15,3.38712415781308e-17,3.1691901857153226e-13,1.0282612293247412e-12,2.7817021565269384e-11,6.014680999104571e-15,1.9600122845296554e-11,2.338589382228173e-15,7.104576128270616e-17,1.1946660204215323e-14,3.4163036882120618e-15,1.4822418921818883e-16,8.728417447894125e-13,4.493686571066336e-16,1.0957334420773448e-21,1.1061819195513079e-19,1.705388565433901e-22,1.990285957256879e-18,4.0259149753762595e-14,9.479330357399276e-23,6.828365972963989e-19,5.844243873644453e-25,1.1505121632952834e-20
