Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318)
6.61429332598275e-09,0.8206712255090318,6.330155389962078e-10,1.9796124426664048e-11,5.483324387589586e-12,6.026824662425151e-12,0.0,0.0,4.303040008909721e-08,4.294591800228531e-13,4.081467259589349e-12,9.655703933637304e-11,8.342365649903498e-15,2.248562629781571e-23,5.6949627568489e-16,5.70055480494691e-10,8.064523836957968e-12,1.1054725185540603e-09,5.848120280291724e-22,1.4682292624046682e-18,6.131668311961007e-21,3.600886205273264e-20,2.2331139264272604e-09,9.438997760858906e-22,5.3424735287608756e-17,3.862027261984755e-25,2.5109958323321056e-28,1.2332369699789961e-21,1.026462545335303e-25,8.584656636375855e-26,1.2439724397441518e-17,4.744414688232012e-29,1.574373525482412e-29,1.2172799694031745e-29,3.76,0.0,0.5880024061827427,0.9978676364968248,8.008893238876774e-13,1.214798343061272e-14,0.0010784468097185633,0.0010784856213751606,0.002132319227336933,6.562023540576177e-13,1.1033998656140853e-09,4.3222390069584154e-08,1.749839293235659e-08,5.867747220525713e-13,2.869713391631093e-14,3.9084770465201014e-10,1.3135996704497892e-11,1.030441518022378e-15,3.674853063187615e-11,2.0098947311013936e-09,6.95010166886873e-10,2.475385783563181e-10,1.549233386099364e-11,1.1925605643483472e-10,2.34025398580153e-12,2.6331327074134022e-14,2.976398878777811e-14,2.012600899945656e-12,4.551426440466384e-16,2.919448719979001e-09,4.653528688779769e-18,2.2772014746553654e-22,3.2545619558934827e-17,1.161272791235243e-17,1.8587146001824297e-17,7.800892061368838e-14,5.550087472525851e-23,2.097504180673965e-11,2.661278599914762e-19,1.2696184781666927e-14,1.6181971430326823e-20,5.609601292275691e-24,8.899432111178188e-13,8.469831020895238e-17,1.0687098674015658e-21,1.5257318250940719e-21,4.44456403181287e-14,2.015839718518115e-19,1.741266554801744e-16,4.049720094445941e-17,7.175537684673938e-17,3.9608119549373097e-23,1.3728752532419716e-20,6.491360288905857e-11,9.516753458994576e-20,2.1134111800320746e-18,6.143102532205584e-17,2.521708161306593e-16
6.8163883556725e-09,0.8206762754690275,6.853596341610874e-10,2.1110538123252308e-11,6.008370356221314e-12,6.65053233952145e-12,0.0,0.0,4.4343128201137585e-08,4.560665002455456e-13,4.429620352196602e-12,1.0542420557954178e-10,9.151687574699673e-15,2.4386377658061893e-23,6.00086020782458e-16,5.985609936377151e-10,8.739674206396763e-12,1.174317355249123e-09,7.00950897279239e-22,1.648360589041015e-18,7.000883875592293e-21,4.1048127449498126e-20,2.2834108184597405e-09,1.0694162114776474e-21,5.934204905919565e-17,4.542404673664887e-25,2.9629429209204426e-28,1.4321391709703306e-21,1.2431750335010783e-25,1.032770849389454e-25,1.3700324636314655e-17,5.729026560552703e-29,1.87710237191504e-29,1.491689510685836e-29,3.76,0.0,0.5879694839986754,0.9978676350292648,8.749795044010889e-13,1.3572429544316792e-14,0.0011113662155943513,0.0011114074288918322,0.0021323193017738886,6.771830258655943e-13,1.1720678788204993e-09,4.454953127848493e-08,1.8583734708945647e-08,6.102010231254475e-13,3.136787782834359e-14,4.098572428888387e-10,1.3953053573388922e-11,1.1043669737330848e-15,3.8123622127938704e-11,2.1354131158075145e-09,7.300048456011287e-10,2.623301674545526e-10,1.6629536809240137e-11,1.2939917036448665e-10,2.486088272949985e-12,2.8764426509707656e-14,3.213229930203048e-14,2.105995349484678e-12,5.128857267646707e-16,3.0083344954785736e-09,5.1145445361708586e-18,2.48554018670734e-22,3.6192312574594926e-17,1.2563362381721419e-17,2.099195409831817e-17,8.318015856837765e-14,6.02537359758306e-23,2.2126093319541627e-11,2.9719725996649207e-19,1.3327333380643466e-14,1.7957013154584e-20,6.2220245676058424e-24,9.580775643812629e-13,9.47878964063076e-17,1.2128514702551259e-21,1.7322269137401365e-21,4.719016681315065e-14,2.326959717370452e-19,1.939259254190252e-16,4.530844525276017e-17,7.856375716197248e-17,4.3633163630752407e-23,1.5491925964346953e-20,6.681098032989806e-11,1.0841995414961312e-19,2.3491261864078563e-18,6.701455325813636e-17,2.6822225685749107e-16
7.0184833853622505e-09,0.8206813251516256,7.402480773006963e-10,2.2477973079556864e-11,6.5663444578011915e-12,7.318443878471093e-12,0.0,0.0,4.5655748348686256e-08,4.834713892506729e-13,4.7948878841135775e-12,1.1476652574712839e-10,1.0012822917588144e-14,2.6378686727016744e-23,6.312181834045048e-16,6.274006374223629e-10,9.448260158044714e-12,1.245235594348275e-09,8.357645821176514e-22,1.8444855402415218e-18,7.958587413015777e-21,4.6589023363292754e-20,2.33285132887659e-09,1.20747223433147e-21,6.570077280207806e-17,5.316663301988678e-25,3.478568120381832e-28,1.6556804863836137e-21,1.4970466716917184e-25,1.2356798903258846e-25,1.5051278216196518e-17,6.877820408444925e-29,2.2262140082906598e-29,1.8170568266205653e-29,3.76,0.0,0.5879365636561934,0.9978676335865825,9.534849681238537e-13,1.511418326486489e-14,0.001144283739125463,0.0011443274258403993,0.002132319348813502,6.981622144678066e-13,1.2428006000406086e-09,4.5877203548867804e-08,1.9701712631970125e-08,6.336822496184323e-13,3.419687481935157e-14,4.2908513190898467e-10,1.4794553729989698e-11,1.181430371034849e-15,3.949963934537963e-11,2.2647437143204226e-09,7.655404409946217e-10,2.775122675808427e-10,1.7814189512293147e-11,1.4004502843231938e-10,2.6363978218236688e-12,3.13401993243107e-14,3.4618346682817946e-14,2.2004439886835756e-12,5.761423247481303e-16,3.097201573535454e-09,5.6055952574970945e-18,2.7061028022820566e-22,4.011999763164798e-17,1.3560349010650038e-17,2.3631685264221146e-17,8.84922535241054e-14,6.526431450343783e-23,2.3293584999029403e-11,3.310424670526734e-19,1.396629002277294e-14,1.9885836593041788e-20,6.886282117329486e-24,1.0289260314897875e-12,1.0571223852795533e-16,1.371496391865915e-21,1.958549833807463e-21,4.9989389737450045e-14,2.674414955315662e-19,2.1523169105076868e-16,5.0515829077401686e-17,8.579288099764682e-17,4.792497034369977e-23,1.741986643318554e-20,6.870370616940908e-11,1.2305730082342724e-19,2.603569376097724e-18,7.288924270377785e-17,2.8462101560419117e-16
7.42267344474175e-09,0.8206914236847077,8.577880753598244e-10,2.5376053487575767e-11,7.785176631048703e-12,8.793884370944095e-12,0.0,0.0,4.828066543806052e-08,5.406731652752501e-13,5.5775372952009494e-12,1.3490221740179895e-10,1.1897590899678377e-14,3.0641555246419937e-23,6.950428789029662e-16,6.859994191493164e-10,1.0967743414290643e-11,1.3932920985648477e-09,1.1709839681761084e-21,2.2883730095601558e-18,1.0161400881411869e-20,5.929358861253215e-20,2.429223130811425e-09,1.5247982165143486e-21,7.981025676838383e-17,7.185552012164274e-25,4.727593882678038e-28,2.1854212022015563e-21,2.1366155325509423e-25,1.7421573661737412e-25,1.8041782199107785e-17,9.753867355785009e-29,3.0856018392362803e-29,2.6517575460988325e-29,3.76,0.0,0.5878707284955657,0.9978676307455245,1.1242702683607697e-12,1.857253926268476e-14,0.0012101131396409486,0.0012101619884393334,0.0021323193909994578,7.401161760680984e-13,1.3904595926517142e-09,4.853417280008579e-08,2.2035570680452323e-08,6.807891825727984e-13,4.0346683116547595e-14,4.68155709151571e-10,1.65508500833647e-11,1.3451895383283992e-15,4.225390947023248e-11,2.5348412013411744e-09,8.381653320256096e-10,3.0903445757404887e-10,2.032787559128037e-11,1.6287294164659927e-10,2.9504754739762254e-12,3.6934837471316415e-14,3.9954560397948945e-14,2.392393933930267e-12,7.206908780002628e-16,3.274879649288353e-09,6.681807412309811e-18,3.185304719732599e-22,4.8867587768789626e-17,1.5696612405496178e-17,2.968138007740899e-17,9.95254446968515e-14,7.608544353998731e-23,2.5674117846745465e-11,4.0781395648247614e-19,1.526631771657258e-14,2.424704789704216e-20,8.383818543884972e-24,1.178747052297514e-12,1.302241791755359e-16,1.7363472031404658e-21,2.4752532567643905e-21,5.5742614527280656e-14,3.490228636248398e-19,2.625942109616073e-16,6.219357574133169e-17,1.0156659809204532e-16,5.734487543916301e-23,2.181050656473175e-20,7.247533941116312e-11,1.5688777686173054e-19,3.1724061180131765e-18,8.552203577877061e-17,3.183995969767167e-16
7.82686350412125e-09,0.8207015211084382,9.858807128774919e-10,2.8498711654579297e-11,9.148007840131204e-12,1.0467286361572183e-11,0.0,0.0,5.090515269905136e-08,6.010630927161097e-13,6.4308381987059315e-12,1.5701154830481324e-10,1.4010947549985709e-14,3.528074539387584e-23,7.608403440930692e-16,7.456923827155295e-10,1.262682320068066e-11,1.5496416077170847e-09,1.6118208539841602e-21,2.8074436348048826e-18,1.2784879283092902e-20,7.436130989575916e-20,2.522346471114501e-09,1.903500806901202e-21,9.588819763747854e-17,9.55253888587937e-25,6.31598214952827e-28,2.8410479425959862e-21,2.990864116199696e-25,2.410996485931575e-25,2.144784420969774e-17,1.3564026330981313e-28,4.201075654419622e-29,3.792512104193334e-29,3.76,0.0,0.5878049007000232,0.9978676279385962,1.3143133603959653e-12,2.256972702112169e-14,0.0012759350122342789,0.0012759893099841331,0.002132319388900056,7.820642733268871e-13,1.5463756950550929e-09,5.1193358257271576e-08,2.4499954604950808e-08,7.280606302730899e-13,4.718044145724831e-14,5.079839567561276e-10,1.8404818127186498e-11,1.5221571575736879e-15,4.501044747431567e-11,2.8201863077713817e-09,9.127521506446283e-10,3.4207813888368963e-10,2.3037295991574288e-11,1.8779346705661583e-10,3.2825547829052463e-12,4.314518630860855e-14,4.579447849912042e-14,2.5882501918278236e-12,8.91935450382471e-16,3.452482971168102e-09,7.890206020975642e-18,3.7176237325381997e-22,5.888815795846188e-17,1.8027873138241617e-17,3.6874288969824806e-17,1.1108150008163444e-13,8.801800396608057e-23,2.81093835165893e-11,4.980454113738905e-19,1.6593801888492822e-14,2.935527995242067e-20,1.013081614314371e-23,1.3393510410824495e-12,1.585565658345266e-16,2.171778550928063e-21,3.085181619668337e-21,6.168754360593721e-14,4.488438731024801e-19,3.1667428973699194e-16,7.568147198552513e-17,1.191839398620573e-16,6.794042493644335e-23,2.6984730305981036e-20,7.622877149630868e-11,1.9750110450699653e-19,3.827670235960205e-18,9.934584327994348e-17,3.5338749166204223e-16
8.23105356350075e-09,0.8207116174229744,1.12474835071673e-09,3.185436984319344e-11,1.0663000464024308e-11,1.2352979895065455e-11,0.0,0.0,5.352921142205859e-08,6.646397582047787e-13,7.356030520777827e-12,1.811362136245542e-10,1.63674397438942e-14,4.0301799168331165e-23,8.284864023594242e-16,8.063298866265184e-10,1.44291047268836e-11,1.7142836063470936e-09,2.1834643891600347e-21,3.409629143704298e-18,1.5875032599386307e-20,9.203458052783124e-20,2.6123342611143303e-09,2.351929268926812e-21,1.140683835086161e-16,1.2512103287368718e-24,8.308981800535207e-28,3.64294075625721e-21,4.114162616898239e-25,3.281150849165967e-25,2.5308617855682084e-17,1.8533561000392365e-28,5.628859563372787e-29,5.326369821724357e-29,3.76,0.0,0.5877390802687293,0.9978676251301564,1.5247013658758856e-12,2.7153682116904172e-14,0.0013417493578665638,0.0013418093912868783,0.002132319378111073,8.240065254740144e-13,1.7105477594424211e-09,5.385481644457418e-08,2.7094851934026127e-08,7.754694549144071e-13,5.473167116376313e-14,5.485018811101614e-10,2.0356390266161852e-11,1.7127730358623438e-15,4.776860560285282e-11,3.1207779127771704e-09,9.891764875195111e-10,3.7661645725260013e-10,2.594611138823136e-11,2.1485688888467192e-10,3.6327072132447192e-12,5.000087940760346e-14,5.216000533747827e-14,2.787839603258527e-12,1.0932826057689315e-15,3.6300115630986453e-09,9.238875690751784e-18,4.3058867502799585e-22,7.028341626484337e-17,2.0560313915182704e-17,4.536023012742826e-17,1.231338174407111e-13,1.0111590553464115e-22,3.0592565330370575e-11,6.035008377702885e-19,1.794650623331871e-14,3.5308883282687504e-20,1.2158476177955199e-23,1.5106553548706148e-12,1.9103853372541164e-16,2.6869859022447497e-21,3.797962397643197e-21,6.78077494702771e-14,5.696413054229025e-19,3.7792656029435673e-16,9.113339431101809e-17,1.3875388499956275e-16,7.978519194020851e-23,3.303167129815603e-20,7.996426539159561e-11,2.4580438041313017e-19,4.577457759210019e-18,1.143718869009391e-16,3.8947025342559905e-16
8.63524362288025e-09,0.8207217126284712,1.274592049183079e-09,3.5451515885817107e-11,1.233828561242814e-11,1.4465463235328179e-11,0.0,0.0,5.615284284918348e-08,7.314017503236865e-13,8.354182703644952e-12,2.0731251939473691e-10,1.8981892922202795e-14,4.5709361345949655e-23,8.978625041992012e-16,8.6777158894949e-10,1.637796388675199e-11,1.8872174933444656e-09,2.915377322436108e-21,4.103238236801203e-18,1.9478861337246497e-20,1.1255785382762962e-19,2.6992953423100358e-09,2.8792090530993847e-21,1.3448304312147223e-16,1.6169932587832167e-24,1.0779533027590262e-27,4.6132930572746845e-21,5.57055241611663e-25,4.398026880363791e-25,2.966592975105299e-17,2.4924982456070876e-28,7.433556578789662e-29,7.358746856527105e-29,3.76,0.0,0.587673267200847,0.9978676223016469,1.756542074265283e-12,3.2373519806353526e-14,0.0014075561774912692,0.001407622233159559,0.002132319377151458,8.659429502684407e-13,1.8829746391677113e-09,5.651860034735603e-08,2.9820250197629177e-08,8.229945997648538e-13,6.303353604262518e-14,5.896482324693528e-10,2.2405498957714763e-11,1.9174786539394286e-15,5.0527915301216014e-11,3.436614721776726e-09,1.0673216979312985e-09,4.1262275491018327e-10,2.905775438128867e-11,2.441104072394739e-10,4.001007771790486e-12,5.753125134930539e-14,5.90731077828035e-14,2.9910120994336194e-12,1.328408907693359e-15,3.807465448997471e-09,1.0735942149987122e-17,4.952931052598016e-22,8.315686270762113e-17,2.3299955100384547e-17,5.530128138419443e-17,1.3565637669444225e-13,1.154332330663093e-22,3.3117264361907533e-11,7.261163383632168e-19,1.9322402797941486e-14,4.2215311136505526e-20,1.450071863269742e-23,1.6925533444008468e-12,2.280053437733315e-16,3.291867745718371e-21,4.623486445151051e-21,7.408810964771523e-14,7.143767967793198e-19,4.467992564166488e-16,1.0870578185350134e-16,1.603870809904817e-16,9.295380419091792e-23,4.0045614655893594e-20,8.368207848079982e-11,3.0277064291027987e-19,5.430211447351396e-18,1.3060653390140237e-16,4.2653835170749473e-16
9.03943368225975e-09,0.8207318067250813,1.4355929862136216e-09,3.9298693293784896e-11,1.4181957062857809e-11,1.6819382836034294e-11,0.0,0.0,5.877604817715977e-08,8.01347659548875e-13,9.42620240995586e-12,2.355717140102306e-10,2.1869420763209518e-14,5.150724953533061e-23,9.688555193684614e-16,9.298859696141529e-10,1.847656137539248e-11,2.068442586797321e-09,3.841753713758532e-21,4.896953818719625e-18,2.3644115769432962e-20,1.3617613820548283e-19,2.7833346379116193e-09,3.495294239296357e-21,1.5726255383415627e-16,2.064347800806833e-24,1.3808595310362627e-27,5.776125456033384e-21,7.434782013310825e-25,5.814095672170019e-25,3.456440263487333e-17,3.3041620048913944e-28,9.688862210926692e-29,1.0016099207803733e-28,3.76,0.0,0.5876074614955392,0.9978676194606337,2.010965488479458e-12,3.827945978050157e-14,0.00147335547205469,0.0014734278364140758,0.002132319378420199,9.07873550502752e-13,2.0636551881591234e-09,5.918475974496751e-08,3.2676136927080523e-08,8.706197859459487e-13,7.211884615485411e-14,6.313678380989745e-10,2.4552076702288355e-11,2.1367171713866793e-15,5.328803924974489e-11,3.76769531148668e-09,1.1470784191477868e-09,4.500706063994412e-10,3.2375443678638544e-11,2.7559841084980034e-10,4.387534930486247e-12,6.576534959592444e-14,6.655582178195988e-14,3.1976372075715308e-12,1.6012715367872878e-15,3.9848446527756086e-09,1.2389570279461695e-17,5.6616043716763085e-22,9.761365065376012e-17,2.6252664071554465e-17,6.687228224829602e-17,1.486238814546589e-13,1.310242548625702e-22,3.567747809874541e-11,8.680115615872413e-19,2.0719652639009732e-14,5.019154692288539e-20,1.7194305739465214e-23,1.8849174282256576e-12,2.6979785894585815e-16,3.9970498055155355e-21,5.571885525589462e-21,8.051474989281288e-14,8.862403083224756e-19,5.237334249675489e-16,1.2855737952494366e-16,1.841959436891388e-16,1.075220142466243e-22,4.8126076993913736e-20,8.738246286750281e-11,3.694397718256454e-19,6.394720322216494e-18,1.480516521444643e-16,4.644873256017806e-16
9.44362374163925e-09,0.8207418997129545,1.6079137879507814e-09,4.3404492082486685e-11,1.6202065761082218e-11,1.9429514690389084e-11,0.0,0.0,6.139882856017454e-08,8.744760781959537e-13,1.057284669472481e-11,2.6594030330573194e-10,2.5045434867302823e-14,5.769852036063474e-23,1.0413575350171081e-15,9.925498745535586e-10,2.0727855965466856e-11,2.2579581286386787e-09,5.001997930428769e-21,5.799830249709698e-18,2.841906499442655e-20,1.6313357633760374e-19,2.8645532987615467e-09,4.21102221933013e-21,1.8253518781240468e-16,2.6062493111917303e-24,1.7485452626545287e-27,7.157292158589809e-21,9.793378040980667e-25,7.589515944663077e-25,4.0051574495002413e-17,4.323130163738259e-28,1.247829722104306e-28,1.3448820763377e-28,3.76,0.0,0.5875416631519687,0.9978676166177042,2.2891252499378993e-12,4.492275538555291e-14,0.001539147242496391,0.0015392262018622377,0.002132319371300065,9.49798320544445e-13,2.2525882603970435e-09,6.185334151153733e-08,3.5662499655051205e-08,9.183324645665914e-13,8.20200615478688e-14,6.736109986115666e-10,2.679605603505771e-11,2.3709334325710237e-15,5.60487347206489e-11,4.1140181642578745e-09,1.2283441167179856e-09,4.889338498470091e-10,3.590219743091479e-11,3.093627246683027e-10,4.792370553777903e-12,7.473194603719338e-14,7.463025879320737e-14,3.40760113586152e-12,1.9161189283029455e-15,4.1621491983376365e-09,1.4207962663609888e-17,6.434765061768048e-22,1.1376045660161568e-16,2.9424164020293545e-17,8.026133724203912e-17,1.62011864860769e-13,1.4794343176625016e-22,3.826758009142151e-11,1.0315014005286829e-18,2.213658819928658e-14,5.936453252095559e-20,2.0278965898120543e-23,2.087601888527179e-12,3.1676206457830273e-16,4.8139096579797515e-21,6.653511677443775e-21,8.707497850612606e-14,1.088653255958441e-18,6.091622762459679e-16,1.5084900304625002e-16,2.1029475521907643e-16,1.2356676832413524e-22,5.737789095783407e-20,9.106566565301534e-11,4.469193126183811e-19,7.480119200789027e-18,1.6670495396798322e-16,5.032178484618828e-16
9.84781380101875e-09,0.8207519915922397,1.7916997768875756e-09,4.777754027796719e-11,1.840661484590246e-11,2.2310746978610043e-11,0.0,0.0,6.402118511248845e-08,9.50785600369234e-13,1.1794731666502828e-11,2.984403499045444e-10,2.8525654440566723e-14,6.428553191450063e-23,1.115265659701056e-15,1.055648080841058e-09,2.3134616988118938e-11,2.4557632896600294e-09,6.441224589263181e-21,6.82129061749158e-18,3.385227694262173e-20,1.9367211399554486e-19,2.943048843822941e-09,5.0381705469100814e-21,2.1042689329718597e-16,3.256955527002476e-24,2.1907995946489913e-27,8.784480393561729e-21,1.2745748832948242e-24,9.792766185930865e-25,4.617801364954602e-17,5.589014408738544e-28,1.5895959562371203e-28,1.7834374280640461e-28,3.76,0.0,0.5874758721692975,0.9978676137700381,2.592199949492718e-12,5.235562706879417e-14,0.0016049314897496256,0.0016050173303157652,0.0021323193585844986,9.917172616686728e-13,2.4497727100192437e-09,6.452438988751858e-08,3.877932591554488e-08,9.661229809232199e-13,9.276929594912628e-14,7.163329420247861e-10,2.91373695283703e-11,2.6205739732380575e-15,5.880982613903489e-11,4.475581693713235e-09,1.3110226581208667e-09,5.291866140942201e-10,3.96408457642886e-11,3.4544283450697255e-10,5.21559983016737e-12,8.44595482229704e-14,8.331861211657546e-14,3.6208043482861627e-12,2.2775014177400758e-15,4.33937910958168e-09,1.619935860034081e-17,7.275282344524666e-22,1.3170535790792002e-16,3.282004222265781e-17,9.567031999371423e-17,1.7579676543547506e-13,1.6624542683508145e-22,4.08823005296732e-11,1.2191079308957031e-18,2.3571697289484214e-14,6.987159737807045e-20,2.3797518095767652e-23,2.3004454108894096e-12,3.692486290126372e-16,5.754601757008107e-21,7.878918279017485e-21,9.375721489748675e-14,1.325271326041076e-18,7.035106575545903e-16,1.7574332404478987e-16,2.387997602523516e-16,1.4116627389570622e-22,6.791129418736389e-20,9.473192919152477e-11,5.363852305258915e-19,8.695888229037969e-18,1.865603276700149e-16,5.426357211177746e-16
