Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58)
3.724706179991864e-05,0.4628567161015534,2.881757888935339e-14,2.856598346853668e-14,1.841665815793683e-15,1.0836807086969177e-13,0.0,0.0,2.4053050323231945e-09,5.079753412776214e-13,6.482879266546683e-16,1.132110446991797e-24,6.360972066337443e-18,1.1167249309540946e-46,4.740282454192889e-34,3.425039803656327e-36,2.486516793283207e-33,1.5187535403760362e-10,-1.568879004728113e-45,9.56878630792076e-33,-9.629689724784972e-33,4.272264375981443e-34,1.1706030253544108e-37,8.926642974492647e-31,3.2702802833698654e-25,2.7018507535116775e-40,-3.76826963626139e-46,-6.82267891289185e-45,-9.237479136122646e-64,-2.339649970762182e-56,5.46046881226522e-23,1.6346602645586159e-52,3.1226625796009356e-40,4.0078554184504556e-48,3.76,0.0,0.7165473235541778,0.9999857515566094,8.717886267174986e-14,2.09348575048454e-40,4.878460744258065e-06,4.878612624710182e-06,1.4245885642858043e-05,1.1174543540721971e-18,1.5187600868655843e-10,2.4067414331807657e-09,2.221156465415244e-15
4.479954309157102e-05,0.4628567997063477,3.4761804548287e-14,3.7231594763327446e-14,2.3122240722545077e-15,1.576576260345071e-13,0.0,0.0,2.8928541404450677e-09,7.34454803972737e-13,1.1274291960109663e-15,2.363921546671791e-24,9.213435416994622e-18,3.09263874661453e-48,2.8211657269377824e-33,6.611100599255374e-36,6.193625246406521e-33,2.1970894308890305e-10,-1.60937824042274e-45,1.7022664277473834e-32,-1.1287738532689185e-32,1.3770447632205658e-34,2.396093607456613e-37,2.2379733261903293e-30,5.053747381510534e-25,8.008587700468553e-40,5.904017545599469e-47,-9.088700002236457e-45,2.4152570246261428e-63,-2.8021576924249545e-56,9.407188190920904e-23,5.949792099191973e-52,8.862449244879482e-40,1.8941726699597224e-47,3.76,0.0,0.7165463338475614,0.9999857510009806,1.3233150743581022e-13,8.012862932500783e-40,5.867611329156659e-06,5.867831045664168e-06,1.424588563480552e-05,1.3440304257519907e-18,2.1971007973163146e-10,2.8949378382768374e-09,3.2132169312281692e-15
5.2352024383223396e-05,0.46285688331102764,4.070439310212327e-14,4.6097484434033276e-14,2.7942589871480288e-15,2.1616395505726768e-13,0.0,0.0,3.3803468287206175e-09,1.0024048156117323e-12,1.7998618698477168e-15,4.399896499233721e-24,1.2593194897674563e-17,-1.7402061086011687e-46,-1.2460926250069146e-33,1.1527243956128717e-35,1.3283826490017023e-32,3.0003016409463196e-10,-2.379682051921017e-45,2.702748441455233e-32,-2.646278436729963e-32,-1.1214527248342897e-33,4.413236952516376e-37,4.82259215932392e-30,7.340215772980947e-25,8.204631106689039e-40,-1.2717773054815902e-46,-2.4406021520955484e-44,1.6820039822300774e-62,-6.303017801290094e-56,1.490529093955867e-22,1.7309499768097117e-51,2.1116876287662522e-39,6.356522582564977e-47,3.76,0.0,0.7165453441422461,0.9999857504328739,1.8787682003461872e-13,2.3202514248468633e-39,6.856748059722392e-06,6.857048100476332e-06,1.4245885626575198e-05,1.5706032418131781e-18,3.0003197654985094e-10,3.3831996062373214e-09,4.387909849064014e-15
5.990450567487577e-05,0.4628569669155933,4.664620122424145e-14,5.507722381123859e-14,3.2856450434139476e-15,2.8388653987785026e-13,0.0,0.0,3.867783150870693e-09,1.3117564806278772e-12,2.6979639647728686e-15,7.532887953659008e-24,1.650042562294825e-17,-3.625544051253886e-46,-1.9143187280042618e-33,1.866130039674493e-35,2.5684557234104003e-32,3.9283880674863517e-10,-6.170962786693932e-45,3.9821057955613596e-32,-2.5726997850667306e-32,-7.875568310700142e-34,7.503681859135556e-37,9.360357121515142e-30,1.0183446693099224e-24,-3.4385524116463156e-39,-1.2428303184544539e-45,-4.676113234988765e-44,7.6039160855888356e-62,-1.6251918885789013e-55,2.2211626499705773e-22,4.22997300824605e-51,4.4530466587982537e-39,1.796047108992184e-46,3.76,0.0,0.7165443544382315,0.9999857498522892,2.5404350046323967e-13,5.78527687475733e-39,7.845870936134955e-06,7.846263789148432e-06,1.4245885618167078e-05,1.797172802290373e-18,3.928415212132563e-10,3.871527043330752e-09,5.745232728025489e-15
6.745698696652814e-05,0.4628570505200449,5.2588353993859885e-14,6.41244273753665e-14,3.785273063750692e-15,3.6082480275785325e-13,0.0,0.0,4.355163161156741e-09,1.6624400911607982e-12,3.854551483983457e-15,1.2096719426396422e-23,2.093530209736067e-17,2.809074764981064e-46,2.8351790619747154e-33,2.853060190180279e-35,4.588283841023753e-32,4.981346580180966e-10,-3.711295431265186e-45,5.760462382316528e-32,-3.101250403483947e-32,9.509453635996761e-34,1.1968412950622026e-36,1.6774231221689056e-29,1.3636933329944542e-24,6.9134503372190175e-40,-8.060642117458735e-46,-1.1999614437817602e-44,2.7854794288455038e-61,-1.764815884795202e-55,3.1582737886157005e-22,9.859459586895359e-51,8.57156400358807e-39,4.478755511695747e-46,3.76,0.0,0.716543364735517,0.9999857492592269,3.310208006393228e-13,1.288570014217731e-38,8.834979958576355e-06,8.83547811168225e-06,1.4245885609581236e-05,2.0237391072187184e-18,4.981385335052121e-10,4.359920376134937e-09,7.28518304522394e-15
8.25619495498329e-05,0.46285721772860533,6.447075414001518e-14,8.234881694690278e-14,4.807237208472941e-15,5.423476275152393e-13,0.0,0.0,5.329754466356937e-09,2.487527619199633e-12,7.073381462465577e-15,2.716166654726077e-23,3.13886932687072e-17,-5.11727973703899e-46,4.2751068806236545e-34,5.885263040595926e-35,1.2436256310036493e-31,7.461871414667019e-10,6.335276972772021e-45,1.0540312662798527e-31,-2.018595980039729e-32,-1.8899777701677496e-35,2.6504663326312794e-36,4.5710948126793213e-29,2.2591272419940987e-24,4.850407732909948e-40,2.1098428468365823e-45,4.7210846643699845e-44,2.89992270465006e-60,7.774416295627996e-55,5.754649301100221e-22,4.532034071013613e-50,2.6257494983852813e-38,2.2557523172331696e-45,3.76,0.0,0.716541385333989,0.9999857480356693,5.180437738530294e-13,5.243876223958489e-38,1.0813156442267465e-05,1.081390265834209e-05,1.4245885591876331e-05,2.4768619505680447e-18,7.461942462374627e-10,5.3369054042383276e-09,1.0912955988525694e-14
9.766691213313765e-05,0.4628573849367089,7.635127132566137e-14,1.006405908325129e-13,5.856792881706961e-15,7.607297940570487e-13,0.0,0.0,6.304121182570631e-09,3.4771151161414147e-12,1.1717747548067047e-14,5.317431498787502e-23,4.3954769577882294e-17,-5.712518923598422e-45,8.730510140528572e-33,1.0777480823334882e-34,2.8386514396236643e-31,1.0441859185704161e-09,4.899458361551973e-44,1.7387578181393563e-31,1.5337633713401809e-33,2.574157012547921e-33,5.1448214043992926e-36,1.0477791829094114e-28,3.463450798909593e-24,-1.1344621034865898e-37,1.1997900589340447e-44,-8.627123438375819e-43,1.6221838732874932e-59,-1.8670612614612494e-54,9.48499420975387e-22,1.3354215165998074e-49,6.565472448049278e-38,8.215550233536034e-45,3.76,0.0,0.7165394059376607,0.9999857467622021,7.502047159574981e-13,1.635256394478579e-37,1.2791277512244389e-05,1.2792321740470008e-05,1.4245885573460386e-05,2.929971772140645e-18,1.0441976802737389e-09,6.31415601043813e-09,1.5271208597495248e-14
9.999999999999998e-05,0.4628577193515458,7.818611610979005e-14,1.0347010626654509e-13,6.02131290735098e-15,7.977468833774178e-13,0.0,0.0,6.454600279458083e-09,3.644596481164591e-12,1.2578979249211569e-14,5.848097715055232e-23,4.608415742815594e-17,-6.681393749032334e-39,1.0087075434798557e-32,1.1738774464478941e-34,3.1976863176453812e-31,1.0946673201293038e-09,5.61767576953399e-44,1.8654570702844097e-31,5.300785658333919e-33,2.998345085133713e-33,5.64942892835417e-36,1.1811342879581096e-28,3.679778439517371e-24,-1.3210921012078934e-37,1.3670145359455066e-44,-1.0112001149323297e-42,2.4468801915082395e-59,-2.3700601983519952e-54,1.0175417575310128e-21,1.6042653896934002e-49,7.491606685866946e-38,1.0271375023339818e-44,3.76,0.0,0.7165391002037981,0.9999857465610549,7.901619043689692e-13,1.961881827069451e-37,1.3096809923621501e-05,1.3097904635588698e-05,1.4245885570552499e-05,2.999957214655786e-18,1.0946799451937905e-09,6.465124293383172e-09,1.6009503911735616e-14
0.00012787683729974716,0.4628577193515458,1.0010461844663754e-13,1.3731322101695457e-13,8.035390757475315e-15,1.3080618838744523e-12,0.0,0.0,8.252182603704037e-09,5.947592719016596e-12,2.6330908733133954e-14,1.5757869058922138e-22,7.54305807275694e-17,-4.173977137682223e-37,2.4407497052355945e-33,2.862925269358005e-34,1.0985216076230045e-30,1.790015562619423e-09,8.755468608919384e-44,3.8849190799789925e-31,4.27320945554514e-32,8.279106211805988e-35,1.4913985165922655e-35,4.086202888282695e-28,6.971803771818046e-24,-1.1560833953899115e-37,2.2912036018157527e-44,-6.882179302443052e-43,4.020219720368447e-58,-3.814327829231056e-54,2.116835026352937e-21,1.002635223815475e-48,2.8707157538367135e-37,8.038849562204279e-44,3.76,0.0,0.7165354471605985,0.9999857440655434,1.3545373449543627e-12,1.1704453330560715e-36,1.67473534168558e-05,1.6749143511186738e-05,1.4245885534495533e-05,3.836152351074914e-18,1.7900419689610182e-09,8.269458390362694e-09,2.6179072411535316e-14
0.00015315051020767928,0.4628579991221433,1.1997047770819025e-13,1.6796292239651861e-13,9.936057695928305e-15,1.879206257358636e-12,0.0,0.0,9.881247713910981e-09,8.515035036871256e-12,4.526441161786304e-14,3.2439539287965227e-22,1.0826803968049579e-16,1.956454099083643e-37,3.440083116564159e-33,5.539366970439967e-34,2.6659963017792584e-30,2.5674481379612937e-09,1.6986695558933987e-43,6.673190560837515e-31,5.082089635790928e-32,-2.352003518404836e-34,3.0470825643910097e-35,9.963228342761218e-28,1.1239281333258349e-23,3.659014093628825e-38,4.327096562080326e-44,1.1507248980631468e-42,2.5008182692316658e-57,1.6093387423384163e-53,3.62495638004109e-21,3.708896836862563e-48,7.491690865649683e-37,3.1841617378428623e-43,3.76,0.0,0.7165321352571886,0.9999857416561507,2.009013430525169e-12,3.9599433294677476e-36,2.005684272869354e-05,2.005941029730717e-05,1.4245885499712665e-05,4.594224495088529e-18,2.5674935106449113e-09,9.906093492807606e-09,3.7549200383567864e-14
0.00018792918013844413,0.4628583841075975,1.4729816015931597e-13,2.101250118373431e-13,1.266777314000246e-14,2.833791640329913e-12,0.0,0.0,1.2121958282905852e-08,1.278874025385554e-11,8.3701272120181e-14,7.364334120502535e-22,1.6315601640989163e-16,8.426646726011088e-36,9.932414624889301e-33,1.1791147580432305e-33,7.317799328747404e-30,3.8658222455365575e-09,3.6029696823955e-43,1.2333472466501376e-30,5.232937689775909e-32,7.1618349124271305e-34,6.864229795329744e-35,2.750316399394324e-27,1.9488935741464377e-23,5.349979379253989e-37,9.245010748144606e-44,9.016608653904102e-42,2.2024119860171084e-56,1.725133123084015e-52,6.677432021498643e-21,1.6391866557350643e-47,2.2236407174413106e-36,1.5764351216643897e-42,3.76,0.0,0.7165275778272063,0.9999857381122162,3.1414616482238348e-12,1.6066136642258358e-35,2.4610720894165438e-05,2.461458691335772e-05,1.4245885448594637e-05,5.6373350406666e-18,3.865906109972127e-09,1.2159478670228936e-08,5.653833963136375e-14
0.00022270785006920897,0.4628587690906319,1.7461458620114453e-13,2.522802294887403e-13,1.5533409864892805e-14,3.983684455478811e-12,0.0,0.0,1.4361494446888592e-08,1.7914391947230505e-11,1.3939568118777074e-13,1.4564871018764493e-21,2.29295899237125e-16,3.253612135894917e-36,1.378644406153562e-32,2.2168130149094497e-33,1.6991998822406584e-29,5.428916449270399e-09,6.64841965876727e-43,2.052396792066877e-30,4.8148087532694086e-32,3.7550729335975457e-34,1.3463578269950439e-34,6.422795793379537e-27,3.096979103566027e-23,1.7897958795036183e-36,1.6666312437671244e-43,3.6620747460557375e-41,1.4712444232746677e-55,7.776975398304349e-52,1.1088822589983947e-20,5.523931343565003e-47,5.422359909435723e-36,6.23803857958209e-42,3.76,0.0,0.7165230204247496,0.9999857343037301,4.55464212118338e-12,5.331263816990225e-35,2.9164305345645728e-05,2.916973456052519e-05,1.4245885393707823e-05,6.680376563568304e-18,5.4290560742600616e-09,1.4414311011282374e-08,7.939926554593016e-14
0.0002574865199999738,0.46285915407124684,2.0191984386174435e-13,2.944277773607084e-13,1.853192181995716e-14,5.3288535369242495e-12,0.0,0.0,1.6599861561956857e-08,2.388544815952755e-11,2.155579409624749e-13,2.6057923937844577e-21,3.067048038098147e-16,-5.831486906044142e-36,1.7418418422637302e-32,3.822139450123778e-33,3.474259271424774e-29,7.256710021088641e-09,1.1859626307137863e-42,3.171793334333889e-30,4.759295333601601e-32,-7.868251729159516e-34,2.400469734137549e-34,1.319711721351879e-26,4.620654281151879e-23,4.186265576246857e-36,2.888173872224791e-43,1.1006885683349701e-40,6.81344369431642e-55,2.596128845203811e-51,1.7108615001519288e-20,1.5955892434129016e-46,1.158516127849428e-35,1.9348341614293312e-41,3.76,0.0,0.7165184630498058,0.9999857302307046,6.2619208013901385e-12,1.441193738833959e-34,3.371759610082524e-05,3.3724853238982185e-05,1.424588533505241e-05,7.72334906720755e-18,7.256925885754166e-09,1.667060303614344e-08,1.0613173290167093e-13
0.0003270438598615035,0.462859924025221,2.564979787492512e-13,3.786793148993809e-13,2.492305305941535e-14,8.604899068309398e-12,0.0,0.0,2.107311008003867e-08,3.833796926495877e-11,4.4215932815989e-13,6.821476552253517e-21,4.953981673172241e-16,6.127528049708754e-36,4.098389343111567e-32,9.467572261989316e-33,1.1398872571386935e-28,1.1706312329504296e-08,3.183503367656353e-42,6.499448276530733e-30,3.6086944523270725e-32,2.5920105439811547e-35,6.246335643716233e-34,4.372386854367903e-26,9.004485813936415e-23,1.9463237705503518e-35,7.402360113696615e-43,7.592379788766697e-40,1.0040834333547226e-53,2.241515364899868e-50,3.4970048997885975e-20,9.715171863488066e-46,4.06095935196576e-35,1.3395551857494441e-40,3.76,0.0,0.716509348382407,0.999985721291083,1.061157339496792e-11,7.756776247940944e-34,4.282329659303989e-05,4.28350036904546e-05,1.4245885206436416e-05,9.809087030353716e-18,1.1706754984272502e-08,2.1187615570493876e-08,1.712103111194588e-13
0.0003863309472761029,0.4628605802866252,3.02983361392207e-13,4.504398591147021e-13,3.0780210491589675e-14,1.2013578013577045e-11,0.0,0.0,2.4882233910408e-08,5.326720603022216e-11,7.294418108695047e-13,1.3308018900722834e-20,6.919716746477079e-16,6.094627032553635e-37,6.807995062595456e-32,1.7899705099049664e-32,2.5814538947884858e-28,1.6334572929461124e-08,6.537030182519023e-42,1.0713353162094075e-29,3.2002924969092957e-32,5.075806804402544e-36,1.2165254002815448e-33,9.974049362054096e-26,1.4407093478038645e-22,5.447035735123884e-35,1.4549536712895493e-42,2.7347160762666398e-39,5.622233578709632e-53,9.53369720975419e-50,5.755418603542352e-20,3.352313203032303e-45,9.601407191805591e-35,4.8319260413659444e-40,3.76,0.0,0.716501579596986,0.9999857128361862,1.5368149387743367e-11,2.4028288497643362e-33,5.058359860782014e-05,5.059993438870068e-05,1.4245885084912226e-05,1.1586644537997996e-17,1.6335303063314678e-08,2.504240596528064e-08,2.3890282362095485e-13
0.00044561803469070224,0.4628612365410064,3.494376483760011e-13,5.221532163018919e-13,3.700919989874478e-14,1.5989322303915864e-11,0.0,0.0,2.868803378584071e-08,7.056590257968662e-11,1.1202863794657621e-12,2.3573441614758843e-20,9.215270869816998e-16,-4.155158837225538e-35,1.052100375376401e-31,3.101721745619191e-32,5.180038880527499e-28,2.1731764010285402e-08,1.1983233942110085e-41,1.6439897910181597e-29,3.831089592627852e-32,4.793062193653247e-34,2.1566411980385535e-33,2.014836887930629e-25,2.1616928251492598e-22,1.2798228931076618e-34,2.552004755566756e-42,7.996528142698229e-39,2.3573527221790712e-52,3.011451659029573e-49,8.821270488164652e-20,9.554931214330687e-45,2.003957224783298e-34,1.420186507575329e-39,3.76,0.0,0.7164938108913478,0.9999857036127041,2.115806999917121e-11,6.226103336089576e-33,5.834304738556906e-05,5.836478090648602e-05,1.4245884952438828e-05,1.3364001522945313e-17,2.1732885218303955e-08,2.890160532820979e-08,3.1784264930262136e-13
0.0005049051221053016,0.4628618927883673,3.9586113436201234e-13,5.938199508545362e-13,4.3605203829351326e-14,2.0531993238076144e-11,0.0,0.0,3.249053628761506e-08,9.020329844519151e-11,1.6307438616523325e-12,3.889794495028844e-20,1.1841493650816994e-15,1.3970837675394332e-34,1.5114298746704307e-31,5.026190417544704e-32,9.533231908971379e-28,2.7897782766773706e-08,2.060758377495052e-41,2.3912385650108754e-29,3.711170749023737e-32,-3.1874140876480526e-34,3.5576817678556755e-33,3.7323664876310454e-25,3.089274351960538e-22,2.759478252959303e-34,4.2255762662244427e-42,2.080289628702154e-38,8.634316106091134e-52,8.837393798338827e-49,1.2817389580943064e-19,2.437891586174373e-44,3.8067900179854838e-34,3.701007841694518e-39,3.76,0.0,0.7164860422654326,0.9999856936206957,2.8044457421603685e-11,1.4433585423166048e-32,6.610164301389602e-05,6.612954324466326e-05,1.4245884809017055e-05,1.514115800210504e-17,2.7899414694952106e-08,3.2765272580341014e-08,4.080285737925533e-13
0.0005641922095199009,0.46286254902871077,4.4225428021102986e-13,6.654407506923042e-13,5.0563488888518074e-14,2.5641456567190743e-11,0.0,0.0,3.628976801009671e-08,1.121490904675032e-10,2.276907320990337e-12,6.07630305067462e-20,1.4799235478193425e-15,1.1839873349610659e-35,2.1183223031931544e-31,7.73679434503362e-32,1.641336174465072e-27,3.4832526359121455e-08,3.3133660805134807e-41,3.3360738643268847e-29,2.6737048005525036e-32,2.2654629169170966e-34,5.556459427511865e-33,6.468052962791262e-25,4.249265303435696e-22,5.474844476242285e-34,6.53003284583729e-42,4.92444087364515e-38,2.809540363372039e-51,2.367623267500492e-48,1.7866287958620432e-19,5.625352133685756e-44,6.724840158666546e-34,8.783421215207651e-39,3.76,0.0,0.7164782737191815,0.9999856828602206,3.608957912341583e-11,3.074779412858187e-32,7.38593855804021e-05,7.389422140408439e-05,1.4245884654647756e-05,1.6918113992386138e-17,3.4834804746605833e-08,3.6633465785674047e-08,5.09459382846999e-13
0.0006234792969345002,0.46286320526203933,4.886173418286062e-13,7.370160959604348e-13,5.78793711268536e-14,3.131758226279061e-11,0.0,0.0,4.008575555984875e-08,1.3637339400573006e-10,3.074909159920173e-12,9.084102680306783e-20,1.8089347209880415e-15,8.739384888882141e-35,2.844521225428187e-31,1.142113233379585e-31,2.6777977231231504e-27,4.253589191529088e-08,5.140049026116229e-41,4.5019054011579654e-29,1.8464278104524395e-32,-3.879647785838172e-34,8.301289814989589e-33,1.0621483285357674e-24,5.66747466288406e-22,1.0205538334970326e-33,9.779995554944948e-42,1.0764892036141377e-37,8.190395518204635e-51,5.766750498993821e-48,2.409033754412832e-19,1.19707126299522e-43,1.121188034692583e-33,1.9233062104188729e-38,3.76,0.0,0.7164705052525361,0.9999856713313381,4.535492187980085e-11,6.101875604876788e-32,8.16162751726806e-05,8.165881538560074e-05,1.4245884489331784e-05,1.8694869510696722e-17,4.2538968633717835e-08,4.050624222566357e-08,6.221338623414717e-13
0.0006827663843490995,0.46286386148835557,5.349507377893715e-13,8.085464303364439e-13,6.554823685892837e-14,3.7560244272658475e-11,0.0,0.0,4.387852555472782e-08,1.6284672077264264e-10,4.040919558005355e-12,1.3099004753400846e-19,2.171268047662584e-15,5.000381314186607e-37,3.742955545272935e-31,1.629453496756844e-31,4.177850571092268e-27,5.100777653227337e-08,7.649984712838378e-41,5.911668409776854e-29,1.5864788815305998e-32,-6.245564703284617e-36,1.1963442469143717e-32,1.667926352757829e-24,7.369636545083788e-22,1.796038683664163e-33,1.4051177893465376e-41,2.195067390717997e-37,2.16849873911616e-50,1.3276585135273494e-47,3.161162273412506e-19,2.38462804922594e-43,1.78241844591788e-33,3.9289195582223397e-38,3.76,0.0,0.7164627368654393,0.9999856590341074,5.590123369046601e-11,1.1399204123275618e-31,8.937231187831744e-05,8.94233251900631e-05,1.4245884313069974e-05,2.04714245739445e-17,5.1011819623547254e-08,4.4383658440844815e-08,7.460507982657518e-13
