Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623),S(3850),S(970),S(2764),CHF2O(206),CF3(45),S(1375),C3HF3(994),CH2F(46),S(2131),CF3O2(511)
2.3862007174725657e-06,0.802711766950308,5.495609916725432e-06,2.1698026226694588e-06,6.484923890658876e-07,1.4386342243690587e-05,0.0,0.0,7.2623758752807744e-06,1.1787781109782024e-08,2.4215645015960885e-06,2.676558996573688e-07,4.301769800057661e-07,1.7086493499825322e-18,1.574807030401372e-13,2.1784176908591324e-09,2.042157053911668e-06,2.590702204401211e-05,7.801889668788717e-11,5.006007806301754e-12,2.4173594720141828e-15,1.1620183534844493e-16,6.991368429093168e-10,8.62210682686448e-12,4.599486968753654e-11,1.446187961189673e-11,2.46884810963854e-17,4.176904312113278e-12,1.0698450137087604e-11,1.2215973275232496e-13,2.0826039140005943e-10,1.1906622810818349e-15,8.134548899801152e-16,1.4526577093620034e-13,3.76,0.0,0.7011896114861911,0.9987292769039579,8.478601660756751e-06,1.9355260528418665e-06,0.12005753436213148,0.12027982170964212,0.0012305088358853752,2.546448734054686e-11,2.4578979014873325e-05,1.7076061818703548e-05,8.919010918437869e-05,5.724822455995639e-10,8.149110039581985e-10,2.4903893253621495e-07,9.946467130971765e-08,1.3619191210660451e-08,7.810811871361616e-10,1.320292811790373e-05,2.474505166493523e-07,4.986547613401033e-07,1.098053744259043e-05,1.551896617037551e-05,4.774970025451437e-07,5.221408203024048e-08,4.223352567576374e-07,3.5958484364903937e-08,1.7415530859259205e-06,2.1890274237581693e-07,3.4734329958981636e-10,8.179738331746348e-15,1.2647785026464093e-09,2.2951429981667342e-11,1.2032702075384197e-07,1.1324463215034036e-10,1.3085720346860838e-15,1.2968289402572238e-10,1.9050154777560578e-09,6.313376836518986e-12,1.7419692021861348e-10,2.4613107034629793e-14,9.64550816589854e-09,3.9986125879121365e-10,1.659891246830183e-07,2.539683640783755e-14,9.270684359835206e-11,6.94628768377625e-11,3.074726289354853e-11,8.822330338801792e-11,1.0720757603973368e-08,5.895772260514945e-15,6.448493188247319e-10,4.091545470594575e-09,3.0036448021269333e-09,1.6576783018633876e-10,5.144833550223905e-15,2.090174602146277e-15,2.7393911899270697e-17,1.2473985853441337e-20,2.8120226885396098e-11,1.4210157037107882e-14,1.1127962687627775e-13,3.434237193074467e-06,3.6690092197232654e-11,6.72997121645261e-13,7.893170103007366e-06,8.328249435137789e-16,2.0126522832002393e-09
2.4340582141656025e-06,0.8030252367795099,5.666320022937998e-06,2.2308203658077674e-06,6.699093736820272e-07,1.5114584358992808e-05,0.0,0.0,7.496116598276601e-06,1.2301576822634963e-08,2.613227157649062e-06,2.806959766809872e-07,4.5351994981796783e-07,1.8569440653164013e-18,1.6598725958445745e-13,2.252315029306304e-09,2.065838613078188e-06,2.6969733545435645e-05,8.467750466348567e-11,5.308830310142086e-12,2.7201295535131616e-15,1.222022648946057e-16,7.017778561176982e-10,9.222960171830202e-12,4.6576399795992787e-11,1.5998359556002334e-11,2.6505550840302495e-17,4.375737035162664e-12,1.118269684006124e-11,1.2500332858740252e-13,2.1921951541068683e-10,1.269529665415558e-15,8.689344737262978e-16,1.5858735545867853e-13,3.76,0.0,0.6989665271551789,0.9987276159968288,8.937640976660957e-06,1.9989305765507065e-06,0.12227336583536393,0.12250462765759834,0.001230506734390959,2.5924363455773164e-11,2.5549865759797446e-05,1.7586526890737333e-05,9.272475966439343e-05,5.893841849352748e-10,8.480927251167135e-10,2.565071550851592e-07,1.0322090496525364e-07,1.474996376555567e-08,7.96887736637241e-10,1.3728118712346605e-05,2.556784163093132e-07,5.13825676970192e-07,1.1601242015679066e-05,1.6317666215761245e-05,5.034113554398114e-07,5.51035805538228e-08,4.4691822828225595e-07,3.773949372401199e-08,1.8654121367750372e-06,2.24852197200978e-07,3.6747592118994944e-10,8.653312945725426e-15,1.340782160233828e-09,2.431291595772309e-11,1.303657733096821e-07,1.1697922348935642e-10,1.384275837994908e-15,1.3493929707305807e-10,2.066486377734808e-09,6.614909659513582e-12,1.865335886005638e-10,2.635757237857938e-14,1.0112148227039109e-08,4.2116834906844413e-10,1.77721893280313e-07,2.6740743023054517e-14,9.545280971782388e-11,7.479367798045765e-11,3.2337217022875354e-11,9.27337185450322e-11,1.1475613322485673e-08,6.308508420913437e-15,7.055430890244203e-10,4.235572294368484e-09,3.293334534748649e-09,1.7815953218806204e-10,5.3183142422220266e-15,2.160334124584987e-15,3.028335083015069e-17,1.3916845495857974e-20,2.8965179521441624e-11,1.4931454962618535e-14,1.1918066627338743e-13,3.4941714685594595e-06,4.062719005441844e-11,7.516022337929946e-13,8.293809449504711e-06,9.321973267019514e-16,2.0472379740127383e-09
2.4819157108586393e-06,0.8033377313877907,5.8386780039526e-06,2.2918405995188265e-06,6.915624553284168e-07,1.586394015123201e-05,0.0,0.0,7.735989492596347e-06,1.2831450335898885e-08,2.815077973387533e-06,2.9425935765799884e-07,4.775043562694822e-07,2.016151557924166e-18,1.7489091603502935e-13,2.327777541130995e-09,2.0893914856936905e-06,2.8054429968346632e-05,9.174196649939915e-11,5.623134063307572e-12,3.0547890377864664e-15,1.28394345444572e-16,7.045129999082644e-10,9.851665685106478e-12,4.7157732256359206e-11,1.7659416607109665e-11,2.841393117196489e-17,4.579759084893869e-12,1.1677745393189598e-11,1.2786110387223273e-13,2.3050645591340198e-10,1.3515884220843926e-15,9.267269126335989e-16,1.7277725456122927e-13,3.76,0.0,0.6967504458015944,0.9987259149523493,9.411165765520165e-06,2.0630011289880464e-06,0.12448204352398351,0.12472245698336779,0.0012305045836711321,2.638239369498834e-11,2.6538744968789086e-05,1.810015340570238e-05,9.632496362548536e-05,6.063799069298813e-10,8.819076748168235e-10,2.640219977886572e-07,1.0705375835941546e-07,1.594826312309851e-08,8.127002965636146e-10,1.4263237250112043e-05,2.640636015234396e-07,5.290947665558541e-07,1.2244198720440905e-05,1.7140161828171467e-05,5.301277547686609e-07,5.808440204151826e-08,4.7229746521155667e-07,3.956911636256019e-08,1.994840355462917e-06,2.3087347882100836e-07,3.8825154035137093e-10,9.141994037903168e-15,1.4196917608651344e-09,2.5725730074143525e-11,1.4099909189769835e-07,1.2078395593893877e-10,1.462392520684753e-15,1.403244031807429e-10,2.2372657868492133e-09,6.925241747977829e-12,1.9941937669992153e-10,2.8179872801783763e-14,1.0591419795120096e-08,4.4309283555588727e-10,1.9002858323887863e-07,2.812288198521906e-14,9.821415058589026e-11,8.042878507603983e-11,3.397479226878014e-11,9.736878923058721e-11,1.2263774669604235e-08,6.739237996821175e-15,7.703579056187419e-10,4.3816386303337575e-09,3.6045304603575366e-09,1.9119788040116733e-10,5.495434259211855e-15,2.231949248348479e-15,3.3405588400681436e-17,1.5490589118787197e-20,2.981505401841577e-11,1.5672307842201842e-14,1.274824699042901e-13,3.553758916264752e-06,4.4902751682657115e-11,8.375747014303253e-13,8.706038325167827e-06,1.0411696570490204e-15,2.0815946302360606e-09
2.529773207551676e-06,0.8036492539331475,6.012650841122265e-06,2.352859431256719e-06,7.134494731837579e-07,1.6634551523922595e-05,0.0,0.0,7.982139433454046e-06,1.3377902723606283e-08,3.0273909766398515e-06,3.0835865306668693e-07,5.021301445934085e-07,2.1868968161577446e-18,1.8420345403939805e-13,2.4047937555952357e-09,2.1128364855338934e-06,2.9161139996853026e-05,9.922726024882676e-11,5.9490948486972184e-12,3.4240364242307306e-15,1.3478170105655697e-16,7.073416339288949e-10,1.050888788430213e-11,4.773942835583224e-11,1.9452048454148895e-11,3.041649669373384e-17,4.789030392996441e-12,1.2183650630112736e-11,1.3073510186495748e-13,2.4212373583369226e-10,1.4368990372367582e-15,9.868765698828904e-16,1.8786999097995124e-13,3.76,0.0,0.6945413451736264,0.9987241734054999,9.899309026919583e-06,2.1277328694749916e-06,0.12668358946731914,0.12693333170071822,0.001230502383275015,2.6838586385377256e-11,2.7545579753335726e-05,1.8616784237608016e-05,9.999054565721026e-05,6.234640822721453e-10,9.163541606853285e-10,2.7158115237360527e-07,1.109647728908443e-07,1.7216462747506935e-08,8.28518925278276e-10,1.4808268892646738e-05,2.7260678856604877e-07,5.444572430691696e-07,1.2909726961026391e-05,1.7986599021194305e-05,5.576519234500373e-07,6.115721633365917e-08,4.984772945786369e-07,4.144748107766195e-08,2.1299376757226776e-06,2.369679350108939e-07,4.096730663724459e-10,9.64584982312511e-15,1.5015516768169127e-09,2.719064120712826e-11,1.5224803593314713e-07,1.246591270993311e-10,1.5429329637849906e-15,1.4583781773867966e-10,2.4176304502997816e-09,7.244529059610531e-12,2.128637258474264e-10,3.008136643957654e-14,1.1083361203556574e-08,4.6563483361905134e-10,2.0292452713715235e-07,2.9543221199777447e-14,1.0098999671920994e-10,8.638074994022171e-11,3.566028465062494e-11,1.0212865175286248e-10,1.3085801020002566e-08,7.188248799678088e-15,8.394640901331207e-10,4.529721364392554e-09,3.938353552020834e-09,2.0490237547377312e-10,5.676161750234667e-15,2.3050074082187454e-15,3.6773644167017896e-17,1.7203876677858697e-20,3.0669577216695766e-11,1.6432717478834514e-14,1.361973301287442e-13,3.6130000348066294e-06,4.953881015340175e-11,9.314374496255597e-13,9.129910071907869e-06,1.1604560956894578e-15,2.1157229225666273e-09
2.577630704244713e-06,0.8039598075624762,6.188206348296584e-06,2.4138738787052974e-06,7.355683991709854e-07,1.7426555537073045e-05,0.0,0.0,8.234710009730037e-06,1.3941448444928578e-08,3.250440147995679e-06,3.230064348444452e-07,5.273973019976381e-07,2.3698275166945004e-18,1.9393669494214535e-13,2.483352766573313e-09,2.1361938253621e-06,3.0289891860960593e-05,1.071485592936207e-10,6.2868864811748524e-12,3.830741063118091e-15,1.4136807770603473e-16,7.102631503484889e-10,1.1195294441659685e-11,4.832203825513259e-11,2.1383468908132272e-11,3.251620709834059e-17,5.00361438450172e-12,1.2700475519545574e-11,1.3362740767503893e-13,2.54073858044494e-10,1.5255238199996492e-15,1.0494291065664195e-15,2.03900733093185e-13,3.76,0.0,0.6923392030961717,0.9987223909928886,1.0402201958538976e-05,2.1931216060579655e-06,0.12887802563465472,0.1291372737532703,0.0012305001327538056,2.7292949804944734e-11,2.8570333849896796e-05,1.9136266699415876e-05,0.00010372133066293779,6.406315391586784e-10,9.514304933487193e-10,2.7918237562401264e-07,1.1495557140862846e-07,1.8556949099454667e-08,8.443436814645321e-10,1.536319895101216e-05,2.813086464151874e-07,5.599084528579795e-07,1.3598142331938472e-05,1.88571165082511e-05,5.859894648026015e-07,6.432267870227537e-08,5.254619132483826e-07,4.337470389675938e-08,2.2708027007651524e-06,2.431369821975109e-07,4.3174329946393595e-10,1.0164945964613773e-14,1.5864056305981427e-09,2.870840705902494e-11,1.6413390957282238e-07,1.2860501353061126e-10,1.6259076422663057e-15,1.514791661500528e-10,2.6078567152522893e-09,7.572931414772233e-12,2.2687593251983284e-10,3.206339229338924e-14,1.1588007411336782e-08,4.887941712696947e-10,2.164250679716629e-07,3.1001710584802906e-14,1.0377950427405006e-10,9.266255293802552e-11,3.7393975462720285e-11,1.0701341145858973e-10,1.3942242864440001e-08,7.6558234306872e-15,9.130341607099693e-10,4.679797951406577e-09,4.295957580849931e-09,2.1929267403123246e-10,5.8604663125053215e-15,2.3794966110599513e-15,4.040094067069681e-17,1.9065729553871527e-20,3.152848392141954e-11,1.721268078823923e-14,1.453376704639536e-13,3.6718953399537016e-06,5.455837535213179e-11,1.0337385433095687e-12,9.565474107671919e-06,1.2908082060491034e-15,2.1496235285823444e-09
2.62548820093775e-06,0.8042693954116477,6.365313189704341e-06,2.4748817683102306e-06,7.579173323075825e-07,1.8240084551541917e-05,0.0,0.0,8.49384353472428e-06,1.4522615210243949e-08,3.4844994387043152e-06,3.3821523840468514e-07,5.53305860794925e-07,2.5656142913240702e-18,2.0410250040301302e-13,2.5634442130905853e-09,2.159483133760333e-06,3.144071337390822e-05,1.1552123096775713e-10,6.6366808213113464e-12,4.2779501779342636e-15,1.4815734555363738e-16,7.132769727085119e-10,1.19115564158996e-11,4.890610143306718e-11,2.3461108610922276e-11,3.471611107223765e-17,5.223578056645753e-12,1.322829130482577e-11,1.3654014471537074e-13,2.663593080552392e-10,1.6175269952149475e-15,1.114431564607593e-15,2.2090531475001837e-13,3.76,0.0,0.690143997470324,0.9987205673527141,1.0919974055388719e-05,2.2591637747151393e-06,0.1310653739253968,0.1313343050147435,0.001230497831660924,2.7745492185210612e-11,2.9612971615409535e-05,1.9658452501595226e-05,0.00010751714386143764,6.578772615504234e-10,9.87134986448808e-10,2.868234887891429e-07,1.1902785745494474e-07,1.9972120096379912e-08,8.601746240997773e-10,1.592801288034312e-05,2.901697996057464e-07,5.754438745516169e-07,1.4309756739650865e-05,1.9751845909140753e-05,6.151458704461563e-07,6.758143079643738e-08,5.532553988008972e-07,4.535088886124391e-08,2.417532751361242e-06,2.493821061975712e-07,4.54464940056771e-10,1.0699345791312245e-14,1.674296712394084e-09,3.027977446600454e-11,1.7667825808095118e-07,1.3262187208086947e-10,1.711326659109639e-15,1.5724809388480882e-10,2.8082204937528837e-09,7.910612381464646e-12,2.414651535364784e-10,3.4127271001049956e-14,1.2105390209113443e-08,5.125704012365167e-10,2.3054555315536342e-07,3.249828286981463e-14,1.0658185476840244e-10,9.928761996730395e-11,3.9176131689066547e-11,1.1202314579104412e-10,1.4833642142398116e-08,8.142239471592636e-15,9.912427688149107e-10,4.83184642843875e-09,4.678529213398148e-09,2.3438858536247903e-10,6.04831894183751e-15,2.455405417505535e-15,4.4301305007774975e-17,2.1085536719398182e-20,3.2391516823110774e-11,1.801219030010394e-14,1.5491604570025853e-13,3.7304453646325004e-06,5.99854564791313e-11,1.1450517895314702e-12,1.0012776038413228e-05,1.433016076567599e-15,2.183297132753339e-09
2.6733456976307867e-06,0.8045780206055817,6.543940893819671e-06,2.535881644433198e-06,7.804944934846235e-07,1.907526637414891e-05,0.0,0.0,8.759681057927973e-06,1.5121943855708894e-08,3.7298427897332272e-06,3.5399756462998846e-07,5.798559006883251e-07,2.7749510104285192e-18,2.1471277329819106e-13,2.645058259887213e-09,2.182723471592308e-06,3.2613631968158225e-05,1.2436083536438404e-10,6.998647789124261e-12,4.7688960051257505e-15,1.551535011470994e-16,7.163825547946505e-10,1.2658348487836482e-11,4.949214712552144e-11,2.569261569226603e-11,3.701935018892861e-17,5.448992054033382e-12,1.3767177631314889e-11,1.3947547155814647e-13,2.7898255660482035e-10,1.7129747998545601e-15,1.1819324442799507e-15,2.3892025615122947e-13,3.76,0.0,0.6879557062728715,0.9987187021247237,1.145275320471973e-05,2.3258564191861597e-06,0.13324565616924242,0.1335244472892002,0.0012304954795513817,2.8196221709997938e-11,3.067345802295984e-05,2.0183197705216578e-05,0.00011137781078843916,6.751963872415994e-10,1.0234659566580908e-09,2.945023769098755e-07,1.2318341447574393e-07,2.146438362182978e-08,8.760118124308348e-10,1.6502696274629738e-05,2.9919083099346294e-07,5.91059117786302e-07,1.5044878523814076e-05,2.067091195462903e-05,6.451265278503374e-07,7.09341015434315e-08,5.818617195267357e-07,4.737612880596879e-08,2.5702239122726437e-06,2.5570486291269685e-07,4.778405973374028e-10,1.1249110497189776e-14,1.765267397772624e-09,3.190547971057222e-11,1.899028642711173e-07,1.3670994115906577e-10,1.7991997770474543e-15,1.6314426625488292e-10,3.0189972315306922e-09,8.257739146283365e-12,2.566404110788657e-10,3.62743055816701e-14,1.2635538417433252e-08,5.369628128805852e-10,2.453013287172751e-07,3.403285438289052e-14,1.0939625477304318e-10,1.062698398945973e-10,4.1007006414302566e-11,1.1715790730629991e-10,1.5760532562589044e-08,8.647769674823628e-15,1.0742666382308265e-09,4.985845426099451e-09,5.087288098499837e-09,2.5021006822053485e-10,6.239691981302179e-15,2.532722923735638e-15,4.848897031351059e-17,2.3273060934341526e-20,3.3258426407526497e-11,1.8831234651264945e-14,1.64945142215954e-13,3.7886506589291187e-06,6.58450845383387e-11,1.2659773363554943e-12,1.047185776892325e-05,1.5879094502477937e-15,2.2167444264502967e-09
2.7212031943238235e-06,0.8048856862583228,6.72405986366464e-06,2.596872688256938e-06,8.03298220650977e-07,1.9932224403045182e-05,0.0,0.0,9.03236237758895e-06,1.573998822625467e-08,3.986744151675552e-06,3.7036588183525886e-07,6.070475503877952e-07,2.9985550709840335e-18,2.257794587297226e-13,2.7281855777627226e-09,2.205933348105539e-06,3.38086747300532e-05,1.336831243217523e-10,7.372955377811674e-12,5.307003049159146e-15,1.62360669548472e-16,7.195793795916189e-10,1.3436349199388531e-11,5.008069475893055e-11,2.8085856379243708e-11,3.94291627990364e-17,5.6799307405462994e-12,1.4317222663101927e-11,1.4243557916519532e-13,2.9194606217053995e-10,1.811935582335688e-15,1.2519817767854904e-15,2.579827857135708e-13,3.76,0.0,0.6857743075558091,0.99871679495017,1.2000665776925592e-05,2.3931971714098575e-06,0.1354188941263471,0.13570772231128786,0.001230493075982051,2.864514651437887e-11,3.175175865760996e-05,2.0710362670277148e-05,0.00011530315729816588,6.925842057806452e-10,1.0604217236948493e-09,3.0221698807361986e-07,1.2742410500188817e-07,2.3036156084939e-08,8.918553059507761e-10,1.708723486181233e-05,3.0837228443230627e-07,6.067499217722004e-07,1.5803812577788003e-05,2.1614432688832907e-05,6.759367275660961e-07,7.438130801002061e-08,6.112847436355672e-07,4.945050608959848e-08,2.7289710770411214e-06,2.62106878982969e-07,5.018727971013208e-10,1.1814299325891861e-14,1.859359565563611e-09,3.3586248836565974e-11,2.038297450206521e-07,1.4086944198399512e-10,1.889536448653111e-15,1.6916736780055445e-10,3.240461882129466e-09,8.614482408614681e-12,2.7241059753879546e-10,3.8505782155721976e-14,1.3178478080815494e-08,5.619704439408586e-10,2.6070773370075035e-07,3.5605325827173514e-14,1.1222193557767854e-10,1.1362358243656956e-10,4.288683923034516e-11,1.2241772664591406e-10,1.6723439911514136e-08,9.172682148475168e-15,1.1622845062540171e-09,5.1417741781702344e-09,5.523486944097298e-09,2.667772277356051e-10,6.4345590722078855e-15,2.6114387380596537e-15,5.2978577173494265e-17,2.5638445109221304e-20,3.412897085688305e-11,1.9669799071753145e-14,1.7543777846504064e-13,3.846511790086989e-06,7.21633348128617e-11,1.3971422682960876e-12,1.0942757612399334e-05,1.7563588608356984e-15,2.249966107950463e-09
2.7690606910168603e-06,0.8051923954731129,6.905641383907759e-06,2.6578546455965425e-06,8.263269643779529e-07,2.0811077772906907e-05,0.0,0.0,9.312026053890572e-06,1.637731506691109e-08,4.25547750526213e-06,3.8733262769529606e-07,6.348809887100617e-07,3.23716767063217e-18,2.373145451134226e-13,2.8128173245312402e-09,2.22913073667939e-06,3.5025868433173054e-05,1.4350404058391757e-10,7.759769667477294e-12,5.895895450827105e-15,1.6978310639571957e-16,7.228669582095689e-10,1.4246241195657695e-11,5.067225437787441e-11,3.064891556212369e-11,4.19488879236026e-17,5.916472268412932e-12,1.487852319034789e-11,1.454226884656093e-13,3.0525227340393346e-10,1.914479877329607e-15,1.3246311923405954e-15,2.781308628547231e-13,3.76,0.0,0.6835997794458545,0.9987148454717615,1.2563836712736228e-05,2.4611842325549754e-06,0.13758510948749336,0.13788415174648008,0.0012304906205119924,2.909227468825408e-11,3.284783971237706e-05,2.123981199989952e-05,0.00011929300956484453,7.10036156267181e-10,1.098000610338008e-09,3.099653326073223e-07,1.3175186980304367e-07,2.4689861030920346e-08,9.077051643773044e-10,1.7681614499179347e-05,3.17714667368527e-07,6.22512153722555e-07,1.6586860468293423e-05,2.258251966918134e-05,7.075816701718981e-07,7.79236562277255e-08,6.415282477714699e-07,5.157409329932382e-08,2.8938679911728874e-06,2.685898524003308e-07,5.265639890112725e-10,1.2394969740335773e-14,1.9566145158361347e-09,3.532279796312036e-11,2.184811478550215e-07,1.4510057979036743e-10,1.9823458427216832e-15,1.753171021734314e-10,3.472888885892347e-09,8.981016278563939e-12,2.8878448018140046e-10,4.082297064099147e-14,1.3734232655951344e-08,5.87592092097071e-10,2.767800947574944e-07,3.7215583041536807e-14,1.150581528364004e-10,1.2136371648052613e-10,4.4815856638267656e-11,1.278026154645383e-10,1.7722882350410977e-08,9.717240524679947e-15,1.255477067009167e-09,5.299612529662073e-09,5.98841158458258e-09,2.841103124391276e-10,6.632895105472085e-15,2.6915429622979883e-15,5.778517495003516e-17,2.8192218479159726e-20,3.5002915944693456e-11,2.0527865861611168e-14,1.8640690562097687e-13,3.90402934250097e-06,7.896734932602163e-11,1.5392011982038113e-12,1.1425510398637701e-05,1.9392767754498274e-15,2.282962882441406e-09
2.8647756844029344e-06,0.8058029569482381,7.273081639499143e-06,2.7797927463259974e-06,8.730538435515778e-07,2.2634926621436035e-05,0.0,0.0,9.892848610138824e-06,1.771214706470145e-08,4.829536387788829e-06,4.2311101412926756e-07,6.924742010602504e-07,3.7625040163214206e-18,2.6183809991008393e-13,2.986561077848615e-09,2.275557355385706e-06,3.752681438287299e-05,1.647064771099565e-10,8.571573186894665e-12,7.24157633662503e-15,1.8529147301848293e-16,7.297125563397796e-10,1.5964451617726367e-11,5.186640534640221e-11,3.631792532286416e-11,4.733195860710969e-17,6.4066957912452514e-12,1.6035321590737833e-11,1.5148693367869526e-13,3.3290257268275024e-10,2.1306125433526995e-15,1.4779451629346022e-15,3.2183929737522583e-13,3.76,0.0,0.6792712479249563,0.9987108181812069,1.3736446781252359e-05,2.599092824074519e-06,0.14189655883918478,0.142216560173634,0.00123048555211303,2.9981173270085806e-11,3.5093210871401664e-05,2.2305043014297467e-05,0.00012746553767480626,7.451149429362385e-10,1.175021048949258e-09,3.255555689696625e-07,1.406767711949203e-07,2.8252790387259414e-08,9.394242158278425e-10,1.889984097550095e-05,3.368840842201324e-07,6.542349998891068e-07,1.8226488100919374e-05,2.4592807338841614e-05,7.733961759831743e-07,8.529615153076865e-08,7.044913906368724e-07,5.5969143132838965e-08,3.2424805549489635e-06,2.8180582331792857e-07,5.779328061781531e-10,1.3602977183413351e-14,2.1607751782824654e-09,3.8966052960911016e-11,2.500476433077286e-07,1.5377851412038489e-10,2.175418199457012e-15,1.8799537801327762e-10,3.971725066127204e-09,9.74416866022763e-12,3.2337780396514553e-10,4.571948596971277e-14,1.4884268488026348e-08,6.406714976743208e-10,3.1098389912531684e-07,4.0548928248718395e-14,1.207593388475499e-10,1.3806524449553293e-10,4.882228814071353e-11,1.3894757036428445e-10,1.983340870041966e-08,1.0866328133393794e-14,1.4581185063926185e-09,5.62094050293858e-09,7.009747539584332e-09,3.2115595172872937e-10,7.0398795481489075e-15,2.855879428108746e-15,6.841159196326903e-17,3.3909018812115266e-20,3.6760108391934894e-11,2.230242388252788e-14,2.0982710588793925e-13,4.0180361343646345e-06,9.414670748068229e-11,1.8587606618450374e-12,1.2426697336431294e-05,2.3523845673359265e-15,2.3482845656999388e-09
