Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),S(1228),CHF3(42),S(1335),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1568),CHO2(322),S(174),CF2CF2(61),C2F(467),S(512)
3.513449120631362e-06,0.6980515789693288,8.619228826669799e-08,5.135681198566425e-08,8.929211347462986e-09,2.2658745722270328e-07,0.0,0.0,1.0803868890517262e-06,1.1286925306608783e-09,8.876257324598765e-09,1.935305795694031e-09,1.0082127290425047e-09,2.8526275159953267e-23,1.639202133256868e-16,1.5722848598445296e-10,2.7517643504656904e-09,1.7502527572227142e-06,2.783077665037142e-21,2.1160271327701333e-16,8.393733744588184e-19,4.9977475797468516e-20,1.4231183152291765e-11,2.5378330821563184e-15,3.861897181869274e-14,1.2180779148126322e-19,2.2920664699591528e-23,7.549956089801751e-17,2.9129072920910065e-17,4.281109073755446e-19,1.55724086606199e-13,4.729675840915875e-21,4.6530340286725166e-21,1.236017875594032e-18,3.76,0.0,0.8643949102614606,0.9995173480993207,1.343105433757505e-07,1.0618134860166724e-09,0.0158651666864261,0.015867954681721367,0.0004797174968256088,6.145449355317275e-13,1.7431599201354748e-06,1.3376459404951673e-06,4.6037985840385505e-07,1.4854920608734351e-10,5.890490782979201e-13,1.311555928652397e-08,1.5621964951226842e-09,1.5731926947343718e-10,9.148112171066895e-08,3.151825398549232e-15,3.4319463515809534e-12,8.962644950404791e-09,3.079317771585216e-08,1.2868502590282358e-08,2.565917658329146e-07,4.897896258358524e-10,3.8462627045656925e-11,2.0436146645994747e-09,4.070175209211132e-10,6.085171676704962e-09,7.012401621998842e-12,3.6824276256377444e-09,7.751516332256288e-17,1.132671279962112e-12,7.299468022979872e-15,2.6072339264275185e-10,2.0161782439217414e-11,9.642990535654582e-18,1.2425734373537722e-13,2.2193028693359857e-15,4.008046987740275e-17,8.874152479591713e-14,2.1993447868487627e-11
3.611665237551109e-06,0.698105817702939,8.94273109401025e-08,5.3685096558289876e-08,9.299860159289754e-09,2.417590699801218e-07,0.0,0.0,1.1121117215304012e-06,1.1894165019445254e-09,9.763316979045493e-09,2.0198092357418804e-09,1.088107593021496e-09,3.1187598885651314e-23,1.726983811955091e-16,1.5964393547513092e-10,2.8980723654552494e-09,1.8494048068481954e-06,3.0965771769701408e-21,2.300523305838538e-16,8.7375090233066e-19,5.1510920423700174e-20,1.4283127717983053e-11,2.8035501431659394e-15,4.070986491556867e-14,1.3846249040511566e-19,2.605139858651166e-23,8.274163723369497e-17,3.324977842283403e-17,4.761854583282099e-19,1.6684716647397309e-13,5.376863383139371e-21,5.3196768559588156e-21,1.4494676691227758e-18,3.76,0.0,0.8639554112817668,0.9995172106336506,1.4410201342602543e-07,1.1505769950187718e-09,0.01630446541475637,0.016307411602832292,0.0004797174272488735,6.315136014405116e-13,1.8416084525393578e-06,1.3873960978650506e-06,4.864134724001011e-07,1.54067587100517e-10,6.239090162658544e-13,1.3605881485670044e-08,1.6402873465210156e-09,1.732714809131943e-10,9.664963251123442e-08,3.339328281136918e-15,3.5286380803168996e-12,9.271905951279874e-09,3.197981203831141e-08,1.4072964791697772e-08,2.7312083104049246e-07,5.231525835311508e-10,4.115845939131534e-11,2.2217397114222336e-09,4.337077453104193e-10,6.7427365471972325e-09,7.626392340450349e-12,3.780247657609961e-09,8.428837388670424e-17,1.248393351562855e-12,8.031460621749006e-15,2.9329730960161717e-10,2.0859125476469324e-11,1.0484559271171895e-17,1.3492333534022625e-13,2.3616546971638107e-15,4.897508885973449e-17,9.974753520085566e-14,2.2814934482012326e-11
3.709881354470856e-06,0.6981600290559227,9.269687258686851e-08,5.6025082611922614e-08,9.674101412161329e-09,2.574865209538535e-07,0.0,0.0,1.1439559348407285e-06,1.251590739873276e-09,1.0715485213950761e-08,2.107416593112065e-09,1.1713407641684765e-09,3.4044817112484367e-23,1.8183919611230915e-16,1.6215526579802005e-10,3.0477509440578404e-09,1.951289659540747e-06,3.43823184835474e-21,2.495395617264755e-16,9.092412133844549e-19,5.31313322929299e-20,1.4337314857097155e-11,3.088397912838613e-15,4.2851486790137395e-14,1.5705813610776489e-19,2.949885672060091e-23,9.050317339985854e-17,3.781310367233215e-17,5.280456518562304e-19,1.7841152386789692e-13,6.088221324558015e-21,6.055811118143241e-21,1.6915602373084586e-18,3.76,0.0,0.8635161343632848,0.9995170700907062,1.5429065703708698e-07,1.2439675013003703e-09,0.016743537033461372,0.016746645808388833,0.00047971735619764023,6.484708527810228e-13,1.9427417173800117e-06,1.4378672223036223e-06,5.131594064749953e-07,1.5966529965954392e-10,6.597683932332127e-13,1.4103330947396824e-08,1.7198919972358146e-09,1.904167569896975e-10,1.0195918509218379e-07,3.5326332009959383e-15,3.625367494061459e-12,9.584758543302761e-09,3.318404102358053e-08,1.5355775717590484e-08,2.9026864877020524e-07,5.577965550420459e-10,4.3960938013426034e-11,2.409213908337074e-09,4.6138905394268195e-10,7.446977848763476e-09,8.272740902436905e-12,3.877813965444309e-09,9.141771799557654e-17,1.3724716911776972e-12,8.815228406454445e-15,3.288094906997917e-10,2.1564568531970626e-11,1.1370316558161831e-17,1.4613081265443404e-13,2.508687979894182e-15,5.952323633955421e-17,1.1168740210739346e-13,2.3648268978681067e-11
3.808097471390603e-06,0.6982142130432599,9.600102484146025e-08,5.837530945420456e-08,1.0051854606336132e-08,2.7377539132999426e-07,0.0,0.0,1.1759225956503599e-06,1.3152079422922519e-09,1.173539146843723e-08,2.1982724078571695e-09,1.2579151589663748e-09,3.710983545650681e-23,1.9135674125467475e-16,1.6476199393702504e-10,3.200789570168684e-09,2.0559074482811705e-06,3.80974920041014e-21,2.700922544898787e-16,9.459094944957593e-19,5.484134610377819e-20,1.4393733358800977e-11,3.3931630628595596e-15,4.504380571287015e-14,1.7777944140644547e-19,3.328422439082294e-23,9.881229453030485e-17,4.285242802120959e-17,5.838723179691714e-19,1.9042149422120032e-13,6.867769428915566e-21,6.866030039051629e-21,1.9650767209515983e-18,3.76,0.0,0.8630770793843165,0.9995169264655361,1.6488007589287708e-07,1.3420883586269844e-09,0.017182381652642614,0.01718565741097537,0.0004797172836695308,6.654166983007002e-13,2.0465582630609422e-06,1.48905901386276e-06,5.406173713318532e-07,1.6534229335798045e-10,6.966268034714277e-13,1.46079051448594e-08,1.8009951070345408e-09,2.0881612719476542e-10,1.0740970252974669e-07,3.731708537645133e-15,3.722134569155208e-12,9.901252860009659e-09,3.4405865075230353e-08,1.6719675125595427e-08,3.0804421938304805e-07,5.937334117112716e-10,4.6871078311444885e-11,2.6061766327273736e-09,4.900741293606147e-10,8.199440281202136e-09,8.951928866865386e-12,3.975129799799249e-09,9.890847434193606e-17,1.505244988515668e-12,9.652814638007344e-15,3.674257114242602e-10,2.2278223336708868e-11,1.2300915782301024e-17,1.578867845264521e-13,2.660401808378038e-15,7.197406932515466e-17,1.2460293214624267e-13,2.4493444605201175e-11
3.90631358831035e-06,0.6982683696799252,9.933980768500264e-08,6.073443554775028e-08,1.0433045606037965e-08,2.906312637184157e-07,0.0,0.0,1.2080147744836333e-06,1.3802611482688027e-09,1.282566600145499e-08,2.2925223858639004e-09,1.3478323051122922e-09,4.039511737280233e-23,2.012652118945037e-16,1.6746360837595886e-10,3.357179447019574e-09,2.1632582958981693e-06,4.2128860944223785e-21,2.917382138080432e-16,9.838232639846108e-19,5.664366962062684e-20,1.4452371347230557e-11,3.7186422129730665e-15,4.7286815619817674e-14,2.0082463903362533e-19,3.742942887084042e-23,1.0769832570114316e-16,4.8402666219726306e-17,6.438503155665107e-19,2.0288138721348974e-13,7.719638003804333e-21,7.755058287530027e-21,2.2729682434529412e-18,3.76,0.0,0.8626382462233999,0.9995167797531678,1.7587378589760258e-07,1.445042539703847e-09,0.017620999382356024,0.017624446523114554,0.0004797172096621568,6.823511467381874e-13,2.1530566459561227e-06,1.5409710053645557e-06,5.687870777153285e-07,1.710984991561909e-10,7.344838413094818e-13,1.5119599863321576e-08,1.8835822962880834e-09,2.2853248273654094e-10,1.1300110797920509e-07,3.936521562851379e-15,3.818939281977523e-12,1.0221438891729064e-08,3.56452799074857e-08,1.8167401421994483e-08,3.2645654025820457e-07,6.309748670611961e-10,4.9889880153136984e-11,2.812760707222004e-09,5.197756063879618e-10,9.001649771919001e-09,9.664414612899416e-12,4.072198602047277e-09,1.0676566767413211e-16,1.6470526151030118e-12,1.0546265742485341e-14,4.0931546250176747e-10,2.3000201297417566e-11,1.3276978907405282e-17,1.7019789582941424e-13,2.8167950973313372e-15,8.660559842335351e-17,1.3853587548863544e-13,2.5350451764009902e-11
4.004529705230097e-06,0.6983224989808846,1.0271325014493112e-07,6.310123109444299e-08,1.081760624390654e-08,3.0805972020936363e-07,0.0,0.0,1.2402355445770956e-06,1.44674373470332e-09,1.398893890523208e-08,2.390313319241519e-09,1.4410925417997578e-09,4.391369745787325e-23,2.115789154678832e-16,1.7025957558279918e-10,3.516913438245331e-09,2.2733423147452423e-06,4.64944943927296e-21,3.145052017997174e-16,1.0230524541342533e-18,5.854108483407717e-20,1.451321643279216e-11,4.065641927200878e-15,4.958053536315418e-14,2.264061830772241e-19,4.195715178102743e-23,1.1719182219147806e-16,5.450030260835353e-17,7.081686280101062e-19,2.1579549467416956e-13,8.648068084929248e-21,8.72775161165895e-21,2.6183604099329893e-18,3.76,0.0,0.8621996347592943,0.9995166299486092,1.8727522387997583e-07,1.5529326896350704e-09,0.018059390332612904,0.018063013257267432,0.0004797171341731205,6.99274206823364e-13,2.262235430268099e-06,1.593602576031975e-06,5.976682364116407e-07,1.7693383090876068e-10,7.733391011342651e-13,1.5638409337203104e-08,1.967640112524849e-09,2.496305969588846e-10,1.1873332467531889e-07,4.147038770133086e-15,3.9157816089470495e-12,1.0545366469444184e-08,3.6902276918450395e-08,1.970169089738652e-08,3.4551460363508354e-07,6.695324997714825e-10,5.301832998928692e-11,3.0290927854887167e-09,5.50506068450733e-10,9.855113252500772e-09,1.041063469369877e-11,4.169024012068463e-09,1.1499408367198257e-16,1.7982344171896666e-12,1.1497630173375836e-14,4.546518841771438e-10,2.373061345988638e-11,1.4299098319450298e-17,1.8307045134874046e-13,2.9778667359171697e-15,1.0372701512751116e-16,1.535278991223746e-13,2.621927824546607e-11
4.1027458221498445e-06,0.6983766009610967,1.0612137102966433e-07,6.5474570911965e-08,1.120547394638412e-08,3.260663405534845e-07,0.0,0.0,1.272587980864186e-06,1.5146494129161307e-09,1.5227839267753958e-08,2.491793013724383e-09,1.5376952024458294e-09,4.767919494815848e-23,2.2231227224154796e-16,1.7314934580375167e-10,3.67998601051157e-09,2.386159606485633e-06,5.121296989628103e-21,3.3842093780425913e-16,1.0636694955372406e-18,6.053644892113301e-20,1.457625584736222e-11,4.434978724425074e-15,5.192500798146271e-14,2.5475147160581605e-19,4.689084275373939e-23,1.2732459967523314e-16,6.118342615193842e-17,7.770204634873352e-19,2.2916809769840785e-13,9.657411822360692e-21,9.789096722818244e-21,3.0045578128196274e-18,3.76,0.0,0.8617612448709706,0.9995164770468523,1.9908775387387324e-07,1.665861177489778e-09,0.018497554613380596,0.018501357725833535,0.00047971705720001637,7.161858872773977e-13,2.374093187893731e-06,1.6469529642092569e-06,6.272605582487965e-07,1.8284818678968547e-10,8.131921773906865e-13,1.616432637797799e-08,2.0531559985638436e-09,2.7217714534004013e-10,1.2460627593275357e-07,4.3632261678000125e-15,4.012661526522101e-12,1.0873085251730244e-08,3.8176843538267056e-08,2.1325277096000044e-08,3.652273946306227e-07,7.094177746601985e-10,5.625740279135776e-11,3.2552937327338296e-09,5.822780443792508e-10,1.0761318537510504e-08,1.1191005172437913e-11,4.26560987608996e-09,1.23598283622368e-16,1.9591305333390087e-12,1.2508957414762275e-14,5.036117024108336e-10,2.4469570479416374e-11,1.5367838645353002e-17,1.9651043902718487e-13,3.1436157215503653e-15,1.2368112222069597e-16,1.6962056466622044e-13,2.709990944450736e-11
4.200961939069592e-06,0.6984306756355122,1.0956417967414611e-07,6.785342761106184e-08,1.1596591378392782e-08,3.4465670047049145e-07,0.0,0.0,1.3050751590797043e-06,1.5839722252191242e-09,1.6544994471009454e-08,2.5971102227032888e-09,1.6376387810476829e-09,5.170582746856019e-23,2.334798164660452e-16,1.7613235822588299e-10,3.846393177725926e-09,2.5017102619732163e-06,5.630338228313868e-21,3.6351309841727287e-16,1.1057494031671984e-18,6.263269504624559e-20,1.464147656475382e-11,4.827479102171244e-15,5.432029999036006e-14,2.8610359056495825e-19,5.2254734392670895e-23,1.381297644084034e-16,6.849176635083317e-17,8.506033597624237e-19,2.4300347302177087e-13,1.0752133057895283e-20,1.0944211424734841e-20,3.4350485521682052e-18,3.76,0.0,0.8613230764375992,0.9995163210428737,2.1131467299814274e-07,1.7839301460265566e-09,0.018935492334583092,0.01893948004115104,0.00047971697874043173,7.330861968127687e-13,2.4886284982973276e-06,1.701021279229275e-06,6.575637540968101e-07,1.8884145062178835e-10,8.54042664581913e-13,1.669734249350579e-08,2.140118262140251e-09,2.962407250892869e-10,1.3061988514650996e-07,4.5850495380361236e-15,4.109579011201044e-12,1.1204644713645492e-08,3.946896355391432e-08,2.304089030626378e-08,3.856038894201644e-07,7.506420617254615e-10,5.960806382171627e-11,3.4914789988444416e-09,6.151040057879943e-10,1.1721734293688296e-08,1.2005922933263772e-11,4.361960254569051e-09,1.325826188145278e-16,2.1300812349387944e-12,1.3582297115034094e-14,5.563751670029477e-10,2.5217182595596026e-11,1.6483738536643047e-17,2.1052355248746556e-13,3.3140412780885595e-15,1.468468678701432e-16,1.8685531036703209e-13,2.799232856276599e-11
4.299178055989339e-06,0.6984847230190743,1.1304167667336044e-07,7.023686507985723e-08,1.1990906105736906e-08,3.6383637009058104e-07,0.0,0.0,1.3377001549749555e-06,1.654706541480182e-09,1.794302961236335e-08,2.70641458750229e-09,1.7409210831765506e-09,5.600842502209284e-23,2.4509619790824013e-16,1.792080455545017e-10,4.0161324468322045e-09,2.61999436121783e-06,6.1785353266447014e-21,3.8980931752638167e-16,1.1493698640913854e-18,6.483283302649071e-20,1.470886540752657e-11,5.243979572446783e-15,5.6766500693653894e-14,3.207220790291384e-19,5.807385850045674e-23,1.496417434714666e-16,7.64667300609875e-17,9.291192929745565e-19,2.5730589877322006e-13,1.1936808080228542e-20,1.219834497932139e-20,3.913508778604337e-18,3.76,0.0,0.8608851293385413,0.9995161619316372,2.2395921695816832e-07,1.9072415596293987e-09,0.019373203606101237,0.019377380315496774,0.00047971689879194754,7.499751441332943e-13,2.6058399483909618e-06,1.7558065124839503e-06,6.88577534867921e-07,1.949134931166919e-10,8.958901572697838e-13,1.7237447999367774e-08,2.2285160469396675e-09,3.218918743597659e-10,1.3677407579235494e-07,4.812474664366904e-15,4.206534039522616e-12,1.1540094137558547e-08,4.077861741239236e-08,2.485125716069274e-08,4.066530535704565e-07,7.932166533441364e-10,6.307127024333207e-11,3.737758982348568e-09,6.489963651034173e-10,1.273781008833748e-08,1.2855766960684463e-11,4.458079430117431e-09,1.4195124458420383e-16,2.311426787904885e-12,1.471969834092608e-14,6.131259916398884e-10,2.5973559611350564e-11,1.7647312409290297e-17,2.2511521276102003e-13,3.4891429594962236e-15,1.7364198394444562e-16,2.0527343692177216e-13,2.8896516797118685e-11
4.397394172909086e-06,0.698538743126717,1.1655385459245555e-07,7.26240322762301e-08,1.2388370274315045e-08,3.836109125259748e-07,0.0,0.0,1.3704660436344239e-06,1.7268470556878078e-09,1.942456703725918e-08,2.819856583522361e-09,1.8475393624316383e-09,6.060244421311118e-23,2.571761836920762e-16,1.8237583804326362e-10,4.189202765182425e-09,2.741011973424375e-06,6.767904176833688e-21,4.1733718634745534e-16,1.1946113267551991e-18,6.713994987852708e-20,1.4778409141027152e-11,5.685326708632113e-15,5.926372151501322e-14,3.5888371590553805e-19,6.437406353513638e-23,1.6189631512144376e-16,8.515143925241237e-17,1.0127747901899152e-18,2.720796596520183e-13,1.3216126549244013e-20,1.35568786973425e-20,4.443807266236882e-18,3.76,0.0,0.8604474034533394,0.999515999708094,2.370245651888136e-07,2.035897250508191e-09,0.019810688537772923,0.019815058661086404,0.0004797168173521388,7.668527379341378e-13,2.7257261324216686e-06,1.811307547744017e-06,7.203016115168073e-07,2.0106417303056034e-10,9.387342500752007e-13,1.7784632122676326e-08,2.3183393049626948e-09,3.492030910941785e-10,1.4306877142725333e-07,5.04546753006084e-15,4.303526588066225e-12,1.1879482606279601e-08,4.2105782503696066e-08,2.675910033382716e-08,4.283838405143746e-07,8.371527797580139e-10,6.664797257515834e-11,3.994239383681936e-09,6.839674740998181e-10,1.3810976506504941e-08,1.3740899581962748e-11,4.553971915464661e-09,1.517081339477283e-16,2.5035073338905443e-12,1.592320894198541e-14,6.740512958446462e-10,2.6738810877262516e-11,1.885905213244049e-17,2.4029058916334623e-13,3.668920740162472e-15,2.0452572910781868e-16,2.2491609676764485e-13,2.981245351546849e-11
4.495610289828833e-06,0.6985927359733667,1.2010069865068146e-07,7.50141573252043e-08,1.2788940305656475e-08,4.039858825656769e-07,0.0,0.0,1.4033758988850857e-06,1.8003887825226111e-09,2.0992225972276158e-08,2.9375874718793056e-09,1.957490443219663e-09,6.550398272102026e-23,2.697346604039092e-16,1.8563516701835713e-10,4.365604469487612e-09,2.8647631570959995e-06,7.40051549111474e-21,4.461242534611674e-16,1.241557091785117e-18,6.955721027136493e-20,1.4850094555626257e-11,6.15237720252197e-15,6.181209535024273e-14,4.0088332820743813e-19,7.11820332637532e-23,1.7493063930425177e-16,9.459076973318155e-17,1.1017810454376983e-18,2.87329051520994e-13,1.4594892582796432e-20,1.502532674204974e-20,5.030010022443027e-18,3.76,0.0,0.8600098986617076,0.9995158343671862,2.5051384565607986e-07,2.1699989632158413e-09,0.020247947239393035,0.02025251519007447,0.00047971673441857634,7.837189869018298e-13,2.848285651865245e-06,1.8675231707672982e-06,7.527356950407973e-07,2.0729333824001118e-10,9.825745376784056e-13,1.8338883098749336e-08,2.4095787701480595e-09,3.782488515189199e-10,1.4950389568979963e-07,5.283994490054306e-15,4.400556633452199e-12,1.2222858998188634e-08,4.3450433424644825e-08,2.8767138327864636e-08,4.508051901579437e-07,8.824616229622243e-10,7.03391160021797e-11,4.261021546578028e-09,7.200296228088927e-10,1.4942645327572194e-08,1.466166766825646e-11,4.6496424614591246e-09,1.6185709077990705e-16,2.706662789380861e-12,1.7194875016013785e-14,7.39341548800314e-10,2.751304528052924e-11,2.0119428660385252e-17,2.5605461927401856e-13,3.853375093069595e-15,2.4000173730162415e-16,2.458242864962648e-13,3.074011642042425e-11
4.59382640674858e-06,0.6986467015739409,1.2368218737683696e-07,7.740654191699107e-08,1.3192576608285618e-08,4.249668254869893e-07,0.0,0.0,1.4364327927899953e-06,1.875327053941564e-09,2.264862224827865e-08,3.059759256172201e-09,2.070770830841081e-09,7.072979401018425e-23,2.8278663640514884e-16,1.8898546794224489e-10,4.545339236342595e-09,2.991247960192625e-06,8.078495962675367e-21,4.76198024849639e-16,1.2902934042705845e-18,7.208785690840697e-20,1.4923908538212177e-11,6.6459979306214835e-15,6.441177594023693e-14,4.470346210314147e-19,7.852530659077096e-23,1.887832883748251e-16,1.0483139086422842e-16,1.196354038972054e-18,3.030583854497637e-13,1.6078025995857277e-20,1.660933713566357e-20,5.6763849410891584e-18,3.76,0.0,0.8595726148435251,0.9995156659038448,2.6443013933453627e-07,2.309648397533622e-09,0.02068497982071335,0.020689750014554472,0.0004797166499888252,8.005738997142714e-13,2.973517115326361e-06,1.9244520782338344e-06,7.858794964800773e-07,2.1360082674250993e-10,1.0274106148192185e-12,1.890018826103308e-08,2.5022259331875444e-09,4.091056283017429e-10,1.5607937230065035e-07,5.528022418729149e-15,4.497624152342028e-12,1.2570271983650552e-08,4.481254222457432e-08,3.087808533648341e-08,4.739260276107502e-07,9.291543290804968e-10,7.414564155033136e-11,4.538202786659844e-09,7.571950387578211e-10,1.613420975280382e-08,1.561840379119514e-11,4.745096065104861e-09,1.7240176249982214e-16,2.9212327611346653e-12,1.853674046655649e-14,8.091905150101555e-10,2.8296371236847556e-11,2.1428893603357173e-17,2.724120279953414e-13,4.0425070568880455e-15,2.8062097226648044e-16,2.6803884206685237e-13,3.1679481701529394e-11
