Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623),S(3850),S(970)
4.942222122003219e-10,0.4576515778495716,1.078026599634093e-19,5.00108277257087e-24,3.6713006038720114e-24,5.598223361150022e-24,0.0,0.0,2.882426430336301e-14,7.44311902771873e-23,9.252492221281734e-25,6.130560244379631e-24,1.1444714157149188e-30,4.287242220884168e-44,5.13588108537437e-32,1.3188797555718523e-21,9.867632471801179e-31,2.1297477232186832e-20,1.1102299931587972e-50,2.3126430833536117e-49,3.2912229384324366e-46,1.634916344497142e-45,3.6793772378060304e-20,1.1837468752463915e-43,2.2627022932904278e-38,2.9152174096566406e-50,6.180769140997716e-62,9.209849325030761e-48,4.670241057222137e-63,1.1374393017239559e-57,1.6670093742830073e-36,1.302587227305194e-59,1.2087449905723223e-57,6.091937137472848e-64,3.76,0.0,0.6616097584018455,0.9999895248662278,1.5364888587700674e-25,2.9227819452484473e-36,5.735022251980137e-11,5.7350222541109284e-11,1.0475133743923568e-05,3.982283340525039e-24,2.1297009197075904e-20,2.882317959331514e-14,3.2883786016371517e-25,1.1799118250702215e-18,6.067333386569669e-39,1.210233107585479e-20,1.1861459271926783e-25,1.3689285210727627e-28,1.4795918092135848e-27,7.892643396423829e-26,4.160611306223933e-23,6.255176036713487e-22,3.0441923875480085e-29,1.60442634203501e-24,4.471558753684771e-26,3.7998552488402256e-32,8.437977780413027e-29,6.496444412031e-27,2.5594771956743083e-36,3.814125299976667e-20,5.051698635513409e-33,1.4690149111066826e-37,1.0523041204842056e-38,1.5678776923190828e-38,1.0407255372711366e-39,3.1345337959849505e-26,1.1336229247518013e-37,2.107685378879987e-23,4.707529100007978e-44,1.6489554028261724e-32,1.4078645292631699e-40,1.0794557808294388e-46,5.578051908367429e-31,5.246828465735101e-37,7.320794653821145e-44,4.3006433152188487e-41,4.5937260828405885e-24,2.307427271526838e-44,1.6780835348149632e-38,4.7007642273140025e-38,2.154881223902455e-38,7.512521880104229e-46,2.1273521105488868e-43,3.560846566308966e-23,6.074770363172069e-46,1.6906369024635823e-41,2.8306958132204035e-29,1.677206503180164e-28,1.5481353087268602e-61,3.3262148844877515e-67,7.087893854976902e-26
5.15857688366058e-10,0.4576515778497835,1.125277589750427e-19,5.401965201123638e-24,4.0353457253284774e-24,6.1239646743374255e-24,0.0,0.0,3.00860936093315e-14,8.109054038421478e-23,1.050593302053825e-24,7.171423299417828e-24,1.3059647364319825e-30,4.868106799591258e-44,5.588649462068058e-32,1.4340257260969845e-21,1.0798157869355606e-30,2.328869182659342e-20,1.3724988507717488e-50,2.660632888412794e-49,4.064210353291522e-46,2.0186154535408963e-45,3.8344454544262864e-20,1.4095038630463404e-43,2.582012012010288e-38,3.7584305276571883e-50,7.97729335551487e-62,1.143250450311849e-47,5.814945624266555e-63,1.4121241423684666e-57,1.9020812187015842e-36,1.6866958887610353e-59,1.565603162465456e-57,7.93450309472506e-64,3.76,0.0,0.6616097583993337,0.9999893168990329,1.744788639623877e-25,3.335026668164937e-36,5.986083281051044e-11,5.986083283381048e-11,1.0683100937767717e-05,4.335885749153204e-24,2.3288160386485454e-20,3.008490706908675e-14,3.5825899902122534e-25,1.2853380919961446e-18,6.899546427367732e-39,1.318465402116941e-20,1.30253614255838e-25,1.4992119726562852e-28,1.6106869901293402e-27,8.598926823459347e-26,4.370212314640059e-23,6.81478254019227e-22,3.3170589438523857e-29,1.8244491290872868e-24,4.8712244411834544e-26,4.3204431532029146e-32,9.594044795478641e-29,7.07757064931879e-27,3.035310606439556e-36,3.981095571472852e-20,5.995371024648523e-33,1.7401664659995013e-37,1.2262848141326866e-38,1.7522081935774602e-38,1.2198292596242144e-39,3.430048547896002e-26,1.3263848740528383e-37,2.3721795835113254e-23,5.353207801706339e-44,1.8321478762864169e-32,1.729921014092352e-40,1.3263475548779207e-46,6.119235336053162e-31,6.227547291401081e-37,8.721275994821032e-44,5.32757251913761e-41,5.223554560382776e-24,2.858635252343179e-44,1.9876823471952105e-38,5.57943529564124e-38,2.507495712308814e-38,9.028155625721727e-46,2.590212880991677e-43,3.716829947871688e-23,7.211290666297797e-46,1.931213674361629e-41,3.319943853492049e-29,1.8935360946129346e-28,2.0763675425699235e-61,4.432317092761361e-67,8.059392543922914e-26
5.374931645317941e-10,0.45765157784999544,1.1725350925538108e-19,5.819976271327911e-24,4.419440085380335e-24,6.675345431445004e-24,0.0,0.0,3.1347922660062956e-14,8.803517009630428e-23,1.1866343138481888e-24,8.334328385739484e-24,1.4822127810259449e-30,5.498554065051323e-44,6.05996028940829e-32,1.5537448100726906e-21,1.1774663604079873e-30,2.5372454212270516e-20,1.681856023422034e-50,3.0444440003967537e-49,4.974763991935382e-46,2.4705237229263637e-45,3.9890232938173466e-20,1.6663765061640122e-43,2.930532646221872e-38,4.794642954454559e-50,1.0187759361311864e-61,1.4065259317289226e-47,7.176690763398401e-63,1.737754149634311e-57,2.1586024646242045e-36,2.1608974601965154e-59,2.0063003172833847e-57,1.0224558256841374e-63,3.76,0.0,0.6616097583968218,0.9999891210226012,1.9708911212654904e-25,3.785325540324902e-36,6.237144310111739e-11,6.237144312650213e-11,1.0878977368263558e-05,4.7016993309273165e-24,2.5371853956149626e-20,3.134662974332067e-14,3.8894051410811495e-25,1.3952627249654607e-18,7.804577459512731e-39,1.4313282065106426e-20,1.4247797198591216e-25,1.6360791473620396e-28,1.747234931254167e-27,9.335483129558238e-26,4.5821131220704037e-23,7.39835643617293e-22,3.6016796462228373e-29,2.0637159041937374e-24,5.287959556661192e-26,4.886506253581854e-32,1.0851059240429817e-28,7.683577589903785e-27,3.574619259992748e-36,4.1480658429571156e-20,7.065402492155908e-33,2.046909531155818e-37,1.4196711715533905e-38,1.9483444310062135e-38,1.421311107953131e-39,3.740156094866574e-26,1.5412784517185947e-37,2.655924446386964e-23,6.055379508847796e-44,2.025306734313598e-32,2.1090419695866425e-40,1.6169834843776216e-46,6.689008532787279e-31,7.339707860627055e-37,1.03157592881315e-43,6.54187582981025e-41,5.908447115107443e-24,3.5104795196218454e-44,2.3382541320496154e-38,6.575875610351718e-38,2.8980886545808835e-38,1.07581571503162e-45,3.126947521293395e-43,3.8728217587941865e-23,8.500367835611276e-46,2.1941288788188614e-41,3.868244234751798e-29,2.1265473718016705e-28,2.7508693098847135e-61,5.83441188981224e-67,9.115774892113848e-26
5.591286406975301e-10,0.4576515778502073,1.2197993112604753e-19,6.2553294941459484e-24,4.823931086908047e-24,7.252609394207232e-24,0.0,0.0,3.260975147036687e-14,9.526507935621556e-23,1.3337875167765104e-24,9.627536011232239e-24,1.6738850309996668e-30,6.180510125927691e-44,6.549745329690523e-32,1.678008581065962e-21,1.2797651508384356e-30,2.754892182513778e-20,2.0443029507219347e-50,3.466252375108939e-49,6.040154373779612e-46,2.999187824508421e-45,4.1431123149914144e-20,1.957142461274909e-43,3.309599744834971e-38,6.057343269812236e-50,1.2884676753581388e-61,1.7162324502942124e-47,8.785709942893489e-63,2.121174845517892e-57,2.437542740609282e-36,2.7413393211069032e-59,2.545899843509209e-57,1.3046492674836742e-63,3.76,0.0,0.6616097583943099,0.9999889365340018,2.215490717957493e-25,4.2755237004562335e-36,6.488205339162207e-11,6.488205341918426e-11,1.1063465966373307e-05,5.079265111093473e-24,2.754824713193034e-20,3.260834763230081e-14,4.20882405424334e-25,1.5096842506532145e-18,8.78548043595822e-39,1.5488210234787062e-20,1.5528954496309763e-25,1.7796124136199808e-28,1.8892224904887528e-27,1.0102313627436308e-25,4.796313268624436e-23,8.005897263559621e-22,3.898059831157763e-29,2.3230327710672745e-24,5.721759849077368e-26,5.499944670416977e-32,1.2213232417312088e-28,8.314464064494771e-27,4.1828171721702514e-36,4.3150361144294567e-20,8.272588146202703e-33,2.392165392512527e-37,1.6336383315025924e-38,2.1564105349252118e-38,1.647024181014334e-39,4.065014935438475e-26,1.7796866804221245e-37,2.9593150073348267e-23,6.816413096318776e-44,2.228334683945188e-32,2.5525512534468644e-40,1.9569782550117695e-46,7.2878151534602306e-31,8.594557974221913e-37,1.2121733597010872e-43,7.968086230660369e-41,6.650707412732346e-24,4.276150073681697e-44,2.7332622331972883e-38,7.700163752154472e-38,3.328682610148426e-38,1.2720254625290062e-45,3.745315615840396e-43,4.0288219954895296e-23,9.955096594777001e-46,2.480442356036027e-41,4.479840396288612e-29,2.3766871642616135e-28,3.603514275976534e-61,7.5940034414472e-67,1.0260585614964948e-25
5.807641168632662e-10,0.45765157785041927,1.2670704498340324e-19,6.7082368172555e-24,5.249164002494659e-24,7.855998908533216e-24,0.0,0.0,3.3871580054191865e-14,1.027802681099583e-22,1.4924655867434274e-24,1.1059457083417095e-23,1.881651898925978e-30,6.91588919201828e-44,7.057936566950831e-32,1.806788742337038e-21,1.3867623315149937e-30,2.981822669177655e-20,2.466316140021327e-50,3.9282878919122086e-49,7.27897589494349e-46,3.613806842644615e-45,4.296714071976941e-20,2.284702252715672e-43,3.7205521510232066e-38,7.584117215752262e-50,1.6149557510036072e-61,2.0782435742800362e-47,1.0675076363572046e-62,2.5698321613925306e-57,2.7398727084759663e-36,3.4462376756252164e-59,3.2014029919284424e-57,1.6496430032208941e-63,3.76,0.0,0.661609758391798,0.9999887627711709,2.479277797683788e-25,4.80748631396591e-36,6.739266368202435e-11,6.739266371185687e-11,1.123722879594209e-05,5.468125631036914e-24,2.9817471731657967e-20,3.387006075144954e-14,4.540846729698325e-25,1.6286011963462712e-18,9.845309302351471e-39,1.6709433558642117e-20,1.6868990796416996e-25,1.9298941390191688e-28,2.036636557408526e-27,1.0899419626645985e-25,5.0128122945136215e-23,8.63740456165436e-22,4.206204833426943e-29,2.603205753085952e-24,6.172621068746484e-26,6.162658042707778e-32,1.368477425114638e-28,8.97022890393481e-27,4.8655408567916705e-36,4.4820063858898756e-20,9.628164092763378e-33,2.7789605970495124e-37,1.8693724552373682e-38,2.3765196976644286e-38,1.8989062139560476e-39,4.4047835261777775e-26,2.043006232213645e-37,3.2827236697216855e-23,7.638677400744627e-44,2.4411214301991508e-32,3.0683767684992206e-40,2.35240971754587e-46,7.916098787347678e-31,1.0003806793048327e-36,1.4157483364169254e-43,9.632787690869151e-41,7.45263865665015e-24,5.169941897563225e-44,3.176310358297592e-38,8.962791797061718e-38,3.8012850499756694e-38,1.493251886814657e-45,4.4534783690202626e-43,4.1848306543732416e-23,1.1589113723633247e-45,2.791219385132084e-41,5.15907813955644e-29,2.6443862693033576e-28,4.6713831131699895e-61,9.781953058321185e-67,1.1497368195539003e-25
6.023995930290023e-10,0.4576515778506312,1.3143487129004215e-19,7.178908660207283e-24,5.6954819845504125e-24,8.485754911642819e-24,0.0,0.0,3.5133408424675635e-14,1.1058073630660314e-22,1.6630786280876488e-24,1.263864405630805e-23,2.106184552809453e-30,7.706593625808245e-44,7.584466206222312e-32,1.9400571263108327e-21,1.4985080657741795e-30,3.2180477852221305e-20,2.954863081080202e-50,4.4328343169062874e-49,8.711186049243528e-46,4.324251273585852e-45,4.449830113835025e-20,2.652079387586831e-43,4.1647316896138337e-38,9.416952729648126e-50,2.007360459366498e-61,2.498902066338827e-47,1.2880855713142589e-62,3.0917995779353287e-57,3.0665638067198365e-36,4.296043690265216e-59,3.991905810512373e-57,2.0683328079894965e-63,3.76,0.0,0.6616097583892862,0.9999885991105357,2.7629387003080426e-25,5.383098568969038e-36,6.990327397232413e-11,6.990327400451992e-11,1.1400889429879083e-05,5.8678268309947226e-24,3.2179636587916887e-20,3.5131769115377705e-14,4.885473167445601e-25,1.7520120899326576e-18,1.098711799703339e-38,1.7976947066381012e-20,1.8268036052770057e-25,2.0870066903073526e-28,2.1894640531873238e-27,1.1726802433583941e-25,5.231609740051435e-23,9.292877870141083e-22,4.526119985821275e-29,2.905040793324021e-24,6.640538967309532e-26,6.876545528164579e-32,1.526989331703296e-28,9.6508709392013e-27,5.628649433035882e-36,4.6489766573383724e-20,1.1143807287053398e-32,3.2104258994704696e-37,2.12806975908541e-38,2.6087751873013426e-38,2.1789807759930178e-39,4.759620281668754e-26,2.332646167033771e-37,3.626501120449952e-23,8.524541220518746e-44,2.6635453555406837e-32,3.665074485484739e-40,2.8098373131872828e-46,8.574302958123847e-31,1.1579624783773377e-36,1.6442091011794143e-43,1.1564697106102142e-40,8.316543588063628e-24,6.207299378674468e-44,3.67114256154971e-38,1.0374665275148703e-37,4.317886137056465e-38,1.7413318762819038e-45,5.259995415284376e-43,4.3408477318632555e-23,1.3416598384156424e-45,3.127530427697723e-41,5.910401781987998e-29,2.930059872643646e-28,5.9973483498208886e-61,1.2479409845888769e-66,1.2829664885051812e-25
6.240350691947383e-10,0.45765157785084315,1.361634305666448e-19,7.667553947188348e-24,6.163226075377852e-24,9.142116939140144e-24,0.0,0.0,3.639523659419211e-14,1.1866648389810384e-22,1.846034185327805e-24,1.4373782438097227e-23,2.34815475736256e-30,8.554513993819779e-44,8.129266672796711e-32,2.077785694050745e-21,1.615052507002323e-30,3.463576358669091e-20,3.51741793599775e-50,4.9822292661227284e-49,1.0358143684149379e-45,5.141081528510323e-45,4.6024619846757117e-20,3.062420439865002e-43,4.6434828845257893e-38,1.1602553541729264e-49,2.475842163630677e-61,2.985036365761426e-47,1.544226213402712e-62,3.6958054578036766e-57,3.4185880186991855e-36,5.313615305194684e-59,4.938761599212855e-57,2.573013696316541e-63,3.76,0.0,0.6616097583867743,0.9999884449647765,3.0671557556576893e-25,6.0042656723155334e-36,7.241388426252132e-11,7.241388429717347e-11,1.1555035188039457e-05,6.277919683982204e-24,3.463482977477069e-20,3.639347273793186e-14,5.242703367484664e-25,1.879915459891684e-18,1.2213960451038496e-38,1.929074578896258e-20,1.9726195364162198e-25,2.251032433390551e-28,2.3476919305212206e-27,1.2584463351498672e-25,5.45270514565339e-23,9.97231672907063e-22,4.857810618932304e-29,3.2293437545807057e-24,7.12550929770767e-26,7.643505803356841e-32,1.6972796865076777e-28,1.0356389001406037e-26,6.478224732591236e-36,4.815946928774947e-20,1.2831635387628172e-32,3.6897952199389403e-37,2.4109356368523983e-38,2.853271267212061e-38,2.489358458077949e-39,5.129683574508916e-26,2.6500267853462026e-37,3.990977213728311e-23,9.476373315826445e-44,2.895475050991526e-32,4.3518524745076905e-40,3.3363205055863625e-46,9.262871123874867e-31,1.33346436645733e-36,1.8995439351981405e-43,1.3794746190635962e-40,9.244724486114319e-24,7.404860725479097e-44,4.2216432263771154e-38,1.1947103129268107e-37,4.880456808745888e-38,2.018127859712699e-45,6.173821213938473e-43,4.496873224379866e-23,1.5452272446098978e-45,3.490450895007398e-41,6.738350412489595e-29,3.2341079584576525e-28,7.630696257717464e-61,1.5778785618512824e-66,1.4261016703367425e-25
6.456705453604744e-10,0.45765157785105504,1.4089274338417741e-19,8.174380137566927e-24,6.652735217178009e-24,9.825323132025791e-24,0.0,0.0,3.765706457439592e-14,1.2703751083912942e-22,2.0417372548593e-24,1.6273682645587188e-23,2.6082347308281224e-30,9.461529117758312e-44,8.692270611490981e-32,2.219946534734823e-21,1.7364457986369607e-30,3.718415346084445e-20,4.161977006874155e-50,5.578864168746695e-49,1.2242646304583025e-45,6.075565947025604e-45,4.754611223674235e-20,3.5189951065496105e-43,5.158152703826228e-38,1.4192661106275935e-49,3.031674325136767e-61,3.5439768535571245e-47,1.8401817431370553e-62,4.3912605671636465e-57,3.796917663587185e-36,6.524394618324841e-59,6.065748801030672e-57,3.177501637088859e-63,3.76,0.0,0.6616097583842624,0.9999882997807183,3.3926073015332244e-25,6.672912845617875e-36,7.492449455261583e-11,7.492449458981749e-11,1.1700219244810713e-05,6.6979616046358e-24,3.7183120653012177e-20,3.765517163223858e-14,5.612537329815015e-25,2.0123098352847928e-18,1.3528890588095002e-38,2.0650824758567568e-20,2.1243551425469026e-25,2.4220537333326314e-28,2.5113071735525613e-27,1.3472403680498084e-25,5.676098051837053e-23,1.0675720678846589e-21,5.201282060958987e-29,3.576920419406909e-24,7.627527814158012e-26,8.46543706385869e-32,1.8797690843296629e-28,1.1086781921795265e-26,7.42057140654258e-36,4.982917200199601e-20,1.470420661300247e-32,4.220404612720467e-37,2.719183863744713e-38,3.110094030162124e-38,2.832238050778409e-39,5.515131735305055e-26,2.9965785846057338e-37,4.37646182002358e-23,1.0496542408664188e-43,3.13677071037253e-32,5.138594945077605e-40,3.93943721942907e-46,9.98224667711214e-31,1.5281956350869257e-36,2.183821382567618e-43,1.6356163320778345e-40,1.0239483168005214e-23,8.780502379157246e-44,4.831837048120342e-38,1.3691837673787911e-37,5.490947134106507e-38,2.325523742135225e-45,7.204301086107867e-43,4.652907128345681e-23,1.771140081238143e-45,3.881060937028818e-41,7.647554246114415e-29,3.5569157091297173e-28,9.627786229593986e-61,1.9784773525502462e-66,1.5794963439484024e-25
6.673060215262105e-10,0.457651577851267,1.4562283035642232e-19,8.699593254386088e-24,7.164346261998653e-24,1.0535610243649438e-23,0.0,0.0,3.891889237626411e-14,1.3569381708690656e-22,2.2505902966025015e-24,1.8347272191330503e-23,2.8870970160478983e-30,1.042950612545667e-43,9.273410885918636e-32,2.3665118651342592e-21,1.8627380741682293e-30,3.982570020343354e-20,4.897073984010819e-50,6.225184230368411e-49,1.4388966438399708e-45,7.13969832843774e-45,4.9062793650871515e-20,4.025196238682015e-43,5.710090330096205e-38,1.724438463812663e-49,3.687318552643575e-61,4.183571901377814e-47,2.180551354893624e-62,5.188285782496929e-57,4.202525208184876e-36,7.9565907411833335e-59,7.39924424524797e-57,3.897261242898781e-63,3.76,0.0,0.6616097583817505,0.9999881630373478,3.7399677016432873e-25,7.390985321281074e-36,7.743510484260763e-11,7.743510488245195e-11,1.1836962614167701e-05,7.12751765524225e-24,3.982456174780978e-20,3.891686581074637e-14,5.994975054436147e-25,2.1491937457470845e-18,1.4934962324624832e-38,2.2057179008572787e-20,2.282016677782422e-25,2.600152954354897e-28,2.6802967977941665e-27,1.439062471755704e-25,5.90178799922205e-23,1.140308926021198e-21,5.556539637539217e-29,3.948576490130044e-24,8.146590272131406e-26,9.344237024391807e-32,2.074877991867268e-28,1.1842048531749753e-26,8.46221703193995e-36,5.149887471612332e-20,1.6774519600607135e-32,4.8056912455503844e-37,3.0540358740179733e-38,3.379322155104366e-38,3.209907712571431e-39,5.916123052670243e-26,3.373741309913635e-37,4.7832456415987237e-23,1.1587417182854685e-43,3.3872853985944916e-32,6.035886295039529e-40,4.627302285847065e-46,1.0732872944785718e-30,1.7435116901121022e-36,2.4991904587154865e-43,1.928455533076717e-40,1.1303120989118005e-23,1.035338342085999e-43,5.505889016746221e-38,1.562101455337678e-37,6.151284920894598e-38,2.6654210504846625e-45,8.361166947393485e-43,4.808949440185584e-23,2.020979174426893e-45,4.300445251456861e-41,8.642731075318156e-29,3.8988538949701213e-28,1.2052748046739744e-60,2.4615409790246733e-66,1.743504365201128e-25
6.889414976919465e-10,0.45765157785147886,1.5035371213282627e-19,9.2433979109595e-24,7.69839398162576e-24,1.1273213646604532e-23,0.0,0.0,4.0180720010135646e-14,1.446354026010709e-22,2.4729932456028188e-24,2.0603588190154476e-23,3.185414364590409e-30,1.1460300501619671e-43,9.872620577765636e-32,2.517454029094161e-21,1.9939794571402663e-30,4.2560441429053244e-20,5.73179497726088e-50,6.923688396260767e-49,1.6822887076737462e-45,8.346214987754137e-45,5.057467938268411e-20,4.5845398497907134e-43,6.300646953997196e-38,2.0820539029336143e-49,4.456501625365235e-61,4.912203705623441e-47,2.570297833998354e-62,6.097739978990076e-57,4.63638309785592e-36,9.641368026066616e-59,8.96840165902798e-57,4.749539525539213e-63,3.76,0.0,0.6616097583792386,0.9999880342439411,4.1099073634664197e-25,8.16044833853363e-36,7.994571513249669e-11,7.994571517507691e-11,1.1965756019417491e-05,7.566161569050119e-24,4.255919047145255e-20,4.017855528526502e-14,6.390016541347558e-25,2.29056572147946e-18,1.6435229569743655e-38,2.3509803573526685e-20,2.4456085873061433e-25,2.7854124598356633e-28,2.8546478500537272e-27,1.533912775652493e-25,6.129774528530094e-23,1.2154422014236706e-21,5.923588671603933e-29,4.345117588877186e-24,8.682692428332026e-26,1.0281802918965926e-31,2.2830267496473605e-28,1.2622187662784858e-26,9.60991221797234e-36,5.316857743013141e-20,1.9056013267865947e-32,5.449192389548247e-37,3.416720105418486e-38,3.6610275939529587e-38,3.6247461287330035e-39,6.332815773221727e-26,3.782963090241873e-37,5.211600995970908e-23,1.2751366284058335e-43,3.6468662039745646e-32,7.0550351685062864e-40,5.408585894732571e-46,1.1515193188297643e-30,1.9808140462649992e-36,2.8478808449383944e-43,2.2617989261728727e-40,1.2437938843125504e-23,1.21439899748551e-43,6.248104399564945e-38,1.7747192701811654e-37,6.863374549116479e-38,3.0397352932855973e-45,9.654532784150558e-43,4.9650001563266854e-23,2.2963797186297937e-45,4.749692911148999e-41,9.728682815300589e-29,4.260279254155801e-28,1.497821738738332e-60,3.040317792423302e-66,1.9184794669640021e-25
7.105769738576826e-10,0.4576515778516908,1.5508540939165393e-19,9.805997335708842e-24,8.255211077419177e-24,1.2038367339566445e-23,0.0,0.0,4.144254748574842e-14,1.538622673435268e-22,2.709343523583096e-24,2.3051770172602265e-23,3.503859632864476e-30,1.2555756138371183e-43,1.0489832986070627e-31,2.672745497016563e-21,2.1302200611526153e-30,4.5388401217550977e-20,6.675793332869413e-50,7.676929314680202e-49,1.9571736201519843e-45,9.708611342930191e-45,5.2081784676853404e-20,5.200665104053221e-43,6.931175589131435e-38,2.4989990424487963e-49,5.3542944463309856e-61,5.738803908288621e-47,3.0147644659479964e-62,7.131248096633607e-57,5.099463605010212e-36,1.161303956481601e-58,1.0805335364197702e-56,5.753505809088849e-63,3.76,0.0,0.6616097583767268,0.9999879129383051,4.503092756040109e-25,8.983287139458438e-36,8.245632542228296e-11,8.245632546769234e-11,1.208706165428204e-05,8.013476608862184e-24,4.538703070275326e-20,4.1440240067002714e-14,6.797661790548743e-25,2.436424293241357e-18,1.8032746225260864e-38,2.5008693489126352e-20,2.61513369662879e-25,2.9779146123098527e-28,3.0343474083583783e-27,1.6317914088133137e-25,6.360057180584975e-23,1.2929718482305719e-21,6.302434483251796e-29,4.767349257596729e-24,9.235830040678643e-26,1.1280031501017147e-31,2.5046355737992524e-28,1.3427198146550605e-26,1.0870630711674785e-35,5.483828014402029e-20,2.1562566675195879e-32,6.154544419522896e-37,3.8084714043062425e-38,3.955276194741476e-38,4.0792236609678666e-39,6.765368101579641e-26,4.225699652600266e-37,5.661782568537677e-23,1.399075831978144e-43,3.915355283636556e-32,8.208098522641871e-40,6.292532053842365e-46,1.232965060351533e-30,2.241550321746518e-36,3.2322030704011832e-43,2.6397074063369337e-40,1.364623716209974e-23,1.4174179607378168e-43,7.062928723946883e-38,2.008334430078366e-37,7.629096010364206e-38,3.450392535625553e-45,1.1094889916006923e-42,5.121059273198294e-23,2.5990313090918197e-45,5.229897208491167e-41,1.091029214109234e-28,4.641534863136526e-28,1.848610987970895e-60,3.729615474485201e-66,2.1047752591605187e-25
