Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577)
4.2802897322743576e-05,0.5223911011617304,4.063628408529598e-11,6.300161060315363e-11,5.180545929224465e-12,3.3751662447046125e-10,0.0,0.0,7.943096274127333e-08,7.657555729948635e-11,7.261064222656401e-12,2.4780276829944296e-12,5.276663485803735e-14,4.897261581800246e-34,5.568786031738455e-24,7.018844850485373e-15,1.0514469856624171e-13,6.083303436426556e-08,2.2259695443408706e-29,1.2176684099699834e-24,1.0492928483995463e-26,3.645155914159199e-29,6.0135318716993e-16,5.636622356677167e-20,6.434727662512068e-19,1.1467980855952303e-25,6.130687102824831e-33,4.1282255407872347e-23,1.797264954300755e-24,3.652855037187501e-27,2.791094030166455e-18,1.9699095985937628e-29,6.040113188842686e-29,1.571751797980412e-25,3.76,0.0,0.6147387490224405,0.9999388731395524,3.8875794547517944e-10,7.630168940565601e-14,0.000369918513017207,0.00036997947198930136,6.098615093830399e-05,5.3188474970013e-16,6.083595836663389e-08,7.131507386530586e-08,4.970915228719553e-11,1.1806769801589974e-10,9.492037278488112e-19,1.8049237929337335e-10,1.0644654696538259e-11,8.172179937853345e-12,5.67191513975873e-17,1.2893827842723358e-11,3.0605981570696e-12,2.88844622314923e-10,3.583304770431763e-12,4.56946097108356e-09,1.1311542838977956e-14,4.646475455760639e-16,5.715257086517969e-13,1.6293374465894299e-13,4.561673768571823e-13,2.9766821015573418e-12,4.797320877235457e-14,7.547935374374761e-20,3.368350397374399e-16,2.032914400036663e-19,3.542019943789841e-14,2.5693709038699014e-13,5.8229448281294506e-21,3.869265386781368e-17,2.4987607457292946e-21,4.1130571674922874e-19,5.63056445779503e-15,2.1179389821363015e-20,2.7954445072977653e-14,4.3821843768577096e-15,7.393750507292643e-18,2.064161019794417e-17,8.855244627278406e-12,4.4893005374385105e-17,9.600406650051217e-18,5.672530960727404e-16,6.9239712013624205e-15
4.573032886898907e-05,0.5223935594430461,4.347310416341447e-11,6.815000078621397e-11,5.593901818816884e-12,3.8649190258033973e-10,0.0,0.0,8.516076083211457e-08,8.735305877758102e-11,8.731244657557086e-12,2.8100202104981206e-12,6.048919838562201e-14,5.6524029017088014e-34,6.00828244450051e-24,7.078360481040924e-15,1.1862188064068056e-13,6.94370148912815e-08,2.683939179108377e-29,1.4851702143830111e-24,1.1278447663384125e-26,3.7113365777367863e-29,6.019997596479928e-16,7.304520515208939e-20,7.286279061517051e-19,1.4605752551979506e-25,7.715076543328045e-33,5.0874375255963546e-23,2.4490829121707752e-24,4.678067234775035e-27,3.3924536767750412e-18,2.5695986179261006e-29,7.837869139449864e-29,2.1767895394020593e-25,3.76,0.0,0.6147134477162824,0.9999388587515562,4.503061278496194e-10,9.214384672059128e-14,0.0003952058789609369,0.0003952754602010432,6.098615004153644e-05,5.682416141798118e-16,6.944062560052821e-08,7.594914490702528e-08,5.674014083601805e-11,1.2574289377887922e-10,1.0885019283355e-18,1.9226265826651298e-10,1.2730118582276894e-11,9.918160452963493e-12,6.060283636524308e-17,1.4726546044477243e-11,3.3435170963932217e-12,3.0837451530519624e-10,4.444150502004032e-12,5.2171185296066886e-09,1.2509422426338821e-14,5.147594612161827e-16,6.445869493309972e-13,1.8631715695420372e-13,5.350300310272619e-13,3.1795848012308957e-12,5.41379361200864e-14,8.516762296642132e-20,4.256613545806908e-16,2.562015702960973e-19,4.448224492650825e-14,2.807871944132614e-13,6.569732179567941e-21,4.365557057748529e-17,3.1036107078035974e-21,4.722480503967217e-19,6.605461611621837e-15,2.4846480567621318e-20,3.1927243354625554e-14,5.261891738770773e-15,9.656574664250603e-18,2.4786752370503315e-17,9.433290245747293e-12,5.752140853608739e-17,1.0967392110994953e-17,6.766834757720192e-16,8.611360801660185e-15
4.865776041523457e-05,0.522396017623777,4.63070815366117e-11,7.327220895985336e-11,6.009267212456619e-12,4.387702343586327e-10,0.0,0.0,9.092718064830739e-08,9.883218138535207e-11,1.0397616058249902e-11,3.172277714304423e-12,6.873094382597597e-14,6.471112826982377e-34,6.4576658322532665e-24,7.141994526757951e-15,1.32805203486424e-13,7.860966052197278e-08,3.2046267525742595e-29,1.789222766922594e-24,1.2078103529283567e-26,3.7817718601503044e-29,6.026923818247994e-16,9.319318105906118e-20,8.187496465679185e-19,1.8393183722397161e-25,9.58143330060907e-33,6.196279273052618e-23,3.271983639479598e-24,5.8954515415068336e-27,4.0757130651968574e-18,3.297527664004836e-29,1.000558406283506e-28,2.9524326775965916e-25,3.76,0.0,0.6146881474390354,0.9999388437550026,5.165857447958217e-10,1.0994492073216921e-13,0.0004204916342492454,0.0004205704077492148,6.098614910765445e-05,6.04595819300848e-16,7.861405041599691e-08,8.05537890210427e-08,6.42358876079662e-11,1.3336927457504168e-10,1.2373434939830735e-18,2.039581913610433e-10,1.5068781533975766e-11,1.1890013072787137e-11,6.448704825245137e-17,1.6682187807815775e-11,3.636177116755537e-12,3.2778032409494807e-10,5.434647175386296e-12,5.906219832980078e-09,1.375972905694129e-14,5.670988841416996e-16,7.216726503072182e-13,2.113150669019558e-13,6.199992790205451e-13,3.38240571402118e-12,6.06438361396595e-14,9.539150483669482e-20,5.292516669368354e-16,3.177942461881149e-19,5.4975415472205645e-14,3.054660888438323e-13,7.357773667914124e-21,4.889284420884218e-17,3.7973548508878636e-21,5.374936259064022e-19,7.655959295382462e-15,2.8797947586677665e-20,3.617185178872273e-14,6.2395561929011944e-15,1.2397279344474126e-17,2.939360807130179e-17,1.0007659222003449e-11,7.248856845147269e-17,1.2422242063342224e-17,7.97372326623556e-16,1.0551034190104387e-14
5.1585191961480066e-05,0.5223984757039276,4.913829145243606e-11,7.836704188563818e-11,6.4266092479861115e-12,4.943488786173678e-10,0.0,0.0,9.672996215945889e-08,1.1101148668265795e-10,1.2272897849218743e-11,3.566433001007626e-12,7.749012833756838e-14,7.355695304029556e-34,6.91757377299603e-24,7.20970440452145e-15,1.4768909273030603e-13,8.83509308264415e-08,3.7923959943192104e-29,2.1321640672629866e-24,1.2892968122951153e-26,3.853735797182863e-29,6.034305772579627e-16,1.1726749388083566e-19,9.13854957620804e-19,2.2924822082562767e-25,1.1761030350562717e-32,7.46917904152969e-23,4.2961262892896875e-24,7.325890145314157e-27,4.846434738994761e-18,4.171274567853748e-29,1.258941908621208e-28,3.9315788004828624e-25,3.76,0.0,0.6146628481906459,0.9999388281501644,5.876192751329763e-10,1.2980442373777445e-13,0.0004457757789479204,0.0004458643146760787,6.0986148136674736e-05,6.409473651503002e-16,8.835619748909484e-08,8.512925476221089e-08,7.219636607275966e-11,1.4094725279244927e-10,1.3957278810784178e-18,2.1557961016221427e-10,1.767503402871657e-11,1.4099915823571411e-11,6.837178841262325e-17,1.8760967053236217e-11,3.938655435961194e-12,3.4706309429802865e-10,6.5641008700694906e-12,6.636501538825548e-09,1.50621511508151e-14,6.216525428307648e-16,8.027517491595565e-13,2.379357853884413e-13,7.110077210654824e-13,3.585146412690328e-12,6.748826169129064e-14,1.0614684647505416e-19,6.487816763077332e-16,3.8875240416815094e-19,6.700060473030382e-14,3.3098034618945137e-13,8.186749592935901e-21,5.440235782794417e-17,4.5856511808012534e-21,6.070568558616642e-19,8.781221280225787e-15,3.3030646237909145e-20,4.06896906479329e-14,7.317773370804995e-15,1.5676833358512778e-17,3.447441382085501e-17,1.0578382633321072e-11,9.002516664833449e-17,1.3964398124154597e-17,9.295059412225066e-16,1.2759659835325862e-14
5.451262350772556e-05,0.5224009336835024,5.1966808678627784e-11,8.343387259605569e-11,6.84591581586411e-12,5.532251821863111e-10,0.0,0.0,1.0256884723114952e-07,1.2388952638862914e-10,1.4369770096704475e-11,3.994106417672934e-12,8.676512421346302e-14,8.30855176446811e-34,7.388626480695782e-24,7.281450106833258e-15,1.6326943367383483e-13,9.866078543866885e-08,4.451644519623728e-29,2.5163317378327028e-24,1.3724098562601466e-26,3.933212311655176e-29,6.042138985519623e-16,1.4575563503644479e-19,1.0139695529153193e-18,2.8303774970467874e-25,1.4286986302269398e-32,8.921441542232606e-23,5.554784270282312e-24,8.99126232886406e-27,5.710239925687316e-18,5.209714958469555e-29,1.5638062732602662e-28,5.1509312088299925e-25,3.76,0.0,0.6146375499710598,0.9999388119373132,6.634289286257805e-10,1.5182117462147793e-13,0.00047105831312248064,0.0004711571810238951,6.098614712861371e-05,6.772962518148746e-16,9.866703146607244e-08,8.967578838596985e-08,8.062154970105119e-11,1.4847723699782226e-10,1.5636545456211911e-18,2.2712754003110597e-10,2.0563274003552477e-11,1.6559800861959082e-11,7.225705819969919e-17,2.0963097792077965e-11,4.251028529277516e-12,3.6622386176397675e-10,7.841857163075447e-12,7.407702529629001e-09,1.641638448817696e-14,6.784074880337427e-16,8.877946780473245e-13,2.6618755404924686e-13,8.07992113892604e-13,3.787808617996502e-12,7.466869384501094e-14,1.1742969579101343e-19,7.854311755920119e-16,4.69761416090519e-19,8.065765130422443e-14,3.573364750449451e-13,9.056355692081848e-21,6.018209674468155e-17,5.4740984760315744e-21,6.809527371717834e-19,9.98046284436197e-15,3.754162568722954e-20,4.548216841782705e-14,8.498866758493393e-15,1.9559387619341238e-17,4.0040122403942154e-17,1.1145491241331402e-11,1.1036535211760524e-16,1.559330662751231e-17,1.0732420804282222e-15,1.525374068738452e-14
5.744005505397106e-05,0.5224033915625058,5.479270796818291e-11,8.847242876581776e-11,7.2671878493758436e-12,6.153965788010461e-10,0.0,0.0,1.0844357960666759e-07,1.3746484274132138e-10,1.670087549024133e-11,4.456906425628391e-12,9.655443530309652e-14,9.332705581560902e-34,7.871463427107864e-24,7.357194889205153e-15,1.7954336439515998e-13,1.0953918405975463e-07,5.186808948872029e-29,2.9440630710880937e-24,1.4572623638324828e-26,4.0202354641786944e-29,6.050419348959722e-16,1.791755537315375e-19,1.1191267193909014e-18,3.4642168776277356e-25,1.7194394744197233e-32,1.0569296700238583e-22,7.084491698540255e-24,1.0914475402625454e-26,6.672808043867096e-18,6.433113053056168e-29,1.920278497532023e-28,6.6511960361998625e-25,3.76,0.0,0.6146122527802244,0.9999387951167171,7.440368596801899e-10,1.7609349176195882e-13,0.0004963392368381756,0.0004964490068349213,6.09861460834878e-05,7.136424793808514e-16,1.0954651696650342e-07,9.419363427273988e-08,8.951141196441908e-11,1.5595963264139478e-10,1.7411229423545015e-18,2.386026016513004e-10,2.374790538860654e-11,1.92813588863065e-11,7.614285896820245e-17,2.3288794134992628e-11,4.573372189898346e-12,3.852636592102431e-10,9.277304275572805e-12,8.2195638892962e-09,1.7822133045742252e-14,7.373510465225984e-16,9.767731114130631e-13,2.9607857227033515e-13,9.108928350276624e-13,3.990394204455124e-12,8.218271966572436e-14,1.2923626688451446e-19,9.403845703623988e-16,5.61509382792026e-19,9.604539165269289e-14,3.8454092563616245e-13,9.96630049137494e-21,6.623013115278075e-17,6.468236358930034e-21,7.591970104458028e-19,1.1252943948404188e-14,4.232810323745295e-20,5.055068098549371e-14,9.784909903945426e-15,2.4112209643720403e-17,4.610050763351133e-17,1.1709015578895906e-11,1.3374619289218217e-16,1.7308418574821507e-17,1.2287132961330677e-15,1.8049621760864984e-14
6.0367486600216555e-05,0.5224058493409429,5.761606336715977e-11,9.348266456752914e-11,7.690434503327215e-12,6.808605887984168e-10,0.0,0.0,1.1435390489842278e-07,1.5173596885030565e-10,1.927882140669807e-11,4.956430089686112e-12,1.0685659912783765e-13,1.0431000434683443e-33,8.366703980218396e-24,7.436902354370829e-15,1.9650909729714037e-13,1.2098608646110614e-07,6.00236677479156e-29,3.4176947587356516e-24,1.5439787424430634e-26,4.109973698020814e-29,6.059142787739007e-16,2.180759622471513e-19,1.2293662699159694e-18,4.20616268639575e-25,2.0520350210109946e-32,1.2429947217272075e-22,8.925194440997448e-24,1.311949622604684e-26,7.739875027549827e-18,7.863128368214895e-29,2.333744972462539e-28,8.477277560860176e-25,3.76,0.0,0.6145869566180866,0.9999387776886441,8.294652957844188e-10,2.0271935860849655e-13,0.0005216185501599865,0.0005217397921514128,6.098614500131342e-05,7.49986047934256e-16,1.2099461858631072e-07,9.868303518722387e-08,9.886592633535988e-11,1.6339484248752015e-10,1.928132526056771e-18,2.500054118863244e-10,2.7243336666781704e-11,2.2276043488911066e-11,8.002919207328604e-17,2.5738270299514506e-11,4.905761485683466e-12,4.041835119975241e-10,1.0879876150815715e-11,9.071828889418094e-09,1.9279105414415942e-14,7.984708145513721e-16,1.069659802097397e-12,3.276169760632488e-13,1.019653347997468e-12,4.1929052061357736e-12,9.002801896825337e-14,1.4156291903729238e-19,1.1148313890753702e-15,6.646874224779488e-19,1.1326171244092186e-13,4.1260008689568037e-13,1.091630367452275e-20,7.254460494056569e-17,7.573549020130637e-21,8.418050617972489e-19,1.2597963204845283e-14,4.738744164557455e-20,5.5896616452940314e-14,1.1177746879650462e-14,2.940561329671746e-17,5.266426088236312e-17,1.2268985998193502e-11,1.6040719113304599e-16,1.9109189606285024e-17,1.3960298509707262e-15,2.1163497631041203e-14
6.329491814646205e-05,0.5224083070188179,6.043694804076237e-11,9.846469091188129e-11,8.115670613577966e-12,7.496148186459573e-10,0.0,0.0,1.2029957058014553e-07,1.6670142904299596e-10,2.2116181381569944e-11,5.494263480692941e-12,1.1767019837804857e-13,1.1606019004819014e-33,8.874934799863312e-24,7.520537018635732e-15,2.141657663669831e-13,1.3300145248683352e-07,6.902837447695264e-29,3.939563049675443e-24,1.6326835501348274e-26,4.206915733109096e-29,6.068305333219921e-16,2.630366368180562e-19,1.3447336854536489e-18,5.069376752970564e-25,2.430396674224194e-32,1.4521615480617784e-22,1.1120405485960862e-23,1.5631381790381303e-26,8.917233006736724e-18,9.522827709797467e-29,2.809850693027816e-28,1.067847389446576e-24,3.76,0.0,0.6145616614845921,0.9999387596533585,9.197366059903828e-10,2.317965645164237e-13,0.0005468962531526268,0.0005470295370156225,6.0986143882106596e-05,7.863269575607725e-16,1.3301130090032278e-07,1.0314423241849931e-07,1.0868506628728078e-10,1.7078326684771758e-10,2.124682752293407e-18,2.6133658346528423e-10,3.106397945823412e-11,2.5555075453543483e-11,8.391605887078487e-17,2.8311740618259486e-11,5.2482707452517464e-12,4.229844355427832e-10,1.2659054727609165e-11,9.964242977332333e-09,2.078701538890479e-14,8.617546401142562e-16,1.1664284422476211e-12,3.608108278012368e-13,1.1342195953608758e-12,4.395343822588939e-12,9.820235238548753e-14,1.5440613802226078e-19,1.3099667069531329e-15,7.7998990794103925e-19,1.3240359277071994e-13,4.4152028407780596e-13,1.1906094646146227e-20,7.912372625597173e-17,8.795465667515469e-21,9.28792441999734e-19,1.4014850048764787e-14,5.271711967418026e-20,6.15213538926535e-14,1.267901107972116e-14,3.551288776498495e-17,5.973907975894608e-17,1.2825432638759898e-11,1.905898565743709e-16,2.0995079974484877e-17,1.5752822701116578e-15,2.4611418071489168e-14
6.622234969270755e-05,0.5224107645961353,6.325543471236422e-11,1.0341872752403445e-10,8.542914995963591e-12,8.216569601341608e-10,0.0,0.0,1.2628032597625466e-07,1.8235973920565617e-10,2.5225496432614437e-11,6.071982036540704e-12,1.2899392454632242e-13,1.286129546754785e-33,9.396779912676032e-24,7.608066325060099e-15,2.325132954478491e-13,1.455852420559817e-07,7.892789160244243e-29,4.512003946246368e-24,1.723501809661899e-26,4.312251082293605e-29,6.077903348232229e-16,3.146687147554593e-19,1.4652793844126135e-18,6.068073784719935e-25,2.858658240784519e-32,1.6863592359878813e-22,1.3717364730287467e-23,1.847630960458042e-26,1.0210730260207888e-17,1.1436841248555787e-28,3.3545059399974106e-28,1.330867913855364e-24,3.76,0.0,0.6145363673796879,0.9999387410111238,1.014873346215568e-09,2.634228253163073e-13,0.000572172345880545,0.0005723182414698003,6.0986142725883346e-05,8.226652083456236e-16,1.4559652846446007e-07,1.0757746587043888e-07,1.1896880529449256e-10,1.7812530373091015e-10,2.3307730767305505e-18,2.7259672552663163e-10,3.522424713051102e-11,2.9129446994603737e-11,8.780346071726853e-17,3.100941954724727e-11,5.600973629428013e-12,4.4166743877045196e-10,1.4624372041413696e-11,1.0896553761753974e-08,2.234558448983139e-14,9.271906006e-16,1.267053554458484e-12,3.9566815074077706e-13,1.254539639325899e-12,4.597712424817725e-12,1.0670355114140054e-13,1.677625203827494e-19,1.5269914949871527e-15,9.081146637794588e-19,1.5356714085900625e-13,4.713077847183892e-13,1.293541134015819e-20,8.596575996141672e-17,1.0139360461198597e-20,1.0201754611428276e-18,1.5502959828078984e-14,5.83147136246932e-20,6.742625979856072e-14,1.4290142526652023e-14,4.2510236048467394e-17,6.733174975071896e-17,1.3378385461653088e-11,2.2453732903221956e-16,2.2965554514374225e-17,1.766543587181408e-15,2.8409293337273315e-14
7.207721278519854e-05,0.5224156794491169,6.888550297713089e-11,1.1324404606608463e-10,9.403515750947474e-12,9.755961680807339e-10,0.0,0.0,1.3834611240723075e-07,2.157489327753446e-10,3.2310000187603196e-11,7.353325063983478e-12,1.5316659833815e-13,1.4987324342840418e-33,1.0483687594882992e-23,7.794678381946766e-15,2.7128394816584956e-13,1.7245793188566666e-07,1.0159656840524294e-28,5.817944403337478e-24,1.9120009030799498e-26,4.5367289557161464e-29,6.098391174332816e-16,4.405501814717256e-19,1.7221282169082737e-18,8.534376276380737e-25,3.8825261949216923e-32,2.2381260365104144e-22,2.0325122018965453e-23,2.5275788539371898e-26,1.3169806745377314e-17,1.6133986136800586e-28,4.674441690578582e-28,2.009588235821465e-24,3.76,0.0,0.614485782255432,0.9999387019068487,1.2198344692079156e-09,3.347135770561656e-13,0.0006227197007986968,0.000622892529317049,6.098614030245152e-05,8.953337337300278e-16,1.7247247748235765e-07,1.1636099452211071e-07,1.409299743765073e-10,1.9267179624624582e-10,2.7715718414662444e-18,2.9490634238320645e-10,4.4621311222285284e-11,3.720705971416615e-11,9.557987498742547e-17,3.677826172221376e-11,6.33725143045435e-12,4.786836982909773e-10,1.9151810918747284e-11,1.2879866584074023e-08,2.5613606280315256e-14,1.0644724040774564e-15,1.479774921357441e-12,4.704050029709825e-13,1.512242731049807e-12,5.002249964569546e-12,1.246781813340791e-13,1.960016497566772e-19,2.031544329943547e-15,1.2056403874456581e-18,2.0233948315435811e-13,5.33509472626862e-13,1.511161118098592e-20,1.0043187195209191e-16,1.3214315719801923e-20,1.2161911319602396e-18,1.8690387334566074e-14,7.030439775896867e-20,8.008199975603903e-14,1.784689167798289e-14,5.949414186887623e-17,8.409365505756255e-17,1.4473928778639147e-11,3.0470552441922255e-16,2.715813819581471e-17,2.1853086996699787e-15,3.711787630549235e-14
7.793207587768953e-05,0.5224205938999255,7.450684181525218e-11,1.229613274393712e-10,1.027242079250784e-11,1.1426614308101633e-09,0.0,0.0,1.505492954679101e-07,2.5189152043943845e-10,4.0632053677825827e-11,8.812861538834662e-12,1.793647713842897e-13,-1.6531064859589947e-32,1.1632103636200612e-23,7.996488793973366e-15,3.1283228636496416e-13,2.0160383686735011e-07,1.2840548449935027e-28,7.35419423189901e-24,2.1105697686856437e-26,4.79153428372422e-29,6.12057832570485e-16,6.012477270013945e-19,2.0003916573938087e-18,1.1741990439810019e-24,5.161264138780655e-32,2.9160451107673847e-22,2.920726775883929e-23,3.3750881169434255e-26,1.6664971167385862e-17,2.2183062405131546e-28,6.346220851560597e-28,2.9369655331054555e-24,3.76,0.0,0.6144352012448805,0.9999386603778836,1.4445339842214498e-09,4.17375445867024e-13,0.0006732606154248149,0.0006734626560311112,6.0986137731143726e-05,9.679916247631986e-16,2.016221817746642e-07,1.2503551500690853e-07,1.6474922139369308e-10,2.0703746193486507e-10,3.250524462019987e-18,3.169390724888082e-10,5.5549819619968764e-11,4.659240541957132e-11,1.033584457528385e-16,4.304651523114018e-11,7.115170364722537e-12,5.152402703002018e-10,2.4539511684279868e-11,1.5019790982373103e-08,2.908103714457118e-14,1.2102253456890816e-15,1.7076335511671198e-12,5.518905511117899e-13,1.7923808789884102e-12,5.406540454858606e-12,1.439357117010879e-13,2.2625488534595953e-19,2.6382252962685557e-15,1.5629217366471873e-18,2.60331256322842e-13,5.992541157593957e-13,1.744294557059123e-20,1.1592997852050562e-16,1.6840365507309685e-20,1.4299793607382445e-18,2.2155509711634443e-14,8.333869021697999e-20,9.387458336597244e-14,2.1856221449592454e-14,8.102279596150923e-17,1.0298872781506476e-16,1.555585256082737e-11,4.0287768247802354e-16,3.1682749971271666e-17,2.652629426230431e-15,4.741389631311573e-14
