Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61)
5.307216153126188e-08,0.957824521855285,1.6201270825979772e-06,7.98704474652893e-08,5.2948527401094073e-08,1.842512965305621e-07,0.0,0.0,1.5388759444661942e-06,3.490052253083614e-10,1.123537249749388e-08,1.2475695752324174e-08,5.879379999009238e-10,9.202985035791977e-19,8.299837604538502e-13,1.792951472212269e-07,5.211636514561111e-08,6.164534503104309e-07,4.262101699233269e-18,3.1375944679037653e-12,8.256551148140224e-15,3.5132814905963346e-14,7.607751308302847e-08,7.28634816802423e-15,1.5840861457742767e-12,9.42678391245127e-19,2.7141994016801545e-20,1.2907192686314886e-14,2.1979507381476713e-17,1.898400626534509e-17,6.437646745706448e-12,2.8562152891039627e-20,6.125609096853817e-21,2.123175293445982e-20,3.76,0.0,0.8812150108852571,0.9964811760517175,2.2483105917328252e-08,1.7572346450315777e-09,0.04672509131757524,0.04681325039405214,0.003516567364966332,7.255246925342402e-11,6.10328283893018e-07,2.8377713620445178e-06,4.176897783870429e-05,2.4846952380678106e-11,1.559217550774316e-09,5.415509916200488e-08,1.521276428715651e-08,9.377209017669674e-12,1.1466884756796294e-08,3.719288259543793e-06,1.7724873233268263e-07,9.418320460350354e-08,6.990147440318536e-08,4.0778083429557424e-07,1.0655798443044677e-08,8.237330178808487e-10,3.930635850284017e-10,1.0989700667437203e-09,4.756596240413755e-10,2.692704291351957e-07,5.7833469061449e-14,2.7898654345681614e-18,1.9482841007045113e-12,1.8983307784446356e-13,3.061561064217532e-11,1.3332607203045708e-11,6.480117293361084e-19,8.415844769844143e-14,4.599475789216947e-12,1.0789520551325363e-11,6.799534094640399e-15,4.203564882419635e-18,9.817171427882754e-10,1.0452864592091673e-11,2.806784274123396e-15,1.4739829602115902e-16,3.73523440187332e-12,8.059073118773347e-19
5.4338904849626354e-08,0.9580064353758007,1.6991085254648562e-06,8.524385454183602e-08,5.643063775469948e-08,1.979637043298007e-07,0.0,0.0,1.5743698797465029e-06,3.6556403224932695e-10,1.1866795022168795e-08,1.3161449894550748e-08,6.525823549178577e-10,1.0624446074682512e-18,9.018155543276836e-13,1.8391706901506507e-07,5.4746996913985183e-08,6.459503656105602e-07,4.6427534633083244e-18,3.435614540059462e-12,8.994646287459361e-15,3.791243158548509e-14,7.635128098448039e-08,8.263377525616235e-15,1.6721446190430855e-12,1.0744621023048894e-18,3.10001785394837e-20,1.4262431966935682e-14,2.4861745507341456e-17,2.1230864191667706e-17,7.123901753977875e-12,3.337646677686026e-20,7.21596011889607e-21,2.5315058039484043e-20,3.76,0.0,0.880127811056784,0.9964811047233268,2.4516315259531157e-08,1.892036551359428e-09,0.04780993681752815,0.04790231960139096,0.003516567010850289,7.42333323784524e-11,6.39464654495144e-07,2.9354925022873803e-06,4.3772345109978206e-05,2.571469759548853e-11,1.6574220225808163e-09,5.60730359777857e-08,1.5920428360057987e-08,1.0182080112136007e-11,1.1743167058910263e-08,3.897101418266079e-06,1.8146570077079036e-07,9.794462583714665e-08,7.339444349992255e-08,4.326121676802385e-07,1.152400021725722e-08,8.992182727826373e-10,4.323828927300861e-10,1.1553774951921056e-09,5.317417141225398e-10,2.7512202068820756e-07,6.37660769740887e-14,3.0733889048429e-18,2.0904593913084086e-12,2.0155593153974869e-13,3.425368715637011e-11,1.3657995741409737e-11,7.134215783062908e-19,9.330409495284051e-14,5.229238831392407e-12,1.1106422548280076e-11,7.615459323041095e-15,4.70040623130114e-18,1.0127526657539596e-09,1.1313209911202876e-11,3.2243821707502175e-15,1.5971328219645504e-16,3.8691561983435275e-12,9.325682193662086e-19
5.560564816799083e-08,0.9581881330580577,1.7797921778069103e-06,9.083958558350404e-08,6.004089499577778e-08,2.1232008581563934e-07,0.0,0.0,1.6098098835651372e-06,3.824923102527335e-10,1.2515625634635287e-08,1.3864457127770343e-08,7.227404559666795e-10,1.2225759262646617e-18,9.779729374658596e-13,1.8849417793476227e-07,5.744092631132256e-08,6.761220704349578e-07,5.046118203522159e-18,3.753791723408449e-12,9.775323065121327e-15,4.081487270730507e-14,7.66131305391375e-08,9.341683022842212e-15,1.7625629082297562e-12,1.221437569911302e-18,3.5299962334538977e-20,1.5719060815790036e-14,2.803745450416058e-17,2.3674860153158927e-17,7.862450943280531e-12,3.886618166547387e-20,8.46931802986632e-21,3.006677327747955e-20,3.76,0.0,0.8790419500485487,0.9964810325059081,2.6676984658332684e-08,2.0335252076919834e-09,0.04889339005548685,0.04899009390833674,0.0035165666537734478,7.59113993291332e-11,6.692640192105138e-07,3.0345694883970035e-06,4.582195423981995e-05,2.6594419417435553e-11,1.759056182545662e-09,5.801769286225958e-08,1.66429144481029e-08,1.1039296485257633e-11,1.2019306330495942e-08,4.078966204770071e-06,1.8567174697348785e-07,1.0176587951356404e-07,7.697291377517084e-08,4.5835206753743563e-07,1.2443259888632554e-08,9.79862997386005e-10,4.747460240125076e-10,1.213818978691593e-09,5.929037266640578e-10,2.809479800691198e-07,7.017020139221782e-14,3.3792191664646933e-18,2.2390375908462953e-12,2.137089084358549e-13,3.8225150719645316e-11,1.3982415894172472e-11,7.839400370268523e-19,1.0322093825132871e-13,5.9277214974128494e-12,1.142510159658892e-11,8.506653753432256e-15,5.2425368506789375e-18,1.0441294627712607e-09,1.2221530405268981e-11,3.6945169987347236e-15,1.7272390375851897e-16,4.004929671211105e-12,1.0762628707471658e-18
5.6872391486355304e-08,0.9583696151711482,1.8621662377584557e-06,9.666096840020634e-08,6.378008287683199e-08,2.2733330164857524e-07,0.0,0.0,1.6451962088264553e-06,3.997891017490454e-10,1.3181833735835658e-08,1.4584542803696152e-08,7.987477107649605e-10,1.4024276061965887e-18,1.0585759469891367e-12,1.9302585787012826e-07,6.019801829664924e-08,7.069676323796514e-07,5.4729192728054424e-18,4.092951222672487e-12,1.0599608316111012e-14,4.384031895121587e-14,7.686395395389807e-08,1.0528688001104997e-14,1.8553355943240154e-12,1.3850065435781084e-18,4.0080058445469823e-20,1.728160487588678e-14,3.1528271613318574e-17,2.6327380890130115e-17,8.655652616589077e-12,4.5107533689464737e-20,9.905557240876486e-21,3.557788845875551e-20,3.76,0.0,0.8779574261996304,0.9964809593959196,2.896957226463025e-08,2.1818572230761794e-09,0.04997545273425215,0.050076574920203565,0.003516566293722941,7.758667546384321e-11,6.997253035721462e-07,3.1349986085013233e-06,4.791775891495643e-05,2.748607858900952e-11,1.8641384061234543e-09,5.998899827085915e-08,1.7380141758355747e-08,1.1951256555680307e-11,1.2295302658674858e-08,4.264875895000605e-06,1.8986704670365052e-07,1.0564676489824199e-07,8.063703113772875e-08,4.850137497050535e-07,1.3415435586627849e-08,1.0659004726242657e-09,5.203177724623505e-10,1.2743328884512072e-09,6.594708266087153e-10,2.867483869337535e-07,7.707209681982586e-14,3.708583949154139e-18,2.3941298264239526e-12,2.2629757918357918e-13,4.2551767765549224e-11,1.4305882133151386e-11,8.598459269145348e-19,1.1395520372690118e-13,6.700593770547343e-12,1.1745561876628503e-11,9.478021505083704e-15,5.832882934115152e-18,1.0758568077813146e-09,1.3179277161906676e-11,4.222653483016362e-15,1.8645133528635169e-16,4.1425488375554725e-12,1.2389243936827292e-18
5.813913480471978e-08,0.9585508819838229,1.946219040798961e-06,1.0271126414661631e-07,6.764893565791503e-08,2.430160961535362e-07,0.0,0.0,1.6805291095235802e-06,4.174534505385653e-10,1.3865391733023561e-08,1.532153035739358e-08,8.809514906922748e-10,1.6038444537935729e-18,1.1437418022646684e-12,1.9751158588065166e-07,6.301813659033014e-08,7.38486128507305e-07,5.92388928860475e-18,4.453929591188123e-12,1.1468504876982254e-14,4.698879424553688e-14,7.7104560359476e-08,1.1832126697463292e-14,1.9504572122749517e-12,1.5666682026762801e-18,4.5381534910401156e-20,1.8954644957382797e-14,3.535684185440831e-17,2.9200125593232923e-17,9.505888897065339e-12,5.2183310387918066e-20,1.1546438405572894e-20,4.194934487233119e-20,3.76,0.0,0.8768742378512562,0.9964808853898504,3.1398559278393674e-08,2.3371887669172467e-09,0.051056126554482426,0.05116176424027498,0.0035165659306860128,7.925916612791776e-11,7.308474362471709e-07,3.236776087578322e-06,5.0059712841914216e-05,2.838963532069758e-11,1.972685953722447e-09,6.19868796001434e-08,1.8132029846204095e-08,1.2920425229487506e-11,1.257115613055844e-08,4.454823775335969e-06,1.9405177392461144e-07,1.0958708634235343e-07,8.438695641882412e-08,5.126103909555677e-07,1.4442410279124694e-08,1.1575687875500833e-09,5.692677249638987e-10,1.336957076164081e-09,7.31780414955711e-10,2.925233207480677e-07,8.449880408999717e-14,4.0627471966645815e-18,2.555845833972191e-12,2.393274669019237e-13,4.7256160765642246e-11,1.462840877653917e-11,9.414262036012653e-19,1.2555471698364345e-13,7.55384791892829e-12,1.2067807818980184e-11,1.0534653862254183e-14,6.4744818791661515e-18,1.1079438604252238e-09,1.4187908467539245e-11,4.8147108902121345e-15,2.0091684677204248e-16,4.282007647395684e-12,1.4226664050495561e-18
5.9405878123084254e-08,0.9587319337644931,2.0319390586519723e-06,1.0899366791268308e-07,7.164814029353666e-08,2.593810988627396e-07,0.0,0.0,1.7158088408182781e-06,4.3548440183608157e-10,1.4566275476845146e-08,1.6075241647132782e-08,9.697112143741954e-10,1.8287834185603977e-18,1.2335848221345939e-12,2.0195092347202302e-07,6.590114370793415e-08,7.706766455718666e-07,6.399771032937569e-18,4.837574466299869e-12,1.238299131847775e-14,5.0260171830007227e-14,7.733568371236207e-08,1.3260045846484025e-14,2.0479222532417936e-12,1.7680234634628797e-18,5.124788883540454e-20,2.074281435437885e-14,3.954683780430665e-17,3.2305103472940003e-17,1.0415563923523444e-11,6.018323621604164e-20,1.3415736423371931e-20,4.9292861886623694e-20,3.76,0.0,0.8757923833467981,0.9964808104842197,3.396844826534945e-08,2.4996755664442377e-09,0.05213541321469627,0.05224566346980679,0.003516565564650012,8.092887665369047e-11,7.626293490426565e-07,3.339898088128318e-06,5.224776974705899e-05,2.930504929727036e-11,2.0847150268481038e-09,6.401126317313211e-08,1.8898498614100877e-08,1.3949334523075626e-11,1.2846866833247079e-08,4.648803142555517e-06,1.9822610082660223e-07,1.13586652297057e-07,8.822286553198497e-08,5.411551290974709e-07,1.5526091397316708e-08,1.2551107835722948e-09,6.217702541056302e-10,1.401728881990184e-09,8.101822451295784e-10,2.982728607884208e-07,9.24781489911418e-14,4.443008994130052e-18,2.724294015226007e-12,2.5280405017287167e-13,5.2361818772206386e-11,1.4950009991218376e-11,1.0289759391083495e-18,1.380689115649019e-13,8.4938086556699e-12,1.2391844089428677e-11,1.1681831008580742e-14,7.170483322397783e-18,1.1403996664365724e-09,1.524888951517047e-11,5.4770916604434216e-15,2.1614179916829768e-16,4.423299982430471e-12,1.6297961865701772e-18
6.067262144144872e-08,0.9589127707812287,2.1193148980610387e-06,1.155113093046423e-07,7.577833851717583e-08,2.7644082602929525e-07,0.0,0.0,1.7510356591209933e-06,4.53881002316383e-10,1.5284464671760766e-08,1.6845497262607973e-08,1.0653984247723837e-09,2.0793159114608817e-18,1.3282163527986183e-12,2.0634350869656639e-07,6.884690099549124e-08,8.035382802256719e-07,6.9013183944261325e-18,5.244744309136539e-12,1.3344021726483821e-14,5.3654180304685e-14,7.755798994404723e-08,1.4820806013297614e-14,2.1477251665902133e-12,1.9907793276917847e-18,5.772511956020989e-20,2.2650796216595745e-14,4.412297914560743e-17,3.5654631258266315e-17,1.1387102103694925e-11,6.920436964189185e-20,1.553937349581946e-20,5.773181033393713e-20,3.76,0.0,0.8747118610317712,0.9964807346755743,3.6683761547082275e-08,2.669472904263751e-09,0.05321331441127537,0.05332827420802985,0.003516565195602394,8.259581236053275e-11,7.950699769110371e-07,3.4443607108669242e-06,5.44818833766373e-05,3.023227968424354e-11,2.2002408214232157e-09,6.606207422837627e-08,1.967946831031028e-08,1.5040584173388513e-11,1.3122434853829201e-08,4.846807303807412e-06,2.0239019785101914e-07,1.1764527445630932e-07,9.214494962944793e-08,5.706610629898217e-07,1.6668410463777706e-08,1.3587739983630423e-09,6.780045083150189e-10,1.4686851424102884e-09,8.950385339297027e-10,3.039970861418335e-07,1.0103874049561523e-13,4.850705477428296e-18,2.899581494218821e-12,2.667327660074914e-13,5.789310764101433e-11,1.5270699794776616e-11,1.1227983000330293e-18,1.51548836536766e-13,9.527143340216863e-12,1.2717675576042048e-11,1.2925023673468874e-14,7.924150122150707e-18,1.1732331583649893e-09,1.6363692116565785e-11,6.2167112663397286e-15,2.321476400099846e-16,4.566419655068794e-12,1.8628285372061206e-18
6.193936475981319e-08,0.9590933933017632,2.2083352994605635e-06,1.222672530174184e-07,8.00401288289443e-08,2.94207682112204e-07,0.0,0.0,1.7862098221710204e-06,4.726423001606469e-10,1.6019943262352546e-08,1.76321168045665e-08,1.1683968598873687e-09,2.3576299562843667e-18,1.4277447056319784e-12,2.1068904899789235e-07,7.1855268665799e-08,8.370701392103901e-07,7.42929735204021e-18,5.676308148697081e-12,1.4352525527335964e-14,5.717040964100922e-14,7.777208343052289e-08,1.6523082668305146e-14,2.249860361710953e-12,2.2367532676812333e-18,6.486180081886781e-20,2.468332097518442e-14,4.9111051984411076e-17,3.9261330631409726e-17,1.2422946425356036e-11,7.935151172800713e-20,1.7945557260050533e-20,6.740213400710211e-20,3.76,0.0,0.8736326692538313,0.9964806579604889,3.954903966126955e-08,2.8467356160049943e-09,0.05428983183846705,0.05440959805215277,0.0035165648235307083,8.425997855489266e-11,8.281682579551332e-07,3.550159995438585e-06,5.676200749682008e-05,3.117128513451649e-11,2.319277578428659e-09,6.813923691241246e-08,2.0474859527657214e-08,1.6196842235453303e-11,1.3397860279380332e-08,5.0488295765765766e-06,2.0654423371333872e-07,1.217627670116111e-07,9.615341525508102e-08,6.011412524820854e-07,1.7871322723557214e-08,1.468810609493717e-09,7.381543998013106e-10,1.537862197934175e-09,9.867240671399753e-10,3.0969607570625446e-07,1.1020996860531058e-13,5.2872087252187326e-18,3.081814173290803e-12,2.8111901278328003e-13,6.387527993740649e-11,1.5590492057340232e-11,1.223204521893967e-18,1.660471632044739e-13,1.0660872216586688e-11,1.3045307377786882e-11,1.4269894691892067e-14,8.7388592898918e-18,1.2064531565110758e-09,1.7533794418590764e-11,7.041029324812868e-15,2.489558991054206e-16,4.711360407727006e-12,2.1245003214402297e-18
6.320610807817766e-08,0.9592738015934896,2.298989135555508e-06,1.2926449939922256e-07,8.443406839149448e-08,3.1269396123341274e-07,0.0,0.0,1.8213315891167592e-06,4.917673451037064e-10,1.6772699797756078e-08,1.8434919138531957e-08,1.2791025171775575e-09,2.6660321716956327e-18,1.5322751042740192e-12,2.149873147294604e-07,7.492610583545703e-08,8.712713395330316e-07,7.984487000365945e-18,6.133145330176957e-12,1.540940735398506e-14,6.080831713549974e-14,7.797851284645735e-08,1.83758670137922e-14,2.354322209697212e-12,2.507877642834746e-18,7.270915180369144e-20,2.6845163821999728e-14,5.4537927937415044e-17,4.313812560442406e-17,1.3525556825141195e-11,9.073762609376601e-20,2.0664924018205254e-20,7.845332058369711e-20,3.76,0.0,0.8725548063627712,0.9964805803355632,4.256883988898222e-08,3.0316180880586467e-09,0.05536496718838704,0.05548963659736466,0.003516564448422601,8.59213805303344e-11,8.619231334327805e-07,3.6572919211502767e-06,5.908809589374828e-05,3.2122023795186216e-11,2.4418386319991675e-09,7.024267427528413e-08,2.1284593202280528e-08,1.7420845667158477e-11,1.3673143196962175e-08,5.2548632886528635e-06,2.1068837542662426e-07,1.2593894600481902e-07,1.0024848449375286e-07,6.326087182895121e-07,1.9136806778202602e-08,1.5854773778511538e-09,8.024085903824198e-10,1.6092959006696347e-09,1.0856262998747323e-09,3.153699081908281e-07,1.2002200182810588e-13,5.7539266342843946e-18,3.2710967886101525e-12,2.959681531525691e-13,7.033448452873998e-11,1.5909400503528245e-11,1.3305138797752458e-18,1.81618190978779e-13,1.190237868419283e-11,1.3374744794471993e-11,1.5722300478953857e-14,9.618102870955011e-18,1.240068370037337e-09,1.8760680623499546e-11,7.958081986797643e-15,2.6658818429386693e-16,4.858115912370658e-12,2.417785732703546e-18
6.447285139654213e-08,0.9594539959234639,2.3912654098237413e-06,1.3650598500906086e-07,8.896067483889449e-08,3.319118486075375e-07,0.0,0.0,1.8564012205960275e-06,5.112551884822009e-10,1.7542727776221005e-08,1.9253722625033568e-08,1.3979237117965034e-09,3.00694958242935e-18,1.641909640359125e-12,2.1923813328388243e-07,7.805927056240551e-08,9.061410086281235e-07,8.567680616374649e-18,6.616145267468705e-12,1.6515546949868204e-14,6.456723328956707e-14,7.817777646189635e-08,2.0388466572530163e-14,2.4611050449072446e-12,2.806204142725512e-18,8.132110704645414e-20,2.914114224161982e-14,6.043158298833925e-17,4.729823984367056e-17,1.469740861467718e-11,1.0348427014794926e-19,2.3730687076642002e-20,9.104942327932211e-20,3.76,0.0,0.8714782707105188,0.9964805017974228,4.574773484615212e-08,3.2242742554110125e-09,0.056438722151022226,0.05656839143683795,0.003516564070265805,8.758002356757693e-11,8.963335477610674e-07,3.765752407724756e-06,6.146010237358e-05,3.308445331453307e-11,2.5679364551008674e-09,7.237230826877558e-08,2.2108590612389953e-08,1.8715400901217082e-11,1.3948283693621693e-08,5.464901778099451e-06,2.148227883257468e-07,1.3017362876701892e-07,1.0443039511714432e-07,6.650764418129818e-07,2.0466864222637177e-08,1.7090355908808428e-09,8.709604752695634e-10,1.683021621759894e-09,1.1921454517352674e-09,3.210186621161658e-07,1.3050578429853815e-13,6.252302778784695e-18,3.46753296520545e-12,3.112855169218993e-13,7.729777586618559e-11,1.622743871455277e-11,1.4450536554036475e-18,1.9831785240898655e-13,1.325941959698434e-11,1.3705993317827847e-11,1.7288292420527706e-14,1.0565488775451782e-17,1.2740873982283674e-09,2.0045840712993667e-11,8.976515629741542e-15,2.8506617726618524e-16,5.006679770271369e-12,2.74591229134087e-18
6.57395947149066e-08,0.9596339765584042,2.4851532549547217e-06,1.4399458316780272e-07,9.362042800293127e-08,3.5187342194482566e-07,0.0,0.0,1.8914189788163954e-06,5.311048832836153e-10,1.833002597163357e-08,2.008834532855214e-08,1.5252811287510057e-09,3.382931258718685e-18,1.7567472372898178e-12,2.2344138377507407e-07,8.125461988381848e-08,9.416782845070686e-07,9.17968676779041e-18,7.126207199770357e-12,1.7671799107583108e-14,6.844636760122663e-14,7.837032693449328e-08,2.2570505548324378e-14,2.570203166442864e-12,3.133908251977347e-18,9.075438503664522e-20,3.157611359531786e-14,6.682111611389484e-17,5.175519394742717e-17,1.5940990963508254e-11,1.1772203746723294e-19,2.71787902038678e-20,1.0537013451622663e-19,3.76,0.0,0.8704030606511348,0.9964804223427169,4.9090311136421176e-08,3.424857599574215e-09,0.05751109841423338,0.057645864161731036,0.003516563689048144,8.923591293453343e-11,9.313984485201842e-07,3.87553731607258e-06,6.387798076253949e-05,3.405853084917274e-11,2.6975827029118207e-09,7.452805974702029e-08,2.2946773377026886e-08,2.0083384404265743e-11,1.4223281856390244e-08,5.678938393221497e-06,2.1894763609118838e-07,1.3446663343269487e-07,1.0869940072604536e-07,6.985573649113493e-07,2.1863519284838197e-08,1.8397510057008143e-09,9.44008164881743e-10,1.7590742586844869e-09,1.306694596851354e-09,3.266424158146192e-07,1.4169303255576307e-13,6.783816254011868e-18,3.671225271507054e-12,3.2707640390235126e-13,8.479312295889233e-11,1.654462013029183e-11,1.5671591007911328e-18,2.1620371739932453e-13,1.4740135586720416e-11,1.4039058623445856e-11,1.8974118181285503e-14,1.158474156012822e-17,1.3085187318508876e-09,2.139077017588899e-11,1.010562187720302e-14,3.04411629445901e-16,5.157045511949412e-12,3.112377596657728e-18
