Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65)
1.0487023217868433e-06,0.7786321893733439,6.011207708624761e-07,2.8033347118643467e-07,7.233309886585865e-08,6.73591105587469e-07,0.0,0.0,2.1774330584496614e-06,1.6287129409525815e-09,4.751412654387168e-09,4.6536856745480884e-10,4.0654737585458386e-10,3.2743840519814244e-21,2.9588203196352668e-15,5.860813661420434e-10,1.9119339092815792e-15,4.138382464597847e-06,7.013936239539355e-20,2.566304931109557e-13,3.014693344350739e-18,8.015607609478172e-19,1.9096073018564013e-11,6.130899356989023e-19,3.699355052543089e-15,2.480887842224341e-19,4.016807984487378e-24,1.0382093476520129e-17,9.391152041337977e-31,1.9212423540006018e-25,1.4870260100170504e-13,1.9178607307060216e-27,3.781219037592664e-24,1.1772170718509688e-25,3.76,0.0,0.6940469545775984,0.9987887417050559,3.591911712121875e-07,1.0447808327739164e-20,0.047118960851309226,0.04715298672227688,0.0012045683780744652,9.86967147263138e-12,4.144609123369978e-06,4.856496595460985e-06,1.3875256918180087e-05,1.7147870105902813e-10,1.1315046248843018e-10,1.0457844554255032e-07,2.040932021880288e-08,4.770703950284502e-10,2.7006350355157826e-10,2.056978301730357e-06,5.332744554231551e-08
1.0703625391449408e-06,0.7787643834529947,6.166473301248165e-07,2.926610236889354e-07,7.479431063121662e-08,7.067645682826815e-07,0.0,0.0,2.220888042003378e-06,1.6875135600647362e-09,5.07185720689033e-09,5.114507722982766e-10,4.256359815682511e-10,3.715650236467136e-21,3.266570107250287e-15,6.2880170110675e-10,2.1808132903687477e-15,4.308558289379319e-06,7.876667538405706e-20,2.7351767748405453e-13,3.47304725939735e-18,9.293152143723198e-19,2.0491578950281998e-11,7.087038264508324e-19,3.869780275864379e-15,2.9197910522957454e-19,4.7115807824894834e-24,1.1867932581365932e-17,1.2288361089495712e-30,2.271880455983304e-25,1.5610506033137319e-13,2.2914832307744825e-27,4.311833899633055e-24,1.4270536380652326e-25,3.76,0.0,0.6931054414632237,0.9987885097253764,3.7987554667219415e-07,1.223938403437916e-20,0.048059473165037246,0.048094903917578015,0.0012045680744716199,1.0065018240987855e-11,4.315214509398524e-06,5.0224980468271765e-06,1.4449025882395341e-05,1.7732088891091754e-10,1.1812220657600047e-10,1.0818066482395741e-07,2.1250186143567262e-08,5.18924696959916e-10,2.7566635459592644e-10,2.1417325384587326e-06,5.44963963303616e-08
1.0920227565030383e-06,0.778896400097398,6.321619073483365e-07,3.0519658654323485e-07,7.727562221458876e-08,7.407364141980887e-07,0.0,0.0,2.2642865931645154e-06,1.7470208709532992e-09,5.406996262665079e-09,5.608388309229891e-10,4.4518219714404275e-10,4.202492790917804e-21,3.597104909913379e-15,6.734372306823562e-10,2.4801375643208288e-15,4.482060143803351e-06,8.822292152669432e-20,2.9111999006810905e-13,3.989436210918267e-18,1.0733175550656274e-18,2.1949831883371207e-11,8.166802517556832e-19,4.044591427591126e-15,3.423196680775508e-19,5.5068033419955495e-24,1.3525137697481354e-17,1.5995227636195663e-30,2.6757954483869403e-25,1.637256361395957e-13,2.7270295625334724e-27,4.909222029966851e-24,1.7224380239612877e-25,3.76,0.0,0.6921652024973917,0.998788274005071,4.012224598121094e-07,1.4291053560647643e-20,0.04899869205615524,0.04903555552931331,0.0012045677663983989,1.0260029991150675e-11,4.489166349697544e-06,5.191273481265438e-06,1.5034200164016928e-05,1.8325941504740908e-10,1.231994057095278e-10,1.1184351858999448e-07,2.2107607448620097e-08,5.636515200135943e-10,2.8126984756372454e-10,2.2281528641071575e-06,5.566729975035841e-08
1.1136829738611358e-06,0.7790282395465419,6.476629242184449e-07,3.179359603350191e-07,7.977651337702188e-08,7.755037238038965e-07,0.0,0.0,2.3076288260071336e-06,1.8072197403040494e-09,5.757198640168094e-09,6.136779459603881e-10,4.6518693119141253e-10,4.738170489151602e-21,3.9514041307492186e-15,7.200149263916633e-10,2.8125310585523114e-15,4.658882124697108e-06,9.85659758655152e-20,3.094512758912728e-13,4.569751748131335e-18,1.2351071948595634e-18,2.3471720304300372e-11,9.382789285493232e-19,4.223818651741218e-15,3.998691757810087e-19,6.414197662631213e-24,1.5368783134411984e-17,2.071497069386997e-30,3.1394844374098152e-25,1.715666944510786e-13,3.233015240253082e-27,5.580900936413816e-24,2.070354643349728e-25,3.76,0.0,0.6912262359538821,0.9987880345499491,4.2323542824535337e-07,1.663408188552464e-20,0.04993661927377477,0.04997494327272193,0.0012045674538617166,1.0454707387843436e-11,4.666459283408725e-06,5.362820779328715e-06,1.5630766909136457e-05,1.892941605323034e-10,1.283819412060373e-10,1.1556696424398124e-07,2.2981561117247848e-08,6.113957897386181e-10,2.8687397988938554e-10,2.316236668124176e-06,5.684013004002816e-08
1.1353431912192333e-06,0.7791599020400902,6.631489434717118e-07,3.3087500049352023e-07,8.229648551000949e-08,8.110635067240748e-07,0.0,0.0,2.3509148506763224e-06,1.8680952593000643e-09,6.122834675009257e-09,6.701152542027843e-10,4.856510901605531e-10,5.3260657115980065e-21,4.330454268831474e-15,7.685607059692011e-10,3.1807730667625196e-15,4.839018341235834e-06,1.0985625214000423e-19,3.285253176827778e-13,5.220333765365924e-18,1.4163172799165275e-18,2.5058098044806573e-11,1.0748523390923528e-18,4.407491793992549e-15,4.654535234920261e-19,7.446528693075107e-24,1.7414855716199528e-17,2.6696110301404542e-30,3.670043308188757e-25,1.7963058831338653e-13,3.8188920756624854e-27,6.335118481576601e-24,2.4786620444855823e-25,3.76,0.0,0.6902885401091291,0.9987877913658494,4.459178071869359e-07,1.9302753661935026e-20,0.05087325656464404,0.05091306886071087,0.001204567136868526,1.0649051094162822e-11,4.847087964373642e-06,5.537137505355748e-06,1.6238713272495368e-05,1.9542499537022498e-10,1.3366969446106236e-10,1.193509520857011e-07,2.3872024236267752e-08,6.623071569762997e-10,2.924787490108473e-10,2.405981343479132e-06,5.801486172884934e-08
1.1786636259354286e-06,0.7794226971174386,6.940708760509443e-07,3.573357884504833e-07,8.739177889954564e-08,8.845482204665808e-07,0.0,0.0,2.437318698425513e-06,1.991817714649057e-09,6.901896239101507e-09,7.943821945867427e-10,5.279612983457003e-10,6.672653524850759e-21,5.166784384409723e-15,8.716550675517792e-10,4.036723043625502e-15,5.209209979315388e-06,1.3553308075570615e-19,3.6895648969890554e-13,6.760032037180954e-18,1.8440121338856187e-18,2.8427568412822573e-11,1.3988216182033569e-18,4.788293763460186e-15,6.24390528740061e-19,9.942662122946562e-24,2.218296685757107e-17,4.3721089144280315e-30,4.963373829431184e-25,1.9643623057992417e-13,5.273279207426628e-27,8.128155711551573e-24,3.51278621379801e-25,3.76,0.0,0.6884169536347895,0.9987872938342026,4.933034447895752e-07,2.5770651890797986e-20,0.05274266834133075,0.05278554041041867,0.0012045664895406552,1.1036740079977415e-11,5.218331255831323e-06,5.894068007831805e-06,1.7488693516266658e-05,2.0797436109844787e-10,1.445603802234232e-10,1.2710032205887403e-07,2.57023876763082e-08,7.742537972134611e-10,3.0369018741053377e-10,2.590442897657594e-06,6.036992897014532e-08
1.2176520171800041e-06,0.7796586098966107,7.218373855797671e-07,3.817929751310305e-07,9.203819653356572e-08,9.533635285123558e-07,0.0,0.0,2.5148909657103e-06,2.105336986746226e-09,7.659578636228789e-09,9.200411510314192e-10,5.676207710041512e-10,8.099611964151027e-21,6.014145712567002e-15,9.714101483940387e-10,4.9609020248866425e-15,5.553658293354888e-06,1.6254131599827505e-19,4.080217692471605e-13,8.459640435283795e-18,2.3137291303580905e-18,3.168853006415846e-11,1.7572193812379443e-18,5.14651409282065e-15,8.04717167003772e-19,1.2768162060422918e-23,2.7346659768511282e-17,6.712558543397644e-30,6.440845674749801e-25,2.1234674961407275e-13,6.97227268586965e-27,1.0123895754673935e-23,4.74992021706637e-25,3.76,0.0,0.6867368543605,0.9987868333616832,5.382704684405539e-07,3.3119435076745935e-20,0.054420744865987525,0.05446646536988184,0.00120456589177476,1.1384525565214552e-11,5.563805135592769e-06,6.224746525725767e-06,1.865246534421556e-05,2.1959590453247473e-10,1.5472065392321948e-10,1.342811773128354e-07,2.7405949264412837e-08,8.874375495940767e-10,3.1378263418139986e-10,2.7621123945917225e-06,6.249574314893777e-08
1.2566404084245797e-06,0.7798939530521563,7.495382182787483e-07,4.068353389682522e-07,9.673954233956993e-08,1.0246974490310504e-06,0.0,0.0,2.592282685903432e-06,2.2208266736683623e-09,8.473087812221449e-09,1.0597266706336368e-09,6.087827859523972e-10,9.753950975306712e-21,6.957290668823485e-15,1.0778993643490692e-09,6.052036198444946e-15,5.90875367460379e-06,1.9367871999304997e-19,4.4970509919604856e-13,1.0508370473159438e-17,2.8762585227040325e-18,3.5170218298342556e-11,2.189842106712791e-18,5.5195903300982315e-15,1.0274243381212959e-18,1.625155791877315e-23,3.3459624498435653e-17,1.0166255889398655e-29,8.276732515033752e-25,2.29015267046213e-13,9.128555945434979e-27,1.2554889628633788e-23,6.354568725973618e-25,3.76,0.0,0.6850608454646462,0.998786360899087,5.85451816870147e-07,4.221955106072827e-20,0.05609466908578484,0.056143327478703126,0.0012045652796792501,1.1731240132337223e-11,5.920004345723e-06,6.564347207543419e-06,1.9852907763261548e-05,2.3152630645294335e-10,1.6521999224688425e-10,1.4165712674895917e-07,2.916264961263486e-08,1.0134327552755978e-09,3.238771044864556e-10,2.939122730571192e-06,6.462733613021766e-08
1.2956287996691553e-06,0.7801287279701491,7.771687131729625e-07,4.324409197075897e-07,1.0149353898395973e-07,1.0985308485449874e-06,0.0,0.0,2.6694943991175747e-06,2.3382075398312574e-09,9.344629774679396e-09,1.2143566956924056e-09,6.514525579718889e-10,1.1659786012021878e-20,8.00213803332648e-15,1.1912390666095206e-09,7.332558280289995e-15,6.2744622061894975e-06,2.293950679534161e-19,4.940846320234591e-13,1.2962394517940209e-17,3.544761564522361e-18,3.88764678225797e-11,2.708474676812148e-18,5.907686477007141e-15,1.300307815941206e-18,2.0513817507701067e-23,4.065191397960259e-17,1.5199065884048388e-29,1.0539206332064637e-24,2.4645504842987313e-13,1.1842377384839709e-26,1.550362046570018e-23,8.416874818795158e-25,3.76,0.0,0.6833889169890138,0.9987858764811154,6.348619942949896e-07,5.3412595506568077e-20,0.05776445110280073,0.057816136642700626,0.001204564653295556,1.2076887590394742e-11,6.286898215562091e-06,6.912846256688928e-06,2.108994617524498e-05,2.437644755718293e-10,1.76057706371617e-10,1.4922766537717815e-07,3.097235853576705e-08,1.1532913173052862e-09,3.339735835110925e-10,3.1214588281155953e-06,6.676457087837472e-08
1.3346171909137309e-06,0.7803629360332986,8.047249603307395e-07,4.5858843502138506e-07,1.0629805444944431e-07,1.1748443074978604e-06,0.0,0.0,2.7465266253482133e-06,2.4574024676262674e-09,1.0276421438472082e-08,1.3848636119550557e-09,6.956352805526643e-10,1.3842471508027262e-20,9.15462971761777e-15,1.31153655008233e-09,8.826900314696554e-15,6.650750096102147e-06,2.7017012176863137e-19,5.412378808393615e-13,1.5884441066987567e-17,4.333520029730842e-18,4.281081533732164e-11,3.3262079785258314e-18,6.310963801910458e-15,1.6322149403009336e-18,2.5692431891439318e-23,4.9065461610619565e-17,2.2446739593446522e-29,1.3305967706124937e-24,2.6467922986833666e-13,1.523120214569281e-26,1.9065412879376315e-23,1.1044695058082742e-24,3.76,0.0,0.6817210590019326,0.9987853801425506,6.865142482083315e-07,6.709315597456235e-20,0.05943010099460128,0.05948490274349246,0.0012045640126651276,1.2421471731744171e-11,6.664456215198701e-06,7.270217567098047e-06,2.236350607437828e-05,2.5630924108735145e-10,1.872331083195169e-10,1.5699223649334514e-07,3.283494676275361e-08,1.3081196391371587e-09,3.440720564776467e-10,3.3091056463516374e-06,6.890731371883149e-08
1.3736055821583064e-06,0.7805965786209611,8.322036879242205e-07,4.852572850231436e-07,1.1115108845065321e-07,1.2536181900603294e-06,0.0,0.0,2.8233798677770137e-06,2.578336404971614e-09,1.1270689583381514e-08,1.572193031487232e-09,7.413361251333248e-10,1.6328580840828916e-20,1.0420721087354636e-14,1.43889051645115e-09,1.0561579495710975e-14,7.037583676149835e-06,3.165143660469791e-19,5.912417228171792e-13,1.934425838360458e-17,5.2579596797753735e-18,4.69765147466802e-11,4.0575194857188734e-18,6.729580922006658e-15,2.033135634767368e-18,3.194289760226347e-23,5.885461561783117e-17,3.276782247691572e-29,1.666510180602962e-24,2.8370081946196124e-13,1.9431888138354488e-26,2.33499001541495e-23,1.436624969114431e-24,3.76,0.0,0.6800572615980283,0.998784871918221,7.404206511167272e-07,8.371505278560956e-20,0.061091628814308886,0.061149635638561683,0.0012045633578294693,1.2764996332157844e-11,7.052647952644278e-06,7.636432901276318e-06,2.367351304760475e-05,2.6915935912803146e-10,1.9874551096128835e-10,1.6495023569792355e-07,3.475028590123423e-08,1.4790797034731218e-09,3.541725086453745e-10,3.5020481809300603e-06,7.105543428177396e-08
1.412593973402882e-06,0.7808296571091448,8.596021663234076e-07,5.124275516036145e-07,1.1605076051525861e-07,1.33483270305467e-06,0.0,0.0,2.9000546155877437e-06,2.7009363143278485e-09,1.232966986750621e-08,1.7773026408847981e-09,7.885602400771876e-10,1.9145884161059864e-20,1.1806372067134514e-14,1.5733915264236622e-09,1.2565282853668362e-14,7.434929400945802e-06,3.6896972327288217e-19,6.441724026125664e-13,2.3419086282577797e-17,6.334670395237457e-18,5.1376552017267125e-11,4.9183542770707176e-18,7.163693863835578e-15,2.5142968123786775e-18,3.9440259825500766e-23,7.018666804369791e-17,4.731051527132137e-29,2.0715966850360806e-24,3.035326985767498e-13,2.4603061007075225e-26,2.848258767068593e-23,1.853305459548296e-24,3.76,0.0,0.6783975148979935,0.9987843518429698,7.965921748947213e-07,1.0379810284334662e-19,0.06274904459066985,0.06281034516132071,0.0012045626888302127,1.3107465150939014e-11,7.451443171148885e-06,8.011462050169484e-06,2.5019892774952262e-05,2.823135185327641e-10,2.1059422801979301e-10,1.7310101450056776e-07,3.67182484040771e-08,1.6673901187700384e-09,3.6427492531042697e-10,3.700271463942752e-06,7.320880535194092e-08
1.4515823646474576e-06,0.7810621728705215,8.869181265224431e-07,5.400799935530067e-07,1.209952994964226e-07,1.4184679456861133e-06,0.0,0.0,2.9765513463674293e-06,2.8251311230844144e-09,1.345560589331453e-08,2.0011611112162855e-09,8.373127495282114e-10,2.232332481500979e-20,1.3317539110509178e-14,1.7151224383840424e-09,1.486895075898361e-14,7.84275384692576e-06,4.2811024959286174e-19,7.0010553576942e-13,2.8194134850636574e-17,7.581423074774227e-18,5.60136595959512e-11,5.926206315074222e-18,7.613456119788254e-15,3.088259974479626e-18,4.838071597868151e-23,8.324237800293059e-17,6.759633505526148e-29,2.5570114747230926e-24,3.2418762308772074e-13,3.092764326654584e-26,3.4606511979717303e-23,2.3723147243686512e-24,3.76,0.0,0.6767418090483738,0.9987838199516313,8.550387586995928e-07,1.2793542145435e-19,0.06440235832812141,0.06446704112117495,0.0012045620057088882,1.34488819309702e-11,7.860811746647377e-06,8.395272977318277e-06,2.6402571029882117e-05,2.957703460613852e-10,2.2277857407341825e-10,1.8144388356741243e-07,3.8738707537741655e-08,1.874327133669397e-09,3.743792918058316e-10,3.90376056384003e-06,7.536730272445344e-08
1.4905707558920331e-06,0.7812941272744314,9.141496913695359e-07,5.681960380744677e-07,1.2598303438192005e-07,1.5045039510738719e-06,0.0,0.0,3.0528705281349678e-06,2.9508516752966225e-09,1.4650748325955191e-08,2.2447470693017588e-09,8.875987521520743e-10,2.589099482899059e-20,1.4960167861905148e-14,1.864158832160654e-09,1.7505859174373418e-14,8.261023711395278e-06,4.945428109488249e-19,7.591161121132529e-13,3.3763069495537294e-17,9.017183481895488e-18,6.089033034324514e-11,7.100199887958172e-18,8.07901870160063e-15,3.769021997396117e-18,5.898327831833955e-23,9.821648879164373e-17,9.562405152437748e-29,3.135224232427713e-24,3.4567822456705055e-13,3.861557790409097e-26,4.1883996555924184e-23,3.014462754457888e-24,3.76,0.0,0.6750901342213709,0.9987832762790091,9.157693709451614e-07,1.5680129444121956e-19,0.06605158000685772,0.06611973330358621,0.0012045613085069494,1.3789250398811067e-11,8.280723685333744e-06,8.787831948641546e-06,2.7821473679632824e-05,3.095284110860763e-10,2.3529786455931266e-10,1.899781156418199e-07,4.081153735243907e-08,2.1012256186823866e-09,3.8448559350146156e-10,4.112500585348118e-06,7.753080507542844e-08
1.5295591471366087e-06,0.781525521686894,9.412953171302794e-07,5.967577696229387e-07,1.3101238617242134e-07,1.5929207211974914e-06,0.0,0.0,3.1290126210692047e-06,3.0780306846895083e-09,1.591735406104725e-08,2.5090481271252317e-09,9.394233198639269e-10,2.988010907991255e-20,1.6740186467180178e-14,2.0205694157738355e-09,2.0511700614688217e-14,8.689705811605724e-06,5.6890774063416665e-19,8.212784991321539e-13,4.0228501236372774e-17,1.0662123279006521e-17,6.600883090971902e-11,8.461171064844982e-18,8.560530189626534e-15,4.572118937644901e-18,7.149149307070559e-23,1.1531823854391074e-16,1.3399783199749017e-28,3.820117132054182e-24,3.680170114334027e-13,4.7906778810634424e-26,5.049850257597229e-23,3.80395284052417e-24,3.76,0.0,0.673442480614657,0.9987827208598583,9.787920662318832e-07,1.911596398402587e-19,0.06769671958289572,0.06776843147013537,0.0012045605972659452,1.4128574264836129e-11,8.711149121354023e-06,9.18910365018199e-06,2.927652668555911e-05,3.2358622984233206e-10,2.481514157765781e-10,1.9870294819157103e-07,4.293661265395495e-08,2.3494800153269243e-09,3.9459381580399744e-10,4.326476669386793e-06,7.969919382360213e-08
1.5685475383811843e-06,0.7817563574706157,9.683537436238543e-07,6.257479167304971e-07,1.360818606611808e-07,1.6836982564090088e-06,0.0,0.0,3.204978078986518e-06,3.2066026888745243e-09,1.7257685439854207e-08,2.795059966961936e-09,9.927914965614519e-10,3.4322978438913735e-20,1.8663499483534388e-14,2.184416414596631e-09,2.3924663770056393e-14,9.128767083857655e-06,6.518794786875087e-19,8.866664453453484e-13,4.770248138922301e-17,1.2537628395101088e-17,7.137121453549715e-11,1.0031749044346164e-17,9.058136773871467e-15,5.514732754721511e-18,8.617521418251992e-23,1.3477186413265607e-16,1.8608418676347815e-28,4.6270855831234505e-24,3.9121637004134006e-13,5.907426239841268e-26,6.065657370828621e-23,4.768803370144336e-24,3.76,0.0,0.671798838451203,0.9987821537288718,1.0441140378713539e-06,2.31873083926845e-19,0.06933778698813998,0.06941314535858464,0.0012045598720272555,1.4466857223267778e-11,9.152058314611608e-06,9.599051295474942e-06,3.076765610346598e-05,3.379422693021883e-10,2.6133854488944636e-10,2.0761758582044353e-07,4.511380897704602e-08,2.6205452527036875e-09,4.0470394415690294e-10,4.545673992987216e-06,8.18723529733839e-08
1.6075359296257598e-06,0.7819866359849961,9.953239515882927e-07,6.551498372930391e-07,1.4119004198954918e-07,1.77681658036184e-06,0.0,0.0,3.2807673506051885e-06,3.336504004730611e-09,1.867400950946218e-08,3.1037854794282902e-09,1.0477082968857634e-09,3.925298233380086e-20,2.0735982376329934e-14,2.3557559427809844e-09,2.7785511761637944e-14,9.57817458263036e-06,7.441671937846342e-19,9.55353083659272e-13,5.630699983926477e-17,1.4666304860528153e-17,7.697933326867026e-11,1.1836437284631264e-17,9.571982293492167e-15,6.615800832703192e-18,1.0333243041484334e-22,1.5681709809132137e-16,2.562029578826584e-28,5.573141639366872e-24,4.1528856573518826e-13,7.242747739161342e-26,7.258987393367355e-23,5.941306097207439e-24,3.76,0.0,0.6701591979791127,0.9987815749206674,1.1117416665012678e-06,2.799126752226924e-19,0.0709747921304473,0.07105388468293976,0.0012045591328320835,1.4804102952253138e-11,9.603421648678317e-06,1.0017636723811082e-05,3.2294788083938114e-05,3.525949507202052e-10,2.7485856993041577e-10,2.1672120247347886e-07,4.734300256031741e-08,2.9159376314999938e-09,4.1481596404038915e-10,4.770077769209931e-06,8.405016896759349e-08
