Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623),S(3850),S(970),S(2764)
3.3559378566516967e-10,0.7624669128254224,2.0464813931880094e-13,4.04378461006897e-15,8.528358519239759e-17,1.1667051687015133e-16,0.0,0.0,5.443054615952645e-10,1.4560519742667266e-16,4.9074277230617087e-17,2.581973259964551e-16,1.6430389728856057e-20,1.615671847612782e-29,2.7565906855760005e-20,1.426642993151658e-13,4.0033132267888634e-17,2.0581294383476667e-13,1.8832805052049185e-32,9.0565549793154e-27,1.2671622447314525e-29,7.559457349260558e-29,9.263392640402706e-12,3.3657019615426757e-29,8.849898179933773e-24,7.85317888871339e-35,3.22866430197241e-39,7.191259833123502e-31,2.840489181387715e-37,1.2516214402262179e-36,1.3828530417877485e-23,9.353648481997274e-41,3.910039067678715e-40,1.2885848027900074e-41,3.76,0.0,0.7960128253650957,0.999400954937269,8.17899016219879e-18,2.3469835188553265e-21,1.1182165224960713e-05,1.1182166779147397e-05,0.0005990445182139559,3.3425048960378072e-16,2.0578814096495983e-13,5.444010764638913e-10,5.810858456702768e-13,1.4400111501517584e-15,5.854008251239062e-21,1.4872446433260938e-13,6.925190062326257e-16,9.266043704931806e-20,3.60063905795417e-15,8.828638718439176e-14,2.266834234024904e-13,4.923434079804893e-14,2.685608695782077e-16,5.524854296051238e-16,2.309210888151869e-16,6.17839188173329e-20,3.1011349234500764e-19,3.241087929157565e-16,5.935048304764254e-23,9.407320172930172e-12,4.360956211824214e-24,3.0964829607907322e-28,4.1419922752540474e-24,1.8114324013956322e-23,1.4820874107440472e-24,5.1482592790026954e-18,1.7035638061348933e-28,1.1596325359186944e-15,3.002123839287229e-26,1.8724605226356284e-19,2.0967883636127606e-26,2.4662745678102134e-30,6.42678434843891e-18,4.593396694800261e-24,1.8764127261681134e-29,1.3627327903881946e-29,2.926175663982494e-18,9.511856135251597e-29,4.998108506561856e-24,1.739572318361546e-24,1.8310585117886893e-23,1.5645851249484802e-30,1.798228307053325e-28,1.3420600886242798e-13,1.2230220034553421e-27,3.0841923234536516e-25,3.8411037733660534e-22,7.274006465241552e-21,3.3568546758833167e-41,9.309741512723721e-46,1.88579277747645e-19,1.1328811051968736e-29
3.5639560090289217e-10,0.7624670079442454,2.1802022519114932e-13,4.358577488213285e-15,9.909178103128649e-17,1.3372286336385464e-16,0.0,0.0,5.780347128063752e-10,1.642128453843435e-16,5.871872961753589e-17,3.21965984500363e-16,1.984306282864517e-20,1.9330725508918702e-29,3.1061560007557885e-20,1.6068825936596342e-13,4.602332154424628e-17,2.3424822437580895e-13,2.5993306191849885e-32,1.1051581214719897e-26,1.7080877711260757e-29,1.0188438169824751e-28,9.828199049295417e-12,4.312155999493962e-29,1.0752362480471956e-23,1.0864252599014406e-34,4.4519237591737617e-39,9.361220846525717e-31,3.969368392641934e-37,1.7194626633422184e-36,1.669641647345153e-23,1.3636690415672356e-40,5.646226636864095e-40,1.8953143089633366e-41,3.76,0.0,0.7960121322082016,0.999378207438246,9.79008923910107e-18,2.8553528409938836e-21,1.1875287647246943e-05,1.1875289402190564e-05,0.000621791983478634,3.8661739592113763e-16,2.3421854677521594e-13,5.781296708955126e-10,6.553556450118387e-13,1.6197754759138722e-15,7.010974865250826e-21,1.6759106708882726e-13,7.933581074334172e-16,1.0468143909564984e-19,4.043603317020462e-15,9.958722542209185e-14,2.467549398828677e-13,5.5526704293752425e-14,3.037635722770221e-16,6.613394314001818e-16,2.6042042318023163e-16,7.365374452162334e-20,3.671460770170209e-19,3.6516183397058495e-16,7.212405925790268e-23,9.990414489775074e-12,5.4902937273265986e-24,3.886867949972585e-28,5.154110203681717e-24,2.1533541604151566e-23,1.7946689295693076e-24,5.909449834161662e-18,2.1205503777422863e-28,1.3744962181058251e-15,3.596919202259177e-26,2.200368099033774e-19,2.413247721487529e-26,2.845144117571495e-30,7.408138920575257e-18,5.839837052667165e-24,2.4055439596457732e-29,1.8365910946666975e-29,3.495999290320714e-18,1.2843343744211075e-28,6.351178380260123e-24,2.2115780571132977e-24,2.231017970076076e-23,2.0062609786296433e-30,2.3250674154067497e-28,1.4249519365991113e-13,1.5592777159732518e-27,3.737147938597396e-25,4.652333874521348e-22,8.679952854091377e-21,4.886463174689121e-41,1.360072990237483e-45,2.2531230538397777e-19,1.5272482992916862e-29
3.7719741614061466e-10,0.762467103062986,2.3149834572747217e-13,4.682085441381993e-15,1.1424990211933396e-16,1.5218790732457183e-16,0.0,0.0,6.117631557832389e-10,1.839388220508203e-16,6.95430489724262e-17,3.9651295413763843e-16,2.3713174258763472e-20,2.289273183959133e-29,3.4762462003706366e-20,1.797583753618798e-13,5.253048902694439e-17,2.6468812065291333e-13,3.525259481064406e-32,1.3344122394264813e-26,2.2634894386943138e-29,1.3499413633111414e-28,1.0391922934189435e-11,5.448596145242129e-29,1.2927557602097494e-23,1.476439772149971e-34,6.032009470612279e-39,1.2016032999274796e-30,5.449933487756656e-37,2.3215510822496612e-36,1.9947693218375542e-23,1.9471697016479335e-40,7.986096045272111e-40,2.729724672204232e-41,3.76,0.0,0.7960114390519109,0.9993566471351307,1.1599201832726562e-17,3.437604068671174e-21,1.2568409458083754e-05,1.2568411426144514e-05,0.000643352252834173,4.4275600690853615e-16,2.646529719068902e-13,6.118567015882135e-10,7.34090648999114e-13,1.8095960012047594e-15,8.311077662679277e-21,1.8756659786608842e-13,9.019627822912892e-16,1.1745723629743766e-19,4.510217650712736e-15,1.1157038604974957e-13,2.675246749448829e-13,6.219731188358135e-14,3.412403433705741e-16,7.835776647605817e-16,2.9169078472156954e-16,8.695168709926165e-20,4.303126619700691e-19,4.086168486504875e-16,8.675685141146981e-23,1.057350654326234e-11,6.819179205548276e-24,4.813439086288625e-28,6.3365480475127315e-24,2.5339149799306763e-23,2.1512118379397315e-24,6.7346202814769384e-18,2.6043347657468365e-28,1.6126661813380394e-15,4.265667507417228e-26,2.559735511347723e-19,2.757785764707163e-26,3.258632649727891e-30,8.47707759742912e-18,7.323850217165967e-24,3.0413614798127965e-29,2.4333559576799068e-29,4.134256051042515e-18,1.7048295447245058e-28,7.961293277933214e-24,2.7735371845886096e-24,2.6882169289430244e-23,2.535955963606824e-30,2.9632769861694147e-28,1.507809420212877e-13,1.9610187457055523e-27,4.480802939218794e-25,5.576388584082922e-22,1.0252199382483134e-20,6.965968005191607e-41,1.9454527155158215e-45,2.664597801760539e-19,2.024072433109201e-29
3.9799923137833716e-10,0.7624671981816448,2.450869284432821e-13,5.014444353597577e-15,1.308160308572344e-16,1.7211008234702827e-16,0.0,0.0,6.454908295656694e-10,2.047830928399289e-16,8.161363568400172e-17,4.829014767099812e-16,2.807209365002363e-20,2.6864523197402854e-29,3.866806704595934e-20,1.998704847453429e-13,5.95723102162537e-17,2.971499865847226e-13,4.7066119700989584e-32,1.5960365220111944e-26,2.954153374045737e-29,1.761604621153928e-28,1.0954566439845477e-11,6.799658062531916e-29,1.539775063993308e-23,1.97473142519606e-34,8.045813854020127e-39,1.5231148468147287e-30,7.365569624250022e-37,3.0862384185233885e-36,2.3608485835271964e-23,2.7291339478908746e-40,1.1088406142927532e-39,3.8582396758138727e-41,3.76,0.0,0.7960107458962239,0.9993362120678739,1.3617633238848122e-17,4.09995569094625e-21,1.3261530657455099e-05,1.3261532851009761e-05,0.0006637872863299527,5.025695987239054e-16,2.971087367064236e-13,6.455822096983055e-10,8.172908545055632e-13,2.0093919764044912e-15,9.762650053432506e-21,2.086482347650401e-13,1.0184323153927786e-15,1.3099147319192543e-19,5.000170908791113e-15,1.242361712229857e-13,2.889918742431673e-13,6.924615731160493e-14,3.81008962355791e-16,9.19965030144213e-16,3.247319271006268e-16,1.0175851881985312e-19,4.998423176472234e-19,4.5446650966023e-16,1.0340812588433654e-22,1.115659633339879e-11,8.368112233412066e-24,5.889413944741848e-28,7.706383459001624e-24,2.9548072265739165e-23,2.5553040475530176e-24,7.62575427398103e-18,3.1603800764620717e-28,1.8749970727385946e-15,5.01273961663163e-26,2.9511351767541315e-19,3.131501561337742e-26,3.708174561405279e-30,9.63679157607415e-18,9.073752395914926e-24,3.797813363137501e-29,3.17531011961025e-29,4.844579434096136e-18,2.2287932750026088e-28,9.85891331000709e-24,3.4361684704661335e-24,3.20694031221727e-23,3.164597169768909e-30,3.728310107134667e-28,1.590632568474333e-13,2.4363848942689585e-27,5.321964500826714e-25,6.621898792728698e-22,1.1999144801673375e-20,9.746658074499112e-41,2.730752350868727e-45,3.1225673254262333e-19,2.6419796509657064e-29
4.1880104661605965e-10,0.7624672933002211,2.587904247110426e-13,5.355780099982009e-15,1.4884811841366929e-16,1.9353390933620505e-16,0.0,0.0,6.792177711572428e-10,2.2674562442627126e-16,9.499662576474308e-17,5.822291102162936e-16,3.295145457240414e-20,3.126779330452371e-29,4.277783098668806e-20,2.2102043850533403e-13,6.716644158479695e-17,3.3164945799866673e-13,6.195778345778732e-32,1.8927467721367397e-26,3.803190696741207e-29,2.267579078806852e-28,1.1516131705534595e-11,8.391607558635992e-29,1.8185879971393265e-23,2.603564885122098e-34,1.0581655204607018e-38,1.908935874961043e-30,9.814056916403813e-37,4.045987384575869e-36,2.770512254393031e-23,3.761710385910189e-40,1.5141722552015428e-39,5.361785095562477e-41,3.76,0.0,0.7960100527411406,0.9993168435100961,1.5856662001583697e-17,4.848835115711525e-21,1.3954651245346662e-05,1.395465367678683e-05,0.0006831558103454961,5.659513168165737e-16,3.316014435624034e-13,6.793062343387672e-10,9.049562584045712e-13,2.219083333901479e-15,1.1374023128630283e-20,2.308331643745432e-13,1.1428560253576312e-15,1.4528779508638886e-19,5.513156034695041e-15,1.3758487911527478e-13,3.1115578425588513e-13,7.667323435133401e-14,4.2308719108538307e-16,1.0712646654220374e-15,3.5954360833561015e-16,1.1815496659028523e-19,5.759558485576586e-19,5.027035188310108e-16,1.2224282960714892e-22,1.1739683860191245e-11,1.0158288898833998e-23,7.128341419008711e-28,9.28133995486604e-24,3.417677299066758e-23,3.010662952242957e-24,8.584822467438244e-18,3.7941541674772927e-28,2.162301565106044e-15,5.842512603321843e-26,3.3750599179211427e-19,3.535505941260746e-26,4.1952194318374266e-30,1.0890463812453626e-17,1.1119430377416467e-23,4.6897903356147094e-29,4.087221664847485e-29,5.630565334048877e-18,2.874212018765927e-28,1.2076160900676963e-23,4.2107847432879496e-24,3.7915094542933503e-23,3.903687129934494e-30,4.6367417512851975e-28,1.6734214103805506e-13,2.9940244553359775e-27,6.267568876460167e-25,7.797695782346568e-22,1.3929054900260038e-20,1.3410152673936684e-40,3.768508540363993e-45,3.6293586055419395e-19,3.401685128152141e-29
4.3960286185378215e-10,0.7624673884187151,2.7261330808795753e-13,5.7062093184652106e-15,1.6840398661207237e-16,2.1650399831268782e-16,0.0,0.0,7.12944015631532e-10,2.4982638467949796e-16,1.0975789185095528e-16,6.956260232642926e-16,3.838312878212299e-20,3.6124144253273647e-29,4.709121128758219e-20,2.432041010437705e-13,7.53305205973517e-17,3.682005840096538e-13,8.052622904546548e-32,2.2273558912083164e-26,4.836150067538877e-29,2.883055579721509e-28,1.2076620865139835e-11,1.0252352540399355e-28,2.1315551578215574e-23,3.3883557685363146e-34,1.3740303555977955e-38,2.368114734518927e-30,1.2909256516307517e-36,5.2377311712788996e-36,3.2264113147223013e-23,5.107175037752005e-40,2.036799804072735e-39,7.338014220966289e-41,3.76,0.0,0.7960093595866605,0.9992984858003857,1.8327540048439446e-17,5.690878444643063e-21,1.464777122174575e-05,1.4647773903476241e-05,0.0007015134862918789,6.32786195601235e-16,3.681451082838019e-13,7.13028812685588e-10,9.970868575694588e-13,2.43859067996271e-15,1.3153525661247885e-20,2.541185816821601e-13,1.2753140341753491e-15,1.603498480291829e-19,6.048870011694391e-15,1.5161680397034538e-13,3.340156522837731e-13,8.447853678467151e-14,4.674927736339758e-16,1.238237951174888e-15,3.9612559048672737e-16,1.36221712166451e-19,6.58866429763894e-19,5.533206070033111e-16,1.4343157941403842e-22,1.2322769123646522e-11,1.2211572867230012e-23,8.544076503567084e-28,1.1079769324981875e-23,3.924127622025718e-23,3.521136885354344e-24,9.613782593611204e-18,4.511117487624858e-28,2.475352092884106e-15,6.759369776448951e-26,3.831929324380805e-19,3.9709216233441964e-26,4.7212321623946045e-30,1.2241269041135253e-17,1.3492337819257232e-23,5.733134922440839e-29,5.196463387675302e-29,6.495772374873157e-18,3.6610369337660794e-28,1.4646814086685734e-23,5.1092914361272845e-24,4.446275948029873e-23,4.765284927345559e-30,5.706277663183762e-28,1.7561759749158395e-13,3.6430992085378075e-27,7.3246772711607335e-25,9.112807491541402e-22,1.6050064150942483e-20,1.8172461433119505e-40,5.1213689791761313e-45,4.1872755377488784e-19,4.3260952397089325e-29
4.6040467709150464e-10,0.7624674835371268,2.865600727131429e-13,6.065840128513837e-15,1.8954132972504714e-16,2.4106505011592074e-16,0.0,0.0,7.466695962328283e-10,2.7402534260198856e-16,1.2596304417600298e-16,8.242533596121818e-16,4.4399202434060605e-20,4.145508687125873e-29,5.160766698110526e-20,2.6641735004935323e-13,8.408216573062843e-17,4.0681594946616494e-13,1.0345138336162734e-31,2.6027738449604634e-26,6.081128708514474e-29,3.624735468138104e-28,1.2636036047251354e-11,1.2411453699650967e-28,2.4811035501284525e-23,4.357935592944783e-34,1.7636045558911664e-38,2.910504536043076e-30,1.6782914632270163e-36,6.703246719624265e-36,3.731212923931228e-23,6.839280070039051e-40,2.7026359895614526e-39,9.903746547159527e-41,3.76,0.0,0.7960086664327841,0.9992810861823458,2.1041492820836572e-17,6.632930248420546e-21,1.534089058664112e-05,1.5340893531078513e-05,0.0007189130705667331,7.029529475782612e-16,4.0675228254562567e-13,7.467499800786021e-10,1.0936826488734902e-12,2.667835286842729e-15,1.5109484106758674e-20,2.7850168998838273e-13,1.4158779836949531e-15,1.7618127878207224e-19,6.607013809742804e-15,1.6633223615389647e-13,3.5757072644918234e-13,9.266205838201115e-14,5.142434361762512e-16,1.4216445159294593e-15,4.3447763936300364e-16,1.5603939235106602e-19,7.487801996272332e-19,6.063105339102554e-16,1.6715065126268779e-22,1.2905852123771436e-11,1.455046860764772e-23,1.0150757055527018e-27,1.3120634792355836e-23,4.475718552564856e-23,4.090706435441071e-24,1.0714579532743256e-17,5.316712631014258e-28,2.814882517113897e-15,7.767700703518859e-26,4.322095671704691e-19,4.438883358937964e-26,5.287693134911205e-30,1.369237379500933e-17,1.6225491547414916e-23,6.944649895554058e-29,6.533130477284327e-29,7.44372222867756e-18,4.611284048515312e-28,1.7606299838750805e-23,6.144185136584669e-24,5.1756160939989516e-23,5.7619867300122224e-30,6.955761735765068e-28,1.8388962910507289e-13,4.393289407540736e-27,8.500471990899709e-25,1.057645482714038e-21,1.8370177334234942e-20,2.428834259236664e-40,6.86339655336773e-45,4.798599167701529e-19,5.440408477737223e-29
4.812064923292272e-10,0.7624675786554566,3.006352317715246e-13,6.434772800201708e-15,2.1231771618174064e-16,2.672618580099078e-16,0.0,0.0,7.803945444716328e-10,2.9934246826976934e-16,1.4367743151916279e-16,9.693016701117933e-16,5.103195413011821e-20,4.7282041075438603e-29,5.632665863452614e-20,2.9065607637837674e-13,9.343897649304126e-17,4.4750678901719196e-13,1.315012568787336e-31,3.022007629227906e-26,7.568881899502323e-29,4.5108947697132015e-28,1.3194379375255427e-11,1.4900134021904605e-28,2.8697262419079957e-23,5.54482524144535e-34,2.2397788012367141e-38,3.5467989903652976e-30,2.158658805598784e-36,8.489541752284483e-36,4.2875985966669467e-23,9.04470844339089e-40,3.541710324330388e-39,1.3197628980601657e-40,3.76,0.0,0.796007973279511,0.9992645946529478,2.4009719400524472e-17,7.682043342011261e-21,1.603400934002292e-05,1.6034012559594165e-05,0.0007354045661978339,7.763255430881953e-16,4.474341679554182e-13,7.804697701170798e-10,1.1947436291898825e-12,2.906739085118635e-15,1.7250222603776712e-20,3.039797008244105e-13,1.5646117025820398e-15,1.9278573479379087e-19,7.18729233302295e-15,1.8173146220464087e-13,3.818202556951247e-13,1.0122379288342793e-13,5.633568868763136e-16,1.6222422413375749e-15,4.745995242493352e-16,1.7768859917853326e-19,8.458968115558398e-19,6.616660880614539e-16,1.9358196947935146e-22,1.3488932860572812e-11,1.7198096624249978e-23,1.196278239960141e-27,1.5423494892769052e-23,5.073970203382808e-23,4.723485634338817e-24,1.1889145385314053e-17,6.216355435799571e-28,3.1815897221750064e-15,8.871901232692988e-26,4.845849426382762e-19,4.940538090401103e-26,5.896098386919537e-30,1.524693642493774e-17,1.9353467865104852e-23,8.342106069193369e-29,8.130156532804047e-29,8.477899930569127e-18,5.749134188294577e-28,2.0991687404070802e-23,7.328552140521551e-24,5.98392590285876e-23,6.90690591877786e-30,8.405182019634217e-28,1.921582387741005e-13,5.254798761511432e-27,9.802252850250535e-25,1.219804802119487e-21,2.0897271139816672e-20,3.205596444376585e-40,9.081465593069563e-45,5.465587922930261e-19,6.772215122246843e-29
5.020083075669497e-10,0.7624676737737042,3.1484331602214393e-13,6.813100376566136e-15,2.3679059019270683e-16,2.951393091955026e-16,0.0,0.0,8.141188902151538e-10,3.257777327765212e-16,1.6296614213189043e-16,1.1319894096838449e-15,5.831383468897693e-20,5.362633621591045e-29,6.124764831637024e-20,3.159161839420706e-13,1.0341853344446541e-16,4.902830932909348e-13,1.6553899863458124e-31,3.4881612356842083e-26,9.332930952095614e-29,5.561447408640602e-28,1.3751652967417739e-11,1.7751287203875137e-28,3.2999820342528617e-23,6.985516805922016e-34,2.817019970995579e-38,4.288568518207979e-30,2.74936948056411e-36,1.0649255550137118e-35,4.8982625244932793e-23,1.1824637576077455e-39,4.5885889240909876e-39,1.7383028912868554e-40,3.76,0.0,0.7960072801268412,0.9992489638188193,2.7243392632198536e-17,8.845478560098951e-21,1.6727127481882527e-05,1.6727130989023716e-05,0.0007510353665580213,8.527745991844269e-16,4.902007222315289e-13,8.141882147503263e-10,1.3002697953918157e-12,3.155224656240813e-15,1.958406297469989e-20,3.305498338733185e-13,1.7215718266810361e-15,2.101668641747852e-19,7.789414368182015e-15,1.9781476488467645e-13,4.0676348978432305e-13,1.1016373398090967e-13,6.148508157875657e-16,1.8407872673002227e-15,5.164910176525817e-16,2.0124988008766575e-19,9.504099471883116e-19,7.193800866273407e-16,2.2291309616712827e-22,1.4072011334057468e-11,2.017817056610595e-23,1.399479365558819e-27,1.800848804689376e-23,5.720364185543027e-23,5.4237230300797856e-24,1.3139399543099798e-17,7.215427480083163e-28,3.576135146743285e-15,1.0076373514100274e-25,5.403424361137394e-19,5.477045123523127e-26,6.547959802476108e-30,1.6908107119350136e-17,2.2912398871848486e-23,9.944249489142211e-29,1.0023427914929641e-28,9.601754189750974e-18,7.101032652984561e-28,2.484168167085141e-23,8.676067009793485e-24,6.875616608453272e-23,8.213652952446144e-30,1.007567549101625e-27,2.0042342939268047e-13,6.238359409673818e-27,1.1237433824949672e-24,1.398718303346034e-21,2.3639095745883717e-20,4.18218745810397e-40,1.1876751569574913e-44,6.190477841562547e-19,8.351595667317074e-29
5.228101228046722e-10,0.7624677688918693,3.2918887238833725e-13,7.20090925224457e-15,2.630172732968884e-16,3.247423862336908e-16,0.0,0.0,8.47842661773065e-10,3.533311081805185e-16,1.8389400464321982e-16,1.3135614967406663e-15,6.627744852024258e-20,6.050921141017208e-29,6.637009956513206e-20,3.4219358960004323e-13,1.140383982159727e-16,5.351537076849571e-13,2.065302058963517e-31,4.004435617611099e-26,1.1409669673562855e-28,6.798007469437097e-28,1.430785893696125e-11,2.099948506689435e-28,3.774495141896399e-23,8.720763682047283e-34,3.5114891271539413e-38,5.148296622022224e-30,3.470169347675596e-36,1.3241073463619622e-35,5.565910033254254e-23,1.5296415031802083e-39,5.88281468552689e-39,2.265116844130975e-40,3.76,0.0,0.7960065869747749,0.9992341487600526,3.075365924263134e-17,1.0130704532794556e-20,1.7420245012212483e-05,1.7420248819367687e-05,0.0007658503915549248,9.321685959770724e-16,5.350607579928477e-13,8.479053443635329e-10,1.4102611443524382e-12,3.4132152252886757e-15,2.2119324726353022e-20,3.582093168944515e-13,1.886808375770438e-15,2.2832831567309113e-19,8.413092533251933e-15,2.1458242322919103e-13,4.3239967929826434e-13,1.1948187530157618e-13,6.687428947623561e-16,2.0780339970376573e-15,5.6015189506547545e-16,2.268037380830825e-19,1.0625077934867877e-18,7.794453753240241e-16,2.553372209057474e-22,1.4655087544232216e-11,2.351497608575579e-23,1.6261655665582968e-27,2.0896317795592012e-23,6.416345274402477e-23,6.195802656956486e-24,1.4467248759568766e-17,8.319269828690684e-28,3.999146251606283e-15,1.138552602044502e-25,5.995002305830942e-19,6.049576312717947e-26,7.244805317326125e-30,1.8679027923782486e-17,2.693996879371243e-23,1.1770808062445705e-28,1.2251896453196717e-28,1.0818697696969648e-17,8.695788647142578e-28,2.9196616555857563e-23,1.0200991134341958e-23,7.855110649744488e-23,9.696315105702172e-30,1.1989531703922209e-27,2.0868520385317551e-13,7.355236889194722e-27,1.2813539934955815e-24,1.5953637999050469e-21,2.660327637696142e-20,5.398628123842728e-40,1.536631545092516e-44,6.975482797986415e-19,1.0211218014630405e-28
