Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413)
2.4155465011485077e-09,0.5138296451357212,2.999555903196342e-17,1.4250754966048635e-20,1.565003855378097e-20,1.9825178201090072e-20,0.0,0.0,1.6927357033680875e-12,7.189966394479998e-20,1.0587877433534932e-20,1.2318488084782469e-20,5.049661522049301e-26,4.766601116718758e-47,4.272552346849584e-32,3.2641060745029274e-18,4.5717031881858364e-26,3.4518948119557953e-17,7.33739923149089e-43,1.265888021354773e-41,1.4566107994624176e-38,7.45111900717152e-38,1.9646607573345585e-17,3.4847644654893817e-37,8.246414701154514e-33,3.064135809297222e-42,2.511608289843534e-53,2.7087673660995347e-40,1.7104784935738163e-53,4.298294752323231e-49,3.813527359462239e-31,6.169606351206813e-51,5.013289942675071e-49,3.258822818160859e-54,3.76,0.0,0.7907863182305903,0.9999624400161892,1.7862743559059606e-21,1.1774688786144577e-30,6.415474570074744e-09,6.4154746046667386e-09,3.7559982117987234e-05,3.885375651117071e-21,3.4513592307655404e-17,1.6925408023202305e-12,7.690067753646875e-21,2.0454174041068222e-16,1.718891141766371e-32,1.8985909264196457e-17,8.98886873296003e-22,7.069284287966475e-25,3.3852282345308634e-23,1.9430432689100172e-21,5.580719807299462e-20,1.5621186650761378e-18,1.1605592792606103e-24,9.681351019541192e-21,2.955459031319044e-22,5.617329577382462e-27,2.2530426488655373e-24,7.649788435731919e-23,2.612406792241247e-31,2.2938974760964668e-17,5.498589618701616e-28,1.6610611161350036e-32,1.1480478412182906e-32,3.930584147604373e-33,2.294902163284312e-33,8.014129829811321e-23,6.408559826072865e-33,3.958614602693254e-29,1.203254044662863e-37,7.12927355771274e-28,4.649997167512806e-35
2.4670021690955605e-09,0.5138296451483717,3.063815312461602e-17,1.4949648206783117e-20,1.6502910776483003e-20,2.0804862797972115e-20,0.0,0.0,1.7287939408646868e-12,7.499547078200868e-20,1.1259106332127235e-20,1.3099430732400627e-20,5.383234268408857e-26,5.06217809325616e-47,4.4452977538845617e-32,3.396669383518099e-18,4.8697681052850045e-26,3.602218570547648e-17,8.118980796708141e-43,1.3768644359249386e-41,1.6123688564242708e-38,8.245096305224211e-38,2.0000895731474403e-17,3.794594019994219e-37,8.817261183277523e-33,3.4649585548954164e-42,2.8476959160603177e-53,3.005976427796731e-40,1.9765564172470545e-53,4.867599579874592e-49,4.06456347887226e-31,6.989822066281454e-51,5.682995703967458e-49,3.78012664792958e-54,3.76,0.0,0.7907863180938927,0.9999624337448068,1.9000809351599447e-21,1.2809737956241383e-30,6.5521362016424566e-09,6.552136237740653e-09,3.7566253464440855e-05,3.984439822775028e-21,3.601649035676776e-17,1.728590123837365e-12,8.021182986909386e-21,2.1322486853799497e-16,1.83108593032742e-32,1.9801530913943018e-17,9.383929554491455e-22,7.429741190929871e-25,3.52111170974866e-23,2.0268044169270995e-21,5.820429709342002e-20,1.6293997276438132e-18,1.2115686588939814e-24,1.0312628136520026e-20,3.082207905916446e-22,5.9808813830738876e-27,2.3995896262414583e-24,7.978929792949169e-23,2.853839519636251e-31,2.3427617891771125e-17,5.980913074114328e-28,1.7991398660966113e-32,1.2302228421489435e-32,4.12076929908918e-33,2.5070071691756237e-33,8.535565459167142e-23,6.862720168863303e-33,4.257101117484446e-29,1.2817852389988453e-37,7.3831797967996995e-28,5.154376052971195e-35
2.5184578370426133e-09,0.5138296451610223,3.128091590664163e-17,1.5669273402328472e-20,1.7384384633574974e-20,2.1812701183403692e-20,0.0,0.0,1.7648521779722255e-12,7.815652864066272e-20,1.1957288308085483e-20,1.391173199241745e-20,5.731130776721701e-26,5.369081048380688e-47,4.6210173240023886e-32,3.531549864756358e-18,5.180499171601952e-26,3.755717779146387e-17,8.964331411795735e-43,1.4949655803480915e-41,1.7809102979485777e-38,9.103881975096145e-38,2.0352794771436433e-17,4.124594980902509e-37,9.414878006312792e-33,3.908009468346762e-42,3.2202081633392747e-53,3.3284341682683366e-40,2.277327645158134e-53,5.497945545682283e-49,4.326303876796016e-31,7.89809991474192e-51,6.425093552285428e-49,4.3712942254939853e-54,3.76,0.0,0.790786317957195,0.9999624283050577,2.0185050609140446e-21,1.3911538161184817e-30,6.688797833154744e-09,6.688797870790951e-09,3.757169317737212e-05,4.083390324534285e-21,3.7551129271919695e-17,1.7646392514481578e-12,8.359277261853394e-21,2.220832940814527e-16,1.9480591990244017e-32,2.0634226265359053e-17,9.787347280055365e-22,7.801340167478667e-25,3.659279215584429e-23,2.1123368171590908e-21,6.065155405427564e-20,1.6981001759861266e-18,1.2637185886630484e-24,1.0970737577410443e-20,3.2115964757106357e-22,6.3597557441776766e-27,2.5523427104929228e-24,8.314993463092738e-23,3.1123359798910254e-31,2.3916261021482425e-17,6.494253080569234e-28,1.945341648871233e-32,1.3163026757080738e-32,4.3156718916808326e-33,2.7341047846068347e-33,9.079068662110488e-23,7.338007713551758e-33,4.570665137080673e-29,1.3636605469067152e-37,7.639094439565857e-28,5.702613215408924e-35
2.569913504989666e-09,0.5138296451736728,3.1923848334585854e-17,1.6409867271654506e-20,1.8294844519086252e-20,2.2848966726102683e-20,0.0,0.0,1.8009104147191918e-12,8.138283751560848e-20,1.2682888639629224e-20,1.47559331936552e-20,6.093647622892063e-26,5.687473215798174e-47,4.7996868507590583e-32,3.668729996368908e-18,5.504158658452457e-26,3.91239188196727e-17,9.877102066270185e-43,1.620488314124291e-41,1.9629745997296158e-38,1.0031188240798258e-37,2.070232097311332e-17,4.475618244144723e-37,1.0039963078963609e-32,4.396697293958071e-42,3.6322007649642514e-53,3.677681577784475e-40,2.6164796709919885e-53,6.194394047120052e-49,4.598965492042546e-31,8.901719362826601e-51,7.24562969540893e-49,5.039951878704531e-54,3.76,0.0,0.7907863178204974,0.9999624235866609,2.1416294161091277e-21,1.5082895903676648e-30,6.825459464611612e-09,6.825459503817632e-09,3.757641153829056e-05,4.182234897714793e-21,3.911750325990663e-17,1.8006881854942625e-12,8.704350578476313e-21,2.3111670756113346e-16,2.069910569633003e-32,2.148399049722357e-17,1.0199119170846789e-21,8.184227526942133e-25,3.7997102242226413e-23,2.1996406743978065e-21,6.314895393059306e-20,1.768220062869843e-18,1.3170117496779459e-24,1.1656235355073512e-20,3.3436234370151723e-22,6.754266161813204e-27,2.7114294947202705e-24,8.657978823412593e-23,3.388749795486066e-31,2.4404904150098558e-17,7.039907928639051e-28,2.0999500868090966e-32,1.4063824307500215e-32,4.515303467494756e-33,2.9769451690445042e-33,9.645090740202297e-23,7.834906206327078e-33,4.8996970077863946e-29,1.4489496488859318e-37,7.896950848033603e-28,6.297630831086554e-35
2.621369172936719e-09,0.5138296451863236,3.256695135788863e-17,1.7171664790677885e-20,1.9234671814633285e-20,2.3913930770372744e-20,0.0,0.0,1.836968651130367e-12,8.467439740174042e-20,1.3436369085431204e-20,1.5632571570109977e-20,6.471081219624951e-26,6.017515316091057e-47,4.981282311785151e-32,3.8081923769231396e-18,5.841008759287823e-26,4.0722403851815397e-17,1.0861064068804675e-42,1.753735414880938e-41,2.1593261974650525e-38,1.1030849662436342e-37,2.104949050536525e-17,4.848531772277155e-37,1.0693219833075897e-32,4.934623919659757e-42,4.086913471837949e-53,4.055317797490923e-40,2.9980067496932965e-53,6.96230699536828e-49,4.882764958724754e-31,1.0008386825487111e-50,8.15101132315111e-49,5.794376689086131e-54,3.76,0.0,0.7907863176837997,0.9999624194939578,2.269536187391087e-21,1.6326675195141197e-30,6.962121096013066e-09,6.962121136820696e-09,3.758050420509131e-05,4.280981044106296e-21,4.071560714886412e-17,1.836736926313081e-12,9.056402936775542e-21,2.403248000429389e-16,2.1967396620617897e-32,2.2350818789814484e-17,1.061924278497443e-21,8.578549576676007e-25,3.942384392342329e-23,2.288716191594479e-21,6.569648170413173e-20,1.839759441045599e-18,1.3714508221121764e-24,1.2369677334308479e-20,3.4782874867824496e-22,7.164725971653313e-27,2.876977506632754e-24,9.007885251261834e-23,3.6839605282978387e-31,2.4893547277619527e-17,7.619202241728923e-28,2.2632517240901095e-32,1.500557422371573e-32,4.719675557227131e-33,3.236301287161845e-33,1.0234082632298464e-22,8.353899272795293e-33,5.244587242849477e-29,1.5377222225946044e-37,8.15668558798135e-28,6.942489633986924e-35
2.6728248408837717e-09,0.5138296451989742,3.3210225918933213e-17,1.7954899201432448e-20,2.0204244910198696e-20,2.5007862650006395e-20,0.0,0.0,1.8730268872273187e-12,8.803120829399494e-20,1.4218187908806593e-20,1.6542180289094712e-20,6.863727822082197e-26,6.359365581988287e-47,5.165779867481448e-32,3.949919724581305e-18,6.191311589716857e-26,4.2352628506245846e-17,1.1920109854235218e-42,1.8950155700868292e-41,2.370754688074359e-38,1.2106823942759052e-37,2.1394319426787735e-17,5.244220570846553e-37,1.1375357226970687e-32,5.5255906767462956e-42,4.587776884892832e-53,4.463000957978325e-40,3.426228617408607e-53,7.807357717341186e-49,5.177918611085931e-31,1.1226250592389674e-50,9.148019732686619e-49,6.643537144465027e-54,3.76,0.0,0.790786317547102,0.9999624159439766,2.4023070684421265e-21,1.764579753865166e-30,7.098782727359112e-09,7.0987827698001435e-09,3.758405415041241e-05,4.379635977972157e-21,4.234543632533733e-17,1.872785474238252e-12,9.415434336748494e-21,2.497072631376684e-16,2.3286460943522404e-32,2.3234706324906198e-17,1.1047715947354045e-21,8.984452622066607e-25,4.087281559458949e-23,2.3795635698763057e-21,6.829412236337511e-20,1.912718363247754e-18,1.4270384852131832e-24,1.3111619231899692e-20,3.6155873226041575e-22,7.591448344005815e-27,3.049114208503834e-24,9.364712124096736e-23,3.9988739768601534e-31,2.5382190404045338e-17,8.233486959305847e-28,2.4355359533330017e-32,1.598923191690828e-32,4.928799681671667e-33,3.5129691706538207e-33,1.0846494914792873e-22,8.895470417119933e-33,5.605726493761427e-29,1.6300479428500032e-37,8.418238232468547e-28,7.640392955500409e-35
2.7242805088308245e-09,0.5138296452116248,3.385367295309448e-17,1.8759802021432506e-20,2.1203939224768407e-20,2.6131029702093294e-20,0.0,0.0,1.909085123028823e-12,9.145327018734483e-20,1.5028799901737264e-20,1.748528847919024e-20,7.271883532965388e-26,6.71317978342084e-47,5.353155859723692e-32,4.093894876284727e-18,6.555329187527941e-26,4.401458890080676e-17,1.3058253745908443e-42,2.0446433687778254e-41,2.598075022203145e-38,1.3263192686908136e-37,2.1736823686463212e-17,5.663586665110559e-37,1.2087089747979146e-32,6.173604681124239e-42,5.138419382673215e-53,4.9024490063899715e-40,3.9058099549887267e-53,8.735541996230306e-49,5.484642487882929e-31,1.2563915908937495e-50,1.0243823619643421e-48,7.597135439096203e-54,3.76,0.0,0.7907863174104044,0.9999624128647474,2.5400232632893794e-21,1.904324191186135e-30,7.235444358649752e-09,7.235444402755974e-09,3.758713334356319e-05,4.478206591713158e-21,4.400698667711624e-17,1.9088338296000797e-12,9.781444778392576e-21,2.592637890000915e-16,2.4657294826787814e-32,2.4135648285767566e-17,1.1484536722364747e-21,9.40208296653504e-25,4.2343817462811264e-23,2.472183008562838e-21,7.094186090352688e-20,1.987096882194261e-18,1.4837774173122278e-24,1.388261661666344e-20,3.755521642711677e-22,8.03474628389507e-27,3.2279669971336258e-24,9.728458819476778e-23,4.3344224707597945e-31,2.5870833529375982e-17,8.884139320121634e-28,2.61709494404533e-32,1.701575505652033e-32,5.1426873529669736e-33,3.807768177544155e-33,1.1482777801860292e-22,9.46010302127976e-33,5.983505524260272e-29,1.7259964816290738e-37,8.681551179867377e-28,8.394690809753521e-35
2.7757361767778773e-09,0.5138296452242753,3.449729338878711e-17,1.9586603053209108e-20,2.2234127226827856e-20,2.7283697280734375e-20,0.0,0.0,1.9451433585512395e-12,9.494058307679464e-20,1.5868656408732132e-20,1.8462421258005744e-20,7.69584430707876e-26,7.079111252364543e-47,5.543386810576444e-32,4.240100786943563e-18,6.933323512711223e-26,4.570828160101224e-17,1.4279632674365569e-42,2.202939293294092e-41,2.8421276881858674e-38,1.4504162116357081e-37,2.2077019124707676e-17,6.107549077080794e-37,1.2829137414254162e-32,6.882885213739314e-42,5.74267414269315e-53,5.375440522173442e-40,4.441780609307857e-53,9.75318924808303e-49,5.803152336366792e-31,1.4030460208005716e-50,1.1445992531852747e-48,8.665651453282101e-54,3.76,0.0,0.7907863172737067,0.9999624101938449,2.6827654895910086e-21,2.0522044749939662e-30,7.37210598988499e-09,7.372106035688188e-09,3.75898042099619e-05,4.576699432833363e-21,4.570025454140612e-17,1.944881992725907e-12,1.0154434261705198e-20,2.6899407032801903e-16,2.6080894413488236e-32,2.5053639857159926e-17,1.1929703389061117e-21,9.83158691154144e-25,4.383665153082182e-23,2.5665747051822293e-21,7.363968232650709e-20,2.0628950505865527e-18,1.5416702958336308e-24,1.468322490949478e-20,3.8980891459764036e-22,8.494932631143575e-27,3.413663203817971e-24,1.0099124715064678e-22,4.691565162189311e-31,2.6359476653611466e-17,9.572562845430808e-28,2.8082235728684613e-32,1.8086103568518162e-32,5.361350075622836e-33,4.121541249004306e-33,1.2143381145699098e-22,1.004828034442665e-32,6.378315186781771e-29,1.825637508068952e-37,8.946569485321323e-28,9.20888402413318e-35
2.82719184472493e-09,0.513829645236926,3.514108814751337e-17,2.043553039400015e-20,2.329517845471816e-20,2.8466128770662363e-20,0.0,0.0,1.981201593808827e-12,9.84931469573765e-20,1.6738205350524822e-20,1.9474099759749762e-20,8.13590595542098e-26,7.457310907471859e-47,5.736449421015953e-32,4.38852052863204e-18,7.325556447480865e-26,4.74337035731577e-17,1.5588506853335042e-42,2.370229711028918e-41,3.103778887635632e-38,1.5834063738002712e-37,2.241492147381211e-17,6.5770438028586025e-37,1.3602225775926958e-32,7.657870137911633e-42,6.404586255196862e-53,5.883815521581341e-40,5.039556586669014e-53,1.0866973831882413e-48,6.1336636158986425e-31,1.5635448488166978e-50,1.276251048270671e-48,9.860388444491269e-54,3.76,0.0,0.7907863171370091,0.9999624078771217,2.830613981899938e-21,2.208529992851305e-30,7.508767621064831e-09,7.508767668596786e-09,3.759212089704377e-05,4.675120690215204e-21,4.742523665792542e-17,1.9809299639404334e-12,1.0534402786683764e-20,2.7889780036137507e-16,2.755825582802797e-32,2.598867622533533e-17,1.2383214418745355e-21,1.0273110756589308e-24,4.535112158086277e-23,2.662738855487336e-21,7.638757164094836e-20,2.1401129211094402e-18,1.6007197973034267e-24,1.551399938341423e-20,4.043288531910007e-22,8.97232006045359e-27,3.6063300943236004e-24,1.0476709188626431e-22,5.071288314679758e-31,2.6848119776751788e-17,1.0300187322204774e-27,3.009219355573012e-32,1.9201239633832778e-32,5.5847993473630386e-33,4.455155163704294e-33,1.2828754436773806e-22,1.0660485522329991e-32,6.790546401130426e-29,1.929040688467485e-37,9.213240704621202e-28,1.008662841456631e-34
2.878647512671983e-09,0.5138296452495765,3.5785058143910636e-17,2.130681044557635e-20,2.4387459536853227e-20,2.9678585600769414e-20,0.0,0.0,2.0172598288140273e-12,1.0211096182414684e-19,1.7637891247609532e-20,2.052084116261313e-20,8.592364148851151e-26,7.847927278494232e-47,5.932320569661988e-32,4.53913728978915e-18,7.732289796297423e-26,4.919085214196964e-17,1.6989260413989014e-42,2.546846866189084e-41,3.383920702827133e-38,1.7257354969358632e-37,2.2750546358779013e-17,7.0730237902363735e-37,1.4407085915671954e-32,8.503222351356324e-42,7.128419927960552e-53,6.429476251026968e-40,5.704961832549352e-53,1.2083926490626525e-48,6.476391501235696e-31,1.7388948834250518e-50,1.420178972110984e-48,1.1193520481940532e-53,3.76,0.0,0.7907863170003114,0.9999624058676106,2.9836484949053574e-21,2.3736158746610798e-30,7.645429252189276e-09,7.645429301481766e-09,3.759413037201416e-05,4.773476187989457e-21,4.9181930126543744e-17,2.0169777435659994e-12,1.0921350353325683e-20,2.889746728812658e-16,2.9090375176141823e-32,2.6940752578034962e-17,1.284506845471338e-21,1.0726800799229825e-24,4.688703315869075e-23,2.7606756534716735e-21,7.918551386219216e-20,2.2187505464310244e-18,1.660928597357474e-24,1.6375495163614454e-20,4.191118500664642e-22,9.467221081488804e-27,3.806094868868918e-24,1.0861211618031347e-22,5.474605589036182e-31,2.7336762898796944e-17,1.106846878634344e-27,3.2203823807612436e-32,2.036212768694845e-32,5.813046659817253e-33,4.8095007897153865e-33,1.3539346804057523e-22,1.12972015668955e-32,7.220590135162782e-29,2.0362756862837438e-37,9.481514749551388e-28,1.103173900511766e-34
2.9301031806190357e-09,0.5138296452622272,3.642920428579844e-17,2.220066792418561e-20,2.5511334211798737e-20,3.0921327257542396e-20,0.0,0.0,2.0533180635777013e-12,1.0579402767218294e-19,1.8568155243616337e-20,2.1603158715965e-20,9.06551442137053e-26,8.251106530496691e-47,6.130977311518562e-32,4.691934374424789e-18,8.153785285890292e-26,5.0979724952419785e-17,1.848640199840503e-42,2.7331288715667614e-41,3.6834712560365643e-38,1.8778619720786215e-37,2.308390929805386e-17,7.596458916539913e-37,1.5244454448737845e-32,9.423836270710888e-42,7.918665780782183e-53,7.014387969401965e-40,6.444250811910776e-53,1.3411445920930122e-48,6.831550885519425e-31,1.930154807613298e-50,1.5772684655038645e-48,1.2678141656532018e-53,3.76,0.0,0.7907863168636138,0.9999624041245728,3.1419483066521642e-21,2.5477829909615726e-30,7.78209088325833e-09,7.782090934343129e-09,3.759587337385926e-05,4.871771385510066e-21,5.097033236908407e-17,2.0530253319228182e-12,1.1315276961628368e-20,2.9922438220904957e-16,3.067824854489551e-32,2.790986410448765e-17,1.3315264293994581e-21,1.1192803335066281e-24,4.8444193557727834e-23,2.8603852913852245e-21,8.203349401228486e-20,2.2988079792026136e-18,1.722299370749069e-24,1.7268267227506826e-20,4.341577753033099e-22,9.979948038956004e-27,4.013084662109932e-24,1.125263138125207e-22,5.902558326498876e-31,2.782540601974694e-17,1.1878889505885434e-27,3.442015245233883e-32,2.156973441461208e-32,6.046103499090324e-33,5.1854933339846975e-33,1.42756070152741e-22,1.1958911365747467e-32,7.668837387293464e-29,2.1474121621385462e-37,9.751343753808396e-28,1.2048194291469966e-34
3.0330145165131412e-09,0.5138296452875284,3.771802860351486e-17,2.4057005660315024e-20,2.785530496431468e-20,3.3498693364749135e-20,0.0,0.0,2.1254345324171795e-12,1.1335591229245249e-19,2.052216536133387e-20,2.387655578891733e-20,1.006307267189939e-25,9.095726657601554e-47,6.536556669328848e-32,5.0040033033135704e-18,9.042109205802381e-26,5.4652635282230536e-17,2.1788509544261338e-42,3.1360691778113685e-41,4.344602146916618e-38,2.213404098452427e-37,2.3743910884865894e-17,8.729658611952966e-37,1.7019690814466594e-32,1.1511623680652715e-41,9.717533168540691e-53,8.310145061039147e-40,8.171793694155067e-53,1.6429690264049362e-48,7.580022330872905e-31,2.3649079512577145e-50,1.9347035006688377e-48,1.6159140414307198e-53,3.76,0.0,0.7907863165902184,0.9999624013015259,3.474658574436609e-21,2.9246731021397638e-30,8.055414145230262e-09,8.055414199995007e-09,3.7598696348460605e-05,5.068200931535496e-21,5.464225427580236e-17,2.1251199361016618e-12,1.2124067303205657e-20,3.2024109126940485e-16,3.402524159924168e-32,2.98991734429977e-17,1.428067724503542e-21,1.2162331059027263e-24,5.162149863769737e-23,3.0651238473757808e-21,8.787950822070469e-20,2.4631824776167068e-18,1.848537532186713e-24,1.9149859377385926e-20,4.650378914986361e-22,1.1060128317719158e-26,4.449247515446312e-24,1.2056220421548468e-22,6.836675630699936e-31,2.880269225836144e-17,1.3632208843288102e-27,3.9179130477152263e-32,2.412898189501439e-32,6.526691677427928e-33,6.006203173427988e-33,1.5826924235606828e-22,1.3359243153382236e-32,8.621506502439806e-29,2.381668176258882e-37,1.0295485566009874e-27,1.431189628519079e-34
3.125634718817836e-09,0.5138296453102995,3.8878581876341827e-17,2.5807144623267645e-20,3.007651928845158e-20,3.5924460837069644e-20,0.0,0.0,2.1903393536301465e-12,1.2038476675758446e-19,2.2389708796570468e-20,2.6049353017594028e-20,1.1020924099953863e-25,9.900268581685496e-47,6.910878203281862e-32,5.29215688992147e-18,9.894711307028125e-26,5.806673326825016e-17,2.5137852061219488e-42,3.5352810541924285e-41,5.015746770963745e-38,2.553758339280449e-37,2.4330329983662458e-17,9.853510572819077e-37,1.8736085223873642e-32,1.37020993744194e-41,1.1613592027414615e-52,9.631597478239692e-40,1.0051670161524141e-52,1.9606422222554145e-48,8.29831249111414e-31,2.8223365448904057e-50,2.311245734691569e-48,1.9962174706656263e-53,3.76,0.0,0.7907863163441625,0.9999623993640321,3.792890808053e-21,3.298268473205284e-30,8.301405080815583e-09,8.301405139000925e-09,3.760063377741547e-05,5.244828831354477e-21,5.805540757738176e-17,2.190004428899388e-12,1.2875846933079035e-20,3.397441757669974e-16,3.723820646195802e-32,3.174776391064736e-17,1.5178068398632394e-21,1.3078482335089249e-24,5.455184617597973e-23,3.255453553830236e-21,9.331190060326151e-20,2.615975795520277e-18,1.9661526415939297e-24,2.0955821711804578e-20,4.937279090176464e-22,1.2096385338796925e-26,4.867777719658687e-24,1.2803101601404008e-22,7.772657817756212e-31,2.968224986936904e-17,1.5369719107012402e-27,4.3851127324362827e-32,2.660182636901855e-32,6.975784750109138e-33,6.828562851818892e-33,1.7315388410155284e-22,1.4709862174099457e-32,9.545087331443895e-29,2.6065404211136577e-37,1.0790092242258944e-27,1.6636639450763832e-34
