Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344)
6.661989951141776e-05,0.8707207715592503,0.00524364578438987,0.0019231733871095062,0.0022204878131608166,0.08457883405476259,0.0,0.0,0.0014318918568854702,0.00010385963297936727,0.3540249370069301,0.013009962516976914,0.0006369227207599195,1.7731219687465478e-08,1.0325391492848687e-06,1.8611674827371855e-05,0.0007468766507440803,0.005547591075235205,4.3794744112256986e-07,3.037066925851831e-08,1.5515978168411995e-05,7.024679692587398e-09,8.354958073298436e-07,4.9862925573653804e-05,1.5582963096212365e-07,1.1964035013140917e-05,1.52692481023134e-07,4.312038310285729e-05,6.235759922655845e-06,6.663965777314399e-08,1.5210472751763823e-06,1.1254824860924524e-09,2.7179740270190655e-08,2.569420882593876e-06,3.76,0.0,0.0015150054741996566,0.5996656276925192,0.2310351711200132,0.0022318880567268372,0.09264153941475352,0.605575199665091,0.0007468404998125394,1.1116130673542111e-11,0.16444581543242973,0.0005259700798044716,0.05299510353796377,9.658825610150407e-09,5.208295416791692e-07,1.587582724589582e-05,1.242178203007483e-05,0.0006196425578314502,1.8125622085931196e-08,0.0034941828160753165,8.747604346939523e-05,5.90598951027983e-05,0.13795182990517713,0.015677542822897263,0.0011347576021146686,0.00013342273731455244,0.0005900267749141423,2.467774162179268e-05,0.007109984373803202,0.0042469254063826276,2.665034180134629e-07,6.309459864038213e-12,1.0843926483628034e-05,1.919879317906171e-07,0.010902071842506465,2.1812615047616693e-08,1.0107335618041017e-12,3.2700577993771086e-08,0.00010538613793242718,2.3937496971278356e-09,3.913638509633957e-07,2.1792129216673294e-10,1.338401526192723e-05,2.3074832296011603e-05,0.008856082682633175,8.019499561828961e-10,3.251728287835541e-09,0.0017176746301090357,3.221081886341078e-08,4.240141823266411e-05,0.00015040504347457813,4.6072071219371454e-11,0.00027513386087198746,6.2399783180603374e-06,0.0006121817103070131
6.687522757432924e-05,0.8709602573118538,0.005331488468484643,0.0019545892022161207,0.002253863980343348,0.08470411112636539,0.0,0.0,0.001417789305232035,0.00010210034857938151,0.3557536205736467,0.013124187645395965,0.000635026754531847,1.847534749970495e-08,1.0544102372230102e-06,1.8658614570834354e-05,0.0007448520957657058,0.005452214951795875,4.456895647528809e-07,3.0937279164172006e-08,1.574493054822848e-05,7.158840903724031e-09,8.406846164649009e-07,4.9931422850624856e-05,1.544587353164197e-07,1.1926914490387144e-05,1.5505539101264654e-07,4.308970757971984e-05,6.155420829957424e-06,6.671751851814119e-08,1.5280291154545658e-06,1.1257901084656296e-09,2.7512855679171723e-08,2.5578515006364584e-06,3.76,0.0,0.001472441833089049,0.59746553889188,0.23224576681964282,0.002216507212600485,0.09106071694930294,0.6064949822874371,0.0007441004983915997,1.08833694980287e-11,0.16568459362887109,0.0005306930401692676,0.05324835806228905,9.70712452140044e-09,5.233230734887669e-07,1.603324073327031e-05,1.214699282980147e-05,0.0006174788784271123,1.7949344615552033e-08,0.003461024644317394,8.739742704932832e-05,5.9668273407765475e-05,0.13809804749530447,0.015588689587329542,0.0011347895376133646,0.00013346317435626684,0.0005878619408122359,2.4661469567382956e-05,0.007081056668172064,0.004244649283288814,2.6447867149472033e-07,6.2615242330491885e-12,1.0813148063382674e-05,1.9144152287635777e-07,0.010767026775339241,2.170516263294304e-08,1.003054601970288e-12,3.246445906533381e-08,0.00010688806123721408,2.3795713973786964e-09,3.882330309120653e-07,2.1600428435119441e-10,1.342856814109257e-05,2.3201559844749834e-05,0.008920393220382782,8.031746311321535e-10,3.2704612374662135e-09,0.0017093286637015215,3.202852800894841e-08,4.262627283555227e-05,0.00015055655258245087,4.593739613526933e-11,0.0002758205117605378,6.3313396232390125e-06,0.0006062536344442487
6.713055563724072e-05,0.8711987645136697,0.0054219282346320875,0.001987114497672451,0.0022883506417707682,0.08482110549427481,0.0,0.0,0.0014037741166544682,0.00010036378086380426,0.3574789367901077,0.013239913506128149,0.0006331410016536898,1.9259018288349662e-08,1.0769623276140373e-06,1.8705315771635017e-05,0.0007426768845884316,0.005357583754947579,4.535580132462412e-07,3.152209900028268e-08,1.597465075523207e-05,7.296905223455082e-09,8.459424552921641e-07,4.999223060953932e-05,1.530832617979668e-07,1.1887103696007633e-05,1.5744201007943438e-07,4.304545290778656e-05,6.072657512663093e-06,6.677433368866053e-08,1.535230984884791e-06,1.1259835087119793e-09,2.7848313339933733e-08,2.5456946785956475e-06,3.76,0.0,0.0014309637761163677,0.5952588655017517,0.23345777575542673,0.0022007145570468994,0.08948505795711667,0.6074193498316889,0.0007413522967886168,1.065263613852128e-11,0.1669310835125451,0.0005355177963098743,0.053500935443308355,9.756518539723578e-09,5.258099483051147e-07,1.6193591192499532e-05,1.1877035883198636e-05,0.0006153305381079244,1.7770302284543318e-08,0.0034273093280154116,8.73157115511842e-05,6.028744712373966e-05,0.13823420857207303,0.01549802587366515,0.001134858413822869,0.00013350789236925365,0.0005857182841628004,2.4644376016428e-05,0.0070511305217485455,0.0042422610941950534,2.6246910745342297e-07,6.213947891432256e-12,1.0781418558532239e-05,1.9087825630278648e-07,0.010629836924636355,2.1596975842722757e-08,9.954331811383655e-13,3.2229792587481966e-08,0.00010842903999465466,2.3657089015230787e-09,3.850574966723582e-07,2.140768212488275e-10,1.3472893634043689e-05,2.333113087312119e-05,0.008985941685572678,8.044563671066669e-10,3.2895105075086897e-09,0.00170067975301545,3.184252190498115e-08,4.285080184364486e-05,0.0001507121849199244,4.580327165580487e-11,0.00027649506538334064,6.425865054709457e-06,0.0006002665546652297
6.738588370015219e-05,0.8714362962680413,0.0055150683032533865,0.0020208021481585617,0.0023239951258382284,0.0849296604016198,0.0,0.0,0.0013898411218119554,9.864912573867323e-05,0.35920094963954385,0.013357193892061726,0.0006312639684716991,2.008465959904076e-08,1.1002175589765911e-06,1.8751670503970235e-05,0.0007403456101222216,0.005263695553694079,4.615535242991179e-07,3.212592525013569e-08,1.620501275028378e-05,7.439006023089578e-09,8.512665191170434e-07,5.0045069577295375e-05,1.517026692859937e-07,1.1844565850634292e-05,1.5985134037143317e-07,4.298721414701094e-05,5.987475862524578e-06,6.68090965070815e-08,1.5426517831607016e-06,1.12605570145162e-09,2.8185959015068758e-08,2.5329422648388865e-06,3.76,0.0,0.0013905446497645396,0.593045263551364,0.2346712964168594,0.002184507702118063,0.08791453512295393,0.6083484457194601,0.0007385954666317461,1.042391821953704e-11,0.1681855900033888,0.0005404458498184464,0.05375283283307329,9.807004929344531e-09,5.282901400641262e-07,1.6356927440303375e-05,1.1611816400279617e-05,0.0006131967568389779,1.758849073832179e-08,0.003393036026855011,8.723054362070862e-05,6.091760773061069e-05,0.1383600648031518,0.01540553152050964,0.0011349618871295513,0.00013355661698573345,0.0005835942842936381,2.4626362513808832e-05,0.007020177507688417,0.004239745506914462,2.604738034973693e-07,6.166708994926768e-12,1.0748721880352769e-05,1.9029784611576987e-07,0.010490521093284872,2.1487963519651598e-08,9.878657992736772e-13,3.1996473619693155e-08,0.00011001040466119148,2.3521566030536473e-09,3.818361653598813e-07,2.1213825259594357e-10,1.3516939356197413e-05,2.3463668677536467e-05,0.009052758694564459,8.057976462921813e-10,3.3088760632126273e-09,0.001691722597494215,3.165275925652772e-08,4.307491024314791e-05,0.0001508720695189178,4.566969475930764e-11,0.00027715763259543035,6.5236941557808974e-06,0.0005942215762575214
6.761567895677253e-05,0.8716492427507345,0.005601292423810682,0.002052161087673271,0.0023571062343974176,0.08502000915593508,0.0,0.0,0.0013773673607097828,9.712400966014492e-05,0.3607479871514066,0.013464121626303638,0.0006295807681940365,2.086576375274542e-08,1.1217671079618688e-06,1.8792997439378402e-05,0.0007381094198896171,0.005179829541563932,4.688585807707563e-07,3.2686309923520355e-08,1.641277486218019e-05,7.570460331043804e-09,8.561121731745134e-07,5.0085567820465945e-05,1.504553070405257e-07,1.1803918501079184e-05,1.6203821387527794e-07,4.292250068752453e-05,5.90875205123699e-06,6.682066824582488e-08,1.5495164061797113e-06,1.1260109689464456e-09,2.8491567554028097e-08,2.5209489119190858e-06,3.76,0.0,0.0013550512736489218,0.591046806980199,0.23576483808419785,0.0021695654391977615,0.08650543624976484,0.60918879474367,0.0007361065798020821,1.0219785671977362e-11,0.16932176100661353,0.0005449706608574297,0.053978956074323715,9.853373748185159e-09,5.305165706418276e-07,1.6506523045669975e-05,1.1377092966998579e-05,0.0006112880739660779,1.7422489273061643e-08,0.003361712321290271,8.715062866732446e-05,6.14943033177982e-05,0.1384643087060272,0.015320704265737804,0.00113508248752196,0.00013360364806478756,0.0005816981654292627,2.460927687259346e-05,0.006991417572332393,0.004237359236430208,2.586894363905204e-07,6.124463890267201e-12,1.0718453967967831e-05,1.8976057090880232e-07,0.010363335628590348,2.1389068596260544e-08,9.810983764444005e-13,3.178754886681288e-08,0.00011146930432836952,2.340219982056725e-09,3.7889689644765384e-07,2.1038349026905783e-10,1.3556294514966948e-05,2.3585595043718545e-05,0.009114004036101476,8.070578151239592e-10,3.326575189014679e-09,0.001683393100797949,3.147872591995872e-08,4.32761611813392e-05,0.00015101970617400627,4.5549939647210633e-11,0.0002777437855038486,6.614686529539644e-06,0.0005887324986785368
6.784547421339286e-05,0.8718614020733277,0.005689873814905118,0.0020845500583205013,0.00239123367795783,0.08510326571948126,0.0,0.0,0.0013649520302773915,9.561541298031651e-05,0.3622924401613038,0.013572396374200931,0.0006279020698810096,2.168497434266116e-08,1.1439211742070556e-06,1.88338580080199e-05,0.000735738110708321,0.005096561570767209,4.762672591553748e-07,3.326340610338697e-08,1.6620839660529542e-05,7.705395176981127e-09,8.610062748635859e-07,5.011914604733682e-05,1.49202953190261e-07,1.1761002123719188e-05,1.642416164615281e-07,4.284581642553713e-05,5.8280854581422614e-06,6.681275144417758e-08,1.5565556152791432e-06,1.1258564660161405e-09,2.8798666246006553e-08,2.5084599984150065e-06,3.76,0.0,0.001320375924582996,0.5890421905204472,0.23685975335395118,0.0021542840610421004,0.08510046363178884,0.610033198448448,0.0007336100216849896,1.0017268273217242e-11,0.170464919701729,0.0005495814566384899,0.05420452228078954,9.900621304747769e-09,5.327375297324187e-07,1.6658611603328036e-05,1.1146066251513945e-05,0.0006093897498435285,1.7254238651129142e-08,0.003329935465805886,8.706731993589647e-05,6.208018982814415e-05,0.13855979325527337,0.015234361854027758,0.0011352270276977778,0.0001336534459049876,0.0005798154362128687,2.4591279627594783e-05,0.006961780025452662,0.004234844373776251,2.569151356857842e-07,6.082456965223796e-12,1.068737601642393e-05,1.8920893614746697e-07,0.010234459756782468,2.1289355902330732e-08,9.743690930543026e-13,3.1579545098919776e-08,0.00011296307890834406,2.328525692224949e-09,3.759188121271186e-07,2.0861868196163498e-10,1.3595332815547753e-05,2.371012491578854e-05,0.009176324328902787,8.083701892992962e-10,3.3445296599996567e-09,0.0016748054224743373,3.1301583543796423e-08,4.347690128559679e-05,0.00015117098061246705,4.5430618983617895e-11,0.00027832039768485524,6.708587058226685e-06,0.0005831982050851886
6.805228994435117e-05,0.8720516728537054,0.005771683591189146,0.0021146184020694107,0.00242285037325426,0.08517202652993544,0.0,0.0,0.001353824926914248,9.427132126495894e-05,0.36368027077886994,0.013671031769571929,0.0006263939772778939,2.2456600659394866e-08,1.1643906547510726e-06,1.8870152794783327e-05,0.00073348485113848,0.005022129938222667,4.830237514630341e-07,3.379763286381759e-08,1.6808262259048387e-05,7.829896747329671e-09,8.654499801641304e-07,5.014325347530996e-05,1.4807123261124557e-07,1.1720412447284598e-05,1.66237941805566e-07,4.276630609380301e-05,5.753833641563119e-06,6.678829861210511e-08,1.5630386711710747e-06,1.1256186853778759e-09,2.907620009614374e-08,2.4967909087097526e-06,3.76,0.0,0.0012898524553038746,0.5872325473363258,0.23784640878481236,0.0021402394925661246,0.08383950621526295,0.6107967180048498,0.000731356284372616,9.836377436705779e-12,0.1714999404151929,0.0005538055902845775,0.05440705240561347,9.943892199546116e-09,5.347316847113274e-07,1.6797651497827002e-05,1.0941249799980579e-05,0.0006076894576618607,1.7100887980029e-08,0.0033009484459191915,8.698918638884396e-05,6.261545829787477e-05,0.1386380665310322,0.01515534507409997,0.001135375784643765,0.00013370041847538607,0.0005781313588627601,2.4574231669390078e-05,0.006934337108157711,0.004232460383607796,2.5532626526166436e-07,6.044840010416336e-12,1.0658702118161422e-05,1.8869998916529364e-07,0.010117039678724486,2.1198852978960856e-08,9.683430453134934e-13,3.1393058529810255e-08,0.00011433818491638775,2.318204421153863e-09,3.732046555981275e-07,2.0702133492954551e-10,1.3630157266203076e-05,2.3824510399962635e-05,0.009233350314663677,8.095975749349162e-10,3.3609063213991577e-09,0.0016668523116383064,3.1139470241063164e-08,4.3657054133443156e-05,0.00015131031149305467,4.532359651908854e-11,0.0002788312562060983,6.795681984889969e-06,0.0005781793334496009
6.825910567530947e-05,0.8722413063770867,0.0058555377741308845,0.0021455928731058923,0.0024553532003342544,0.08523484122842778,0.0,0.0,0.0013427390283156908,9.293972010801132e-05,0.36506606683361165,0.013770827294485033,0.0006248873938718161,2.3262455560048338e-08,1.1853759280743488e-06,1.8905914117596718e-05,0.0007311154443811191,0.0049481792291583265,4.898642133058613e-07,3.434644549128376e-08,1.699574822894313e-05,7.957375366130452e-09,8.69928213037493e-07,5.016138156557277e-05,1.4693484471692845e-07,1.1677937642695087e-05,1.6824595077254332e-07,4.2676612254014986e-05,5.678027088546559e-06,6.674680613742119e-08,1.5696600691707083e-06,1.1252827191343224e-09,2.9354689115167533e-08,2.4847103022432492e-06,3.76,0.0,0.0012599637898614818,0.5854174976475257,0.2388342827066764,0.002125917683742767,0.08258187448168028,0.6115636892808115,0.000729095814003448,9.656783850531519e-12,0.17254100581805457,0.0005581010415607123,0.054609124923356823,9.987868305535143e-09,5.367213473571871e-07,1.6938763780873287e-05,1.0739329902697449e-05,0.0006059962736222608,1.694571182930141e-08,0.0032715936573368327,8.690781798782197e-05,6.315837914529561e-05,0.13870891427979,0.015075076256868308,0.001135540461605112,0.00013374922435216365,0.0005764560875407455,2.4556309446450147e-05,0.00690614790469988,0.00422995193592638,2.5374440294783937e-07,6.007388847434268e-12,1.062935087885198e-05,1.8817903407923768e-07,0.00999827620807654,2.1107569386998912e-08,9.623435428219538e-13,3.120718419512882e-08,0.00011574322541548828,2.3080726446180915e-09,3.7045775611410975e-07,2.054150386250144e-10,1.3664649867267038e-05,2.3941160955210518e-05,0.00929128172649803,8.108702831084936e-10,3.37748831607087e-09,0.0016586835717183794,3.097478790022755e-08,4.383664471100851e-05,0.0001514527246335982,4.5216915006119646e-11,0.0002793345069225657,6.885319280245045e-06,0.0005731250485879881
6.846592140626777e-05,0.8724303021462678,0.005941504300252891,0.0021775101560058425,0.0024887740184384114,0.08529160919765906,0.0,0.0,0.0013316913667911763,9.162018975305225e-05,0.36644985332354885,0.01387181745369575,0.0006233812101764369,2.4104268601258874e-08,1.2068895327964238e-06,1.8941060966638907e-05,0.0007286265996616513,0.004874707552224329,4.967884756411005e-07,3.4910373526848236e-08,1.718320284094822e-05,8.087906699592218e-09,8.744383974298777e-07,5.017334065559235e-05,1.4579349204087246e-07,1.1633554154561887e-05,1.702647068331791e-07,4.257649853704543e-05,5.600677429841925e-06,6.668765795286411e-08,1.5764179252369638e-06,1.124843888702633e-09,2.963399669348072e-08,2.472213208892169e-06,3.76,0.0,0.0012306971265272908,0.5835968377613587,0.23982342412340668,0.0021113174566622975,0.08132756363529178,0.612334192757166,0.0007268283569042518,9.478482869941957e-12,0.17358830674439693,0.0005624685890684563,0.05481073612312833,1.0032545659408362e-08,5.387064824898286e-07,1.7081972978500006e-05,1.0540261791687287e-05,0.0006043095030895785,1.678870880201292e-08,0.003241870823730415,8.682296591298542e-05,6.370904820566424e-05,0.13877216932164588,0.01499354328494173,0.0011357192306526186,0.00013379964859432106,0.0005747885836944177,2.4537443367699578e-05,0.0068771949492468405,0.004227308777205043,2.52168982129563e-07,5.970090057848263e-12,1.0599311622998373e-05,1.8764588121389692e-07,0.009878182611814789,2.1015445539005055e-08,9.563684356239962e-13,3.1021855323058275e-08,0.00011717903766378909,2.2981270265970303e-09,3.6767748084352574e-07,2.0379939276568257e-10,1.3698771497821264e-05,2.4060154096347953e-05,0.009350134998334318,8.121897977176299e-10,3.394274589090114e-09,0.0016502960269940076,3.080751170119052e-08,4.401559358772694e-05,0.00015159828224825506,4.511056772792032e-11,0.00027983020582273473,6.977593805830152e-06,0.0005680359208177749
6.867273713722608e-05,0.8726186592314167,0.006029653807389209,0.002210408780259078,0.0025231460975347797,0.08534222632919049,0.0,0.0,0.0013206789307251862,9.031231157307829e-05,0.36783165320724487,0.013974037969959536,0.0006218742473490863,2.498385968066002e-08,1.2289440564222397e-06,1.897550729118996e-05,0.0007260149525690187,0.004801712865302324,5.037962354665193e-07,3.5489968557623625e-08,1.7370525446161114e-05,8.221566728371967e-09,8.789777153200167e-07,5.017893271210836e-05,1.4464687655341426e-07,1.1587237639078274e-05,1.7229318330774843e-07,4.2465725208677555e-05,5.521798143994471e-06,6.661022438926806e-08,1.5833100545259338e-06,1.1242973225116026e-09,2.991397412616343e-08,2.4592945442164576e-06,3.76,0.0,0.0012020398897515142,0.5817703598978331,0.24081388119431188,0.0020964376587253564,0.08007657100648125,0.6131083096448281,0.0007245536543115844,9.301470234964876e-12,0.17464203981203616,0.0005669089995228145,0.055011881833563196,1.0077919673197077e-08,5.406870504553243e-07,1.7227303089050222e-05,1.034400168150784e-05,0.0006026283912833355,1.662987775971957e-08,0.0032117797175591684,8.673436899731651e-05,6.426755926499274e-05,0.13882765728301213,0.014910733795799937,0.0011359101370081808,0.00013385146116965725,0.0005731277591391882,2.451756017418124e-05,0.0068474603254093085,0.004224520221958043,2.505994199136239e-07,5.932929835938237e-12,1.0568573257468248e-05,1.871003334880503e-07,0.009756772869556344,2.092241971698046e-08,9.50415511500593e-13,3.083700277279628e-08,0.00011864648419309466,2.2883641237805536e-09,3.648631869999777e-07,2.0217398727863772e-10,1.373248069221846e-05,2.4181569631240104e-05,0.00940992652531554,8.135576305543182e-10,3.4112638416855486e-09,0.0016416864433042688,3.063761632165397e-08,4.419381500741581e-05,0.00015174704509874365,4.5004546941611674e-11,0.0002803184082346987,7.072604803231987e-06,0.0005629125186914869
6.887955286818438e-05,0.8728063762340456,0.006120059754272522,0.0022443292298513964,0.0025585041914917266,0.08538658489608898,0.0,0.0,0.0013096986629170654,8.901566801870913e-05,0.36921148725057584,0.014077525837718978,0.0006203652539597067,2.5903146259251514e-08,1.2515521149084352e-06,1.9009161707050528e-05,0.0007232770662087575,0.004729192975991397,5.10887043476889e-07,3.608580518633215e-08,1.7557609152846337e-05,8.358431482227367e-09,8.835430901220076e-07,5.0177951019065925e-05,1.434946999864679e-07,1.1538962943482934e-05,1.7433025733268964e-07,4.234404936735021e-05,5.441404665703674e-06,6.651386271529595e-08,1.5903339516498675e-06,1.1236379508454247e-09,3.019445982832322e-08,2.445949110453537e-06,3.76,0.0,0.0011739797247856865,0.5799378520821313,0.24180570114296007,0.0020812771658327276,0.07882889618827307,0.613886121865537,0.0007222714422378884,9.125742083576294e-12,0.17570240762885056,0.0005714230245186115,0.055212557399720745,1.01239850700582e-08,5.426630069272961e-07,1.7374777474250666e-05,1.0150506763237411e-05,0.0006009521197765115,1.6469217856893565e-08,0.0031813201667558353,8.664175259141714e-05,6.48340036631684e-05,0.13887519629751957,0.014826635185010853,0.0011361110905196098,0.00013390441590663878,0.0005714724734245308,2.4496582779611967e-05,0.006816925658411949,0.004221575134776394,2.490351162362041e-07,5.895893969733221e-12,1.0537124259576128e-05,1.865421861993213e-07,0.009634061716610626,2.0828427936714817e-08,9.44482493205602e-13,3.0652554929286186e-08,0.0001201464539989162,2.278780378961036e-09,3.620142220670166e-07,2.0053840219368908e-10,1.3765733453302976e-05,2.4305489687587827e-05,0.009470672636480756,8.149753203284251e-10,3.4284545074490413e-09,0.0016328515304801358,3.046507594367431e-08,4.4371216508440244e-05,0.0001518990723705105,4.489884383650972e-11,0.00028079916878128347,7.170456135306808e-06,0.0005577554094489945
