Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833)
1.2746087930103336e-07,0.6088344064421805,7.1527981849937665e-12,6.331106972808209e-13,6.636195559355098e-13,7.08728421721212e-13,0.0,0.0,6.103826045963249e-09,8.8989375055708e-14,7.835760403533709e-13,9.113647676826793e-13,3.1274577529099627e-16,4.2054640930849184e-33,2.101960711227321e-22,3.0842417637409313e-12,9.700337810498972e-15,1.422814222233857e-10,5.083816198346282e-28,7.904733256080818e-25,3.9214885973939605e-24,8.58743364400584e-24,4.3574382020157626e-13,5.631666303753453e-24,6.330402552442058e-20,9.049470947988402e-27,9.186248332912496e-34,3.2435538558884307e-25,1.5344988184460104e-29,4.4324047208871774e-30,2.838768870839086e-20,2.072495541124583e-32,1.1917711263336205e-31,7.368095169394357e-32,3.76,0.0,0.5819791790980975,0.9997453036526512,3.025972069224223e-13,4.347828025014376e-17,6.523350971225292e-05,6.523366833101042e-05,0.00025469009754500144,8.940229926732602e-16,1.4188556447570347e-10,6.057318040327217e-09,6.100972562572015e-12,1.5155256363163615e-12,2.8701563512736276e-19,3.0335967009584245e-11,6.530826843807185e-14,1.5939485191218858e-16,1.4598586740466936e-15,1.3812152204926804e-12,3.0254497000919956e-12,1.5580453640523772e-11,1.17002025676185e-14,4.3056239560137265e-12,1.4724978598669147e-14,2.022098842015437e-16,4.18719116484903e-15,6.285709532053647e-15,1.5527178251517576e-17,5.6091250210761536e-12,2.0836025215342148e-17,1.6959635034475994e-22,6.049133375383141e-20,8.1400417975440385e-22,1.7154864140883936e-19,1.778072570152115e-14,2.0682030431311858e-23,2.0165738081379982e-19,2.3912951563168287e-24,1.5365062308782151e-19,1.4958567128203714e-20,2.9261701988508966e-25,2.162302104873131e-15,4.1314522542260574e-19,1.115516582380592e-23,2.253321210591068e-22,1.336905573130984e-13,1.1045974656614128e-22,1.1520635053800989e-19,9.667494468734927e-20,5.281571228607325e-20,1.3873678642544489e-24
1.3599091749664528e-07,0.6088349039575038,8.187795943784814e-12,7.283469350159176e-13,7.480067989343666e-13,8.205482561974015e-13,0.0,0.0,6.512319340176551e-09,1.0128641965581076e-13,8.800971094549553e-13,1.0235942248659056e-12,3.7697993060429154e-16,5.4514983149895e-33,2.5030875861453893e-22,3.200150823208586e-12,1.1640347623129077e-14,1.6195601229917973e-10,6.148209921364955e-28,9.983085182317115e-25,4.661317196537159e-24,9.661522588078492e-24,4.378287888513196e-13,7.259840191254315e-24,7.81866977430467e-20,1.1415686559770889e-26,1.1877690438802081e-33,4.213906848936697e-25,2.36400576124862e-29,6.0717410210606285e-30,3.4212847351243036e-20,2.8684756504165275e-32,1.5971064785314199e-31,1.1396574833654456e-31,3.76,0.0,0.5819748133306507,0.9997453032242248,3.5490535709092834e-13,5.579041975699679e-17,6.959884657289972e-05,6.959902708021637e-05,0.0002546900974120647,9.53984585270235e-16,1.6151144267945806e-10,6.460887091825651e-09,6.9448696348354e-12,1.6221669798695315e-12,3.4636490465812114e-19,3.298320872894526e-11,7.437166017655877e-14,1.9295477628071153e-16,1.5595884995444102e-15,1.5723873770591466e-12,3.3915113872080165e-12,1.766001719128148e-11,1.3939893252840976e-14,5.056369381266981e-12,1.6489027747525694e-14,2.3988186331566494e-16,5.016187569544277e-15,7.0614303314105314e-15,2.0168905963348062e-17,5.984353660172473e-12,2.585256499100721e-17,2.0704120932285097e-22,7.675779747529075e-20,9.818530740125192e-22,2.2498130756711003e-19,2.0201455163736874e-14,2.505898109144523e-23,2.4341462773806145e-19,2.9861794927987253e-24,1.6894294238687547e-19,1.9858983804837785e-20,3.8847662430339846e-25,2.5490947902848278e-15,5.197839150905157e-19,1.5011455731062767e-23,2.858043148881213e-22,1.4657657602235519e-13,1.4866014648171887e-22,1.4065787115257414e-19,1.215224958729329e-19,6.871647807458783e-20,1.9231529937196946e-24
1.445209556922572e-07,0.6088354014691109,9.294292475720988e-12,8.310841253707938e-13,8.364140784894922e-13,9.421511724912966e-13,0.0,0.0,6.9208181829782454e-09,1.1437742540611768e-13,9.800459091686752e-13,1.1398009839363678e-12,4.49079937443185e-16,7.003725952370798e-33,2.954500311780822e-22,3.3070915738055503e-12,1.3805464320736224e-14,1.8290311895729955e-10,7.336858041476546e-28,1.2417172006689348e-24,5.4659108477815155e-24,1.0735957183441989e-23,4.39755655080045e-13,9.209780914533608e-24,9.517266009721449e-20,1.4155079860295936e-26,1.5091625217669469e-33,5.381235592894812e-25,3.5434223512833956e-29,8.166110436715866e-30,4.073962830233718e-20,3.8874648307118787e-32,2.0978870028896286e-31,1.714986412285182e-31,3.76,0.0,0.5819704475959062,0.9997453027944929,4.122394399769651e-13,7.047411186715823e-17,7.396414933243621e-05,7.396435313697e-05,0.00025469009729230986,1.013945612691338e-15,1.8240811940486818e-10,6.864306849114813e-09,7.843411097579337e-12,1.7287659631531114e-12,4.13082827671525e-19,3.564102068458548e-11,8.40276955451402e-14,2.309169374228679e-16,1.6593195102164327e-15,1.775949043249796e-12,3.772554840533056e-12,1.9855223802784182e-11,1.6429403744791152e-14,5.874980187368305e-12,1.8323015663734377e-14,2.8127077978855805e-16,5.939524831636337e-15,7.876804130917447e-15,2.578216924043872e-17,6.359563526329776e-12,3.160158070614353e-17,2.4943435173326465e-22,9.598294642834002e-20,1.1713124709164747e-21,2.9025919170656438e-19,2.2739221286931356e-14,2.998475174295004e-23,2.902484398921284e-19,3.689843536767597e-24,1.848548320203796e-19,2.5885678335848288e-20,5.063675944197972e-25,2.9708271109383693e-15,6.442791818594786e-19,1.984801001965039e-23,3.568035643658653e-22,1.59537157228789e-13,1.9630160052955412e-22,1.6929422430814734e-19,1.5049756959620894e-19,8.802558495840144e-20,2.6145031880654384e-24
1.5305099388786913e-07,0.6088358989770015,1.0471997527641749e-11,9.415287445324499e-13,9.287915426669772e-13,1.0739033155043196e-12,0.0,0.0,7.329323165600035e-09,1.282621164167212e-13,1.0831588686242546e-12,1.2596774512859287e-12,5.29418226023581e-16,8.914888459991279e-33,3.4575043781775765e-22,3.4057606245851647e-12,1.620431546424757e-14,2.051225958610104e-10,8.653065666770629e-28,1.5238406587606057e-24,6.333520387032566e-24,1.1802237301024599e-23,4.4153372537912677e-13,1.151890394337004e-23,1.1437393522391871e-19,1.7289465318542127e-26,1.8884126723418506e-33,6.768379000420812e-25,5.183963427218439e-29,1.0807919836695014e-29,4.7999288485960993e-20,5.171787499835542e-32,2.7075505484648757e-31,2.5187695519508736e-31,3.76,0.0,0.581966081893863,0.9997453023634759,4.747622721133065e-13,8.779455890405587e-17,7.832941799187874e-05,7.832964650151617e-05,0.0002546900971648778,1.0739060732694161e-15,2.0457558274468667e-10,7.267582141216491e-09,8.796596588090256e-12,1.8353253782318425e-12,4.875337957757849e-19,3.8307043461559086e-11,9.427707070738794e-14,2.7355149755208336e-16,1.759050591949457e-15,1.991900730784428e-12,4.16781714370086e-12,2.2163415715066715e-11,1.9178189678953864e-14,6.762402647453581e-12,2.0223311665207982e-14,3.2641724942466135e-16,6.960562854786765e-15,8.731582373095116e-15,3.2495516968217435e-17,6.7347546203423984e-12,3.8124422384370515e-17,2.9701572397118987e-22,1.1847366542382273e-19,1.3836872827474723e-21,3.6910667372672046e-19,2.538806260638211e-14,3.5483642629324444e-23,3.423700183409322e-19,4.517058575716012e-24,2.0138717492826817e-19,3.3202262533189835e-20,6.49490320433671e-25,3.4274852512854813e-15,7.88177646450562e-19,2.5835191620527754e-23,4.392787469771652e-22,1.7255536227617398e-13,2.548949686882389e-22,2.0122169137691929e-19,1.8395012822430128e-19,1.1122122543021635e-19,3.493690881050562e-24
1.6158103208348106e-07,0.6088363964811758,1.1720590776604382e-11,1.0598953418778812e-12,1.0251075459804189e-12,1.2161804736174884e-12,0.0,0.0,7.737834855430243e-09,1.429402180411047e-13,1.1891929009590975e-12,1.3829398389761178e-12,6.183565768084119e-16,1.1242307275840113e-32,4.013072328092709e-22,3.4968004540608506e-12,1.884506663636668e-14,2.2861430703156424e-10,1.009971343650707e-27,1.8478478198045674e-24,7.262144018300195e-24,1.2853108211218804e-23,4.431718288236954e-13,1.4226250943820722e-23,1.358969147218769e-19,2.083908953661958e-26,2.331309348672459e-33,8.398880935535003e-25,7.421887431687603e-29,1.410312149688751e-29,5.60226532604001e-20,6.768447591711727e-32,3.440198509685151e-31,3.619997163086743e-31,3.76,0.0,0.5819617162245203,0.9997453019311752,5.426379373695019e-13,1.0802666310723334e-16,8.269465255220454e-05,8.269490717409983e-05,0.00025469009702831384,1.1338659659623416e-15,2.2801382079467381e-10,7.670717255098728e-09,9.804425743675387e-12,1.9418475295489595e-12,5.7007243268222175e-19,4.0979471325620807e-11,1.0512048156068605e-13,3.211284518292284e-16,1.858782872789601e-15,2.220242948090786e-12,4.5765746169671865e-12,2.4581975861142235e-11,2.2195271527808198e-14,7.719523423546126e-12,2.2186506449595766e-14,3.7534963444376036e-16,8.082462602186002e-15,9.62556516767891e-15,4.044625498436328e-17,7.10992694300474e-12,4.5460334537246654e-17,3.500124670298e-22,1.445459239350483e-19,1.6202801239473494e-21,4.63391927541224e-19,2.8142321906387554e-14,4.15786210425836e-23,3.999788425092368e-19,5.484166700444466e-24,2.185409960416949e-19,4.198439284766053e-20,8.2128078961234945e-25,3.918952590317451e-15,9.530453154147551e-19,3.316074968000307e-23,5.341912387663296e-22,1.8561823653695198e-13,3.2607457326478627e-22,2.365367730255064e-19,2.222333917053569e-19,1.3881960685119916e-19,4.597390204879205e-24
1.7011107027909298e-07,0.6088368939816341,1.3039729398683123e-11,1.1864056478664254e-12,1.1253464200287134e-12,1.369367021835652e-12,0.0,0.0,8.146353798317517e-09,1.5841145683095007e-13,1.2979239293849321e-12,1.509326450566652e-12,7.162467344979551e-16,1.4047773904546967e-32,4.621881802604516e-22,3.580799953343253e-12,2.1735445253648976e-14,2.5337812610689166e-10,1.1679290103535946e-27,2.2169305899972454e-24,8.249588222305282e-24,1.3882496329597694e-23,4.446817062085011e-13,1.7372473175949656e-23,1.5984255574653409e-19,2.4822660663036096e-26,2.8438262099451888e-33,1.0296916223673605e-24,1.0422014524628649e-28,1.8172639049056546e-29,6.48403010714912e-20,8.729317808225499e-32,4.310551041439778e-31,5.102619805404852e-31,3.76,0.0,0.5819573505878768,0.9997453014975662,6.160324241719256e-13,1.3145450525505362e-16,8.705985301435386e-05,8.706013515496586e-05,0.0002546900969067859,1.193825294122184e-15,2.5272282165698213e-10,8.0737160585232e-09,1.0866898201662003e-11,2.0483330308140382e-12,6.610438562798201e-19,4.3656917215024565e-11,1.1655862374182926e-13,3.7391763267588616e-16,1.9585168942869245e-15,2.460976201419743e-12,4.9981407960023605e-12,2.7108332371393972e-11,2.548925776502684e-14,8.747180044425036e-12,2.4209398581744764e-14,4.2808522085709653e-16,9.308198399632569e-15,1.0558592306915545e-14,4.978065683861929e-17,7.485080495111267e-12,5.3646506414784675e-17,4.0863938090766064e-22,1.7452411566916894e-19,1.882390993094269e-21,5.751326174144607e-19,3.0996635286006324e-14,4.829137903277322e-23,4.632632453306595e-19,6.60920420595208e-24,2.363172724199233e-19,5.242004097526082e-20,1.025415878960343e-24,4.445023666960881e-15,1.140466286808337e-18,4.203045199009782e-23,6.42514019909016e-22,1.9871588840310251e-13,4.115992967720043e-22,2.753273678795542e-19,2.65703521017529e-19,1.7137636107809753e-19,5.96702013772705e-24
1.786411084747049e-07,0.6088373914783761,1.442905301103267e-11,1.3212876831095153e-12,1.229506326098323e-12,1.533854876825853e-12,0.0,0.0,8.554880520416802e-09,1.7467556049551093e-13,1.409145335321532e-12,1.6385958762288563e-12,8.23431008546247e-16,1.7397437885551687e-32,5.284358710760637e-22,3.658301262202904e-12,2.4882763101472792e-14,2.7941393555496615e-10,1.3393882441627218e-27,2.634300024011863e-24,9.293521691469316e-24,1.4885426345524274e-23,4.46075314412882e-13,2.0999823947026375e-23,1.863065995114102e-19,2.9257408391450706e-26,3.432123648650929e-33,1.2487228789646161e-24,1.4381448720316582e-28,2.3153879395193883e-29,7.448272500833473e-20,1.1111329714570792e-31,5.333909402764196e-31,7.067628690215963e-31,3.76,0.0,0.5819529849839316,0.999745301062667,6.951141398099799e-13,1.583708513611095e-16,9.142501937923167e-05,9.142533044435913e-05,0.00025469009678182427,1.2537840561651007e-15,2.7870257343766383e-10,8.476582087900116e-09,1.1984013599396722e-11,2.1547821136124027e-12,7.607839332610843e-19,4.6338314309164474e-11,1.2859219262815908e-13,4.32188713961906e-16,2.058251777632218e-15,2.7141009942262475e-12,5.43186452592045e-12,2.973996148128467e-11,2.906836681532668e-14,9.846168660274997e-12,2.6288981870947257e-14,4.846313016259723e-16,1.0640569442176181e-14,1.1530536486962952e-14,6.065418364397797e-17,7.860215277456516e-12,6.271813819972508e-17,4.73099437604446e-22,2.0874043677958002e-19,2.1713169814958978e-21,7.065016973485646e-19,3.394591545703708e-14,5.564239331664879e-23,5.324009872887378e-19,7.91202889285863e-24,2.547169628229056e-19,6.470978100000767e-20,1.2658189714569954e-24,5.005416575384403e-15,1.3520416990099195e-18,5.266869694081563e-23,7.65230954842514e-22,2.1184073694307988e-13,5.1335356627521405e-22,3.1767384753251313e-19,3.1471936050800447e-19,2.094879783698199e-19,7.649099934364132e-24
1.9570118486592876e-07,0.6088383864607125,1.7416743180324828e-11,1.6171059476894505e-12,1.4496402648551975e-12,1.898334600264093e-12,0.0,0.0,9.371959316655523e-09,2.0958127886083136e-13,1.638311973457808e-12,1.9049095162291305e-12,1.0670074401286721e-15,2.6014738936745497e-32,6.7709576483684495e-22,3.7957779944319895e-12,3.197550974437984e-14,3.3530109548557015e-10,1.7234649401449424e-27,3.626821697261395e-24,1.1541084568515669e-23,1.6796843207605586e-23,4.4855041994994426e-13,2.987496213136283e-23,2.4714814840871534e-19,3.95423537693356e-26,4.861663228737182e-33,1.7846150768365116e-24,2.615224882797611e-28,3.649319622265465e-29,9.636425714401224e-20,1.7392942349934092e-31,7.903541846017183e-31,1.2947742193325024e-30,3.76,0.0,0.5819442538741326,0.9997453001889938,8.710273185950384e-13,2.238808250538692e-16,0.00010015524982062753,0.000100155622949707,0.00025469009652508433,1.373699878923704e-15,3.3447428219599813e-10,9.281928651660366e-09,1.438217176358968e-11,2.3675744734889183e-12,9.878687210672138e-19,5.170992089016503e-11,1.544483907442548e-13,5.662545053556299e-16,2.2577248726777132e-15,3.2575271800857032e-12,6.3333460543293195e-12,3.530919108437503e-11,3.711299821767589e-14,1.2261149982491814e-11,3.0607104996425134e-14,6.091398689376327e-16,1.3635600793919251e-14,1.3590804763581954e-14,8.768779595579923e-17,8.610428536041723e-12,8.364911280152625e-17,6.202749882598669e-22,2.9125186314433593e-19,2.834786629071789e-21,1.0376291029050162e-18,4.0110314620584e-14,7.233538202707695e-23,6.888980025055733e-19,1.1140381561809664e-23,2.9339091129577446e-19,9.571870466530606e-20,1.8723916002808262e-24,6.22772019159923e-15,1.8541407630062157e-18,8.024506620622243e-23,1.0578339060853756e-21,2.381503723122292e-13,7.73721288677794e-22,4.133236770086167e-19,4.3083577533326743e-19,3.049748947635478e-19,1.2164441905455223e-23
2.1276126125715261e-07,0.6088393814281858,2.0680542310797472e-11,1.9492721294571547e-12,1.68570450246367e-12,2.312873130320048e-12,0.0,0.0,1.0189075112159122e-08,2.4765521661496343e-13,1.875339100668052e-12,2.1802971427241434e-12,1.351657545128342e-15,3.7704429688761567e-32,8.47248600135138e-22,3.912806324303142e-12,4.017427214586174e-14,3.9627499792928937e-10,2.1631747267256138e-27,4.851375933936456e-24,1.3984965441047214e-23,1.856558401948736e-23,4.506567521123464e-13,4.122191958797587e-23,3.1909170801440403e-19,5.180467989597977e-26,6.673118797235891e-33,2.4682767998528304e-24,4.5110475007495915e-28,5.561108971622703e-29,1.2191446961769258e-19,2.617707952067517e-31,1.1281819535379435e-30,2.2496799657072598e-30,3.76,0.0,0.581935522895115,0.9997452993101547,1.0717879272559094e-12,3.070552572472266e-16,0.00010888534388299457,0.00010888578469210234,0.00025469009625599196,1.4936134357213411e-15,3.953288519831636e-10,1.008678080365534e-08,1.6998897335388925e-11,2.5802337061072343e-12,1.2538379489704192e-18,5.708974218387846e-11,1.8269463383773047e-13,7.254802015125987e-16,2.4572009352010428e-15,3.850525400960316e-12,7.276449806065921e-12,4.1270490090703186e-11,4.638787802287796e-14,1.4970204672003933e-11,3.5120300158799646e-14,7.487698156693421e-16,1.708684104611284e-14,1.580584083915093e-14,1.2298340571665315e-16,9.360566725118215e-12,1.0849805197302453e-16,7.929467828593045e-22,3.948723808127057e-19,3.6209981205888145e-21,1.4774902770042886e-18,4.659979293648075e-14,9.17993622693027e-23,8.707014938044638e-19,1.5369620600786237e-23,3.3457174805318407e-19,1.368796140543516e-19,2.6775468461085484e-24,7.582470678143384e-15,2.472461542744228e-18,1.1807984224089187e-22,1.4200678700624329e-21,2.645146975564833e-13,1.1247964157516608e-21,5.240121384202727e-19,5.734994724490917e-19,4.309253716521502e-19,1.863191262967429e-23
2.2982133764837647e-07,0.6088403763807967,2.421720653296293e-11,2.319766136326305e-12,1.938014336586051e-12,2.7807947347343594e-12,0.0,0.0,1.1006231537980164e-08,2.888952336202244e-13,2.1190755301394946e-12,2.4634104022623924e-12,1.6798379987981472e-15,5.313579204119249e-32,1.0386413907852297e-21,4.012431872558325e-12,4.952462745138214e-14,4.6233495645993484e-10,2.659048335787537e-27,6.33407484474884e-24,1.6605350163684384e-23,2.0180923681895103e-23,4.524443122140716e-13,5.543723438503315e-23,4.0273815676738427e-19,6.61358746800557e-26,8.922986231052046e-33,3.3209835534147375e-24,7.441764992446572e-28,8.236703800552615e-29,1.513864950767394e-19,3.8120392378537505e-31,1.560876853211863e-30,3.7379145135735124e-30,3.76,0.0,0.5819267920468716,0.9997452984261234,1.2988666079961148e-12,4.1050417377407283e-16,0.00011761530157247875,0.000117615815673504,0.0002546900959977075,1.613524727586053e-15,4.612661877618761e-10,1.0891160138567539e-08,1.9834187414197868e-11,2.7927669391477364e-12,1.5610699536870337e-18,6.247503275220474e-11,2.1333647585552216e-13,9.120178978887826e-16,2.6566823141078255e-15,4.493099418963412e-12,8.257064507976237e-12,4.7605511655549364e-11,5.694671201815311e-14,1.7978680768317758e-11,3.9810428650877415e-14,9.03312278364104e-16,2.1011400231057505e-14,1.8175411863407403e-14,1.6813961044961798e-16,1.0110629851045186e-11,1.374831005887481e-16,9.923676311389064e-22,5.224846765899369e-19,4.540199188588822e-21,2.0496717634408342e-18,5.338219807093789e-14,1.1416041601858333e-22,1.0789081852005113e-18,2.0838114877381388e-23,3.7826899568008213e-19,1.9028314852279088e-19,3.722178931661355e-24,9.065651796732222e-15,3.2203490668844656e-18,1.6869769706856321e-22,1.860143516746979e-21,2.90914184799448e-13,1.5862573562955845e-21,6.501948440069347e-19,7.456587537546301e-19,5.937331266143403e-19,2.7646511712142215e-23
2.468814140396003e-07,0.6088413713185459,2.8023394762983557e-11,2.730609763746604e-12,2.2069694323498793e-12,3.305475781889947e-12,0.0,0.0,1.1823432013406495e-08,3.3329920524416095e-13,2.3685430161804764e-12,2.753101795004888e-12,2.0539068774187387e-15,7.303117320840709e-32,1.2508747879282574e-21,4.097238232445305e-12,6.006730363187711e-14,5.334803721869278e-10,3.2112541703779e-27,8.101135109664436e-24,1.938311736007674e-23,2.1640321514776448e-23,4.5396440456675444e-13,7.294451496522942e-23,4.986257181658779e-19,8.26106343041612e-26,1.1671244226196767e-32,4.3644470918935395e-24,1.1817046081861048e-27,1.1904684100222622e-28,1.8504144396556861e-19,5.397821481453687e-31,2.1031109136250627e-30,5.977675353087907e-30,3.76,0.0,0.5819180613293939,0.9997452975369105,1.5537996197690603e-12,5.36937161978635e-16,0.00012634512289481448,0.0001263457158958707,0.00025469009573617714,1.733433754908587e-15,5.322861945549682e-10,1.1695086652603323e-08,2.2888039099670685e-11,3.005177356975187e-12,1.9118172708751217e-18,6.786414904260095e-11,2.4637946685383733e-13,1.1280175325372478e-15,2.856168507715888e-15,5.185252851730911e-12,9.271491331496248e-12,5.42967257843263e-11,6.883872961971307e-14,2.1291601265195738e-11,4.4661505312579504e-14,1.072477100157785e-15,2.5424474185875322e-14,2.0699534487387772e-14,2.249254109184657e-16,1.0860617920183249e-11,1.707984500733399e-16,1.2196519953628202e-21,6.770475614715253e-19,5.602570781376215e-21,2.78082899282966e-18,6.042860990122727e-14,1.3953065726266613e-22,1.3144951700964446e-18,2.782700223246641e-23,4.2449266737390385e-19,2.5825333162919765e-19,5.051747099658047e-24,1.0672836015110571e-14,4.111358018742256e-18,2.3497515448690583e-22,2.3864037395779588e-21,3.1733735598588465e-13,2.1798626599361426e-21,7.922732367572218e-19,9.502893658827359e-19,8.005890607768862e-19,3.9923441273267846e-23
