Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),S(1228),CHF3(42),S(1335),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1568),CHO2(322),S(174),CF2CF2(61),C2F(467),S(512),C2H3F2(66),S(413),S(1931),S(1325),C2HF3(169),F(37),C2HF4(69),C2HFO(577),S(4228),S(4234),CHFO(47),C2HF4(54),S(5148),C1OO1(180),CH2O2(318),CFO(51),C2H2O(623),S(1319),S(2245),S(344)
2.0756549025238784e-19,0.7665258172012087,8.112127659283174e-23,6.670405320545799e-25,1.2256462633280027e-35,3.1073818836301685e-35,0.0,0.0,2.4637882781543233e-19,5.055304170850768e-35,1.2872268235631237e-44,1.4971252983864278e-44,2.5266167608273736e-48,1.833496876228732e-57,4.399452478432528e-39,3.599232822742103e-32,3.8534312914545943e-36,4.5106678782382104e-32,3.4237811120851796e-71,3.016631313159354e-55,9.800941918142952e-76,5.805434701199439e-75,2.8387116831165417e-21,6.5695891360162e-66,7.960281789229061e-52,2.7059969135570545e-81,6.461114852721474e-86,2.587976783139219e-68,4.6798400997303185e-84,4.273815759898759e-83,2.0225501474890485e-51,3.295575745118766e-96,2.2535294859289866e-95,3.438116986930477e-97,3.76,0.0,1.0054544623895574,0.9999999999995514,2.1379257756690124e-45,2.6137462382134215e-49,4.827343417473574e-15,4.827343417473574e-15,4.4869047835417775e-13,1.2220098838128359e-36,4.510667878237545e-32,2.4645994909199395e-19,8.897130154233754e-32,6.187728319242301e-34,4.882783915202802e-49,4.1151229396936364e-32,8.72787873156112e-35,2.3021715079736745e-38,1.458483446731395e-32,4.1466265477365854e-37,5.8372011234483555e-34,3.5147406767092795e-23,1.2418369816176832e-32,3.7698742253694563e-35,4.5856034063798313e-41,4.759064094697686e-35,6.666790737002021e-40,5.7783831802448535e-47,7.447674670671395e-35,1.828593822688259e-43,1.0910217643846305e-60,2.8387116831525002e-21,7.77873245649166e-65,7.099760370963103e-49,2.487820632026156e-51,9.882929255299744e-53,9.095261705697696e-37,5.234017456785773e-65,3.56911277511403e-43,2.7709247923151482e-47,7.684263017141941e-72,2.4606401864350975e-54,6.6120962525795736e-43,6.184628628988103e-37,1.476713998154215e-45,2.9866103220223107e-56,4.3919671434348284e-67,1.572069696297599e-50,3.514740674439121e-23,1.3688728762403715e-58,8.571328909055291e-52,5.0978215210260294e-67,5.802912833904969e-65,2.7470974789154817e-66,3.2572227780566965e-57,1.8766111358975385e-71,4.992071892701609e-46,2.0341333874908315e-48,2.4004758512217583e-53,7.27466788100781e-89,8.207228141488926e-67,2.192565106238393e-80,1.0160785668654117e-64
4.15311315422458e-19,0.7665258172012094,1.6231303214222703e-22,1.3346605956134608e-24,4.90577918402536e-35,1.2437625608550495e-34,0.0,0.0,4.929717119537503e-19,2.023439118628424e-34,1.0305641478467416e-43,1.1986105613150123e-43,2.0228304055845448e-47,1.467912345544549e-56,1.760927521751505e-38,1.4406311162088919e-31,1.5423767506089716e-35,1.8054426657683333e-31,5.4825176531049534e-70,2.4151392925284702e-54,3.141219036665746e-74,1.8606519813869627e-73,5.679889666493873e-21,1.0519902167196904e-64,6.373065626428852e-51,8.672764096431771e-80,2.0707723993990885e-84,4.145581691169712e-67,1.4998950162410547e-82,1.3697654188322928e-81,1.61926991547953e-50,2.112880797858514e-94,1.444797599358082e-93,2.204268349779091e-95,3.76,0.0,1.0054544623895525,0.9999999999991023,1.7116405709132515e-44,2.092586261256812e-48,9.6588808778815e-15,9.6588808778815e-15,8.977707830380356e-13,4.8912246263706324e-36,1.8054426657678013e-31,4.9313402498576735e-19,3.5611707207285035e-31,2.4767038961362836e-33,3.9091960738138926e-48,1.6471216078465896e-31,3.4934260455563345e-34,9.214685664214157e-38,5.837734704498766e-32,1.659731261661318e-36,2.3364016677307275e-33,7.032534998837825e-23,4.970584247046042e-32,1.5089321478154954e-34,1.839732325258829e-40,1.9048658857737656e-34,2.668453748505302e-39,4.626914469186634e-46,2.9810107882660443e-34,7.319140887084635e-43,1.7473372831970276e-59,5.6798896666378e-21,1.245811007619258e-63,2.842334640161856e-48,1.991769206687086e-50,7.914358790384885e-52,3.640474977798587e-36,8.382595231913113e-64,2.8574603927589647e-42,2.218986831994092e-46,1.2330851479075416e-70,1.9700083237285914e-53,2.6505580078128312e-42,2.4754632140356685e-36,5.910704423471999e-45,2.3911037106104116e-55,7.035325310994944e-66,6.293205530296505e-50,7.032534989751273e-23,1.0983250764344047e-57,6.862282898877973e-51,8.163166647764331e-66,9.292232833726047e-64,4.3989367598844785e-65,2.608507912239126e-56,3.005866488405059e-70,1.9984369030242334e-45,1.628543550048439e-47,1.9218402736563364e-52,2.329855603755656e-87,1.3146846956950998e-65,7.027209535524628e-79,1.6276176541833203e-63
8.308029657625983e-19,0.7665258172012107,3.2469654324730666e-22,2.6699007233293867e-24,1.9629506844362194e-34,4.976670321684009e-34,0.0,0.0,9.861574802299317e-19,8.096392126014745e-34,8.247645277266368e-43,9.592527414048113e-43,1.6188793868374055e-46,1.1747760049121578e-55,7.046003801110915e-38,5.76440097350728e-31,6.17151604799413e-35,7.224122365038997e-31,8.775604663469017e-69,1.9328454457878017e-53,1.005977563527462e-72,5.958750806436569e-72,1.1362245633032247e-20,1.6838694530107912e-63,5.100389410583619e-50,2.7774581509384616e-78,6.631620969234235e-83,6.63678831048782e-66,4.803421064267936e-81,4.386683188331723e-80,1.2959080622266789e-49,1.3534328337621554e-92,9.254836637852496e-92,1.4119724893393878e-93,3.76,0.0,1.0054544623895427,0.9999999999982041,1.3698326592096606e-43,1.6747049904130692e-47,1.9321955798697254e-14,1.9321955798697257e-14,1.7959313914334112e-12,1.957127315336812e-35,7.22412236503474e-31,9.864821767726785e-19,1.4249321522587521e-30,9.910041639967751e-33,3.1285449435354657e-47,6.590631906479047e-31,1.3978254597103339e-33,3.687074534252053e-37,2.3358542819707923e-31,6.641086950736804e-36,9.348649973714779e-33,1.4068123656656486e-22,1.988881147399608e-31,6.037694067129317e-34,7.395704215654742e-40,7.621944745795905e-34,1.0677291119259503e-38,3.7032155317979323e-45,1.1927926099135122e-33,2.928609831759221e-42,2.7971023639742455e-58,1.1362245633608143e-20,1.994269193168996e-62,1.1377684311373722e-47,1.5940207040587684e-49,6.334694754993463e-51,1.4566641864747422e-35,1.3418689768136147e-62,2.286836753640502e-41,1.7760887024336374e-45,1.9820686817748284e-69,1.5766053847378557e-52,1.0637665713093114e-41,9.905077309935966e-36,2.3650516767819777e-44,1.913608819087756e-54,1.1263067092780623e-64,2.5187660075073756e-49,1.4068123620298448e-22,8.828264274835647e-57,5.491915127265458e-50,1.3066391073847722e-64,1.4873633414335799e-62,7.04116488314007e-64,2.0887159825845727e-55,4.813841586914755e-69,7.998808892717356e-45,1.3033297874670217e-46,1.5380563063705133e-51,7.458678954103569e-86,2.1047188691018592e-64,2.2504687013468945e-77,2.6057027968397912e-62
1.6617862664428789e-18,0.7665258172012133,6.494635654826221e-22,5.340380981153894e-24,7.853080962438804e-34,1.9909921919874612e-33,0.0,0.0,1.972529016780479e-18,3.239084055796061e-33,6.599369326944713e-42,7.675479533715257e-42,1.2953495880235583e-45,9.399992933955296e-55,2.8188603284891485e-37,2.3061357444475603e-30,2.469008289633175e-34,2.8901193558056993e-30,1.404383038082876e-67,1.5465700260405567e-52,3.22038867981868e-71,1.9075468815925735e-70,2.2726957565243833e-20,2.694739348481552e-62,4.081086463455354e-49,8.891345375727987e-77,2.1229429427581317e-81,1.0621948414183788e-64,1.537696115881478e-79,1.404288265549405e-78,1.0369233445798575e-48,8.665777227846475e-91,5.9256989843509865e-90,9.040596305747647e-92,3.76,0.0,1.0054544623895234,0.9999999999964078,1.0960742527894433e-42,1.340018441329917e-46,3.864810564032839e-14,3.8648105640328404e-14,3.592252604334804e-12,7.829786492797724e-35,2.8901193558022924e-30,1.973178480343958e-18,5.700656469130028e-30,3.96466195850751e-32,2.503311290178219e-46,2.6366819186437187e-30,5.5922120615045734e-33,1.4750699017165912e-36,9.34493814494966e-31,2.65686722511385e-35,3.7400687359641204e-32,2.81393010265401e-22,7.956819671229302e-31,2.4154707784596656e-33,2.986270584854093e-39,3.0492742095408062e-33,4.2716119538028403e-38,2.963246163759752e-44,4.7719471393207264e-33,1.171634724079045e-41,4.4764542457239707e-57,2.2726957567547796e-20,3.191608183234845e-61,4.555529950425192e-47,1.275458749741683e-48,5.0690392085855155e-50,5.82760528089665e-35,2.1475134938496545e-61,1.829816851588082e-40,1.4212307418868643e-44,3.198614707868626e-68,1.2615238492851666e-51,4.2813480697364625e-41,3.962675914786081e-35,9.46174675620609e-44,1.5311764316874045e-53,1.8026146345136225e-63,1.0082017565979275e-48,2.8139300881084275e-22,7.125285394952051e-56,4.3943678132362216e-49,2.0910486358135802e-63,2.380266342694427e-61,1.1268157247456722e-62,1.673044590274742e-54,7.711545482716267e-68,3.2020112852067557e-44,1.0428618510127855e-45,1.230678731149507e-50,2.3872801753691856e-84,3.3685291964789767e-63,7.204319649975506e-76,4.1703365127904516e-61
3.3237528678034404e-18,0.7665258172012185,1.2989976100538777e-21,1.0681341506373533e-23,3.141488064905184e-33,7.964616952761145e-33,0.0,0.0,3.945272089874308e-18,1.2957390709034298e-32,5.279996756491491e-41,6.140966924891085e-41,1.036378113978981e-44,7.520708380299344e-54,1.1276358994382053e-36,9.2252937401142e-30,9.87683698931544e-34,1.1561418328960043e-29,2.2472422655949855e-66,1.2373735042763683e-51,1.0307260953344845e-69,6.105344864696865e-69,4.5456381426206363e-20,4.312021597535689e-61,3.2651791868884953e-48,2.845787340186239e-75,6.7947364998896e-80,1.6997587633276244e-63,4.921589998607828e-78,4.494602076940669e-77,8.296174432628289e-48,5.547316009251848e-89,3.7932806932661743e-88,5.787253133349042e-90,3.76,0.0,1.0054544623894848,0.9999999999928151,8.76942661230012e-42,1.0721165468472766e-45,7.730040532358916e-14,7.730040532358922e-14,7.1848950145801534e-12,3.132171757843429e-34,1.1561418328932791e-29,3.946571087476345e-18,2.2804481728870194e-29,1.5859938527158736e-31,2.0028391865811033e-45,1.054758604705759e-29,2.2370668901322133e-32,5.9007598179383284e-36,3.738279483119368e-30,1.062833387093451e-34,1.4961492517220111e-31,5.62816559832925e-22,3.182986903266627e-30,9.662669476539277e-33,1.216613098622918e-38,1.2198089531219417e-32,1.7087840382608425e-37,2.3708664550008104e-43,1.9089342065827891e-32,4.686921056852213e-41,7.1631992739819955e-56,4.545638143542298e-20,5.10719514873518e-60,1.825332812238997e-46,1.0204638835612237e-47,4.055744794781719e-49,2.3312318402154293e-34,3.4364401407578145e-60,1.4639924734486325e-39,1.1371285188220841e-43,5.2036232945323207e-67,1.0093149062785916e-50,1.7331515546408884e-40,1.585199379811508e-34,3.78500674618299e-43,1.2250552668327945e-52,2.8846026050528356e-62,4.0373863401212514e-48,5.628165540142186e-22,5.798911123809878e-55,3.5158285860029536e-48,3.346018719653787e-62,3.8088142097092446e-60,1.8030886600049527e-61,1.3413570028637276e-53,1.2364662068734672e-66,1.2824823854107102e-43,8.343686972986255e-45,9.846364711566392e-50,7.640102682533057e-83,5.3904300488365665e-62,2.3058335490099917e-74,6.673508211900032e-60
6.6476860705245636e-18,0.7665258172012286,2.5980656995988875e-21,2.1363262595095306e-23,1.2566463771964528e-32,3.185976432303067e-32,0.0,0.0,7.890758236032907e-18,5.183167188274524e-32,4.224197932810251e-40,4.913007182970517e-40,8.291418733030942e-44,6.016852331142755e-53,4.510727139561182e-36,3.690267652873426e-29,3.950895593744147e-33,4.624755534755239e-29,3.5957722563016873e-65,9.899458043169935e-51,3.2986462855297874e-68,1.9539015505310846e-67,9.091522913428887e-20,6.899585510271067e-60,2.612267377004648e-47,9.107410606875084e-74,2.17452677990073e-78,2.7198116742322737e-62,1.5750628218998528e-76,1.4384134275973498e-75,6.637254653574435e-47,3.550672256117913e-87,2.427966353036148e-86,3.704248963984265e-88,3.76,0.0,1.0054544623894075,0.9999999999856298,7.015874342594043e-41,8.577339624619731e-45,1.5460500469010468e-13,1.5460500469010496e-13,1.4370179772841113e-11,1.2529214941231652e-33,4.6247555347334344e-29,7.893356301700434e-18,9.122163875233882e-29,6.344233555619616e-31,1.6023474150799188e-44,4.2192060988334043e-29,8.948631768819137e-32,2.3603999734841134e-35,1.4953726404913194e-29,4.251506564025743e-34,5.984840525191403e-31,1.12566366764738e-21,1.273246570108014e-29,3.865225071544512e-32,5.042718755950157e-38,4.8794343581033655e-32,6.835415841360767e-37,1.8968009753558e-42,7.636047537968628e-32,1.8748452980626577e-40,1.1461816842308566e-54,9.091522917115682e-20,8.172009888830245e-59,7.325409536317117e-46,8.164098605386801e-47,3.2448012249620335e-48,9.325306888860716e-34,5.4986390525592575e-59,1.17124957517572e-38,9.097603819225707e-43,8.599255808711098e-66,8.074902578359028e-50,7.096678562026747e-40,6.3410556086103865e-34,1.5140643189663897e-42,9.800872381463994e-52,4.615699552030849e-61,1.6184212898320542e-47,1.1256636443716076e-21,4.796383091105915e-54,2.812796634277377e-47,5.3539027179566985e-61,6.094413254810933e-59,2.885088674390695e-60,1.0776022888889367e-52,1.9864154738793433e-65,5.142727838143496e-43,6.675266455035092e-44,7.8774657634464e-49,2.444962715396461e-81,8.625314801663581e-61,7.379389440687117e-73,1.0678389043180199e-58
1.3295552475966808e-17,0.7665258172012491,5.196201880298902e-21,4.2727104925668854e-23,5.026687920497889e-32,1.2744165113189757e-31,0.0,0.0,1.5781730528233863e-17,2.073309056978105e-31,3.37943855772945e-39,3.93049970438466e-39,6.633292560586054e-43,4.813596116157169e-52,1.8043275641902122e-35,1.4761370922628041e-28,1.580390418583599e-32,1.8499398674651706e-28,5.7533868275601686e-64,7.919754523274204e-50,1.0556184580020515e-66,6.252790881618779e-66,1.8183292449508363e-19,1.1039617653752303e-58,2.089863536999553e-46,2.9145140535366245e-72,6.958823632234444e-77,4.3518568814228665e-61,5.040447593527815e-75,4.603148252276804e-74,5.309929801610649e-46,2.2725550742891604e-85,1.5539838264418376e-84,2.3708496088012587e-86,3.76,0.0,1.005454462389253,0.9999999999712592,5.612832697089799e-40,6.862034688719733e-44,3.0921420342311173e-13,3.092142034231128e-13,2.8740749040444067e-11,5.011802416484761e-33,1.8499398674477263e-28,1.5786926729985877e-17,3.6489397881521205e-28,2.537745049669384e-30,1.2819083591657382e-43,1.687716775667594e-28,3.579525601894085e-31,9.441791995371187e-35,5.981612259012502e-29,1.700637241673919e-33,2.393984910572223e-30,2.2513579179939168e-21,5.093089899893234e-29,1.546121487594598e-31,2.157986075531814e-37,1.9518134530194838e-31,2.7342232071460513e-36,1.5174838988183205e-41,3.054481157713642e-31,7.499538469597124e-40,1.833946527927628e-53,1.8183292464255854e-19,1.3075613868301935e-57,2.949248766206824e-45,6.531433873010166e-46,2.5959231468278515e-47,3.730198709515209e-33,8.798090240021239e-58,9.370218938227666e-38,7.278313221480057e-42,1.463289358136842e-64,6.460075398442603e-49,2.9697640383711005e-39,2.536473904142419e-33,6.056380595521747e-42,7.840827987004927e-51,7.385387616169646e-60,6.501026133255215e-47,2.251357824888933e-21,4.0884578439594726e-53,2.250290853698667e-46,8.566462657126981e-60,9.75130979341062e-58,4.616259365881856e-59,8.692455486926636e-52,3.203838451358383e-64,2.0672048326221598e-42,5.340339908100308e-43,6.302122259265221e-48,7.824094028733438e-80,1.380100509682065e-59,2.3615201549533507e-71,1.7086043241672657e-57
2.6591285286851298e-17,0.7665258172012903,1.039247424813891e-20,8.545479019933592e-23,2.0106957366618013e-31,5.097717984104562e-31,0.0,0.0,3.156367511217081e-17,8.29332059188159e-31,2.703582928472348e-38,3.144438144479518e-38,5.3066971453336335e-42,3.8509225899221526e-51,7.217383668950331e-35,5.9046084255186905e-28,6.321626204358252e-32,7.399834875727282e-28,9.205551124957102e-63,6.335878983334405e-49,3.3780616965028823e-65,2.000942026704247e-64,3.636683149951922e-19,1.7663613127999804e-57,1.6719107209407744e-45,9.326673699565846e-71,2.226877735471206e-75,6.963097811311169e-60,1.612982754664585e-73,1.473043520083774e-72,4.247994325296919e-45,1.4544752192988905e-83,9.94576975644815e-83,1.5173854852904797e-84,3.76,0.0,1.0054544623889436,0.9999999999425181,4.490319444957818e-39,5.489693083035982e-43,6.184326008890296e-13,6.18432600889034e-13,5.748188657997419e-11,2.004752939737382e-32,7.399834875587726e-28,3.1574067585905814e-17,1.459590763004564e-27,1.0151083434849128e-29,1.0255388582770529e-42,6.7509357717172065e-28,1.4318248608900929e-30,3.7767552230953595e-34,2.3926692435459813e-28,6.802618297977118e-33,9.576037011890621e-30,4.5027465575575015e-21,2.0372566840450272e-28,6.184548886740329e-31,9.758903849598413e-37,7.807333231925885e-31,1.0937014026361703e-35,1.2140043550904936e-40,1.2218048909752441e-30,2.999849662769324e-39,2.9343590829789025e-52,3.6366831558509783e-19,2.092130034978687e-56,1.194931936262736e-44,5.225209046399728e-45,2.0767713986211337e-46,1.4920947123514423e-32,1.407715822416038e-56,7.496263998843544e-37,5.822742471608006e-41,2.620891299305787e-63,5.168121654529014e-48,1.2927466528781051e-38,1.014599927413858e-32,2.4225769635402946e-41,6.272647189991784e-50,1.1816834903889592e-58,2.6222051865856523e-46,4.502746185133775e-21,3.672826330871618e-52,1.800254163606789e-45,1.3706515183670978e-58,1.5602295061277721e-56,7.386109067530105e-58,7.068331938850484e-51,5.207778257212394e-63,8.349479027407219e-42,4.272322608832391e-42,5.041757742552384e-47,2.5037477833604377e-78,2.20820093418428e-58,7.557049319953954e-70,2.733816589125077e-56
5.3182750908620277e-17,0.7665258172013726,2.0785019009578844e-20,1.709101631967504e-22,8.04282477125991e-31,2.0390976307109824e-30,0.0,0.0,6.312756427818484e-17,3.317345109526883e-30,2.162879171407691e-37,2.515567143704289e-37,4.2453830613551633e-41,3.080756344280774e-50,2.8869681459269733e-34,2.361855376519203e-27,2.5286635216289717e-31,2.9599491099875662e-27,1.4729031686835425e-61,5.068733537899577e-48,1.2523570068030017e-63,7.418140907821473e-63,7.2733909510948535e-19,2.826196157945233e-56,1.337536592410654e-44,3.4574469414897424e-69,8.216583763215494e-74,1.1141058774674189e-58,5.976694759651956e-72,5.461032208864326e-71,3.3984157369112524e-44,1.2299918560167122e-81,8.410084912788465e-81,1.2831945024617408e-82,3.76,0.0,1.0054544623883253,0.9999999998850357,3.592276866812756e-38,4.391780816356021e-42,1.2368693958204807e-12,1.2368693958204977e-12,1.1496415767633146e-10,8.019145185114931e-32,2.9599491098759215e-27,6.314834929514186e-17,5.838392747636584e-27,4.06045400559338e-29,8.204359549379082e-42,2.700388039491052e-27,5.727329012991124e-30,1.5107097777160912e-33,9.57072565680164e-28,2.721061264339311e-32,3.830434252957967e-29,9.005524392166706e-21,8.149068184628303e-28,2.47383215630321e-30,4.8050833682627e-36,3.1229491764784333e-30,4.374835814666163e-35,9.712103599296689e-40,4.8872444139825335e-30,1.199948975472921e-38,4.6950101509277485e-51,7.273390974691201e-19,3.347433418826808e-55,4.901516196479231e-44,4.180191939175362e-44,1.6614302937233234e-45,5.968409607560155e-32,2.2523623053761974e-55,5.997046598368671e-36,4.65823045786274e-40,5.088173803821086e-62,4.134521859143136e-47,6.009648798183722e-38,4.058420709464038e-32,9.690357794491752e-41,5.018004104223559e-49,1.8907107773713514e-57,1.0663031591975494e-45,9.005522902464226e-21,3.581516296873065e-51,1.4402120221636661e-44,2.193056514583011e-57,2.4963833277227506e-55,1.1817850066072328e-56,5.837552855271349e-50,8.593523491621074e-62,3.4042693961580014e-41,3.4178783346162037e-41,4.033430288158677e-46,8.01208185512553e-77,3.53315360514236e-57,2.8016432129845796e-68,4.3741463038012384e-55
1.0636568215215825e-16,0.766525817201537,4.1570108635498416e-20,3.418209189919034e-22,3.217138823448987e-30,8.156411791086543e-30,0.0,0.0,1.2625534260277347e-16,1.3269414182973682e-29,1.7303084616010055e-36,2.012462407243107e-36,3.3963167570315435e-40,2.464612373862161e-49,1.1547901907215688e-33,9.447445478471891e-27,1.011468123693374e-30,1.1839827387061145e-26,2.3566692938101672e-60,4.0549992990850357e-47,4.024699939785827e-62,2.3839680754735793e-61,1.4546806517943766e-18,4.521928512390551e-55,1.0700325747120855e-43,1.1111179420229043e-67,2.6402262025247893e-72,1.7825778351741588e-57,1.9207038094272768e-70,1.7550121202915807e-69,2.71874083292257e-43,7.901904798237762e-80,5.402943712719279e-79,8.243698009122487e-81,3.76,0.0,1.0054544623870882,0.9999999997700711,2.8738300110809615e-37,3.513435540177195e-41,2.4737429856818445e-12,2.4737429856819128e-12,2.299286839382364e-10,3.2077403430365577e-31,1.1839827386167983e-26,1.2629691270319865e-16,2.3353630381905045e-26,1.6241857160392876e-28,6.563507111329018e-41,1.0801579595103088e-26,2.2909377823244782e-29,6.042854515489442e-33,3.828300001281147e-27,1.0884273578360113e-31,1.5321775701879349e-28,1.801108228331326e-20,3.2596355636300154e-27,9.895353942712532e-30,2.643241645638546e-35,1.2491828470742986e-29,1.7499451382742228e-34,7.769710085247833e-39,1.95490273097347e-29,4.799832165469419e-38,7.512044439243179e-50,1.4546806612329392e-18,5.355913471869551e-54,2.058023165584981e-43,3.3441633085050105e-43,1.3291495405494297e-44,2.3873702354112967e-31,3.603792903162637e-54,4.797651214062743e-35,3.7265985146180274e-39,1.1004220460303725e-60,3.307627303229109e-46,3.0747760358411357e-37,1.623372698318887e-31,3.876153497443188e-40,4.014185732013567e-48,3.0251510464858716e-56,4.404566425349541e-45,1.8011076324488198e-20,3.894405062526311e-50,1.152173252592664e-43,3.5089019811499135e-56,3.994226751376451e-54,1.8908621485947403e-55,4.96262165974204e-49,1.4584960647032035e-60,1.4132799994260742e-40,2.7343107258986204e-40,3.226754060047038e-45,2.5638961172866598e-75,5.653071505244955e-56,9.003641190761139e-67,6.998665973377805e-54
2.1273154463923416e-16,0.7665258172018659,8.314028829949657e-20,6.836424697835258e-22,1.2868577523738354e-29,3.2625692853342696e-29,0.0,0.0,2.5251089922219293e-16,5.307772421564267e-29,1.3842488078834395e-35,1.6099766683280135e-35,2.7170578006163727e-39,1.9716928016310865e-48,4.619166600993376e-33,3.7789829536476475e-26,4.0458787813342114e-30,4.735937646373638e-26,3.7707302562082295e-59,3.244004951954039e-46,1.288078702387288e-60,7.62973276165623e-60,2.9093637509893765e-18,7.235098031269573e-54,8.560275313008113e-43,3.556061794187591e-66,8.449840875937072e-71,2.852132086504259e-56,6.147086834549852e-69,5.6168023104286935e-68,2.1749961760162545e-42,5.057533572311045e-78,3.458098901064794e-77,5.2762957294228833e-79,3.76,0.0,1.0054544623846144,0.9999999995401421,2.299067405144675e-36,2.8107533423243706e-40,4.947490165398419e-12,4.947490165398691e-12,4.598576727388255e-10,1.283157057976938e-30,4.735937645659107e-26,2.5259403947765116e-16,9.341464031038888e-26,6.496750991466201e-28,5.250813475399617e-40,4.3206373058506526e-26,9.163765589397597e-29,2.4171449092322034e-32,1.5313219498389516e-26,4.353715640065766e-31,6.128717853615784e-28,3.6022206953318926e-20,1.303855883466077e-26,3.9581467319741824e-29,1.6342614601213302e-34,4.996737739144027e-29,6.9998403505106764e-34,6.21577847419166e-38,7.819620817490517e-29,1.919954553169723e-37,1.2019292710989848e-48,2.9093637887436755e-18,8.569476632810974e-53,9.011399982502508e-43,2.6753343517715578e-42,1.063321811664127e-43,9.549495652375908e-31,5.766078009992953e-53,3.8381261863713023e-34,2.981283760702801e-38,2.6768767995063362e-59,2.6461057716338738e-45,1.766640965049761e-36,6.493501338850175e-31,1.550463788155537e-39,3.210986270829573e-47,4.8402528715096684e-55,1.8733298495309522e-44,3.60221831179884e-20,4.7622247401122084e-49,9.217403093633619e-43,5.614253342884379e-55,6.390775248271878e-53,3.025384646924412e-54,4.4382082009640923e-48,2.600886877067989e-59,6.065678068195069e-40,2.1874517386601193e-39,2.581407486798291e-44,8.20461807784909e-74,9.044935153346724e-55,2.8815559798215944e-65,1.119789131745696e-52
4.25463269613386e-16,0.7665258172025238,1.662806492761305e-19,1.367285728172204e-21,5.147438975512852e-29,1.3050288801113121e-28,0.0,0.0,5.050220123420004e-16,2.1231103178166566e-28,1.107399843843317e-34,1.2879892566626757e-34,2.1736484333793496e-38,1.577355375380724e-47,1.8476677867386305e-32,1.511594108130995e-25,1.618353455023529e-29,1.8943767985559617e-25,6.0333440273873236e-58,2.5952070069141665e-45,4.121874224941664e-59,2.441527728165487e-58,5.8187298926802514e-18,1.1576168966969955e-52,6.848228555984671e-42,1.1379473814992353e-64,2.7039663463781316e-69,4.563419956147929e-55,1.967080703497121e-67,1.7973875526604838e-66,1.7399986843897748e-41,3.236830567504026e-76,2.21318898310715e-75,3.376839900204434e-77,3.76,0.0,1.0054544623796666,0.999999999080284,1.8392552653838985e-35,2.248605526475852e-39,9.894984524806947e-12,9.894984524808042e-12,9.197153954472621e-10,5.133105808667645e-30,1.8943767979843377e-25,5.051882928599118e-16,3.73658798806578e-25,2.598701941806006e-27,4.200653891005817e-39,1.7282560002031794e-25,3.6655108124437836e-28,9.668586019869005e-32,6.125291710908773e-26,1.7414879013824837e-30,2.451488523896705e-27,7.204449184418013e-20,5.215426850346189e-26,1.583259796874974e-28,1.1152760519165099e-33,1.9986963641268142e-28,2.7999786377585518e-33,4.9726261795935826e-37,3.127850275976369e-28,7.679977060875707e-37,1.9230882583989412e-47,5.818730043697541e-18,1.3711171719209125e-51,4.228003770107827e-42,2.14026864675779e-41,8.50658412209652e-43,3.819802743851968e-30,9.225728446381891e-52,3.070502460690779e-33,2.3850278516343274e-37,7.214844495030631e-58,2.1168861932137555e-44,1.1360402685135939e-35,2.5974040178550063e-30,6.201862436955367e-39,2.5682037908768977e-46,7.744414047975024e-54,8.385757748702194e-44,7.204439650279786e-20,6.444498239939998e-48,7.37393335753971e-42,8.98281645272572e-54,1.0225255808280198e-51,4.840620558404291e-53,4.2995374967369794e-47,5.016748924328496e-58,2.7563138997847635e-39,1.749962549551349e-38,2.065128176057946e-43,2.62556761632821e-72,1.4471913338262735e-53,9.221028745332605e-64,1.7916647516481466e-51
