Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64)
2.1433703037178443e-08,0.9046285945063934,7.472127644000468e-08,1.9707251009288775e-09,9.109550773802462e-10,2.458767580456393e-09,0.0,0.0,3.828255324904496e-07,2.490001450502411e-11,8.687399809277072e-12,7.154381160709593e-15,2.287085464389869e-12,1.1660798769552779e-23,2.7537073213916496e-16,4.1318399466665293e-13,2.0313021655991937e-09,4.865443777595109e-08,4.938573555804796e-25,9.353263371188804e-15,1.3709375550983346e-23,1.0117169129418459e-25,5.616469835189023e-13,1.168434285074334e-20,4.004204920745038e-14,5.66130912564213e-24,7.009027704961085e-26,3.956262188634182e-21,1.5520433313490194e-20,1.46267243325329e-20,4.904825420477488e-15,3.981885899697182e-24,3.6529473946571687e-25,1.911550219190896e-24,3.76,0.0,0.804971044787324,0.9970538783548213,1.041234585263817e-10,1.9373367988577443e-11,0.010896061284478056,0.010900291059544745,0.0029456881423339477,1.2204158311028022e-11,4.865739845608859e-08,4.4395703495525544e-07,1.977412128709495e-06,4.767019591257474e-12,2.3682516796357528e-11,7.407253790732131e-09,9.575997308842746e-10,1.6192019117755045e-13,1.3652763965650423e-09,1.945933793272412e-07,2.6999287004449677e-08,9.406664340408102e-09,2.059715518672609e-09,1.588884742030179e-08,1.807747164889074e-10,8.634187733800135e-12,4.6106387157128154e-12,6.469642261215575e-11
2.2005486118126682e-08,0.9046753647385677,7.93562350380894e-08,2.1131384077218885e-09,9.9243558508275e-10,2.6863052264066675e-09,0.0,0.0,3.9294149571896e-07,2.623836920366147e-11,9.404381475858799e-12,7.935473274312638e-15,2.4789480715943905e-12,1.3473318912935025e-23,2.9974872142959215e-16,4.4705203248098915e-13,2.1586395896959114e-09,5.127803921007971e-08,6.129600993809074e-25,1.0374911185043999e-14,1.6729835280543292e-23,1.2243641168054982e-25,5.857845336126303e-13,1.3921661806857373e-20,4.3143579476093875e-14,6.681355082431612e-24,8.323037142648946e-26,4.6931902583323416e-21,1.8043502045505694e-20,1.6912050200096024e-20,5.277626845858268e-15,4.6190212001037815e-24,4.309468063290027e-25,2.2626114162497877e-24,3.76,0.0,0.8046822995515049,0.9970538655290285,1.1668310410849452e-10,2.1184849611037112e-11,0.011184670323328748,0.011189127762481214,0.002945688082050121,1.253157486828808e-11,5.128120657874282e-08,4.574575722958548e-07,2.0841195815056955e-06,4.920412423538674e-12,2.5512756099686766e-11,7.66276836796634e-09,1.009052635762854e-09,1.7391424321943683e-13,1.4036309102831604e-09,2.051157541797487e-07,2.7863979704048383e-08,9.835249230673083e-09,2.189628722608157e-09,1.6946200940146914e-08,1.919317134798495e-10,9.312756501497987e-12,4.968853211958993e-12,6.71073485337553e-11
2.257726919907492e-08,0.9047221186796744,8.41327546654677e-08,2.2623286392228226e-09,1.0785678991013234e-09,2.9276962991065562e-09,0.0,0.0,4.0305260166933577e-07,2.7611344233656786e-11,1.0159900797711994e-11,8.77982588326286e-15,2.6815325853907897e-12,1.551549422828641e-23,3.2547448390545754e-16,4.828590059355978e-13,2.2899344373165617e-09,5.3970081347609896e-08,7.564126428811623e-25,1.1477121510926163e-14,2.0312612093126642e-23,1.4744870215753334e-25,6.102044208258236e-13,1.6505992008692252e-20,4.6376506943110095e-14,7.849426016899223e-24,9.835235230407494e-26,5.541073321114577e-21,2.0887452755678516e-20,1.9471418558171197e-20,5.667340097284003e-15,5.3361935873780066e-24,5.0612851380963e-25,2.66616997548835e-24,3.76,0.0,0.8043936577484568,0.9970538526328581,1.303478784572433e-10,2.310802929491688e-11,0.011473172651201891,0.011477863690573293,0.0029456880215568046,1.2858836496871445e-11,5.39734618897683e-08,4.710461620224636e-07,2.1936202578889367e-06,5.07480473847065e-12,2.742916546034127e-11,7.920033703251122e-09,1.0618330594503203e-09,1.865126540670618e-13,1.4419806124121042e-09,2.1591359194116195e-07,2.8728291052571117e-08,1.0270194024141927e-08,2.3236562415280102e-09,1.8042772538044197e-08,2.0353394947508735e-10,1.0026609070392408e-11,5.346880930538203e-12,6.956630975341552e-11
2.314905228002316e-08,0.9047688563356349,8.905053744607443e-08,2.418454242756177e-09,1.1694652727892877e-09,3.1833532611390883e-09,0.0,0.0,4.131588585371429e-07,2.9018908655469996e-11,1.0954982701804064e-11,9.69102454321809e-15,2.8951685709399096e-12,1.7809883057403523e-23,3.5257646255159367e-16,5.206825314433499e-13,2.4251812974548402e-09,5.67305321566899e-08,9.283383786039993e-25,1.2663904584617205e-14,2.4544212247184545e-23,1.7674864938682115e-25,6.348997170359993e-13,1.9479007695995935e-20,4.9741371072682404e-14,9.182018014114897e-24,1.1568498341163021e-25,6.512789867225107e-21,2.4082169532329486e-20,2.2327963589511756e-20,6.074204926203973e-15,6.140858115567894e-24,5.919099790435956e-25,3.128383858679198e-24,3.76,0.0,0.8041051193407532,0.9970538396661905,1.4517974251423872e-10,2.514631078995581e-11,0.011761568306221527,0.011766498880109288,0.002945687960829613,1.3185943282245805e-11,5.673413208429111e-08,4.847228884271005e-07,2.3059133429612364e-06,5.230197431009268e-12,2.943320155579122e-11,8.179045867819334e-09,1.1159396314621406e-09,1.9973375053600725e-13,1.4803255036698428e-09,2.269867649465954e-07,2.9592158490903115e-08,1.0711371769457003e-08,2.46179776957616e-09,1.917893365429733e-08,2.1559351645880443e-10,1.0776805431416655e-11,5.7454904179229454e-12,7.207474087766503e-11
2.37208353609714e-08,0.9048155777123658,9.410927413735055e-08,2.5816730679416004e-09,1.2652392860166187e-09,3.45368746701244e-09,0.0,0.0,4.232602744721104e-07,3.046103155338341e-11,1.1790653566997566e-11,1.067279726409752e-14,3.1201898834712986e-12,2.0380590452119662e-23,3.810824246800233e-16,5.606030979392081e-13,2.564374492242257e-09,5.955935965865881e-08,1.1334199565105e-24,1.3939356682956595e-14,2.9521796926220684e-23,2.109378656638713e-25,6.59864049073296e-13,2.2885970111671476e-20,5.323864121287908e-14,1.0696926559506595e-23,1.3547551031066017e-25,7.622279834148824e-21,2.765933118282156e-20,2.550594873184201e-20,6.498453921415431e-15,7.040938823886002e-24,6.894481101054306e-25,3.655946669435763e-24,3.76,0.0,0.8038166842909806,0.9970538266288499,1.6124212483941985e-10,2.7303092327413877e-11,0.012049857326488845,0.01205503336736419,0.002945687899902207,1.3512895309590928e-11,5.956318487897807e-08,4.984878336599398e-07,2.4209980219627585e-06,5.386591368339105e-12,3.152629132183003e-11,8.43980148619622e-09,1.1713709824411755e-09,2.1359614352402446e-13,1.5186655847784754e-09,2.3833514557757045e-07,3.0455528586507033e-08,1.1158661633287588e-08,2.604052769341372e-09,2.0355051519210615e-08,2.2812282107378723e-10,1.1564427949867626e-11,6.165474088500079e-12,7.463407278460463e-11
2.429261844191964e-08,0.9048622828157805,9.930864559763909e-08,2.7521423542387227e-09,1.3659998545020889e-09,3.739109132712228e-09,0.0,0.0,4.333568575819993e-07,3.1937682035408624e-11,1.2667941252826078e-11,1.1729019714477116e-14,3.3569348354596086e-12,2.3253322488604587e-23,4.1101947350321943e-16,6.027041530479504e-13,2.707508117204153e-09,6.245653192876458e-08,1.3769569009164473e-24,1.5307659367129843e-14,3.535418371526769e-23,2.5068478992149654e-25,6.850915819425499e-13,2.6775915306924082e-20,5.686872239621584e-14,1.2413306862185796e-23,1.579905109764152e-25,8.884596674534148e-21,3.165246026243748e-20,2.903077819249814e-20,6.9403126965562605e-15,8.044845853604797e-24,7.99991110539684e-25,4.25611926183881e-24,3.76,0.0,0.8035283525617383,0.9970538135206702,1.7859989908149508e-10,2.9581766408933384e-11,0.012338039750083374,0.012343467188599674,0.00294568783879755,1.383969266324573e-11,6.246058801206918e-08,5.12341077814644e-07,2.5388734802712876e-06,5.543987391008046e-12,3.370983254115107e-11,8.702297647403527e-09,1.2281257441562646e-09,2.281187299851772e-13,1.5570008564568192e-09,2.4995860626200256e-07,3.131835580228765e-08,1.1611948613240111e-08,2.7504205128630492e-09,2.1571489389684683e-08,2.411345833661886e-10,1.2390582077243452e-11,6.6076487602667534e-12,7.724573214494812e-11
2.486440152286788e-08,0.9049089716517879,1.0464832407076957e-07,2.930018720150177e-09,1.4718552406280195e-09,4.040027309334281e-09,0.0,0.0,4.43448615935968e-07,3.344882923320601e-11,1.3587875129295643e-11,1.2863720578005266e-14,3.60574636701699e-12,2.6455439915754247e-23,4.4241406002800607e-16,6.470721873736597e-13,2.8545760760691635e-09,6.542201709689964e-08,1.6649273214674005e-24,1.6773078731674626e-14,4.216291426531542e-23,2.967303208804879e-25,7.105770029360417e-13,3.120184515486293e-20,6.063196071669555e-14,1.4351734932234973e-23,1.8351675363277074e-25,1.0315960196852895e-20,3.6096971746786776e-20,3.292900761593087e-20,7.400000074364653e-15,9.161492938705989e-24,9.24883104275643e-25,4.936762460593266e-24,3.76,0.0,0.8032401241156393,0.9970538003415245,1.9731936159129448e-10,3.198571962796276e-11,0.012626115615064003,0.012631800380064104,0.0029456877775013253,1.4166335427498118e-11,6.542630924343145e-08,5.262826990060933e-07,2.6595389034017184e-06,5.702386314076374e-12,3.598519442027838e-11,8.966531832297761e-09,1.2862025495014483e-09,2.433206949060536e-13,1.5953313194250234e-09,2.6185701947417855e-07,3.218060143146722e-08,1.2071123263434108e-08,2.9009001172221665e-09,2.2828606768885584e-08,2.5464183552865244e-10,1.3256397037975656e-11,7.0728561825785735e-12,7.991114101736803e-11
2.5436184603816118e-08,0.9049556442262943,1.1012797431173251e-07,3.115458153880262e-09,1.5829120655203358e-09,4.356849860296268e-09,0.0,0.0,4.5353555756750016e-07,3.499444230201492e-11,1.455148610772567e-11,1.4081087058514206e-14,3.866972219424032e-12,3.0016011079834783e-23,4.752919951920841e-16,6.937968169608306e-13,3.0055721108582823e-09,6.84557833483667e-08,2.0040538765423054e-24,1.8339964659162278e-14,5.0083390731303376e-23,3.4989379868756196e-25,7.363155065941808e-13,3.6220921459960975e-20,6.452864830661568e-14,1.6534269380720167e-23,2.1236206135770028e-25,1.1933810160604148e-20,4.103022135328904e-20,3.722835394331301e-20,7.877728267632654e-15,1.0400315288527342e-23,1.0655688833435655e-24,5.706370918794434e-24,3.76,0.0,0.8029519989153096,0.997053787091289,2.1746820919590164e-10,3.451833251938232e-11,0.012914084959469895,0.012920032977992527,0.0029456877159954927,1.4492823687214466e-11,6.846031635464686e-08,5.40312773441599e-07,2.782993477005569e-06,5.861788928194294e-12,3.835371815507945e-11,9.232501854040077e-09,1.3456000324961357e-09,2.592215132839626e-13,1.6336569744085805e-09,2.740302577347357e-07,3.304223267634203e-08,1.2536081432329742e-08,3.0554905754389446e-09,2.4126759610834403e-08,2.6865792064220935e-10,1.4163026491743022e-11,7.561963556011721e-12,8.26317165066585e-11
2.6007967684764357e-08,0.9050023005452007,1.1574725457490156e-07,3.3086160052653843e-09,1.699275322198576e-09,4.689983441676463e-09,0.0,0.0,4.6361769047695695e-07,3.6574490420593466e-11,1.5559806672643118e-11,1.5385470530542602e-14,4.140965111721833e-12,3.3965864072284343e-23,5.096784621739964e-16,7.429708639758209e-13,3.1604898279049752e-09,7.155779892463552e-08,2.4018741475392747e-24,2.001275008051154e-14,5.926608359551512e-23,4.1107935228844613e-25,7.623027804728896e-13,4.189466305223472e-20,6.855902793612733e-14,1.8984513912225466e-23,2.448561830119954e-25,1.3756860609328676e-20,4.649155351696867e-20,4.1957704501922047e-20,8.373703056792716e-15,1.177128788067307e-23,1.2235987809663242e-24,6.5741081403689464e-24,3.76,0.0,0.8026639769233888,0.9970537737698191,2.3911551714932007e-10,3.718297943342057e-11,0.013201947821321251,0.013208165018606706,0.0029456876542831105,1.481915752733079e-11,7.15625771490958e-08,5.544313754865645e-07,2.9092363868705187e-06,6.022196000552013e-12,4.081671748508808e-11,9.500205809039231e-09,1.406316828285128e-09,2.758409521070287e-13,1.6719778221362974e-09,2.864781936106472e-07,3.390322185106817e-08,1.3006724012387769e-08,3.214190783324632e-09,2.546630051158778e-08,2.831964914172432e-10,1.511164917204473e-11,8.075864044399678e-12,8.540887047477739e-11
2.7151533846660832e-08,0.9050955644398068,1.2740331053782154e-07,3.7187051301762014e-09,1.948333049396744e-09,5.406804190133431e-09,0.0,0.0,4.837675619778569e-07,3.9837768639397475e-11,1.771471456765449e-11,1.8273550045536323e-14,4.728688868616003e-12,4.316583163497114e-23,5.830746602757682e-16,8.490549973511426e-13,3.482064180207098e-09,7.796645130257485e-08,3.408286821820239e-24,2.3694161985129864e-14,8.210329886350375e-23,5.615989195628876e-25,8.150087759554804e-13,5.547521227880615e-20,7.702161189970274e-14,2.4790654735736813e-23,3.222247734194048e-25,1.8100123346745135e-20,5.916607142720318e-20,5.282786718170215e-20,9.421184415555068e-15,1.495239611242171e-23,1.5984504271650923e-24,8.64418868951801e-24,3.76,0.0,0.8020882424153977,0.9970537469126114,2.871885768054934e-10,4.292184123881566e-11,0.013777354249350086,0.013784127572712846,0.0029456875302419196,1.5471362286237796e-11,7.79717311104876e-08,5.82934451007392e-07,3.170083959212576e-06,6.346026476266422e-12,4.60312638295996e-11,1.004080910047531e-08,1.5317029044463891e-09,3.11316230893601e-13,1.7486050987327958e-09,3.121976487080338e-07,3.562318498537321e-08,1.3964689800472917e-08,3.5439156750083113e-09,2.827094112070989e-08,3.1389724136951303e-10,1.7139718129584093e-11,9.181749836266564e-12,9.11385337396294e-11
2.8295100008557308e-08,0.9051887633827576,1.3961365850397955e-07,4.1615158857958066e-09,2.2198363561582113e-09,6.193718072104151e-09,0.0,0.0,5.038982938569355e-07,4.323841778824807e-11,2.0060891435979966e-11,2.1566277282726642e-14,5.371845844728349e-12,5.433908917198173e-23,6.627920377714044e-16,9.661342434808657e-13,3.8192460521698536e-09,8.464772131340415e-08,4.763739459848169e-24,2.7854411110148696e-14,1.1223046504154604e-22,7.574845435457608e-25,8.686698571301825e-13,7.25304548050982e-20,8.602082048454615e-14,3.1992305350878145e-23,4.187324934799877e-25,2.3523057022127614e-20,7.447685652671306e-20,6.579430144004868e-20,1.0543968273361398e-14,1.879613563474622e-23,2.064145066538614e-24,1.1235098074387075e-23,3.76,0.0,0.8015129202930474,0.997053719768713,3.4211788593301195e-10,4.922917259260319e-11,0.014352335202956323,0.01435968833189069,0.0029456874054454947,1.612295037852077e-11,8.465351399287916e-08,6.117924858620885e-07,3.4420751094358174e-06,6.67388344043695e-12,5.163881461045449e-11,1.05883307586775e-08,1.6623498816284837e-09,3.499105823447851e-13,1.8252131550233127e-09,3.390143662283396e-07,3.734034758506675e-08,1.494431984880585e-08,3.890064829606824e-09,3.124528874035748e-08,3.468594517503365e-10,1.9350558061264433e-11,1.0398197093968534e-11,9.711131251452964e-11
2.9438666170453783e-08,0.9052818974211567,1.5237540722817713e-07,4.638267493835673e-09,2.514568092867056e-09,7.0539334248769525e-09,0.0,0.0,5.240099491196201e-07,4.677619213938196e-11,2.2606657290911007e-11,2.530498172994353e-14,6.073455672875161e-12,6.780073222260121e-23,7.490107325566418e-16,1.095074441371004e-12,4.171981358487507e-09,9.160135698485621e-08,6.566136802528876e-24,3.25318764715558e-14,1.515346686836387e-22,1.009762117594495e-24,9.232679891902751e-13,9.373013529287344e-20,9.555721181349448e-14,4.0840439488932e-23,5.378967777529756e-25,3.0226953466753857e-20,9.281507427682394e-20,8.113100579505124e-20,1.1743486628383966e-14,2.34037062639566e-23,2.637412076174643e-24,1.444807683582357e-23,3.76,0.0,0.8009380102579347,0.9970536923370533,4.045034668602586e-10,5.6131736991213085e-11,0.014926890985677347,0.014934847585435892,0.002945687279850631,1.6773922478425346e-11,9.160766901428628e-08,6.410060143746634e-07,3.72520332869952e-06,7.005772266054985e-12,5.764894538483083e-11,1.1142762365885625e-08,1.7982468814475572e-09,3.917928563964497e-13,1.9018019967959684e-09,3.6692732837406395e-07,3.905461237387825e-08,1.5944979860920765e-08,4.252627951573213e-09,3.4392060220887684e-08,3.8220336232682035e-10,2.175456146663382e-11,1.1733336262481449e-11,1.0333829258797299e-10
3.058223233235026e-08,0.9053749666020596,1.6568562342321408e-07,5.150168500546175e-09,2.833286558852712e-09,7.990638149263197e-09,0.0,0.0,5.441025903973642e-07,5.045084633779911e-11,2.5360360751685465e-11,2.9534208985216634e-14,6.836635560932277e-12,8.389871239240978e-23,8.419020354811731e-16,1.2367999053485212e-12,4.540215379807175e-09,9.882710731247623e-08,8.934839949407489e-24,3.7766196739292316e-14,2.0228703914822978e-22,1.3315675162525864e-24,9.787919010540393e-13,1.19833555220532e-19,1.0563088748713744e-13,5.161696333312683e-23,6.836713133368014e-25,3.8438949901038533e-20,1.1460820107412758e-19,9.913134508481788e-20,1.3021084421354954e-14,2.888685914530117e-23,3.337183115996783e-24,1.8398856645855322e-23,3.76,0.0,0.8003635120118706,0.9970536646165716,4.74965350378804e-10,6.365619259506544e-11,0.015501021900793305,0.015509605622431734,0.002945687153411203,1.7424279259476284e-11,9.883393974744428e-08,6.705755463304246e-07,4.019462110302092e-06,7.341698019951913e-12,6.407084199287975e-11,1.170409747095151e-08,1.939383043476853e-09,4.371367654803879e-13,1.9783716298362986e-09,3.9593551808776276e-07,4.076591662769136e-08,1.6966095851067218e-08,4.631594812028129e-09,3.771393347748734e-08,4.200540458827994e-10,2.436257579161879e-11,1.3195759733362774e-11,1.0983046048006105e-10
3.172579849424674e-08,0.9054679709724812,1.7954134413274442e-07,5.69841670469191e-09,3.1767260531342486e-09,9.006999536827814e-09,0.0,0.0,5.64176279977727e-07,5.426213540064974e-11,2.8330380331978015e-11,3.430193367161915e-14,7.66460660703208e-12,1.0301527808632994e-22,9.416287833678163e-16,1.3922956203487652e-12,4.923893038366689e-09,1.0632472228228132e-07,1.2014151519339266e-23,4.359824788811857e-14,2.672015005139836e-22,1.7384599175701846e-24,1.0352367886663193e-12,1.516964959409929e-19,1.1624157080419212e-13,6.463685597297843e-23,8.604751057315695e-25,4.841393444368691e-20,1.4032148034061917e-19,1.201081882451083e-19,1.4378024373343336e-14,3.53686009289818e-23,4.184781715790557e-24,2.3219095282900978e-23,3.76,0.0,0.7997894252568836,0.9970536366061439,5.541429224562703e-10,7.182909150510517e-11,0.016074728251335477,0.016083962731749304,0.002945687026151656,1.807402139428808e-11,1.0633207012196932e-07,7.00501568242279e-07,4.324844949669644e-06,7.68166548030827e-12,7.09133158061468e-11,1.2272331184429766e-08,2.085747525236825e-09,4.861209482348899e-13,2.0549220599297317e-09,4.2603791905164645e-07,4.2474223644841864e-08,1.8007148547150807e-08,5.026955553935396e-09,4.121355138055275e-08,4.6054136781739823e-10,2.718591875521684e-11,1.4794536401233336e-11,1.1659870129390816e-10
3.286936465614322e-08,0.9055609105793924,1.9393958682338242e-07,6.284199109707342e-09,3.545597433773415e-09,1.0106164155986809e-08,0.0,0.0,5.842310798286978e-07,5.820981471677689e-11,3.1525125800909715e-11,3.965977973824414e-14,8.560700263120612e-12,1.255683488433822e-22,1.048345744410639e-15,1.5626093496921133e-12,5.322959111683973e-09,1.140939528930088e-07,1.597716731180292e-23,5.00701211755702e-14,3.4949956685000326e-22,2.248771280282174e-24,1.0926040496152127e-12,1.902782706779507e-19,1.2738867314905854e-13,8.025033920971979e-23,1.0732217877249536e-24,6.043649232245626e-20,1.7045935930786462e-19,1.4439401526802358e-19,1.581549160619806e-14,4.298393403674848e-23,5.2041226629073324e-24,2.905790339594215e-23,3.76,0.0,0.7992157496952176,0.9970536083046533,6.426942859492388e-10,8.067687940315731e-11,0.01664801034009286,0.016657919202047636,0.002945686898095905,1.8723149553978504e-11,1.141018044263904e-07,7.307845444887589e-07,4.641345344345258e-06,8.025679152147389e-12,7.818481839802768e-11,1.2847459860783053e-08,2.2373295021824495e-09,5.389290332684519e-13,2.1314532928512946e-09,4.5723351568720436e-07,4.4179516105813355e-08,1.9067668285665732e-08,5.438700935571787e-09,4.48935252706804e-08,5.037999456997152e-10,3.023639254020961e-11,1.6539225769890042e-11,1.2365379729502955e-10
