Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41)
0.022470777081345834,0.4838990787580789,4.5182506910372524e-11,5.0502533424599617e-11,3.4531979070115513e-11,1.203934055064251e-07,0.0,0.0,3.7601850807935285e-06,2.8338803046050015e-07,1.8771253475068653e-07,7.264193305943497e-11,3.5087908596735393e-12,1.4239706641354998e-35,1.904239748550538e-24,1.6033696650336429e-15,8.530528364267885e-13,5.965665042299704e-05,2.95273115279953e-27,2.2010644149017554e-24,6.472624931056166e-25,5.692571329790335e-29,1.1504011303878822e-17,3.983503038626408e-16,8.566752537486476e-17,2.820285099281254e-19,4.0454687269946653e-29,3.623476104477643e-18,8.285812422190046e-20,5.39386143712772e-25,3.0376822321963857e-14,1.4738719426476568e-24,3.2281850826196465e-25,7.782663343051607e-20,3.76,0.0,0.9809643874965865,0.9999219739094564,1.002007294342896e-06,1.5061726663795302e-10,0.0034759204568345983,0.0035356382051604665,1.3633594071708386e-05,7.244409728319424e-16,5.983915369209528e-05,3.7566196814599207e-07,8.129320241527028e-10,4.091563251790198e-09,7.733305133710823e-19,2.531285472872058e-10,2.06986239235502e-10,1.3082198113349143e-07,3.0369165444210203e-18,2.174835328635792e-10,2.3706519060134636e-10,6.707153170553849e-11,4.926039435961119e-09,2.776960731723575e-06,7.233075961701807e-14,1.842157321924295e-15,9.089892040561068e-10,3.0919405078377955e-11,2.684842268489758e-11,1.7717062088261822e-10,9.294830709119056e-10,7.565937663632042e-16,6.81232095057982e-13,7.241277869146404e-17,3.061793949135966e-10
0.022748850763799924,0.48390275721850934,4.594351646124053e-11,5.1374812452537e-11,3.539625452736581e-11,1.2380567598077633e-07,0.0,0.0,3.820824839271332e-06,2.906289397687317e-07,1.9543380594432247e-07,7.562303227279932e-11,3.613089465107227e-12,4.549057581315494e-33,1.9931658191117206e-24,1.6505945529323128e-15,8.773213660428429e-13,6.112969600683301e-05,3.1596011857085517e-27,2.2829235488492875e-24,6.968670319967949e-25,6.070795482399378e-29,1.1822139237496294e-17,4.262278556987237e-16,8.927895393023106e-17,3.0564511791201116e-19,4.405160980931034e-29,3.8649224628037445e-18,8.864184194779102e-20,5.710890809683813e-25,3.1628902772686406e-14,1.5780001304401636e-24,3.4513621164012523e-25,8.333247900602764e-20,3.76,0.0,0.9809206374159247,0.9999204071574679,1.0381865622598183e-06,1.5671071997946227e-10,0.0035181175356386505,0.0035793116582003245,1.3633572704290465e-05,7.332288394456665e-16,6.131974828290737e-05,3.8101433633094467e-07,8.330505599107188e-10,4.149821155388449e-09,7.9247707870521275e-19,2.567407076487891e-10,2.111663883704874e-10,1.3532909988144831e-07,3.0744558533440867e-18,2.2306355421506779e-10,2.438078828843826e-10,6.807846507499121e-11,5.08397103112081e-09,2.839168921424077e-06,7.442403014431483e-14,1.8954866753560368e-15,9.37540966442912e-10,3.1799824022433194e-11,2.7643312459143718e-11,1.8723882515800474e-10,9.586720522797387e-10,7.803532776378454e-16,7.030953679363238e-13,7.47365618869709e-17,3.1883150896238927e-10
0.023026924446254014,0.483906435557749,4.671011133175613e-11,5.225414701632192e-11,3.62747701446124e-11,1.2727601510160545e-07,0.0,0.0,3.881839082777752e-06,2.97991669270939e-07,2.0338295645636204e-07,7.86926794866388e-11,3.719408314294783e-12,5.0757974534869295e-34,2.0852630503132953e-24,1.6986946205309546e-15,9.020045031328941e-13,6.26203778235642e-05,3.3785978997927464e-27,2.3667660307508383e-24,7.497222169566091e-25,6.470464951481374e-29,1.214616244340664e-17,4.557121059341388e-16,9.300133282316525e-17,3.3094771307272943e-19,4.7928184859590564e-29,4.1193778922368685e-18,9.47573756855356e-20,6.042930424370964e-25,3.2917625493230004e-14,1.6882274276418806e-24,3.687461771600961e-25,8.916141191739615e-20,3.76,0.0,0.9808768880852866,0.9999188215948476,1.0752664560729674e-06,1.6297643258454266e-10,0.003560294929537282,0.003622983163149222,1.363355108039861e-05,7.420124285250188e-16,6.281820333223617e-05,3.864240026522096e-07,8.53411924830572e-10,4.2087019710626935e-09,8.118548393405958e-19,2.6039169797450485e-10,2.1537710203462317e-10,1.399652995782116e-07,3.11199631120992e-18,2.2872268720399643e-10,2.5066607347498114e-10,6.909770836302635e-11,5.244985508778189e-09,2.9022588418140247e-06,7.655955580114072e-14,1.949892600301305e-15,9.667055498562648e-10,3.2695345295898805e-11,2.8453109470814503e-11,1.9775207419823692e-10,9.884871928281556e-10,8.046224731918081e-16,7.253856369977529e-13,7.710572551060733e-17,3.3185733973018544e-10
0.023304998128708104,0.4839101137764594,4.748230493301997e-11,5.3140578157019057e-11,3.7167720693533126e-11,1.3080486782309408e-07,0.0,0.0,3.9432282392106565e-06,3.0547790517594354e-07,2.1156436772166742e-07,8.18525993507609e-11,3.827771462797888e-12,-7.419954841009002e-33,2.1805419066691755e-24,1.7476853575221164e-15,9.271051408880442e-13,6.412868326855758e-05,3.610151306293089e-27,2.4526145754040353e-24,8.060008516840481e-25,6.89164566266074e-29,1.2476185674135358e-17,4.868769167046134e-16,9.683690067506754e-17,3.580359067604289e-19,5.210297053646904e-29,4.387380955666578e-18,1.012198556141199e-19,6.390532804791834e-25,3.4243651690074845e-14,1.8048419007914858e-24,3.9370934114253694e-25,9.532875325900957e-20,3.76,0.0,0.9808331394884681,0.9999172172203087,1.1132617634197003e-06,1.6941732853464757e-10,0.003602452649993957,0.00366665272002641,1.363352920001524e-05,7.507917420846956e-16,6.433451057526682e-05,3.918913418492749e-07,8.740160091313432e-10,4.2682097597972384e-09,8.314636907545383e-19,2.6408177611079854e-10,2.1961839138330507e-10,1.4473381026073432e-07,3.1495380407776435e-18,2.3446142796545865e-10,2.576405854294058e-10,7.01293800252861e-11,5.409107848248811e-09,2.966239824782166e-06,7.873791806163413e-14,2.0053897880547562e-15,9.964915107430963e-10,3.360607683629129e-11,2.927794062472699e-11,2.087245298408902e-10,1.0189372240909963e-09,8.294084603548615e-16,7.481063608901146e-13,7.95206370785836e-17,3.4526390887410286e-10
0.023583071811162194,0.48391379187531086,4.8260109917982576e-11,5.40341062468916e-11,3.807530176301587e-11,1.3439268032705248e-07,0.0,0.0,4.004992657802784e-06,3.1308934645503766e-07,2.199824721914603e-07,8.510453808830833e-11,3.938204782658617e-12,4.225095723712227e-33,2.2794599429918006e-24,1.7976105243336862e-15,9.526261590739273e-13,6.565459969568839e-05,3.8557236308000975e-27,2.5404918381398637e-24,8.658843261981413e-25,7.332847647790368e-29,1.2812505024408984e-17,5.197987378195634e-16,1.007879354859404e-16,3.8701629546887364e-19,5.659538215041848e-29,4.669492732924964e-18,1.080449335518258e-19,6.754265084536039e-25,3.560764719036569e-14,1.9281422640864576e-24,4.200915292184634e-25,1.0185040489945847e-19,3.76,0.0,0.980789391609075,0.9999155940325198,1.1521874724101796e-06,1.7603635212804925e-10,0.003644590708529949,0.0037103203288501884,1.363350706312217e-05,7.59566782151663e-16,6.586866175608542e-05,3.9741672368475096e-07,8.94862703124439e-10,4.328348528234446e-09,8.513035285121858e-19,2.678111966414734e-10,2.2389027838083458e-10,1.4963793021592145e-07,3.187081167590271e-18,2.402802846441957e-10,2.647322374269498e-10,7.117359852712169e-11,5.5763633618227666e-09,3.0311212605702308e-06,8.095971777734435e-14,2.061993120500848e-15,1.0269074961647566e-09,3.4532126088792755e-11,3.0117907576050435e-11,2.2017063335011725e-10,1.0500309690256885e-09,8.547184209264606e-16,7.712610511557529e-13,8.198166967617589e-17,3.5905831808428223e-10
0.023861145493616284,0.48391746985498224,4.904353706778738e-11,5.493480958657699e-11,3.899771081476517e-11,1.3803989994660462e-07,0.0,0.0,4.067132607988105e-06,3.2082770427327134e-07,2.286417531421352e-07,8.845025759925508e-11,4.050729700860033e-12,1.0489594943378934e-32,2.381971107754005e-24,1.8484329055455488e-15,9.785704135335832e-13,6.719811441578169e-05,4.1156584648514134e-27,2.630420482396571e-24,9.295590088985067e-25,7.798031901447461e-29,1.3154867936701266e-17,5.545566669939823e-16,1.048567009943715e-16,4.180001602679705e-19,6.142736355222317e-29,4.9662895657996924e-18,1.1524879534412868e-19,7.134714025310156e-25,3.7010282218232587e-14,2.058438214095878e-24,4.479583534090666e-25,1.0874285217953496e-19,3.76,0.0,0.9807456444305207,0.9999139520301088,1.1920587741634896e-06,1.8283646774130354e-10,0.003686709116727157,0.0037539859896378873,1.363348466970076e-05,7.683375507657963e-16,6.74206486271239e-05,4.030005151760645e-07,9.159518972142932e-10,4.38912225268717e-09,8.713742482672492e-19,2.715802123919306e-10,2.2819279045953472e-10,1.5468102698477244e-07,3.2246258200258786e-18,2.4617977760913026e-10,2.719418425409264e-10,7.223048273115628e-11,5.7467764823627086e-09,3.09691259716609e-06,8.322552024477628e-14,2.1197174755281867e-15,1.057962218168262e-09,3.547359960348539e-11,3.097311987341779e-11,2.3210511633764573e-10,1.0817773189630375e-09,8.805595922179764e-16,7.948530871608574e-13,8.448918241995217e-17,3.732477107635871e-10
0.024139219176070374,0.4839211477161608,4.983259763975023e-11,5.5842589900672017e-11,3.9935144021630173e-11,1.4174697515185005e-07,0.0,0.0,4.129648279467788e-06,3.2869470141733686e-07,2.3754674635463513e-07,9.189154835543046e-11,4.165369460489335e-12,-1.7788917382798057e-32,2.487245619263949e-24,1.900143309200555e-15,1.0049407312484827e-12,6.875921469875263e-05,4.388486868512786e-27,2.7224231588887647e-24,9.97223604112229e-25,8.290959244132437e-29,1.3503211694099505e-17,5.912325102785873e-16,1.0904547518588829e-16,4.511007775607002e-19,6.662088498707347e-29,5.278355070866933e-18,1.228481729136764e-19,7.532476962796763e-25,3.845223140333887e-14,2.1960501639662425e-24,4.77373054464774e-25,1.1602316486731992e-19,3.76,0.0,0.9807018979360312,0.9999122912116585,1.2328910616197162e-06,1.898206596797571e-10,0.0037288078862252726,0.0037976497024058667,1.3633462019731687e-05,7.771040499792587e-16,6.899046295023239e-05,4.0864307451801435e-07,9.372834818990178e-10,4.450534813125015e-09,8.91675745762653e-19,2.7538907034344106e-10,2.3252597090201746e-10,1.5986653848375357e-07,3.262172129348037e-18,2.5216043968518915e-10,2.792702085099614e-10,7.330015086053802e-11,5.920373278080715e-09,3.1636233389341645e-06,8.553590733994775e-14,2.1785779506084894e-15,1.0896645011752346e-09,3.6430603217282604e-11,3.184388641649125e-11,2.4454299525130214e-10,1.114185279039848e-09,9.069393042275336e-16,8.188860312701134e-13,8.704355419634522e-17,3.878393373518445e-10
0.02436121965758889,0.48392408385676083,5.0466595086095356e-11,5.6572538396299255e-11,4.0694467387754325e-11,1.447497921494709e-07,0.0,0.0,4.17982753579242e-06,3.3506883409820527e-07,2.4483551545448246e-07,9.470872092836533e-11,4.258430625285438e-12,-1.5972992834451605e-34,2.574593986020335e-24,1.942137670608544e-15,1.0263012541809837e-12,7.001813649975453e-05,4.618935588783389e-27,2.7973775230532312e-24,1.0542399099901596e-24,8.696828744109547e-29,1.3786106217520547e-17,6.219460508025524e-16,1.1247734541964875e-16,4.79127614681275e-19,7.104110014208575e-29,5.5388612830457815e-18,1.2921062882354346e-19,7.862868972565615e-25,3.963209002410971e-14,2.3113868944079633e-24,5.020211510618967e-25,1.2212567742628008e-19,3.76,0.0,0.9806669733456767,0.9999109517868965,1.266189860524426e-06,1.9553064984617764e-10,0.0037624034029582064,0.0038325072851804164,1.3633443752921615e-05,7.84099732444236e-16,7.025651829995237e-05,4.131902446813007e-07,9.544875087005056e-10,4.500024788898442e-09,9.080490682616518e-19,2.7845864266560093e-10,2.360074171331376e-10,1.6411097910422538e-07,3.2921485527846143e-18,2.5699374165112356e-10,2.8520661065706434e-10,7.41633783407583e-11,6.061266411472951e-09,3.2175483474646245e-06,8.741284811135378e-14,2.2263949979349437e-15,1.1154448600707214e-09,3.720584752247236e-11,3.255018294699823e-11,2.548444042264326e-10,1.1405392207288749e-09,9.283911122432462e-16,8.3839159488655e-13,8.911672478740156e-17,3.99782213901575e-10
0.024583220139107406,0.48392701992263915,5.110419346181424e-11,5.730705899060612e-11,4.146359618360648e-11,1.477912745866287e-07,0.0,0.0,4.230246351621106e-06,3.4152694891439595e-07,2.522861734074475e-07,9.758888090448265e-11,4.352868062010227e-12,2.7151112047821577e-33,2.6641662797076908e-24,1.9847126021411407e-15,1.0479365582402338e-12,7.128825205751407e-05,4.859260732759754e-27,2.873679649255591e-24,1.1140312362766073e-24,9.121422591442191e-29,1.4072910865620707e-17,6.539801993165939e-16,1.1598838572133765e-16,5.086471632430462e-19,7.571949538796503e-29,5.809809663749347e-18,1.3584524158440111e-19,8.205010032487095e-25,4.0837786237686233e-14,2.4317726072357503e-24,5.277418829015395e-25,1.284959790048249e-19,3.76,0.0,0.9806320491717838,0.9999096003677664,1.300119128858145e-06,2.0136141570690662e-10,0.0037959864161182283,0.003867363626373,1.3633425322574094e-05,7.910926961171155e-16,7.153392681042956e-05,4.177752787281117e-07,9.718459013686256e-10,4.549926348053255e-09,9.245693610070824e-19,2.815538900455756e-10,2.3950846437744497e-10,1.6845024368879767e-07,3.3221261873873774e-18,2.61879408808823e-10,2.9121962395626546e-10,7.503489018583255e-11,6.204216339100339e-09,3.272070334674797e-06,8.931889452837093e-14,2.2749536221668196e-15,1.1416481533773885e-09,3.799111049515374e-11,3.3266421179066386e-11,2.654843438665354e-10,1.1673252588909997e-09,9.501946402872137e-16,8.581820277556808e-13,9.122017058636746e-17,4.119898344257744e-10
0.02480522062062592,0.48392995591415755,5.174539670551223e-11,5.804615328465385e-11,4.22426318513445e-11,1.5087165197129867e-07,0.0,0.0,4.2809047112293805e-06,3.4806993700176474e-07,2.599010993494746e-07,1.0053295967662704e-10,4.448690849043769e-12,-6.210336949857278e-32,2.7547046088527265e-24,2.0278110017206996e-15,1.0698480448003784e-12,7.256955483363225e-05,5.106754368135065e-27,2.9513410501617486e-24,1.176705221339137e-24,9.571186128121972e-29,1.436323852044554e-17,6.873804663013383e-16,1.1957975793710239e-16,5.397234815463878e-19,8.067005455190033e-29,6.091517282096983e-18,1.4276130683409977e-19,8.559229031161987e-25,4.206966904187887e-14,2.5573862782288713e-24,5.54566489582452e-25,1.3514361657742137e-19,3.76,0.0,0.980597125405549,0.9999082369534921,1.334686983312663e-06,2.073145027747022e-10,0.003829556931715657,0.003902218725990577,1.3633406728678631e-05,7.980829420607293e-16,7.282268430126465e-05,4.223983542419689e-07,9.893586043159993e-10,4.6002414134069945e-09,9.412365710740379e-19,2.846749351316642e-10,2.430291398006923e-10,1.728861806721271e-07,3.3521051040396465e-18,2.668177299205788e-10,2.9730965069551845e-10,7.59147469598198e-11,6.349234788345039e-09,3.327194212690219e-06,9.125432099732839e-14,2.3242615360580508e-15,1.1682789513066479e-09,3.8786444736185406e-11,3.3992710210251674e-11,2.76470860098428e-10,1.1945480584782274e-09,9.723536854437175e-16,8.782589323693247e-13,9.335406203070943e-17,4.2446593899150914e-10
0.025027221102144438,0.48393289183168114,5.2390208359996205e-11,5.878985364469389e-11,4.3031682822952816e-11,1.539911542015258e-07,0.0,0.0,4.331802566095848e-06,3.5469869337991486e-07,2.6768269488393754e-07,1.0354190612717698e-10,4.5459242491682724e-12,-1.5302428512836645e-33,2.850271245295996e-24,2.0716587626139045e-15,1.0920371253976186e-12,7.386203827371841e-05,5.3711286906986e-27,3.0303729730798388e-24,1.2423796964831459e-24,1.0022721006627278e-28,1.4658621045714225e-17,7.221935645074552e-16,1.2325281547808604e-16,5.724272929250666e-19,8.590185980040214e-29,6.384320390442587e-18,1.4996836085221712e-19,8.925848173760852e-25,4.332808960973848e-14,2.6884126239028025e-24,5.825496573952081e-25,1.4207842740065822e-19,3.76,0.0,0.9805622020380945,0.9999068615432796,1.3699016229840854e-06,2.1339146442838528e-10,0.0038631149557838973,0.0039370725840396975,1.3633387971224073e-05,8.050704713425521e-16,7.412278659645035e-05,4.270596414002766e-07,1.007025561995608e-09,4.650971828308372e-09,9.580506455757451e-19,2.8782189559328403e-10,2.4656948159910113e-10,1.7742066853901283e-07,3.3820853748694122e-18,2.718089991273668e-10,3.0347709369135726e-10,7.680300829563392e-11,6.496335340391266e-09,3.382924915177226e-06,9.32195537628501e-14,2.3743268164532666e-15,1.1953418966659459e-09,3.9591903724167735e-11,3.472923352090667e-11,2.878121169363336e-10,1.2222123506096623e-09,9.94872099114631e-16,8.986241836726004e-13,9.551859835980202e-17,4.372143465936354e-10
0.025249221583662954,0.48393582767557847,5.303863175162915e-11,5.953817196579851e-11,4.3830848984055936e-11,1.5715001150431088e-07,0.0,0.0,4.382939833528426e-06,3.6141411676505414e-07,2.7563338340511535e-07,1.0661667856730225e-10,4.644571608546511e-12,4.103397412372664e-32,2.9483933028762313e-24,2.1160951121481648e-15,1.1145051947986351e-12,7.516569580563804e-05,5.6471108138236754e-27,3.110786984168817e-24,1.3111792946385844e-24,1.0495160814164907e-28,1.4957967238508353e-17,7.584674269692913e-16,1.2700867035294057e-16,6.068330203986951e-19,9.143303157481204e-29,6.688565947007121e-18,1.5747618473446757e-19,9.30521838830752e-25,4.4613400015774617e-14,2.8250408037507658e-24,6.117273119721727e-25,1.493105294286261e-19,3.76,0.0,0.9805272790604641,0.9999054741363189,1.405771331908629e-06,2.195938618659497e-10,0.003896660494382274,0.003971925200526497,1.3633369050199625e-05,8.120552850358873e-16,7.543422952398558e-05,4.317593081086169e-07,1.0248467189007395e-09,4.702119409526831e-09,9.750115316640532e-19,2.909948876448769e-10,2.501295317207384e-10,1.8205561609353735e-07,3.4120670732657405e-18,2.7685351601322245e-10,3.0972234865678795e-10,7.76997338123197e-11,6.645531645210154e-09,3.4392673966334923e-06,9.521481805813443e-14,2.4251572780912077e-15,1.2228416601217058e-09,4.040753890230262e-11,3.547597238767568e-11,2.9951640229331695e-10,1.2503229052494637e-09,1.0177537637116503e-15,9.192796870540587e-13,9.771398195121391e-17,4.502389214501574e-10
0.02547122206518147,0.4839387634462222,5.3690669622442156e-11,6.029111172536548e-11,4.4640231879267e-11,1.603484543740575e-07,0.0,0.0,4.434316395971513e-06,3.6821710936313387e-07,2.8375560936093255e-07,1.0975823624700861e-10,4.744640767310617e-12,-1.1536055520575326e-32,3.0463502769639813e-24,2.161037555616516e-15,1.1372536150839893e-12,7.648052083777151e-05,5.928296481898104e-27,3.1925945948829364e-24,1.3832206073461753e-24,1.0996488143169278e-28,1.5260718089693338e-17,7.962512245797754e-16,1.3084849159286503e-16,6.430139946449292e-19,9.727929823958033e-29,7.004597965217434e-18,1.6529480865270637e-19,9.697687752134376e-25,4.592595403213447e-14,2.967464538458271e-24,6.421251550530479e-25,1.5685030283589366e-19,3.76,0.0,0.9804923564636181,0.9999040747317856,1.4423044808696348e-06,2.259232640292694e-10,0.003930193553598876,0.0040067765754566885,1.3633349965594156e-05,8.190373842200972e-16,7.675700891488256e-05,4.364975233229319e-07,1.0428220195647072e-09,4.75368598554103e-09,9.9211917652903e-19,2.941940282390403e-10,2.537093288713792e-10,1.867929627784967e-07,3.4420502738985115e-18,2.8195158567909737e-10,3.160458091411493e-10,7.860498367331169e-11,6.7968357953542495e-09,3.496226632399456e-06,9.724037373417958e-14,2.4767605771214773e-15,1.250782913000188e-09,4.123340165965181e-11,3.623292461069774e-11,3.115921320144201e-10,1.2788844910992994e-09,1.0410025607193416e-15,9.40227112837246e-13,9.994039032810825e-17,4.635435095500969e-10
