Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165)
6.5353378603792155e-16,0.6097052609073911,2.2161458839464353e-21,1.0602505972126565e-24,4.568096362467257e-31,9.003415906962251e-31,0.0,0.0,1.957025885583558e-17,1.7818611581270107e-30,5.5789371712705116e-42,6.189469540803065e-59,1.535892856923151e-41,1.9594522261750114e-92,1.4833864288831367e-64,2.0771816986221264e-57,5.94027828678122e-66,1.3040998857611536e-27,4.3311184076690436e-97,8.776220228459225e-59,1.0689509039825897e-87,4.808185291586125e-103,5.265668696800735e-50,5.379932899359683e-72,4.3606723791813995e-47,3.539600088194402e-95,1.2015458134035043e-91,8.989436104784928e-96,1.3798521311802975e-139,6.636248456860791e-114,1.2166372437011673e-45,1.6864226805547282e-116,1.8724098471695623e-96,7.07185333263181e-115,3.76,0.0,0.7954598687026845,0.9999999996696992,1.2107633469620877e-39,2.937780602802956e-91,1.8476326778223282e-13,1.8476326778223418e-13,3.303006641125488e-10,8.139481362964131e-32,1.3040998857611744e-27,1.9572475000273002e-17,3.5085168440342e-29,3.8298062622423877e-28,5.910582310588875e-45,1.0693706002199837e-27,2.6053973854315026e-31
9.803009560608446e-16,0.6097052609074013,3.3242197732348875e-21,1.590376793221448e-24,9.707208408073381e-31,1.9132265990300255e-30,0.0,0.0,2.9355396576011925e-17,3.78645637685596e-30,1.5952282920001826e-41,2.2781370319620078e-58,4.391696225336602e-41,1.1171074196658342e-91,5.655410013909353e-64,7.854972736941576e-57,2.2640664627468818e-65,2.771214056453321e-27,2.4227026019104534e-96,3.345935725051193e-58,6.1000175670428015e-87,3.1826928409360287e-102,1.5623183323083784e-49,2.5168539196053315e-71,1.2468804903856177e-46,1.756638319647168e-94,5.962670318921675e-91,5.01118062857978e-95,9.083980207422863e-139,3.711666092539139e-113,3.4788241614639764e-45,9.168137335237545e-116,9.661008886341797e-96,3.84457132827254e-114,3.76,0.0,0.7954598687025921,0.9999999995045491,3.46202777107868e-39,1.6316165146497086e-90,2.7714497998627827e-13,2.771449799862812e-13,4.95450890834455e-10,1.7296660100000613e-31,2.7712140564533812e-27,2.9358720792711286e-17,7.455601081892729e-29,8.138341225829812e-28,1.6900577729754422e-44,2.272413369007575e-27,5.536475083336916e-31
1.6338352961066906e-15,0.6097052609074215,5.5403675709862886e-21,2.6506302604635525e-24,2.683758580758395e-30,5.2895107415710535e-30,0.0,0.0,4.8925672009871454e-17,1.0468441948339917e-29,7.331084235580824e-41,1.7528196018513415e-57,2.018262517045305e-40,3.125937226118724e-90,4.6506352143922825e-63,6.196791610470547e-56,1.860841807141756e-64,7.661599686233705e-27,1.6072666691531545e-94,2.7514856857371175e-57,1.71048506764178e-85,1.5620007120673512e-100,7.316086992917262e-49,3.676015058070144e-70,5.730205395508416e-46,5.561481062745098e-93,1.88586173697121e-89,3.1766034935061397e-93,2.6311613383972525e-136,2.460698702505755e-111,1.598739987011053e-44,1.3921486002111072e-113,6.512493514872376e-94,5.83784318643365e-112,3.76,0.0,0.7954598687024074,0.9999999991742492,1.591020022781794e-38,4.735587088087496e-89,4.619084043943243e-13,4.619084043943323e-13,8.257507554772078e-10,4.78219193095674e-31,7.661599686233981e-27,4.893121236894408e-17,2.0612551515629837e-28,2.250012698914543e-27,7.766880931184876e-44,6.282556803010811e-27,1.5306754789371846e-30
2.222016202147952e-15,0.60970526090744,7.534900604450865e-21,3.604859249501896e-24,4.778979502765085e-30,9.419052680763821e-30,0.0,0.0,6.653891989510018e-17,1.8641195890211118e-29,1.6502205271010668e-40,4.8273359973292755e-57,4.543090914142182e-40,1.3920760128726252e-89,1.3563736991207636e-62,1.7385270834791765e-55,5.424903468946819e-64,1.3643047422925475e-26,9.168477563235843e-94,8.024828900456953e-57,7.620713078708042e-85,7.738183433963626e-100,1.687630934781847e-48,1.316141015927689e-69,1.2898641160651552e-45,2.5514809088937705e-92,8.647833827185971e-89,1.7829129442354647e-92,2.1784328242855253e-135,1.4033574966961738e-110,3.5987494312619075e-44,9.932975942372865e-113,3.724298869737562e-93,4.1652993320924345e-111,3.76,0.0,0.7954598687022411,0.9999999988769799,3.5813705857654914e-38,2.1323156907352091e-88,6.281954863615294e-13,6.281954863615438e-13,1.1230201580487134e-09,8.515890329251927e-31,1.3643047422926095e-26,6.654645478057155e-17,3.670485183385578e-28,4.0066063876171944e-27,1.7483173339813025e-43,1.1187373640824543e-26,2.7256829654222928e-30
2.8101971081892135e-15,0.6097052609074581,9.529433654309508e-21,4.5590891578525e-24,7.460055041373207e-30,1.4703275356294493e-29,0.0,0.0,8.41521677747773e-17,2.909917213468647e-29,3.1190256731475817e-40,1.0872609098597842e-56,8.58674152357922e-40,4.261709755586129e-89,3.103649796987114e-62,3.97949079650461e-55,1.2411831070511137e-63,2.1297001805563166e-26,2.9610092101310483e-93,1.8362380135342247e-56,2.333592272579767e-84,2.76120306360761e-99,3.248544701551721e-48,3.4779677607951333e-69,2.4379282591134458e-45,7.387674279511454e-92,2.5034104735474475e-88,5.647058337011067e-92,8.405877535198331e-135,4.5312576979029766e-110,6.801873801531371e-44,3.3234392072340967e-112,1.150020341397603e-92,1.393652759649999e-110,3.76,0.0,0.7954598687020747,0.9999999985797109,6.769024060774648e-38,6.462113702119402e-88,7.944825683286961e-13,7.944825683287185e-13,1.4202890572008868e-09,1.3293780933446165e-30,2.1297001805564334e-26,8.416169718480868e-17,5.7296796198531805e-28,6.254369438424066e-27,3.3044338167667736e-43,1.746364941949004e-26,4.254834854793344e-30
3.398378014230475e-15,0.6097052609074765,1.1523966719654087e-20,5.513319934592115e-24,1.0694532361981758e-29,2.1078216380376054e-29,0.0,0.0,1.017654156492104e-16,4.171578305427807e-29,5.213335253416533e-40,2.0896880304399247e-56,1.4352418598118007e-39,1.1133418819452363e-88,6.137687214353957e-62,7.758601314643052e-55,2.454037197647996e-63,3.0530818419228104e-26,9.10050893151812e-93,3.631294143504954e-56,6.097620088985551e-84,7.94398639938733e-99,5.521961382095414e-48,7.879125246205749e-69,4.074906257331573e-45,1.961287312760672e-91,6.643323826491953e-88,1.7276829900979517e-91,3.3053944498067687e-134,1.3924857201191531e-109,1.1369078651220567e-43,1.1975116707870786e-111,3.5443119352324764e-92,5.0216518147566333e-110,3.76,0.0,0.7954598687019084,0.9999999982824425,1.1314167417567957e-37,1.7001963612572307e-87,9.607696502958267e-13,9.607696502958588e-13,1.7175574808208913e-09,1.9058103866343956e-30,3.053081841923006e-26,1.0177693958206485e-16,8.213913128286198e-28,8.966093978908455e-27,5.52323599563088e-43,2.5035413512779144e-26,6.0996226877965875e-30
4.574739826312998e-15,0.609705260907513,1.551303288565863e-20,7.421783468420681e-24,1.8425509615109494e-29,3.631546162780609e-29,0.0,0.0,1.3699191138611769e-16,7.187173164927392e-29,1.1129883499273853e-39,5.403876524528961e-56,3.0640796705675787e-39,5.148845926198331e-88,1.7168129485690132e-61,2.0590994422673592e-54,6.8607783347585e-63,5.260130727750675e-26,5.972585040033468e-92,1.0157372453633339e-55,2.820899111154264e-83,4.0604616440909625e-98,1.2203086382200692e-47,2.7538777566876928e-68,8.699465715396229e-45,9.303602635897126e-91,3.1479758204080167e-87,1.0756067286324197e-90,4.030150941469677e-133,9.133657759125468e-109,2.4271701912263315e-43,1.0792391813615155e-110,2.2380814792634786e-91,4.525687345270928e-109,3.76,0.0,0.7954598687015758,0.9999999976879067,2.4154457625982394e-37,7.976289632708475e-87,1.2933438142300048e-12,1.2933438142300602e-12,2.3120932436206783e-09,3.283658907587239e-30,5.260130727751093e-26,1.370074243606573e-16,1.4151673947741796e-27,1.5447598629258295e-26,1.1791479161690632e-42,4.313327897738653e-26,1.0509004451703307e-29
5.751101638395521e-15,0.6097052609075494,1.950209910890549e-20,9.33025021217935e-24,2.8202085141972363e-29,5.55844459588918e-29,0.0,0.0,1.7221840710364094e-16,1.1000687271015166e-28,2.0238497453004007e-39,1.1444099877314954e-55,5.571699662977394e-39,1.5948439946664688e-87,3.8442212722866326e-61,4.4649672690781086e-54,1.5357076138096106e-62,8.051163311687712e-26,2.1935047821584793e-91,2.2744044326991503e-55,8.739123460975333e-83,1.410231134922776e-97,2.285300738085396e-47,7.172219668818729e-68,1.5819043612022049e-44,2.8981412395178813e-90,9.799592803019938e-87,3.8381902963626735e-90,1.9268967309315752e-132,3.3534783193366616e-108,4.413548186303634e-43,4.5349548989276665e-110,8.03437882603762e-91,1.9016904372534052e-108,3.76,0.0,0.7954598687012432,0.9999999970933727,4.392225886367384e-37,2.4883065971530446e-86,1.6259179781640487e-12,1.6259179781641335e-12,2.906627248666301e-09,5.0262109569640745e-30,8.051163311688471e-26,1.7223790911344532e-16,2.1660552197213022e-27,2.3644093540109613e-26,2.144152464294957e-42,6.60197964696392e-26,1.6085115938857182e-29
6.927463450478044e-15,0.6097052609075858,2.349116539327728e-20,1.1238720383597858e-23,4.0163007231504195e-29,7.915863311924639e-29,0.0,0.0,2.0744490280046544e-16,1.5666241670072768e-28,3.347844653911183e-39,2.1650905661064276e-55,9.216684603379041e-39,4.2146592066960655e-87,7.595463618048607e-61,8.626568403720523e-54,3.0334930907020773e-62,1.146579147209246e-25,6.811019099650282e-91,4.4938039338484624e-55,2.3097610836330066e-82,4.1158942459891543e-97,3.866481521658098e-47,1.6209807061500428e-67,2.6167802239757237e-44,7.696295894201841e-90,2.600431168628504e-86,1.168077122329847e-89,7.790658475298358e-132,1.0410362261235186e-107,7.300874756591638e-43,1.6188200563905445e-109,2.447016718704192e-90,6.7883688417128654e-108,3.76,0.0,0.7954598687009106,0.9999999964988404,7.265598859066125e-37,6.619987881094151e-86,1.9584921420979498e-12,1.9584921420980705e-12,3.501159376738476e-09,7.1582571959321e-30,1.1465791472093718e-25,2.074683938386788e-16,3.0847113196921044e-27,3.3671902377423505e-26,3.5468466453962615e-42,9.401976924857363e-26,2.2907101224148268e-29
9.28018707464309e-15,0.6097052609076589,3.1469298148839985e-20,1.5055671202607488e-23,7.076097726777915e-29,1.394652108479292e-28,0.0,0.0,2.778978941308521e-16,2.7601483096271926e-28,7.722428470686677e-39,6.562050704915799e-55,2.126000265448132e-38,2.682554466577904e-86,2.4237786229071742e-60,2.7131691048330284e-53,9.67732023902989e-62,2.020098368941624e-25,6.109044821314581e-90,1.4340109378136185e-54,1.4704726802620538e-81,3.7204110097517223e-96,9.19134931575699e-47,6.986746071549053e-67,6.036091735346557e-44,4.609014582249979e-89,1.5535561472412254e-85,1.0183849341420022e-88,1.6225207037593346e-130,9.333282139712622e-107,1.6840829594818937e-42,2.03051591635932e-108,2.027385290776377e-89,8.514777169589077e-107,3.76,0.0,0.7954598687002453,0.9999999953097819,1.6759432140960043e-36,4.188597098843633e-85,2.623640469965313e-12,2.623640469965526e-12,4.690217896229857e-09,1.2613119354694962e-29,2.020098368941914e-25,2.779293632049298e-16,5.434781945551413e-27,5.932465340899524e-26,8.181450206143404e-42,1.6564821884499274e-25,4.0358944296283084e-29
1.1632910698808137e-14,0.6097052609077319,3.944743115271834e-20,1.8872635946347548e-23,1.1023269886970653e-28,2.172613674012548e-28,0.0,0.0,3.483508853771524e-16,4.299807714774639e-28,1.4834938710083358e-38,1.543399060641909e-54,4.0840887281704065e-38,9.778329114584031e-86,5.845863331155586e-60,6.5157908751971415e-53,2.3337337335738042e-61,3.1469511234622484e-25,2.6887253729179584e-89,3.458657980195447e-54,5.360617177729196e-81,1.6427016719410502e-95,1.7946627508292145e-46,2.0545875743117285e-66,1.1595451942449014e-43,1.6610714458536882e-88,5.589702133335454e-85,4.453866138808618e-88,9.957305815946659e-130,4.107199248119445e-106,3.235156771072498e-42,1.0538802744434137e-107,8.742469124556556e-89,4.419347813967564e-106,3.76,0.0,0.7954598686995801,0.9999999941207308,3.219515287625237e-36,1.5285735977016614e-84,3.288788797832095e-12,3.2887887978324264e-12,5.87926879072705e-09,1.965104759619687e-29,3.146951123462806e-25,3.4839033245924317e-16,8.466399166229582e-27,9.241698279370323e-26,1.5716704268879615e-41,2.580497124731412e-25,6.287216793216895e-29
1.6338357947138227e-14,0.6097052609078779,5.540369790591746e-20,2.650660723616028e-23,2.158151027822789e-28,4.253573159481326e-28,0.0,0.0,4.892568676173288e-16,8.418222938142082e-28,4.080425853927516e-38,6.059970854105114e-54,1.1233494703371527e-37,8.527318338030109e-85,2.330946226653399e-59,2.6214230206478876e-52,9.304623157144703e-61,6.161170316367605e-25,3.4188469111273807e-88,1.3790790888790557e-53,4.675416654508833e-80,2.2334651949931349e-94,5.017639194597536e-46,1.1834006770051998e-65,3.1893882038589223e-43,1.3913740270665236e-87,4.660172744879123e-84,5.695152056245031e-87,3.029138974128518e-128,5.221853085232863e-105,8.898463745766414e-42,1.9874745432931049e-106,1.0697949331406603e-87,8.334288994076522e-105,3.76,0.0,0.7954598686982496,0.9999999917426518,8.855410065559214e-36,1.325164359374421e-83,4.619085453563912e-12,4.619085453564561e-12,8.257347689777704e-09,3.8481826300424517e-29,6.161170316369138e-25,4.893122706318364e-16,1.657563325054387e-26,1.8093520969496796e-25,4.3229445142932283e-41,5.052132738844841e-25,1.2309321217032182e-28
2.574925244379841e-14,0.6097052609081698,8.731623439419529e-20,4.177471703358853e-23,5.335396919842721e-28,1.0515715275940638e-27,0.0,0.0,7.710688310879653e-16,2.0811592495581376e-27,1.6236918981709427e-37,4.0277176827215843e-53,4.470056140413346e-37,1.6066493411925149e-83,1.5310529884892987e-58,1.7733422694726983e-51,6.111998902927483e-60,1.5231824694344595e-24,1.0376620014886943e-86,9.058209384120803e-53,8.809934401645847e-79,7.831315379082691e-93,2.0190261497475128e-45,1.2995869397857901e-64,1.2691280634085865e-42,2.5051335032581237e-86,8.312636273475646e-83,1.7792669964748787e-85,2.5179910447645126e-126,1.5849966424399516e-103,3.540895434415208e-41,9.445247053175878e-105,3.097311207186543e-86,3.960777817049643e-103,3.76,0.0,0.7954598686955887,0.9999999869865852,3.523736145890082e-35,2.4720953910325976e-82,7.279678765020558e-12,7.279678765022165e-12,1.3013413926346293e-08,9.518024537492223e-29,1.5231824694350693e-24,7.711561456328575e-16,4.097840218176684e-26,4.473091654299039e-25,1.7201818253615272e-40,1.2489918689489877e-24,3.0431822190799818e-28
4.457104143711877e-14,0.6097052609087538,1.5114131929873398e-19,7.231160554430243e-23,1.5952446407876413e-27,3.1441220974138043e-27,0.0,0.0,1.3346927539903603e-15,6.2225135933135946e-27,8.671044148146976e-37,3.9821529779938614e-52,2.3871552577626152e-36,5.1787936454732714e-82,1.469348838854897e-57,1.7677157720917079e-50,5.866612396297799e-59,4.5542867214551626e-24,5.836750493338425e-85,8.692965983200822e-52,2.8398945180904414e-77,4.945806476957601e-91,1.0839191273715757e-44,2.2863094157539982e-63,6.777555373156169e-42,7.886041846145942e-85,2.5694534778923545e-81,1.0399770802686725e-83,4.516309494742084e-124,8.917189308683289e-102,1.8909529990735592e-40,9.054354082893e-103,1.6849617105903525e-84,3.796863601474384e-101,3.76,0.0,0.795459868690267,0.9999999774748184,1.8817587326475134e-34,7.901834134855586e-81,1.2600865387905906e-11,1.2600865387910704e-11,2.2525180152198483e-08,2.8486062897842322e-28,4.554286721458418e-24,1.3348438902581734e-15,1.2252241901108165e-25,1.3374204525422205e-24,9.186178715078378e-40,3.734393554648613e-24,9.099279066448335e-28
8.221461942375951e-14,0.6097052609099218,2.7879153681994194e-19,1.3338805838859192e-22,5.423685067655759e-27,1.0689727158663513e-26,0.0,0.0,2.4619405836407168e-15,2.115597195890999e-26,5.583345704965451e-36,4.968135029304113e-51,1.5371052770579902e-35,2.292591418368206e-80,1.7830703231742292e-56,2.21159059103123e-49,7.120294182334619e-58,1.548472467466362e-23,4.7817893261884614e-83,1.0548602702649443e-50,1.2571933483928962e-75,4.351843362336089e-89,6.992549555209968e-44,5.326385524314821e-62,4.364112091453207e-41,3.542393826108521e-83,1.1113554235243045e-79,8.788093989220254e-82,1.4956866195611724e-121,7.307163431125533e-100,1.217596994853672e-39,1.5587331857723002e-100,1.4498153841416583e-82,6.536421331645174e-99,3.76,0.0,0.7954598686796235,0.9999999584527497,1.2116366692131395e-33,3.481296925209233e-79,2.3243238633564796e-11,2.3243238633581113e-11,4.154724771321988e-08,9.704184597080617e-28,1.5484724674684575e-23,2.462219358002964e-15,4.165649206872052e-25,4.5470980930778484e-24,5.914844222970081e-39,1.2696589485197578e-23,3.0939376057036616e-27
1.57501775397041e-13,0.6097052609122576,5.340921627113164e-19,2.5555166857936606e-22,1.990070647200102e-26,3.922299455226022e-26,0.0,0.0,4.716436178332735e-15,7.76259504902482e-26,3.9927902616192023e-35,7.009077459386388e-50,1.099221571769608e-34,1.2107024499758953e-78,2.469361694381611e-55,3.122626823282426e-48,9.861904834800858e-57,5.682108815998438e-23,4.845015811586183e-81,1.4607620628984562e-49,6.638845198029922e-74,4.581814075745338e-87,5.003317671740525e-43,1.4472781201400558e-60,3.120881465288411e-40,1.9837797469604237e-81,5.802673362781149e-78,9.081585790703153e-80,5.772272877820052e-119,7.405667604967141e-98,8.7073292451219e-39,3.0848364689373696e-98,1.479444726651042e-80,1.2936055487524655e-96,3.76,0.0,0.7954598686583365,0.999999920414471,8.664130249450822e-33,1.8340437082864424e-77,4.4527985124435384e-11,4.452798512449527e-11,7.958552409547885e-08,3.574815583815103e-27,5.682108816013423e-23,4.716970207478222e-15,1.5284690529494968e-24,1.6684251649776083e-23,4.229565746831234e-38,4.6586571871326074e-23,1.1354308062542122e-26
2.3278893137032247e-13,0.6097052609145939,7.893930430679845e-19,3.7772955298895404e-22,4.347125290975979e-26,8.567902030548628e-26,0.0,0.0,6.970931686891804e-15,1.695666833495854e-25,1.2274527682405299e-34,2.8789719778162425e-49,3.379195318776744e-34,8.310972696940813e-78,1.0475074580655243e-54,1.28278382056633e-47,4.182685395587745e-56,1.2412806599636228e-22,4.368553573509511e-80,6.1963322549594e-49,4.5571999909477215e-73,3.727724333292513e-86,1.538266755611056e-42,7.9334834169443e-60,9.594120217486642e-40,1.5197791726263511e-80,4.31804675740203e-77,8.076901383636853e-79,6.703018539903386e-118,6.677170454290332e-97,2.676781147351829e-38,3.198747622064353e-97,1.335047627968769e-79,1.3413745514368926e-95,3.76,0.0,0.7954598686370495,0.999999882384003,2.6633805453467296e-32,1.2832467388678412e-76,6.581273161470969e-11,6.581273161484052e-11,1.1761598991588218e-07,7.834667491206001e-27,1.2412806599682298e-22,6.9717209422797554e-15,3.338798813114616e-24,3.644509096226292e-23,1.3001814516287886e-37,1.0176398850642519e-22,2.4806021467927102e-26
3.0807608734360394e-13,0.6097052609169297,1.0446941778899724e-18,4.999217137816164e-22,7.613533050660179e-26,1.5005782607297383e-25,0.0,0.0,9.225427109334656e-15,2.969781783508122e-25,2.7535424038175156e-34,8.004089761302983e-49,7.580538284373501e-34,3.608378966841599e-77,2.993029160941056e-54,3.566571976840229e-47,1.1949365950253247e-55,2.1741026484331643e-22,2.471505419744156e-79,1.7703955453539235e-48,1.9785524033203798e-72,1.843491626308244e-85,3.4509232834454595e-42,2.8016253973747782e-59,2.1522451863015157e-39,7.212809267068447e-80,1.9657422574611934e-76,4.45415558686447e-78,5.775082485869964e-117,3.777388421879358e-96,6.004812761468509e-38,2.384255071263522e-96,7.757646844559177e-79,9.998227432502177e-95,3.76,0.0,0.7954598686157626,0.9999998443613438,5.974494156289543e-32,5.637067213003171e-76,8.709747810438772e-11,8.709747810461689e-11,1.5563864669869982e-07,1.3765448279079045e-26,2.1741026484434987e-22,9.22647156242439e-15,5.8475543817173654e-24,6.382955286910495e-23,2.9165660896439327e-37,1.7822881202639114e-22,4.345123122923863e-26
4.586503992901669e-13,0.6097052609216017,1.5552972109297742e-18,7.443488764780909e-22,1.6874410321303096e-25,3.3258387806528206e-25,0.0,0.0,1.3734417695964426e-14,6.582134595019306e-25,9.080106970822065e-34,3.9451724203589755e-48,2.4997619742938002e-33,4.6565651975678454e-76,1.498794504776599e-53,1.7580048677030253e-46,5.983306496046195e-55,4.819257914849657e-22,5.253366743266772e-78,8.86431166671838e-48,2.5529727563384287e-71,3.755255915005164e-84,1.1380000451046463e-41,2.1975000709097563e-58,7.097247359485972e-39,1.0199542292025837e-78,2.44555611253553e-75,9.160496469339438e-77,3.9914228703859615e-115,8.030267529088513e-95,1.9801482495170358e-37,8.776555253277923e-95,1.6147124088308409e-77,3.6804151330833304e-93,3.76,0.0,0.7954598685731885,0.9999997683394446,1.969933324736547e-31,7.207258284180146e-75,1.2966697108195495e-10,1.2966697108246292e-10,2.3166054159623443e-07,3.072539550548422e-26,4.819257914883737e-22,1.3735972458836206e-14,1.2960343184885412e-23,1.4146898650411227e-22,9.616611037665042e-37,3.9502050509555516e-22,9.633405152631703e-26
6.092247112367298e-13,0.6097052609262736,2.065901261830454e-18,9.88833172751568e-22,2.977270537626166e-25,5.868012793896515e-25,0.0,0.0,1.8243407938346783e-14,1.1613317879258709e-24,2.096800031344873e-33,1.1693280969116664e-47,5.772503516336453e-33,2.2083953794498993e-75,4.495542517527779e-53,5.2106483854397175e-46,1.7945497847219487e-54,8.504019084629853e-22,3.1185967081975394e-77,2.658538539511373e-47,1.2106768521633297e-70,2.1620635515326164e-83,2.6278978731939754e-41,8.367027575983563e-58,1.638910114445599e-38,5.283891894073808e-78,1.188015614214213e-74,5.393385280982876e-76,3.265903166688914e-114,4.7675558815056496e-94,4.572597072901371e-37,6.235183536165723e-94,9.641879662505813e-77,2.614706497441999e-92,3.76,0.0,0.7954598685306145,0.9999996923487614,4.548579370671376e-31,3.438373456022874e-74,1.7223646405713703e-10,1.7223646405803338e-10,3.076512201503564e-07,5.456973761679363e-26,8.50401908470855e-22,1.8245472896839134e-14,2.2866835542585626e-23,2.4960206824520636e-22,2.2204764195278888e-36,6.969614086854069e-22,1.7001878732930388e-25
7.597990231832928e-13,0.6097052609309456,2.576506330591698e-18,1.233374620051023e-21,4.63084213041418e-25,9.127101683885346e-25,0.0,0.0,2.2752397836617104e-14,1.8063331540274987e-24,4.014281079775475e-33,2.7102804400237056e-47,1.1051328592690624e-32,7.427254019313784e-75,1.0532620621565563e-52,1.2077238294618766e-45,4.2042340715800466e-54,1.322875765156472e-21,1.2767932268632668e-76,6.228119830130853e-47,4.071466976899959e-70,8.382042436663103e-83,5.031038853334854e-41,2.3588789877374882e-57,3.1376542343559296e-38,1.937008572975947e-77,4.082035931980456e-74,2.1886627620329116e-75,1.864030259464798e-113,1.952144789085545e-93,8.754128450911185e-37,3.092400839509761e-93,3.987901437854656e-76,1.2967915860937886e-91,3.76,0.0,0.7954598684880404,0.9999996163892824,8.707363774653021e-31,1.1626112792576699e-73,2.1480595702993393e-10,2.1480595703132827e-10,3.836106946925021e-07,8.542328479445676e-26,1.3228757651715386e-21,2.2754972876569337e-14,3.556703148144411e-23,3.8822827167557443e-22,4.250665673372519e-36,1.0840512578154564e-21,2.645228184816432e-25
9.103733351298557e-13,0.6097052609356175,3.0871124172131795e-18,1.4779732362734117e-21,6.648156125098715e-25,1.3103106865650584e-24,0.0,0.0,2.7261387390914277e-14,2.5932175470221247e-24,6.837608890371841e-33,5.408764830665048e-47,1.8823938595515732e-32,2.046777950933845e-74,2.1212346040854116e-52,2.4101734838283065e-45,8.466815441164571e-54,1.899385464802997e-21,4.1893951757045395e-76,1.254204265996142e-46,1.1219220567276947e-69,2.5997053172677492e-82,8.569430819036558e-41,5.56456593249666e-57,5.344422148840699e-38,5.780128706484547e-77,1.1407143080022407e-73,7.118765377882377e-75,8.405103982297927e-113,6.406291278537655e-93,1.4911063500489927e-36,1.2123179065820793e-92,1.3181159055969064e-75,5.083836563838769e-91,3.76,0.0,0.7954598684454663,0.9999995404609947,1.4830092942114713e-30,3.215182423000354e-73,2.573754500003456e-10,2.573754500023476e-10,4.595389778736981e-07,1.2341399217167023e-25,1.89938546482866e-21,2.7264472398166534e-14,5.106093101025167e-23,5.573470563515729e-22,7.239590553566445e-36,1.5562897799785184e-21,3.798639712324096e-25
1e-12,0.6097052609449614,3.3910420369411115e-18,1.6235933345180349e-21,8.021619076284352e-25,1.581012131163216e-24,0.0,0.0,2.994528257781369e-14,3.1289577316388942e-24,9.015493634475069e-33,7.758475638595408e-47,2.481963952895805e-32,3.576206677717335e-74,3.0581275733448165e-52,3.457198130731817e-45,1.2206093599272965e-53,2.291949750327715e-21,8.28686789911826e-76,1.8080413721023148e-46,1.9601424052617595e-69,4.9372793323763513e-82,1.1298892161687298e-40,8.789708745081352e-57,7.046695859365445e-38,1.0693389960423372e-76,2.003520004573934e-73,1.3985110226323235e-74,2.239459239888347e-112,1.2673978560057648e-92,1.9660448091133126e-36,2.768744042564536e-92,2.6114079824364724e-75,1.1610707290033013e-90,3.76,0.0,0.795459868420125,0.9999994952808439,1.9552646761706328e-30,5.625015778224571e-73,2.8271417896850154e-10,2.8271417897091727e-10,5.047191259878144e-07,1.4946425746218234e-25,2.2919497503615516e-21,2.994867107977714e-14,6.160975485159752e-23,6.724886432776792e-22,9.544992904007605e-36,1.877806959817081e-21,4.584182602092082e-25
