Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623),S(3850),S(970),S(2764),CHF2O(206),CF3(45)
9.999999999999998e-08,0.7306373221278082,3.012278967321743e-09,1.4225496091528868e-10,1.0911469346135995e-10,2.36240347421741e-10,0.0,0.0,8.434685331503695e-08,4.672292629598961e-12,2.2086093848646633e-11,6.277453001434664e-10,1.682573417298168e-13,4.470468862019299e-24,1.0387201683279881e-16,8.776897499897812e-11,3.9886560738008945e-08,8.333082304835755e-09,8.194227860503864e-20,5.783181606664718e-19,6.974371477631925e-21,1.4799137106985158e-20,8.991040284286172e-11,4.8621726285404385e-18,6.248656656201365e-13,5.75969698061383e-22,4.980955834274223e-24,3.921940166825901e-17,1.9866376580147055e-16,2.749021385998628e-17,5.262261759511541e-15,1.0505583625907866e-23,1.81584687448453e-24,6.166211773714746e-23,3.76,0.0,0.7721883648810418,0.9992117823254049,4.315776682234002e-11,8.806613947608636e-10,0.0015563915903931932,0.0015564192582082676,0.0007881241975454075,1.494790649263458e-13,8.302165712751746e-09,8.445163161126086e-08,8.52027602131245e-09,4.956347740203405e-12,8.868185516503467e-15,9.3005650756334e-10,2.1193989575045954e-11,2.1653045380544105e-14,1.8871692970891546e-12,1.474326622789846e-09,7.956919962185607e-10,1.0883766259529657e-09,2.7222704068634763e-11,9.862232280802793e-10,5.3143414246199915e-12,1.932327530225052e-13,7.452219052614715e-13,2.182185812752333e-12,4.9633643129263587e-14,8.822485870505222e-10,9.599059124296415e-16,1.7779798098698686e-20,3.6118118372105114e-16,9.636782573926509e-18,1.2945021681014262e-15,7.437770633332289e-13,2.6750734597828493e-21,3.815544182317481e-12,6.079459729597226e-19,5.386408770963264e-16,8.871670106954377e-18,7.023036290704178e-22,2.046893030839116e-12,1.4262592500870999e-15,7.082471032526672e-20,1.6175460317380426e-19,6.948516715815829e-13,4.837631506283805e-18,5.029743462356931e-16,4.654471110896479e-16,3.2153971296148673e-16,1.5575298464413253e-22,8.008074277213293e-19,6.647827999565022e-12,5.048945510315095e-18,1.6066406704801224e-17,3.880475420622976e-16,1.1596854313526267e-16,8.800810523500907e-28,3.4397017956117236e-32,1.1604733301794803e-13,1.4182419994256437e-19,6.446996649476649e-19,4.072074204845754e-08
1.0124652673812853e-07,0.7306373221278082,3.0821995767957477e-09,1.4691027863652712e-10,1.1231891404219811e-10,2.446024732768003e-10,0.0,0.0,8.539710949136425e-08,4.788953227594592e-12,2.24401728659694e-11,6.377065659821935e-10,1.7541759321654085e-13,4.551332371203334e-24,1.0524661538047681e-16,8.777545333106243e-11,4.037247631766236e-08,8.541938230896516e-09,8.750453936039961e-20,6.055105652565904e-19,7.121206165475412e-21,1.49315416401785e-20,8.991004294516354e-11,5.046767235795432e-18,6.33613205737524e-13,6.160114088276361e-22,5.165116989039234e-24,4.052400846876713e-17,2.060985263632642e-16,2.83967941260435e-17,5.368694344193739e-15,1.1068936656433995e-23,1.9311541143012397e-24,6.583191265213553e-23,3.76,0.0,0.7721689819270864,0.9992117810525034,4.4882174370777505e-11,9.025784300170386e-10,0.0015757724217474007,0.0015758007771467107,0.0007881241962454404,1.5134518418447876e-13,8.510345580991144e-09,8.551693024741952e-08,8.733955912946652e-09,5.020815215061601e-12,9.178773000770731e-15,9.433370034622092e-10,2.172481853398523e-11,2.245349109569625e-14,1.9111147264363957e-12,1.5113341936702002e-09,8.091303561395134e-10,1.111252332556327e-09,2.805112572423075e-11,1.0153014472174935e-09,5.4521744980659665e-12,1.998875215781847e-13,7.734242273064055e-13,2.229324785029876e-12,5.249220112061986e-14,8.937395865374917e-10,9.991980588833669e-16,1.8483984075451098e-20,3.76733902590081e-16,9.971128409256375e-18,1.3704020978380714e-15,7.571310376411846e-13,2.778967756001384e-21,3.815829249479153e-12,6.4683905252728755e-19,5.480392383031918e-16,9.404146776153678e-18,7.444278742585089e-22,2.094545093607247e-12,1.486892216714576e-15,7.523037994133016e-20,1.6878606670649544e-19,7.051702345101277e-13,5.106219447705161e-18,5.200293854191137e-16,4.848872021035618e-16,3.391865290131283e-16,1.6433178941703143e-22,8.542315406012118e-19,6.717841791977832e-12,5.335727044075689e-18,1.6866841512527577e-17,3.8943923451607014e-16,1.1609105143071809e-16,9.406481936134917e-28,3.691540112217356e-32,1.185585213888981e-13,1.479165366581919e-19,6.629295395505347e-19,4.122726613854325e-08
1.0447369839740527e-07,0.7306439452256437,3.266558359503421e-09,1.5940791481820813e-10,1.2086393037011645e-10,2.671301808879533e-10,0.0,0.0,8.811605219319218e-08,5.097599427853987e-12,2.3358212982304396e-11,6.634986063447463e-10,1.9499763467353851e-13,4.762749391319504e-24,1.0880232986434881e-16,8.778869577044059e-11,4.162921533099321e-08,9.094645988890735e-09,1.0334037061534623e-19,6.801403534914785e-19,7.504079022377108e-21,1.5261379144006693e-20,8.990842761539073e-11,5.545673215366962e-18,6.562391785305459e-13,7.31136379964557e-22,5.6614444323680295e-24,4.403480961441474e-17,2.261928062345275e-16,3.082264750732113e-17,5.646341070723421e-15,1.2639982901263137e-23,2.2575267910726756e-24,7.771559181702466e-23,3.76,0.0,0.7721188030527839,0.9992117777446881,4.95745733812174e-11,9.605512334524555e-10,0.001625945769305162,0.0016259759436868947,0.0007881241928702157,1.5617615718122892e-13,9.06127409493113e-09,8.827701382946715e-08,9.299445735954528e-09,5.187839591698205e-12,1.0013666209015829e-14,9.77756718457778e-10,2.3129500046033688e-11,2.4617697716966664e-14,1.9731088767837165e-12,1.6092749949597758e-09,8.44013387450747e-10,1.1711375624322665e-09,3.025961507823178e-11,1.0927403579275565e-09,5.817965792659082e-12,2.1776379934951345e-13,8.497608772337812e-13,2.3537099971246043e-12,6.049628441788627e-14,9.23545265771912e-10,1.1059547918321088e-15,2.0394219070506183e-20,4.191096672759637e-16,1.0870581095931e-17,1.5833022163441548e-15,7.918128235506271e-13,3.0605394616574574e-21,3.816407667321239e-12,7.57190001883221e-19,5.726692655211647e-16,1.0900057921995332e-17,8.627635000453114e-22,2.2193834367911746e-12,1.6520178326089862e-15,8.768516644762103e-20,1.8795736047404723e-19,7.319132781985759e-13,5.854075803803679e-18,5.656872596919959e-16,5.377409139491503e-16,3.8845645854878816e-16,1.8829004610504987e-22,1.006392308110183e-18,6.899079341322825e-12,6.136313011970878e-18,1.9077675397956235e-17,3.927745945663935e-16,1.1638209042790843e-16,1.1138536591022502e-27,4.419724031898501e-32,1.251356505472593e-13,1.6450424396869627e-19,7.114204975104003e-19,4.2538499610780394e-08
1.0770087005668201e-07,0.7306505678963299,3.4557162614220997e-09,1.725597073427768e-10,1.297719489487225e-10,2.909520862836995e-10,0.0,0.0,9.083485589037247e-08,5.41578991868284e-12,2.427823706392767e-11,6.892938837202442e-10,2.161458701125694e-13,4.97723600580634e-24,1.1235401965371763e-16,8.779778233917141e-11,4.2884134774999914e-08,9.664656955090461e-09,1.2142490606030077e-19,7.611131497222209e-19,7.890704161250986e-21,1.5573381154741784e-20,8.990601428965625e-11,6.0756676117044395e-18,6.788348245333552e-13,8.645434815358814e-22,6.186478379302599e-24,4.7742909661437866e-17,2.475364866133259e-16,3.3362845281573695e-17,5.926960446289445e-15,1.438410955077297e-23,2.6273498204214195e-24,9.131009592096573e-23,3.76,0.0,0.7720686274319288,0.9992117744190258,5.460715189742786e-11,1.0202980766624429e-09,0.0016761158179792164,0.0016761478674160622,0.0007881241894809967,1.610067249224037e-13,9.629464039613534e-09,9.104017458065425e-08,9.882662140574569e-09,5.355043763818559e-12,1.0893626053833519e-14,1.0122303050626423e-09,2.457803290571882e-11,2.6917928877988396e-14,2.0351045958094254e-12,1.7102898100736117e-09,8.790188845148838e-10,1.231948295699389e-09,3.256046623739146e-11,1.1733078641442422e-09,6.196774003894902e-12,2.3658826216600877e-13,9.310214531909175e-13,2.481518122719496e-12,6.942916878787074e-14,9.534321152040577e-10,1.220184428041608e-15,2.243375618300524e-20,4.646209243196384e-16,1.1819758765895161e-17,1.8214958971842664e-15,8.266398404105012e-13,3.3607914590593583e-21,3.816798202419507e-12,8.826653786067996e-19,5.97730645564848e-16,1.2577110188601242e-17,9.954194790955285e-22,2.3462670104479755e-12,1.8292641242076307e-15,1.0177590681007082e-19,2.08568104237446e-19,7.586979815249896e-13,6.681979023678073e-18,6.135292970384486e-16,5.94338436389843e-16,4.4323337202072237e-16,2.149355927443394e-22,1.1803181767504856e-18,7.080329600418192e-12,7.025825334644306e-18,2.1498330438117733e-17,3.9575511923406244e-16,1.1663907873681266e-16,1.312968239416652e-27,5.27016908821235e-32,1.3181884310818004e-13,1.8230170860033584e-19,7.617949119012172e-19,4.384955646564936e-08
1.1092804171595876e-07,0.7306571901398978,3.6496492963102222e-09,1.8638020334392273e-10,1.3904662262596247e-10,3.1610125609018055e-10,0.0,0.0,9.355352356198042e-08,5.74351649311614e-12,2.52002946198974e-11,7.150912812260175e-10,2.389447480279815e-13,5.194903183831537e-24,1.1590208314901972e-16,8.780366130996196e-11,4.413723765901257e-08,1.025196965963692e-08,1.4199518572330573e-19,8.4873268732375e-19,8.280865407081548e-21,1.5868584463385125e-20,8.990299052196551e-11,6.6377617915754796e-18,7.013998389507028e-13,1.0186239872543262e-21,6.740850664108586e-24,5.1654688650807347e-17,2.7016534106038314e-16,3.601818282702479e-17,6.210496587163369e-15,1.6315378363648363e-23,3.044985966670873e-24,1.0680443643573013e-22,3.76,0.0,0.7720184550642643,0.9992117710754993,5.99941112683843e-11,1.0818162928544335e-09,0.0017262825679946066,0.0017263165485447097,0.0007881241860777397,1.6583688744888012e-13,1.0214913973760772e-08,9.380647315309535e-08,1.0483604196240832e-08,5.522431463278958e-12,1.1819416874101281e-14,1.0467576663380726e-09,2.6070403868859064e-11,2.9358507133142604e-14,2.0971018834155327e-12,1.8143785180719772e-09,9.141350093589481e-10,1.2936494199187608e-09,3.495412261443837e-11,1.2570235707776398e-09,6.588731044655264e-12,2.563782621940378e-13,1.017370608540732e-12,2.612799701756709e-12,7.936717377292543e-14,9.834001104242396e-10,1.3421564600910627e-15,2.4607118665977274e-20,5.133804331493317e-16,1.281976088354005e-17,2.0871301197555865e-15,8.615978581836444e-13,3.6803653746750856e-21,3.817043785933729e-12,1.0248559736315007e-18,6.232246098828065e-16,1.445083820136134e-17,1.1436232290365478e-21,2.475106573679335e-12,2.0190856980952735e-15,1.1766664267615053e-19,2.3067356177853167e-19,7.855241917182976e-13,7.595495265620026e-18,6.635735894432617e-16,6.548067851461597e-16,5.039593268641895e-16,2.44484869634631e-22,1.378405759811333e-18,7.2616453434670204e-12,8.010841052315841e-18,2.414157745262119e-17,3.984170649576772e-16,1.1686608443090165e-16,1.5410269034661847e-27,6.259847728312847e-32,1.386040480167192e-13,2.013513139059807e-19,8.140720252010347e-19,4.5160436713203563e-08
1.141552133752355e-07,0.730663811956379,3.848332460393118e-09,2.0088382799478982e-10,1.4869142664018427e-10,3.42610587774618e-10,0.0,0.0,9.627205811993389e-08,6.080770962848012e-12,2.612444607954475e-11,7.408899377607499e-10,2.634791788681826e-13,5.415862330511406e-24,1.1944688365144545e-16,8.780706661234984e-11,4.538852696172999e-08,1.0856582640724812e-08,1.6530499231916416e-19,9.433056646117451e-19,8.67436230284576e-21,1.6147989680661204e-20,8.989949956079845e-11,7.232995353431018e-18,7.239339971343505e-13,1.1960109036614534e-21,7.325189352089205e-24,5.577658035458555e-17,2.9411498136326726e-16,3.8789379546600455e-17,6.4969109715268165e-15,1.8448620267541472e-23,3.51510707834973e-24,1.244027760826695e-22,3.76,0.0,0.7719682859495343,0.9992117677140919,6.574979197077992e-11,1.1451032196900283e-09,0.00177644601957513,0.0017764819872833199,0.0007881241826604427,1.7066664480176181e-13,1.0817622456508347e-08,9.657596921934949e-08,1.110227097244176e-08,5.690006360199999e-12,1.2791778085747289e-14,1.0813387644019801e-09,2.7606599703478062e-11,3.194377329040664e-14,2.1591007394016866e-12,1.9215409937372562e-09,9.493511582369092e-10,1.3562073742070744e-09,3.7441006012862085e-11,1.3439064576512274e-09,6.993971538137023e-12,2.771509440876107e-13,1.108974412422019e-12,2.7476072241635425e-12,9.039048569065219e-14,1.0134492270285813e-09,1.472142517821957e-15,2.6918866794019536e-20,5.6550031145599955e-16,1.3871675981611425e-17,2.382466574760098e-15,8.966741246390169e-13,4.0199081836075626e-21,3.817177651511382e-12,1.1854714242427643e-18,6.491524201397232e-16,1.6537598572405822e-17,1.3086670856259085e-21,2.6058203608039907e-12,2.221938105821713e-15,1.3553331615925265e-19,2.543291191803208e-19,8.123918180825883e-13,8.600375546175058e-18,7.158374757441574e-16,7.192723917084205e-16,5.71098665020502e-16,2.7716526286376732e-22,1.6032412346295808e-18,7.443073426295066e-12,9.098188585510216e-18,2.7020552877363242e-17,4.007932613363322e-16,1.1706665113456086e-16,1.80132605043794e-27,7.407580556157415e-32,1.4548739298569888e-13,2.2169525533085444e-19,8.682715040569522e-19,4.647114036349529e-08
1.20609556693789e-07,0.7306770543082032,4.259844390599769e-09,2.3199753060892315e-10,1.691044499058176e-10,3.9984043524858454e-10,0.0,0.0,1.0170873923439756e-07,6.7838309268528784e-12,2.7979317364956397e-11,7.924885599750937e-10,3.1810678535260657e-13,5.868101245553438e-24,1.2652798539439306e-16,8.780857168521424e-11,4.7885676600513324e-08,1.2117703621030006e-08,2.2124566394258735e-19,1.154552556998246e-18,9.470632431039131e-21,1.666321418188677e-20,8.989152233372757e-11,8.527187547658926e-18,7.689091520064869e-13,1.6325470788295942e-21,8.586263256466725e-24,6.467667042740016e-17,3.461182612363522e-16,4.4681873245565114e-17,7.0782975502929186e-15,2.3384331427957062e-23,4.6331199255171275e-24,1.668087797642964e-22,3.76,0.0,0.7718679574778511,0.9992117609375671,7.842533206354714e-11,1.2769725779715768e-09,0.0018767630283212295,0.0018768031384323032,0.0007881241757836776,1.8032494414892273e-13,1.2074809306439935e-08,1.0212478780749658e-07,1.2392774964666108e-08,6.025732127497851e-12,1.487904949085726e-14,1.150662255094025e-09,3.081041312112688e-11,3.756582546866444e-14,2.2831031567788994e-12,2.145086727924471e-09,1.0200465755511504e-09,1.4837669011576318e-09,4.26960489135531e-11,1.5272467435351197e-09,7.844854465177518e-12,3.2171202999619135e-13,1.3086175636244066e-12,3.028018530613561e-12,1.1603358663000735e-13,1.0737907268032737e-09,1.7572543661785879e-15,3.1975953395813664e-20,6.802663009836136e-16,1.6135547239678095e-17,3.071882858142268e-15,9.67136935277106e-13,4.761516116054836e-21,3.817206047447994e-12,1.5694421641657899e-18,7.02314773421046e-16,2.1419859812975632e-17,1.6947775059279027e-21,2.8725786855094104e-12,2.6685617408365655e-15,1.7796127751714652e-19,3.06512611953123e-19,8.662512002668269e-13,1.090815104609887e-17,8.270899403808671e-16,8.60698035617337e-16,7.265890812972581e-16,3.528850511287547e-22,2.144505550458122e-18,7.806427853489038e-12,1.1608454735529342e-17,3.3540056990495764e-17,4.0480412236888785e-16,1.174004280987304e-16,2.4332273822889725e-27,1.0262609720224212e-31,1.5953386338160867e-13,2.6643393623090353e-19,9.82518309269295e-19,4.909201791249465e-08
1.2706390001234247e-07,0.7306902949520478,4.690033667376485e-09,2.660136294661656e-10,1.9103534083000419e-10,4.6290113851264834e-10,0.0,0.0,1.0714492136004451e-07,7.524904668433046e-12,2.9843491878447835e-11,8.440860713342189e-10,3.807580582425497e-13,6.3348332766237815e-24,1.3359960509014638e-16,8.780546614059277e-11,5.0375607006506925e-08,1.3448008334029277e-08,2.916350249650101e-19,1.397360409964078e-18,1.0278178691226923e-20,1.7126252211583007e-20,8.988268853335951e-11,9.967171985919818e-18,8.137594961716812e-13,2.2007014152024187e-21,9.97467386452796e-24,7.449550373248508e-17,4.038280066992167e-16,5.104471979329179e-17,7.67109853854991e-15,2.9326152523139016e-23,6.0254707902276074e-24,2.204956787873634e-22,3.76,0.0,0.7717676420148276,0.999211754089316,9.275100769840757e-11,1.4158849403855127e-09,0.0019770668459873552,0.001977111322546623,0.0007881241688506386,1.8998162328796703e-13,1.3401013070932946e-08,1.0768708928228269e-07,1.375416667419762e-08,6.362249259863325e-12,1.7160887195676128e-14,1.2202012793661089e-09,3.418936755236769e-11,4.381918743845297e-14,2.4071118489549555e-12,2.380925938673905e-09,1.0910405289911708e-09,1.6143869836292335e-09,4.832863712839454e-11,1.7234691793227764e-09,8.75055105470762e-12,3.7040538058774473e-13,1.5313093055358829e-12,3.323202919229873e-12,1.470803148869628e-13,1.1344564194132367e-09,2.0777385991450877e-15,3.764228409549135e-20,8.098021377661882e-16,1.861987888206029e-17,3.910235993045881e-15,1.0379504696558095e-12,5.590904285823369e-21,3.8170269345716936e-12,2.0508376274619034e-18,7.572283859728281e-16,2.7371863483631756e-17,2.165441250151229e-21,3.1460232646375092e-12,3.1727944735901494e-15,2.307277617386858e-19,3.655636286002459e-19,9.202762224035643e-13,1.3654975682799167e-17,9.47412360891216e-16,1.019614207023455e-15,9.138827490371022e-16,4.441416844988219e-22,2.8289544884436288e-18,8.170670836558115e-12,1.4616310999868313e-17,4.1169209917897366e-17,4.0799143911663734e-16,1.1766084135233806e-16,3.24083587535117e-27,1.4028417660400397e-31,1.7393057105492378e-13,3.1685122578195604e-19,1.1047009126021376e-18,5.171218919304275e-08
1.3351824333089596e-07,0.7307035338881561,5.138669403755745e-09,3.030427603101642e-10,2.1450572389822135e-10,5.320490525334741e-10,0.0,0.0,1.125806258171452e-07,8.303927329585002e-12,3.171770258038335e-11,8.956802690815143e-10,4.52203094675227e-13,6.81691960894501e-24,1.4066359391836485e-16,8.779967275631568e-11,5.2858341155791655e-08,1.4847485308178442e-08,3.79167597026638e-19,1.6742731429870847e-18,1.1095846609555574e-20,1.7543639908284955e-20,8.987336056634037e-11,1.1562398962625283e-17,8.584847000405251e-13,2.932020319552967e-21,1.1495373939931608e-23,8.528592378870745e-17,4.675233461363615e-16,5.788134978221973e-17,8.275475900456414e-15,3.6422783940321754e-23,7.742087206727404e-24,2.877274320797969e-22,3.76,0.0,0.7716673395584139,0.9992117471692039,1.088458326038217e-10,1.5618191647447788e-09,0.0020773574743301487,0.0020774065413096702,0.0007881241618611631,1.996366825416917e-13,1.479622223842494e-08,1.1326331869014482e-07,1.5186438658784e-08,6.69958508654066e-12,1.9642388539102893e-14,1.289956778292091e-09,3.774335759516016e-11,5.073927084482902e-14,2.5311268161965596e-12,2.6290575049898695e-09,1.1622812976437413e-09,1.7478485956673296e-09,5.434162119267057e-11,1.932706017112168e-09,9.712228086017945e-12,4.233628907348722e-13,1.7784331797750174e-12,3.6336297726489835e-12,1.8431939552997726e-13,1.1954461098364049e-09,2.435852678383062e-15,4.39557935007479e-20,9.549795872352907e-16,2.1333029142656794e-17,4.920025585189564e-15,1.1090523577556149e-12,6.513457493862417e-21,3.816727463907857e-12,2.6481707301040886e-18,8.139043941258836e-16,3.4555856379805744e-17,2.733476400541204e-21,3.4257311103024756e-12,3.738304644038295e-15,2.9572987109257804e-19,4.319283857922167e-19,9.744674070571462e-13,1.68934162762432e-17,1.076921439493193e-15,1.1970089410711588e-15,1.1375437448520656e-15,5.531715063585831e-22,3.685086126716663e-18,8.53601879731618e-12,1.8185521473683835e-17,5.002616706638785e-17,4.1051997108573127e-16,1.1786369323704518e-16,4.261467928231506e-27,1.8937625070762203e-31,1.886522376319775e-13,3.7327707245782967e-19,1.2349912895617012e-18,5.433165428551662e-08
1.3997258664944945e-07,0.7307167711167684,5.6055104628552356e-09,3.431933008248615e-10,2.395346289484287e-10,6.075372098116233e-10,0.0,0.0,1.1801587321841264e-07,9.120834330712775e-12,3.36027581549733e-11,9.472698701854289e-10,5.332532470772297e-13,7.315197282792866e-24,1.4772143900240465e-16,8.779233969042426e-11,5.5333901739782915e-08,1.6316123155472773e-08,4.86863242281338e-19,1.987867755561593e-18,1.1922639274396329e-20,1.792128132071037e-20,8.986374941980016e-11,1.3322865712982834e-17,9.030847235327567e-13,3.863666612718335e-21,1.3153311762744157e-23,9.71011645387236e-17,5.374808737684886e-16,6.519433748634918e-17,8.891740290670779e-15,4.4837461062960076e-23,9.839213831618944e-24,3.71093590583075e-22,3.76,0.0,0.7715670501065613,0.9992117401770979,1.2683038873050999e-10,1.714754176910476e-09,0.0021776349150954763,0.002177688796404605,0.0007881241548151592,2.092901222320024e-13,1.6260425304421207e-08,1.1885390788525111e-07,1.6689583476940025e-08,7.0377661188815635e-12,2.232832355982826e-14,1.3599300273790933e-09,4.147227805598533e-11,5.836180556028761e-14,2.6551480578469396e-12,2.8894802678050403e-09,1.2337275772722712e-09,1.88395183325227e-09,6.073771610288387e-11,2.1550820673622822e-09,1.0731088525762897e-11,4.80715036894372e-13,2.051398975591458e-12,3.959781969974845e-12,2.2860882891403665e-13,1.256759603143495e-09,2.83389497912311e-15,5.095511580925976e-20,1.1166586808167983e-15,2.428321954778216e-17,6.125843873510431e-15,1.1803927063165595e-12,7.534660850523898e-21,3.816359725806353e-12,3.3823899956871677e-18,8.723543759756324e-16,4.314890064357988e-17,3.412871110630122e-21,3.711363282193938e-12,4.36876682596583e-15,3.7511479384553714e-19,5.0605393474695055e-19,1.0288255929153813e-12,2.0678902925974308e-17,1.2157260034374384e-15,1.393858907264699e-15,1.4025360989788486e-15,6.824073758974003e-22,4.745381776908873e-18,8.902638754279202e-12,2.2383955503250048e-17,6.023484159474952e-17,4.125224360899856e-16,1.180212619341221e-16,5.538110586578678e-27,2.526787836461597e-31,2.0367578863499052e-13,4.36037697305312e-19,1.3735676051415726e-18,5.695041327027495e-08
