Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542)
2.6041099610671566e-17,0.47536791576763854,3.229728567632229e-26,6.639518752561052e-31,7.782967913740815e-38,1.3337852518978978e-37,0.0,0.0,4.054149641713556e-21,1.1459735100073203e-36,2.1488742443212067e-45,2.5001128238868624e-45,3.6425408423733396e-51,1.3421643627921747e-73,4.632319564528967e-50,3.4974661089832674e-35,9.647841535121181e-52,3.536446890234095e-34,1.823649237084802e-84,2.6037547741675125e-76,3.1338826206447426e-80,1.5892695316378115e-79,1.422082965516107e-26,5.213909404018235e-82,1.4327134360901847e-58,2.4257005142482582e-91,4.057507504762786e-103,5.658554787468534e-82,1.2548933782632413e-104,2.749602953521549e-99,9.924441237641031e-57,1.290911951158467e-100,1.1241319352119063e-98,1.466664937876026e-112,3.76,0.0,0.6632696665114024,0.9999999999984692,3.567796307727744e-46,3.288032044188909e-64,1.0512654674818734e-17,1.0512654674818734e-17,1.5307445718315125e-12,4.986879329104871e-38,3.5364468902232258e-34,4.054181938989273e-21,2.0481706436546713e-38,9.700964253471239e-33,1.3206899136514e-58,2.4634727040301228e-34,2.8855094183949413e-39,3.287154285294485e-42,9.772027905788063e-41,5.053013999809308e-39,2.418170441164843e-37,1.5457472017623916e-35,2.2652791594233013e-42,2.1418588610795296e-44,1.670465235304517e-39,1.4610618931635743e-46,2.6711248601401665e-49,2.8531174305416314e-40,1.9788954226528503e-56,1.4220829690135728e-26,1.6889465292019842e-60,5.603146525814882e-65,1.0189515595792509e-56,2.829144604100696e-58,3.456389819748639e-60,9.199124616964116e-48,5.978695199533535e-65
5.2087851728313106e-17,0.47536791576763854,6.460158183617647e-26,1.328048030026613e-30,3.1136940337383833e-37,5.336009566477589e-37,0.0,0.0,8.109179281170451e-21,4.58464025316125e-36,1.7194258809157794e-44,2.000470109389024e-44,2.914586156162465e-50,1.0739354079835795e-72,1.8532294598204242e-49,1.3992141817107218e-34,7.719739071735848e-51,1.4148090633828794e-33,5.837477359986785e-83,4.1672187677452503e-75,1.0032351062835889e-78,5.08765381376358e-78,2.844474602778007e-26,1.668965582409557e-80,1.1463884514731877e-57,1.3958816236099754e-89,2.5978380382912856e-101,1.8114465668622176e-80,8.033864189432836e-103,1.7605192633068366e-97,7.941061002064628e-56,8.265467532105114e-99,7.197606324775036e-97,1.8782831114962975e-110,3.76,0.0,0.6632696665114024,0.9999999999969381,2.854779113752004e-45,5.261921761855434e-63,2.1027591236912226e-17,2.1027591236912226e-17,3.061821261459976e-12,1.9950766638040106e-37,1.4148090633741819e-33,8.109243882712441e-21,8.194016263247387e-38,3.881017388997835e-32,1.0567525898922519e-57,9.855494932690344e-34,1.1543917196692274e-38,1.3150757721519237e-41,3.909447470681642e-40,2.0215346325140426e-38,9.674256381577569e-37,6.183995337188441e-35,9.062591702804697e-42,9.626110358034207e-44,6.682948681773035e-39,5.845208641491609e-46,2.1373067878640026e-48,1.1414327560215912e-39,8.101964444994824e-56,2.8444746167701476e-26,2.7028657603939525e-59,8.966863424285997e-64,4.082869689342616e-56,2.2637453956589078e-57,2.765812432221465e-59,7.360697412216959e-47,9.567863912857707e-64
1.0418135596359619e-16,0.47536791576763854,1.2921017416367065e-25,2.6562408240011206e-30,1.24557903745362e-36,2.1345775807966553e-36,0.0,0.0,1.6219238560059393e-20,1.8340053545172013e-35,1.3756713084621962e-43,1.6005280387294012e-43,2.3318904050142534e-49,8.592298974679145e-72,7.41352112310091e-49,5.597312216321257e-34,6.176377656499892e-50,5.659697067119953e-33,1.8682807652599185e-81,6.6685190863287585e-74,3.2109807202753533e-77,1.6283678859139715e-76,5.689257856310178e-26,5.341513302434904e-79,9.171978795314726e-57,8.432333939849439e-88,1.66294708715988e-99,5.797763834558759e-79,5.1424882378889726e-101,1.12697986621987e-95,6.3534522417035305e-55,5.291061550501649e-97,4.607480222001041e-95,2.4048118978484614e-108,3.76,0.0,0.6632696665114024,0.999999999993876,2.2840401346748115e-44,8.4199313173363e-62,4.205746436109921e-17,4.205746436109921e-17,6.1239741992443194e-12,7.980957802482652e-37,5.6596970670503654e-33,1.6219367770074157e-20,3.277873262021175e-37,1.5525333013702537e-31,8.454823440739645e-57,3.942518818926383e-33,4.617943165450737e-38,5.260731303584596e-41,1.5639062542824157e-39,8.086796642574709e-38,3.870017497776931e-36,2.473799455244577e-34,3.6253317174991445e-41,4.6966505383171865e-43,2.6733970356641477e-38,2.3382814943415907e-45,1.7100082062974394e-47,4.566102617888919e-39,3.389136979530733e-55,5.689257912283297e-26,4.3250263193372844e-58,1.4348444784662395e-62,1.638401185492387e-55,1.81116805949249e-56,2.2129305872617964e-58,5.889117075394446e-46,1.5310143719921105e-62
2.0836836443416237e-16,0.47536791576763854,2.5842735884980214e-25,5.312628349684311e-30,4.982519349679727e-36,8.538658084430583e-36,0.0,0.0,3.243935711773787e-20,7.336319935183525e-35,1.1005892840022389e-42,1.2804832065152418e-42,1.865601022420822e-48,6.874165405764157e-71,2.965529088570584e-48,2.2390159723120725e-33,4.941336695795659e-49,2.263971125813572e-32,5.978959236341952e-80,1.06704058350529e-72,1.0276143700508536e-75,5.211287085436626e-75,1.1378824279408006e-25,1.7094160001216082e-77,7.337931976431433e-56,5.2362277579701e-86,1.0643920316220253e-97,1.8554661002552664e-77,3.2914534716300827e-99,7.213463323451828e-94,5.0830034556051976e-54,3.3866515215263615e-95,2.949111409216858e-93,3.078549513882952e-106,3.76,0.0,0.6632696665114024,0.9999999999877517,1.827318839410723e-43,1.3472575344969263e-60,8.411721060947318e-17,8.411721060947318e-17,1.2248278308923178e-11,3.192514344422914e-36,2.263971125757899e-32,3.2439615544459097e-20,1.3112026580525625e-36,6.210385900034757e-31,6.764179858330531e-56,1.5770716987757804e-32,1.847252810522161e-37,2.1043782222146205e-40,6.255879520397106e-39,3.2348502845977386e-37,1.5480699898500436e-35,9.895600476092084e-34,1.450191698251994e-40,2.555478611873357e-42,1.069402327886475e-37,9.353568549818312e-45,1.3680716768290264e-46,1.82651536834665e-38,1.4741848106771612e-54,1.1378824503309588e-25,6.920395004610301e-57,2.295868217081275e-61,6.594836465583853e-55,1.4490028918860722e-55,1.7704573359882057e-57,4.711517328000273e-45,2.4497479163932108e-61
4.167423813752947e-16,0.47536791576763854,5.16861728346638e-25,1.062541115198906e-29,1.9930486563508918e-35,3.4155329796277376e-35,0.0,0.0,6.48795942326972e-20,2.9345876785436917e-34,8.804923113732322e-42,1.0244108629508604e-41,1.4925164608794135e-47,5.4994626973340866e-70,1.1862357463398925e-47,8.956245941211661e-33,3.953163184857317e-48,9.056070168208017e-32,1.9133406216612964e-78,1.7073269557706252e-71,3.809858487916041e-74,1.9320736293905662e-73,2.2757956789737615e-25,5.470341826736523e-76,5.8704858779990096e-55,4.351797585031366e-84,7.875542786362207e-96,6.879091091485274e-76,2.10661424226161e-97,6.1004308262553945e-92,4.066499869293091e-53,2.8641003964280704e-93,2.4940715588213575e-91,6.898555751749933e-104,3.76,0.0,0.6632696665114023,0.999999999975503,1.4618897484333166e-42,2.155666874549996e-59,1.6823670310622102e-16,1.6823670310622112e-16,2.449687946472567e-11,1.2770327743976254e-35,9.05607016776262e-32,6.488011109187505e-20,5.24491734059808e-36,2.4842048950356047e-30,5.411472332307212e-55,6.308415137801167e-32,7.389164607933875e-37,8.417684731361759e-40,2.5024026794662827e-38,1.2939664401233668e-36,6.192405938859709e-35,3.958320722924281e-33,5.800884832620624e-40,1.5636168165845098e-41,4.277696336180839e-37,3.7415531225014973e-44,1.0944833835253486e-45,7.306210116689761e-38,6.844678625651307e-54,2.2757957685362157e-25,1.1072914297465443e-55,3.6734827267279764e-60,2.6707613496378e-54,1.1592292814522067e-54,1.4164119810220104e-56,3.7693033278475535e-44,3.919696595630838e-60
8.334904152575593e-16,0.47536791576763865,1.0337304678386011e-24,2.1251007760365352e-29,7.972278665356043e-35,1.3662272950416088e-34,0.0,0.0,1.2976006846102545e-19,1.1738470124053916e-33,7.044021848313618e-41,8.195383885886948e-41,1.1940276862822883e-46,4.399622113779436e-69,4.744991068540334e-47,3.582534688923633e-32,3.162568075638258e-47,3.6224660515949204e-31,6.122807536558144e-77,2.731772734757275e-70,1.224393692640897e-72,6.209203711641588e-72,4.55162204669327e-25,1.7505429991483915e-74,4.6964459691814324e-54,2.776624530135031e-82,5.072349942881801e-94,2.2107693160006303e-74,1.3482603168816452e-95,3.919199020583062e-90,3.253239437607875e-52,1.8400310344017715e-91,1.602307366512794e-89,8.859942685010658e-102,3.76,0.0,0.6632696665114021,0.9999999999510059,1.1695256429895393e-41,3.4491108511862985e-58,3.3647568809971655e-16,3.3647568809971694e-16,4.8994053522142295e-11,5.108191503132754e-35,3.6224660512386004e-31,1.2976110218129116e-19,2.097988278106762e-35,9.936920612775192e-30,4.3292292446565506e-54,2.5233917222907614e-31,2.9556983361961254e-36,3.3671086116645757e-39,1.0009712219367254e-37,5.175918415946999e-36,2.476987568250614e-34,1.5833443958353978e-32,2.320377553186448e-39,1.0585811544584384e-40,1.7110959362294368e-36,1.4966761390337523e-43,8.755971184230444e-45,2.9225137742209776e-37,3.4961646086357205e-53,4.551622404946718e-25,1.7716888603838274e-54,5.877647020243314e-59,1.094534774025329e-53,9.273935556739281e-54,1.1331495730114937e-55,3.0154784425095545e-43,6.27159446359791e-59
1.6669864830220888e-15,0.4753679157676387,2.067467948815693e-24,4.250232499229157e-29,3.1889300392229765e-34,5.4649386178366804e-34,0.0,0.0,2.5952101691132025e-19,4.695411931604257e-33,5.635250533046591e-40,6.556345565924205e-40,9.552283724340802e-46,3.519718163329352e-68,1.8980059328375073e-46,1.4330210594672227e-31,2.53006946525253e-46,1.4489946983257766e-30,1.9593170056099747e-75,4.37087601812911e-69,3.918621795192656e-71,1.987230148961897e-70,9.103274244746704e-25,5.6017908044305383e-73,3.757181517877262e-53,1.7710238208083067e-80,3.2470845521290315e-92,7.07548134674394e-73,8.628957762338845e-94,2.508463633832319e-88,2.602608486630903e-51,1.1777032469598243e-89,1.0255493682064702e-87,1.1341164595263893e-99,3.76,0.0,0.6632696665114017,0.9999999999020116,9.356260093989307e-41,5.518612430061858e-57,6.729536580867068e-16,6.729536580867083e-16,9.798828862048284e-11,2.0432937478390056e-34,1.4489946980407188e-30,2.5952308433846034e-19,8.391995796352065e-35,3.9747884210783055e-29,3.46340394717503e-53,1.009361821094974e-30,1.1822872887747937e-35,1.346850668771764e-38,4.003904994522703e-37,2.070377899449434e-35,9.90800063136453e-34,6.333409797014963e-32,9.28155754927684e-39,7.699388293962843e-40,6.84441852198833e-36,5.9870523313972164e-43,7.004818508291775e-44,1.1690114541197225e-36,2.0050915914294636e-52,9.103275677767685e-25,2.8347202005222096e-53,9.404294295771922e-58,4.587927370942003e-53,7.419178458773782e-53,9.065301225878434e-55,2.412397055915385e-42,1.0034614961350232e-57
3.3339786185511473e-15,0.47536791576763865,4.134942918742543e-24,8.500545551769077e-29,1.2755771423264807e-33,2.1859823196132664e-33,0.0,0.0,5.1904291378646325e-19,1.8781695489693286e-32,4.5082131862264796e-39,5.245091298145935e-39,7.641858534571214e-45,2.8157822232962487e-67,7.592041852174006e-46,5.732097976717316e-31,2.0240615637840184e-45,5.7960007950255224e-30,6.269842798818313e-74,6.993433207796518e-68,1.2539704301662805e-69,6.359194365942434e-69,1.8206576491311747e-24,1.7925812012136344e-71,3.0057580484042203e-52,1.1314970234132458e-78,2.0781633858042524e-90,2.264177809803394e-71,5.5225683294974924e-92,1.6054269538662675e-86,2.0820953552496791e-50,7.537356931510378e-88,6.563565386165791e-86,1.4516797173020904e-97,3.76,0.0,0.6632696665114011,0.9999999998040235,7.485029371664231e-40,8.829807899108804e-56,1.3459095980606847e-15,1.3459095980606905e-15,1.9597630675327878e-10,8.173249807590989e-34,5.7960007927450535e-30,5.190470485661465e-19,3.356806855344821e-34,1.5899193791153262e-28,2.7707313780086258e-52,4.0374575385341796e-30,4.729176708980652e-35,5.387419365341181e-38,1.6015658642811304e-36,8.281532679450371e-35,3.9632103024201266e-33,2.533370361713903e-31,3.712632563873602e-38,5.851803897888079e-39,2.737774342946102e-35,2.3950808836698707e-42,5.6038712938009114e-43,4.67605769653486e-36,1.2873401047966681e-51,1.8206582223409475e-24,4.535566629732818e-52,1.5046916002312904e-56,2.0030048567765784e-52,5.935337958202749e-52,7.252322339134439e-54,1.9299233490658285e-41,1.6055434644032123e-56
5.000970754080206e-15,0.47536791576763876,6.20241789664206e-24,1.275090821055227e-28,2.710606220086276e-33,4.645217832528851e-33,0.0,0.0,7.785648106361597e-19,3.991113276677774e-32,1.289068089023711e-38,1.4997693181663809e-38,2.1850972424886414e-44,8.051382345020648e-67,1.6133099261066265e-45,1.2180716079661862e-30,5.787555425446132e-45,1.2316523155429518e-29,2.933174614240045e-73,2.666249197314285e-67,5.543680133224197e-69,2.8113373443301408e-68,2.730987658833548e-24,8.386101335392217e-71,8.594603121815481e-52,5.613985183993326e-78,1.1121977979064457e-89,1.0009717559048859e-70,3.079809490968705e-91,7.966935176113853e-86,5.953500365686122e-50,3.7404115071363436e-87,3.257167805248871e-85,7.490132584319517e-97,3.76,0.0,0.6632696665114004,0.9999999997060359,2.140252067116683e-39,3.2499579579133436e-55,2.01886553803466e-15,2.0188655380346718e-15,2.939638728242751e-10,1.7368264232689286e-33,1.2316523148908803e-29,7.785710127071806e-19,7.133219903114983e-34,3.3785811596871404e-28,7.922566070350674e-52,8.57960366673313e-30,1.0049534225169774e-34,1.144827975916578e-37,3.4033297038910376e-36,1.7598270137274211e-34,8.421828149287785e-33,5.383416045641851e-31,7.889350249778573e-38,1.6506528959274098e-38,5.817774788627509e-35,5.089923542793309e-42,1.602839905204043e-42,9.936630022344327e-36,3.5545522613873476e-51,2.7309888769051117e-24,1.6697564221068644e-51,5.539480466148973e-56,4.5029094797507866e-52,1.6971333081774845e-51,2.1530445029742366e-53,5.51840197785575e-41,5.910764263517611e-56
6.6679628896092644e-15,0.47536791576763876,8.26989288251425e-24,1.7001320475667342e-28,4.623981472690266e-33,7.92420126234561e-33,0.0,0.0,1.03808670746041e-18,6.808372376216176e-32,2.7190188893791384e-38,3.1634489601662e-38,4.609008211263822e-44,1.6982702277937967e-66,2.7521177381700687e-45,2.0778874817895076e-30,1.2207635681829165e-44,2.1010568132816258e-29,9.462638997755343e-73,7.173745089428908e-67,1.8944290522542236e-68,9.607118319832977e-68,3.641317453581841e-24,2.7054185476685826e-70,1.8128529166211855e-51,2.3742202996397614e-77,4.202720468446342e-89,3.420598506640061e-70,1.161277616359549e-90,3.370307077362598e-85,1.2557670755503763e-49,1.5823356658288272e-86,1.377905299066398e-84,4.086134740659619e-96,3.76,0.0,0.6632696665113997,0.9999999996080488,4.514413081169562e-39,8.242600414025201e-55,2.6918214780086324e-15,2.691821478008653e-15,3.919509868355574e-10,2.9628388522974634e-33,2.101056811906218e-29,1.0380949767615625e-18,1.2168438722945688e-33,5.763464162340258e-28,1.6710993401767442e-51,1.463580019674416e-29,1.7143373423304577e-34,1.952943446614194e-37,5.8056818827514054e-36,3.002059028645238e-34,1.436665358466253e-32,9.183478031624383e-31,1.3458308879873827e-37,3.4553270354874406e-38,9.924443170581699e-35,8.683399807042751e-42,3.381765806273224e-42,1.6950728425922574e-35,7.426800832355117e-51,3.641319531469261e-24,4.235766130072518e-51,1.4052314361028485e-55,8.06867864152634e-52,3.579740130300005e-51,4.691394084745705e-53,1.163995676250951e-40,1.4994172069222294e-55
1.0001947160667382e-14,0.4753679157676389,1.240484287297001e-23,2.550226142920721e-28,9.57338499621691e-33,1.640606896768322e-32,0.0,0.0,1.5571305010491892e-18,1.4095875631412772e-31,7.426486188590168e-38,8.640362927506882e-38,1.2588652843821787e-43,4.638503759022916e-66,5.697911451646185e-45,4.3020030853314804e-30,3.3342853363607045e-44,4.3499807489424697e-29,5.208681941833143e-72,2.9015462607005884e-66,1.1648385403026017e-67,5.9071842766958294e-67,5.461976538594519e-24,1.4891897423543165e-69,4.951472761506788e-51,2.1377024685359436e-76,3.036395830886115e-88,2.103245527632356e-69,8.435947547249776e-90,3.035755981958524e-84,3.4298952636134955e-49,1.4252727188721747e-85,1.2411341775820314e-83,5.674941784285881e-95,3.76,0.0,0.6632696665113984,0.9999999994120757,1.2330266244363577e-38,2.882478549191269e-54,4.037733357956569e-15,4.0377333579566124e-15,5.879241539081196e-10,6.134247443459789e-33,4.349980745185804e-29,1.5571429046669606e-18,2.519321643989203e-33,1.1932524805794612e-27,4.564292542794497e-51,3.030157682509978e-29,3.5493357980859813e-34,4.043326119214429e-37,1.2019929881557027e-35,6.2153843065676574e-34,2.974434261421191e-32,1.90132321006795e-30,2.786373060539153e-37,9.363846008744301e-38,2.054730666567509e-34,1.7979907177620468e-41,9.241537987372865e-42,3.5094343568280657e-35,2.0602216140571053e-50,5.461980840597524e-24,1.4818752210711048e-50,4.9161765390878216e-55,1.804355289111853e-51,9.777352686829339e-51,1.3617801836447411e-52,3.179258082972564e-40,5.24568435135766e-55
1.33359314317255e-14,0.475367915767639,1.6539792892744153e-23,3.4003384803679977e-28,1.628184827329868e-32,2.7902449291433823e-32,0.0,0.0,2.0761742945443934e-18,2.3973397707221428e-31,1.553869552279744e-37,1.8078532071231725e-37,2.633971161653952e-43,9.70530213587368e-66,9.690655576310038e-45,7.316580988070486e-30,6.976441959779236e-44,7.398192783188964e-29,1.6716050958596432e-71,7.859494165608264e-66,3.910401395180155e-67,1.9830612145503883e-66,7.282634833144805e-24,4.779207506824253e-69,1.036015366421972e-50,8.431062223292306e-76,1.1636108615070954e-87,7.060670981454246e-69,3.101936845641719e-89,1.197448962413192e-83,7.17649868079308e-49,5.621970972181734e-85,4.89563887248523e-83,2.608693519256897e-94,3.76,0.0,0.6632696665113971,0.9999999992161043,2.5799045499265966e-38,7.202530868338578e-54,5.383645237904497e-15,5.383645237904569e-15,7.83895658613208e-10,1.0432859483881546e-32,7.39819277532876e-29,2.0761908322537097e-18,4.284707194253035e-33,2.0294103350631878e-27,9.550029146379908e-51,5.153505670318554e-29,6.0365202194141164e-34,6.876645665184536e-37,2.044275428192605e-35,1.0570743114106346e-33,5.058734685459618e-32,3.2336534943459704e-30,4.738891939359995e-37,1.9501863334659843e-37,3.4945594175399135e-34,3.05823947512223e-41,1.9344212940826795e-41,5.968629947282669e-35,4.389936129744909e-50,7.282642149725733e-24,3.7040190740986855e-50,1.2288220828608545e-54,3.28534060127878e-51,2.0457437984495913e-50,2.978083524003656e-52,6.652110690500736e-40,1.3111842790347075e-54
1.6669915702783618e-14,0.47536791576763915,2.0674742943930865e-23,4.250470362974685e-28,2.487502668736903e-32,4.2628670323989195e-32,0.0,0.0,2.595218087939341e-18,3.6625939947506462e-31,2.8287603348521734e-37,3.2911279045541644e-37,4.7950508128719274e-43,1.7668131548142028e-65,1.480513176455528e-44,1.1178082414903232e-29,1.2700348164213583e-43,1.130278927943994e-28,4.3678504691654255e-71,1.7656114981244081e-65,1.0567817101191516e-66,5.359201215892986e-66,9.103292280771437e-24,1.2487915955373732e-68,1.8860293238979597e-50,2.6579858202331596e-75,3.538036218233528e-87,1.9081409477439413e-68,9.230234128588896e-89,3.7754813657017524e-83,1.3064560382197191e-48,1.7725745596464672e-84,1.5435663359931263e-82,9.631354098884177e-94,3.76,0.0,0.6632696665113957,0.9999999990201346,4.6966180222695e-38,1.528095713488003e-53,6.729557117852412e-15,6.729557117852525e-15,9.798653822242284e-10,1.5939225037260635e-32,1.130278926513074e-28,2.59523875949905e-18,6.546065364412434e-33,3.100480807476334e-27,1.7385466170758662e-50,7.873393286046022e-29,9.222484633969004e-34,1.0505970797819656e-36,3.1231909635205644e-35,1.6149709283849936e-33,7.72860458362302e-32,4.940292575901762e-30,7.239957334121851e-37,3.5387439105784197e-37,5.33889787188913e-34,4.672811752862791e-41,3.522547494590215e-41,9.118719187214172e-35,8.095334469720685e-50,9.103303458853884e-24,7.86064857652668e-50,2.607799106918502e-54,5.358029699645557e-51,3.724188049480234e-50,5.587335101355492e-52,1.210996388914359e-39,2.7825879542212424e-54
2.3337884244899852e-14,0.4753679157676394,2.8944643142515304e-23,5.950793991781136e-28,4.783397174407737e-32,8.197355337732363e-32,0.0,0.0,3.63330567442217e-18,7.0430395557766545e-31,7.468761182294588e-37,8.689547868953836e-37,1.2660395434220529e-42,4.664906611736409e-65,2.846973749761924e-44,2.1495052161384256e-29,3.353267247037229e-43,2.1734957605402843e-28,2.4433800878472205e-70,6.846815662327894e-65,5.925521729567285e-66,3.004978298561185e-65,1.2744604582057245e-23,6.9857534141965905e-68,4.979693650736355e-50,2.1900168313397337e-74,3.0394358784481755e-86,1.0699263099679844e-67,7.636768607528164e-88,3.1113865721624834e-82,3.449441955771656e-48,1.4607893173129811e-83,1.2720624888685442e-81,1.180733766544924e-92,3.76,0.0,0.6632696665113931,0.9999999986282005,1.2400456502318903e-37,5.598469650957147e-53,9.42138087774821e-15,9.421380877748425e-15,1.3717993743805577e-09,3.065131475767591e-32,2.1734957567622334e-28,3.633334612944064e-18,1.258785368200308e-32,5.962115354213423e-27,4.590276920476715e-50,1.5140258513299457e-28,1.773470843966779e-33,2.0202650148239247e-36,6.005784621942921e-35,3.1055323674619116e-33,1.4861834787176006e-31,9.500009034786869e-30,1.3922184480213514e-36,9.300283491242644e-37,1.0266512754898324e-33,8.987938074325183e-41,9.303819339482922e-41,1.7534976513982802e-34,2.1648412092081614e-49,1.2744626077110004e-23,2.8812330323135417e-49,9.558593682738247e-54,1.1815144005234736e-50,9.83287777802439e-50,1.5288274898757258e-51,3.197404007376608e-39,1.0199265753885313e-53
3.0005852787016086e-14,0.4753679157676396,3.7214543468683133e-23,7.6511970047337365e-28,7.844786859192369e-32,1.3443661841920167e-31,0.0,0.0,4.671393260497812e-18,1.1550567889002864e-30,1.5484610060497966e-36,1.801560621214281e-36,2.624825517694391e-42,9.67151641760502e-65,4.669028384297155e-44,3.525182167937445e-29,6.9521634903332154e-43,3.5645421360153806e-28,8.076904188735357e-70,1.821873079669332e-64,1.9805474782298005e-65,1.0043844546951766e-64,1.6385913443542358e-23,2.309229855141444e-67,1.0324188174218272e-49,9.004919354229864e-74,1.2550782794796011e-85,3.576135779900247e-67,3.0831817841484573e-87,1.2794429548046091e-81,7.151579929077893e-48,6.006970677657851e-83,5.230899997032756e-81,5.886159931141017e-92,3.76,0.0,0.6632696665113904,0.9999999982362738,2.570924874155746e-37,1.4537327905443267e-52,1.211320463764396e-14,1.2113204637644317e-14,1.7637261327802806e-09,5.026925241349528e-32,3.564542128182535e-28,4.671430465002447e-18,2.0644049688847375e-32,9.777854336079738e-27,9.516794714049179e-50,2.482998726253122e-28,2.9085185500776522e-33,3.31323565355893e-36,9.849469335175006e-35,5.093065624719269e-33,2.437337280144332e-31,1.5579991915327072e-29,2.283235045148198e-36,1.9231823569871635e-36,1.6837055756878358e-33,1.4743841049207893e-40,1.929238562804526e-40,2.875731908831731e-34,4.508222670079252e-49,1.638594869536589e-23,7.483259465411226e-49,2.482597467130014e-53,2.178825344304564e-50,2.038587167907178e-49,3.223011845158085e-51,6.629035479044017e-39,2.6489961610060835e-53
4.3341789871248555e-14,0.4753679157676401,5.375434450371621e-23,1.1052241152537157e-27,1.6263769851769547e-31,2.7871204881821157e-31,0.0,0.0,6.747568431427743e-18,2.3946397727319316e-30,4.6526754463886454e-36,5.413166256529777e-36,7.886900122747884e-42,2.9060084158897932e-64,9.67972520477608e-44,7.308329174543837e-29,2.0889243839722587e-42,7.38999786263965e-28,5.40854688766012e-69,8.166063210179639e-64,1.3137408273054077e-64,6.662302682850764e-64,2.3668520848577516e-23,1.546332430599398e-66,3.1021449770064416e-49,8.996428240875596e-73,1.3092296897489595e-84,2.372151907515729e-66,3.158729796282862e-86,1.2783861004048586e-80,2.1488587466518808e-47,6.002049096186012e-82,5.226616074388453e-80,8.963802795473662e-91,3.76,0.0,0.663269666511385,0.999999997452442,7.724882835203828e-37,6.443758228870455e-52,1.7496852157435325e-14,1.749685215743607e-14,2.5475579520480086e-09,1.0422230405466528e-31,7.389997839104224e-28,6.7476221649599475e-18,4.2798815559745114e-32,2.0271242675611324e-26,2.8595220974895634e-49,5.147701362888044e-28,6.0300151532164014e-33,6.868957387484855e-36,2.041970228544076e-34,1.0558838130858572e-32,5.053036901289459e-31,3.230011604973765e-29,4.7335561860925085e-36,5.760978710025777e-36,3.490623289505707e-33,3.0582870393440094e-40,5.797696289768772e-40,5.961907683724126e-34,1.3561664669508072e-48,2.3668593931876944e-23,3.3177869478986024e-48,1.1006866670828896e-52,5.592541367693364e-50,6.12526058149488e-49,9.831580548224843e-51,1.9918380081752643e-38,1.1744621520079713e-52
7.00136640397135e-14,0.47536791576764104,8.683394810456639e-23,1.785528194709553e-27,4.228674071000038e-31,7.246607101792497e-31,0.0,0.0,1.0899918768402487e-17,6.226104448943951e-30,2.0003325582094587e-35,2.327291647718992e-35,3.390886748310725e-41,1.249383847297403e-63,2.516740987008695e-43,1.9001751698903101e-28,8.980959450118267e-42,1.92144633880579e-27,6.7300562641970715e-68,5.927135386694629e-63,1.5924328285010005e-63,8.075615660958888e-63,3.823369438733813e-23,1.924159340366372e-65,1.333735318602279e-48,1.8587143833282326e-71,2.936837619052098e-83,2.875427111419253e-65,6.954507930551334e-85,2.641476235802687e-79,9.238782587571348e-47,1.2401960647423357e-80,1.0799701900682774e-78,3.1373014810229005e-89,3.76,0.0,0.6632696665113742,0.9999999958848652,3.3211723332477065e-36,4.752594891449242e-51,2.8264147197017508e-14,2.826414719701943e-14,4.115134805557995e-09,2.7100757457552046e-31,1.9214463286871648e-27,1.090000554823826e-17,1.112776540169201e-31,5.270556691820732e-26,1.2294008300047294e-48,1.3384111295661554e-27,1.5678874695849588e-32,1.7859547887023208e-35,5.30915034931695e-34,2.7453160839445314e-32,1.3137981531620499e-30,8.398085541999548e-29,1.2307330809241824e-35,2.4701634513478434e-35,9.07567938369287e-33,7.960502937448852e-40,2.492853017665445e-39,1.550106186634246e-33,5.814771817425834e-48,3.8233884404896207e-23,2.447408353264545e-47,8.119344542897585e-52,2.0441230494101586e-49,2.6333465521009057e-48,4.2663664641510205e-50,8.563564862137978e-38,8.663571903117277e-52
