Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49)
6.484690465610414e-10,0.460067726257774,1.1308108582827633e-34,1.4127421663775929e-24,1.603231445823286e-39,2.7954787516584727e-32,0.0,0.0,1.9250676350228072e-30,1.9291266796225667e-55,3.042459774591549e-32,7.430881237509351e-46,1.920241097253204e-30,4.363004615888035e-88,8.226829303587838e-68,2.1892752437481403e-59,6.758261131817234e-69,3.096415155086072e-20,4.773465435170187e-101,2.1882904028704337e-97,3.878168637626608e-77,7.4516845364124575e-81,2.0642362932487562e-63,1.072031307210335e-85,8.953404471689407e-55,2.6954247200835343e-72,6.185552576857764e-72,1.9774223161101496e-85,1.1635595583184121e-132,4.041607608662838e-108,9.001909603648678e-52,3.021339403925418e-103,1.1915915525824755e-75,4.0990942118052816e-101,3.76,0.0,0.7226833205939313,0.9999890356003259,1.0184864029634551e-61,1.4698352989917287e-93,6.722949331076457e-11,6.722949334173423e-11,1.09643996736575e-05,5.5395196325095356e-24,3.0964151552811406e-20
6.670599534703509e-10,0.46006772625793574,1.2585787997494483e-34,1.4532437966985895e-24,1.8329356385780953e-39,3.0499683824048204e-32,0.0,0.0,2.1003926185774442e-30,2.296424064670732e-55,3.32713114130718e-32,8.354982875500044e-46,2.094975223112306e-30,5.045136846278461e-88,9.980211268580148e-68,2.4570057646009837e-59,8.06379748164326e-69,3.2840561699390866e-20,6.188680876067485e-101,2.6846715874016923e-97,4.7483072021135736e-77,9.122947663430005e-81,2.3820002898086223e-63,1.3923221811981602e-85,1.0361243203254747e-54,3.3001537054594717e-72,7.362595210245698e-72,2.4213381239661874e-85,1.6519656871724737e-132,5.260204502022017e-108,1.0416720407263992e-51,4.044594108735711e-103,1.4589468380672898e-75,5.487732487105028e-101,3.76,0.0,0.7226833205920039,0.999988926057833,1.2675297540632272e-61,1.9130103128068244e-93,6.915689024301239e-11,6.915689027585879e-11,1.1073942166824398e-05,5.8421473329194255e-24,3.284056170151912e-20
6.856508603796604e-10,0.46006772625809755,1.3968906104477082e-34,1.4937454226951322e-24,2.0882286700598724e-39,3.3196549303023833e-32,0.0,0.0,2.2861959068641723e-30,2.720572980515901e-55,3.629705448882808e-32,9.36430664392029e-46,2.280134587641835e-30,5.810942515019954e-88,1.2045110097387267e-67,2.748724819912497e-59,9.57544283764015e-69,3.4773705371884725e-20,7.966736396631323e-101,3.27537736512595e-97,5.781448572685057e-77,1.1107123098118594e-80,2.737854991308834e-63,1.7953504657586627e-85,1.1942196497942778e-54,4.018156215309796e-72,8.721682783720071e-72,2.948412938457796e-85,2.3229893634288617e-132,6.797118990667629e-108,1.2005382872873302e-51,5.371472908634808e-103,1.7763856564805418e-75,7.288547400105443e-101,3.76,0.0,0.7226833205900766,0.999988822010859,1.5684395296034403e-61,2.471950167665255e-93,7.108428717519835e-11,7.10842872099782e-11,1.1177989140446718e-05,6.1502798206348004e-24,3.477370537420115e-20
7.042417672889699e-10,0.4600677262582592,1.546313546080299e-34,1.5342470445841706e-24,2.3711935758533897e-39,3.6049910891069347e-32,0.0,0.0,2.482790392327229e-30,3.208455260807486e-55,3.9507945166279464e-32,1.0464138336224607e-45,2.4760289575026087e-30,6.668031257945684e-88,1.446643950394423e-67,3.0658363634130696e-59,1.1318871388842103e-68,3.6763595472705173e-20,1.0186963924105435e-100,3.97505871440736e-97,7.002422338147989e-77,1.3451840550780875e-80,3.135136371432688e-63,2.2993299872973583e-85,1.3711907706544335e-54,4.866684580465077e-72,1.0284826217942728e-71,3.5713021526507643e-85,3.237037290251679e-132,8.723412086109225e-108,1.3783588900875425e-51,7.080076755455861e-103,2.1515370276472028e-75,9.607605612511584e-101,3.76,0.0,0.7226833205881492,0.9999887231837064,1.9302357678760675e-61,3.1724981939848334e-93,7.301168410732244e-11,7.301168414409246e-11,1.127681629333327e-05,6.463702845191997e-24,3.676359547522071e-20
7.228326741982794e-10,0.46006772625842096,1.707429891986861e-34,1.574748662571769e-24,2.6840239803982386e-39,3.906429633299189e-32,0.0,0.0,2.6904890680423456e-30,3.767564755287158e-55,4.291014903586994e-32,1.1659942041897224e-45,2.68296810830981e-30,7.624477294991416e-88,1.7294163606114004e-67,3.4097845800767805e-59,1.3322146944811157e-68,3.881023942325677e-20,1.2943216453383413e-100,4.800162040090245e-97,8.439015937641691e-77,1.6210397455543676e-80,3.5773697635549807e-63,2.9258258494357977e-85,1.568694438324956e-54,5.86504594432457e-72,1.207599017040963e-71,4.304164799469354e-85,4.4720422034573206e-132,1.1123459237846921e-107,1.5767955318202312e-51,9.265686273311785e-103,2.592938784205791e-75,1.2574316985377533e-100,3.76,0.0,0.7226833205862219,0.9999886293145065,2.36321306072062e-61,4.045339906647485e-93,7.493908103938458e-11,7.493908107820159e-11,1.1370685493057337e-05,6.782206582309185e-24,3.8810239425982655e-20
7.414235811075889e-10,0.4600677262585827,1.8808369576718585e-34,1.6152502768536554e-24,3.029026988242471e-39,4.2244233764307944e-32,0.0,0.0,2.909604999067868e-30,4.40604288825831e-55,4.650987866801439e-32,1.2957361516234173e-45,2.9012617959852466e-30,8.68883472613173e-88,2.0583712278732096e-67,3.7820538380461904e-59,1.5615874070612105e-68,4.091363967951294e-20,1.634603760115639e-100,5.769093478716432e-97,1.0122233394853634e-76,1.944225384659842e-80,4.068274950215653e-63,3.700255979314777e-85,1.7884824621128223e-54,7.034781948624712e-72,1.4121206115762002e-71,5.16279432072143e-85,6.127874773083446e-132,1.4096992782427144e-107,1.7976050042788085e-51,1.2043935453316093e-102,3.110117068569066e-75,1.6345749806768784e-100,3.76,0.0,0.7226833205842945,0.9999885401545298,2.8790811156736117e-61,5.126745804570957e-93,7.686647797138486e-11,7.686647801230559e-11,1.14598454698405e-05,7.105585860001504e-24,4.0913639682460713e-20
7.600144880168984e-10,0.4600677262587444,2.067147070485304e-34,1.6557518876157365e-24,3.408626074160261e-39,4.559425133445681e-32,0.0,0.0,3.1404512965258912e-30,5.132715213342762e-55,5.031339323137354e-32,1.4362221538531845e-45,3.1312197308477298e-30,9.870152932294963e-88,2.439641863588132e-67,4.184168639146516e-59,1.8233354517078336e-68,4.307379421142094e-20,2.052508627622596e-100,6.902393402509788e-97,1.2086568809839328e-76,2.3213555358123336e-80,4.611771232059942e-63,4.652451299332544e-85,2.032404330633728e-54,8.39985866163195e-72,1.6448688557048724e-71,6.164756702601254e-85,8.331705743624449e-132,1.776139186970302e-107,2.0426418155357512e-51,1.5554465677544225e-102,3.7136703641754724e-75,2.1111599722600163e-100,3.76,0.0,0.7226833205823672,0.999988455467524,3.49111665880985e-61,6.459404173580105e-93,7.879387490332323e-11,7.879387494640444e-11,1.1544532475624973e-05,7.433640345532477e-24,4.3073794214602475e-20
7.971963018355174e-10,0.46006772625906794,2.481000791299147e-34,1.736755099277888e-24,4.28190555818346e-39,5.282263763992731e-32,0.0,0.0,3.63858753352233e-30,6.88959418418382e-55,5.855704483517295e-32,1.7518475515254703e-45,3.6273668234928696e-30,1.2622439006405922e-87,3.3868997267752664e-67,5.084233238858893e-59,2.4587258391876648e-68,4.756433808672164e-20,3.1843356052989177e-100,9.75608056181963e-97,1.7015808814355688e-76,3.2675921632140393e-80,5.873242088954698e-63,7.235509942667853e-85,2.6005516273759705e-54,1.1825261970009589e-71,2.2074953349181575e-71,8.678708655817251e-85,1.507204957472718e-131,2.7736924927078534e-107,2.6133196222208118e-51,2.5478198165796068e-102,5.228207155979963e-75,3.45855025486164e-100,3.76,0.0,0.7226833205785124,0.9999882986261658,5.0656596441839943e-61,1.0087280266210238e-92,8.26486687670143e-11,8.264866881458672e-11,1.1701373833903873e-05,8.102998591616631e-24,4.756433809040756e-20
8.306599342722744e-10,0.460067726259359,2.904047646274149e-34,1.8096579794169524e-24,5.21297270544618e-39,5.995527478435774e-32,0.0,0.0,4.130169297370828e-30,8.876304696864192e-55,6.67370101321411e-32,2.078873875504216e-45,4.1168962366528566e-30,1.5600976904297017e-87,4.493647974167304e-67,6.012476846246167e-59,3.1808157836584985e-68,5.179982992783393e-20,4.647921410647563e-100,1.3143090955285474e-96,2.2841616033787416e-76,4.38576033658874e-80,7.232008879485987e-63,1.0581501021381387e-84,3.215068310761073e-54,1.5873591652885964e-71,2.843597732608335e-71,1.1649306951797632e-84,2.510857817507611e-131,4.071390197709802e-107,3.230483915299158e-51,3.896875149031888e-102,7.018218696571063e-75,5.290482875838524e-100,3.76,0.0,0.722683320575043,0.9999881706304659,6.982999699424295e-61,1.4806717310399044e-92,8.611798324412464e-11,8.61179832959332e-11,1.1829369533816481e-05,8.719504209551448e-24,5.1799829932017575e-20
8.641235667090315e-10,0.4600677262596501,3.3791088746675647e-34,1.882560850643814e-24,6.29944508632244e-39,6.770936151058057e-32,0.0,0.0,4.6646268226031734e-30,1.1321365234927748e-54,7.567667726696919e-32,2.450611166348082e-45,4.649030108277301e-30,1.9123491402433656e-87,5.8973868071370085e-67,7.062957989074846e-59,4.0736895765956725e-68,5.621901249151851e-20,6.684041073737078e-100,1.750041745996938e-96,3.030645300255608e-76,5.818296885201791e-80,8.831774420348953e-63,1.5242914804369312e-84,3.94128231031751e-54,2.1060738817571606e-71,3.626306683471577e-71,1.5454763862724414e-84,4.0992737383446967e-131,5.886567547888608e-107,3.9597260256943515e-51,5.8614261913602644e-102,9.311830495820434e-75,7.958580061279525e-100,3.76,0.0,0.7226833205715737,0.9999880539604011,9.508750234359192e-61,2.140811712054016e-92,8.958729772103468e-11,8.9587297777263e-11,1.1946039598665852e-05,9.348275845641301e-24,5.62190124962432e-20
8.975871991457886e-10,0.46006772625994125,3.910297521898227e-34,1.95546371374711e-24,7.560044560429367e-39,7.611126898730682e-32,0.0,0.0,5.243785257786919e-30,1.430616373588457e-54,8.54141952934088e-32,2.871128546535394e-45,5.225570442486943e-30,2.3262734724527014e-87,7.66185467957795e-67,8.246011961634316e-59,5.1687811203806e-68,6.082176302053504e-20,9.480795360873358e-100,2.305205856843413e-96,3.9779479444077025e-76,7.63593961720316e-80,1.0703270860885466e-62,2.165319955362042e-84,4.793854981038867e-54,2.7643157946270134e-71,4.581615721281302e-71,2.0282686607331414e-84,6.568492181791998e-131,8.392809918270942e-107,4.8157350990339776e-51,8.680977420890478e-102,1.2222468543021558e-74,1.178838655711996e-99,3.76,0.0,0.7226833205681044,0.999987947613772,1.2801701627069192e-60,3.052277458826587e-92,9.305661219774444e-11,9.305661225857615e-11,1.2052386227725423e-05,9.988333316771724e-24,6.082176302584603e-20
9.310508315825457e-10,0.4600677262602324,4.5018835773129225e-34,2.028366569445661e-24,9.014944635447914e-39,8.518734934402092e-32,0.0,0.0,5.869468914130152e-30,1.7922530391616403e-54,9.59881818221479e-32,3.34469570220879e-45,5.8483174465465666e-30,2.8097922855863305e-87,9.86131033110218e-67,9.572391256440251e-59,6.501793626210287e-68,6.560793921017769e-20,1.3277364858189355e-99,3.0062289280675216e-96,5.169390138263248e-76,9.921681360941871e-80,1.2879722020018327e-62,3.036343901242858e-84,5.788679917040957e-54,3.5921785834580104e-71,5.73884509292731e-71,2.6353094174309494e-84,1.0344175453047202e-130,1.1811920715270293e-106,5.814431058300468e-51,1.2673674707931292e-101,1.588323728544508e-74,1.7212411960671758e-99,3.76,0.0,0.722683320564635,0.9999878506770993,1.7053859947497913e-60,4.295734456887735e-92,9.652592667425415e-11,9.652592673987267e-11,1.2149322900320945e-05,1.0638752080993342e-23,6.560793921612199e-20
9.645144640193027e-10,0.4600677262605234,5.158293776175508e-34,2.1012694183946695e-24,1.0685824787961638e-38,9.496393316727756e-32,0.0,0.0,6.543501092781445e-30,2.2273595126929074e-54,1.0743772000889562e-31,3.875785324101138e-45,6.519069359161642e-30,3.3715043817961004e-87,1.258178169957824e-66,1.10532646140283e-58,8.113089104167193e-68,7.057738364121685e-20,1.837516043947457e-99,3.884099211532904e-96,6.655498088491798e-76,1.2772299000588339e-79,1.5396935678744174e-62,4.20678429917893e-84,6.942931355609363e-54,4.624760253907432e-71,7.130913565526196e-71,3.3922441228075426e-84,1.603004089135794e-130,1.6424708005730147e-106,6.973012472024339e-51,1.825762777821248e-101,2.0449380638732722e-74,2.4799158291537424e-99,3.76,0.0,0.7226833205611657,0.999987762317753,2.2495781933380387e-60,5.973307106072203e-92,9.999524115056388e-11,9.999524122115252e-11,1.2237682246754852e-05,1.1298662648893347e-23,7.057738364784336e-20
9.979780964560598e-10,0.46006772626081455,5.884111395569089e-34,2.1741722611913535e-24,1.259592471332588e-38,1.054673275906295e-31,0.0,0.0,7.267703952917075e-30,2.7474678738046846e-54,1.1980235609519751e-31,4.4690755341188076e-45,7.23962231964341e-30,4.020716938768373e-87,1.5922410784550426e-66,1.2700216100655993e-58,1.004809790048172e-67,7.572992757592518e-20,2.5150889418710205e-99,4.974946891771131e-96,8.494869775127975e-76,1.6300006042722485e-79,1.829339517964353e-62,5.7633537950452585e-84,8.275112392608594e-54,5.902764341717595e-71,8.794620735470146e-71,4.328796473641118e-84,2.4471594284863235e-130,2.2583673840501585e-106,8.310004195413731e-51,2.59769546034007e-101,2.6100943308312943e-74,3.528858391241192e-99,3.76,0.0,0.7226833205576964,0.9999876817767849,2.940253696412596e-60,8.213193622914962e-92,1.0346455562667385e-10,1.034645557024157e-10,1.231822321495487e-05,1.1967249549022295e-23,7.57299275832846e-20
9.999999999999999e-10,0.46006772626110587,5.93029296391441e-34,2.1785771180253035e-24,1.27195366460974e-38,1.0612581474092305e-31,0.0,0.0,7.31310828737316e-30,2.7818919237284054e-54,1.205796325940042e-31,4.5070217431308653e-45,7.284793693682914e-30,4.062963244140324e-87,1.6146543773128797e-66,1.2805308732377435e-58,1.0176474103716895e-67,7.604711091527331e-20,2.562380301122335e-99,5.048569951944973e-96,8.61876132098337e-76,1.6537597602951646e-79,1.8481444391188527e-62,5.872019327723618e-84,8.361734257563843e-54,5.988843620034003e-71,8.90472463151955e-71,4.391867064348025e-84,2.509373042840054e-130,2.301450268671607e-106,8.396932553548626e-51,2.6526296132033326e-101,2.6481606297823142e-74,3.6035108705617997e-99,3.76,0.0,0.7226833205574867,0.9999876771453455,2.9873668678492487e-60,8.369877082699679e-92,1.0367417480795467e-10,1.0367417488401376e-10,1.2322854654163053e-05,1.2007907087707441e-23,7.604711092267868e-20
1.0314417288928168e-09,0.46006772626110587,6.684076046368688e-34,2.247075098380097e-24,1.477009850496352e-38,1.1672381488969903e-31,0.0,0.0,8.04389841453999e-30,3.3654216832398603e-54,1.331220974234644e-31,5.129452300292176e-45,8.011770271847184e-30,4.767477017622723e-87,1.9996895990558565e-66,1.4525244216764384e-58,1.2357748175706387e-67,8.106539420856154e-20,3.407175779035951e-99,6.320674858781401e-96,1.0755107217906276e-75,2.0634230961961405e-79,2.1610350360405186e-62,7.813511729643439e-84,9.80510302105275e-54,7.47314706586208e-71,1.0770939557703298e-70,5.479235895330228e-84,3.6839193473075795e-130,3.072783197181689e-106,9.845304797111639e-51,3.653331661566611e-101,3.304563519374141e-74,4.963505340051197e-99,3.76,0.0,0.722683320554227,0.999987608362394,3.810033243658662e-60,1.1175055012234571e-91,1.0693387010258425e-10,1.0693387018366226e-10,1.2391637605762929e-05,1.2643749943486574e-23,8.106539421670643e-20
1.064905361329574e-09,0.46006772626139697,7.5630834628226685e-34,2.3199779304571147e-24,1.723486876070124e-38,1.2875965153062213e-31,0.0,0.0,8.873904092436404e-30,4.0954717284268436e-54,1.4743741088113015e-31,5.862011841787796e-45,8.837304899316527e-30,5.622603413533507e-87,2.493503693689804e-66,1.6540761040386473e-58,1.5098916051203973e-67,8.658360141229518e-20,4.57130816248065e-99,7.969642177535725e-96,1.3513818473918124e-75,2.592352784806775e-79,2.539190781661117e-62,1.048945377245181e-83,1.1554208010857305e-53,9.389812834812466e-71,1.31053193073629e-70,6.882879591286413e-84,5.47352547247402e-130,4.1399932088586293e-106,1.1600233788898582e-50,5.082387229851322e-101,4.152191004152011e-74,6.905904038659586e-99,3.76,0.0,0.7226833205507577,0.9999875414439889,4.897385811798068e-60,1.50562792594791e-91,1.1040318457829526e-10,1.1040318466489214e-10,1.2458556010804543e-05,1.3327451948834133e-23,8.658360142127991e-20
1.098368993766331e-09,0.46006772626168785,8.526185291874223e-34,2.3928807578747155e-24,2.001848061623535e-38,1.4160106758497554e-31,0.0,0.0,9.759539255323938e-30,4.953375060937739e-54,1.6278922169687862e-31,6.672063026639937e-45,9.718015585647786e-30,6.597718842976933e-87,3.0884383913206103e-66,1.8759591407604455e-58,1.8334896464932716e-67,9.228436405946999e-20,6.0778579001643575e-99,9.977402147852122e-96,1.68596909651273e-75,3.23376223760079e-79,2.9685120516635715e-62,1.3952692472980485e-83,1.3545204646558354e-53,1.1714359234601551e-70,1.5847998773648908e-70,8.584629927778811e-84,8.033144275739248e-130,5.526636835187721e-106,1.3597578675805638e-50,6.998664913986184e-101,5.180226325761244e-74,9.510894970869263e-99,3.76,0.0,0.7226833205472883,0.9999874804467767,6.247439316353449e-60,2.0099221771322272e-91,1.1387249905380702e-10,1.1387249914610538e-10,1.251955322314966e-05,1.4017692747287256e-23,9.228436406935078e-20
1.1318326262030881e-09,0.4600677262619791,9.578588883763696e-34,2.4657835810451813e-24,2.3150955705634193e-38,1.5527426644653039e-31,0.0,0.0,1.070262080575157e-29,5.956497318077266e-54,1.7921891253145626e-31,7.565129764134414e-45,1.0655689395621033e-29,7.705282466399268e-87,3.801199528142936e-66,2.119497213261307e-58,2.2135895050730423e-67,9.8167495974362e-20,8.012364654076098e-99,1.2407497389853754e-95,2.089363856320757e-75,4.006959749296164e-79,3.454007678194016e-62,1.839929218733924e-83,1.5802390342753653e-53,1.4516873130045722e-70,1.905432964896103e-70,1.0635548311744138e-83,1.1654280925964763e-129,7.314008364508082e-106,1.5861641846546082e-50,9.545447427723339e-101,6.419675633773619e-74,1.2973461754114571e-98,3.76,0.0,0.722683320543819,0.9999874248468276,7.912872687893701e-60,2.659953532404829e-91,1.1734181352911976e-10,1.1734181362730197e-10,1.2575153172056953e-05,1.471385655255474e-23,9.816749598519689e-20
1.1652962586398452e-09,0.4600677262622702,1.0725657084994169e-33,2.5386864003443126e-24,2.666414604974489e-38,1.6980542479862357e-31,0.0,0.0,1.1704964277234732e-29,7.123918314562308e-54,1.9676832281711698e-31,8.546953393304784e-45,1.1652111073570377e-29,8.95862274487379e-87,4.6506305928509565e-66,2.3860551267844907e-58,2.6579541316218644e-67,1.0423281156811839e-19,1.047819473147895e-98,1.5332314342755084e-95,2.573002463061967e-75,4.9338222984908847e-79,4.000998864777009e-62,2.406582549879581e-83,1.8351630151717629e-53,1.787677942627993e-70,2.2785110056960504e-70,1.3093466654509296e-83,1.6724719507730883e-129,9.60068043811652e-106,1.8418287318886614e-50,1.2901873165623995e-100,7.905677467129625e-74,1.7537422284460013e-98,3.76,0.0,0.7226833205403497,0.9999873741665738,9.954894481167159e-60,3.4915711299998185e-91,1.208111280042337e-10,1.208111281084819e-10,1.2625833425983226e-05,1.5415372478898118e-23,1.0423281157996725e-19
1.1987598910766023e-09,0.4600677262625614,1.1972908034380041e-33,2.61158921611466e-24,3.059178787342622e-38,1.8522069279546816e-31,0.0,0.0,1.2768383846106452e-29,8.476540912594776e-54,2.1547974831261174e-31,9.623495068554698e-45,1.270906305646737e-29,1.0371970631469077e-86,5.657911030452271e-66,2.677038740425335e-58,3.1751423506831414e-67,1.1048012719368374e-19,1.359956643822889e-98,1.8833999788976422e-95,3.149796352571606e-75,6.039043360542297e-79,4.615127961508742e-62,3.123612351507066e-83,2.1220404177420136e-53,2.1883744228794437e-70,2.7106928233617894e-70,1.6023637657473515e-83,2.37559707656074e-129,1.2505496888211382e-105,2.129498735411762e-50,1.7290435692018678e-100,9.677902642381376e-74,2.3505654016478728e-98,3.76,0.0,0.7226833205368803,0.9999873279707026,1.2444313534848475e-59,4.547996423885889e-91,1.2428044247914894e-10,1.2428044258964517e-10,1.2672029297244083e-05,1.6121712347758923e-23,1.1048012720660827e-19
