Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69)
4.68224571506178e-07,0.8875043332797922,1.398729114368044e-05,3.3634927952679227e-06,1.4900853428402202e-06,9.322363383777592e-06,0.0,0.0,5.2351524441585935e-06,5.004575537148091e-09,5.951696995991248e-07,1.632492949858454e-07,4.3305541444831503e-07,3.271794658639626e-16,1.3557850862152165e-11,1.3944194000285226e-07,4.938249696827042e-07,1.2884811159022993e-05,6.472989001785437e-16,1.6090038050356372e-10,1.6180353368973624e-13,8.515977703129781e-14,1.8428695238207365e-08,6.0414733475716595e-12,1.6060026901081497e-11,2.3895975198079716e-15,1.741015766868524e-17,1.1770065312931027e-12,2.6282697166893158e-14,3.843087731141567e-15,9.294995524626395e-10,2.4427812382929274e-16,1.0692744980789044e-16,2.0319966573542924e-15,3.76,0.0,0.5524584146345042,0.9973440145615424,4.112991910199209e-06,8.916315636242032e-08,0.1366206191594827,0.13741374070823673,0.002632745944873949,1.2490354343026527e-10,1.2429054851830698e-05,1.703245595522312e-05,0.000369416347284451,2.2509541007498462e-10,1.4748251184037151e-08,3.17122462732423e-07,1.5670225602015983e-07,2.4633122677785364e-09,1.304267372900208e-08,3.782787850708328e-05,3.3416202704250937e-07,6.615131312666788e-07,1.3700884800069731e-06,1.3932728275775006e-05,1.1097168932090987e-06,1.4045410026821178e-07,2.0435906741950555e-07,2.811794972928677e-08,5.910510645652253e-07,3.929114286190767e-07,5.358641924088012e-11,2.1126371250790005e-15,1.264538033163436e-10,5.840473850902523e-12,3.5995948719016256e-08,4.312440804228502e-11,4.3044220280314613e-16,5.046460110945543e-11,7.68350184297217e-09,2.5348633880806516e-11,1.581311413585032e-11,6.2597490077299914e-15,7.515595998706999e-09,7.31097869006891e-10,5.841975339175509e-11,1.6522519162283676e-14,3.623143383073411e-11,9.053033919873474e-11,1.5233131149403206e-10,1.4024697782121735e-10
4.7638845935460803e-07,0.8878449170233655,1.4405020346079288e-05,3.491568217539855e-06,1.5426869623170802e-06,9.762544843841072e-06,0.0,0.0,5.333518569812698e-06,5.170646342831066e-09,6.379006221960953e-07,1.677208420669312e-07,4.626230570964748e-07,3.500143822580822e-16,1.4059736204698033e-11,1.4026997552623043e-07,5.108633039580353e-07,1.333432049165586e-05,7.109511901552313e-16,1.7011481810471832e-10,1.6767355158196703e-13,8.604872694111893e-14,1.8423764198698138e-08,6.47290759324603e-12,1.662094674344255e-11,2.6129326990711056e-15,1.8958624606766945e-17,1.2444970534028778e-12,2.859405253698253e-14,4.119505332793363e-15,9.79283686165826e-10,2.6994276496676253e-16,1.1866185780647165e-16,2.288203019787796e-15,3.76,0.0,0.5503269612027897,0.9973432319668968,4.336439351200711e-06,9.379633986065676e-08,0.13873643424336873,0.1395566437403943,0.002632743741199197,1.267905523684506e-10,1.2848440343947247e-05,1.749984931661901e-05,0.0003820000239874288,2.3120415836974836e-10,1.5285703512267424e-08,3.258646269504914e-07,1.612632211640955e-07,2.645723678584076e-09,1.3263148343619563e-08,3.9099049212728625e-05,3.409795528997991e-07,6.802545534985933e-07,1.4481957820585707e-06,1.4568520260028204e-05,1.1765521318621048e-06,1.493164208432864e-07,2.1795484825822252e-07,2.937736583073942e-08,6.355269267510772e-07,3.970267743914077e-07,5.715195268333657e-11,2.252888159688509e-15,1.3429033951136068e-10,6.194933581631475e-12,3.880419416353732e-08,4.399245973695654e-11,4.589697148987499e-16,5.387732326673279e-11,8.388528497982364e-09,2.6202509158508196e-11,1.7001026826829798e-11,6.730007642189235e-15,7.82060838339993e-09,7.695162739318442e-10,6.533874422352289e-11,1.7386321391616424e-14,3.7218952833499643e-11,9.630260899060327e-11,1.5937072926404643e-10,1.4666419918226513e-10
4.845523472030381e-07,0.8881842303749083,1.4827369233823086e-05,3.6215129792609464e-06,1.596071932533224e-06,1.0215002404240906e-05,0.0,0.0,5.4329364266707416e-06,5.339525995408052e-09,6.832146863994525e-07,1.722694161027192e-07,4.935235827091667e-07,3.7406646681771946e-16,1.457464266706346e-11,1.4113834846783667e-07,5.28205927952694e-07,1.3791736501572226e-05,7.799340094645421e-16,1.796644055504161e-10,1.7371883075890046e-13,8.69674649038569e-14,1.84207191122395e-08,6.925645627863956e-12,1.7192003799578323e-11,2.853296514726962e-15,2.0618575004701497e-17,1.3147486873280527e-12,3.106469676778594e-14,4.410747895830085e-15,1.0306605327372113e-09,2.977272517444205e-16,1.314163453704605e-16,2.5709435317917178e-15,3.76,0.0,0.5482037050783312,0.9973424337068401,4.567499543146379e-06,9.858499404599415e-08,0.14084379833632718,0.14169152454171202,0.002632741496860465,1.286685668502136e-10,1.3274240682410309e-05,1.7971159595372045e-05,0.000394780376350588,2.3736076418955185e-10,1.5832225347117518e-08,3.3468066336258595e-07,1.658625882248011e-07,2.8382618038202805e-09,1.3483374162817599e-08,4.038924897078974e-05,3.4785786339161787e-07,6.991626725856022e-07,1.5298364804534895e-06,1.522185913933796e-05,1.246068520890592e-06,1.5855357297015725e-07,2.321541219120019e-07,3.066894286104262e-08,6.82375354576804e-07,4.0106876173897154e-07,6.087506149824162e-11,2.3993218099780004e-15,1.4251461412774775e-10,6.566561084194021e-12,4.177156137511929e-08,4.486786112312526e-11,4.887524397151587e-16,5.744196830846261e-11,9.142906193080768e-09,2.7074634849680293e-11,1.82519771582851e-11,7.225229917970692e-15,8.133070660845216e-09,8.091580763101251e-10,7.292597121593324e-11,1.8277267802237735e-14,3.82142727169789e-11,1.0232632718305779e-10,1.6660710948315517e-10,1.5324376023106138e-10
4.92716235051468e-07,0.8885222782780942,1.5254297940835789e-05,3.7532888398956026e-06,1.6502340923417476e-06,1.0679841035656502e-05,0.0,0.0,5.53346238957113e-06,5.511252416295185e-09,7.312226492515365e-07,1.7689855657858892e-07,5.257828008088302e-07,3.9939215562954593e-16,1.5103143799373915e-11,1.420487910475686e-07,5.458553754644881e-07,1.4257080023848829e-05,8.545999634317577e-16,1.895540474975933e-10,1.7995206041469245e-13,8.792005285550645e-14,1.8419641852010503e-08,7.400258675746639e-12,1.7773286289009966e-11,3.111758638467444e-15,2.2396494935901074e-17,1.3878544287922611e-12,3.37028355890122e-14,4.7173827696353384e-15,1.0836448175009165e-09,3.2775953658131326e-16,1.4525642706334894e-16,2.8823774915891467e-15,3.76,0.0,0.5460886146090054,0.9973416196193647,4.8062756844477886e-06,1.0353174158902443e-07,0.14294274357363587,0.14381841404750217,0.002632739211426816,1.305376337881971e-10,1.3706432934872877e-05,1.844628557302531e-05,0.00040775672845939947,2.43563852777627e-10,1.6387785644235904e-08,3.435686749494673e-07,1.7049953418950308e-07,3.0412956638539717e-09,1.3703351646317302e-08,4.169838695467303e-05,3.5479793242624026e-07,7.182333221100767e-07,1.6151228975163512e-06,1.589289361008579e-05,1.318317045890639e-06,1.681732286256346e-07,2.4696930685147406e-07,3.1992844997044385e-08,7.316685120355389e-07,4.0503833138411654e-07,6.47589078487058e-11,2.5520617034490825e-15,1.5114098244474045e-10,6.955971509891379e-12,4.490358030948949e-08,4.5750736943295925e-11,5.198154100823177e-16,6.116140983252301e-11,9.948995822043932e-09,2.7965229105068446e-11,1.9567850711738775e-11,7.746163776082545e-15,8.453028725506077e-09,8.500332861867371e-10,8.123120726860264e-11,1.9195559978713476e-14,3.921717081479316e-11,1.086071592333381e-10,1.7404216371943632e-10,1.599858212799491e-10
5.00880122899898e-07,0.8888590656573762,1.568576698935042e-05,3.886858034454355e-06,1.7051673314213497e-06,1.1157164117759235e-05,0.0,0.0,5.635153660983404e-06,5.685866252519165e-09,7.820372752923031e-07,1.8161189123411903e-07,5.59426014271418e-07,4.260507354007018e-16,1.5645831579848798e-11,1.4300290696650083e-07,5.63814270738063e-07,1.4730372195061168e-05,9.35317840876075e-16,1.9978858248804138e-10,1.8638678010270043e-13,8.891045019397592e-14,1.8420608448047207e-08,7.897318547668161e-12,1.8364885923403733e-11,3.38944758972983e-15,2.429918071377918e-17,1.4639114006308282e-12,3.651697926100398e-14,5.039993886869426e-15,1.1382508533176795e-09,3.6017247876103546e-16,1.6025033254056474e-16,3.2247924864262412e-15,3.76,0.0,0.5439816582677156,0.9973407895408797,5.052869882131437e-06,1.0863922460241308e-07,0.1450333019651391,0.1459373430727357,0.002632736884463168,1.3239779979287204e-10,1.4144994383868633e-05,1.8925126818876204e-05,0.000420928406052292,2.498120621151178e-10,1.69523534339025e-08,3.5252677917450346e-07,1.7517326040072435e-07,3.2551998135247414e-09,1.3923081253708466e-08,4.302637275482898e-05,3.618007086046166e-07,7.37462365542731e-07,1.7041687157560991e-06,1.6581768553605295e-05,1.393348287826204e-06,1.7818300543106935e-07,2.6241268061487753e-07,3.334922980415592e-08,7.834788007764651e-07,4.0893642059775395e-07,6.880661290212792e-11,2.711229860364098e-15,1.6018406867526618e-10,7.363790701458612e-12,4.820583875743146e-08,4.6641208679133816e-11,5.52183332732139e-16,6.503846385661598e-11,1.0809215077706346e-08,2.8874513191422797e-11,2.0950537270790785e-11,8.293558944866663e-15,8.780526920193463e-09,8.921513693544764e-10,9.030678867627417e-11,2.014138703931411e-14,4.022742649251414e-11,1.1515074694918223e-10,1.8167756021329116e-10,1.6689047595411122e-10
5.09044010748328e-07,0.8891945974180623,1.612173725348001e-05,4.022183321991442e-06,1.7608655905323941e-06,1.164707346092278e-05,0.0,0.0,5.738068246780782e-06,5.863410914887376e-09,8.357732919391979e-07,1.8641313183103595e-07,5.944780167562338e-07,4.541044368540435e-16,1.6203315419417232e-11,1.4400217739933773e-07,5.820853252848169e-07,1.5211634429779147e-05,1.0224730027451627e-15,2.103727833460685e-10,1.9303740257318641e-13,8.994251925102787e-14,1.842368935301768e-08,8.417397462981096e-12,1.896689781888608e-11,3.687553686355665e-15,2.6333750706380694e-17,1.5430209913181863e-12,3.9515951366782785e-14,5.3791822374646164e-15,1.194492547475814e-09,3.9510393030430125e-16,1.7646905752673386e-16,3.6006092270139714e-15,3.76,0.0,0.541882804651852,0.9973399433062463,5.3073831633274725e-06,1.1391010543032546e-07,0.14711550539581603,0.14804834231252562,0.002632734515530351,1.3424911117487804e-10,1.4589902523748843e-05,1.94075837157657e-05,0.0004342947365227603,2.5610404322300284e-10,1.7525897821173082e-08,3.6155310848776827e-07,1.7988299242101979e-07,3.4803542223656092e-09,1.4142563444422972e-08,4.437311637583019e-05,3.688671154555667e-07,7.568456974810172e-07,1.7970889420203525e-06,1.7288625065359743e-05,1.4712124125752488e-06,1.8859046479370083e-07,2.784963776914041e-07,3.4738248295765875e-08,8.378788296115612e-07,4.127639634169007e-07,7.302125635069914e-11,2.8769466753510176e-15,1.6965876064813e-10,7.790654968596015e-12,5.168398047800784e-08,4.7539394589598667e-11,5.858805845879082e-16,6.907588860021578e-11,1.1726038076634807e-08,2.980271173716127e-11,2.240193000337156e-11,8.86816662207903e-15,9.115608049264672e-09,9.355212493688757e-10,1.0020768182319077e-10,2.11149257053953e-14,4.1244821198930464e-11,1.2196270618805376e-10,1.8951492419766308e-10,1.739577524753967e-10
5.17207898596758e-07,0.8895288784463866,1.656216992624706e-05,4.159228029718264e-06,1.817322861902989e-06,1.2149669326736e-05,0.0,0.0,5.842264932010547e-06,6.043932615168402e-09,8.9254734498369e-07,1.9130607007817526e-07,6.309630915228798e-07,4.836185252695023e-16,1.677622118300465e-11,1.450479667959961e-07,6.006713346909258e-07,1.570088839822976e-05,1.116467771345499e-15,2.2131135758978123e-10,1.9991923750693237e-13,9.102003118597634e-14,1.8428949699792836e-08,8.961067879308542e-12,1.9579420408339325e-11,4.007332098067332e-15,2.8507657421072374e-17,1.6252889918748862e-12,4.270889784373802e-14,5.735566347283513e-15,1.2523834086339415e-09,4.326968225608285e-16,1.939864148969207e-16,4.012386464963845e-15,3.76,0.0,0.5397920224827578,0.9973390807488148,5.5699154867550616e-06,1.193470674061968e-07,0.1491893856263438,0.15015144234260897,0.0026327321041852147,1.360916139474882e-10,1.5041135057719107e-05,1.989355748364172e-05,0.00044785504892140115,2.6243846043384294e-10,1.8108387986012138e-08,3.706458107868357e-07,1.8462797990066888e-07,3.717144153079178e-09,1.4361798677708161e-08,4.573852823346791e-05,3.759980516680571e-07,7.763792447821692e-07,1.8939998725690428e-06,1.801360048513971e-05,1.5519591611797248e-06,1.9940311016076074e-07,2.9523238773290384e-07,3.616004499213537e-08,8.949413855300566e-07,4.165218908621596e-07,7.740587602116204e-11,3.049330902470045e-15,1.795802044410044e-10,8.237210862855577e-12,5.5343703389776104e-08,4.844540974847405e-11,6.209312098192647e-16,7.327638441706927e-11,1.2701994969334337e-08,3.075005297013814e-11,2.3923924686623585e-11,9.470739174260586e-15,9.458313391605298e-09,9.801513100015135e-10,1.1099154925131562e-10,2.2116340380322288e-14,4.226913851225948e-11,1.290486246520862e-10,1.975558382305797e-10,1.8118761495862075e-10
5.33535674293618e-07,0.8901937077559815,1.7456268696381534e-05,4.4383320807282245e-06,1.9324906709542978e-06,1.3193314041865123e-05,0.0,0.0,6.054743492172542e-06,6.414106195226347e-09,1.0156854706585225e-06,2.0138258309821402e-07,7.083270437415182e-07,5.473046149141707e-16,1.7970878498846222e-11,1.4728400971225123e-07,6.387998016041463e-07,1.6703459372309813e-05,1.3266725656470798e-15,2.4427013235060756e-10,2.1444241899256067e-13,9.332605041502025e-14,1.8446244120720506e-08,1.0121473285838594e-11,2.083640746006158e-11,4.717270104399323e-15,3.3305036752105306e-17,1.7997462060702776e-12,4.971496592093436e-14,6.50248653632953e-15,1.3731647155806083e-09,5.164645789960432e-16,2.332266722100774e-16,4.954777949116998e-15,3.76,0.0,0.535634547986828,0.9973373059916295,6.119431822225063e-06,1.3073007732781723e-07,0.1533123029114715,0.15433406648259135,0.002632727152466228,1.397503762453193e-10,1.5962485148180805e-05,2.0875664820028167e-05,0.00047555494400263186,2.7522932842731806e-10,1.9300082743507658e-08,3.8902300556529043e-07,1.9422083950881195e-07,4.227197352790358e-09,1.479953010789745e-08,4.852500036066907e-05,3.904569841530317e-07,8.158808601023057e-07,2.100265277941064e-06,1.9518438819316664e-05,1.722297317864447e-06,2.2227367345149418e-07,3.3070857322684663e-07,3.910251898777133e-08,1.0173459575436104e-06,4.2383260993442604e-07,8.669698443304951e-11,3.41456834698535e-15,2.0082519058367968e-10,9.19203359841536e-12,6.323094496071496e-08,5.02813724058023e-11,6.951870816041576e-16,8.21771022149277e-11,1.4841708752005138e-08,3.2703095748977255e-11,2.7187311800596812e-11,1.076279256564233e-14,1.016675428297034e-08,1.0732228278982608e-09,1.354527280698701e-10,2.4203394339265196e-14,4.433768615404036e-11,1.4406453697358504e-10,2.1425443539829787e-10,1.961346416103397e-10
5.482306724207921e-07,0.8907878252607987,1.8275835258885305e-05,4.695051196548584e-06,2.0386783241700065e-06,1.4176956972720127e-05,0.0,0.0,6.250963809310933e-06,6.757966090211912e-09,1.1381077781997928e-06,2.1080459079363076e-07,7.830888974253256e-07,6.103365274175233e-16,1.9105395112158754e-11,1.4946703595623717e-07,6.742222211428695e-07,1.763332688447978e-05,1.5436455030508797e-15,2.66190890505971e-10,2.2847687021912463e-13,9.559307084964965e-14,1.846981593113216e-08,1.1252263265435182e-11,2.200469468303811e-11,5.44436721546174e-15,3.818125748728749e-17,1.96871564936979e-12,5.678250497398076e-14,7.258105446488263e-15,1.487635648402556e-09,6.024986778115075e-16,2.737842126273318e-16,5.954589646246871e-15,3.76,0.0,0.5319201140200613,0.9973356511847435,6.642402966779337e-06,1.4157015769423075e-07,0.15699477922124838,0.15807171721991925,0.0026327225463456698,1.4301359247041455e-10,1.6813110153044546e-05,2.1770616018499096e-05,0.0005011415708016689,2.868731222972723e-10,2.040289493583823e-08,4.0577122654143247e-07,2.0296794796938655e-07,4.730007663010625e-09,1.5192648403108743e-08,5.109578025353813e-05,4.036992290653861e-07,8.519058838481955e-07,2.300744254848913e-06,2.0936062002162974e-05,1.8859502304206352e-06,2.443169489324099e-07,3.649853190565072e-07,4.1864166042194625e-08,1.137348822478862e-06,4.301834584370764e-07,9.56699098129196e-11,3.767242000451737e-15,2.216306111142767e-10,1.0125407378619132e-11,7.100867989502371e-08,5.196160534069043e-11,7.668802327536033e-16,9.077136165195069e-11,1.6996204353118352e-08,3.452867342944243e-11,3.038486572365849e-11,1.2028842488133352e-14,1.0830809227927464e-08,1.1613701760992525e-09,1.611235313360453e-10,2.6178479244380785e-14,4.622092817878938e-11,1.5857120559153347e-10,2.299943288722474e-10,2.1014138341392765e-10
5.629256705479661e-07,0.8913779655196635,1.9109268240548113e-05,4.956800660914439e-06,2.147234157376263e-06,1.5203194672930967e-05,0.0,0.0,6.452285425681247e-06,7.112322019216253e-09,1.2722704359504608e-06,2.2058592301194224e-07,8.628483653551761e-07,6.792627428613913e-16,2.030026505327524e-11,1.5181724280831843e-07,7.107120765170329e-07,1.858943419439771e-05,1.789852189327103e-15,2.8933009062088933e-10,2.435422382160613e-13,9.806247925037184e-14,1.8501244479411397e-08,1.2468387026598533e-11,2.320870978333934e-11,6.264511923228013e-15,4.364143852006423e-17,2.1497789859477014e-12,6.463649879800037e-14,8.079910868168425e-15,1.607642493238135e-09,6.99620189671478e-16,3.19831456478e-16,7.117554298266225e-15,3.76,0.0,0.5282313507045574,0.9973339408351272,7.1928627536464395e-06,1.5299110490191886e-07,0.16065077668158964,0.16178424462595797,0.0026327177957464055,1.462489710588112e-10,1.7683888688562728e-05,2.267546599163124e-05,0.0005273463403815218,2.98634268438002e-10,2.1534215570277e-08,4.227064388473853e-07,2.1181870216005905e-07,5.276737437887706e-09,1.5584973687212833e-08,5.372567051148339e-05,4.171634145736814e-07,8.883558346782318e-07,2.516017194938107e-06,2.2414358077568508e-05,2.059696110700166e-06,2.6778690978282076e-07,4.0155527481625607e-07,4.473397156886267e-08,1.2671156508910394e-06,4.3632311743262765e-07,1.052388644255813e-10,4.143289024064601e-15,2.441302910318733e-10,1.1133081585482198e-11,7.946564865931337e-08,5.3668852970766956e-11,8.433168573863161e-16,9.993334259482414e-11,1.938416020378575e-08,3.642001062642818e-11,3.3840699217470345e-11,1.3397224567547747e-14,1.1520140229609588e-08,1.2537065670924755e-09,1.9068200950963117e-10,2.8245886409192226e-14,4.812333493917138e-11,1.7405090266108929e-10,2.46416423356038e-10,2.2467155450891232e-10
5.776206686751402e-07,0.8919641563492378,1.9956349586041142e-05,5.223391495530886e-06,2.258125076407457e-06,1.62725582218902e-05,0.0,0.0,6.659076200411232e-06,7.477549320330205e-09,1.4189173417788925e-06,2.3075110140619015e-07,9.477288866219461e-07,7.54584448926642e-16,2.1559612121140633e-11,1.5433906521873058e-07,7.48288291940952e-07,1.9571914393250356e-05,2.0683037699065032e-15,3.1371288336896416e-10,2.5976368750242096e-13,1.00753816043816e-13,1.854074834575909e-08,1.377317198222443e-11,2.444913536890466e-11,7.187809258655529e-15,4.9742818387985074e-17,2.343729905821103e-12,7.334322158420466e-14,8.972208590961472e-15,1.733250549641818e-09,8.088580681715719e-16,3.7190754331438086e-16,8.464265027805353e-15,3.76,0.0,0.5245680800357277,0.9973321739211389,7.77135703494018e-06,1.6500941549068432e-07,0.16428047609832974,0.16547182276464326,0.002632712897953419,1.4945676991713176e-10,1.8574697916958e-05,2.358967134720948e-05,0.0005541653999251534,3.105054852135336e-10,2.2693867627540435e-08,4.398184470750941e-07,2.2076958043085114e-07,5.8698084049156655e-09,1.5976508628357264e-08,5.6414163172548416e-05,4.308539140178815e-07,9.252082417120441e-07,2.746804703515344e-06,2.395399649525802e-05,2.2438086415002288e-06,2.927250287249072e-07,4.404829939070269e-07,4.771255148107123e-08,1.4070740909024313e-06,4.4225693611223736e-07,1.1542002737180452e-10,4.543341783282961e-15,2.684211878482484e-10,1.2219167782913491e-11,8.863682304356678e-08,5.5403676039626417e-11,9.24624975224439e-16,1.0967673721314586e-10,2.2022303260702882e-08,3.837859658910099e-11,3.756587560854493e-11,1.48723352317177e-14,1.223493456129401e-08,1.3502618421820677e-09,2.2457039476642013e-10,3.0406142699736707e-14,5.004372581145722e-11,1.905349423129839e-10,2.6352845276877787e-10,2.397228012193584e-10
5.923156668023143e-07,0.8925464253718901,2.0816862931058812e-05,5.494642865869625e-06,2.3713185832603883e-06,1.7385563772043376e-05,0.0,0.0,6.871710294543869e-06,7.854055376740928e-09,1.5788091176512777e-06,2.413252129087582e-07,1.0378488319335087e-06,8.368408638368001e-16,2.2887662640772113e-11,1.5703611330936287e-07,7.869704222017492e-07,2.0580901857232285e-05,2.3822206853344058e-15,3.393637697113818e-10,2.772779900418617e-13,1.0368617563417109e-13,1.8588508126371936e-08,1.5169936966394234e-11,2.5726682092931802e-11,8.225324234199448e-15,5.654720408557474e-17,2.551418775443256e-12,8.297313687778994e-14,9.939527889054943e-15,1.8645214998460573e-09,9.313017807987972e-16,4.305853324195194e-16,1.0017186122990844e-14,3.76,0.0,0.5209301252685754,0.9973303494082287,8.378421376547767e-06,1.7764185594516492e-07,0.1678840570154094,0.16913462448442804,0.0026327078502176985,1.5263724401424647e-10,1.9485416990222625e-05,2.4512698750434502e-05,0.000581594914147995,3.224796442081389e-10,2.388167488278484e-08,4.57097242888189e-07,2.298173041815429e-07,6.5116877311806555e-09,1.6367255890629858e-08,5.9160754366458646e-05,4.447748585697482e-07,9.62441034394885e-07,2.9938384648453256e-06,2.555560995648792e-05,2.438556489853266e-06,3.191720664336509e-07,4.818314586230167e-07,5.080045835664945e-08,1.5576518461069495e-06,4.4799024921233716e-07,1.262291319633925e-10,4.968015196537939e-15,2.9460254106038556e-10,1.3387867429815226e-11,9.855761963009965e-08,5.716660476103023e-11,1.0109290703873374e-15,1.2001466485895705e-10,2.492791469721342e-08,4.040597414331998e-11,4.157143774560511e-11,1.645856478765187e-14,1.2975364527421541e-08,1.4510605005229882e-09,2.632642474133589e-10,3.265965474323932e-14,5.198094483605271e-11,2.0805420085981999e-10,2.8133773282028083e-10,2.5529220241760846e-10
