Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180)
2.1882560141799438e-05,0.8658715372411947,0.0015800786122869529,0.0007388006268761423,0.0008275888325377912,0.021321976032138337,0.0,0.0,0.005910678447817733,0.0006369103525313363,0.06479666698920267,0.001856148894284617,0.0010065286199529174,9.621803129764614e-10,2.8512234653825745e-07,1.9204376644459735e-05,0.000526632594054185,0.013342623996465266,3.4315137341288705e-05,1.0132867677409846e-08,3.280864818958237e-07,1.6831685158837858e-09,8.528443715008474e-07,5.374732149940271e-06,3.3559879471494497e-07,7.199241386551026e-06,7.646681845638188e-09,5.544512216236527e-06,1.5608765925215357e-06,1.0694717845399524e-08,1.8622390692557623e-06,7.01363994903906e-10,1.886355811162706e-09,4.702086630888691e-07,3.76,0.0,0.042672592728653716,0.9200519243904625,0.04086083508794913,0.0012549370780846874,0.42487465569439303,0.546459191233881,0.001384061146504822,1.1520277077829095e-10,0.015679925058665407,0.0004891960280920811,0.016571129978678992,1.1267720098282962e-08,2.381705315290588e-07,9.164638133791555e-06,0.00014779075350982525,0.00038751679617852005,2.7162749865437646e-08,0.00289121147578099,8.8625420908438e-05,2.3557579444933135e-05,0.047801792258794856,0.011130039630932663,0.0017642402724067094,0.00021226922912064288,0.0010421872822198536,2.4825715035361812e-05,0.007470349323278698,0.0028389228759111095,5.618069498288602e-07,1.5244344210314785e-11,6.036016084358358e-06,1.327201258252121e-07,0.0059096182065215535,2.674709173119951e-08,2.581838365325667e-12,9.409369640043406e-08,4.6832220253827006e-05,1.593431526784026e-08,4.7239347341569006e-07,3.506118627186187e-10,7.571456123215318e-06,4.5260860990900365e-06,0.0016405393964202973,1.9234303677721872e-10,2.2575895916111215e-09,0.00030443521756818236,3.508198328029359e-08,5.466817485902602e-06,9.299028597152066e-05,4.779802323777955e-11,3.0279138921014973e-05,4.382976443094555e-06,0.00025164264423125087,1.87046767749931e-05,2.368566364124131e-11
2.199096118312741e-05,0.8661559815026929,0.001590984651081486,0.0007439006279098437,0.0008354351583212047,0.021654386175429266,0.0,0.0,0.005904844073049987,0.0006407059448379003,0.06596506611893636,0.0018888948053703302,0.0010129369625642474,9.851946922378925e-10,2.895429107881903e-07,1.9345634726867974e-05,0.000531149616395971,0.013459148716735862,3.513375380047919e-05,1.0281363691394013e-08,3.41939137025576e-07,1.7144758701411175e-09,8.616233872354947e-07,5.523757508035465e-06,3.3808585655948944e-07,7.467632257994898e-06,7.908978132291281e-09,5.693789272435583e-06,1.5978608056818137e-06,1.0932159973398187e-08,1.8786642026128957e-06,7.123368695004045e-10,1.940287806150195e-09,4.823427297286257e-07,3.76,0.0,0.04203342209617221,0.918800856941078,0.04160856367639564,0.00127203015047278,0.42381026086316415,0.5472558889506508,0.0013821792099701412,1.1472023812652084e-10,0.016027817702470835,0.00048654722750728714,0.016793111135189,1.1187812721640667e-08,2.413710870317973e-07,9.142073913922097e-06,0.00014759408636164212,0.00039152292242091384,2.735864879519083e-08,0.0029186204689134686,8.896558626354966e-05,2.356397603158696e-05,0.048518659558911284,0.011229445786432046,0.0017753649877584245,0.00021361482228013126,0.0010469740482697072,2.4926688789786995e-05,0.007506013522736269,0.0028761084562654903,5.634397015670612e-07,1.5288597105579874e-11,6.117966403085988e-06,1.3451563464718252e-07,0.00602322203937693,2.6796523548301846e-08,2.589327222084485e-12,9.445509277363022e-08,4.726818056746655e-05,1.59030254700981e-08,4.738861862019902e-07,3.54490857737987e-10,7.617602942444075e-06,4.607983873176176e-06,0.0016763029886858805,1.954937899706161e-10,2.2489639562527472e-09,0.000312908397905229,3.5395691390633615e-08,5.585830916386073e-06,9.419797270778746e-05,4.8337188948795204e-11,3.081402832981051e-05,4.4232039953035805e-06,0.00025626297074002595,1.9215134839256295e-05,2.4065970748207082e-11
2.209936222445538e-05,0.8664403984106354,0.001601845965799271,0.0007489361729847803,0.0008431922093630238,0.021988684381614457,0.0,0.0,0.005898058510383412,0.0006442821699880303,0.06714158134250374,0.0019218656151645853,0.0010192046726394026,1.0084863126570323e-09,2.939720143027781e-07,1.9485206815717127e-05,0.0005356420475912169,0.013573871704987028,3.596179414403439e-05,1.0430799178255213e-08,3.5624678242666956e-07,1.7459303950597295e-09,8.703879282302552e-07,5.674855959155617e-06,3.404983706580521e-07,7.743517830704859e-06,8.176811242124883e-09,5.845290603604689e-06,1.635214141216619e-06,1.1171916475036581e-08,1.894732413868749e-06,7.232732949271083e-10,1.9950810924089007e-09,4.94625662843743e-07,3.76,0.0,0.04140289787284185,0.9175431737481049,0.04236122960436838,0.0012891246321416895,0.42273111001146585,0.5480479819957338,0.0013802873195443816,1.1423395535680052e-10,0.01637994558399416,0.00048387992040137333,0.017016569551482848,1.1107618018566476e-08,2.4459327182438774e-07,9.119291079129596e-06,0.0001473616966755923,0.0003954755038851055,2.7553739749284815e-08,0.0029459467969568704,8.92967169971948e-05,2.357012424269571e-05,0.04923686382745127,0.011328418181178548,0.0017862276626063572,0.000214929366527474,0.001051572996619549,2.5025173873007197e-05,0.0075408547243175405,0.002912815395931236,5.64959343160489e-07,1.5329781515952165e-11,6.199765905712937e-06,1.3630773979628126e-07,0.006137219868078562,2.6842637223795595e-08,2.5962964671717094e-12,9.479927425646072e-08,4.7703849406115635e-05,1.5868858338441278e-08,4.753163377689016e-07,3.5831185621841793e-10,7.663204038816432e-06,4.689856091205262e-06,0.0017122147975567837,1.9863051934110996e-10,2.2402769814118027e-09,0.00032148287359138103,3.570803457142302e-08,5.705632126607406e-06,9.54029448776309e-05,4.887257494293736e-11,3.135167430420372e-05,4.463155639994044e-06,0.000260904502231806,1.9730357604412034e-05,2.4448287341529104e-11
2.220776326578335e-05,0.8667247722411587,0.0016126639568773574,0.0007539076385578145,0.0008508595813048204,0.022324828036168906,0.0,0.0,0.00589034987695997,0.0006476399909547712,0.06832604354472473,0.0019550571779120584,0.0010253317383359137,1.032055992271549e-09,2.9840942327598785e-07,1.962310347331303e-05,0.0005401098995573068,0.01368675986419672,3.679910424720012e-05,1.0581150175952135e-08,3.710189229856446e-07,1.7775295145862384e-09,8.791382283519876e-07,5.828002927236615e-06,3.4283669440802005e-07,8.027009807718475e-06,8.450196281898368e-09,5.9990082840548094e-06,1.6729301057860954e-06,1.1413957152747064e-08,1.910441775069455e-06,7.341703151550976e-10,2.050732413056457e-09,5.07055349281785e-07,3.76,0.0,0.040780931067806,0.9162790427633831,0.043118701500176854,0.001306217744458852,0.4216375618742848,0.5488355518259581,0.0013783857313182876,1.1374421255254342e-10,0.016736268551106985,0.0004811963343290661,0.017241468048612155,1.1027192625688513e-08,2.478365497105254e-07,9.096323209948882e-06,0.00014709449266372892,0.0003993736330552715,2.7747994613918352e-08,0.0029731861997828357,8.961894795762157e-05,2.3576089930569115e-05,0.049956271767157306,0.011426944045415062,0.0017968291477271697,0.00021621296323103781,0.0010559855491792736,2.5121204498915755e-05,0.007574889087107503,0.002949030409986949,5.663672213184197e-07,1.536793404435959e-11,6.281395670528548e-06,1.3809602883934265e-07,0.006251575379391803,2.6885497462810307e-08,2.602752319901482e-12,9.512638707062636e-08,4.813914186038449e-05,1.583190605498195e-08,4.7668524048108936e-07,3.6207377253698823e-10,7.708265858295053e-06,4.771677843713086e-06,0.001748260837024029,2.0175215543747317e-10,2.2315374797405236e-09,0.0003301558734655721,3.601897242863914e-08,5.826194677200484e-06,9.660493058782132e-05,4.9404048475167126e-11,3.18919490471015e-05,4.5028265631534995e-06,0.00026556595671702174,2.0250121680318678e-05,2.4832566073754355e-11
2.231616430711132e-05,0.8670090872265603,0.0016234400271532795,0.0007588154439306941,0.0008584369797556382,0.022662774428389924,0.0,0.0,0.005881746101579569,0.0006507806346538445,0.06951828341540021,0.001988465359627207,0.0010313182438110701,1.0559046872809447e-09,3.0285493326000427e-07,1.975933656875197e-05,0.0005445531951624462,0.013797781733616784,3.764552689988697e-05,1.0732392723236312e-08,3.8626509346803316e-07,1.809270908028995e-09,8.878745629509291e-07,5.983173102713091e-06,3.4510124594361445e-07,8.318218636042079e-06,8.729146951325969e-09,6.154933920588318e-06,1.7110021564318752e-06,1.165825165701528e-08,1.9257907816963015e-06,7.45025077137479e-10,2.107238325315471e-09,5.19629623592319e-07,3.76,0.0,0.04016743286450907,0.9150086313131519,0.043880848299211093,0.0013233067684825489,0.4205299725217893,0.5496186778526061,0.0013764746933900582,1.132509996781742e-10,0.017096745300661687,0.00047849863950122514,0.017467769259001648,1.094659147310257e-08,2.5110038147749187e-07,9.073202994496988e-06,0.00014679339337320095,0.0004032164656170123,2.7941385893121068e-08,0.0030003345026367928,8.993241486439778e-05,2.3581937136390587e-05,0.050676752149888725,0.011525010970069484,0.0018071704853591343,0.0002174657361731298,0.0010602132544024348,2.521481521135574e-05,0.007608132890173999,0.002984741060980459,5.676647505133654e-07,1.540309306987452e-11,6.362837211952895e-06,1.3988009874971102e-07,0.006366252538939896,2.6925169049854293e-08,2.60870126553918e-12,9.543658660493283e-08,4.8573976779816845e-05,1.579226029354974e-08,4.779942120019304e-07,3.6577563678767384e-10,7.752794960857026e-06,4.853424958202307e-06,0.0017844272300738015,2.0485766927811032e-10,2.2227540019617693e-09,0.00033892455975191387,3.632846570643576e-08,5.9474923747792854e-06,9.780366423282416e-05,4.993148097299299e-11,3.2434724048059974e-05,4.542212271258571e-06,0.00027024604677105857,2.077420228213349e-05,2.521876003738022e-11
2.242456534843929e-05,0.867293327580828,0.0016341755803835763,0.0007636600507552974,0.0008659242136142638,0.023002480775748922,0.0,0.0,0.005872274888913655,0.0006537055786495111,0.07071813158095915,0.0020220860413760976,0.0010371643650774357,1.0800334939698344e-09,3.0730836627209755e-07,1.9893919185597548e-05,0.0005489719676097426,0.01390690748067645,3.8500902113991785e-05,1.0884502881652158e-08,4.0199485535913884e-07,1.8411525001442725e-09,8.965972461080986e-07,6.14034048575553e-06,3.4729250133607673e-07,8.617253440493571e-06,9.013675610534171e-09,6.313058673655145e-06,1.749423706228309e-06,1.1904769505970595e-08,1.940778336379003e-06,7.558348279206924e-10,2.16459520946676e-09,5.323462706351925e-07,3.76,0.0,0.03956231463256246,0.913732105981023,0.044647539362100766,0.0013403890447267277,0.41940869519276,0.5503974374919124,0.0013745544566293852,1.1275447591884208e-10,0.017461333443594004,0.0004757889487800209,0.01769543567062121,1.0865867786063286e-08,2.5438422547749365e-07,9.049962235380885e-06,0.00014645932658583201,0.00040700321955045076,2.813388670625176e-08,0.003027387616016648,9.023725409781203e-05,2.3587728079394683e-05,0.0513981758694915,0.011622606907358056,0.001817252901342986,0.00021868783069243472,0.0010642577803038167,2.5306040812437534e-05,0.007640602492998727,0.003019935753098307,5.688534082643745e-07,1.543529870424406e-11,6.4440724857843626e-06,1.4165955629805185e-07,0.006481215621100784,2.696171671443695e-08,2.614150102028974e-12,9.573003874255214e-08,4.900827835174582e-05,1.5750012092892448e-08,4.792445718656139e-07,3.6941653458357223e-10,7.796798008547817e-06,4.935074007267856e-06,0.0018207002254054352,2.0794607322094596e-10,2.2139348424705235e-09,0.00034778603270682964,3.663647628914974e-08,6.069499279811971e-06,9.899888657081432e-05,5.0454748792768553e-11,3.2979870195110506e-05,4.581308599683779e-06,0.0002749434806482761,2.13023736650368e-05,2.5606822791112304e-11
2.2532966389767262e-05,0.8675774775180445,0.0016448720235678136,0.0007684419633361685,0.0008733211889253122,0.023343904243258988,0.0,0.0,0.00586196368689171,0.0006564165378760016,0.0719254187308099,0.0020559151224156386,0.0010428703672271497,1.104443624822459e-09,3.117695713167432e-07,2.0026865601101356e-05,0.0005533662599221427,0.014014108892068864,3.936506741834341e-05,1.1037456764592319e-08,4.1821779375538915e-07,1.8731724545666735e-09,9.053066313003594e-07,6.299478428738634e-06,3.4941099173426877e-07,8.92422195949064e-06,9.303793336998553e-09,6.473373277817565e-06,1.788188129736128e-06,1.2153480128584836e-08,1.9554037290602844e-06,7.665969125511133e-10,2.222799281302898e-09,5.452030281532867e-07,3.76,0.0,0.038965487940903126,0.9124496325073268,0.04541864458377279,0.0013574619728378508,0.4182740801365237,0.5511719062153951,0.0013726252730937272,1.1225489485876698e-10,0.017829989569163544,0.0004730693170088298,0.01792442967693101,1.0785073078714577e-08,2.576875383340527e-07,9.026631846523752e-06,0.00014609322681783052,0.0004107331741514028,2.8325470785088463e-08,0.0030543415355322357,9.053360271362885e-05,2.359352315587865e-05,0.05212041599055389,0.011719720171075072,0.0018270777952137038,0.00021987941260261112,0.0010681209076748163,2.5394916367341903e-05,0.007672314299806267,0.0030546037246642604,5.699347304863782e-07,1.5464592674097685e-11,6.525083893969154e-06,1.4343401813396633e-07,0.006596429236862948,2.6995205084901752e-08,2.61910591234657e-12,9.600691923563733e-08,4.9441970193515895e-05,1.5705251747725565e-08,4.804376386919007e-07,3.7299561387365955e-10,7.840281775673201e-06,5.016602315135382e-06,0.0018570662131170879,2.1101642101467347e-10,2.2050880403285386e-09,0.0003567373352728234,3.694296720233055e-08,6.192189715797941e-06,0.00010019034479662483,5.097373316470634e-11,3.352725788460398e-05,4.620111653555052e-06,0.00027965696337392884,2.1834409547511587e-05,2.5996708384673623e-11
2.2641367431095233e-05,0.8678615212716356,0.0016555307651399728,0.0007731617248281404,0.0008806279073407948,0.023687001966780592,0.0,0.0,0.005850839654619964,0.000658915451668144,0.07313997574196118,0.002089948523287037,0.0010484366018420172,1.1291364335445187e-09,3.1623842620819296e-07,2.0158191257951553e-05,0.0005577361244345603,0.014119359364263308,4.0237858125099056e-05,1.1191230582063975e-08,4.349435142949802e-07,1.9053291803511433e-09,9.140031107449185e-07,6.46055967767533e-06,3.5145729875678396e-07,9.239230482010712e-06,9.599510007352957e-09,6.6358680623741334e-06,1.8272887683525849e-06,1.2404352917060375e-08,1.969666625807629e-06,7.773087798591291e-10,2.2818466111494906e-09,5.581975893287282e-07,3.76,0.0,0.03837686457064023,0.9111613756968739,0.046194034499853286,0.0013745230112688794,0.4171264744585899,0.5519421575995942,0.0013706873880081712,1.1175228171432731e-10,0.018202669308503106,0.0004703417407446851,0.018154713618789595,1.0704257158636336e-08,2.6100977563333724e-07,9.003241843053064e-06,0.0001456960333689266,0.0004144056690392953,2.8516112470432856e-08,0.0030811923417645697,9.082159822788654e-05,2.3599380957191027e-05,0.05284334779567543,0.011816339436614302,0.0018366467305881797,0.0002210406670102915,0.0010718045232436242,2.5481477158097843e-05,0.007703284725157778,0.003088735040190205,5.709103071988466e-07,1.549101812126954e-11,6.605854289382713e-06,1.4520311066384728e-07,0.006711858361099478,2.7025698670087486e-08,2.623575992074971e-12,9.626741152418247e-08,4.9874976498890467e-05,1.5658068700059912e-08,4.81574728596806e-07,3.765121257724704e-10,7.883253130470487e-06,5.097987962004647e-06,0.0018935117398620705,2.140678069887456e-10,2.1962213742833945e-09,0.0003657754576797471,3.72479026129251e-08,6.315538287702865e-06,0.00010137779261249283,5.148831960331524e-11,3.407675712980371e-05,4.6586178176469675e-06,0.00028438519782241666,2.2370083519591878e-05,2.638837138329872e-11
2.2749768472423203e-05,0.868145443116433,0.0016661532132304909,0.0007778199138279484,0.0008878444635373399,0.024031731075614703,0.0,0.0,0.005838929633381502,0.0006612044708533696,0.07436163379975344,0.0021241821887971377,0.0010538635034420558,1.1541134238613176e-09,3.207148359708911e-07,2.0287912687331965e-05,0.0005620816223686399,0.014222633891900658,4.111910760863601e-05,1.1345800675606725e-08,4.521816401768831e-07,1.9376213338134243e-09,9.226871128141155e-07,6.623556413400263e-06,3.5343205128929297e-07,9.562383786770016e-06,9.900834381885786e-09,6.800532971907724e-06,1.8667189354690113e-06,1.2657357248997662e-08,1.983567059651719e-06,7.879679782345651e-10,2.341733137610313e-09,5.713276053230432e-07,3.76,0.0,0.03779635652842267,0.9098674993143979,0.04697358038880628,0.0013915696768908345,0.4159662219744069,0.5527082633757356,0.0013687410479121267,1.1124678437307616e-10,0.018579327397282245,0.00046760815826229243,0.01838624982467738,1.0623468128621457e-08,2.643503925250516e-07,8.979821342487246e-06,0.00014526868846152598,0.0004180201030868119,2.8705786709311253e-08,0.0031079362000814388,9.110137841581911e-05,2.3605358256851816e-05,0.05356684882781029,0.011912453740485242,0.0018459614267937214,0.00022217179725124642,0.0010753106125480645,2.5565758622536687e-05,0.007733530161599678,0.0031223205807594623,5.71781777805244e-07,1.551461954645892e-11,6.686366979363803e-06,1.4696647034366642e-07,0.006827468358052049,2.7053261745743693e-08,2.6275678813455035e-12,9.651170772734241e-08,5.030722305604649e-05,1.5608551421990802e-08,4.826571524123137e-07,3.799653770404925e-10,7.925719017631561e-06,5.179209786892796e-06,0.0019300235232134048,2.170993664959453e-10,2.1873423653493884e-09,0.00037489734203668073,3.755124782787771e-08,6.439519894461245e-06,0.00010256099028675958,5.19983984902759e-11,3.462823766769017e-05,4.696823764875582e-06,0.00028912688577418144,2.2909169438733027e-05,2.6781766891507704e-11
2.2858169513751174e-05,0.8684292273870309,0.001676740774284614,0.0007824171427607545,0.000894971040231084,0.024378048714269882,0.0,0.0,0.005826260122307402,0.0006632859447908621,0.07559022451037074,0.0021586120907640992,0.001059151585496197,1.1793762329320497e-09,3.251987308884051e-07,2.0416047421185674e-05,0.0005664028234192699,0.014323909052048325,4.200864760600672e-05,1.1501143541500956e-08,4.699418093385428e-07,1.970047810295403e-09,9.31359099827286e-07,6.788440292426324e-06,3.5533592261420014e-07,9.893785084750006e-06,1.020777418126335e-08,6.967357586445817e-06,1.9064719212924453e-06,1.2912462514804679e-08,1.9971054155079675e-06,7.985721534869687e-10,2.4024546782991556e-09,5.845906877834723e-07,3.76,0.0,0.037223876060883725,0.9085681659947236,0.0477571543666067,0.001408599544487219,0.4147936630783018,0.5534702934793011,0.0013667865013174052,1.1073870089382026e-10,0.0189599177368312,0.00046487044966803137,0.018619000647588924,1.0542752398351582e-08,2.6770884423312284e-07,8.95639857067088e-06,0.00014481213552444496,0.00042157593323081076,2.8894469050566826e-08,0.003134569360253857,9.137308112271931e-05,2.361151001168923e-05,0.054290798923800246,0.012008052479168018,0.001855023751248101,0.00022327302402660163,0.001078641253199179,2.5647796298137065e-05,0.007763066950241634,0.00315535203160728,5.725508266726923e-07,1.553544270456405e-11,6.766605727830637e-06,1.4872374374911286e-07,0.006943225003661193,2.707795825780651e-08,2.6310893505725995e-12,9.674000827028642e-08,5.0738638686712277e-05,1.5556787324784887e-08,4.836862134183025e-07,3.8335472471294174e-10,7.967686447914956e-06,5.260247388397002e-06,0.0019665884647051407,2.201102757678564e-10,2.1784582798105034e-09,0.0003840998869125891,3.785296929061221e-08,6.564109734945917e-06,0.00010373970468832153,5.250386512360127e-11,3.5181569062631206e-05,4.734726463402339e-06,0.0002938807289367018,2.3451441807612406e-05,2.717685057373667e-11
