Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59)
1.1211807334656853e-10,0.5127804199077874,4.367576528439724e-18,5.123543635106866e-22,6.153922054060956e-23,8.523281549385472e-23,0.0,0.0,1.5280001971452804e-13,3.4707513394611314e-22,2.9492222116364207e-30,2.8762207844587063e-40,3.319202251831841e-29,3.2533250655990986e-65,2.4497242320147864e-49,2.251956562208661e-36,5.2673838478194575e-51,2.2460621375184244e-19,2.1523331162547698e-70,5.558545907310445e-45,1.3368195285104465e-65,4.321482285221384e-74,5.000068509707374e-38,8.733054720012583e-52,7.124807999989261e-36,1.155464076319308e-69,3.2859929891739937e-68,5.685462466585392e-62,2.1272373144163139e-100,7.147168654473181e-83,3.2769405342159806e-34,1.187242301815673e-84,4.401529604443082e-68,8.404981623551204e-84,3.76,0.0,0.5544245935174069,0.9999848569401578,8.005314556155557e-27,4.793042165697765e-67,7.116679763037387e-10,7.116679765288287e-10,1.5143059689440586e-05,4.2016482111238634e-23,2.246062137879839e-19,1.528034797889878e-13,1.9204732852542464e-22,7.486299932324158e-19,7.574366198601769e-35,1.5979824638109994e-19,8.508051569811593e-24,9.66327418584312e-29,1.0007194837241019e-24,4.842590900188447e-23
1.2166226907130282e-10,0.5127804199136328,4.73948904147497e-18,5.625499203276393e-22,7.246274604563404e-23,1.0036321187964166e-22,0.0,0.0,1.6580721796265246e-13,4.0868046810040024e-22,3.783582971790827e-30,4.0174219142166225e-40,4.257261987626742e-29,4.91003920471423e-65,3.4101848577361103e-49,2.9036411030450823e-36,7.334415311629449e-51,2.657441043452885e-19,3.807305407814765e-70,7.706547122813226e-45,2.1811725836525766e-65,7.721288242491239e-74,6.446001909193097e-38,1.3179442333544008e-51,9.138293605512443e-36,2.058620048665209e-69,5.40215984015622e-68,9.38905108400411e-62,4.818113496911622e-100,1.3843700243702303e-82,4.2028734931572425e-34,2.2934468691145395e-84,7.839927495843381e-68,1.623752073183085e-83,3.76,0.0,0.5544245934568123,0.999983771451154,1.0228711151168381e-26,7.87470245265786e-67,7.722496314011236e-10,7.722496316674396e-10,1.622854868023931e-05,5.107717490090465e-23,2.657441043916451e-19,1.6581088900834402e-13,2.2613555016567243e-22,8.813759792339766e-19,9.67802058678678e-35,1.8815794097225887e-19,1.0127557192662665e-23,1.2347086561973535e-28,1.1775611553835353e-24,5.702224528814728e-23
1.3120646479603711e-10,0.5127804199194784,5.111419898402218e-18,6.137942182922247e-22,8.427828007328786e-23,1.1672942340488414e-22,0.0,0.0,1.7881440224869816e-13,4.753158964426328e-22,4.764576595247386e-30,5.474341332155754e-40,5.359847668335371e-29,7.185153648722998e-65,4.6310617358564424e-49,3.6749806206305167e-36,9.962728675023129e-51,3.1052313366361957e-19,6.45260807185971e-70,1.0424007041001793e-44,3.430050999834433e-65,1.3219469550940892e-73,8.157071286205026e-38,1.9285143646644975e-51,1.1504889611108363e-35,3.5136227713994265e-69,8.558605751528775e-68,1.4942360411950325e-61,1.02861691086539e-99,2.5544438980944136e-82,5.291142991717978e-34,4.219207423510366e-84,1.33776006506418e-67,2.9874165227958086e-83,3.76,0.0,0.5544245933962176,0.9999827141892087,1.282981933283096e-26,1.2469062214500928e-66,8.328312864882422e-10,8.32831286799432e-10,1.728581061277119e-05,6.119773553293228e-23,3.1052313372198304e-19,1.7881827117699378e-13,2.63007108125422e-22,1.0249278256259408e-18,1.2139027451126348e-34,2.188321713133586e-19,1.1903578191801313e-23,1.5486803840213521e-28,1.3686511159102072e-24,6.632067116013964e-23
1.502948562455057e-10,0.5127804199311691,5.855336643128955e-18,7.194410369121136e-22,1.1058543087026336e-22,1.5316953573143935e-22,0.0,0.0,2.0482873037452459e-13,6.236770139477387e-22,7.216802457733863e-30,9.563326876807316e-40,8.114753702171985e-29,1.4257686179278737e-64,8.034266470117785e-49,5.622988625263323e-36,1.729279880493332e-50,4.1114213875408197e-19,1.6679107867626446e-69,1.7945085291326797e-44,7.744837253019058e-65,3.488446367611264e-73,1.2477003911360377e-37,3.8263999503324486e-51,1.7417904336498918e-35,9.208898158175633e-69,1.960665708186226e-67,3.454404485377715e-61,4.086157169276042e-99,7.726177198423006e-82,8.010039421348104e-34,1.2673345394912206e-83,3.5043057444522783e-67,8.974826851861355e-83,3.76,0.0,0.5544245932750284,0.999980681429655,1.9283706944924237e-26,2.8542118027133305e-66,9.5399459663154e-10,9.539945970435617e-10,1.9318570140372014e-05,8.473193213609009e-23,4.11142138842447e-19,2.048329558226403e-13,3.4510023300171553e-22,1.3444292439960085e-18,1.8245228842135681e-34,2.871235999430951e-19,1.5936996519343553e-23,2.327700719188622e-28,1.793461650164246e-24,8.702390555262927e-23
1.6938324769497428e-10,0.5127804199428599,6.5993267610166594e-18,8.293176053960687e-22,1.404607879330922e-22,1.9455364018338372e-22,0.0,0.0,2.30843006879317e-13,7.92158444334644e-22,1.0407810493915371e-29,1.5651895883413516e-39,1.1697491148750024e-28,2.6079000966144387e-64,1.3056698312332308e-48,8.191868747509653e-36,2.811740105786656e-50,5.267242101226287e-19,3.849326146845345e-69,2.8947180115655447e-44,1.5865893824647722e-64,8.218934917583337e-73,1.8171493385193307e-37,6.998321856068622e-51,2.510752018222253e-35,2.1539018955754287e-68,4.073007428515167e-67,7.241910504413702e-61,1.376245342235608e-98,2.0520713116218497e-81,1.1545542353030306e-33,3.341856670185311e-83,8.192065276576108e-67,2.3669694563481317e-82,3.76,0.0,0.5544245931538391,0.9999787530154628,2.760405513649599e-26,5.926582823719537e-66,1.075157906733371e-09,1.075157907261218e-09,2.1246984306644075e-05,1.1281467733455534e-22,5.267242102500125e-19,2.308475365541926e-13,4.383267031508669e-22,1.7070945704605056e-18,2.61172292518737e-34,3.646712544080254e-19,2.0630754158955607e-23,3.3319990619652424e-28,2.2749231521149406e-24,1.10535839391363e-22
1.8847163914444287e-10,0.5127804199545509,7.343390250468637e-18,9.434448630862611e-22,1.7390446725832616e-22,2.4088222446164425e-22,0.0,0.0,2.568572344073682e-13,9.807601475756531e-22,1.4441381774647996e-29,2.4336233523663877e-39,1.62235284537577e-28,4.474156931831797e-64,2.0155574338975223e-48,1.1482584822791037e-35,4.342713787579898e-50,6.575088835834647e-19,8.124237632795458e-69,4.4367389222768445e-44,3.0106832939971282e-64,1.7704151721740743e-72,2.5463168111041427e-37,1.2005575697133878e-50,3.482145660749921e-35,4.604867189409374e-68,7.833338835726076e-67,1.4055854773250792e-60,4.064703827468543e-98,4.916890780581444e-81,1.60113985290257e-33,7.94934749816702e-83,1.750499705126535e-66,5.631263645601403e-82,3.76,0.0,0.5544245930326498,0.9999769235902953,3.8027949325762974e-26,1.139692065708415e-65,1.1963212167934955e-09,1.1963212174524009e-09,2.307640944803792e-05,1.455951128595516e-22,6.575088837601428e-19,2.5686201605684526e-13,5.426865185694155e-22,2.1128841796082718e-18,3.597928502252001e-34,4.514738579982692e-19,2.6005451545087183e-23,4.590185770161669e-28,2.812808600776501e-24,1.3685669897784974e-22
2.0756003059391145e-10,0.5127804199662418,8.087527109894492e-18,1.0618420319642734e-21,2.1091658576625596e-22,2.9215577625811716e-22,0.0,0.0,2.828714154672309e-13,1.1894820856353581e-21,1.9423031401295642e-29,3.630448735987359e-39,2.181007454676244e-28,7.288988520692334e-64,2.984894657288854e-48,1.5601202543755791e-35,6.434588348854644e-50,8.037157497968145e-19,1.5953246869432787e-68,6.525445383115845e-44,5.370597082681764e-64,3.5470160503499e-72,3.4585701380549974e-37,1.9557567133090274e-50,4.681114666467574e-35,9.155453975440447e-68,1.4155252236082937e-66,2.563315768950075e-60,1.0818677640486215e-97,1.0842661273257878e-80,2.1523033000217037e-33,1.740173622600059e-82,3.4786231573012115e-66,1.2329232376220088e-81,3.76,0.0,0.5544245929114605,0.9999751880727743,5.0792482669725996e-26,2.059899639607739e-65,1.317484526811694e-09,1.3174845276171102e-09,2.4811926942990555e-05,1.8318094037617717e-22,8.037157500343404e-19,2.8287639688000064e-13,6.581796792538789e-22,2.5617584974003454e-18,4.80556499594875e-34,5.475301351069927e-19,3.207997130511417e-23,6.130870932113976e-28,3.406891884927486e-24,1.6598670970670791e-22
2.2664842204338003e-10,0.5127804199779327,8.831737337709862e-18,1.1845267379254472e-21,2.514972612341061e-22,3.4837478325557886e-22,0.0,0.0,3.0888555243864766e-13,1.4183242223689304e-21,2.5459881279729126e-29,5.234129737066769e-39,2.8575932237400767e-28,1.1378922430875415e-63,4.271657145586415e-48,2.0658912712581368e-35,9.21330434475273e-50,9.65545861143174e-19,2.952033777455724e-68,9.276870185337545e-44,9.104622105715946e-64,6.694449856582076e-72,4.57838482920417e-37,3.053031134328177e-50,6.133142184926648e-35,1.7146239429924895e-67,2.429767977194047e-66,4.440438858864143e-60,2.6457864938656564e-97,2.2333923530912717e-80,2.8197403708872693e-33,3.557960162451599e-82,6.511546393036896e-66,2.521235212253781e-81,3.76,0.0,0.5544245927902712,0.9999735416424426,6.613475612285387e-26,3.5376103086323515e-65,1.4386478367877645e-09,1.4386478377553464e-09,2.645835724901391e-05,2.25643023283639e-22,9.655458614543961e-19,3.0889068144419963e-13,7.848061852007558e-22,3.0536780001337883e-18,6.257057533138919e-34,6.528388111834073e-19,3.8871599572832096e-23,7.982664376466909e-28,4.05694779947843e-24,1.979260960692866e-22
2.4573681349284864e-10,0.5127804199896235,9.576020932336147e-18,1.3115151251579792e-21,2.956466122330429e-22,4.0953973312760226e-22,0.0,0.0,3.348996475791828e-13,1.6672865234247772e-21,3.266054066815051e-29,7.333236532321681e-39,3.664136061460579e-28,1.7139548346480176e-63,5.940068794619685e-48,2.6772052018900645e-35,1.2818563357246648e-49,1.1431830586991783e-18,5.197418034123247e-68,1.2818198941650615e-43,1.4789843960442598e-63,1.2017736807582968e-71,5.93134771161149e-37,4.598524988610582e-50,7.864021630733279e-35,3.054109801562457e-67,3.994661324749142e-66,7.367497924833681e-60,6.029673626127766e-97,4.345154435271356e-80,3.615286500974132e-33,6.870451432742825e-82,1.1592920036569448e-65,4.869297507242841e-81,3.76,0.0,0.554424592669082,0.9999719797263282,8.429187849124194e-26,5.820546530730373e-65,1.5598111467215238e-09,1.559811147867109e-09,2.8020273337120942e-05,2.7301963203161287e-22,1.1431830590982564e-18,3.349048720477542e-13,9.225660364065263e-22,3.588603213459038e-18,7.974830986936233e-34,7.673986126877865e-19,4.639614040420698e-23,1.0174175681326223e-27,4.762752041824349e-24,2.326750816573018e-22
2.6482520494231723e-10,0.5127804200013143,1.0320377892200263e-17,1.4428219632659335e-21,3.4336475806919667e-22,4.756511135384803e-22,0.0,0.0,3.6091370303052535e-13,1.9363689561520387e-21,4.1134994966664267e-29,1.0026904275168593e-38,4.6127946981811044e-28,2.504257318380246e-63,8.06067064425369e-48,3.4062121460856707e-35,1.74040181393189e-49,1.3367952151253105e-18,8.771730933327343e-68,1.72877642871433e-43,2.3168782318728888e-63,2.067411898950515e-71,7.544159543773989e-37,6.718828333619545e-50,9.899829154546575e-35,5.212817054300706e-67,6.330642111379851e-66,1.17833241651063e-59,1.2941411687549603e-96,8.052985458368425e-80,4.550904065724677e-33,1.2637239779956283e-81,1.9777837000849598e-65,8.957813962329923e-81,3.76,0.0,0.5544245925478927,0.9999704979861812,1.0550096648337358e-25,9.233902233663875e-65,1.6809744566128042e-09,1.680974457952398e-09,2.9502013458154543e-05,3.2532032368188055e-22,1.3367952156277296e-18,3.6091897087305184e-13,1.0714592328676556e-21,4.166494711454717e-18,9.981309976683942e-34,8.912082670487162e-19,5.466802293448433e-23,1.2734014182893079e-27,5.524081208213746e-24,2.7023388916645716e-22
2.839135963917858e-10,0.5127804200130053,1.1064808215734399e-17,1.5784607468759254e-21,3.9465181872884265e-22,5.467094121431581e-22,0.0,0.0,3.8692772082444093e-13,2.225571489513224e-21,5.099450303369238e-29,1.34252924260896e-38,5.715848865397331e-28,3.564292363658346e-63,1.0710380931713806e-47,4.2655802443909955e-35,2.3137445099813274e-49,1.546535390441986e-18,1.4274801720022528e-67,2.283504018980302e-43,3.517836250398626e-63,3.428353976996566e-71,9.444637119613237e-37,9.56289563381096e-50,1.226689823437667e-34,8.576191255218797e-67,9.720104726666892e-66,1.8258713328084625e-59,2.63744636883728e-96,1.4312986466128703e-79,5.638670658169122e-33,2.2290530628602624e-81,3.2524004427036166e-65,1.5802982345786556e-80,3.76,0.0,0.5544245924267034,0.9999690923064132,1.2999914475747354e-25,1.4196155550139654e-64,1.8021377664614526e-09,1.802137768011214e-09,3.090769320016772e-05,3.8252945030246104e-22,1.5465353910645716e-18,3.8693297999250816e-13,1.2314857745805933e-21,4.787313115762448e-18,1.2298918867983502e-33,1.0242665026227146e-18,6.370040101633031e-23,1.5690788983568953e-27,6.340712790148474e-24,3.106027404000318e-22
3.030019878412544e-10,0.512780420024696,1.1809311901375786e-17,1.718443788304614e-21,4.4950791482741885e-22,6.227151165871705e-22,0.0,0.0,4.129417028884016e-13,2.534894094001585e-21,6.235150230796393e-29,1.7650044905746677e-38,6.985688378265446e-28,4.958589433783878e-63,1.397254710498266e-47,5.268497074575427e-35,3.020090087065825e-49,1.7725429073770218e-18,2.250597678980118e-67,2.962063628547707e-43,5.198125328580715e-63,5.506251880116581e-71,1.1661714902893732e-36,1.3303979397622993e-49,1.4991796207961472e-34,1.3665078540896113e-66,1.4518536051311943e-65,2.7523172146340625e-59,5.137651926264526e-96,2.452821009341574e-79,6.8907682627171e-33,3.790853960619206e-81,5.1800022444468075e-65,2.6879711261041587e-80,3.76,0.0,0.5544245923055141,0.9999677587826956,1.5802354596515945e-25,2.123671478952622e-64,1.9233010762673285e-09,1.923301078043556e-09,3.2241216891662926e-05,4.446093305923428e-22,1.7725429081379494e-18,4.129469013741973e-13,1.4026456615417761e-21,5.451019094776877e-18,1.495008177272208e-33,1.1665720486560434e-18,7.350524591635217e-23,1.9073108959508377e-27,7.212425170804132e-24,3.537818562724502e-22
3.22090379290723e-10,0.5127804200363869,1.2553888947566483e-17,1.8627823041372685e-21,5.079331675619093e-22,7.036687145065856e-22,0.0,0.0,4.3895565105093195e-13,2.8643367415626486e-21,7.531952072114541e-29,2.2834751674674122e-38,8.434803003559905e-28,6.761434319818385e-63,1.7936990908834226e-47,6.428670862637279e-35,3.879086537060171e-49,2.014944356133701e-18,3.4510251639652675e-67,3.781629217065285e-43,7.49995733310892e-63,8.59843697486176e-71,1.4225446251688937e-36,1.8141579700311517e-49,1.8101302493940363e-34,2.1169493957418184e-66,2.116667761582803e-65,4.049490111129738e-59,9.617832449683695e-96,4.0707856789013686e-79,8.31947320865976e-33,6.2434015294491975e-81,8.021238190870288e-65,4.427695678362492e-80,3.76,0.0,0.5544245921843248,0.99996649371113,1.8981131079154558e-25,3.101547799305313e-64,2.0444643860303074e-09,2.044464388049425e-09,3.3506288431126226e-05,5.115031316486455e-22,2.0149443570525093e-18,4.3896073688719957e-13,1.5849388937476282e-21,6.157573362883965e-18,1.7957222549073195e-33,1.3181236352484363e-18,8.409343292055044e-23,2.2909582767653645e-27,8.138997621459224e-24,3.9977145681284114e-22
3.4117877074019156e-10,0.5127804200480778,1.329853935275315e-17,2.0114864962250026e-21,5.699276986663114e-22,7.895706935279525e-22,0.0,0.0,4.649695670466922e-13,3.2138994055196117e-21,9.0013094817257e-29,2.9125411675214307e-38,1.0075773045382189e-27,9.057592681232258e-63,2.2700047348291215e-47,7.760331530263665e-35,4.911837306850031e-49,2.2738545344581864e-18,5.163101504183353e-67,4.760487166801546e-43,1.059509509333414e-62,1.3096882076884893e-70,1.716700428157391e-36,2.4303407803236855e-49,2.162238835627384e-34,3.1987817862603544e-66,3.0203719014975184e-65,5.831416606866044e-59,1.7381111987316572e-95,6.566799575353982e-79,9.937146836169525e-33,9.994537880341957e-81,1.2115276763733912e-64,7.089052810736092e-80,3.76,0.0,0.5544245920631355,0.9999652935779522,2.2559958799226204e-25,4.434437725121522e-64,2.165627695750273e-09,2.1656276980288205e-09,3.47064215830076e-05,5.831374902672971e-22,2.2738545355557865e-18,4.649744883066844e-13,1.778365471194562e-21,6.906936679743647e-18,2.1342764801486447e-33,1.4789199933186164e-18,9.547482235649466e-23,2.7228818852312406e-27,9.120210297933208e-24,4.485717611685889e-22
3.6026716218966015e-10,0.5127804200597685,1.4043263115386877e-17,2.1645656272979175e-21,6.354916303700793e-22,8.804215412682532e-22,0.0,0.0,4.909834525213014e-13,3.5835820605025495e-21,1.0654769386142474e-28,3.668089664677575e-38,1.1921260623241517e-27,1.1943036430934943e-62,2.8364597984984857e-47,9.278231591955921e-35,6.140913338000653e-49,2.5493773252884704e-18,7.556984098069171e-67,5.918035710472179e-43,1.4688693033934797e-62,1.951042785379422e-70,2.05186823983645e-36,3.204736076039708e-49,2.55821981573278e-34,4.7271862841864194e-66,4.228152830086407e-65,8.238021859699761e-59,3.043748072769829e-95,1.0328121927001625e-78,1.1756226849573452e-32,1.5598864451775692e-80,1.7896730241546112e-64,1.1065919575741964e-79,3.76,0.0,0.5544245919419463,0.9999641550497607,2.6562553442773867e-25,6.221098416670362e-64,2.2867910054271217e-09,2.2867910079817425e-09,3.584494974839011e-05,6.594248873263804e-22,2.5493773265871565e-18,4.909881573187347e-13,1.982925393878982e-21,7.699069849615542e-18,2.5129131880686054e-33,1.6489598545715677e-18,1.0765833522953765e-22,3.205942545131929e-27,1.0155844237039388e-23,5.0018298760887005e-22
3.7935555363912873e-10,0.5127804200714594,1.478806023392295e-17,2.322028091409816e-21,7.046250853594231e-22,9.762217453348619e-22,0.0,0.0,5.169973090359085e-13,3.9733846823813226e-21,1.2503964968571978e-28,4.567341549530401e-38,1.3984001613192691e-27,1.5525672116121314e-62,3.504009897974952e-47,1.0997646913022877e-34,7.590364105964578e-49,2.8416065144811777e-18,1.0845377798538993e-66,7.274784361276872e-43,2.0023373071429083e-62,2.8490616997013265e-70,2.4313894526213283e-36,4.1663504778151964e-49,3.000803203658664e-34,6.847826674812713e-66,5.817992775627631e-65,1.143919343103142e-58,5.181591319359383e-95,1.5878349244980047e-78,1.3789219328783038e-32,2.3797897579774808e-80,2.591494136700823e-64,1.688504324759176e-79,3.76,0.0,0.554424591820757,0.9999630749642592,3.1012631509488573e-25,8.580425949035277e-64,2.4079543150607606e-09,2.407954317908191e-09,3.692503522399815e-05,7.402657892518385e-22,2.841606516004631e-18,5.170017455249194e-13,2.1986186617972813e-21,8.53393372072618e-18,2.9338746883678453e-33,1.828241951467519e-18,1.2065202368882428e-22,3.743001060179926e-27,1.1245681353054908e-23,5.54605353528171e-22
3.984439450885973e-10,0.5127804200831503,1.5532930706820708e-17,2.4838814795704495e-21,7.773281867412664e-22,1.0769717933255041e-21,0.0,0.0,5.430111380715262e-13,4.383307248201973e-21,1.45606091847919e-28,5.628897919496377e-38,1.627679820291348e-27,1.992607086963889e-62,4.284260440339934e-47,1.2934377341872357e-34,9.285727770246455e-49,3.1506265527386966e-18,1.5291058422607447e-66,8.852353343538662e-43,2.688353648622132e-62,4.086149626821802e-70,2.8587175060791398e-36,5.347606628172771e-49,3.4927329909392073e-34,9.742666975116587e-66,7.88230218662095e-65,1.5639233729866017e-58,8.598669039478802e-95,2.3914730543776453e-78,1.6048691350121005e-32,3.556813865226081e-80,3.685580098674905e-64,2.5240259128999297e-79,3.76,0.0,0.5544245916995677,0.9999620503214771,3.5933910315625564e-25,1.1654252994557276e-63,2.529117624651104e-09,2.529117627808166e-09,3.794967798006646e-05,8.25550577073161e-22,3.150626554511999e-18,5.430152544466254e-13,2.4254452749458463e-21,9.411489184674917e-18,3.3994032653759364e-33,2.0167650171925425e-18,1.3446313667917566e-22,4.3369182145548244e-27,1.23895044342059e-23,6.118390754497939e-22
