Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),S(1228),CHF3(42),S(1335),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1568),CHO2(322),S(174),CF2CF2(61),C2F(467),S(512),C2H3F2(66),S(413),S(1931),S(1325),C2HF3(169),F(37),C2HF4(69),C2HFO(577),S(4228),S(4234),CHFO(47),C2HF4(54),S(5148),C1OO1(180),CH2O2(318),CFO(51),C2H2O(623)
4.9732870834249e-05,0.8416008906529815,0.00024811682297544126,6.490158713060609e-05,6.447907351598738e-05,0.0070490378716614125,0.0,0.0,0.0023096375571649936,0.00011611101837096911,0.010056849573487875,0.0005184916344918508,0.00010849225759388401,2.688629916623303e-13,5.302342062564001e-10,1.9298045547945554e-07,0.00010840192818535466,0.005398271899091319,3.579973093094721e-07,2.0035768439726243e-10,8.606346033407986e-10,7.149348710148926e-13,1.155110059117762e-08,2.765249737292033e-07,4.211192127308637e-08,4.241338134516403e-07,1.0082977699333652e-11,8.038788580469414e-08,2.544083473167007e-07,5.379313021055861e-10,1.2895439007147586e-07,1.7125730413706642e-11,2.3311374164883608e-11,3.214674742349714e-08,3.76,0.0,0.34681442135457674,0.9819819057373678,0.008040603421117891,0.0005430771407132103,0.5992260345330128,0.6206279822091659,0.0007770844344818018,4.9558266852688e-11,0.0044438372540689,0.000858554443412223,0.0022466866133324555,4.421870559773346e-08,8.71949632678281e-09,1.111223283291458e-05,4.696092316242019e-05,0.0007049549129907632,0.0011740557382259279,1.4766301872808356e-10,2.9114392871549065e-09,6.388345179408202e-05,2.6829548501656675e-05,0.00916728837075114,0.006630057585259108,0.000132485498915689,1.2979946456272161e-05,0.00026141917184392883,1.5883298127574904e-05,0.0013533030079090843,3.7160490153216683e-07,0.0009069654960973403,6.201636708014432e-12,1.044038448769066e-06,1.1112009065536592e-08,0.0007773706074504895,5.5853993289943804e-08,8.75990024828109e-13,2.148265702209883e-08,2.679995215486255e-10,3.464889569267386e-05,8.476256232746198e-07,7.374818319619189e-09,4.44827520188841e-06,2.528844754948365e-07,3.352886703086761e-11,6.060448884732547e-06,4.852886045920193e-09,2.0399022483232854e-07,7.803139738981668e-07,5.624723495792481e-07,1.0995642048388523e-12,2.7833670715296455e-06,9.601021829309903e-05,1.8891713184094585e-06,1.9553236255340606e-10,7.837086078909635e-13,2.2209497966597676e-13,3.329962151286284e-07,2.7458069130808273e-13
5.003217432302612e-05,0.8419361558083757,0.0002514088955547093,6.596233008120879e-05,6.592666310167016e-05,0.0071843151948572034,0.0,0.0,0.002339080836303078,0.00011957438638692176,0.010329289441642448,0.0005320272282930226,0.00011079879450790068,2.817282172052261e-13,5.481049660620045e-10,1.9680490801193335e-07,0.00011026602087511577,0.005498632520956028,3.7095234264184615e-07,2.0373185438220147e-10,9.035431429957287e-10,7.474528544176718e-13,1.1803781793080786e-08,2.890400710452936e-07,4.334305356055758e-08,4.3935660569738346e-07,1.070921835444053e-11,8.400525180850378e-08,2.649861273017742e-07,5.58772938235287e-10,1.326473504409866e-07,1.7794744435735898e-11,2.4389349069202814e-11,3.359612742780914e-08,3.76,0.0,0.34452741969825884,0.9815860270627149,0.008247871563299482,0.0005556129130563429,0.600924033944757,0.6227794288880516,0.0007767711470754069,4.965888151394835e-11,0.004548316889721022,0.0008646424605129044,0.0022754914219700827,4.4496639391108304e-08,8.831342944168222e-09,1.1196299767573343e-05,4.7708076575590966e-05,0.0007215667548143074,0.0011964732627690066,1.5024828100404986e-10,2.954881054151555e-09,6.48830344793522e-05,2.7051310274079354e-05,0.009390780798643897,0.0067292540232916555,0.00013541121323562796,1.326622774079144e-05,0.0002669266192560489,1.6133752232403743e-05,0.001375373945908196,3.7913173626057797e-07,0.0009338736715256908,6.3272373010676645e-12,1.0688056429231314e-06,1.1375305115363626e-08,0.0007985463826738836,5.668325467655132e-08,8.937301234168373e-13,2.1909342905119013e-08,2.7223962640536825e-10,3.640937488041132e-05,8.633113834514396e-07,7.425285682809245e-09,4.521843155056683e-06,2.568094784400771e-07,3.433898981031988e-11,6.3044675870878684e-06,4.9255259612521734e-09,2.0784203486697322e-07,8.124101519628105e-07,5.738869900457842e-07,1.120979213842057e-12,2.8498388083301e-06,9.960425666727819e-05,1.9582870970893493e-06,2.0252399835524702e-10,7.986153695792322e-13,2.2631722307842316e-13,3.455523043081799e-07,2.844283185632169e-13
5.0331477811803235e-05,0.8422705587774888,0.0002547153775185996,6.703353258833671e-05,6.739688923910488e-05,0.0073214308413154005,0.0,0.0,0.002368418253145418,0.00012310040928841667,0.010607573990923519,0.000545834716698666,0.00011313761011127115,2.951069022117067e-13,5.664430564364503e-10,2.0067819359094564e-07,0.0001121443111007226,0.005600224930057759,3.843133702917187e-07,2.0715118633132976e-10,9.48467723353895e-10,7.812360768570894e-13,1.2060541864174028e-08,3.020371772815802e-07,4.4594765726749145e-08,4.5505035044417856e-07,1.13699117125105e-11,8.775943911702746e-08,2.7590908707169796e-07,5.802678356861522e-10,1.3641474316899394e-07,1.8484342399766835e-11,2.551071917728473e-11,3.509993227962795e-08,3.76,0.0,0.3422521970325218,0.9811828713910056,0.008459492661613936,0.0005683342999761368,0.6026010901920643,0.6249179190543271,0.0007764521014586603,4.975725556482352e-11,0.004655225135252497,0.000870672564552043,0.0023046249770442184,4.477083577020896e-08,8.94446268100472e-09,1.1279771069720236e-05,4.845513936246082e-05,0.0007384101209474448,0.0012191773356773202,1.5285148342551471e-10,2.9988249340596573e-09,6.588769393546237e-05,2.7272189742815724e-05,0.009618031384035133,0.006829090023030533,0.00013837923054083926,1.3556642917500449e-05,0.00027250405596179603,1.6385579020073878e-05,0.0013975874622550975,3.8674321599093887e-07,0.0009613244542933163,6.454249967427881e-12,1.0939602412846847e-06,1.1642711501629628e-08,0.0008201967691476455,5.7515109530497384e-08,9.116696308416944e-13,2.2340918074734807e-08,2.7648434633905195e-10,3.824623405793419e-05,8.79144987918112e-07,7.475240497592955e-09,4.595940866673435e-06,2.607532355197879e-07,3.5163597637800274e-11,6.556880688861069e-06,4.998634705414277e-09,2.1174621002205405e-07,8.455799464540141e-07,5.854528449494455e-07,1.1426470234182088e-12,2.9174735987929352e-06,0.00010330759452711952,2.0293507992898614e-06,2.0970428365162112e-10,8.13691196348498e-13,2.3058729304114063e-13,3.5857006444080244e-07,2.9458035453918965e-13
5.063078130058035e-05,0.8426041186086908,0.00025803589522214136,6.811511642348491e-05,6.888975701347144e-05,0.007460397706890892,0.0,0.0,0.0023976399197791825,0.0001266887439552746,0.010891786623342163,0.0005599173790583139,0.000115508681455939,3.0901519292149494e-13,5.852558423570673e-10,2.0460022011521903e-07,0.00011403662696725604,0.005703046987179986,3.980908121026468e-07,2.106164079770299e-10,9.954977498497919e-10,8.163249313011914e-13,1.232140397391686e-08,3.1553071486266654e-07,4.58668961742238e-08,4.71227203578177e-07,1.2066681016824235e-11,9.165454849092104e-08,2.8718467665246353e-07,6.02431242685136e-10,1.4025689331216215e-07,1.919493269162321e-11,2.6676925775493887e-11,3.6659714238126644e-08,3.76,0.0,0.3399886819642176,0.9807723502543073,0.008675526736356933,0.0005812416813746323,0.604257194397126,0.6270435418422315,0.0007761272276227748,4.9853384672138457e-11,0.0047646101873543,0.0008766433073464486,0.0023340937163600787,4.5041217258275115e-08,9.05888049307818e-09,1.1362629325424593e-05,4.920182207867486e-05,0.0007554842320408375,0.0012421683551042582,1.554721204041033e-10,3.0432716506259694e-09,6.689725797380484e-05,2.7492150206119993e-05,0.009849060238013328,0.006929557721569059,0.00014138951072309095,1.3851188371842481e-05,0.0002781510014245364,1.66387382220349e-05,0.001419940456794516,3.94438240663353e-07,0.000989320924760709,6.582656338216716e-12,1.119503064910367e-06,1.1914236711026575e-08,0.0008423294796664418,5.8349371082986635e-08,9.298059515760557e-13,2.2777333802469842e-08,2.807322614309237e-10,4.016209882759838e-05,8.951263711425622e-07,7.524670328024926e-09,4.670559807358692e-06,2.64715007290865e-07,3.600275081253663e-11,6.8179297092838006e-06,5.072206525690046e-09,2.1570287686693508e-07,8.79848779569021e-07,5.971698065657796e-07,1.1645661921219066e-12,2.98628114662845e-06,0.00010712252862364671,2.102392481487448e-06,2.1707568684205486e-10,8.28934905003494e-13,2.3490485056412957e-13,3.72064038785701e-07,3.050446484656799e-13
5.090015444047976e-05,0.8429036171961906,0.0002610360515111918,6.909734735188145e-05,7.025269055315663e-05,0.007587061248275257,0.0,0.0,0.0024238323412283155,0.0001299711935426453,0.011152715395815985,0.0005728297407057574,0.0001176701926119267,3.219976047282858e-13,6.025991085281318e-10,2.0817162516238385e-07,0.0001157515601559025,0.005796635965312339,4.108553058640049e-07,2.1377495523979048e-10,1.0397017642369527e-09,8.490553235088823e-13,1.2559705426359186e-08,3.281114644998214e-07,4.702912492112515e-08,4.862096686675993e-07,1.272600881991957e-11,9.528409321590691e-08,2.976403909513352e-07,6.229626606597987e-10,1.4377898082616792e-07,1.985274887955251e-11,2.7766065663812782e-11,3.811268095866833e-08,3.76,0.0,0.33796147024791,0.9803965109041602,0.008873779880016436,0.0005930176252943297,0.6057297668387679,0.6289456742039649,0.000775829800389923,4.9937977887399134e-11,0.0048652144994609505,0.0008819650350968151,0.002360907568208394,4.528123558313155e-08,9.162987330561083e-09,1.1436663304390594e-05,4.9873271780100956e-05,0.0007710474850115953,0.0012631058794844603,1.5784517929220129e-10,3.0837041057703243e-09,6.780991511614757e-05,2.7689298664679107e-05,0.010060232470752006,0.00702051212487309,0.00014413484648482012,1.4119805945733113e-05,0.00028329224494722964,1.6867687026910524e-05,0.001440174789039516,4.014342241383864e-07,0.001014986675911365,6.6993974988128735e-12,1.1428241019438293e-06,1.2162136779432457e-08,0.0008626676940659097,5.9102108562487055e-08,9.462946279898387e-13,2.317420362862559e-08,2.8455694158234385e-10,4.195614234962554e-05,9.096360600194376e-07,7.568698124520518e-09,4.738155317072614e-06,2.682953826487513e-07,3.677046806691323e-11,7.060461745178655e-06,5.1388122447358386e-09,2.1930883782861606e-07,9.116515871339552e-07,6.078441234858504e-07,1.1845070418820354e-12,3.0492184842186307e-06,0.0001106532871979767,2.1698456343257067e-06,2.2387533824891774e-10,8.427967252862738e-13,2.3883095573481264e-13,3.8462801664197826e-07,3.147361052076313e-13
5.1142590266389226e-05,0.8431726064001295,0.0002637454255678554,6.998843088011243e-05,7.14949941933909e-05,0.0077023569934466275,0.0,0.0,0.002447312694606685,0.0001329680056754949,0.011391764681631868,0.0005846456411478962,0.00011963783192025807,3.3406846568793563e-13,6.185461789555908e-10,2.1141948964270374e-07,0.00011730448879849171,0.005881713824019073,4.2264557562059397e-07,2.1665039539736456e-10,1.0810660847896685e-09,8.794709568822106e-13,1.277704558831466e-08,3.397970689331477e-07,4.80890333649696e-08,5.000446488999489e-07,1.3346603453337711e-11,9.86537471798908e-08,3.073044575224769e-07,6.41924053377001e-10,1.4700097568072758e-07,2.045984948805545e-11,2.877927265129005e-11,3.946117282817914e-08,3.76,0.0,0.33614499730008457,0.9800530405986663,0.009055341108460156,0.00060374518886118,0.6070405602116414,0.6306487969855328,0.0007755579893830197,5.001255150584343e-11,0.004957536694152032,0.000886711627586248,0.002385280692884001,4.549451148408396e-08,9.257615527004927e-09,1.1502846997724459e-05,5.047693731874274e-05,0.0007852129998886066,0.0012821487509318801,1.5999233511647697e-10,3.1204422324412067e-09,6.863447667160383e-05,2.7866048595121312e-05,0.010252928375699877,0.007102798093193391,0.00014663482445985654,1.4364413515007394e-05,0.0002879667878108541,1.7074610632736622e-05,0.0014584781447196118,4.0778690490856573e-07,0.0010384673393597297,6.8054036485336856e-12,1.1640826986343397e-06,1.2388107500212074e-08,0.0008813161368310603,5.9780994193166e-08,9.612670512852098e-13,2.3534668905847483e-08,2.879995204526778e-10,4.362900074710272e-05,9.227973416916343e-07,7.607943664682225e-09,4.799340898782379e-06,2.7152921452605463e-07,3.7471549780440304e-11,7.285044725872807e-06,5.199070429139396e-09,2.2259067344118102e-07,9.410685552076978e-07,6.175553896349855e-07,1.2026257347416692e-12,3.1066864233544344e-06,0.0001139112403350029,2.23196136640413e-06,2.3013044725951586e-10,8.553868990205483e-13,2.4239684575176406e-13,3.9628472820953467e-07,3.2368512092413273e-13
5.1385026092298695e-05,0.8434410757895066,0.00026646333855199464,7.088616569432653e-05,7.27521199280387e-05,0.0078188898833309,0.0,0.0,0.0024706997837331207,0.00013600490848307068,0.01163485142816959,0.0005966478340620655,0.00012162653992470773,3.4651541284293674e-13,6.34817640136493e-10,2.146991011203827e-07,0.00011886631050447537,0.005967592785214783,4.3472819270329615e-07,2.1955728076588676e-10,1.1239829646308824e-09,9.108182435458449e-13,1.2997114591335967e-08,3.518348193990424e-07,4.9162000042637204e-08,5.142189993880051e-07,1.3993956786171579e-11,1.0212343205988385e-07,3.1721323749988106e-07,6.61351861336345e-10,1.502724570522632e-07,2.1081447598738102e-11,2.9824571773408964e-11,4.084923024072707e-08,3.76,0.0,0.33433608225706923,0.9797045816938645,0.009239903412416905,0.0006145953012976832,0.6083375912344204,0.6323436351170342,0.0007752822309381636,5.0085644653978696e-11,0.005051570631683868,0.0008914167419142826,0.002409885512391326,4.5705149824867136e-08,9.353141073583644e-09,1.1568597937482146e-05,5.107983710370319e-05,0.0007995281536307038,0.0013013803444614125,1.6214999621757477e-10,3.157511093656668e-09,6.94619437875554e-05,2.804213089997362e-05,0.010448135755984002,0.007185484015579825,0.0001491623857365276,1.461171739764724e-05,0.00029268591626429284,1.72823351717215e-05,0.0014768672796855713,4.1419219614068466e-07,0.0010623107559589702,6.9122874180241265e-12,1.1855969952333888e-06,1.261679062363193e-08,0.0009002947908328116,6.046112158103459e-08,9.763634056008236e-13,2.3898211234046874e-08,2.91441657549605e-10,4.535854698519005e-05,9.360558167236264e-07,7.646823024075172e-09,4.860852755921236e-06,2.7477350776234964e-07,3.818225461782525e-11,7.515742049805739e-06,5.259621825976539e-09,2.2590709589994102e-07,9.71252467414487e-07,6.273653748838564e-07,1.220906272506859e-12,3.164940296022153e-06,0.00011724651141525542,2.2954266842598e-06,2.3651510038504897e-10,8.680847638920088e-13,2.459931936342644e-13,4.0828061607301663e-07,3.328534741328653e-13
5.1627461918208164e-05,0.8437090351871247,0.0002691895889637107,7.179049867291144e-05,7.402404560124204e-05,0.007936666547579348,0.0,0.0,0.002493988517277247,0.000139081612660578,0.01188201975004497,0.0006088380121950725,0.0001236362728402882,3.593464732781934e-13,6.514172200024407e-10,2.1801036828140715e-07,0.00012043693209084247,0.0060542706069134375,4.4710905316325834e-07,2.2249602306317147e-10,1.1685072558599943e-09,9.43120544354642e-13,1.3219922559786703e-08,3.6423283989921124e-07,5.024790954879562e-08,5.287396462437216e-07,1.4669052819791164e-11,1.056954925297829e-07,3.273707478709337e-07,6.812545926846709e-10,1.5359351464002487e-07,2.1717758501620194e-11,3.0902795103040366e-11,4.227772384858846e-08,3.76,0.0,0.33253468922605595,0.9793510879462727,0.009427498045818392,0.0006255680718645688,0.6096208553095226,0.6340302354728872,0.0007750024884606539,5.015725512567035e-11,0.005147342484209328,0.0008960796364272649,0.0024347256402548157,4.591311138583593e-08,9.449577987924954e-09,1.1633907149176686e-05,5.1681816674550836e-05,0.0008139923157892674,0.001320800723371704,1.6431787640412464e-10,3.1949108008354552e-09,7.029222149510757e-05,2.8217526486920268e-05,0.010645863391970352,0.007268565409042703,0.0001517174651977584,1.486171145073261e-05,0.0002974492778119934,1.749083829389755e-05,0.0014953404190601429,4.2064936785852536e-07,0.0010865181146165939,7.020036620305573e-12,1.2073671465442086e-06,1.2848187666031104e-08,0.0009196077743768233,6.114238866954113e-08,9.915819691055451e-13,2.42647977415335e-08,2.9488259312841287e-10,4.714628343132293e-05,9.494114686209073e-07,7.685329830813611e-09,4.922686049222164e-06,2.780278444608936e-07,3.890259828181822e-11,7.752693287852321e-06,5.320463154988769e-09,2.292581264746364e-07,1.00221720554826e-06,6.372738851206021e-07,1.2393475883656453e-12,3.223984794699552e-06,0.00012066032753363723,2.3602565590366686e-06,2.4303046531912115e-10,8.808894974818746e-13,2.496197677688679e-13,4.2062391076528904e-07,3.4224563665045384e-13
5.186989774411763e-05,0.8439764943435412,0.0002719239749425208,7.270137356740752e-05,7.531074329135789e-05,0.008055693560984746,0.0,0.0,0.0025171738485285622,0.0001421978047104622,0.012133313671887674,0.0006212178549575804,0.00012566697955468425,3.7257003565194444e-13,6.683486889756012e-10,2.2135319010491346e-07,0.00012201626010558425,0.006141744792149804,4.5979413384857606e-07,2.2546703939195687e-10,1.2146955817473195e-09,9.76401659518855e-13,1.3445478971023057e-08,3.769993532926986e-07,5.134664005862892e-08,5.436136223442972e-07,1.53729040367357e-11,1.0937231090232995e-07,3.3778101536361475e-07,7.016408452643205e-10,1.569642184764913e-07,2.2368997712279683e-11,3.2014789742488394e-11,4.374753414145557e-08,3.76,0.0,0.33074078277624985,0.9789925133391961,0.00961815607787349,0.0006366635888654367,0.6108903479191033,0.6357086448169309,0.0007747187255351971,5.022738074884444e-11,0.005244878524237594,0.0009006995768380852,0.0024598047304469285,4.611835745957411e-08,9.54694044700026e-09,1.1698765735286892e-05,5.228272168636696e-05,0.0008286048067730796,0.0013404099170957876,1.6649567869288807e-10,3.2326414030692584e-09,7.112521420014236e-05,2.83922163850048e-05,0.010846119617325439,0.007352037723874781,0.00015429998768061941,1.5114388565970874e-05,0.00030225649790937106,1.770009747355875e-05,0.0015138957611674701,4.271576572744716e-07,0.0011110904978439496,7.128638519757294e-12,1.2293932420304581e-06,1.3082299449435566e-08,0.0009392592053804489,6.182469282081417e-08,1.006920942372641e-12,2.4634393524359118e-08,2.9832156446606794e-10,4.8993735899615486e-05,9.628643925134067e-07,7.723457776658986e-09,4.984835878272965e-06,2.812918014737334e-07,3.9632592727323175e-11,7.996040627886491e-06,5.381591087019556e-09,2.3264377811446506e-07,1.0339767212480457e-06,6.472806948479162e-07,1.257948546319507e-12,3.2838244973156583e-06,0.000124153915281786,2.426465703722528e-06,2.496776734181355e-10,8.938002170439433e-13,2.532763147901078e-13,4.333229491086281e-07,3.5186614912309433e-13
5.21123335700271e-05,0.8442434629353367,0.00027466629425213586,7.361873189584624e-05,7.661217925953701e-05,0.008175977441709352,0.0,0.0,0.002540250778053367,0.00014535314692438022,0.012388777111915102,0.0006337890276191118,0.0001277186012541939,3.861961117338663e-13,6.856158669128931e-10,2.2472745269260084e-07,0.00012360420087927294,0.006230012586165852,4.727894923208074e-07,2.284707521855289e-10,1.2626063848774902e-09,1.0106858709212266e-12,1.3673792670152657e-08,3.90142679561981e-07,5.245806356138484e-08,5.588480681637939e-07,1.6106552308674543e-11,1.1315630732482448e-07,3.4844807527258905e-07,7.225193037905292e-10,1.60384618712085e-07,2.303537997855144e-11,3.3161417727206836e-11,4.525955127809747e-08,3.76,0.0,0.3289543279396491,0.978628812102988,0.009811908377993303,0.0006478819195992525,0.6121460646457891,0.6373789098024002,0.0007744309059419565,5.029601938854054e-11,0.005344205115064524,0.0009052758366336115,0.0024851264763704594,4.632084982958162e-08,9.64524278289892e-09,1.1763164879394897e-05,5.288239800494481e-05,0.0008433648976766974,0.0013602079210059263,1.686830995683153e-10,3.270702886786921e-09,7.196082571689091e-05,2.85661817558401e-05,0.011048912311995876,0.007435896344224293,0.00015690986783730131,1.536974065656926e-05,0.0003071071798355749,1.791008999060717e-05,0.0015325314777593303,4.337162688092008e-07,0.0011360288796938515,7.2380798342947285e-12,1.2516753050615989e-06,1.331912609362817e-08,0.0009592531995504974,6.250793094295647e-08,1.0223784488691781e-12,2.500696208451647e-08,3.0175780829968007e-10,5.0902453391290645e-05,9.764147741362608e-07,7.761200614949897e-09,5.047297285838292e-06,2.8456495048986696e-07,4.0372246059313286e-11,8.245928913053518e-06,5.443002244437763e-09,2.360640547937352e-07,1.0665450317759591e-06,6.573855464527513e-07,1.2767079405848056e-12,3.344463863434283e-06,0.0001277284999919327,2.4940685591373735e-06,2.5645782080951795e-10,9.068159889391177e-13,2.56962568802038e-13,4.4638617127465816e-07,3.617196215618517e-13
