Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72)
2.6550743212082495e-05,0.7355900155374447,5.389929793256385e-06,2.040852968666153e-06,5.804599793745124e-07,9.973218852135453e-05,0.0,0.0,2.7130354685818462e-05,1.1879632420802985e-07,2.0130798321085726e-06,5.264823023310223e-07,1.655518091963506e-08,1.0560231815846044e-17,9.672835101509372e-13,1.5677064142385056e-08,8.200692937141572e-07,0.00022770242389230828,4.3565452064849334e-17,1.0717242344246871e-12,4.802501582956856e-14,5.875697582336848e-16,3.9877775541964363e-10,2.0298736664289803e-11,1.7901552838018386e-11,1.5572500512704118e-13,2.3502471428590598e-17,1.1246773341864747e-11,1.3121185145165885e-11,3.429218105770781e-14,2.789683811908302e-11,2.3817453143911452e-17,3.8108448752546566e-17,3.477249979908586e-14,3.76,0.0,0.6562026315657561,0.9991258319816911,6.73477701098461e-05,2.169156375536976e-06,0.18643352283854098,0.18688486349760172,0.0005963469414451825,1.0386645517020871e-11,0.0002002165677818971,6.616595555417837e-05,9.911123302472662e-05,5.449606900996214e-09,2.1499691913781694e-10,7.324335566306226e-07,1.6219108421015611e-07,2.484939587715447e-06,1.0385618992000842e-10,1.8333483922624092e-05,8.507363542684976e-07,1.761156709469425e-06,3.304713900708428e-05,0.00014589267352857471,2.7461395923225267e-06,2.459489889695913e-07
2.6717082257837242e-05,0.7357211626141603,5.436918272163948e-06,2.051119541523287e-06,5.853833800665651e-07,0.0001012367402405134,0.0,0.0,2.7450439664956423e-05,1.20690591955612e-07,2.0546825576429117e-06,5.359083686611375e-07,1.6843396265779796e-08,1.0855932443832763e-17,9.857517510487266e-13,1.583805399507272e-08,8.32601917597192e-07,0.0002305893045656498,4.493614195507117e-17,1.0907806481112154e-12,4.9704178636487055e-14,6.001623249224261e-16,4.0288687356916575e-10,2.0922846214509865e-11,1.823528461648925e-11,1.618786996765212e-13,2.4479712445838972e-17,1.1627060179355705e-11,1.361244177037552e-11,3.5348000319756276e-14,2.8559038425544158e-11,2.460558102192925e-17,3.947732986267454e-17,3.613542994874809e-14,3.76,0.0,0.6551708538614189,0.9991223295442128,6.835260337749582e-05,2.2152183502432406e-06,0.18745784434436077,0.1879148113338341,0.0005963448405873885,1.044176865300002e-11,0.00020261256740126076,6.672895720341308e-05,0.0001003157914288783,5.494988454838285e-09,2.176230784271248e-10,7.386746577969923e-07,1.6357015438750426e-07,2.547262015508975e-06,1.0454637704108368e-10,1.855515962597568e-05,8.619675735431224e-07,1.7762616386221364e-06,3.364809404743459e-05,0.00014821807090577144,2.790439097987817e-06,2.499296272366075e-07
2.688342130359199e-05,0.7358521074838176,5.4839002134741495e-06,2.061317260632444e-06,5.903078139266255e-07,0.00010275301288511043,0.0,0.0,2.7772564632111073e-05,1.2260692494758422e-07,2.096887323798815e-06,5.45429057621046e-07,1.7134844067195032e-08,1.1157127520919611e-17,1.0043982901297872e-12,1.599914192234637e-08,8.45232602532481e-07,0.00023349387833349256,4.634006832985759e-17,1.1100463617964237e-12,5.14307828933342e-14,6.129093438669672e-16,4.0699875869018736e-10,2.1561697253795512e-11,1.8573337832333603e-11,1.6822727001714308e-13,2.549001038842303e-17,1.2017385960056704e-11,1.4118650996668909e-11,3.6428260484625943e-14,2.923287069295625e-11,2.5414314824501346e-17,4.0885704861574084e-17,3.754285234416149e-14,3.76,0.0,0.6541406726180787,0.9991188055206528,6.936527264531446e-05,2.2619533155555184e-06,0.18848052166992887,0.18894314837252127,0.0005963427269509742,1.049687188904744e-11,0.00020502138467338047,6.729122246002976e-05,0.0001015271316902968,5.540294332200931e-09,2.202641028149395e-10,7.44907713244184e-07,1.6494951361878368e-07,2.6106401990027866e-06,1.0523702518622069e-10,1.8778067253686397e-05,8.732620933118321e-07,1.79134801281697e-06,3.425539555185152e-05,0.00015056323836858002,2.835119199723874e-06,2.5394459451126384e-07
2.7049760349346735e-05,0.7359828504604904,5.530873169901623e-06,2.071446127337114e-06,5.95233085122507e-07,0.00010428098485331859,0.0,0.0,2.809672090224877e-05,1.2454546221781356e-07,2.1396991213774338e-06,5.550443932121108e-07,1.742953573562037e-08,1.1463851086043329e-17,1.0232221203197373e-12,1.6160317414962396e-08,8.579609781942364e-07,0.0002364161201716579,4.777778574592429e-17,1.1295221687964308e-12,5.320585568610541e-14,6.258108169434652e-16,4.1111314326673033e-10,2.2215521281088016e-11,1.8915739939145166e-11,1.7477524637672753e-13,2.6534204371266168e-17,1.2417934144547454e-11,1.4640153225855e-11,3.7533307015637896e-14,2.991845650206241e-11,2.6244032992156646e-17,4.233439916461234e-17,3.899590910708224e-14,3.76,0.0,0.6531120853792062,0.9991152599458579,7.038576983876757e-05,2.3093659201887027e-06,0.18950155735204957,0.18996987710781732,0.0005963406003932202,1.0551784136659967e-11,0.0002074429955724644,6.78527173624641e-05,0.0001027452454059731,5.585521809014896e-09,2.2291997387633884e-10,7.511323468600993e-07,1.6632912066025333e-07,2.675081526455342e-06,1.0592813383059588e-10,1.9002205098783093e-05,8.846193925617901e-07,1.8064149189658665e-06,3.486905181606559e-05,0.00015292815036744819,2.880179476995104e-06,2.5799385325855876e-07
2.7216099395101482e-05,0.7361133918576497,5.577834723276028e-06,2.0815061514507167e-06,6.001590002995841e-07,0.0001058206339605692,0.0,0.0,2.8422899541007806e-05,1.2650634162120547e-07,2.183122947474696e-06,5.647543932428176e-07,1.772748247101976e-08,1.1776136153112163e-17,1.0422222062564042e-12,1.6321570076955588e-08,8.707866661669845e-07,0.000239356004736528,4.924985325388145e-17,1.1492088572571292e-12,5.503043964927715e-14,6.388667286195716e-16,4.152297626252276e-10,2.2884551089889988e-11,1.9262518201792212e-11,1.8152722005550226e-13,2.7613146461620755e-17,1.2828889715922747e-11,1.5177293504235783e-11,3.8663485656444134e-14,3.061591735717059e-11,2.7095117445669106e-17,4.382424721158245e-17,4.049576267700969e-14,3.76,0.0,0.6520850896929969,0.9991116928548988,7.141408657371417e-05,2.3574607841851656e-06,0.19052095392393406,0.19099500003003395,0.0005963384610856191,1.0606663802805483e-11,0.00020987737611945795,6.841340844674009e-05,0.00010397012418703092,5.6306682042575485e-09,2.255906732174586e-10,7.573481880378841e-07,1.677089347465545e-07,2.7405932853818075e-06,1.0661970244838907e-10,1.922757145490657e-05,8.960389472681276e-07,1.8214614572454366e-06,3.548907073288474e-05,0.00015531278016915555,2.92561949020945e-06,2.6207736421170963e-07
2.738243844085623e-05,0.7362437319881621,5.624782484627643e-06,2.091497351137746e-06,6.050853685846039e-07,0.00010737193744971064,0.0,0.0,2.8751091367750466e-05,1.2848969980687824e-07,2.2271638052545723e-06,5.745590694009072e-07,1.8028695261475138e-08,1.209401468966842e-17,1.0613974849106265e-12,1.648288962615881e-08,8.837092801175797e-07,0.00024231350637002485,5.0756834373694066e-17,1.1691072101773676e-12,5.690559309892446e-14,6.52077046319093e-16,4.193483549483685e-10,2.356902074237884e-11,1.9613699689170206e-11,1.8848784336251885e-13,2.8727701685815083e-17,1.325043916278811e-11,1.5730421521705586e-11,3.981914235792691e-14,3.1325374666359656e-11,2.796795307216861e-17,4.53560924012199e-17,4.2043595964755184e-14,3.76,0.0,0.6510596831123497,0.999108104283666,7.245021416145478e-05,2.4062424985450387e-06,0.19153871391520258,0.19201851962564756,0.0005963363089108165,1.066136512172625e-11,0.0002123245023832587,6.897326274675787e-05,0.00010520175965866106,5.6757308793844035e-09,2.2827618247534993e-10,7.635548716792685e-07,1.6908891558672182e-07,2.8071826614791823e-06,1.0731173051270414e-10,1.945416461627071e-05,9.075202305440787e-07,1.8364867411062776e-06,3.611545979560584e-05,0.00015771709987419914,2.9714387811521923e-06,2.661950864114015e-07
2.7548777486610975e-05,0.7363738711642963,5.6717140942626886e-06,2.101419752792789e-06,6.100120015894809e-07,0.00010893487200114338,0.0,0.0,2.9081286958654343e-05,1.304956721915797e-07,2.2718267037228583e-06,5.844584273257912e-07,1.8333184883216824e-08,1.2417517615648841e-17,1.0807468662063746e-12,1.664426589467419e-08,8.967284259672033e-07,0.0002452885991023747,5.2299297069615595e-17,1.1892180054273742e-12,5.883239016578644e-14,6.654417207980768e-16,4.2346866128767895e-10,2.4269165543377998e-11,1.9969311269802463e-11,1.956618295384863e-13,2.9878748033525324e-17,1.3682770461959553e-11,1.6299891609767313e-11,4.100062320505148e-14,3.204694972271714e-11,2.8862928101607136e-17,4.693078702271177e-17,4.3640612503373994e-14,3.76,0.0,0.6500358631948424,0.9991044942683076,7.349414361377177e-05,2.4557156248672004e-06,0.19255483985188704,0.19304043837730686,0.0005963341440181427,1.0716023105945843e-11,0.0002147843504796933,6.953224779443516e-05,0.00010644014346005504,5.720707238768827e-09,2.3097648331783524e-10,7.697520381960823e-07,1.7046902335771114e-07,2.8748567375992808e-06,1.0800421749556628e-10,1.9681982877622973e-05,9.190627127887044e-07,1.8514898972783387e-06,3.674822610146273e-05,0.00016014108043419816,3.0176368734191076e-06,2.7034697724499446e-07
2.7715116532365722e-05,0.7365038096977233,5.7186272218294224e-06,2.1112733909214925e-06,6.149387134135858e-07,0.00011050941374292465,0.0,0.0,2.9413476649839073e-05,1.325243929333393e-07,2.3171166575014964e-06,5.944524666811689e-07,1.864096190063702e-08,1.2746674791304923e-17,1.1002692336490983e-12,1.6805688829320305e-08,9.098437020632074e-07,0.00024828125665697317,5.38778137246871e-17,1.209542015771704e-12,6.081192092833277e-14,6.789606865226018e-16,4.275904255754279e-10,2.498522201420818e-11,2.0329379605634835e-11,2.0305395266503284e-13,3.1067176459092866e-17,1.4126073060885563e-11,1.688606273849566e-11,4.220827434390424e-14,3.278076368461843e-11,2.9780433706622704e-17,4.854919218519249e-17,4.5288036596541207e-14,3.76,0.0,0.6490136275027093,0.9991008628457323,7.45458656479577e-05,2.5058846950007904e-06,0.1935693342564329,0.19406075876384,0.0005963319663118497,1.0770513575624334e-11,0.00021725689657257316,7.009033161970815e-05,0.00010768526724433839,5.765594729249324e-09,2.3369155744336254e-10,7.759393335103518e-07,1.7184921870049364e-07,2.9436224927690046e-06,1.0869716286785385e-10,1.991102453420612e-05,9.306658618338486e-07,1.8664700657725383e-06,3.738737635510536e-05,0.00016258469166930496,3.0642132728488148e-06,2.7453299248565207e-07
2.788145557812047e-05,0.7366335478989664,5.765519563858684e-06,2.121058307160584e-06,6.198653204665778e-07,0.00011209553829671616,0.0,0.0,2.974765055653272e-05,1.3457599498649084e-07,2.3630386862511457e-06,6.045411816232525e-07,1.8952036686877666e-08,1.3081515030013415e-17,1.119963450959625e-12,1.6967148491062246e-08,9.230546998600344e-07,0.00025129145247393473,5.549296089978363e-17,1.2300800091933186e-12,6.284529047044638e-14,6.92633865898344e-16,4.3171339461730683e-10,2.5717427786592744e-11,2.069393111709559e-11,2.106690434711084e-13,3.22938906860801e-17,1.4580537762657235e-11,1.7489298199937255e-11,4.3442441702259766e-14,3.3526937478347726e-11,3.072086377211227e-17,5.0212177282510915e-17,4.698711205736303e-14,3.76,0.0,0.6479929736025105,0.9990972100531096,7.560537071104936e-05,2.556754212727118e-06,0.19458219964794046,0.19507948326051627,0.0005963297759102894,1.0824938678375745e-11,0.00021974211686972585,7.06474827162188e-05,0.00010893712267757807,5.810390837093911e-09,2.364213865788245e-10,7.821164086757394e-07,1.7322946268389089e-07,3.013486808463814e-06,1.0939056609937205e-10,2.014128788169536e-05,9.423291439217163e-07,1.8814263989794974e-06,3.8032916898391825e-05,0.00016504790235991298,3.11116746922892e-06,2.787530864413914e-07
2.8047794623875215e-05,0.7367630860797776,5.812388850280616e-06,2.1307745520833286e-06,6.247916418253218e-07,0.00011369322071165866,0.0,0.0,3.008379854238629e-05,1.3665060990921716e-07,2.4095978152099926e-06,6.147245600388594e-07,1.9266419363422176e-08,1.3422066135343166e-17,1.1398283410190081e-12,1.7128635051238588e-08,9.363610029919094e-07,0.00025431915967112097,5.714531978631426e-17,1.250832747929365e-12,6.493362126013301e-14,7.06461156705307e-16,4.3583731797282565e-10,2.6466021745325337e-11,2.1062992115538272e-11,2.1851199783637674e-13,3.3559807547460036e-17,1.5046356912568534e-11,1.810996625894295e-11,4.470347162356151e-14,3.42855920804738e-11,3.168461671436422e-17,5.1920621129576845e-17,4.8739105293772204e-14,3.76,0.0,0.6469738990657575,0.9990935359282932,7.66726489439915e-05,2.6083286492457346e-06,0.1955934385416685,0.19609661433851955,0.0005963275727864229,1.0879245883340526e-11,0.0002222399876302907,7.120367011342452e-05,0.00011019570144065745,5.855093095693961e-09,2.391659524836874e-10,7.882829206697261e-07,1.746097168642058e-07,3.0844564525904653e-06,1.100844266586315e-10,2.0372771216218207e-05,9.54052020637499e-07,1.8963580635447188e-06,3.868485365839292e-05,0.00016753068010633298,3.158498933760506e-06,2.8300721175406816e-07
2.8214133669629962e-05,0.7368924245491675,5.859232839706423e-06,2.1404221842129605e-06,6.297174991640541e-07,0.00011530243549724687,0.0,0.0,3.0421910232876833e-05,1.3874836788268793e-07,2.4567990747215757e-06,6.250025838675483e-07,1.9584119847507316e-08,1.3768354338693754e-17,1.159862710837394e-12,1.7290138807087835e-08,9.497621877705373e-07,0.0002573643510608466,5.883547602099369e-17,1.2718009893669134e-12,6.70780526251035e-14,7.204424438640783e-16,4.3996194838006505e-10,2.7231243950851348e-11,2.1436588575694313e-11,2.2658777394511922e-13,3.4865857099446754e-17,1.5523724318639148e-11,1.874843995261356e-11,4.5991710079708105e-14,3.5056848120986515e-11,3.2672092153432014e-17,5.367541118792428e-17,5.0545304581764845e-14,3.76,0.0,0.6459564014686997,0.9990898405095948,7.774769019894556e-05,2.6606124440564554e-06,0.19660305344917978,0.19711215446511215,0.0005963253569661053,1.0933438863157882e-11,0.00022475048516234418,7.17588633539403e-05,0.00011146099522863473,5.899699080662218e-09,2.4192523694857456e-10,7.944385321527713e-07,1.7598994326091517e-07,3.156538083188041e-06,1.10778744012865e-10,2.0605472834304364e-05,9.658339531754709e-07,1.911264239821872e-06,3.934319216776566e-05,0.00017003299139385641,3.206207120674543e-06,2.8729531950460844e-07
2.838047271538471e-05,0.7370215636167233,5.906049319988221e-06,2.150001269628313e-06,6.346427166281817e-07,0.00011692315665850602,0.0,0.0,3.076197502954189e-05,1.4086939774142594e-07,2.5046474997572095e-06,6.35375229446272e-07,1.9905147857685044e-08,1.4120405707604306e-17,1.1800653497468179e-12,1.7451650169465932e-08,9.632578237340199e-07,0.0002604269991680911,6.05640194901676e-17,1.2929854862281163e-12,6.927974016728254e-14,7.345776046685475e-16,4.440870414394587e-10,2.8013335557894256e-11,2.181474625951335e-11,2.3490138965072213e-13,3.621298217776957e-17,1.601283516740399e-11,1.9405096872528315e-11,4.730750264327278e-14,3.5840825962066435e-11,3.368369355673853e-17,5.5477443141221096e-17,5.240701926678365e-14,3.76,0.0,0.6449404783920901,0.9990861238357945,7.883048405770481e-05,2.7136100059847714e-06,0.1976110468785074,0.19812610610381548,0.0005963231284848054,1.0987530929483758e-11,0.00022727358582122693,7.23130324701137e-05,0.00011273299575004479,5.944206409965235e-09,2.446992217937304e-10,8.005829112029367e-07,1.773701043317474e-07,3.2297382524088696e-06,1.1147351762805515e-10,2.0839391032831605e-05,9.776744007928464e-07,1.926144121245653e-06,4.0007937586071605e-05,0.0001725548016618306,3.2542914685356673e-06,2.916173593400869e-07
2.8713150806894202e-05,0.7372792447803874,5.999591050986498e-06,2.1689541005854034e-06,6.444905406073426e-07,0.00012019901169688118,0.0,0.0,3.144792046050298e-05,1.4518178155121692e-07,2.6023060076136215e-06,6.564042639242048e-07,2.0557224304753192e-08,1.4841894100608088e-17,1.220970453439635e-12,1.777465793649483e-08,9.90530695124206e-07,0.00026660455423667276,6.413864860272696e-17,1.3360062316078472e-12,7.385958824118775e-14,7.633089675848803e-16,4.5233765243517416e-10,2.96290968243636e-11,2.2584847290970746e-11,2.522625059837495e-13,3.903429418431338e-17,1.7027074640778236e-11,2.0774493349954447e-11,5.0023131055921664e-14,3.744742764958869e-11,3.578090181094988e-17,5.92268568626399e-17,5.6302338115212396e-14,3.76,0.0,0.6429133461454615,0.9990786268803977,8.101928660827581e-05,2.821763911552453e-06,0.19962217931719847,0.2001492537530815,0.0005963186336128288,1.1095391577445505e-11,0.0002323575021754189,7.341818088916101e-05,0.00011529708389380009,6.032915780841876e-09,2.5029122005201733e-10,8.128366712059619e-07,1.801300824691976e-07,3.3795198825714507e-06,1.128644314987632e-10,2.1310870360199433e-05,1.0015286689995678e-06,1.95582183812157e-06,4.135666796124639e-05,0.00017765677583170885,3.3515863266873723e-06,3.003630270850178e-07
2.9045828898403695e-05,0.737536132033553,6.092996934504049e-06,2.1876337189805357e-06,6.543337560174926e-07,0.00012352056811463607,0.0,0.0,3.2141545680835475e-05,1.4958876407539535e-07,2.702613703393611e-06,6.778113645521366e-07,2.1222722285678496e-08,1.558671400669851e-17,1.2625334739840948e-12,1.8097583959563617e-08,1.0181760440565964e-06,0.00027285159945896414,6.787401053668554e-17,1.3799009050289606e-12,7.868274174006139e-14,7.92653955064573e-16,4.605872540499912e-10,3.131525573046306e-11,2.337349671454629e-11,2.706366776862633e-13,4.203154347437245e-17,1.809066374866197e-11,2.2221267444015954e-11,5.285311480270612e-14,3.910635563152773e-11,3.7979525092291403e-17,6.317619392596838e-17,6.043596419174208e-14,3.76,0.0,0.6408924830614167,0.999071045381757,8.323896801058169e-05,2.9328250106815693e-06,0.20162685585128684,0.20216607691970745,0.0005963140883592364,1.1202827914096565e-11,0.00023749154848233525,7.451888542503758e-05,0.00011788789980793453,6.121202986327899e-09,2.559418024091064e-10,8.250416536833167e-07,1.8288935955784544e-07,3.5338516094707935e-06,1.1425716397239007e-10,2.178719557917062e-05,1.0256104627992148e-06,1.9853850230256465e-06,4.273107871426395e-05,0.00018283630579573975,3.4503787169767153e-06,3.092437849558374e-07
2.937850698991319e-05,0.73779222782964,6.186250333637543e-06,2.20604091295619e-06,6.641710447594968e-07,0.00012688760062966903,0.0,0.0,3.284275811402456e-05,1.5409132475071528e-07,2.8056110134202087e-06,6.995961461912119e-07,2.1901711996861658e-08,1.6355030307119522e-17,1.3047438853371606e-12,1.842035571463655e-08,1.0461901979689358e-06,0.0002791679050041687,7.177497593550533e-17,1.4246753477312846e-12,8.375904855431505e-14,8.226110550042731e-16,4.688339963852606e-10,3.3073778546760205e-11,2.4180892053703508e-11,2.900661886675474e-13,4.52127359016413e-17,1.920521204101439e-11,2.3748604047511917e-11,5.580020414801003e-14,4.0818563884800455e-11,4.0282891471750176e-17,6.733291751102839e-17,6.481914895080548e-14,3.76,0.0,0.6388778699470758,0.9990633796668049,8.548943560086398e-05,3.0468274346503066e-06,0.20362509641730514,0.20417659517693929,0.0005963094929184496,1.1309841411585328e-11,0.00024267553729680384,7.56149240116662e-05,0.00012050537764241534,6.209050474153043e-09,2.616508244859759e-10,8.371953988225859e-07,1.856476507047561e-07,3.6927819435476215e-06,1.1565171072854783e-10,2.2268353074407057e-05,1.0499153958751275e-06,2.014827695075081e-06,4.413119795846791e-05,0.00018809307885035153,3.550663618203007e-06,3.182591820228622e-07
2.9711185081422682e-05,0.7380475346135559,6.279335083371101e-06,2.2241765813422173e-06,6.740011283242571e-07,0.00013029987669081918,0.0,0.0,3.355146186410909e-05,1.5869041886256735e-07,2.9113384186376208e-06,7.217581396796742e-07,2.259426029654656e-08,1.7146990524797376e-17,1.3475908448515358e-12,1.874290254861134e-08,1.0745693900551687e-06,0.00028555323674822906,7.584648183352876e-17,1.47033532276955e-12,8.909863331887074e-14,8.531785614206495e-16,4.770760766327603e-10,3.4906646789087816e-11,2.5007226691408997e-11,3.105942716030208e-13,4.8586081925780795e-17,2.037234960869133e-11,2.535976098194215e-11,5.886713903801979e-14,4.2585001185788496e-11,4.269437207073209e-17,7.170461882861883e-17,6.946349796370065e-14,3.76,0.0,0.6368694876806017,0.9990556300695194,8.77705927865144e-05,3.1638047915060584e-06,0.20561692089469683,0.20618082803794965,0.00059630484748952,1.1416433948818032e-11,0.0002479092819426993,7.670608244391229e-05,0.00012314945175942758,6.29644135890125e-09,2.6741814237021427e-10,8.492955337917623e-07,1.8840467772475455e-07,3.856357616077765e-06,1.1704806742392425e-10,2.275432923351036e-05,1.0744390630176807e-06,2.0441440832642175e-06,4.555704809673626e-05,0.0001934267669356424,3.65243579218088e-06,3.274087475976716e-07
3.0043863172932175e-05,0.7383020548206217,6.372235490055287e-06,2.242041729692031e-06,6.838227675991487e-07,0.0001337571567954384,0.0,0.0,3.426755782953831e-05,1.633869767892342e-07,3.01983644750845e-06,7.442967942671539e-07,2.330043074986816e-08,1.7962724596339168e-17,1.391063209474738e-12,1.9065155681570946e-08,1.103309764755929e-06,0.0002920073564064479,8.009353060809584e-17,1.5168865155729081e-12,9.471190166730768e-14,8.843545846193909e-16,4.853117391483468e-10,3.6815856338524965e-11,2.585268970607596e-11,3.3226510017476226e-13,5.2159995441748524e-17,2.159372642018252e-11,2.7058068501977086e-11,6.205664693106269e-14,4.440661056230929e-11,4.521737954590153e-17,7.629901368081707e-17,7.438097464940929e-14,3.76,0.0,0.634867317210462,0.9990477969306663,9.008233920536215e-05,3.283790158555893e-06,0.20760234910590972,0.20817879495608566,0.000596300152275479,1.152260734053629e-11,0.0002531925965143768,7.779215432583098e-05,0.00012582005673100543,6.3833594163566764e-09,2.732436126108292e-10,8.613397721678622e-07,1.9116016900916384e-07,4.024623564635738e-06,1.184462296915418e-10,2.3245110446231603e-05,1.0991770440122125e-06,2.0733286251474817e-06,4.700864594602549e-05,0.00019883702720377858,3.755689797417525e-06,3.3669199247321286e-07
3.037654126444167e-05,0.7385557908774658,6.464936329691276e-06,2.2596374663778933e-06,6.936347626479989e-07,0.00013725919479805075,0.0,0.0,3.499094381705263e-05,1.6818190330228066e-07,3.1311456692038456e-06,7.67211480022468e-07,2.4020283647352507e-08,1.880234470691919e-17,1.435149554296744e-12,1.938704820518417e-08,1.1324073830884721e-06,0.0002985300216648822,8.452118894291623e-17,1.5643345343069637e-12,1.0060954421494419e-13,9.16137059440929e-16,4.935392754302188e-10,3.8803416579435746e-11,2.6717465725744914e-11,3.55123780101262e-13,5.594309248466514e-17,2.287101165491159e-11,2.884692870982261e-11,6.537144093511588e-14,4.628432874751325e-11,4.785536666446045e-17,8.112393951955032e-17,7.958390351450898e-14,3.76,0.0,0.6328713395546863,0.9990398805975472,9.242457088081504e-05,3.4068160760324295e-06,0.20958140081651788,0.21017051532513933,0.000596295407483275,1.1628363402380845e-11,0.0002585252958774888,7.88729410081151e-05,0.00012851712733661698,6.469789077116129e-09,2.7912709221296034e-10,8.733259132450978e-07,1.939138594003159e-07,4.197622922966364e-06,1.1984619314013316e-10,2.3740683103786813e-05,1.1241249073911702e-06,2.102375965190464e-06,4.848600286255505e-05,0.00020432350257605498,3.860420002283112e-06,3.461084101299957e-07
3.1041897447460655e-05,0.7390609202024032,6.649680744224341e-06,2.294025629903652e-06,7.132252145128112e-07,0.00014439652840383385,0.0,0.0,3.645916227438181e-05,1.7807034916510583e-07,3.3623601331241114e-06,8.141660427830144e-07,2.5501261685707593e-08,2.0553604247170496e-17,1.5251172027699707e-12,2.002949312472623e-08,1.1916582071042044e-06,0.00031178000031478677,9.393891687287947e-17,1.661943100126281e-12,1.1330216351027903e-13,9.815123090794368e-16,5.099633704933643e-10,4.302168933052777e-11,2.8505672102023316e-11,4.0458972349930993e-13,6.417230280006672e-17,2.5600076353093107e-11,3.2710271291824115e-11,7.238765586916322e-14,5.021180351526038e-11,5.349028226405279e-17,9.149732377600296e-17,9.089723993012285e-14,3.76,0.0,0.6288978871022994,0.9990237997689705,9.720005687897774e-05,3.6621170043461374e-06,0.21352045351426127,0.21413529369462528,0.0005962857700108368,1.183863075438353e-11,0.0002693381123043347,8.101790252568591e-05,0.00013399040559217737,6.641124165801357e-09,2.910675097749357e-10,8.971155250218105e-07,1.9941480848078507e-07,4.557985342199801e-06,1.2265150589069187e-10,2.474614832235047e-05,1.1746325216586199e-06,2.1600386421416437e-06,5.15180127170061e-05,0.00021552360225303118,4.07428560600915e-06,3.653386576829737e-07
3.170725363047964e-05,0.7395629418244952,6.833455828119199e-06,2.3273518499100713e-06,7.327636567208979e-07,0.00015170978666467238,0.0,0.0,3.795524211262328e-05,1.8836245665604802e-07,3.6053069277126383e-06,8.626152928174502e-07,2.7037612208766492e-08,2.2401317377039503e-17,1.6173975390763713e-12,2.0669739280329186e-08,1.2522888750491303e-06,0.00032530115842892786,1.0414144766441806e-16,1.7632043659791145e-12,1.2726787343056093e-13,1.049284784275144e-15,5.263356324823467e-10,4.757777831658823e-11,3.037322814356072e-11,4.59371232722925e-13,7.334662172601378e-17,2.8573256291947087e-11,3.6978418876884715e-11,7.99371258013212e-14,5.437477179634096e-11,5.962748534440351e-17,1.0288978231114658e-16,1.0350944555508937e-13,3.76,0.0,0.6249489798333838,0.9990073904835504,0.00010209615229924222,3.92995694095739e-06,0.21743423597800268,0.21807531711396907,0.0005962759368002616,1.2047250349443549e-11,0.00028034626561934293,8.313953017456914e-05,0.00013956876882587646,6.81033490774847e-09,3.0323826003433496e-10,9.206484495235994e-07,2.0490552846730694e-07,4.937753600428155e-06,1.254639700400728e-10,2.5770616027150205e-05,1.2259263702619747e-06,2.217093341176621e-06,5.4653063893373245e-05,0.00022702394501267074,4.293984220420784e-06,3.8509513467118727e-07
3.237260981349863e-05,0.7400618748429221,7.016156408759044e-06,2.3596283066962884e-06,7.522418678578568e-07,0.00015919679107856904,0.0,0.0,3.9478265958397656e-05,1.99064473661487e-07,3.860311403449425e-06,9.12551575637233e-07,2.8629702594419274e-08,2.434575749770292e-17,1.711891084190554e-12,2.1307318134836338e-08,1.3142653868725725e-06,0.0003390914253940416,1.1517152819394484e-16,1.8681604836900823e-12,1.4260288390510238e-13,1.1194329735102932e-15,5.426440759292136e-10,5.248815935338423e-11,3.2321435857769906e-11,5.198617208655658e-13,8.354207508490868e-17,3.180452883129972e-11,4.168110869009173e-11,8.804083984643531e-14,5.878044386819335e-11,6.629588701810893e-17,1.15368058371785e-16,1.1753243194351077e-13,3.76,0.0,0.6210244683286128,0.9989906557298587,0.00010711191019877273,4.2105763207943615e-06,0.2213229042925141,0.22199073861145016,0.000596265909632643,1.225423638700835e-11,0.0002915483026355641,8.523650643472721e-05,0.00014525170251529853,6.977319602482843e-09,3.1563821495781236e-10,9.439100873032483e-07,2.103841191373133e-07,5.33720724098931e-06,1.282835495347138e-10,2.6813977347869294e-05,1.2779709666349279e-06,2.273504478561641e-06,5.7891063016706747e-05,0.00023882121617694907,4.519465203980488e-06,4.053732794648635e-07
