Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),S(1228),CHF3(42),S(1335),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1568),CHO2(322),S(174),CF2CF2(61),C2F(467),S(512),C2H3F2(66)
0.007223069478944306,0.5446635063041055,2.0874398285092164e-07,1.7127674592370447e-07,2.8017880570074175e-07,0.0002882662361387804,0.0,0.0,0.00017011949780171423,2.593320697996718e-05,0.0008547759636496752,0.00022281766652354322,5.519582696987638e-08,6.631640081563122e-22,1.4720880602498287e-15,4.088312460259434e-10,1.2059337449276854e-07,0.005713433470805032,5.81236951353992e-17,3.057783007540656e-16,1.433256646794289e-14,8.729853654584153e-19,5.194472532905047e-12,3.3435859591714895e-09,2.957798032017926e-11,6.319273277785054e-11,1.478699544507584e-17,9.197471829352298e-11,3.078898764574092e-10,6.412801491934789e-15,7.050302067844677e-10,4.053461400408318e-16,2.7467116990812484e-16,2.1576504140944015e-11,3.76,0.0,0.3702327827270263,0.9919864285566354,0.0019098915827612801,1.3044428797214408e-05,0.12316104403454647,0.12938917155971177,8.740264076381095e-05,3.0156051202524904e-13,0.0065229414990381615,5.003697619893911e-05,1.2429743356141267e-05,5.091723034020103e-08,5.421738500748184e-13,1.6762616594922727e-07,1.1759723737317925e-05,0.0005478075646631696,2.8246441463464817e-05,8.180196307698893e-14,4.690457910669685e-13,7.902486627931932e-07,3.642732387461904e-07,0.00014832602439370402,0.0007056959314630727,1.6474627463465347e-08,8.028172029385583e-10,9.321652201855691e-07,1.44926531864164e-07,3.046721771341615e-06,4.457541583203542e-08,9.518384413412695e-05,1.0097470188618476e-13,1.8324644632598287e-08,1.6150506429787823e-11,3.2390897773514127e-05,3.515398413932275e-08,8.417972822204758e-15,5.909099350015755e-11,8.689722429966541e-14,1.1644083621395922e-06,3.730195574529399e-12,4.486745641975391e-09,2.7738110956719117e-08
0.007249180982497138,0.544705300789089,2.0975819315579917e-07,1.7208832659629395e-07,2.8259073590496863e-07,0.0002911652346076768,0.0,0.0,0.00017079351527612375,2.6171802849576778e-05,0.0008662168310991635,0.00022596086003534729,5.57429663927928e-08,6.746250029241644e-22,1.4901891687770836e-15,4.11963321519707e-10,1.2146243443590975e-07,0.005751888068438643,5.965200607916866e-17,3.0879969621997335e-16,1.4700091189975836e-14,8.888414583626463e-19,5.234175648586824e-12,3.397790123131552e-09,2.990561694723555e-11,6.47657185054783e-11,1.5187330154591173e-17,9.368320817900199e-11,3.13546147368586e-10,6.530690801259709e-15,7.126471024717397e-10,4.136473504126302e-16,2.80953022316885e-16,2.20234030890672e-11,3.76,0.0,0.36981239553044315,0.9919204106561063,0.0019332702870589933,1.318847723215823e-05,0.1235148428071517,0.12978860772934062,8.739682361441407e-05,3.023834590128219e-13,0.006573506714596263,5.0238501048626704e-05,1.251577236801755e-05,5.111497628623652e-08,5.459268943100646e-13,1.6830844439340527e-07,1.1840072811666563e-05,0.0005547171722741765,2.8558848015282354e-05,8.2395973124492e-14,4.736762956915181e-13,7.958012949718333e-07,3.6587665868174754e-07,0.00014927890629655584,0.0007114904360541166,1.665186784723381e-08,8.115707582595685e-10,9.418953662051259e-07,1.4599223470364682e-07,3.0667970815158366e-06,4.503425743476965e-08,9.640344777783662e-05,1.0201409152953575e-13,1.8439777843555444e-08,1.625197377152426e-11,3.277311611980132e-05,3.539580597405805e-08,8.504623554587528e-15,5.969910659667779e-11,8.749963417227428e-14,1.1863106303011547e-06,3.772726644572351e-12,4.504403302770579e-09,2.794287452572275e-08
0.007275292486049971,0.5447470602809128,2.1077546379118356e-07,1.7290237378888858e-07,2.8501736950518673e-07,0.0002940833835989452,0.0,0.0,0.00017146892469887244,2.6411967254114692e-05,0.0008777687921506873,0.00022913627342171838,5.629407152333882e-08,6.862575002691531e-22,1.5084672637140758e-15,4.15110719973634e-10,1.2233510445002071e-07,0.005790434036893949,6.121720733892324e-17,3.1183905281698825e-16,1.5075818804294937e-14,9.049277230952151e-19,5.274071671551845e-12,3.4526723821994737e-09,3.023597943988652e-11,6.637163956777517e-11,1.5597109756888957e-17,9.541669015880766e-11,3.1928274139531484e-10,6.650519341091385e-15,7.203203295965111e-10,4.220898658317211e-16,2.8736080610497507e-16,2.247785003274922e-11,3.76,0.0,0.3693923230148562,0.9918540494984118,0.0019568417850390654,1.3333492614170612e-05,0.12386801343404899,0.1301875904730515,8.73909762219053e-05,3.0320454139948653e-13,0.006624292481802964,5.044017848287466e-05,1.2602079230993691e-05,5.131280535996929e-08,5.49692061464405e-13,1.6899132297647817e-07,1.192071670975432e-05,0.0005616814378510955,2.8873438918056414e-05,8.299254426792897e-14,4.783374620174573e-13,8.013764951978531e-07,3.674828538603712e-07,0.00015023379879127422,0.0007173050674628555,1.6830520106752445e-08,8.203961387116307e-10,9.517003618357789e-07,1.4706266367766666e-07,3.086938719686251e-06,4.549653217104857e-08,9.763247924146702e-05,1.0306125806294941e-13,1.8555120790981166e-08,1.6353625969955055e-11,3.315831393673457e-05,3.563855000235311e-08,8.591922622141294e-15,6.031176855265733e-11,8.810439834439533e-14,1.2085228742797154e-06,3.8156011667467076e-12,4.522071104045564e-09,2.814855872664496e-08
0.007301403989602804,0.5447887848743421,2.117958299049941e-07,1.737189241707223e-07,2.8745881230988196e-07,0.00029702078550214044,0.0,0.0,0.0001721457479052096,2.665371111170014e-05,0.0008894326246610413,0.000232344147548151,5.684916908014769e-08,6.980640012638384e-22,1.5269241808917471e-15,4.1827355692207726e-10,1.2321140306936282e-07,0.005829070862724415,6.282013622871848e-17,3.148964036592211e-16,1.545990949938761e-14,9.212468703354909e-19,5.314162046560626e-12,3.5082395142160585e-09,3.056908992187182e-11,6.801107383636226e-11,1.6016530433336064e-17,9.717545007453227e-11,3.2510054340121657e-10,6.772317530582733e-15,7.280501916543085e-10,4.306757065613672e-16,2.938967875226092e-16,2.2939950266549437e-11,3.76,0.0,0.36897256428345654,0.991787343905623,0.0019806071850079657,1.3479478305738375e-05,0.12422055605680303,0.13058612016437218,8.738509848249868e-05,3.0402375911629376e-13,0.006675299234279018,5.064201298678653e-05,1.2688663920588067e-05,5.151072182589677e-08,5.534693504632026e-13,1.6967481724883436e-07,1.2001657114868694e-05,0.0005687006127977083,2.9190222920597617e-05,8.359169401769645e-14,4.830294143132217e-13,8.069743937459226e-07,3.690918665859673e-07,0.00015119071753025352,0.0007231398051587105,1.7010594493118467e-08,8.29293892051418e-10,9.615807439658282e-07,1.4813784671379238e-07,3.1071471816680085e-06,4.596226373878398e-08,9.887097499484248e-05,1.0411625516815417e-13,1.867067518876199e-08,1.6455464535083224e-11,3.3546507041352386e-05,3.5882221334755366e-08,8.679874500153207e-15,6.092901075987998e-11,8.871153096560636e-14,1.2310483936562121e-06,3.8588213444567605e-12,4.53974943715119e-09,2.8355169087177583e-08
0.007327515493155637,0.5448304746652369,2.128193264654992e-07,1.7453801470499907e-07,2.8991516998627975e-07,0.0002999775434524906,0.0,0.0,0.00017282400628063348,2.689704532064359e-05,0.0009012091115027693,0.0002355847249568168,5.7408285781514587e-08,7.100470928875571e-22,1.5455617540044777e-15,4.214519467021805e-10,1.2409134870375961e-07,0.005867798030823143,6.446164860173636e-17,3.1797178181312643e-16,1.5852526279513815e-14,9.378016360906905e-19,5.354448202936274e-12,3.564498361980164e-09,3.0904970577387736e-11,6.9684607923655e-11,1.6445792181456417e-17,9.895977652056795e-11,3.3100044646965444e-10,6.8961162597853766e-15,7.358369913901504e-10,4.394069190948253e-16,3.0056327093787964e-16,2.3409810366425767e-11,3.76,0.0,0.3685531184364024,0.9917202926905427,0.002004567603228601,1.36264376857025e-05,0.12457247081309741,0.13098419717605297,8.737919029159169e-05,3.0484111207907243e-13,0.006726527410472095,5.0844008925841447e-05,1.2775526416154352e-05,5.170872982483432e-08,5.572587603991e-13,1.7035894236377934e-07,1.2082895691735112e-05,0.0005757749501899836,2.9509208820111527e-05,8.419343967567387e-14,4.877522775321063e-13,8.125951195217905e-07,3.707037383639389e-07,0.00015214967790123325,0.0007289946288908261,1.71921013055956e-08,8.382645691661571e-10,9.715370520018013e-07,1.4921781152355954e-07,3.1274229594626984e-06,4.643147593018532e-08,0.00010011897181898032,1.0517913674015449e-13,1.8786442715828773e-08,1.6557490946129302e-11,3.393771136467374e-05,3.612682501142776e-08,8.768483681671535e-15,6.155086473399261e-11,8.932104597593086e-14,1.2538905202444328e-06,3.902389381621969e-12,4.5574386826323164e-09,2.8562711098215257e-08
0.0073536269967084695,0.5448721297498952,2.1384598784574932e-07,1.753596800149778e-07,2.923865478998326e-07,0.0003029537612142958,0.0,0.0,0.00017350372084221183,2.7141980762303127e-05,0.0009130990398108647,0.0002388582496141088,5.797144837983314e-08,7.222093649203486e-22,1.5643818200631438e-15,4.2464600338183203e-10,1.2497495964058654e-07,0.005906615024656195,6.61426223199867e-17,3.2106522029543086e-16,1.6253834574038557e-14,9.5459477675983e-19,5.394931566462965e-12,3.6214558237496015e-09,3.1243643631622226e-11,7.139283594004819e-11,1.6885099341152952e-17,1.0076996044141582e-10,3.369833506920655e-10,7.0219469388782e-15,7.436810303289685e-10,4.482855774059716e-16,3.0736260514350278e-16,2.388753800343882e-11,3.76,0.0,0.3681339845713185,0.9916528946581178,0.002028724162694699,1.3774374146605e-05,0.12492375783732274,0.13138182188018596,8.737325154388963e-05,3.05656600189499e-13,0.006777977452917206,5.104617056114593e-05,1.2862666700320883e-05,5.19068333884057e-08,5.610602905075745e-13,1.710437131294608e-07,1.2164434089269188e-05,0.00058290470451111,2.983040545449681e-05,8.479779846832767e-14,4.925061772032582e-13,8.182387999952769e-07,3.723185100110449e-07,0.0001531106950674119,0.000734869518633071,1.7375050840472245e-08,8.473087216097119e-10,9.815698260500845e-07,1.503025856074613e-07,3.147766541989486e-06,4.690419254530485e-08,0.00010137650675680315,1.062499566911202e-13,1.890242502132619e-08,1.665970665606514e-11,3.43319429340904e-05,3.637236600685914e-08,8.857754661141106e-15,6.217736200033931e-11,8.993295716499659e-14,1.2770526133955527e-06,3.946307530505534e-12,4.575139211539065e-09,2.877119021241276e-08
0.007379738500261302,0.5449137502239609,2.148758481187972e-07,1.7618395564780241e-07,2.9487305158901903e-07,0.00030594954343700565,0.0,0.0,0.0001741849120785711,2.7388528299084004e-05,0.0009251032027506428,0.00024216496750160277,5.8538683745728e-08,7.345534262344879e-22,1.5833862440981476e-15,4.278558409627503e-10,1.2586225402336915e-07,0.0059455213256446645,6.786394866288211e-17,3.24176752048298e-16,1.6664003280110454e-14,9.716290838893008e-19,5.4356135616861215e-12,3.6791188766680325e-09,3.158513147865663e-11,7.31363627025158e-11,1.733465900723671e-17,1.0260629612478042e-10,3.4305016611301683e-10,7.149841348933294e-15,7.515826122836467e-10,4.573137758134631e-16,3.14297169348719e-16,2.4373242408430676e-11,3.76,0.0,0.36771516178229274,0.9915851486022135,0.0020530779958931366,1.3923291100106667e-05,0.12527441725921862,0.1317789946479346,8.736728213312145e-05,3.064702233339628e-13,0.006829649809918175,5.1248502004010424e-05,1.295008476036917e-05,5.2105036388168545e-08,5.648739402270786e-13,1.7172914385976182e-07,1.224627393621068e-05,0.0005900901322220886,3.0153821718765474e-05,8.540478753898367e-14,4.972912396640226e-13,8.239055624636411e-07,3.739362213942786e-07,0.00015407378386679768,0.0007407644546580526,1.7559453443351074e-08,8.56426903786347e-10,9.916796078260422e-07,1.5139219644512058e-07,3.16817841232873e-06,4.738043744463559e-08,0.0001026436172188882,1.073287690706906e-13,1.901862371158429e-08,1.676211308010582e-11,3.472921791268733e-05,3.661884927971687e-08,8.947691944499113e-15,6.28085341651883e-11,9.054727828813757e-14,1.3005380715894085e-06,3.990578015522581e-12,4.5928513810548756e-09,2.8980611878019366e-08
0.007405850003814135,0.5449553361848396,2.159089408006292e-07,1.7701087546117208e-07,2.9737478642443775e-07,0.000308964995497404,0.0,0.0,0.00017486760007832806,2.7636698772144725e-05,0.0009372223984886873,0.0002455051262722452,5.9110018862744525e-08,7.470819644776246e-22,1.6025769132044882e-15,4.3108157360111967e-10,1.2675324984201653e-07,0.0059845164134935975,6.962654108269464e-17,3.273064099818594e-16,1.7083204218901908e-14,9.889073801719938e-19,5.476495614701749e-12,3.737494563677287e-09,3.1929456567364807e-11,7.491580202457138e-11,1.7794682560236217e-17,1.0446908065072904e-10,3.4920181106350445e-10,7.279831806214694e-15,7.595420402055122e-10,4.664936363191552e-16,3.2136938892733953e-16,2.486703411750945e-11,3.76,0.0,0.3672966491605534,0.9915170533075214,0.002077630243134168,1.4073191973424972e-05,0.12562444920465712,0.13217571584969556,8.736128195220779e-05,3.0728198138331246e-13,0.0068815449345375704,5.1451007250246125e-05,1.3037780587465519e-05,5.230334257599651e-08,5.686997091654962e-13,1.7241524848650412e-07,1.2328416842509325e-05,0.0005973314913926692,3.0479466554553567e-05,8.601442397651863e-14,5.021075919114729e-13,8.295955329344059e-07,3.7555691162158774e-07,0.00015503895887707843,0.0007466794174688426,1.7745319525943056e-08,8.656196739914962e-10,1.0018669412279884e-06,1.5248667134841785e-07,3.18865905090131e-06,4.786023456476954e-08,0.00010392034091488856,1.0841562810133468e-13,1.913504035864159e-08,1.6864711603271622e-11,3.5129552575358255e-05,3.686627971947829e-08,9.038300052116651e-15,6.34444129361821e-11,9.116402294921133e-14,1.3243503259341548e-06,4.035203100232848e-12,4.61057553793965e-09,2.919098151427511e-08
0.007431961507366968,0.544996887729014,2.1694529913085075e-07,1.7784047521715403e-07,2.998918574716055e-07,0.00031200022352541025,0.0,0.0,0.00017555180449765952,2.788650300509331e-05,0.0009494574303930274,0.00024887897532021675,5.968548063537596e-08,7.597976896694589e-22,1.621955707339324e-15,4.343233144590606e-10,1.2764796493826677e-07,0.006023599766098335,7.143133731123487e-17,3.304542269695195e-16,1.7511612301823035e-14,1.006432512404308e-18,5.5175791388386605e-12,3.796589996724836e-09,3.2276641367292e-11,7.673177720258165e-11,1.8265386217498987e-17,1.0635861402709338e-10,3.554392125492911e-10,7.411951132774882e-15,7.675596154299045e-10,4.758273110703908e-16,3.2858172732236084e-16,2.536902503753388e-11,3.76,0.0,0.36687844579438,0.9914486075492207,0.0021023820528541246,1.4224080209701832e-05,0.12597385379550094,0.13257198585506974,8.735525089323111e-05,3.080918741917067e-13,0.00693366328477975,5.165369018924686e-05,1.3125754176848168e-05,5.250175559268595e-08,5.725375971083218e-13,1.7310204058812565e-07,1.2410864400447696e-05,0.0006046290417564919,3.080734895155269e-05,8.662672470028803e-14,5.069553616226526e-13,8.35308835654872e-07,3.7718061908317e-07,0.00015600623439527542,0.0007526143877887892,1.79326594841808e-08,8.748875907650328e-10,1.012132370872969e-06,1.5358603733075187e-07,3.209208932628499e-06,4.834360784597693e-08,0.00010520671586311264,1.0951058801264998e-13,1.9251676497642377e-08,1.6967503578070215e-11,3.5532963312763655e-05,3.711466213769201e-08,9.129583504889968e-15,6.408503002381493e-11,9.178320454195358e-14,1.3484928417439222e-06,4.0801849867484225e-12,4.628312019251606e-09,2.9402304488118742e-08
0.007458073010919801,0.5450384049541858,2.1798495581569397e-07,1.786727866344371e-07,3.0242436980631226e-07,0.0003150553343355837,0.0,0.0,0.00017623754463905758,2.8137951801287808e-05,0.0009618091066198514,0.0002522867656395543,6.026509612460284e-08,7.727032987511605e-22,1.6415245262354115e-15,4.375811768398988e-10,1.285464170239907e-07,0.00606277085966481,7.327929074495223e-17,3.336202358112916e-16,1.794940533338667e-14,1.0242073527936084e-18,5.558865549034938e-12,3.856412351575196e-09,3.26267085059741e-11,7.858492036722196e-11,1.8746989324320727e-17,1.0827519897256334e-10,3.617633055837912e-10,7.546232611534353e-15,7.756356408642128e-10,4.853169738725264e-16,3.359366905367187e-16,2.587932834608691e-11,3.76,0.0,0.3664605507694334,0.9913798100937629,0.002127334580900483,1.4375959266374151e-05,0.12632263114991538,0.13296780503293046,8.734918884750498e-05,3.088999016004487e-13,0.006986005323164771,5.1856554599354735e-05,1.3214005527517635e-05,5.270027895925479e-08,5.763876040051808e-13,1.7378953337843259e-07,1.2493618184940228e-05,0.0006119830445473826,3.113747794288654e-05,8.724170659241641e-14,5.11834677089117e-13,8.410455947462582e-07,3.788073814880281e-07,0.00015697562447115798,0.0007585693465259681,1.812148373189249e-08,8.842312141512762e-10,1.0224764424794611e-06,1.546903214184328e-07,3.229828530041579e-06,4.883058126749933e-08,0.00010650278035965803,1.1061370312271937e-13,1.936853363089103e-08,1.707049032804319e-11,3.59394666212343e-05,3.7364001335295835e-08,9.22154683110395e-15,6.473041719100179e-11,9.24048364491846e-14,1.3729691159410338e-06,4.125525974102709e-12,4.646061151724634e-09,2.9614586167261493e-08
0.007484184514472633,0.5450798879577842,2.1902794339133552e-07,1.7950784640068808e-07,3.0497242881224777e-07,0.00031813043545976034,0.0,0.0,0.00017692483940657538,2.8391055947671056e-05,0.0009742782403421381,0.0002557287499061264,6.084889250836213e-08,7.858015884303982e-22,1.6612853076234184e-15,4.4085527407023344e-10,1.2944862369137086e-07,0.006102029168611991,7.517137209675464e-17,3.368044692514978e-16,1.8396764193535715e-14,1.0422348108620154e-18,5.6003562599077755e-12,3.916968871473049e-09,3.297968075597944e-11,8.047587303187427e-11,1.923971461102598e-17,1.1021914107151028e-10,3.681750336309039e-10,7.682709934773651e-15,7.837704211742398e-10,4.949648220566429e-16,3.4343681544723276e-16,2.639805856773143e-11,3.76,0.0,0.3660429631686259,0.9913106596984651,0.002152488990900224,1.4528832615721356e-05,0.126670781382195,0.13336317375138823,8.734309570553826e-05,3.0970606343712677e-13,0.007038571516948433,5.205960416568241e-05,1.3302534642455801e-05,5.28989160983637e-08,5.802497299793271e-13,1.744777397644784e-07,1.2576679754348526e-05,0.0006193937625672714,3.146986260699297e-05,8.785938645863627e-14,5.167456672435517e-13,8.468059341952279e-07,3.804372359672373e-07,0.00015794714288315534,0.0007645442747712979,1.8311802803580394e-08,8.93651110198388e-10,1.0328997044827635e-06,1.5579955063741287e-07,3.25051831000783e-06,4.932117891353779e-08,0.00010780857299086874,1.1172502798910747e-13,1.9485613224865154e-08,1.7173673145156492e-11,3.6349079107581224e-05,3.76143020889692e-08,9.31419457910722e-15,6.538060634166863e-11,9.302893199743512e-14,1.3977826788595509e-06,4.1712282396568504e-12,4.6638232535766855e-09,2.982783191958273e-08
0.007510296018025466,0.5451213368379487,2.200742938301438e-07,1.8034568388717514e-07,3.0753613927309987e-07,0.0003212256352316513,0.0,0.0,0.0001776137073111874,2.864582620960538e-05,0.0009868656504066365,0.00025920518269106105,6.143689702659415e-08,7.990954200911605e-22,1.6812399858159463e-15,4.441457195461362e-10,1.3035460240256468e-07,0.006141374165318719,7.710858205074495e-17,3.4000696004254286e-16,1.885387327263309e-14,1.0605178242775602e-18,5.642052686763812e-12,3.97826687601414e-09,3.3335580859801856e-11,8.240528738003936e-11,1.9743790620512768e-17,1.1219074915452612e-10,3.7467534970367207e-10,7.821417476405122e-15,7.919642574828396e-10,5.047730874485807e-16,3.5108469989540485e-16,2.692533175278703e-11,3.76,0.0,0.36562568207186735,0.9912411551103463,0.002177846455193879,1.468270374647401e-05,0.12701830460226096,0.13375809237769823,8.733697135693214e-05,3.1051035951024914e-13,0.007091362338701312,5.226284243765555e-05,1.3391341529152043e-05,5.309767029305284e-08,5.841239753505977e-13,1.7516667220230341e-07,1.2660050647826586e-05,0.0006268614603625977,3.1804512072808536e-05,8.847978105466121e-14,5.216884617330937e-13,8.525899756119155e-07,3.820702187326062e-07,0.0001589208031199409,0.0007705391538051929,1.8503627224950843e-08,9.031478459287092e-10,1.043402706970354e-06,1.5691375166188657e-07,3.2712787377751476e-06,4.9815424907593966e-08,0.00010912413266517323,1.1284461725658534e-13,1.9602916707958088e-08,1.7277053287875945e-11,3.676181750259385e-05,3.786556907086261e-08,9.407531304413996e-15,6.603562942951935e-11,9.365550426983794e-14,1.4229370986306297e-06,4.2172941339086016e-12,4.6815986308081215e-09,3.004204705543966e-08
0.007536407521578299,0.545162751692545,2.2112403890238456e-07,1.8118633452210495e-07,3.101156062329078e-07,0.0003243410426019012,0.0,0.0,0.00017830416653550824,2.890227334121081e-05,0.0009995721600444618,0.0002627163200353723,6.202913686610634e-08,8.125875972967679e-22,1.7013905059596843e-15,4.474526251221896e-10,1.3126437052369678e-07,0.006180805320557935,7.909193366793712e-17,3.43227740836331e-16,1.932091973625599e-14,1.0790593519504143e-18,5.683956225206851e-12,4.040313744535473e-09,3.369443176259881e-11,8.437382400077888e-11,2.02594484811844e-17,1.1419033459109571e-10,3.812652142686134e-10,7.962389915814349e-15,8.002174539065302e-10,5.147440210479525e-16,3.5888296171811966e-16,2.7461265148037982e-11,3.76,0.0,0.36520870655677024,0.9911712950684936,0.002203408152850971,1.483757615985185e-05,0.1273652009166621,0.13415256127845537,8.733081569058923e-05,3.113127896174924e-13,0.007144378265097892,5.246627287953421e-05,1.3480426198615496e-05,5.3296544732304086e-08,5.880103405924143e-13,1.7585634286901658e-07,1.2743732391675942e-05,0.0006343864038159764,3.214143550788381e-05,8.910290691383499e-14,5.266631907511753e-13,8.583978410179292e-07,3.837063654805007e-07,0.00015989661843228428,0.0007765539650362937,1.8696967511428026e-08,9.127219884159847e-10,1.0539860003271074e-06,1.5803295121499936e-07,3.292110272318495e-06,5.0313343382123015e-08,0.0001104494985373938,1.1397252559032073e-13,1.9720445477094087e-08,1.7380631986842803e-11,3.71776986323538e-05,3.811780696809033e-08,9.50156156424561e-15,6.669551841991888e-11,9.428456633944262e-14,1.4484359729247222e-06,4.2637258501752796e-12,4.699387581343671e-09,3.025723688927212e-08
0.007562519025131132,0.5452041326206845,2.2217721000195361e-07,1.8202982710283854e-07,3.1271093458115857e-07,0.0003274767671996005,0.0,0.0,0.0001789962349404138,2.9160408078572655e-05,0.00101239859733793,0.0002662624196022886,6.262563946435393e-08,8.262810198753302e-22,1.7217388362250916e-15,4.507761042891293e-10,1.3217794529231877e-07,0.006220322103326312,8.112246874045111e-17,3.464668442716673e-16,1.9798093839063714e-14,1.097862385452027e-18,5.726068291227771e-12,4.103116922457657e-09,3.405625645176465e-11,8.638215281285257e-11,2.0786924750596688e-17,1.162182115615861e-10,3.8794559602973265e-10,8.105662632927303e-15,8.085303131894086e-10,5.248799065960008e-16,3.6683428315734444e-16,2.8005977325743444e-11,3.76,0.0,0.3647920356984573,0.9911010783032258,0.0022291752703429797,1.4993453370739273e-05,0.12771147042820089,0.1345465808195282,8.732462859463954e-05,3.1211335354047735e-13,0.007197619777329461,5.266989885717246e-05,1.3569788665750059e-05,5.349554250376763e-08,5.919088263480513e-13,1.765467636164952e-07,1.2827726495801884e-05,0.0006419688602673973,3.2480642122042455e-05,8.972878070237145e-14,5.316699850892578e-13,8.64229651132691e-07,3.8534571126870945e-07,0.00016087460182639208,0.0007825886900100247,1.889183426795658e-08,9.223741096851113e-10,1.064650137369448e-06,1.5915717585848187e-07,3.3130133722669167e-06,5.081495855038629e-08,0.00011178471003090308,1.1510880783938066e-13,1.9838200896700438e-08,1.748441044412614e-11,3.75967394279162e-05,3.837102039582435e-08,9.596289931203496e-15,6.736030538700683e-11,9.491613118262176e-14,1.4742829320756753e-06,4.310525744498045e-12,4.717190394277916e-09,3.047340670918324e-08
0.0075886305286839645,0.5452454797209779,2.2323383819175939e-07,1.8287620023912607e-07,3.1532222925492275e-07,0.000330632919383255,0.0,0.0,0.000179689930010201,2.9420241142833477e-05,0.0010253457955891564,0.0002698437408078875,6.322643211759322e-08,8.401786366974585e-22,1.7422869678638184e-15,4.5411626850540794e-10,1.3309534382784759e-07,0.006259923980684249,8.320124904697804e-17,3.4972430294817274e-16,2.0285589213544647e-14,1.116929950347807e-18,5.768390274443229e-12,4.16668392702828e-09,3.4421078023395606e-11,8.843095393126532e-11,2.1326459848147014e-17,1.1827469730341552e-10,3.947174726292424e-10,8.251271359330793e-15,8.169031385092514e-10,5.351830528358179e-16,3.7494136708614127e-16,2.8559588301966132e-11,3.76,0.0,0.3643756685693687,0.9910305035354365,0.0022551490021241573,1.5150338908593835e-05,0.1280571132356633,0.13494015136600238,8.73184099563825e-05,3.129120510461549e-13,0.007251087361455808,5.287372364874471e-05,1.365942894969732e-05,5.369466660161241e-08,5.958194334455906e-13,1.7723794600741194e-07,1.2912034454161245e-05,0.0006496090986241501,3.282214117044359e-05,9.035741877178131e-14,5.367089761801561e-13,8.700855260142931e-07,3.8698829060135553e-07,0.00016185476602648718,0.0007886433104074829,1.9088238125651572e-08,9.321047837570174e-10,1.0753956722633153e-06,1.6028645204487166e-07,3.33398848787266e-06,5.13202946617426e-08,0.00011312980685761428,1.1625351893409787e-13,1.9956184294211712e-08,1.758838982916463e-11,3.801895693310668e-05,3.8625213937111925e-08,9.691720984634941e-15,6.803002245102546e-11,9.555021160750347e-14,1.5004816419184328e-06,4.357695918817774e-12,4.735007350604448e-09,3.069056178559984e-08
0.007614742032236797,0.5452867930926204,2.242939542658556e-07,1.8372547485350725e-07,3.17949595038311e-07,0.00033380961023613155,0.0,0.0,0.0001803852689084662,2.9681783239472665e-05,0.001038414593355899,0.0002734605448214999,6.38315425295845e-08,8.542834130834414e-22,1.7630368929538273e-15,4.57473231708998e-10,1.3401658314758546e-07,0.006299610417733047,8.532935690565976e-17,3.530001494221305e-16,2.078360291452063e-14,1.1362650957581665e-18,5.810923596077489e-12,4.231022347649575e-09,3.478891968660994e-11,9.052091774877088e-11,2.187829829132267e-17,1.2036011212493377e-10,4.015818306733779e-10,8.399252529542492e-15,8.253362333533856e-10,5.456557948807546e-16,3.8320699018281276e-16,2.912221954361044e-11,3.76,0.0,0.3639596042393581,0.9909595694765776,0.0022813305505847976,1.5308236317177174e-05,0.12840212943378437,0.13533327328218478,8.73121596622858e-05,3.137088818865154e-13,0.007304781508386709,5.3077750404927006e-05,1.3749347073850593e-05,5.389391988482951e-08,5.997421628986032e-13,1.779299011841645e-07,1.2996657744837766e-05,0.0006573073893411117,3.316594195306209e-05,9.098883773682446e-14,5.41780296090641e-13,8.759655851262665e-07,3.8863413717597875e-07,0.00016283712350044103,0.0007947178080293744,1.9286189739055042e-08,9.41914586747078e-10,1.0862231612068252e-06,1.6142080617880406e-07,3.3550360726438857e-06,5.182937604501942e-08,0.00011448482901313285,1.174067139849111e-13,2.0074396962863563e-08,1.769257128129284e-11,3.8444368304115274e-05,3.888039214108157e-08,9.787859318907346e-15,6.870470183924964e-11,9.618682046518545e-14,1.5270358039129881e-06,4.405238919944513e-12,4.752838719607279e-09,3.090870738012447e-08
