Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623),S(3850),S(970),S(2764),CHF2O(206),CF3(45),S(1375),C3HF3(994)
1.5787253297504018e-05,1.0054818704373483,0.0034496214258395224,0.00109414817806558,0.0013224960379415987,0.052728819976531956,0.0,0.0,0.005405316984961914,0.0005378438043739855,0.14668242101449977,0.006004996316239646,0.001894310676155686,3.889140659611854e-09,4.7346118358571366e-07,7.69030803417828e-06,0.0009620292940663818,0.01674286415488056,0.00022495742576075732,1.6770258947897963e-07,3.5215140853107538e-06,1.5122137735648808e-09,2.0455436099584337e-06,9.613348358366043e-06,4.0118567927623974e-07,0.00010234098832655459,1.4809840858029414e-08,6.057347540429993e-06,2.4283649629710742e-06,2.3626493050234656e-08,4.080165198030271e-06,2.0414641381685356e-09,3.486629362650548e-09,1.0126943162939818e-06,3.76,0.0,0.007212034356782324,0.8391434533267575,0.0890690704113008,0.0024884453952545723,0.502348980091558,0.8408052169115816,0.0017898705729407123,2.1894918343441936e-10,0.03199460342923351,0.00019746324942290268,0.0734008048302034,2.4462995867740016e-09,2.1547152525881464e-06,6.120610483875012e-06,0.00010961189924489933,0.00027131861722773685,1.2055302227942842e-07,0.006069188553729577,0.00010510920454672823,1.9257057351804325e-05,0.10662981271806882,0.018728388418994938,0.004546423022199548,0.0006123364940548672,0.0011584158619220878,3.1568463062856966e-05,0.010488464475880178,0.0034531250743122235,3.0620683487468957e-07,1.0509405647758745e-11,1.1993231677165469e-05,3.9048244951700305e-07,0.013526322055430674,1.474819139135172e-08,1.9842617559402284e-12,3.6766305619957723e-07,0.00023589084982460792,2.9956408189753953e-08,3.033723417162438e-07,6.770288208195472e-10,1.0584312088553878e-05,4.110514539617612e-06,0.003449288437030849,8.972259949343789e-11,7.605730090076593e-10,0.0004950973688140003,1.3041117082811888e-07,7.29220273706245e-06,0.00021939576531760868,1.0332842078426896e-10,3.802267545062279e-05,1.3912866200617721e-05,0.0003998025795204437,5.4754412070961254e-05,5.8739958268907655e-12,3.718038514431202e-12,1.4457214802698547e-09,1.5112190730740944e-11,3.6245547562950385e-10,3.6897571192897e-10,1.0177731755499225e-07,0.00024966811328662973,0.00033849738852197137,7.3506627742535395e-06
1.5850914959245273e-05,1.0057871868404695,0.003467608818251484,0.0010966977132088628,0.0013283629385030917,0.053148350300335746,0.0,0.0,0.005376241124693019,0.0005345898358141691,0.14804858325688858,0.0060620072501322095,0.0018943041114088937,3.9630005889804585e-09,4.792103945637682e-07,7.727921794154444e-06,0.0009676559532521098,0.01674025319996934,0.00022749843221556927,1.6888875666757564e-07,3.6074000696844434e-06,1.540546816097397e-09,2.071434384792615e-06,9.752635152841335e-06,4.0139341739563763e-07,0.00010423761272495195,1.5122793250498052e-08,6.1612851311319704e-06,2.461769243173519e-06,2.394484946978506e-08,4.084182205984746e-06,2.0543048719665593e-09,3.537338778974831e-09,1.0251064816004187e-06,3.76,0.0,0.007063299569803086,0.8377949432072435,0.08993247644157279,0.002504734759842035,0.5004692594831253,0.8414922691941216,0.0017869943478205533,2.1771328888737708e-10,0.032381992616299364,0.00019706791578080163,0.07390114589726407,2.4367289856660513e-09,2.1694700546272293e-06,6.140881073819994e-06,0.00010866685366252608,0.0002715553025151084,1.207920008872559e-07,0.006088506797553179,0.0001052172437748877,1.936337610486601e-05,0.10742939332242979,0.01882685897812489,0.0045503179542956546,0.0006128869924423126,0.0011569998222180048,3.160533362194151e-05,0.010495430563672553,0.0034593406826073443,3.0524891697078504e-07,1.0476521738559828e-11,1.2061895526997737e-05,3.927087360860967e-07,0.013620505590088507,1.4727937925645638e-08,1.978052034748133e-12,3.6799071476542423e-07,0.00023668177545670913,2.9724937133971846e-08,3.030125033474406e-07,6.779659847390596e-10,1.0617548563977934e-05,4.13880132123752e-06,0.0034751545743424406,9.016760084011598e-11,7.615261492709745e-10,0.0005002976409461851,1.3109747868825475e-07,7.360981726133774e-06,0.00022068947830539276,1.0373956934330641e-10,3.831111970324483e-05,1.3962668595884744e-05,0.00040267999336506466,5.5299597915603354e-05,5.891433334330046e-12,3.729085118124391e-12,1.4706806908085905e-09,1.53582387984067e-11,3.6375024895226526e-10,3.7174370548199986e-10,1.0283546964456118e-07,0.0002514814557741322,0.00034422260503310227,7.465991783316419e-06
1.5914576620986528e-05,1.0060919861354638,0.0034856802248886165,0.0010992338252785248,0.0013342173448217043,0.053567482157062626,0.0,0.0,0.005347159899983204,0.000531307797700623,0.14941549378240096,0.006119139137823768,0.0018942132902173754,4.038043204570239e-09,4.850035201437788e-07,7.765736456164167e-06,0.0009732861252516486,0.01673601103066108,0.00023004559200074114,1.7007624828617193e-07,3.6948188681838883e-06,1.569295197551669e-09,2.097558403638404e-06,9.892666762357743e-06,4.015783093003356e-07,0.0001061556423180668,1.5440647054399095e-08,6.266313018859904e-06,2.4953599433227216e-06,2.4265748074168663e-08,4.088010156153294e-06,2.067080083098953e-09,3.588559316204074e-09,1.0375389663308383e-06,3.76,0.0,0.006917602543364548,0.8364460046532962,0.09079647692277043,0.0025209591969441118,0.4985892719079851,0.842177829251727,0.001784117208039697,2.1648065996850652e-10,0.03277071217372498,0.00019670383510702236,0.07440108516511484,2.4275657212717977e-09,2.1842133603037883e-06,6.161861147708291e-06,0.00010772385505643092,0.00027178173209078537,1.2102688909048375e-07,0.006107576560964478,0.00010532377936045488,1.9471575158611127e-05,0.10822685638908727,0.018925016059568336,0.004554072518710178,0.0006134188894705046,0.0011555452889653926,3.164172608587818e-05,0.010502212754180893,0.003465320559809056,3.042826290554882e-07,1.0443350792508303e-11,1.2129987118104782e-05,3.9491641872519527e-07,0.013713724026956328,1.4707485756534825e-08,1.9717881504444312e-12,3.683145737491894e-07,0.00023746959936541415,2.9494335412935232e-08,3.0264643116825224e-07,6.788414688832785e-10,1.0650718525354895e-05,4.166986650715501e-06,0.00350079651599156,9.06081413290463e-11,7.625481838340627e-10,0.0005054779845008691,1.317816025702048e-07,7.429713990682475e-06,0.00022197466709507273,1.041445142152555e-10,3.859771609405601e-05,1.401234445738442e-05,0.00040553186636549545,5.584269491804237e-05,5.9089186294942595e-12,3.740163038473463e-12,1.4959033426979223e-09,1.560672526155703e-11,3.650727047077512e-10,3.7449642308661176e-10,1.0390008035896254e-07,0.0002532785584966123,0.00034999317263220985,7.5820718240471646e-06
1.5978238282727783e-05,1.0063962666176285,0.0035038372439313605,0.0011017572454382315,0.0013400603142315066,0.053986193958414495,0.0,0.0,0.005318079482780984,0.0005279995280787239,0.15078309349012525,0.0061763915599372604,0.0018940397153168402,4.114290208335418e-09,4.908411964974356e-07,7.80376045028608e-06,0.0009789200651407644,0.016730155874654772,0.00023259885426608282,1.71265104304122e-07,3.7837865603369536e-06,1.5984643600687764e-09,2.12391823866943e-06,1.0033437665893055e-05,4.017408825089306e-07,0.00010809508612586995,1.576346838101973e-08,6.37243662408221e-06,2.5291362271905086e-06,2.458920846931031e-08,4.091654981657525e-06,2.079790413934722e-09,3.6402964044516144e-09,1.0499905663749042e-06,3.76,0.0,0.006774883332085683,0.8350966769737312,0.09166103636934438,0.002537118189581252,0.49670913217066615,0.8428619312023942,0.001781239237452867,2.1525135388101819e-10,0.033160740069565785,0.00019637074824649248,0.07490060353713368,2.4188044830960205e-09,2.198944598055492e-06,6.183547387308297e-06,0.00010678313445038733,0.00027199833914272234,1.2125768951195256e-07,0.006126397712670893,0.00010542885664808845,1.9581650412747567e-05,0.10902218114313557,0.01902285905900609,0.004557690363512277,0.0006139326700148122,0.0011540535158457376,3.167765386782942e-05,0.010508817200014519,0.003471070742264044,3.033083715886604e-07,1.0409906546849827e-11,1.2197506091593267e-05,3.971054870784372e-07,0.01380596925730426,1.4686843776140795e-08,1.9654726959513464e-12,3.686350226770697e-07,0.00023825442241681995,2.9264640733188207e-08,3.0227435101570285e-07,6.796561444802213e-10,1.0683825396699662e-05,4.195073009060704e-06,0.003526214014330373,9.104429369238252e-11,7.636383908160809e-10,0.0005106378736968803,1.3246353823310376e-07,7.498398981143634e-06,0.00022325133004281393,1.0454328432481305e-10,3.888243816795411e-05,1.4061902521073008e-05,0.0004083578823095017,5.638369371178059e-05,5.926457616614102e-12,3.751275999637057e-12,1.5213906110553916e-09,1.585767096310895e-11,3.6642259221808995e-10,3.7723388002585804e-10,1.0497125991087162e-07,0.00025505980632299825,0.0003558086954607922,7.69889421564784e-06
1.6041899944469038e-05,1.0067000266714823,0.003522081457375242,0.001104268690318975,0.0013458928948223725,0.054404464402493635,0.0,0.0,0.005289005799338952,0.0005246668118901764,0.15215132443827542,0.006233764152886086,0.0018937848660315617,4.191763806047153e-09,4.967240742804433e-07,7.842002168654739e-06,0.0009845580267027491,0.016722706137697538,0.00023515817135967074,1.7245536649889785e-07,3.874319286393828e-06,1.6280598338250332e-09,2.1505164977895508e-06,1.0174942477427877e-05,4.0188165400801956e-07,0.00011005595026085358,1.6091324515590804e-08,6.479661439387652e-06,2.5630972743177933e-06,2.4915250622559438e-08,4.095122540110887e-06,2.0924365076324315e-09,3.6925555484036603e-09,1.0624600871456697e-06,3.76,0.0,0.00663508311149457,0.833746998404848,0.09252612020456502,0.0025532112307130603,0.49482895207838196,0.8435446085645699,0.0017783605176261163,2.1402542570327475e-10,0.03355205463206018,0.00019606839652019697,0.07539968238766742,2.4104399774890582e-09,2.2136632105429636e-06,6.205936489212865e-06,0.00010584491272939586,0.0002722055519395214,1.2148440505771165e-07,0.006144970146228208,0.00010553251953310448,1.9693597863597265e-05,0.10981534776582239,0.01912038743397663,0.0045611750635781495,0.000614428809092736,0.0011525257267922528,3.171312998433753e-05,0.010515249828840157,0.003476597184036571,3.023265341281695e-07,1.0376202368067197e-11,1.2264452220354257e-05,3.992759350195075e-07,0.013897233469630404,1.4666020554732406e-08,1.9591081946650703e-12,3.689524456503141e-07,0.0002390363577470948,2.903588887741893e-08,3.018964806660493e-07,6.804108862465129e-10,1.071687248158489e-05,4.223062894596188e-06,0.003551406931335839,9.147613061838144e-11,7.647960517614958e-10,0.0005157768028763282,1.3314328186883928e-07,7.5670362307461565e-06,0.00022451946767579437,1.0493590954062876e-10,3.9165260354528405e-05,1.4111351635094978e-05,0.00041115773533537456,5.6922587333250904e-05,5.944056134872032e-12,3.762427686635414e-12,1.5471436666946799e-09,1.6111096990487394e-11,3.677996629976093e-10,3.799560959854934e-10,1.0604911862539984e-07,0.0002568255923270025,0.00036166877364804113,7.816450262837766e-06
1.6105561606210293e-05,1.0070032647687557,0.0035404144448661725,0.0011067688689559557,0.0013517161185850782,0.05482227245569968,0.0,0.0,0.005259944538237238,0.0005213113817706353,0.15352012982685606,0.0062912566082150845,0.0018934501985312714,4.270486651767208e-09,5.026528151079773e-07,7.880469978983523e-06,0.0009902002624902458,0.016713680392557523,0.00023772349886450078,1.7364707822537849e-07,3.966433249128969e-06,1.6580872361017647e-09,2.1773558198078395e-06,1.0317175946605667e-05,4.020011303382896e-07,0.00011203823792444488,1.642428389369281e-08,6.58799303042126e-06,2.5972422799106824e-06,2.5243894813484768e-08,4.098418602291231e-06,2.105019015301559e-09,3.745342314448366e-09,1.0749463436141704e-06,3.76,0.0,0.006498144160000744,0.8323970061278207,0.09339169473996252,0.0025692378228263663,0.492948840504367,0.844225894273975,0.0017754811278762662,2.1280292842641969e-10,0.03394463454989469,0.0001957965212890487,0.07589830357226389,2.4024669366969693e-09,2.2283686544243886e-06,6.2290251681551085e-06,0.00010490940093093471,0.00027240379376060374,1.217070389101398e-07,0.006163293779455641,0.00010563481100722294,1.9807413544273463e-05,0.11060633736696579,0.019217600701428934,0.004564530120194068,0.0006149077719735229,0.0011509631163965288,3.174816718215765e-05,0.010521516349827679,0.0034819057544756707,3.0133749550590116e-07,1.0342251251111432e-11,1.2330825404279782e-05,4.014277605124773e-07,0.013987509142495866,1.4645024445766194e-08,1.9526970988560083e-12,3.692672199107955e-07,0.00023981550983033845,2.8808113820255478e-08,3.0151303003621647e-07,6.811065525682644e-10,1.074986301695022e-05,4.250958827873999e-06,0.0035763752351828937,9.190372480640957e-11,7.660204509775118e-10,0.0005208942861639932,1.338208300852278e-07,7.635625341330507e-06,0.00022577908262765622,1.0532242064871535e-10,3.944615795899216e-05,1.4160700501582301e-05,0.00041393112982521593,5.7459371154328354e-05,5.961719960489153e-12,3.7736217405354055e-12,1.5731636960952266e-09,1.6367025065837214e-11,3.6920366997132086e-10,3.826630943667219e-10,1.0713376692721585e-07,0.0002585763170018914,0.0003675730035312579,7.934731258977297e-06
1.6169223267951548e-05,1.007305979465958,0.0035588377824189864,0.0011092584808592464,0.001357531004673936,0.05523959734997352,0.0,0.0,0.005230901157961955,0.0005179349188671321,0.15488945398026144,0.006348868671896608,0.0018930371466278138,4.350481915399924e-09,5.086280953190593e-07,7.919172260005202e-06,0.0009958470238404526,0.01670309736744349,0.00024029479543386006,1.7484028447380127e-07,4.060144715657671e-06,1.6885522740219907e-09,2.204438896864445e-06,1.0460132958055425e-05,4.020998079700832e-07,0.00011404194940149672,1.6762416127510565e-08,6.697437036872303e-06,2.6315704546412553e-06,2.5575161704107057e-08,4.101548841065514e-06,2.1175385981006883e-09,3.7986623404200935e-09,1.0874481603257445e-06,3.76,0.0,0.00636400984033334,0.8310467362860409,0.09425772715555082,0.0025851974775474022,0.4910689034515169,0.8449058206992784,0.0017726011453056227,2.115839130135747e-10,0.034338458871760354,0.00019555486437081984,0.07639644941459658,2.394880129941273e-09,2.2430604003267837e-06,6.252810186778675e-06,0.00010397680053324846,0.0002725934828230438,1.219255945209766e-07,0.006181368553851632,0.00010573577279361747,1.9923093642841727e-05,0.11139513195799158,0.01931449843506838,0.004567758961214296,0.0006153700142604628,0.0011493668505375037,3.178277783542719e-05,0.01052762225990539,0.0034870022358903714,3.0034162406149636e-07,1.030806583254697e-11,1.2396625665549836e-05,4.035609654458481e-07,0.014076789037628197,1.4623863498652472e-08,1.946241793956941e-12,3.695797174632831e-07,0.00024059197699769313,2.8581347763508386e-08,3.0112420138077025e-07,6.817440069247392e-10,1.078280017473388e-05,4.278763346167654e-06,0.003601118996600892,9.232714885398336e-11,7.673108810252634e-10,0.0005259898571090293,1.3449617988737978e-07,7.704165985455968e-06,0.00022703017957285892,1.0570284928786182e-10,3.97251071528351e-05,1.4209957705706032e-05,0.0004166777802946871,5.7994042814550144e-05,5.979454804535318e-12,3.784861763920415e-12,1.599451892771618e-09,1.6625477376132426e-11,3.70634369448754e-10,3.8535490228481076e-10,1.0822531591465561e-07,0.0002603123874878108,0.00037352097787741865,8.053728489333538e-06
1.6232884929692803e-05,1.0076081694027959,0.0035773530382204204,0.0011117382130849136,0.0013633385631675677,0.05565641858265494,0.0,0.0,0.005201880894344895,0.0005145390536916389,0.15625924233030153,0.006406600143702966,0.0018925471223163778,4.4317733345648546e-09,5.146506078311876e-07,7.958117391374457e-06,0.0010014985608857653,0.016690975934519355,0.0002428720226480008,1.760350319437328e-07,4.1554700192804645e-06,1.7194607484197234e-09,2.231768467508235e-06,1.0603808530781704e-05,4.0217817327160165e-07,0.00011606708205456772,1.7105792051761016e-08,6.8079991736634285e-06,2.6660810244409276e-06,2.590907234246787e-08,4.104518840545888e-06,2.1299959206909422e-09,3.8525213406296636e-09,1.0999643714159538e-06,3.76,0.0,0.006232624581184077,0.8296962240022491,0.09512418548092076,0.0026010897152686893,0.48918924411424236,0.8455844196572868,0.0017697206448396491,2.103684284492287e-10,0.034733507005786486,0.00019534316852977458,0.07689410268979698,2.387674355201526e-09,2.257737932600528e-06,6.277288339684193e-06,0.00010304730373995982,0.00027277503221593354,1.2214007560456938e-07,0.006199194434027209,0.00010583544545089944,2.0040634507745063e-05,0.1121817144253084,0.019411080262797076,0.004570864942004759,0.0006158159818897004,0.0011477380668265212,3.181697401459452e-05,0.01053357284976342,0.003491892321446396,2.9933927786355094e-07,1.0273658396411468e-11,1.2461853144008405e-05,4.0567555548995783e-07,0.014165066193151733,1.4602545503540427e-08,1.9397445985353634e-12,3.6989030531530185e-07,0.0002413658575911005,2.8355621188625957e-08,3.0073018958138194e-07,6.823241045107548e-10,1.0815687039025611e-05,4.306478998114139e-06,0.0036256383853300227,9.274647514955174e-11,7.686666391866517e-10,0.0005310630683217448,1.3516932865960847e-07,7.772657908335778e-06,0.00022827276516159244,1.0607722792173836e-10,4.000208496423765e-05,1.4259131798013286e-05,0.0004193974112799738,5.8526602152882185e-05,5.997266330459028e-12,3.796151333265874e-12,1.6260094544366902e-09,1.688647652179477e-11,3.720915211965036e-10,3.880315506226356e-10,1.093238770135831e-07,0.0002620342168302388,0.0003795122861010999,8.173433234275348e-06
1.629654659143406e-05,1.007909833299637,0.0035959617652998,0.0011142087385280016,0.0013691397954120172,0.0560727159216149,0.0,0.0,0.005172888767492956,0.000511125367012478,0.15762944139907853,0.00646445087650713,0.0018919815147478934,4.514385200348859e-09,5.207210601304662e-07,7.997313718771133e-06,0.0010071551223642364,0.016677335097155417,0.0002454551449613078,1.772313690288017e-07,4.25242556142158e-06,1.7508185560428912e-09,2.2593473080357696e-06,1.0748197818050705e-05,4.022367025606106e-07,0.00011811363031691897,1.7454483757049316e-08,6.91968523226892e-06,2.7007732302767283e-06,2.6245648138771263e-08,4.107334108237001e-06,2.142391653189245e-09,3.906925105181787e-09,1.1124938206314599e-06,3.76,0.0,0.006103933859287482,0.8283455033970181,0.09599103857976335,0.0026169140647893424,0.48730996294200407,0.8462617224276172,0.0017668396992666616,2.09156521788821e-10,0.0351297587188592,0.00019516117775695663,0.07739124660014263,2.3808444461532454e-09,2.272400748538518e-06,6.302456459289008e-06,0.00010212109375716244,0.00027294884985166676,1.2235048612764024e-07,0.006216771406917236,0.00010593386805732745,2.016003261413884e-05,0.11296606850234911,0.019507345864226273,0.0045738513481857436,0.0006162461114251396,0.0011460778749707433,3.1850767349693195e-05,0.010539373207609587,0.0034965816133564844,2.9833080489605954e-07,1.0239040879633486e-11,1.2526508092587702e-05,4.0777153995019285e-07,0.014252333916843473,1.4581077916163619e-08,1.9332077651787104e-12,3.701993442540681e-07,0.00024213726373659015,2.8130962899128213e-08,3.0033118227506616e-07,6.828476901583688e-10,1.0848526580228954e-05,4.3341083416427026e-06,0.0036499336668451504,9.316177580629573e-11,7.700870298785649e-10,0.000536113491100294,1.3584027414817144e-07,7.841100926084908e-06,0.00022950684794198158,1.064455897890918e-10,4.0277069268055966e-05,1.4308231457736984e-05,0.0004220897572203295,5.905705113572125e-05,6.015160142398704e-12,3.80749398320031e-12,1.6528375882763573e-09,1.7150045618371753e-11,3.735748883164631e-10,3.9069307397246567e-10,1.1042956202136172e-07,0.0002637422232881818,0.0003855465144790659,8.293836772431883e-06
1.6360208253175314e-05,1.0082109699564012,0.003614665513331558,0.0011166707222182433,0.001374935687744507,0.056488469388740054,0.0,0.0,0.005143929589349697,0.0005076953907329252,0.15899999878172835,0.006522420775620271,0.0018913416901387078,4.598342236394644e-09,5.268401710498132e-07,8.03676954879943e-06,0.0010128169556555518,0.016662193979460536,0.0002480441295641866,1.7842934563854402e-07,4.351027813521967e-06,1.7826316878897435e-09,2.2871782292154873e-06,1.0893296106612905e-05,4.022758621448894e-07,0.00012018158568693377,1.780856453390518e-08,7.032501081384253e-06,2.7356463279595716e-06,2.6584910816389043e-08,4.110000072777529e-06,2.1547264688612244e-09,3.961879489405579e-09,1.1250353613234496e-06,3.76,0.0,0.005977884181007273,0.8269946076055661,0.09685825613256331,0.002632670062942942,0.48543115769886336,0.846937759767285,0.0017639583792719855,2.079482382070186e-10,0.03552719413562081,0.00019500863785579177,0.07788786478253597,2.374385298071957e-09,2.2870483580912413e-06,6.3283114374000544e-06,0.00010119834507240368,0.00027311533841975255,1.2255683030316188e-07,0.006234099481260447,0.00010603107865563286,2.028128454238409e-05,0.11374817874356469,0.019603294968525035,0.004576721397129038,0.0006166608302915686,0.0011443873571510995,3.188416915455819e-05,0.010545028224672874,0.003501075621273521,2.973165432207783e-07,1.0204224880353207e-11,1.2590590872923653e-05,4.0984893161738344e-07,0.014338585779510438,1.4559467987383527e-08,1.9266334837384534e-12,3.705071887985269e-07,0.00024290630372981025,2.7907400106075476e-08,2.9992736007284406e-07,6.833156173035764e-10,1.088132170651374e-05,4.361653947663127e-06,0.0036740051988541564,9.357312267042981e-11,7.71571364170794e-10,0.0005411407150631929,1.3650901444642548e-07,7.909494912492185e-06,0.0002307324382949687,1.0680796885250795e-10,4.0550038775872205e-05,1.435726527511115e-05,0.00042475456234190373,5.958539379591399e-05,6.033141769468765e-12,3.8188931896208466e-12,1.6799375071187882e-09,1.741620822383668e-11,3.7508423673541583e-10,3.9333951001799164e-10,1.1154248290461297e-07,0.0002654368296295445,0.00039162324635387747,8.414930383389369e-06
