Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322)
4.71216331330007e-06,0.9728376961945903,0.0007219503887640901,0.0002787596564922466,0.00014204876286957592,0.0032953993986882843,0.0,0.0,0.0020236510049242806,3.056736647596602e-05,0.005650831314207481,0.0001715789834356387,0.00047682404082862644,6.071902186285749e-11,4.3941578363971733e-08,8.354605235242906e-06,0.00011705764567458223,0.0022180009405528877,3.437081085710353e-10,8.212506610045435e-08,1.9218179217444387e-08,3.2486448793893707e-10,3.9806769376556157e-07,3.232890480169509e-08,1.8920956301317373e-08,7.933392407430583e-09,3.32912400102826e-11,8.624786431226219e-08,9.036113343051669e-09,2.2315808858193197e-10,4.5691822747963544e-07,5.93784128262355e-11,3.611662580608488e-11,4.981820114431732e-09,3.76,0.0,0.06580875875529003,0.9886021272975171,0.0029946324191966116,0.00014423228606876362,0.5849967656701739,0.6462025453985937,0.0026565381151813974,5.022963007918219e-10,0.0010211427045133568,0.00015426981801513993,0.024547908037148736,1.8177821866369154e-09,1.1468034177329086e-06,2.946560942965442e-06,4.114706165106343e-06,1.0892125591973577e-05,1.0722883947028485e-07,0.001914248610984286,1.802536093798304e-05,6.491553780485075e-06,0.0055000900987570165,0.002352958326890593,0.0010532677156614844,0.0001539686294430079,0.00024232464495689448,5.69146322591926e-06,0.0019018465033146755,6.314149273428133e-05,5.712499924171662e-08,2.2613255347787473e-12,7.616693392899381e-07,3.25068489005209e-08,0.0002981046042785107,2.674833192044187e-09,4.613489267997631e-13,5.2013639200564093e-08
4.754580950094835e-06,0.9731507214805759,0.0007369319167802532,0.0002852018462219298,0.00014595036765937386,0.0033793294333878785,0.0,0.0,0.002079068355132797,3.2150554965727584e-05,0.005842425757452534,0.0001772436816459684,0.0004888836674403693,6.480603899148396e-11,4.592864751609088e-08,8.5552371252867e-06,0.00012009440670894252,0.0022726998579488014,3.645332181122088e-10,8.355478870070174e-08,2.022586312525065e-08,3.409936316797308e-10,4.076967291962991e-07,3.3994728092584526e-08,1.9835727486051935e-08,8.519673312241085e-09,3.587998560260573e-11,9.116981462280815e-08,9.562184328733929e-09,2.3500146433024957e-10,4.7105875432632994e-07,6.24451701725125e-11,3.809784316387983e-11,5.275205818674608e-09,3.76,0.0,0.06440894748587106,0.9883473533285982,0.0030838973153134953,0.00014880010680664682,0.5856995569434784,0.6478952976987008,0.00265585361304601,5.026086780678894e-10,0.001042439203099998,0.00015441913749828388,0.02487935650262607,1.8184943122410206e-09,1.16240620477647e-06,2.95105653825543e-06,4.141815350647486e-06,1.1207770205146846e-05,1.0785416274283667e-07,0.001934769976361183,1.8414172309391792e-05,6.5048706788125264e-06,0.005681636817920462,0.002387445778122005,0.001080723992626383,0.00015798443791107989,0.00024854876943318727,5.815061337602098e-06,0.001955700209360061,6.646603277847703e-05,5.855898748600342e-08,2.3180812236556227e-12,7.868130412877855e-07,3.357680274261941e-08,0.00030983972361186754,2.735866702637586e-09,4.729266203714528e-13,5.330258699263456e-08
4.796998586889601e-06,0.9734602248154949,0.0007521395968841289,0.0002917591994284824,0.00014995221615046451,0.003464999492890048,0.0,0.0,0.002135353093476895,3.3802009653110735e-05,0.0060390103190241795,0.00018305232255493533,0.0005011479189444555,6.914344646784661e-11,4.7993448306850704e-08,8.759457308932139e-06,0.0001231881747268963,0.002328392565369271,3.8651082098337653e-10,8.499360777505064e-08,2.1278288451051552e-08,3.5782519157947385e-10,4.175043395081348e-07,3.574547015023659e-08,2.078824043746233e-08,9.145681254450754e-09,3.865450844019517e-11,9.63384373071771e-08,1.011474492710168e-08,2.473903567202711e-10,4.85591296263511e-07,6.564585021552696e-11,4.017514017235719e-11,5.583526956974279e-09,3.76,0.0,0.06303816667957002,0.9880868826193769,0.003175494034053677,0.00015347273580671906,0.5863649923090782,0.6495597099375772,0.0026551538081163503,5.028874344113237e-10,0.0010641537294267369,0.00015455198913083535,0.025211836024297378,1.8190074620236982e-09,1.178057615803928e-06,2.95529251270138e-06,4.1688254867858985e-06,1.1530046872633697e-05,1.0847399816514064e-07,0.0019552190648358214,1.8808233870679475e-05,6.517726026631329e-06,0.005867736405478735,0.0024221291913064467,0.001108674698110627,0.00016207229884862245,0.00025488211217195326,5.940301910722889e-06,0.002010520824070837,6.994072046479043e-05,6.001691978194777e-08,2.375784268402904e-12,8.125786641441491e-07,3.4673143390768524e-08,0.0003219842012190257,2.7977078973256254e-09,4.846975075962909e-13,5.461243948191426e-08
4.839416223684367e-06,0.9737663176941171,0.0007675728292003174,0.00029843229467450854,0.00015405628369954323,0.003552439841285398,0.0,0.0,0.0021924991986433627,3.552389977375859e-05,0.0062406787513053195,0.00018900753665132954,0.0005136170649511896,7.374438649446178e-11,5.0138238477650394e-08,8.96728366386774e-06,0.00012633940982275277,0.0023850887684413857,4.096991230613327e-10,8.644150235435619e-08,2.237714984759952e-08,3.7538377654737344e-10,4.274916175935199e-07,3.758526008792068e-08,2.1779637739250017e-08,9.81385323766684e-09,4.1626872659685973e-11,1.0176434817439751e-07,1.069491586700629e-08,2.603454515424134e-10,5.005240938132612e-07,6.898493501775024e-11,4.235248539329309e-11,5.907421591126713e-09,3.76,0.0,0.06169581663993505,0.987820629394887,0.0032694792004720748,0.00015825153543401019,0.5869935572054004,0.651196374675874,0.0026544384683636502,5.031329232051101e-10,0.0010862975212196525,0.00015466808586834873,0.025545348482199772,1.8193182264231096e-09,1.1937577057232163e-06,2.9592644845027256e-06,4.19574353827208e-06,1.1859026581399055e-05,1.090883483430272e-07,0.0019755942925051145,1.9207488597767904e-05,6.530112525111395e-06,0.006058467139829402,0.0024570123563809267,0.0011371215498863965,0.0001662324502044091,0.0002613249412748991,6.06716735521595e-06,0.002066308913476378,7.35709485879261e-05,6.14987950216199e-08,2.43443461304356e-12,8.38976380350507e-07,3.579629978438212e-08,0.000334550789986135,2.860344668229171e-09,4.966615996338303e-13,5.594317566232146e-08
4.881833860479133e-06,0.9740691097631148,0.0007832307995496012,0.00030522163272870574,0.0001582645378403823,0.0036416808640032544,0.0,0.0,0.0022504997234609457,3.731841475886213e-05,0.006447525381323278,0.0001951119684033936,0.000526291202866458,7.862249480822811e-11,5.2365287219516974e-08,9.178731612308055e-06,0.0001295485448898521,0.002442797845909381,4.3415893175279956e-10,8.789845246723613e-08,2.3524197689792864e-08,3.9369444656779953e-10,4.376595431385713e-07,3.951840177077571e-08,2.2811069440008024e-08,1.052675564034256e-08,4.480981631548046e-11,1.074585193458195e-07,1.1303853444952453e-08,2.738879410244893e-10,5.158653537603385e-07,7.246696913973816e-11,4.4633966157008006e-11,6.247548161088483e-09,3.76,0.0,0.06038131022222584,0.9875485081941467,0.0033659104041775813,0.00016313785071888238,0.5875857238349494,0.6528058726350537,0.0026537073646908612,5.03345489280953e-10,0.0011088821022753766,0.0001547671384020003,0.025879896734325527,1.8194231644147745e-09,1.2095065755705077e-06,2.9629680302675084e-06,4.222576304144146e-06,1.2194777202347646e-05,1.09697215593368e-07,0.0019958941106529276,1.9611872686439774e-05,6.542022784309767e-06,0.0062539074238064886,0.0024920992311513483,0.0011660658864952958,0.00017046507415034926,0.0002678774338182247,6.195637986700562e-06,0.0021230642850193987,7.736221620450885e-05,6.300458918050905e-08,2.494031293612597e-12,8.660163495764033e-07,3.6946700159502223e-08,0.0003475525283832553,2.9237637582050624e-09,5.088186836802926e-13,5.7294752719900096e-08
4.924251497273898e-06,0.9743687088489019,0.0007991124755501121,0.0003121276336572275,0.00016257893516969296,0.0037327530444476735,0.0,0.0,0.002309346768750141,3.918776076360945e-05,0.0066596450469242115,0.00020136827443962586,0.0005391702520653337,8.379190228907729e-11,5.467687136649724e-08,9.393814025198718e-06,0.00013281598421860068,0.0025015288254497574,4.5995374851073333e-10,8.936443895381494e-08,2.472123957755101e-08,4.1278269248908075e-10,4.4800897767275845e-07,4.154937893467122e-08,2.388369111112859e-08,1.1287089377946084e-08,4.8216779504981264e-11,1.1343228458130049e-07,1.194274988893971e-08,2.880395176042988e-10,5.316232340476607e-07,7.609655457427766e-11,4.702378902248345e-11,6.6045856935183464e-09,3.76,0.0,0.059094072573678144,0.9872704339609274,0.0034648461845879952,0.00016813300738844548,0.5881419515432761,0.6543887729583744,0.0026529602697268166,5.035255011412875e-10,0.001131919284457083,0.0001548488564475126,0.02621548461588646,1.8193188388706756e-09,1.2253043725074296e-06,2.9663987088223018e-06,4.249330408358884e-06,1.253736324425268e-05,1.1030060196100038e-07,0.002016117005056415,2.00213154602498e-05,6.553449373197968e-06,0.006454135717389529,0.0025273939426930744,0.001195508652037507,0.00017477029486758568,0.0002745396722609061,6.3256919432699904e-06,0.00218078596104231,8.132012438075365e-05,6.453425449815e-08,2.5545723883877335e-12,8.937087082424354e-07,3.812477159423033e-08,0.0003610027374157517,2.98795074592638e-09,5.211683471929377e-13,5.866710506620647e-08
4.966669134068664e-06,0.9746652209838094,0.0008152166029969087,0.0003191506339848679,0.00016700141809435063,0.003825686939725933,0.0,0.0,0.002369031458360313,4.1134156926348526e-05,0.0068771330298288665,0.000207779121643641,0.0005522539482599535,8.926723533338227e-11,5.7075271379299994e-08,9.612541128279637e-06,0.0001361421021098135,0.0025612903591922206,4.8714986296112e-10,9.08394432771307e-08,2.5970141855024007e-08,4.3267441359789664e-10,4.585406596847656e-07,4.368286027185945e-08,2.4998661775450887e-08,1.2097695127384797e-08,5.1861932880667584e-11,1.1969734421858524e-07,1.2612833670184033e-08,3.0282236624738685e-10,5.478058279256372e-07,7.98783452154318e-11,4.952628001045865e-11,6.979233980715306e-09,3.76,0.0,0.05783354087893457,0.98698632213879,0.003566346014046925,0.00017323830985408711,0.5886626871967604,0.655945633466367,0.0026521969543470726,5.0367327993859e-10,0.0011554211693778032,0.0001549129500233016,0.026552116937552887,1.8190018502668638e-09,1.24115128977276e-06,2.9695520851495857e-06,4.276012290237841e-06,1.288684560514947e-05,1.1089850923630246e-07,0.002036261495320564,2.0435739302277478e-05,6.5643848695549585e-06,0.006659230467952793,0.002562900788619419,0.0012254503812499362,0.00017914817637688197,0.0002813116409251476,6.457305163346241e-06,0.0022394721530410878,8.545037139834353e-05,6.608771870153676e-08,2.616055022544372e-12,9.220635587072509e-07,3.9330939581588605e-08,0.00037491501679600667,3.052890026590685e-09,5.337100337493837e-13,6.006014939940173e-08
5.00908677086343e-06,0.9749587504309496,0.0008315417026127624,0.00032629088393179584,0.00017153391143842292,0.003920513155487179,0.0,0.0,0.0024295439155323367,4.3159831355554187e-05,0.007100084985585092,0.00021434718518054263,0.0005655418380882126,9.506361450167325e-11,5.956276708444567e-08,9.834920410474505e-06,0.0001395272415082604,0.002622090699014993,5.158164485394037e-10,9.23234473319371e-08,2.727283114435655e-08,4.533958929615228e-10,4.692551998093325e-07,4.5923704466056056e-08,2.6157141707285447e-08,1.2961558599747558e-08,5.5760206442189455e-11,1.2626576969159013e-07,1.3315369758862143e-08,3.1825915526607594e-10,5.644211473871575e-07,8.381704036275478e-11,5.214588459555141e-11,7.372213727801481e-09,3.76,0.0,0.05659916411050781,0.98669608875898,0.003670470278722783,0.00017845503915842604,0.5891483655593005,0.6574770009068879,0.0026514171931773037,5.037891308243254e-10,0.001179400149766148,0.0001549591307392708,0.026889799482581925,1.8184688148309688e-09,1.2570475665846534e-06,2.9724237532341963e-06,4.302628195151734e-06,1.3243281322036662e-05,1.1149093897296622e-07,0.002056326134240553,2.0855059566323668e-05,6.574821909223749e-06,0.006869270038113093,0.002598624238190251,0.0012558911849214188,0.00018359872042135832,0.0002881932225579926,6.590451416215722e-06,0.002299120236805971,8.975874740109192e-05,6.766488423141016e-08,2.6784753252280824e-12,9.510909581482031e-07,4.056562753401639e-08,0.00038930324029994533,3.118564801539615e-09,5.464429406169038e-13,6.14737792000287e-08
5.051504407658196e-06,0.9752493997079997,0.0008480860672921118,0.000333548544736952,0.00017617831891419226,0.004017262319874617,0.0,0.0,0.0024908732407222596,4.526701684290627e-05,0.00732859687044648,0.00022107514644265484,0.0005790332739486173,1.0119665104343135e-10,6.214163322116159e-08,1.0060956534804194e-05,0.00014297171266032283,0.0026839376716662694,5.460256595231072e-10,9.381643325448904e-08,2.86312958922607e-08,4.749737705138284e-10,4.801530761062304e-07,4.827696515833065e-08,2.7360290107270123e-08,1.3881815847328855e-08,5.992731854865358e-11,1.3315000759273462e-07,1.4051659820002461e-08,3.3437302561628837e-10,5.814771058878528e-07,8.791737826062138e-11,5.488716744907294e-11,7.784266666018118e-09,3.76,0.0,0.05539040278419452,0.9863996505358014,0.003777280257214185,0.0001837844508852361,0.5895994096680269,0.6589834111998076,0.0026506207643012323,5.038734028095682e-10,0.0012038689104962948,0.00015498711306762182,0.027228539002751052,1.8177163920393115e-09,1.2729934879894132e-06,2.9750093592939836e-06,4.329184165553743e-06,1.360672331964338e-05,1.1207789250682646e-07,0.0020763095071911495,2.1279184519789802e-05,6.584753235174609e-06,0.007084332631242257,0.002634568933230344,0.001286830735713289,0.00018812186440998732,0.0002951841949858197,6.725102235098006e-06,0.002359726728567039,9.425112846612007e-05,6.926562748921782e-08,2.7418283696501154e-12,9.808009070952705e-07,4.1829256273557965e-08,0.0004041815502740403,3.1849570725231926e-09,5.593660299678942e-13,6.290786207912819e-08
5.0939220444529614e-06,0.9755372696093966,0.0008648477597116557,0.00034092368608705184,0.00018093651946618757,0.004115965056610137,0.0,0.0,0.0025530074910320583,4.7457946302034925e-05,0.00756276486522291,0.00022796569090940036,0.0005927274091006589,1.0768244188202409e-10,6.481413480318454e-08,1.0290651252180845e-05,0.00014647579179972244,0.0027468386537434068,5.778527293504569e-10,9.531838323149637e-08,3.004758792752659e-08,4.974350138137045e-10,4.912346294575643e-07,5.0747895824466244e-08,2.86092626517991e-08,1.4861758592130947e-08,6.437980510191889e-11,1.4036288324368097e-07,1.4823042345608489e-08,3.5118757859757015e-10,5.989815003548003e-07,9.218412934902684e-11,5.775481191720162e-11,8.216155629997044e-09,3.76,0.0,0.054206728719337925,0.9860969249687033,0.0038868380967872107,0.00018922777303618775,0.5900162312079272,0.6604653896764073,0.0026498074437833973,5.039263913699859e-10,0.0012288404292358582,0.00015499661559281136,0.02756834321301415,1.8167413317391237e-09,1.288989384652861e-06,2.9773046254090153e-06,4.355686031788435e-06,1.3977220158794524e-05,1.1265937097546643e-07,0.00209621023154258,2.17080153224669e-05,6.594171746350597e-06,0.007304496214721926,0.002670739688827953,0.0013182682544385978,0.0001927174794301691,0.00030228422788235556,6.861226890582993e-06,0.0024212872622676094,9.893347008407947e-05,7.088979815096073e-08,2.8061081883757058e-12,1.01120333759699e-06,4.312224357290642e-08,0.0004195643512606363,3.252047626646343e-09,5.724781221725363e-13,6.436224707716886e-08
5.136339681247727e-06,0.9758224592272103,0.0008818246103642199,0.0003484162836562111,0.00018581036348860175,0.0042166519572426585,0.0,0.0,0.0026159336613872253,4.973484793393695e-05,0.0078026852961481956,0.0002350215059455696,0.0006066231930582108,1.1453756265640878e-10,6.758252225177838e-08,1.0524003318630945e-05,0.00015003971986662383,0.002810800546609705,6.113760700917723e-10,9.682927930741431e-08,3.152382402725924e-08,5.208068864875994e-10,5.025000590888096e-07,5.334195454332525e-08,2.990520891895652e-08,1.5904839558358313e-08,6.913504876654974e-11,1.4791760373931283e-07,1.5630892719162704e-08,3.687268619154859e-10,6.169419925406919e-07,9.662208838165741e-11,6.075361921994863e-11,8.668664596880616e-09,3.76,0.0,0.05304762480380662,0.9857878304338701,0.00399920678717468,0.00019478620387853278,0.590399230885381,0.6619234513135425,0.002648977012021926,5.039483609816355e-10,0.001254327976707097,0.00015498736226806801,0.027909220784796105,1.8155404483055253e-09,1.3050356325903503e-06,2.9793053718244495e-06,4.382139403130359e-06,1.4354815785328048e-05,1.1323537533782298e-07,0.0021160269561025192,2.2141445984349213e-05,6.603070545642729e-06,0.007529838441028043,0.0027071414937854077,0.0013502024968506145,0.00019738536833797756,0.0003094928796597825,6.998792446698562e-06,0.0024837965680905866,0.0001038118000358385,7.253721849176673e-08,2.871307742770308e-12,1.0423081011250697e-06,4.444500362349328e-08,0.00043546630271034135,3.3198160330586605e-09,5.857777754007409e-13,6.583675933835625e-08
5.178757318042493e-06,0.9761050659710773,0.000899014216172697,0.0003560262167660123,0.00019080166892128592,0.004319353552575577,0.0,0.0,0.002679637667593497,5.20999401216058e-05,0.008048454552824104,0.00024224527852721467,0.0006207193673027912,1.2177905819462886e-10,7.044902635654943e-08,1.0761008416143393e-05,0.00015366370126446212,0.002875829751316194,6.466773729213492e-10,9.834910319434735e-08,3.306218748968795e-08,5.45116914377784e-10,5.139494182322322e-07,5.6064808634404726e-08,3.1249269697342056e-08,1.7014677790673086e-08,7.421130813848872e-11,1.55827760429807e-07,1.64766232087149e-08,3.8701535410846077e-10,6.353660897402307e-07,1.0123606653194743e-10,6.388850736573241e-11,9.142598685226944e-09,3.76,0.0,0.051912584763610985,0.9854722862819946,0.004114450131874467,0.00020046090976808334,0.5907487988007006,0.6633581009626355,0.002648129255068098,5.03939646614819e-10,0.0012803451165504316,0.00015495908365247002,0.028251181337844964,1.8141106349961773e-09,1.3211326528315577e-06,2.9810075392619156e-06,4.408549659350641e-06,1.4739549280521072e-05,1.1380590639474348e-07,0.002135758360583248,2.2579363349415505e-05,6.611442987385004e-06,0.007760436566739841,0.0027437795107912812,0.0013826317410124054,0.00020212526393499587,0.0003168095944931142,7.137763718114991e-06,0.002547248452358388,0.00010889221065515741,7.420768272603549e-08,2.9374188506500783e-12,1.0741249561860621e-06,4.579794647077822e-08,0.00045190231075199256,3.388240649405445e-09,5.992632714936923e-13,6.733119494218741e-08
