Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51)
2.0367198857804298e-09,0.8380416313537395,2.952803464578935e-11,2.195011016044919e-12,1.8180773961464853e-13,1.7263344138102072e-13,0.0,0.0,1.5346861265672946e-08,5.5077383909039625e-14,1.6858370835939686e-13,1.952254225730342e-13,2.4417211512221043e-16,7.869904271332141e-27,8.071278400066686e-18,8.48511218427922e-11,4.3986322381106777e-13,1.1621323259300813e-10,6.580967563141923e-25,2.099296784785169e-20,3.583324190070951e-23,2.1777964585621294e-22,9.643806813277079e-10,1.156232770156908e-23,1.022679823121976e-18,1.9678180431622893e-28,1.232453129131986e-31,5.345906853666367e-24,9.169051242046186e-29,1.0248256511959076e-28,4.201957907965624e-19,3.4261039476521844e-32,1.8197460505918103e-32,5.873578735662118e-33,3.76,0.0,0.7102346373307366,0.9978999027412978,2.924929847481057e-14,2.414748820471987e-16,0.00039218716751963787,0.00039219140374451743,0.002100081793127475,2.0183753866731314e-13,1.1612770524956167e-10,1.5382314028231773e-08,1.895887334292296e-09,1.1584601078913644e-13,9.615838019971e-16,5.875323023725837e-11,1.3515045003519183e-12,1.036047080915141e-16,8.083737095435267e-12,2.1477627791327605e-10,1.256917961754546e-10,2.797057424816937e-11,1.2410292365104777e-12,4.8988283408744864e-12,2.5084866932058415e-13,9.181590890664246e-16,1.882402263304182e-15,3.9747203904761225e-13,6.489777427417372e-18,1.0488804609414308e-09,1.1953978324576354e-19,7.757894918485562e-24,5.496526695825701e-19,5.934441274863336e-19,2.440209369840051e-19,6.489332221461117e-15,2.497687389622159e-24,5.946935211380698e-20,5.648057165518104e-21,1.6953460732529012e-15,5.857061584001464e-22,1.9391576433513429e-25,5.647074317495586e-14,1.2081565457578041e-18,1.0029019063535767e-23,1.0100771599000854e-23,3.2549344085019616e-15,8.475914043763226e-22,2.344011099444434e-18,5.797340430432972e-19,2.232141796193965e-18,7.918474966100885e-25,1.2526933459796483e-22,2.3741283705121455e-11,8.62838540061299e-22,4.386489468269752e-20
2.0750394443910174e-09,0.8380427613210932,3.078652590494226e-11,2.2691121655873877e-12,1.9200057823800163e-13,1.8247206215688164e-13,0.0,0.0,1.563535726220613e-08,5.716799873841965e-14,1.7812015208714202e-13,2.0626634886538492e-13,2.5876574899598905e-16,8.308248108389285e-27,8.365123734191322e-18,8.796876178177137e-11,4.624462750300403e-13,1.2076550527216858e-10,7.343240904739827e-25,2.2489775718978963e-20,3.926089700089329e-23,2.385482124471721e-22,9.809811975635147e-10,1.2484277582181805e-23,1.0929128129142134e-18,2.1874607866431923e-28,1.372302630600042e-31,5.857613301970981e-24,1.0317298398515317e-28,1.1472962051425345e-28,4.451711675872245e-19,3.872673444796993e-32,2.038768061082404e-32,6.666520982722578e-33,3.76,0.0,0.7102272603020491,0.9978986359013136,3.093452087398223e-14,2.5845308207336487e-16,0.00039956379405496146,0.0003995681911068543,0.0021013483399693303,2.065619658357189e-13,1.206751377828135e-10,1.5672110768371123e-08,1.9678925781487076e-09,1.19499855728129e-13,1.0166322956564333e-15,6.080579356318984e-11,1.4050501713336207e-12,1.0776586963651084e-16,8.325921596574341e-12,2.2299503988963109e-10,1.2980051969215592e-10,2.9025145628095843e-11,1.2940703725784952e-12,5.1703214363817586e-12,2.603793506092379e-13,9.702379264643546e-16,1.967983767684531e-15,4.1073716480402764e-13,6.944132342355627e-18,1.0685936079683678e-09,1.2707619426206005e-19,8.213497114112744e-24,5.883772753229725e-19,6.242660317701351e-19,2.6147395376757776e-19,6.795663309485529e-15,2.63070748413124e-24,6.290018376307939e-20,5.9957413018428185e-21,1.7596566965404297e-15,6.161992287160923e-22,2.0425291727279684e-25,5.931648392757962e-14,1.2994403507432004e-18,1.084273307773516e-23,1.1021858287678308e-23,3.416235602687589e-15,9.289954038242478e-22,2.5186860541025405e-18,6.235042053794456e-19,2.3638265135448194e-18,8.468551010717644e-25,1.3525806373118585e-22,2.417942832081736e-11,9.333062143455906e-22,4.669935612331658e-20
2.113359003001605e-09,0.8380438912769215,3.208064850568864e-11,2.3444939531229934e-12,2.0257070853756654e-13,1.926941775853639e-13,0.0,0.0,1.5923848237413116e-08,5.929751887379828e-14,1.8800366840444142e-13,2.177089699314373e-13,2.7393260900050014e-16,8.762055693538523e-27,8.663761297091033e-18,9.1138820081043e-11,4.857609744267175e-13,1.2540389638500664e-10,8.177800688852504e-25,2.4064595972043138e-20,4.2943180191290646e-23,2.6085242480611884e-22,9.975281683786423e-10,1.34604853640061e-23,1.1665867579647271e-18,2.426946060050635e-28,1.52507390087577e-31,6.408187011317134e-24,1.1585329480932062e-28,1.281883601861601e-28,4.711216953877518e-19,4.3675375269815394e-32,2.2793161371114154e-32,7.54910687455438e-33,3.76,0.0,0.7102198833499023,0.9978974830362664,3.268345301170951e-14,2.76294950317359e-16,0.0004069403423254805,0.00040694490319193244,0.0021025009117911575,2.1127573925978434e-13,1.2530851253480388e-10,1.5961929203397494e-08,2.041239613470648e-09,1.2318793880082277e-13,1.0737329661411414e-15,6.28874850478318e-11,1.4596107357351723e-12,1.1201731568016e-16,8.569852669490343e-12,2.3136958282641646e-10,1.3396668173575962e-10,3.0098899904957177e-11,1.3484123710140534e-12,5.451298885323189e-12,2.7008805181883203e-13,1.0242371404382022e-15,2.0557604313210344e-15,4.2416333897266956e-13,7.421735592384642e-18,1.088305985122132e-09,1.349254352534824e-19,8.685776689510457e-24,6.290313865130729e-19,6.560575264456203e-19,2.7984790552361146e-19,7.110266333465548e-15,2.767873769608463e-24,6.645380528496226e-20,6.3583084778695484e-21,1.8249202711443824e-15,6.47730717079454e-22,2.1495543438961234e-25,6.22497799000496e-14,1.395719129888853e-18,1.1705614238982349e-23,1.200663685725988e-23,3.5819287319471356e-15,1.0164844426739432e-21,2.7026956668474828e-18,6.696663993909295e-19,2.5005394200608494e-18,9.044312170060706e-25,1.4583077528202264e-22,2.4617267520852345e-11,1.0081272265985484e-21,4.96615989389992e-20
2.1516785616121928e-09,0.8380450212212245,3.341087800643728e-11,2.421160655357425e-12,2.1352521952262778e-13,2.033082501509241e-13,0.0,0.0,1.621233422529275e-08,6.146594259624358e-14,1.9824003700737865e-13,2.2955997053202797e-13,2.896838336034268e-16,9.231559822517205e-27,8.967167947514672e-18,9.436110153615753e-11,5.098174561382406e-13,1.301283460302186e-10,9.090042870439545e-25,2.5720063522013746e-20,4.68937185435224e-23,2.847738040357599e-22,1.0140217736142842e-09,1.4493048988812487e-23,1.2438042566753062e-18,2.687658912024854e-28,1.6916981659642044e-31,6.999844563130404e-24,1.2983220570749418e-28,1.429546802123799e-28,4.980663980233907e-19,4.9148778438307814e-32,2.543046650349801e-32,8.529571819916712e-33,3.76,0.0,0.7102125064742951,0.9978964338896906,3.449729436079038e-14,2.9502821078541187e-16,0.00041431681233240823,0.00041432154000053506,0.0021035497650583783,2.159791977447625e-13,1.3002776667037687e-10,1.625176952484903e-08,2.115928428739796e-09,1.2690948994136942e-13,1.132922668829034e-15,6.499802918520512e-11,1.5151851036159622e-12,1.1635951757851172e-16,8.815477493249494e-12,2.398999553906066e-10,1.381899346079914e-10,3.11918172169928e-11,1.4040654164317767e-12,5.741898870821948e-12,2.799747990616265e-13,1.0801906231003894e-15,2.1457511793451062e-15,4.377484076937045e-13,7.92336486486185e-18,1.108017592425385e-09,1.4309397296052203e-19,9.174985695231259e-24,6.716724030214566e-19,6.888298740843111e-19,2.9917501419542727e-19,7.433186631782416e-15,2.9092304739300545e-24,7.01320506785671e-20,6.736141524239735e-21,1.891125799411628e-15,6.803197848417082e-22,2.26030476500963e-25,6.527158372398985e-14,1.4971646025832555e-18,1.2619652717187688e-23,1.3058124088642483e-23,3.7520235973380606e-15,1.1103877785244481e-21,2.896344900026885e-18,7.183026365577122e-19,2.642371894973873e-18,9.646370449347876e-25,1.5700958247697383e-22,2.505480181068141e-11,1.0874880767012717e-21,5.275503883421465e-20
2.1899981202227804e-09,0.8380461511540024,3.4777686673559444e-11,2.499116634812005e-12,2.2487121038007048e-13,2.1432279711584316e-13,0.0,0.0,1.6500815256998734e-08,6.367326819127018e-14,2.0883501614078568e-13,2.418260104911815e-13,3.060305694692772e-16,9.71699168887179e-27,9.275320645376553e-18,9.763541160005101e-11,5.346257931958159e-13,1.3493879812936765e-10,1.0085661499353788e-24,2.745885604969526e-20,5.1126590320379324e-23,3.1039652246252676e-22,1.0304621925110066e-09,1.5584106958223446e-23,1.3246689835277801e-18,2.971053493269834e-28,1.8731554408326335e-31,7.634888707601737e-24,1.452169783574978e-28,1.591302322669573e-28,5.260243444367165e-19,5.519150027260672e-32,2.831709221265554e-32,9.616739181080546e-33,3.76,0.0,0.710205129675227,0.9978954791280871,3.6377245616834395e-14,3.1468096754484274e-16,0.0004216932040769513,0.0004216981015334453,0.002104504233270426,2.2067269791233142e-13,1.3483284118820294e-10,1.6541631920016888e-08,2.191959012438069e-09,1.3066375665473855e-13,1.194238222011624e-15,6.71371531729181e-11,1.5717722494945136e-12,1.207929469487999e-16,9.062744843784775e-12,2.4858620472849633e-10,1.424699327010966e-10,3.230387758264686e-11,1.461039632125607e-12,6.042258465696539e-12,2.900396190036696e-13,1.1381322226667617e-15,2.2379750473794217e-15,4.5149025677491766e-13,8.449811404594713e-18,1.1277284299007865e-09,1.51588283376764e-19,9.681375441609103e-24,7.163583011552034e-19,7.225942603316251e-19,3.1948809979778523e-19,7.764467630867099e-15,3.0548219380226133e-24,7.393675280159683e-20,7.12962785247436e-21,1.958262546232573e-15,7.139858139090344e-22,2.3748528177078183e-25,6.83828338446973e-14,1.6039509057008146e-18,1.3586881378644294e-23,1.4179412708076167e-23,3.926528658337204e-15,1.2110458431214491e-21,3.099942183943769e-18,7.694960708539423e-19,2.7894153149964693e-18,1.0275337893189497e-24,1.6881699768667974e-22,2.5492031694214586e-11,1.171579915141717e-21,5.598312739061797e-20
2.2666372374439557e-09,0.8380484109849845,3.762291425584213e-11,2.6589142835960566e-12,2.4876607831254005e-13,2.3758765464729547e-13,0.0,0.0,1.7077762563728563e-08,6.820461816127033e-14,2.311237321594182e-13,2.676297235960722e-13,3.405552057286845e-16,1.0736555498710749e-26,9.905772528081985e-18,1.0433934264159726e-10,5.865380221442402e-13,1.448175033339825e-10,1.2351360931319544e-24,3.119734041755536e-20,6.049793633068853e-23,3.6709610162071026e-22,1.0631841852569374e-09,1.7950463341676468e-23,1.4977601063190252e-18,3.6120626246470284e-28,2.28474283288889e-31,9.044789663549144e-24,1.8066745500537355e-28,1.9614586517380456e-28,5.850564841115386e-19,6.917756910769149e-32,3.4913157661585386e-32,1.2149599710387054e-32,3.76,0.0,0.710190376306704,0.9978938195683033,4.034028685658645e-14,3.56859272780387e-16,0.0004364457527836827,0.0004364509987753213,0.0021061632060223527,2.300313102145541e-13,1.447002333781062e-10,1.7121423660967963e-08,2.3480454390508776e-09,1.382675123057801e-13,1.32339396781728e-15,7.150006284684622e-11,1.6879810757807867e-12,1.2993537587403293e-16,9.562009928709075e-12,2.6642651497836723e-10,1.511987924962479e-10,3.4585346959633705e-11,1.5789917631502259e-12,6.672799286024911e-12,3.10703586426255e-13,1.2601149469418696e-15,2.429198804231096e-15,4.7943603294301e-13,9.580389496725702e-18,1.1671477954586777e-09,1.6958017479476131e-19,1.0746699181806536e-23,8.120994962552332e-19,7.931435218081969e-19,3.632064918719436e-19,8.452276112390539e-15,3.358887130707252e-24,8.193285567546815e-20,7.965133159024264e-21,2.0952880041196286e-15,7.846274288473746e-22,2.6156353298358364e-25,7.487735674944846e-14,1.8342545095541226e-18,1.568925534179151e-23,1.6644144592940773e-23,4.288796753648873e-15,1.4340446737157641e-21,3.5382316078265416e-18,8.798927956735786e-19,3.0995005148305246e-18,1.16164486403858e-24,1.9440969738558188e-22,2.63655802503661e-11,1.3547446405567804e-21,6.28572365054037e-20
2.3356124429430136e-09,0.8380504447934549,4.0313391048699374e-11,2.807186895549005e-12,2.716817419425092e-13,2.5998220065697586e-13,0.0,0.0,1.759699845247581e-08,7.241586041754568e-14,2.524673546770492e-13,2.923388037235678e-13,3.737760362594779e-16,1.1710922918892593e-26,1.048918163310362e-17,1.1054888011801233e-10,6.359301879841859e-13,1.5400197538170169e-10,1.4739254165709068e-24,3.4874684851366e-20,7.004839443678837e-23,4.248440576304529e-22,1.0924538673528032e-09,2.0302522206492805e-23,1.6670771798042309e-18,4.282619910660197e-28,2.7167886579929507e-31,1.048701321097633e-23,2.186006754829387e-28,2.3542566436218293e-28,6.418430102963107e-19,8.42195811458174e-32,4.1898116423386897e-32,1.48957447374602e-32,3.76,0.0,0.7101770985367882,0.997892571247818,4.414519091836282e-14,3.98254065431295e-16,0.00044972277897437714,0.0004497283488579983,0.002107410997894777,2.3842377912865086e-13,1.538738719279367e-10,1.764331352091896e-08,2.4931119554855244e-09,1.4521557643047185e-13,1.447273150822164e-15,7.552174229461092e-11,1.7960236370064163e-12,1.3848029643712045e-16,1.0016483087109945e-11,2.830163362021482e-10,1.5924541018902307e-10,3.670393579364379e-11,1.6897673979720974e-12,7.275016639417226e-12,3.2991044463420383e-13,1.3770374313307705e-15,2.60913048466034e-15,5.051029955770938e-13,1.069100280142897e-17,1.2026225918768502e-09,1.8695218938440536e-19,1.1766757522863447e-23,9.058532905310846e-19,8.601413579739397e-19,4.06266697274012e-19,9.10029523446322e-15,3.647476155526166e-24,8.958021009147671e-20,8.77460395972798e-21,2.2216929931770654e-15,8.520872952175424e-22,2.8460701550720633e-25,8.103746316460499e-14,2.061589073364746e-18,1.7784576973560566e-23,1.9133704288472473e-23,4.629979815505074e-15,1.6614941930861877e-21,3.969877496367315e-18,9.88852680524973e-19,3.3973154468461156e-18,1.2921618438404597e-24,2.198269830766344e-22,2.7150737905301747e-11,1.537787059951354e-21,6.953979575886514e-20
2.4045876484420714e-09,0.8380524785645873,4.312958108480642e-11,2.9597081741909857e-12,2.959766539268985e-13,2.8380920331577406e-13,0.0,0.0,1.8116218662328203e-08,7.675311824503899e-14,2.7506145479049436e-13,3.1849505398593076e-13,4.091001044130406e-16,1.2740420294335219e-26,1.1087614221905217e-17,1.1692399453820314e-10,6.879122667104963e-13,1.6346437813451133e-10,1.7500640841409107e-24,3.886559709471393e-20,8.075376106985918e-23,4.89537712195594e-22,1.1215539859868215e-09,2.2879225425490477e-23,1.8498711566552896e-18,5.052663513089828e-28,3.2145384506906426e-31,1.2109754988283787e-23,2.630861404367484e-28,2.811410946789018e-28,7.02211316278214e-19,1.0193761034192524e-31,5.000923443118679e-32,1.8155012034724076e-32,3.76,0.0,0.7101638210148461,0.9978915177356916,4.818302212299325e-14,4.430822300742159e-16,0.00046299955161346125,0.0004630054550596114,0.0021084639811399897,2.467898695362985e-13,1.633248063104482e-10,1.816527764451851e-08,2.642525622512173e-09,1.5225869796397356e-13,1.5786109963552339e-15,7.963189858209422e-11,1.9073342567098405e-12,1.4732814043479958e-16,1.047554943084547e-11,3.001118666069149e-10,1.674706017312976e-10,3.888423206932213e-11,1.8049782985521133e-12,7.91093723676826e-12,3.496946985374904e-13,1.5009258341104876e-15,2.796597979905636e-15,5.312467785549483e-13,1.1894956992318578e-17,1.2380948944051788e-09,2.054808828855313e-19,1.2846364307000475e-23,1.0071599121780822e-18,9.305241039088711e-19,4.530595677430178e-19,9.775995118545156e-15,3.9504814691633225e-24,9.766578264155765e-20,9.6410302859245e-21,2.350959083021771e-15,9.233487686890622e-22,3.0899724059625095e-25,8.750133807872232e-14,2.3090443403734793e-18,2.0085821618227576e-23,2.1900986151344397e-23,4.985526623784441e-15,1.9166502518732445e-21,4.438704020682211e-18,1.1074421980792251e-18,3.713435340221082e-18,1.432349417833531e-24,2.4764931571356697e-22,2.793491705104454e-11,1.739347226730524e-21,7.671394075540939e-20
2.4735628539411293e-09,0.8380545122983832,4.607412271171551e-11,3.1165062268744856e-12,3.2169256225915077e-13,3.091202608010346e-13,0.0,0.0,1.8635423300849255e-08,8.121638176422231e-14,2.989388485172805e-13,3.4613642373756495e-13,4.465927785100878e-16,1.3826340247957318e-26,1.1700939564965716e-17,1.2346357482512684e-10,7.425408427280809e-13,1.7320449860577883e-10,2.068099253999444e-24,4.318723592854981e-20,9.271317177894916e-23,5.617676796825695e-22,1.1504855649960192e-09,2.5694525377150076e-23,2.0467835401039853e-18,5.933454243137529e-28,3.785690809782762e-31,1.392980390503317e-23,3.1502511225256305e-28,3.341257644341311e-28,7.662745481723448e-19,1.2270739192087725e-31,5.938686041960198e-32,2.2004347939309822e-32,3.76,0.0,0.7101505437408725,0.9978906286051274,5.246082954366558e-14,4.91521112519802e-16,0.00047627607070778184,0.00047628231738472773,0.0021093525825540815,2.5513177279814064e-13,1.7305280688371243e-10,1.8687317001113384e-08,2.796286372965775e-09,1.5939307304487405e-13,1.7176208925781835e-15,8.382903499521563e-11,2.0219088715365212e-12,1.5648166765953097e-16,1.0938961928256695e-11,3.1771333191490567e-10,1.75872425487094e-10,4.112611514207627e-11,1.924681335417487e-12,8.581321701246461e-12,3.700565238293815e-13,1.6319759938830953e-15,2.9917155886921712e-15,5.578563866011508e-13,1.3197366650655867e-17,1.2735647031758013e-09,2.2520440207258918e-19,1.398696820358143e-23,1.1163776096644913e-18,1.0043545247245943e-18,5.0379857116431e-19,1.0479564949260299e-14,4.268166712202436e-24,1.0620027422314927e-19,1.0566842807560727e-20,2.4830318304997293e-15,9.98533778185275e-22,3.3477947309724055e-25,9.427396155209492e-14,2.5777204960901548e-18,2.2606414137045185e-23,2.496676668483671e-23,5.355443464469154e-15,2.201922219260081e-21,4.9466276063465235e-18,1.236186233051454e-18,4.04839362486266e-18,1.5825646857916245e-24,2.7802242362790646e-22,2.871812057179427e-11,1.9607130636337337e-21,8.440110477995261e-20
2.542538059440187e-09,0.8380565459948435,4.9149621585971205e-11,3.2776098095119313e-12,3.488713083807082e-13,3.359675133347186e-13,0.0,0.0,1.9154612460863884e-08,8.580564112042981e-14,3.241321324634726e-13,3.7530060716080454e-13,4.863195493140188e-16,1.496995993546128e-26,1.2329027984215341e-17,1.3016651665156715e-10,7.998718877400539e-13,1.8322214999965874e-10,2.432983498569547e-24,4.785720677633268e-20,1.060309227695701e-22,6.4215467580689485e-22,1.1792496220484458e-09,2.876280933783665e-23,2.258465915024952e-18,6.937151396477884e-28,4.438591934622732e-31,1.5965001584844094e-23,3.7541269195950473e-28,3.9529416279927283e-28,8.341465051451871e-19,1.4694396531018752e-31,7.018398466804181e-32,2.652955939053685e-32,3.76,0.0,0.710137266714863,0.9978898781897236,5.698567652741789e-14,5.437518687342377e-16,0.0004895523362641379,0.0004895589358379142,0.0021101024685388097,2.634516094522353e-13,1.8305767030847685e-10,1.9209432531708924e-08,2.954394139683594e-09,1.6661505269642939e-13,1.864515841276804e-15,8.81116811264384e-11,2.1397438571121265e-12,1.6594364057739498e-16,1.1406486829250878e-11,3.3582094520336045e-10,1.8444896078180734e-10,4.342946324184743e-11,2.0489327645626506e-12,9.286919811712414e-12,3.9099610210062705e-13,1.7703833023745952e-15,3.1945983606823854e-15,5.849211824444019e-13,1.460349467429939e-17,1.309032018320849e-09,2.461610140999035e-19,1.5190015379877776e-23,1.2338702686916731e-18,1.081694750199573e-18,5.587037211520958e-19,1.1211176813505636e-14,4.6007970931070536e-24,1.1519440081324003e-19,1.1554523757510856e-20,2.6178587868169247e-15,1.0777671125628636e-21,3.6199994096590585e-25,1.0136017660419893e-13,2.8687414381553848e-18,2.5360243128288577e-23,2.8352613446658966e-23,5.7397257078156495e-15,2.519848653832551e-21,5.49559648949807e-18,1.375620840673202e-18,4.402724025380178e-18,1.7431648193287427e-24,3.1109622972461066e-22,2.950035133629497e-11,2.203224288079527e-21,9.262310135710089e-20
2.611513264939245e-09,0.8380585796539692,5.235865109921337e-11,3.4430482758941243e-12,3.775548241507021e-13,3.64403635643916e-13,0.0,0.0,1.9673786222754772e-08,9.052088648053581e-14,3.5067368517571423e-13,4.060250448183233e-13,5.283460369138326e-16,1.6172541364696545e-26,1.2971750850660999e-17,1.3703172240386226e-10,8.599607673712459e-13,1.9351716891121057e-10,2.850098486845048e-24,5.2893561162020663e-20,1.2081656488197657e-22,7.313500114521157e-22,1.2078471686759276e-09,3.2098902043713345e-23,2.4855796721798246e-18,8.076855488654746e-28,5.18226963643643e-31,1.8234277912613127e-23,4.453445664701287e-28,4.656469810860259e-28,9.059416786954496e-19,1.7510442051505917e-31,8.256696398135778e-32,3.1826041316878217e-32,3.76,0.0,0.7101239899368126,0.9978892448355103,6.176464102427533e-14,5.999594234772671e-16,0.0005028283482892835,0.0005028353104237379,0.002110735293064355,2.717514025443104e-13,1.933392167475531e-10,1.973162515151381e-08,3.1168488555051514e-09,1.73921136535271e-13,2.0195084585543823e-15,9.247839240758362e-11,2.2608359807268723e-12,1.757168243156799e-16,1.1877902950401263e-11,3.5443490758584706e-10,1.9319830767557125e-10,4.579415350372047e-11,2.1777882341515676e-12,1.00284706862592e-11,4.125136208533829e-13,1.916342707724407e-15,3.4053620153874082e-15,6.124308742297519e-13,1.6118753725188913e-17,1.3444968399724477e-09,2.6838910980206895e-19,1.645695034967959e-23,1.3600073246894245e-18,1.1626063056094296e-18,6.180016423674196e-19,1.1970986347270346e-14,4.9486393760341695e-24,1.2465889701252526e-19,1.2606607792153526e-20,2.7553893468024672e-15,1.161176542166423e-21,3.90705868948004e-25,1.0876469187722504e-13,3.183254398704385e-18,2.836166471902369e-23,3.208088210464883e-23,6.138358469195199e-15,2.873099999638642e-21,6.08758968761933e-18,1.5262930601403614e-18,4.776960606826128e-18,1.9145070792819567e-24,3.4702485380094617e-22,3.028161219801433e-11,2.4682730918150492e-21,1.0140212492860694e-19
