Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43)
1.7023415782673124e-07,0.8161990360083284,2.41830191910247e-07,2.656469630760033e-08,1.4725159424301538e-08,4.433284021069377e-08,0.0,0.0,8.641453843621472e-07,1.8984876976360344e-10,2.0992651243080527e-10,1.1884363744877931e-12,4.4473512501370765e-11,1.5699339039473258e-22,4.480655290006632e-16,1.0672999979872e-11,6.51741723845731e-09,4.7520757383813557e-07,5.938863835315263e-22,7.189742555432273e-14,8.708609596683383e-21,1.367579494569407e-22,5.466530478602163e-13,9.205384667691929e-18,1.6637967832840864e-13,9.334502007446748e-22,6.036434383843447e-24,1.0570204885576772e-18,2.3729111032768084e-18,6.171295263776353e-19,3.123320769902291e-14,6.356874249886961e-22,1.5287928634235574e-22,1.8032996854276353e-21,3.76,0.0,0.646590093885573,0.9981589618297729,1.036478822909302e-08,1.8266284125550938e-15,0.021202421916953703,0.02121371358708015,0.0018396705517467241,1.000131694371625e-11,4.750772621966848e-07,1.1631333825593332e-06,5.071252835643885e-06,2.4375013551804617e-11,6.850762649212235e-11,3.128859567971182e-08,4.30128821536789e-09,5.557678671405386e-12,5.298680193731883e-10,6.318310549172177e-07,3.0368532383293687e-08,7.243789220279764e-08,6.914661026124194e-09
1.7455536571715065e-07,0.81627839031001,2.5304072777663184e-07,2.8421469690542757e-08,1.567303855986296e-08,4.765879528970852e-08,0.0,0.0,8.855847896355748e-07,1.9908798244110595e-10,2.267007709346685e-10,1.3542659572786204e-12,4.7579140127986134e-11,1.760580014274464e-22,4.770393382458348e-16,1.189170308740474e-11,6.864683972810596e-09,4.994808791965323e-07,7.109092753319995e-22,7.870744637102407e-14,1.0426854643756881e-20,1.7063131728654857e-22,5.952369909076501e-13,1.0612037640168637e-17,1.7565644290304033e-13,1.0729201060595483e-21,6.939454780391752e-24,1.2271171381414215e-18,2.702119756898844e-18,6.918279643628629e-19,3.3095824059866995e-14,7.176827585087413e-22,1.7602457672270457e-22,2.0863439454222306e-21,3.76,0.0,0.6460605507108238,0.9981589142167321,1.134552577346536e-08,2.0312955362853034e-15,0.021731604302545025,0.02174347295125546,0.001839670440821501,1.0250380714536998e-11,4.993326217178874e-07,1.2022641876529965e-06,5.330767823538002e-06,2.519939155894771e-11,7.278951571104409e-11,3.239510321545207e-08,4.515506884894566e-09,6.056924560824566e-12,5.433918814126778e-10,6.641118208974266e-07,3.115839687215475e-08,7.55286232126369e-08,7.301188571613197e-09
1.7887657360757007e-07,0.8163576806788418,2.644248822771341e-07,3.0353669803782524e-08,1.6650705076156696e-08,5.113352751224407e-08,0.0,0.0,9.070012767405771e-07,2.0852138556676155e-10,2.4436236291744776e-10,1.538769064447794e-12,5.0810557134100746e-11,1.9682406949864626e-22,5.071329674094413e-16,1.3215601530253444e-11,7.220848137949803e-09,5.243513816535891e-07,8.468171483448694e-22,8.5957188876503e-14,1.2427330647237002e-20,2.119223819196709e-22,6.476931880174844e-13,1.2186251682490915e-17,1.8518210693967017e-13,1.2289373977651567e-21,7.948738720727019e-24,1.4194927479127366e-18,3.0667942323774054e-18,7.731647294221438e-19,3.501602888906357e-14,8.076520487400694e-22,2.0191468204710803e-22,2.4047423866074797e-21,3.76,0.0,0.6455314405780738,0.9981588659451558,1.2387444616154814e-08,2.252966043737781e-15,0.022260345219681194,0.022272805080722338,0.0018396703287066583,1.0499188275454335e-11,5.241833502023432e-07,1.2419348906688346e-06,5.596697144510372e-06,2.6035055385007067e-11,7.721013351417803e-11,3.35172678876584e-08,4.734589129792007e-09,6.58949102704363e-12,5.569142377777738e-10,6.971858960396714e-07,3.194768933644481e-08,7.867090448462269e-08,7.699581994962566e-09
1.8319778149798949e-07,0.8164369071671082,2.7597822834934613e-07,3.236200020291272e-08,1.7657948650704155e-08,5.475907194366318e-08,0.0,0.0,9.28394940596769e-07,2.1814731636786295e-10,2.6293572254329096e-10,1.7435328309149738e-12,5.416908630395773e-11,2.193955005878749e-22,5.383791197966118e-16,1.4650686741855877e-11,7.5859026175966e-09,5.498186047560159e-07,1.0040041541168682e-21,9.366190900716457e-14,1.474745527896072e-20,2.620403169427557e-22,7.042472473269983e-13,1.3942502115697283e-17,1.9495644518436188e-13,1.4030067734825275e-21,9.073650241852029e-24,1.6364559671749325e-18,3.469710354052395e-18,8.615240940984265e-19,3.699404455661058e-14,9.061261358722846e-22,2.307876447304132e-22,2.7618237393385186e-21,3.76,0.0,0.6450027631296208,0.9981588170143427,1.3492344289126221e-08,2.4925862726961708e-15,0.02278864502861988,0.022801710325694377,0.0018396702154008671,1.0747739928618926e-11,5.496288452738115e-07,1.2821484899291543e-06,5.8690363941501245e-06,2.6882066543034995e-11,8.176963342788844e-11,3.465517170664832e-08,4.958511580207005e-09,7.156934926949211e-12,5.704350880883008e-10,7.3105249908022e-07,3.273643034548714e-08,8.186473613098333e-08,8.109993609255753e-09
1.875189893884089e-07,0.8165160698270503,2.876964399832944e-07,3.444712472362101e-08,1.8694548439602838e-08,5.8537399410139965e-08,0.0,0.0,9.497658743953896e-07,2.2796412298936557e-10,2.824453957056006e-10,1.970233093703567e-12,5.76560063568155e-11,2.4388094158290324e-22,5.708131662579863e-16,1.6203094675446128e-11,7.959840524363685e-09,5.758820777945404e-07,1.1850863864444441e-21,1.0183690529860109e-13,1.7428463792611312e-20,3.226197971413581e-22,7.651304425927905e-13,1.589604500028956e-17,2.04979239302306e-13,1.5967361499770035e-21,1.0324138529639281e-23,1.8804983457096966e-18,3.9137833706284566e-18,9.573010065356706e-19,3.9030093682508276e-14,1.0136551755226576e-21,2.628946292967896e-22,3.1611310701553578e-21,3.76,0.0,0.6444745180081353,0.9981587674236231,1.4662005374515504e-08,2.751130674442059e-15,0.02331650408931773,0.02333018903609411,0.0018396701009028614,1.0996035975739261e-11,5.756685056316193e-07,1.3229078847975532e-06,6.147781169940572e-06,2.7740484394452844e-11,8.646814539410434e-11,3.5808894787429336e-08,5.187250961275061e-09,7.760860710088687e-12,5.839544319642411e-10,7.657108493999332e-07,3.352463970001979e-08,8.511014057876256e-08,8.532580929617445e-09
1.9184019727882832e-07,0.8165951687108671,2.9957528987404726e-07,3.660966841253418e-08,1.9760274185426015e-08,6.247041805747285e-08,0.0,0.0,9.7111416963733e-07,2.379701644125819e-10,3.0291604031140446e-10,2.2206364547442085e-12,6.127255376236043e-11,2.7039411504124255e-22,6.044732679303839e-16,1.7879101938214638e-11,8.342655191184096e-09,6.025413358141234e-07,1.392914780191489e-21,1.1049751371910731e-13,2.0515684934223497e-20,3.955499804299197e-22,8.305795683224282e-13,1.806293273910871e-17,2.1525027762296483e-13,1.8118426508558815e-21,1.1710765069134992e-23,2.1543049350188048e-18,4.4020712334834925e-18,1.0609010693608435e-18,4.112439921912691e-14,1.1308087366900597e-21,2.9850021163870185e-22,3.606429297303056e-21,3.76,0.0,0.6439467048566575,0.9981587171723605,1.5898188925671034e-08,3.029601957918512e-15,0.02384392276143066,0.0238582415615533,0.0018396699852114336,1.1244076718082234e-11,6.023017310503247e-07,1.3642158789289523e-06,6.432927071259134e-06,2.8610366220903872e-11,9.130577799990713e-11,3.6978515351664837e-08,5.420784092772177e-09,8.40292126609793e-12,5.974722690258956e-10,8.011601670238237e-07,3.4312336455515146e-08,8.840716008238261e-08,8.967506675340085e-09
1.9616140516924774e-07,0.8166742038707147,3.1161064712971006e-07,3.885021843882301e-08,2.0854887242245905e-08,6.655997487232132e-08,0.0,0.0,9.92439916170315e-07,2.481638103748198e-10,3.24372426584282e-10,2.4966022852726427e-12,6.50199244827539e-11,2.9905417942151673e-22,6.394004969456021e-16,1.9685121838475696e-11,8.734340162994113e-09,6.297959196209383e-07,1.6305882674915571e-21,1.1965910282298767e-13,2.4058828662542573e-20,4.8300623020094485e-22,9.008367912152552e-13,2.046002925343232e-17,2.2576935489163346e-13,2.0501589938131973e-21,1.3244732276238236e-23,2.460765294701673e-18,4.937777868847095e-18,1.172740519298038e-18,4.327718451258278e-14,1.2581758943533895e-21,3.3788266157893663e-22,4.1017127408091526e-21,3.76,0.0,0.6434193233185967,0.9981586662599484,1.7202635959436054e-08,3.3290312309507515e-15,0.024370901404314128,0.024385868251413253,0.0018396698683254321,1.1491862456474037e-11,6.295279223791614e-07,1.406075183336877e-06,6.72446969937746e-06,2.9491767292055094e-11,9.628262049676459e-11,3.8164109732466356e-08,5.659087888765836e-09,9.084818772326434e-12,6.109885988938651e-10,8.37399672620619e-07,3.509953894534835e-08,9.175585445538008e-08,9.41493876904866e-09
2.0048261305966715e-07,0.8167531753587053,3.2379847503385834e-07,4.1169324986980485e-08,2.1978141523556744e-08,7.080785716677685e-08,0.0,0.0,1.0137432022252565e-06,2.585434412899486e-10,3.468394373819851e-10,2.8000846706533204e-12,6.889927564423711e-11,3.299861147831422e-22,6.75638954990256e-16,2.162770035548526e-11,9.134889188670688e-09,6.57645375786223e-07,1.901467179037706e-21,1.293370692041622e-13,2.811228582754522e-20,5.874847305464912e-22,9.761494982989983e-13,2.3105024740493186e-17,2.3653627202786583e-13,2.313640303101586e-21,1.4937913702280716e-23,2.802984908382567e-18,5.524256444052588e-18,1.2932462074999896e-18,4.548867334688344e-14,1.3963653171188047e-21,3.813342188061893e-22,4.651212705217497e-21,3.76,0.0,0.6428923730377311,0.9981586146858114,1.8577067014174752e-08,3.6504781386388935e-15,0.024897440377023426,0.024913069454725115,0.0018396697502437633,1.1739393491301034e-11,6.573464815412661e-07,1.448488419292216e-06,7.022404657461719e-06,3.0384740929671643e-11,1.0139874462916318e-10,3.9365752381525136e-08,5.902139357265251e-09,9.808305541503516e-12,6.245034211889594e-10,8.744285875023221e-07,3.5886264803424177e-08,9.515629900287157e-08,9.875050333009708e-09
2.0480382095008657e-07,0.81683208322691,3.3613482886147414e-07,4.3567502131177336e-08,2.3129784378492818e-08,7.521579402715696e-08,0.0,0.0,1.035024114451807e-06,2.6910744816987497e-10,3.703420685251141e-10,3.1331342945963082e-12,7.291172714110544e-11,3.6332113388258045e-22,7.132358895931624e-16,2.3713512041086183e-11,9.544296213224012e-09,6.860892566471014e-07,2.2091868782753975e-21,1.3954683323172081e-13,3.273543995189439e-20,7.1184014674529255e-22,1.056770142126803e-12,2.601645002091704e-17,2.4755083589189876e-13,2.604371373494512e-21,1.6802885903660697e-23,3.184297013124893e-18,6.165012628047438e-18,1.4228555805748438e-18,4.7759089974092946e-14,1.5460053502644305e-21,4.291613622676613e-22,5.259405093216602e-21,3.76,0.0,0.6423658536582043,0.9981585624494036,2.0023181768419785e-08,3.995030999031983e-15,0.025423540038313968,0.025439845520250207,0.0018396696309653882,1.1986670122510647e-11,6.857568115326976e-07,1.4914581210664557e-06,7.326727550573057e-06,3.128933856822874e-11,1.0665420629062644e-10,4.058351587820609e-08,6.1499155998709475e-09,1.0575184869289448e-11,6.380167355322217e-10,9.122461336237742e-07,3.667253098588514e-08,9.860858263777352e-08,1.034801968268788e-08
2.0912502884050599e-07,0.8169109275273565,3.4861585374698946e-07,4.604522869159692e-08,2.4309557401381834e-08,7.978545772790588e-08,0.0,0.0,1.0562827379531222e-06,2.7985423254691433e-10,3.9490542913342946e-10,3.4979002618660695e-12,7.70583631747561e-11,3.991971185173863e-22,7.522418080118468e-16,2.594935586189972e-11,9.962555370235977e-09,7.151271203044766e-07,2.557671616454309e-21,1.503038350501657e-13,3.7992991256822377e-20,8.593264827931212e-22,1.1429560833840878e-12,2.9213690484769447e-17,2.5881285905898285e-13,2.924574412533547e-21,1.8852962069053052e-23,3.608274845795981e-18,6.863707846323585e-18,1.5620166622763812e-18,5.0088659133244684e-14,1.7077440945270484e-21,4.816850731133967e-22,5.931018048528018e-21,3.76,0.0,0.6418397648245272,0.9981585095502079,2.1542658715373656e-08,4.363806936185809e-15,0.025949200746641563,0.025966196796460277,0.0018396695104893207,1.223369264961208e-11,7.147583164212555e-07,1.5349867385311323e-06,7.63743398566822e-06,3.220560981231851e-11,1.1204904702346173e-10,4.181747094047631e-08,6.4023938114237495e-09,1.1387311881555748e-11,6.515285415449789e-10,9.508515335822179e-07,3.7458353792011587e-08,1.0211280616516305e-07,1.0834030317640819e-08
2.1776744462134482e-07,0.8170684256328715,3.7399693421604204e-07,5.124107404215971e-08,2.675243583298355e-08,8.941637884808845e-08,0.0,0.0,1.0987334516614384e-06,3.0188979206625656e-10,4.473153437681687e-10,4.331680084839907e-12,8.575835583830519e-11,4.791597005253747e-22,8.346995834203655e-16,3.0898932425904895e-11,1.0825607515674098e-08,7.749830571914982e-07,3.394162766835766e-21,1.7352138984360982e-13,5.069873348721839e-20,1.2389817215198156e-21,1.3330768763500583e-12,3.6547511261903716e-17,2.8207856088994405e-13,3.663023659705938e-21,2.3565581812161296e-23,4.599798164167785e-18,8.450359348132252e-18,1.8708388282651627e-18,5.492615647120144e-14,2.070209335104357e-21,6.021801498290555e-22,7.484725560932162e-21,3.76,0.0,0.640788877374583,0.998158401761526,2.4808305758916878e-08,5.178641341396112e-15,0.026999206736735008,0.027017626373376537,0.0018396692659404248,1.27269765873415e-11,7.745324725107057e-07,1.623730112375769e-06,8.277979919119744e-06,3.407336270305978e-11,1.2325696780878314e-10,4.4334229408263484e-08,6.921365384824321e-09,1.3154993693128714e-11,6.785476270655838e-10,1.030422788608438e-06,3.9028731309047795e-08,1.0927752671066014e-07,1.1845935282764069e-08
2.2554561882409976e-07,0.8172099570471708,3.9729777696910434e-07,5.6193504851842117e-08,2.9044546623473428e-08,9.865297476706019e-08,0.0,0.0,1.136863689835049e-06,3.223310715505583e-10,4.983661881740035e-10,5.214187561753666e-12,9.405745715859298e-11,5.613527378566663e-22,9.143076138050902e-16,3.5937266025790677e-11,1.1632573494514426e-08,8.308805061958442e-07,4.332205819446787e-21,1.9644391528238277e-13,6.50736498244632e-20,1.7022415724073044e-21,1.5258955540779136e-12,4.433787945887544e-17,3.0386223253326915e-13,4.453832697374519e-21,2.858993401874532e-23,5.679303994635276e-18,1.0116532422914896e-17,2.186156143890605e-18,5.948447048687156e-14,2.4447144450903017e-21,7.302139201771898e-22,9.15282970348575e-21,3.76,0.0,0.6398445475776086,0.9981583024803612,2.8014683017902053e-08,6.0066365645324665e-15,0.027942714498591058,0.02796246370309504,0.0018396690417414735,1.3170066090982958e-11,8.303450746379257e-07,1.7055335741049474e-06,8.876258940640346e-06,3.579472606940223e-11,1.3382094113925906e-10,4.665535899624655e-08,7.404293649925165e-09,1.4920356149645465e-11,7.028596417503391e-10,1.104723592487435e-06,4.044070550282666e-08,1.1590461220706746e-07,1.2803197486658472e-08
2.333237930268547e-07,0.81735128330912,4.210112953193803e-07,6.140959792654034e-08,3.142359055666618e-08,1.0843711861955969e-07,0.0,0.0,1.1749229688939872e-06,3.433401635745161e-10,5.532495074291562e-10,6.237556549168404e-12,1.0280669638345155e-10,6.542790233148339e-22,9.994267086303487e-16,4.1572678528007886e-11,1.2468137015950693e-08,8.886958496715715e-07,5.4780689095741794e-21,2.2138014753639696e-13,8.279016919652742e-20,2.3143637934560355e-21,1.7409555299278042e-12,5.339622122701433e-17,3.264449962697642e-13,5.381903080410802e-21,3.445870539459911e-23,6.96497222990484e-18,1.2034832431939146e-17,2.5398702877379202e-18,6.423795646649867e-14,2.8694091359791566e-21,8.79145769804701e-22,1.1112291223779767e-20,3.76,0.0,0.6389016072371921,0.9981582010449779,3.148386524551059e-08,6.931818213247279e-15,0.02888480561389026,0.02890593012166395,0.0018396688136489846,1.3612336935343281e-11,8.880638643134891e-07,1.7891824137255276e-06,9.49515240430823e-06,3.755460521112372e-11,1.4483662354185824e-10,4.90299654785525e-08,7.902105852965089e-09,1.686363042065348e-11,7.271667635671042e-10,1.18156498194582e-06,4.1851468719863986e-08,1.227019433203789e-07,1.3805802683745795e-08
2.411019672296096e-07,0.8174924047206071,4.451179937662342e-07,6.689097762707814e-08,3.3887938617331686e-08,1.1877668320498402e-07,0.0,0.0,1.2129117335497798e-06,3.6490811635780205e-10,6.121158791597934e-10,7.418096553952183e-12,1.1201128723984595e-10,7.590503266228333e-22,1.0904833105723968e-15,4.784875715899661e-11,1.3332269771062191e-08,9.484267176056431e-07,6.866980783146563e-21,2.48420405061543e-13,1.0446517087283941e-19,3.115448149827937e-21,1.9799137828131478e-12,6.386819106626e-17,3.4982593836667764e-13,6.4663828735928605e-21,4.128132923468281e-23,8.488088770720862e-18,1.423267180622322e-17,2.9349743883137212e-18,6.918794262349637e-14,3.3487965412314856e-21,1.0514044357197079e-21,1.3400822145857638e-20,3.76,0.0,0.637960054293176,0.9981580974533218,3.5224849366176374e-08,7.961759597391709e-15,0.029825482162353277,0.029848027650940835,0.0018396685816589866,1.4053790851426974e-11,9.476854045896905e-07,1.874688165645922e-06,1.0134634758557975e-05,3.935322984452934e-11,1.5630389043313186e-10,5.1458395962378215e-08,8.41467231924718e-09,1.899762113855954e-11,7.514689903169753e-10,1.2609424463414755e-06,4.3261094822947866e-08,1.296703620285218e-07,1.4855006392984238e-08
2.4888014143236455e-07,0.8176333215830739,4.69599166722293e-07,7.263896070233679e-08,3.643594746114296e-08,1.2967904651737361e-07,0.0,0.0,1.2508304147977733e-06,3.870260826600661e-10,6.751170966106631e-10,8.773273615671032e-12,1.2167617168162278e-10,8.768916596861487e-22,1.1879461837833986e-15,5.481005131951445e-11,1.422494490363775e-08,1.0100707994084788e-06,8.538372096122217e-21,2.7765497049347486e-13,1.3080161224467796e-19,4.1543251012520544e-21,2.244465701056029e-12,7.59093974026738e-17,3.7400418934556027e-13,7.728678429279218e-21,4.9178370749202634e-23,1.0283583642455814e-17,1.67393559377258e-17,3.3745713423277595e-18,7.433576171028045e-14,3.887592331360096e-21,1.2495897610255264e-21,1.605940088383844e-20,3.76,0.0,0.6370198866891399,0.9981579917035923,3.9246398968358916e-08,9.104346230451603e-15,0.030764746220579713,0.03078875830976762,0.0018396683457679744,1.4494429565705204e-11,1.0092062696126013e-06,1.962061646134938e-06,1.079468047180803e-05,4.119081417928551e-11,1.6822254603858774e-10,5.3940979356504815e-08,8.94186432473155e-09,2.13357443586032e-11,7.757663198040255e-10,1.342851481741246e-06,4.4669652256613135e-08,1.3681074283713818e-07,1.595211699706468e-08
2.566583156351195e-07,0.8177740341975175,4.944368660022994e-07,7.865456973362546e-08,3.906596677588748e-08,1.4115111324025314e-07,0.0,0.0,1.2886794304548113e-06,4.0968531845282323e-10,7.424061739768629e-10,1.0321733916452675e-11,1.318060399762034e-10,1.0091534455898098e-21,1.292328049970933e-15,6.250199010962497e-11,1.51461369026002e-08,1.0736258434560735e-06,1.0536164922988775e-20,3.091740480741506e-13,1.6259683848926795e-19,5.48999252017685e-21,2.536341918589248e-12,8.968560568461086e-17,3.9897892076882e-13,9.192705968531154e-21,5.828253901044957e-23,1.2390334539639113e-17,1.958614384380737e-17,3.8618735532357336e-18,7.96827506670469e-14,4.4907257122194286e-21,1.4764766786784955e-21,1.913242056202226e-20,3.76,0.0,0.6360811023723785,0.9981578837942314,4.355704447155456e-08,1.0367777977670292e-14,0.03170259986205387,0.031728124113976165,0.0018396681059728913,1.4934254800131503e-11,1.0726230445711357e-06,2.0513129855052926e-06,1.1475264032486917e-05,4.306755762738845e-11,1.8059233518565188e-10,5.647802676263244e-08,9.483554089353412e-09,2.389204339170966e-11,8.000587498352061e-10,1.427287590912749e-06,4.6077204351913994e-08,1.4412397900028342e-07,1.7098495191306783e-08
