Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623),S(3850),S(970),S(2764),CHF2O(206),CF3(45),S(1375),C3HF3(994),CH2F(46)
1.732824359772679e-06,0.7793947251806964,1.2716249807331553e-06,5.270676167472974e-07,1.321302689645546e-07,2.394622581064095e-06,0.0,0.0,2.9060580430162253e-06,3.448345947244977e-09,1.4874964829295455e-07,5.085568459333737e-08,3.985610958019921e-08,3.4255567465316796e-20,1.3333326314698324e-14,4.3432403937548925e-10,1.0234375463360292e-06,6.631454780628032e-06,1.885888827268202e-12,1.7687403981757783e-13,2.7531444767774507e-17,8.348803648764495e-18,2.9107025232250684e-10,5.989810840053619e-13,2.022150191739635e-11,2.410189230595967e-13,8.84780867933191e-19,6.220933817402955e-13,2.245245453253415e-12,3.5440771150279806e-14,1.63090052860845e-11,5.780202351560566e-17,4.071750496319163e-17,5.517030687445477e-15,3.76,0.0,0.8410536024448502,0.9989967314212109,1.2400091696559176e-06,6.157813648619971e-07,0.056366972307887314,0.05640236817080998,0.0009926440977143522,8.01751537533693e-12,6.519330727845134e-06,5.705643786112642e-06,1.3103576153548041e-05,2.498010898300625e-10,7.436091031667604e-11,7.683711521534164e-08,2.1814114615028035e-08,1.1379833440981104e-09,1.6347692991957652e-10,2.1057119244281875e-06,7.400424014566411e-08,1.5519172881578545e-07,1.4403319237011189e-06,2.4122552525589177e-06,4.044654268549131e-08,3.9924445109309855e-09,4.4096492864538284e-08,5.74078086088412e-09,1.2669524513916076e-07,7.505267523858762e-08,4.9792478123725656e-11,9.99096888489214e-16,1.4382562140562276e-10,2.0927190613598118e-12,6.5987651741513285e-09,4.848931637298066e-11,1.5061775050302266e-16,2.166795166310511e-11,3.888725825372293e-11,7.391803339402153e-13,1.8154569963811e-11,1.9339043027911924e-15,1.654880342856593e-09,5.467252655917666e-11,2.1621149628669316e-08,4.664509600570862e-15,4.00716180456093e-11,4.016878699315729e-12,2.9106227404257862e-12,1.1609907718522541e-11,7.561271948144665e-10,3.8824567104437486e-16,3.2144580426037926e-11,6.492521535218833e-10,1.490781351490976e-10,1.000436342677744e-11,1.4133092161303852e-15,4.824360837069165e-16,2.8560639898025483e-19,7.640117279727758e-23,1.1924291217093324e-11,2.602664288172331e-15,8.41165480410401e-15,1.5447081589339088e-06,1.045553261325915e-12,1.0869059660130642e-14,1.1798969090976168e-06
1.7762190997879714e-06,0.7795811548001597,1.3200895909757172e-06,5.497778860868103e-07,1.377035087488689e-07,2.5464953972177898e-06,0.0,0.0,2.9879040088748185e-06,3.613611314485848e-09,1.647648183297403e-07,5.2840981819524137e-08,4.294588700827804e-08,3.6827729614921325e-20,1.381715875425701e-14,4.450773803435224e-10,1.038669668989013e-06,6.9684160508328244e-06,2.095924485730683e-12,1.9073115202540153e-13,3.069564234559313e-17,8.876806326049962e-18,2.912818721958469e-10,6.527325433304703e-13,2.053328300728365e-11,2.747790144825955e-13,9.706384015490982e-19,6.604536832902833e-13,2.3806091880175007e-12,3.653487811812197e-14,1.7412950029503873e-11,6.320825483306859e-17,4.472543948687861e-17,6.217388524012518e-15,3.76,0.0,0.8396874041173031,0.9989962460533074,1.3261910515784667e-06,6.422527549769338e-07,0.05773153532016716,0.057768726163181995,0.0009926435890098618,8.209672800860328e-12,6.8459214961435585e-06,5.927151965587551e-06,1.3762240874667468e-05,2.594510248660459e-10,7.827014813823487e-11,7.983443421372782e-08,2.287149286481965e-08,1.255789168343745e-09,1.6760644490805325e-10,2.2118303132073946e-06,7.65311987081134e-08,1.613795152486024e-07,1.5371617658386744e-06,2.5655950761862545e-06,4.322034785920234e-08,4.274851131642706e-09,4.764765345730959e-08,6.098657570196365e-09,1.3924649344187736e-07,7.763462382443408e-08,5.380972901434965e-11,1.0795452434865672e-15,1.54415679781035e-10,2.2438370329986525e-12,7.3357284745414915e-09,5.013864067143977e-11,1.6273026639467148e-16,2.2400405326379216e-11,4.3478313388003145e-11,7.82312686665127e-13,1.9953392969493792e-11,2.1255160431950884e-15,1.75203861987181e-09,5.864649166273781e-11,2.349927579107609e-08,5.002749664404878e-15,4.1627261840040555e-11,4.399907912129279e-12,3.096950866684592e-12,1.2398774025264004e-11,8.30577157091501e-10,4.263822178707803e-16,3.6294317104833383e-11,6.763345261270189e-10,1.6668635107875053e-10,1.0975468639222843e-11,1.4476981277096307e-15,4.942377103693614e-16,3.250184026481404e-19,8.780180619092226e-23,1.2397333948331394e-11,2.77908238653073e-15,9.118370742688867e-15,1.5810257734563434e-06,1.1769653235161148e-12,1.2432610818406924e-14,1.2538153125928822e-06
1.8196138398032638e-06,0.7797672856119467,1.3692088553775003e-06,5.72634979655287e-07,1.4335598672351652e-07,2.703929616171664e-06,0.0,0.0,3.070628414010852e-06,3.7826684642238984e-09,1.8198424736943172e-07,5.4893299946163814e-08,4.616732434006493e-08,3.9559158780808787e-20,1.4318249568158726e-14,4.562149613823309e-10,1.053596373817704e-06,7.313833785126409e-06,2.3227994438914847e-12,2.052827883535102e-13,3.4180342164398e-17,9.42276342585365e-18,2.915147800227419e-10,7.097033567597773e-13,2.0839341170310646e-11,3.1218639243809957e-13,1.0620073386106743e-18,6.999984631575165e-13,2.5199005523987173e-12,3.762247133416238e-14,1.8560495459785093e-11,6.892378348823134e-17,4.897718804614859e-17,6.981950727348741e-15,3.76,0.0,0.8383234119570484,0.9989957489152281,1.4158983310609754e-06,6.690947037204709e-07,0.059093851127230965,0.05913288163443253,0.0009926430686613846,8.401421723398508e-12,7.180316897473469e-06,6.1519159710309116e-06,1.4436763826533382e-05,2.6923939857753995e-10,8.22780096907808e-11,8.28760767948771e-08,2.3952559084161923e-08,1.3827693293765563e-09,1.7173758112094333e-10,2.3205325413829066e-06,7.910047593222492e-08,1.6766159507792965e-07,1.6382326660137632e-06,2.7248946086938435e-06,4.610534848247757e-08,4.568960453158963e-09,5.136919039878025e-08,6.4695936566641315e-09,1.526256955185074e-07,8.024899254777183e-08,5.801943344249356e-11,1.163839125164455e-15,1.6551621156351602e-10,2.4020979254116266e-12,8.13229246361257e-09,5.18151256648569e-11,1.7542095170282936e-16,2.3161822769893097e-11,4.8453643334109346e-11,8.268103156048222e-13,2.1870644302040113e-11,2.3297455138958358e-15,1.8526114594357151e-09,6.279803932905413e-11,2.549191539989862e-08,5.3560089104906835e-15,4.3205365928139666e-11,4.809018268425497e-12,3.2905722719460252e-12,1.3219824359393663e-11,9.098851210744826e-10,4.669953897406416e-16,4.0842652558034657e-11,7.039303422841077e-10,1.8590680230379719e-10,1.201302568480295e-11,1.4833435934788124e-15,5.064626799909795e-16,3.6862615972342804e-19,1.0054261497807869e-22,1.287741654605516e-11,2.9626482683496135e-15,9.867345796938134e-15,1.6172278266776288e-06,1.32151720978955e-12,1.4177055519629547e-14,1.3305392452177954e-06
1.8630085798185562e-06,0.7799531181226388,1.4189770528165972e-06,5.956245808243747e-07,1.4908651813104274e-07,2.8669904163129687e-06,0.0,0.0,3.1542653041592273e-06,3.955543971556909e-09,2.0045781254498662e-07,5.701523364867865e-08,4.952086032305885e-08,4.245914367955745e-20,1.4837452289477843e-14,4.67734422968061e-10,1.0682285234461871e-06,7.667716580210466e-06,2.567348318768011e-12,2.2054480145587714e-13,3.801326882741568e-17,9.986710192778795e-18,2.917688510228214e-10,7.699917178382856e-13,2.1139898424082055e-11,3.5352159856451095e-13,1.1590514774967757e-18,7.407245559130051e-13,2.6630928827883e-12,3.870336454234514e-14,1.9752143507010055e-11,7.495410866650322e-17,5.3477592913205864e-17,7.814303111110232e-15,3.76,0.0,0.8369616223062956,0.9989952399281105,1.5091765119742392e-06,6.962990756054233e-07,0.060453923265971383,0.06049483814728761,0.0009926425365986086,8.592763148865315e-12,7.522505948158515e-06,6.379881345015651e-06,1.5127124291281576e-05,2.791637340573812e-10,8.63843662904494e-11,8.596130444660572e-08,2.505731968532279e-08,1.5194061646807083e-09,1.758703447554398e-10,2.431817425388432e-06,8.171267497215028e-08,1.7403642232029284e-07,1.7436333187589458e-06,2.890241575672668e-06,4.910281540549183e-08,4.874912361766116e-09,5.5263309006390936e-08,6.853739410514649e-09,1.6685893866807843e-07,8.289570140330658e-08,6.242399792944305e-11,1.2520264279377255e-15,1.771392723633882e-10,2.5676663053793764e-12,8.991472813839557e-09,5.351915430889164e-11,1.8869698874222697e-16,2.3952211117036708e-11,5.383178506418656e-11,8.726791762230424e-13,2.391001333242628e-11,2.546986345361266e-15,1.956639482273369e-09,6.713007082683656e-11,2.7603220601986716e-08,5.724525318005932e-15,4.4805530052311053e-11,5.245334459282954e-12,3.4915953318898385e-12,1.4073496902687819e-11,9.941994201749276e-10,5.101596382085269e-16,4.581470190903901e-11,7.320360208481386e-10,2.0684632940839746e-10,1.3119752493706832e-11,1.5202372701846125e-15,5.19108101168301e-16,4.1674782097155297e-19,1.1474027647610557e-22,1.3364415553419029e-11,3.153455640734554e-15,1.0660139468339829e-14,1.6533143416150484e-06,1.480205706274284e-12,1.6118457655373187e-14,1.4101066617656682e-06
1.9064033198338486e-06,0.7801386528377767,1.469388321889186e-06,6.18733317983635e-07,1.5489397050090962e-07,3.0357421060058107e-06,0.0,0.0,3.238848681491685e-06,4.132267183625291e-09,2.2023554622439023e-07,5.9209377282883516e-08,5.300685629839329e-08,4.5537438404600064e-20,1.53756250554353e-14,4.796332832773869e-10,1.0825767180696312e-06,8.030072897139703e-06,2.8304210998448687e-12,2.3653296373318104e-13,4.222413437529255e-17,1.056868116158789e-17,2.9204395360516364e-10,8.336958434482501e-13,2.1435171919306952e-11,3.990780919402903e-13,1.2619333385444945e-18,7.826286896595858e-13,2.810159096299056e-12,3.97774180725419e-14,2.09883868721649e-11,8.130449609399523e-17,5.82312849982163e-17,8.718092016441012e-15,3.76,0.0,0.8356020315152726,0.9989947190130397,1.6060702738058771e-06,7.238580256533723e-07,0.06181175526749274,0.06185459925855223,0.0009926419927452947,8.783698078794302e-12,7.87247779058772e-06,6.610993694362666e-06,1.5833301563855663e-05,2.8922155970273453e-10,9.058908933159656e-11,8.908937934488143e-08,2.6185791502550818e-08,1.6661944585553113e-09,1.8000474213471046e-10,2.54568382806237e-06,8.436838476300598e-08,1.8050245086448643e-07,1.8534517636332219e-06,3.0617222356755835e-06,5.2213988983309454e-08,5.192843289976479e-09,5.93321151745226e-08,7.2512412617804456e-09,1.8197201837412116e-07,8.557467736331001e-08,6.702571244439887e-11,1.3441527276318605e-15,1.892968443031163e-10,2.740705673063626e-12,9.91634508591325e-09,5.525110010985361e-11,2.0256521222376567e-16,2.477156431038301e-11,5.963141002335743e-11,9.199253715268238e-13,2.607514413626987e-11,2.7776274017419794e-15,2.064162296476433e-09,7.164541819647792e-11,2.9837390316158234e-08,6.108530753105413e-15,4.642735471434573e-11,5.7100062514352004e-12,3.700126618732109e-12,1.4960218412619993e-11,1.0836664066054792e-09,5.559483320150604e-16,5.1236285322653433e-11,7.606479347128483e-10,2.2961620472607423e-10,1.429840528297447e-11,1.558370367193216e-15,5.321709445862765e-16,4.697159957827467e-19,1.3051814569516224e-22,1.3858207629053078e-11,3.3515955681652226e-15,1.1498333038343839e-14,1.6892853432081981e-06,1.6540803042103008e-12,1.827388810975706e-14,1.4925547261764547e-06
1.949798059849141e-06,0.7803238902618621,1.5204366724745586e-06,6.419487269967293e-07,1.6077726203492784e-07,3.2102481115974326e-06,0.0,0.0,3.3244124847267063e-06,4.31287018956359e-09,2.4136760898853875e-07,6.147832381092202e-08,5.662560434728522e-08,4.880427240181411e-20,1.5933630279022788e-14,4.919089630583552e-10,1.0966513021443412e-06,8.400911054469885e-06,3.112882876360705e-12,2.5326296755425627e-13,4.6844747088667416e-17,1.1168710745110163e-17,2.923399507275911e-10,9.00913973176873e-13,2.1725374059889977e-11,4.4916242474069015e-13,1.3708143186368145e-18,8.257075272454378e-13,2.9610718440982964e-12,4.084453562186323e-14,2.2269709688052205e-11,8.797999474569234e-17,6.32426974295482e-17,9.697021688843018e-15,3.76,0.0,0.8342446359421541,0.9989941860910923,1.7066235067816615e-06,7.517639920233631e-07,0.0631673506571455,0.06321216851912363,0.0009926414370108954,8.974227504539661e-12,8.230221691274454e-06,6.845198744511556e-06,1.6555274952115956e-05,2.9941041159234524e-10,9.489205028748475e-11,9.225956510309793e-08,2.7338001905478472e-08,1.8236413019922741e-09,1.84140779704999e-10,2.6621306576108154e-06,8.706817999062008e-08,1.870581361405087e-07,1.967775368638112e-06,3.239421381777546e-06,5.544008058936647e-08,5.522886384233164e-09,6.357762094926555e-08,7.662241774394825e-09,1.9799043116776447e-07,8.828585457309021e-08,7.182675694326634e-11,1.440261411840241e-15,2.0200083122985405e-10,2.921378402429565e-12,1.0910043808973132e-08,5.701132711534273e-11,2.170321288266652e-16,2.561986422297636e-11,6.587130633250588e-11,9.685551967745341e-13,2.836963450383644e-11,3.022052677079904e-15,2.1752184952480556e-09,7.634684418201207e-11,3.219866881725114e-08,6.508250970851627e-15,4.807044156599809e-11,6.2042089238289765e-12,3.91627090257182e-12,1.588040432853117e-11,1.1784304162842247e-09,6.044337405528434e-16,5.713391493402867e-11,7.897624175032409e-10,2.5433219837656744e-10,1.5551777985918578e-11,1.597733733512257e-15,5.456480713389069e-16,5.278779485791558e-19,1.4800643550432952e-22,1.4358669675254476e-11,3.557156499627013e-15,1.2383529128069797e-14,1.725140858335634e-06,1.8442447844176098e-12,2.066146123910724e-14,1.5779198134985858e-06
1.993192799864433e-06,0.7805088308983562,1.572115997955343e-06,6.652592126057306e-07,1.6673535997786737e-07,3.3905709668814963e-06,0.0,0.0,3.410990571232187e-06,4.497387789684651e-09,2.639042655145169e-07,6.382466386601355e-08,6.037733492495558e-08,5.2270360287409256e-20,1.6512334358249252e-14,5.045588081517097e-10,1.1104623708812866e-06,8.780239222972685e-06,3.4156135806689873e-12,2.7075042547810057e-13,5.1909123698561597e-17,1.1786833781769977e-17,2.92656701131597e-10,9.717443711654883e-13,2.201071262001244e-11,5.040944118905648e-13,1.4858548551222796e-18,8.699577047010622e-13,3.1158036539408765e-12,4.190466122915525e-14,2.3596588144612545e-11,9.498545538133382e-17,6.851607952447157e-17,1.0754851860347194e-14,3.76,0.0,0.8328894319529894,0.9989936410833327,1.81087934583722e-06,7.800096888332921e-07,0.06452071295455683,0.06456754947400434,0.000992640869325476,9.164352422409222e-12,8.595727039017887e-06,7.0824423904214895e-06,1.729302377694718e-05,3.0972783570746746e-10,9.929312071096696e-11,9.547112747371462e-08,2.8513988906369183e-08,1.9922659441886833e-09,1.8827846403152043e-10,2.7811568665707572e-06,8.981262110500311e-08,1.9370193668328245e-07,2.08669081648437e-06,3.423422344609419e-06,5.878227407522301e-08,5.865171667151639e-09,6.80017499634958e-08,8.08687965855285e-09,2.1493936930021297e-07,9.102917454421773e-08,7.682920774178318e-11,1.5403938069273247e-15,2.1526305444392951e-10,3.1098456884666798e-12,1.19757616006976e-08,5.880018992563503e-11,2.3210393627311826e-16,2.6497084142784617e-11,7.257036223964033e-11,1.0185751774016797e-12,3.0797035215755866e-11,3.2806412192936687e-15,2.2898456571393113e-09,8.12370422392557e-11,3.469134432824683e-08,6.923905623621449e-15,4.9734393774007396e-11,6.729143732001785e-12,4.140131154584913e-12,1.6834458890871804e-11,1.278633744541682e-09,6.556870227018753e-16,6.353478166844243e-11,8.19375769972426e-10,2.8111464236556033e-10,1.688270169274172e-11,1.6383179371708467e-15,5.595362587163653e-16,5.915957888789601e-19,1.6734239557585907e-22,1.4865678957802418e-11,3.770224298619909e-15,1.3317351274022011e-14,1.760880915831396e-06,2.051858809254317e-12,2.3300371558130203e-14,1.6662375125585606e-06
2.036587539879726e-06,0.7806934752496806,1.6244200878176847e-06,6.886540091955509e-07,1.7276727897477894e-07,3.576772304076312e-06,0.0,0.0,3.498616700998945e-06,4.685857464056437e-09,2.878958631736148e-07,6.625098495054511e-08,6.426222398478135e-08,5.594691146014735e-20,1.7112607419305282e-14,5.175801098213553e-10,1.1240197765514349e-06,9.168065421761622e-06,3.739507747360603e-12,2.890108704765962e-13,5.745360500150594e-17,1.2423086045563734e-17,2.9299406045779533e-10,1.046285330223372e-12,2.2291390858355337e-11,5.642072950305659e-13,1.6072145971519929e-18,9.153758670770994e-13,3.274327062569426e-12,4.295777643344536e-14,2.496949107939019e-11,1.0232554849850302e-16,7.405551100362852e-17,1.1895395537888828e-14,3.76,0.0,0.8315364159216341,0.998993083910866,1.9188802034374466e-06,8.085880991681605e-07,0.06587184567365721,0.06592074566231504,0.0009926402896166288,9.354073826618239e-12,8.968983343158948e-06,7.322670744167128e-06,1.8046527372364904e-05,3.2017139000333285e-10,1.0379217223516279e-10,9.872333500456722e-08,2.971380126113104e-08,2.172599636297182e-09,1.9241780179607036e-10,2.902761450776235e-06,9.26022543751226e-08,2.004323155968567e-07,2.210284093497592e-06,3.6138069967689564e-06,6.22417271749254e-08,6.219826194103856e-09,7.26063427130915e-08,8.52528979014021e-09,2.3284371704714588e-07,9.380458634535923e-08,8.203504370010366e-11,1.644589301265545e-15,2.2909524891808196e-10,3.3062675008595347e-12,1.311674832605234e-08,6.061803373767197e-11,2.477865418086372e-16,2.740318891988384e-11,7.974755079480473e-11,1.0699921038678705e-12,3.3360849557857986e-11,3.5537670805429626e-15,2.408080349567448e-09,8.631863661738139e-11,3.731974762157342e-08,7.35570827578356e-15,5.141881636070267e-11,7.286038400434902e-12,4.371808551945402e-12,1.7822775272594426e-11,1.384416631535285e-09,7.097782210807192e-16,7.046674200795479e-11,8.494842661154447e-10,3.100884927774964e-10,1.8294044101583877e-11,1.68011333707898e-15,5.738322232271567e-16,6.612466553023454e-19,1.8867048864453125e-22,1.537911321784808e-11,3.990882275883795e-15,1.430144351432865e-14,1.796505546501412e-06,2.278139521633082e-12,2.6210930610710108e-14,1.7575426292909963e-06
2.0799822798950184e-06,0.7808778238172182,1.6773426404241375e-06,7.121231412665458e-07,1.7887207942014095e-07,3.7689128463285982e-06,0.0,0.0,3.5873245223632414e-06,4.878319340617251e-09,3.1339281315671567e-07,6.87598707535356e-08,6.828039960068348e-08,5.984563955221039e-20,1.7735323094085974e-14,5.309701230562811e-10,1.1373331346106004e-06,9.564397515675482e-06,4.0854742877344726e-12,3.0805975615806094e-13,6.351697487654365e-17,1.3077504721302536e-17,2.933518822485434e-10,1.1246351780037272e-12,2.2567607629604007e-11,6.298479010997981e-13,1.7350525827579117e-18,9.61958701847237e-13,3.436614738596315e-12,4.4003897605645014e-14,2.638888053328455e-11,1.1000478083291337e-16,7.986491632085091e-17,1.3122516996988424e-14,3.76,0.0,0.8301855842296807,0.9989925144948825,2.030667801237851e-06,8.374924682698073e-07,0.06722075232270397,0.06727176061730746,0.0009926396977897555,9.543392696607408e-12,9.349980231914906e-06,7.56583017935377e-06,1.881576508562076e-05,3.3073864633961585e-10,1.0838907657412484e-10,1.020154596515737e-07,3.093749856401317e-08,2.365185467997029e-09,1.9655879979450993e-10,3.0269434483301263e-06,9.543761197992473e-08,2.0724774192318536e-07,2.338640480962602e-06,3.810655758521674e-06,6.58195728524086e-08,6.586974203918361e-09,7.739316165931656e-08,8.9776032352243e-09,2.517280484789909e-07,9.661204679058773e-08,8.744615220269524e-11,1.7528854643656166e-15,2.435090599814586e-10,3.5108025437177743e-12,1.4336310293285637e-08,6.246519441717969e-11,2.6408558007700483e-16,2.8338135058197816e-11,8.742191571465694e-11,1.1228130634125368e-12,3.606453304865551e-11,3.8417992899473936e-15,2.5299581353572575e-09,9.159418251099328e-11,4.0088250630595245e-08,7.803866424329491e-15,5.31233165215268e-11,7.876147643020142e-12,4.611402484364903e-12,1.8845735721855813e-11,1.4959172563491897e-09,7.667762605947458e-16,7.795830475352155e-11,8.800841590047488e-10,3.413833900938233e-10,1.978870897940414e-11,1.7231101475118391e-15,5.885326413768187e-16,7.372228939144538e-19,2.121425664476357e-22,1.589885077647113e-11,4.219211224599998e-15,1.5337469985347763e-14,1.8320147831397572e-06,2.5243631507070223e-12,2.9414604004864503e-14,1.8518691906861668e-06
2.123377019910311e-06,0.7810618771013144,1.7308772757814597e-06,7.356573839183961e-07,1.8504886580471184e-07,3.967052401732832e-06,0.0,0.0,3.6771475593589257e-06,5.074816162963094e-09,3.4044557394508806e-07,7.135390057368239e-08,7.24319480991337e-08,6.397877175907033e-20,1.8381358328181218e-14,5.447260829058581e-10,1.150411829650942e-06,9.969243213803164e-06,4.454436279117631e-12,3.27912456991758e-13,7.014058270048621e-17,1.3750128847569061e-17,2.9373001884543957e-10,1.20689228505253e-12,2.2839557493354766e-11,7.013767958250861e-13,1.8695274200833783e-18,1.009702970028445e-12,3.6026395964412774e-12,4.504307344288192e-14,2.785521227162015e-11,1.1802751337129716e-16,8.594807898858353e-17,1.4440129978377305e-14,3.76,0.0,0.8288369332663942,0.9989919327566353,2.146283200586155e-06,8.667162969030122e-07,0.06856743640430141,0.06862059786637718,0.0009926390937745105,9.732310018439936e-12,9.738707450805335e-06,7.811867372468316e-06,1.960071627730636e-05,3.414271922737089e-10,1.130837055234958e-10,1.053467773494504e-07,3.218515133608623e-08,2.5705781974530376e-09,2.007014649324662e-10,3.1537019385840966e-06,9.831921213029686e-08,2.141466919191918e-07,2.4718445487158386e-06,4.0140476047080885e-06,6.95169205907026e-08,6.966737263519551e-09,8.236389614538345e-08,9.443947288270102e-09,2.7161662654173335e-07,9.94515206250545e-08,9.306433491967024e-11,1.8653181615996234e-15,2.5851604044233596e-10,3.723608221026608e-12,1.5637809485653146e-08,6.434199858298951e-11,2.810064303492916e-16,2.930187446309112e-11,9.561255839676161e-11,1.1770454656929256e-12,3.891149335832938e-11,4.145101845849053e-15,2.655513581021419e-09,9.706616627972708e-11,4.3001265072219734e-08,8.268581525192923e-15,5.484750392016899e-11,8.500753711760544e-12,4.859010562146658e-12,1.9903711715246148e-11,1.613271738825208e-09,8.267489506019297e-16,8.60386178253425e-11,9.111716863423965e-10,3.751337176708991e-10,2.1369635632217663e-11,1.7672984958392926e-15,6.036341684281288e-16,8.19932231208107e-19,2.3791804494943753e-22,1.642477063198581e-11,4.455289457868565e-15,1.642711453482782e-14,1.8674086605447391e-06,2.7918666238675687e-12,3.293404859248692e-14,1.949250449313901e-06
