Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169)
3.335348551343194e-19,0.701861599578071,2.153734342897208e-23,5.813848031528183e-26,3.741595388357231e-36,8.910127443942235e-36,0.0,0.0,9.932204195873105e-20,1.564228345566854e-35,4.7075841501611866e-45,5.4765846911278826e-45,4.073495826628058e-49,3.4737832382629534e-63,2.1586271530670453e-42,7.697059546445035e-33,1.135723331172032e-46,1.3080211752587315e-32,1.6576026796369734e-80,6.664507757462482e-67,5.936243963248177e-77,3.4312718393341325e-76,3.4823352455297646e-22,4.064662841344543e-67,7.55606901258939e-54,6.843205882932632e-85,5.775617530978001e-97,3.9198254627157074e-79,9.613773796427703e-98,4.2295418058868147e-94,1.4121086345929011e-52,3.2803663391398627e-98,1.47916131743518e-96,3.299784513717803e-108,3.76,0.0,0.9487700119741376,0.9999999999995857,7.821563473823248e-46,6.787940867632871e-60,1.5110356058050063e-15,1.5110356058050063e-15,4.143544894641473e-13,5.0367212084583865e-37,1.3080211752584937e-32,9.934357930214762e-20,4.944212024852118e-33,5.706430521760349e-34,7.486883775921588e-51,1.1484307501295818e-32,1.0492198108599776e-35,3.2040536233674714e-39,3.120225549653368e-35,9.605309224234993e-34,2.381697873601114e-33,2.7903808238610504e-33,1.6824972800800776e-36,7.657421083081714e-42,6.22704720261066e-36,6.864285893294476e-40,9.399808645341212e-48,6.50839801942546e-36,2.808644579645898e-47,3.482335245606718e-22,3.514305025791578e-61,2.2308780810366527e-65,2.897311888936025e-50,9.811276373558289e-53,3.010038717901767e-54,1.3748338818914151e-46,1.7062013137264475e-65,1.3200794774286578e-61,4.0577716424109593e-56,1.9249338819081983e-48,2.197221664225944e-56,4.362133186500791e-67,2.7866761036191466e-47,1.5444167720908674e-58,1.6343151844238624e-67,2.2278630727797255e-72,1.2265844448948506e-43,6.4382192767963455e-87,7.810824648359011e-52
6.673594885962968e-19,0.7018615995780714,4.309339871187867e-23,1.1632747193641356e-25,1.4976132448273508e-35,3.566373024925109e-35,0.0,0.0,1.9873037587393017e-19,6.26098987898257e-35,3.768929732752578e-44,4.3845977507632406e-44,3.26127380250547e-48,2.7811387994341468e-62,8.640134156770279e-42,3.080829730121557e-32,9.09269233342338e-46,5.235493504733052e-32,5.310877256251566e-79,1.0675621783152573e-65,1.9025765788065407e-75,1.0997286293166699e-74,6.967695977652215e-22,6.508756415860987e-66,6.0494496380431735e-53,2.1932605489254817e-83,3.702276892341892e-95,1.2561392081552937e-77,6.160624852840997e-96,2.711670768875947e-92,1.1305455306024121e-51,2.1031295698776028e-96,9.483294183800552e-95,4.232301973999287e-106,3.76,0.0,0.948770011974136,0.999999999999171,6.26200662444088e-45,1.0869549426618768e-58,3.023384014047721e-15,3.023384014047721e-15,8.290689736486957e-13,2.0160012207284482e-36,5.235493504731145e-32,1.9877346927259236e-19,1.9789733087807747e-32,2.284059347317221e-33,5.994059366586075e-50,4.596715897378277e-32,4.199613593007509e-35,1.2824564498821876e-38,1.2489033739921744e-34,3.844626905532326e-33,9.532998378168149e-33,1.1168795237747444e-32,6.73437383523149e-36,3.0714808654381145e-41,2.492441696376019e-35,2.747503245642348e-39,7.526258118793239e-47,2.605055345225445e-35,1.124195369403555e-46,6.967695977960231e-22,5.628024221503584e-60,3.572665372456107e-64,1.1598975336913816e-49,7.854986771803299e-52,2.41047222365886e-53,1.1007030826450983e-45,2.7324157249393477e-64,2.114051752521646e-60,3.248684612802435e-55,1.5415082938342578e-47,1.7591135383910136e-55,6.985323292267257e-66,2.2310353012505754e-46,1.2368750394572888e-57,2.617033893414821e-66,3.5686075972219635e-71,4.936562556931601e-43,2.0634605484949188e-85,3.126887195011188e-51
1.3350087555202516e-18,0.7018615995780718,8.620550927886429e-23,2.3270545526399115e-25,5.992403723581613e-35,1.427013752466597e-34,0.0,0.0,3.975470437041614e-19,2.5052114832897417e-34,3.016289240768403e-43,3.5090107692359913e-43,2.6100103237167065e-47,2.2257562842436494e-61,3.457179092129043e-41,1.2327331886524047e-31,7.276917321527476e-45,2.094879358212803e-31,1.7005292818617044e-77,1.709092885755934e-64,6.093014618983774e-74,3.521888522067178e-73,1.3938417441434669e-21,1.041824908078552e-64,4.841398284935022e-52,7.023939005068113e-82,2.3713409579083593e-93,4.022519849532114e-76,3.945301327990517e-94,1.7369952900117727e-90,9.047800210282825e-51,1.3471865375863788e-94,6.074645336005926e-93,5.422843110999236e-104,3.76,0.0,0.948770011974133,0.9999999999983415,5.011508451108912e-44,1.7398357843528052e-57,6.048080830533139e-15,6.048080830533139e-15,1.6584979405411766e-12,8.066631885776505e-36,2.0948793582112777e-31,3.9763324921324144e-19,7.918470967229443e-32,9.139212513543646e-33,4.797069210266895e-49,1.8392851088840816e-31,1.680392465268086e-34,5.131496276914436e-38,4.997240267025631e-34,1.5383515480672424e-32,3.8144410817879183e-32,4.4689728980544805e-32,2.694626727271165e-35,1.2342076035194354e-40,9.973013341126342e-35,1.0993591801632628e-38,6.0235721387573505e-46,1.0423614622470954e-34,4.498290493586086e-46,1.3938417442667134e-21,9.008949872981129e-59,5.718874329507998e-63,4.642843273323281e-49,6.286376703306512e-51,1.929354756555125e-52,8.808969999284612e-45,4.37386111005144e-63,3.3840232871135767e-59,2.5999350318144615e-54,1.233831414438365e-46,1.4078255425150602e-54,1.118124071517661e-64,1.7855062981494635e-45,9.905202682708446e-57,4.188958760617951e-65,5.7156944261622024e-70,1.9968976465418e-42,6.608246662467802e-84,1.2515797309232763e-50
2.6703072893681608e-18,0.7018615995780724,1.7242973041752542e-22,4.654614222604028e-25,2.3973517014791004e-34,5.708984232600838e-34,0.0,0.0,7.951803793639561e-19,1.002247722889917e-33,2.413489672216586e-42,2.8077417565859388e-42,2.088404858797993e-46,1.780943197337271e-60,1.3830967546984289e-40,4.931735461838476e-31,5.822639475329996e-44,8.380881550051255e-31,5.443372014096808e-76,2.7353435979403894e-63,1.950528124739805e-72,1.1274456150006541e-71,2.7879860367149783e-21,1.667259044535138e-63,3.8738542428394294e-51,2.248545032140318e-80,1.518261269913295e-91,1.2876664370394186e-74,2.5257941338782003e-92,1.1121655472179806e-88,7.239614856301054e-50,8.62578331415202e-93,3.8894817251803714e-91,6.944759177249406e-102,3.76,0.0,0.948770011974127,0.9999999999966827,4.00996818408965e-43,2.784303697028006e-56,1.2097474463503936e-14,1.2097474463503936e-14,3.3173558684196748e-12,3.227178853703549e-35,8.380881550039048e-31,7.953528090935783e-19,3.1679040067556906e-31,3.6562801145573547e-32,3.8383842107324336e-48,7.358338105751248e-31,6.722664091437551e-34,2.052932654138046e-37,1.9992215068171995e-33,6.154407906711908e-32,1.5260248141849856e-31,1.7878801612653262e-31,1.078026154755389e-34,4.979362301463746e-40,3.989854740054406e-34,4.398152604649403e-38,4.819884198468341e-45,4.170124593886717e-34,1.7996448612929666e-45,2.787986037208044e-21,1.4417609553560714e-57,9.152287258162272e-62,1.858833701747746e-48,5.030056475101657e-50,1.543874692803453e-51,7.048514420119889e-44,6.999774942185845e-62,5.41566996318402e-58,2.0803430464822477e-53,9.873151025096208e-46,1.1264743651257826e-53,1.7893741961382266e-63,1.428676319313928e-44,7.935978252816304e-56,6.703697989503793e-64,9.158488618244385e-69,8.161955911675856e-42,2.1154669497767657e-82,5.010474907187002e-50
5.340904357063979e-18,0.7018615995780739,3.44878172713607e-22,9.30973357618252e-25,9.590187346494792e-34,2.2837795551329035e-33,0.0,0.0,1.5904470506808746e-18,4.009317173936859e-33,1.9309750689653383e-41,2.246406684259579e-41,1.6708825477467174e-45,1.4248898399890897e-59,5.532837285734558e-40,1.9728547373642666e-30,4.658553874682083e-43,3.3526254711013314e-30,1.7421476234372453e-74,4.377185845383741e-62,6.242911765587085e-71,3.6085321740811664e-70,5.5762746211180856e-21,2.6678858641894376e-62,3.099377716334345e-50,7.196781091530475e-79,9.718802320553125e-90,4.121268886890646e-73,1.6167653701932814e-90,7.119423286412162e-87,5.792241832074686e-49,5.52171429532235e-91,2.489815231961218e-89,8.891545256309792e-100,3.76,0.0,0.9487700119741149,0.999999999993365,3.208279148909633e-42,4.455339125311946e-55,2.4196261729445374e-14,2.4196261729445383e-14,6.635071700550815e-12,1.290977268044562e-34,3.3526254710915664e-30,1.5907919288504068e-18,1.267264734019318e-30,1.4626310757434828e-31,3.070998936720064e-47,2.9435747932093025e-30,2.6892845129383508e-33,8.212398953300695e-37,7.997536869206509e-33,2.4619635198849165e-31,6.104596054956423e-31,7.152102690624388e-31,4.312455573459212e-34,2.025292316764972e-39,1.5960717859773083e-33,1.7594042434312357e-37,3.856317995637543e-44,1.6681855961277138e-33,7.199451366161812e-45,5.576274623090509e-21,2.307080741080557e-56,1.4645330470938e-60,7.447093409131993e-48,4.024427256327906e-49,1.2352561300493032e-50,5.639346960702194e-43,1.1200917755634279e-60,8.666058206957145e-57,1.6644324624746831e-52,7.89952079671046e-45,9.012650747743437e-53,2.863291963043303e-62,1.1430495793139106e-43,6.365884851036413e-55,1.0727008121379657e-62,1.4691929624665057e-67,3.4035113652490894e-41,6.7708194043142065e-81,2.0070261059466314e-49
1.0682098492455616e-17,0.7018615995780768,6.897750573808077e-22,1.8619972337940544e-24,3.8362311009969166e-33,9.13548999243479e-33,0.0,0.0,3.1809803933040266e-18,1.6037921283686757e-32,1.5448533911934892e-40,1.7972106631266364e-40,1.336769511997349e-44,1.139965987234842e-58,2.21322497023439e-39,7.891740064145727e-30,3.727020026846358e-42,1.3411047671685673e-29,5.5753021583372697e-73,7.004006264969792e-61,1.9979272670619748e-69,1.1548432998274686e-68,1.1152851786964636e-20,4.2688345292122935e-61,2.479619979654817e-49,2.3032135971814136e-77,6.220651210796909e-88,1.3189238652825862e-71,1.0348129746499904e-88,4.556931375328656e-85,4.63401347711609e-48,3.534285402517373e-89,1.5936567934116564e-87,1.1382620438777881e-97,3.76,0.0,0.9487700119740907,0.9999999999867295,2.5667451659998747e-41,7.128905190931345e-54,4.8393836261327624e-14,4.839383626132765e-14,1.3270503270309676e-11,5.164124526409069e-34,1.341104767160755e-29,3.1816701683486824e-18,5.069265206055576e-30,5.850762368220114e-31,2.4569157828273645e-46,1.1774778290167674e-29,1.0757575937704627e-32,3.2850932553574487e-36,3.1991449171651324e-32,9.848254808556609e-31,2.4419377850824763e-30,2.8609574895288384e-30,1.7250524241716796e-33,8.368592129531472e-39,6.384546932949738e-33,7.037903503670767e-37,3.085218653043354e-43,6.673013910729545e-33,2.880126576077999e-44,1.1152851794854651e-20,3.691539760492482e-55,2.3433865438592175e-59,2.9878817091712307e-47,3.2196946284409127e-48,9.882674608878883e-50,4.511691748455882e-42,1.792249058277269e-59,1.3866482107778192e-55,1.3316091834647708e-51,6.320016605580154e-44,7.21046296454112e-52,4.581478282818514e-61,9.144830752382271e-43,5.1193499802150166e-54,1.7164086196412893e-61,2.3626231729142464e-66,1.4722350818153755e-40,2.1668742975324022e-79,8.049816286932413e-49
2.1364486763238892e-17,0.7018615995780828,1.3795688270153596e-21,3.7240450079860764e-24,1.5345237124147178e-32,3.654270380264239e-32,0.0,0.0,6.3620470785075905e-18,6.415299033345687e-32,1.2359120475507712e-39,1.4378026570058381e-39,1.0694410095987297e-43,9.119944356723127e-58,8.853079990792501e-39,3.1567602481373574e-29,2.981686794021653e-41,5.364528280624502e-29,1.7841654544005292e-71,1.1206817169669658e-59,6.393680069021174e-68,3.695679371872651e-67,2.230600610681907e-20,6.83030902898614e-60,1.983743221976808e-48,7.370761087028682e-76,3.9814144548369374e-86,4.220744915847596e-70,6.623079970446417e-87,2.916596239926462e-83,3.707298822055235e-47,2.2620669750539827e-87,1.019996373756799e-85,1.4570677546939315e-95,3.76,0.0,0.9487700119740423,0.9999999999734587,2.053444872385184e-40,1.1406538386185911e-52,9.678898532508963e-14,9.678898532508973e-14,2.654136603181373e-11,2.065696097056029e-33,5.364528280562001e-29,6.363426647283709e-18,2.0277473371522805e-29,2.3403525587278207e-30,1.9655792808377378e-45,4.7100071400020783e-29,4.3031180479419706e-32,1.3140640389688155e-35,1.279683998394142e-31,3.9393820709317534e-30,9.767949869417743e-30,1.1444062788990912e-29,6.900350099971832e-33,3.561183872366915e-38,2.5538707318166513e-32,2.8152188017622975e-36,2.4682406148657434e-42,2.66925987002624e-32,1.1522571497674074e-43,2.2306006138379773e-20,5.906632052797813e-54,3.749525379826617e-58,1.2023156520202694e-46,2.575816809283627e-47,7.906389965456246e-49,3.609439070789883e-41,2.86768021468101e-58,2.2187002292394647e-54,1.0653126328303636e-50,5.056173201658258e-43,5.768507349613872e-51,7.330459060050135e-60,7.316038252466044e-42,4.137818725722095e-53,2.7463236745018344e-60,3.818037741793134e-65,6.775279269244109e-40,6.93433736538753e-78,3.237100680437401e-48
4.272926330480544e-17,0.7018615995780946,2.7591563674850637e-21,7.448140643731794e-24,6.138157706089474e-32,1.4617230509650381e-31,0.0,0.0,1.2724180448743764e-17,2.566145717512488e-31,9.887413710822907e-39,1.150255775277729e-38,8.555629834995466e-43,7.29604205741571e-57,3.541268014422495e-38,1.2627169425834843e-28,2.385377744316166e-40,2.1458331968750945e-28,5.7094394685896046e-70,1.7931233192035748e-58,2.0460276704320797e-66,1.1826463274765142e-65,4.4612314699173303e-20,1.0928633665147663e-58,1.5870136561111487e-47,2.3587761027917248e-74,2.548168506713789e-84,1.3506685561851682e-68,4.238873727026736e-85,1.8666728446352263e-81,2.965874327747122e-46,1.447762734677854e-85,6.528156184574234e-84,1.865105852379855e-93,3.76,0.0,0.9487700119739455,0.9999999999469169,1.6427753932583713e-39,1.825069348386951e-51,1.9357928345260363e-13,1.935792834526041e-13,5.308309004276725e-11,8.262902521138235e-33,2.145833196825094e-28,1.2726939604907653e-17,8.111071858803352e-29,9.361505438981604e-30,1.5724820866688553e-44,1.88402201996883e-28,1.721264829193729e-31,5.256309642342583e-35,5.118788034441002e-31,1.5757688582403417e-29,3.907219693418597e-29,4.577671682323952e-29,2.760168129863594e-32,1.595432910575359e-37,1.0215586844694486e-31,1.1260990754938291e-35,1.9746187499647172e-41,1.067714808873186e-31,4.610540142157832e-43,4.461231482541739e-20,9.450745941514326e-53,5.999326045039525e-57,4.8664213707646554e-46,2.06067785124071e-46,6.325212154550388e-48,2.887585522347013e-40,4.5883535451800335e-57,3.5499707509002185e-53,8.52260220805649e-50,4.045002409222498e-42,4.614860716071388e-50,1.1728569196560925e-58,5.852900061163862e-41,3.377881516421724e-52,4.394173865647851e-59,6.229722090029195e-64,3.419121788762726e-39,2.2190424594475887e-76,1.3085407622101126e-47
8.545881638793854e-17,0.7018615995781184,5.518331453226876e-21,1.489633226466999e-23,2.45527590325182e-31,5.846922178262583e-31,0.0,0.0,2.544844718853229e-17,1.0264635078372008e-30,7.909977885884117e-38,9.202100783502296e-38,6.844544822503844e-42,5.836868254728035e-56,1.4165144060732489e-37,5.050893446852503e-28,1.9083135186929282e-39,8.583376893272823e-28,1.8270382236113578e-68,2.8690233677804115e-57,7.585288015794411e-65,4.384453415165835e-64,8.92249316944632e-20,1.7485925850703587e-57,1.2696188491143672e-46,8.745458911505829e-73,1.8841337623182664e-82,4.7261185173323426e-67,2.7129655032105558e-83,1.578570204190235e-79,2.372713655913696e-45,1.2243173598085364e-83,5.52061000098328e-82,4.1791674528955173e-91,3.76,0.0,0.9487700119737519,0.9999999998938335,1.314228111608132e-38,2.920129522137648e-50,3.871598797075915e-13,3.871598797075933e-13,1.0616653201645661e-10,3.3052050824523925e-32,8.58337689287282e-28,2.5453965519171124e-17,3.2444452456333922e-28,3.74462120076597e-29,1.2579931340550357e-43,7.5361264000651525e-28,6.885095139277078e-31,2.102534564149859e-34,2.047525603871453e-30,6.303107494624433e-29,1.5628958261172354e-28,1.8310779864269365e-28,1.1040728771197358e-31,7.749330022733836e-37,4.086255520839375e-31,4.5044200086802866e-35,1.579705472438408e-40,4.2708809542678205e-31,1.845397168765801e-42,8.922493219944213e-20,1.5121300932146336e-51,9.598989728659359e-56,1.992266617337163e-45,1.648551979983279e-45,5.060209907726926e-47,2.3100821185711063e-39,7.34141726913927e-56,5.679993220064323e-52,6.818122224607007e-49,3.23602727479819e-41,3.691910578685864e-49,1.8764809434466676e-57,4.6823478296561925e-40,2.810461489346512e-51,7.030723227704786e-58,1.0354130046402525e-62,1.9348445617197793e-38,8.22671205012551e-75,5.343692855894319e-47
1.7091792255420476e-16,0.7018615995781661,1.1036681643920116e-20,2.979271690433396e-23,9.82113125048955e-31,2.338775007439868e-30,0.0,0.0,5.0896980665374055e-17,4.105864472829475e-30,6.3280010512534845e-37,7.361702430944856e-37,5.475652641386666e-41,4.669508414945839e-55,5.66607199814226e-37,2.0203625058538676e-27,1.526655343505242e-38,3.4333598475450345e-27,5.8465504204586775e-67,4.5904582314563475e-56,2.4376841491315234e-63,1.4090318722668218e-62,1.784501649273688e-19,2.7977572904519437e-56,1.0156987174129475e-45,2.8109347893716373e-71,1.2134258450579329e-80,1.516405062290073e-65,1.736360133291786e-81,1.0141294454423419e-77,1.8981767391654556e-44,7.865451914828719e-82,3.54663586220832e-80,5.367284779532412e-89,3.76,0.0,0.9487700119733647,0.9999999997876665,1.0513856061923462e-37,4.672222085000634e-49,7.743210722174075e-13,7.743210722174142e-13,2.1233339177097013e-10,1.322107205650693e-31,3.433359847225029e-27,5.0908017343760407e-17,1.2977813986829227e-27,1.4978522727691306e-28,1.0063974929350184e-42,3.014458217747685e-27,2.754045702076673e-30,8.410159750046827e-34,8.190123050728805e-30,2.52124941162474e-28,6.25159919867687e-28,7.324330573627018e-28,4.416302816247196e-31,4.1937954073654e-36,1.6345063644441228e-30,1.801773222443454e-34,1.2637685176135018e-39,1.7083567230342287e-30,7.390981325567756e-42,1.7845016694728963e-19,2.419416646981411e-50,1.5358437071123137e-54,8.334594035254952e-45,1.3188453634357994e-44,4.0481841773285565e-46,1.8480711660580928e-38,1.1746307100488489e-54,9.088020242326577e-51,5.454513962566419e-48,2.588831651752157e-40,2.9535373791180184e-48,3.002051360234135e-56,3.745889371033229e-39,2.421400760275249e-50,1.124919400872642e-56,1.7803500895175415e-61,1.2276920515093634e-37,2.6438198088256923e-73,2.2250918813980534e-46
3.418361348867372e-16,0.7018615995782612,2.207338210214506e-20,5.958549177481645e-23,3.928459624333505e-30,9.355113431971264e-30,0.0,0.0,1.0179404760811643e-16,1.642347877264668e-29,5.062408298982931e-36,5.889370620920357e-36,4.380529468915494e-40,3.7356122045896545e-54,2.2664316525969215e-36,8.081460212034398e-27,1.2213260850112266e-37,1.3733459723166195e-26,1.8709006013208392e-65,7.34474983600204e-55,7.801647545780347e-62,4.509513677065249e-61,3.569006283624829e-19,4.476419613447676e-55,8.125611786548324e-45,8.998814424868308e-70,7.767711565303731e-79,4.8529131745985e-64,1.1113416353366685e-79,6.490830435088343e-76,1.5185439361966986e-43,5.03420521032345e-80,2.2699879749662797e-78,6.8703255721432176e-87,3.76,0.0,0.9487700119725904,0.9999999995753329,8.411097286700636e-37,7.475567208481213e-48,1.5486434572363987e-12,1.5486434572364261e-12,4.2466701450858067e-10,5.288610030712683e-31,1.373345972060615e-26,1.0181612097718827e-16,5.1911321955966495e-27,5.991416575367288e-28,8.051191882952717e-42,1.2057848135783813e-26,1.101620195585064e-29,3.364068261892283e-33,3.2760532313499946e-29,1.0085010485487845e-27,2.5006428556542318e-27,2.9297359557452944e-27,1.766523433970762e-30,2.552765814780365e-35,6.538033766056935e-30,7.207107148687868e-34,1.0110163910168699e-38,6.833435555300124e-30,2.963895402795833e-41,3.5690063644217657e-19,3.871073125437292e-49,2.457353910935067e-53,3.62624970342868e-44,1.0550776422747166e-43,3.2385541262561184e-45,1.478459106779425e-37,1.8794117151823845e-53,1.4540854300566443e-49,4.36361764251557e-47,2.07106876282554e-39,2.362833651861697e-47,4.802240603236635e-55,2.9967159317271286e-38,2.2139637272979303e-49,1.7998742481935502e-55,3.2443541304174004e-60,8.540797017733535e-37,8.461378868105539e-72,9.601358682609142e-46
6.83672559551802e-16,0.7018615995784517,4.414678332594891e-20,1.1917106388043341e-22,1.571386551869985e-29,3.7420489571752716e-29,0.0,0.0,2.0358818144983674e-16,6.569395684002117e-29,4.049929559899519e-35,4.711499894393288e-35,3.5044275453630477e-39,2.988491869780161e-53,9.065732145606596e-36,3.232586070044097e-26,9.770615901462386e-37,5.493389677859791e-26,5.986888878812061e-64,1.175161304207162e-53,2.496540776313377e-60,1.4430522057849227e-59,7.138015431099238e-19,7.162279741265041e-54,6.500510239720592e-44,2.881302166628752e-68,4.9713796814138335e-77,1.5529386732246603e-62,7.113470746099923e-78,4.154141035195976e-74,1.214836517442341e-42,3.221904141102046e-78,1.4527962115976885e-76,8.794035076778692e-85,3.76,0.0,0.9487700119710416,0.999999999150666,6.728882755457696e-36,1.1960917008500137e-46,3.0972882272718195e-12,3.0972882272719297e-12,8.493338728984881e-10,2.115584943894613e-30,5.493389675811752e-26,2.0363232818104136e-16,2.0764541984111744e-26,2.396568046491366e-27,6.440958276857074e-41,4.8231422667400674e-26,4.406487695684881e-29,1.345628227675551e-32,1.3104220019563626e-28,4.034006771134085e-27,1.0002577753694317e-26,1.1718951281226204e-26,7.066098718155182e-30,1.7213038251252085e-34,2.615215164923348e-29,2.8828487680278995e-33,8.088136172773937e-38,2.733375939153126e-29,1.1915582114236599e-40,7.138015754287184e-19,6.193721207263409e-48,3.93176847834428e-52,1.6844298543894366e-43,8.440623980210028e-43,2.5908464690409114e-44,1.1827681317155463e-36,3.0070589564060994e-52,2.326537494116842e-48,3.4908967018784852e-46,1.656855600673121e-38,1.8902687122673447e-46,7.680235030250485e-54,2.39737450649511e-37,2.214117010466977e-48,2.879802192116524e-54,6.457497884352757e-59,6.320340691774326e-36,2.707660888653117e-70,4.4014973803531656e-45
1.0255089842168668e-15,0.7018615995786422,6.622018485710681e-20,1.7875665835074516e-22,3.3391995488311616e-29,7.951857291174555e-29,0.0,0.0,3.053823152477925e-16,1.3959968436357448e-28,1.158026940433669e-34,1.3471947416875323e-34,1.0020606859208667e-38,8.54522038669851e-53,1.926468407608682e-35,6.869246580440852e-26,2.7937860125292223e-36,1.1673459122558636e-25,2.800800548445888e-63,4.480303649788542e-53,1.1036956258799092e-59,6.379588981673938e-59,1.0707024457345774e-18,2.6361955583578018e-53,1.8587426790234685e-43,1.2739752408598882e-67,2.6608562806311198e-76,7.0149820767376305e-62,3.966944639700077e-77,2.061492019223319e-73,3.473674693783868e-42,1.5988758139414825e-77,7.209527086631865e-76,4.537408128924524e-84,3.76,0.0,0.9487700119694928,0.9999999987259993,1.9240402687431343e-35,4.4024125142991406e-46,4.645932997304679e-12,4.645932997304913e-12,1.2740003442034347e-09,4.495854719478255e-30,1.1673459116702528e-25,3.0544853532189186e-16,4.41246599673046e-26,5.092707893239837e-27,1.841711856980602e-40,1.0249179153989159e-25,9.363795042962499e-29,2.8594606323073606e-32,2.7846470931473624e-28,8.57226600952934e-27,2.1255481659569215e-26,2.490277614036826e-26,1.501546330324257e-29,4.686185520865854e-34,5.557333258305913e-29,6.126060763770031e-33,2.3449672528954926e-37,5.808424926354476e-29,2.5421768399223673e-40,1.0707025144120282e-18,2.302864962227884e-47,1.461856462906521e-51,3.923001000314105e-43,2.4134908174675897e-42,7.691578624381555e-44,3.3819871717001394e-36,1.1180433336641381e-51,8.648253722193625e-48,9.98178465584237e-46,4.918789307994253e-38,5.405082416628289e-46,2.8357871907366454e-53,6.854994007278798e-37,7.05856339188857e-48,1.0599688572549368e-53,2.6009585094344838e-58,1.7696005610576275e-35,1.197030277931353e-69,1.017730972030455e-44
1.3673454088819315e-15,0.7018615995788325,8.829358669561885e-20,2.3834227518579454e-22,5.696286071261654e-29,1.356493713614422e-28,0.0,0.0,4.0717644900198386e-16,2.3814066133174542e-28,2.442614433379205e-34,2.8416241501628866e-34,2.1136614969478638e-38,1.802434619497899e-52,3.2863287294063875e-35,1.1718127506345253e-25,5.892904443313793e-36,1.9913556315146254e-25,9.035586840242829e-63,1.2054589571880003e-52,3.771631420099189e-59,2.180080961141483e-58,1.4276033362364447e-18,6.685964644595273e-53,3.920632222905208e-43,4.354868236983154e-67,1.0055492685096089e-75,2.3452117509493768e-61,1.4959317415475265e-76,8.720869985984005e-73,7.32698848885581e-42,6.7639150914365975e-77,3.049929834098005e-75,2.4753424330446812e-83,3.76,0.0,0.9487700119679441,0.9999999983013332,4.0583585696797754e-35,1.1165472420646254e-45,6.194577767334975e-12,6.194577767335376e-12,1.6986664284237735e-09,7.669792788397961e-30,1.9913556302794021e-25,4.072647423997398e-16,7.527148614516535e-26,8.687561127140977e-27,3.8847041056625085e-40,1.7483895439858602e-25,1.5973545835244145e-28,4.877904099121344e-32,4.750280515511708e-28,1.4623278771731822e-26,3.625935455464673e-26,4.248121053811689e-26,2.561461751064356e-29,9.609426123593829e-34,9.480157653823202e-29,1.0450349376767953e-32,5.007219896920692e-37,9.908490503542366e-29,4.353486169934624e-40,1.4276034533921058e-18,5.897635333923729e-47,3.7438130536007735e-51,7.23185999662712e-43,5.090750585012545e-42,1.6759549914262359e-43,7.133608007105878e-36,2.863307339906685e-51,2.214339316119918e-47,2.1054476952589527e-45,1.071777996742185e-37,1.1401063760163172e-45,7.233339238487887e-53,1.4459169158057557e-36,1.6280620368376343e-47,2.6883359729840538e-53,7.110659459627712e-58,3.688683823455859e-35,4.0905859229694495e-69,1.8656052750730554e-44
