Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467),S(174),S(413),S(1894),C2H3F2(66),C2HF4(54),CHFO(47),S(2753),S(512),CF2CF2(61),C2HF3(169),C2HF4(69),C2HFO(577),S(3833),S(2867),F(37),S(344),CFO(51),C1OO1(180),CH2O2(318),C2H2O(623),S(3850),S(970),S(2764),CHF2O(206),CF3(45),S(1375),C3HF3(994),CH2F(46),S(2131),CF3O2(511),S(1368)
7.506842058660609e-05,0.5041958898874909,6.937851591099454e-12,1.0630673822109998e-11,1.3396662260687425e-12,8.603469939543009e-11,0.0,0.0,4.7654722456013094e-08,5.2494815723797303e-11,2.5392656850395616e-12,9.067746766805135e-13,7.682043127776859e-15,4.865891758754758e-34,1.8785099108456313e-24,6.435598451116132e-17,4.1121920366685506e-10,2.7931498966629947e-08,1.3498701332700977e-23,1.4093178280529563e-26,5.237881442395244e-26,8.173644020814323e-28,5.727831753261453e-17,9.844731406682527e-19,1.9664551899835515e-15,3.932524861557635e-23,4.357834737763327e-29,1.7809948026958317e-18,1.5671852175264472e-16,8.523479433964386e-20,4.876031713144589e-18,1.6357056178920388e-26,3.1268473339254705e-26,3.027974512752392e-22,3.76,0.0,0.6970816087889551,0.9999630616345022,1.820689515926243e-10,8.314237349820488e-10,0.0001655826491456898,0.0001656105677267143,3.686223063154379e-05,1.172856496647864e-16,2.7906162672960593e-08,4.319479562328058e-08,5.715432378479294e-12,1.3542014394609433e-10,3.880415305241767e-20,7.336019040450819e-11,3.661039922496944e-12,5.350318512969386e-12,4.411511652342515e-18,1.4932788544553428e-12,4.4720154218317117e-13,7.176975447615034e-11,6.75035369988867e-11,2.8170011650864232e-09,1.5651879853956272e-15,5.42308802618318e-17,9.095109243710145e-14,3.200587236409053e-14,2.6921334588650702e-14,1.541454852965664e-10,1.6198068417440308e-14,1.527164753619528e-20,7.105250335525241e-15,2.3828327680894352e-18,4.8348699813441066e-15,8.887757071544628e-14,1.0616264049481589e-21,1.0347153774886793e-17,2.429798637458949e-23,3.606307325978876e-20,6.757085828134319e-16,1.4587045996383872e-21,4.379114011824502e-15,1.4515908723798194e-15,5.917883849232708e-11,1.3893714261742527e-17,8.046470821287962e-12,2.0402975584421608e-17,1.8724692880666955e-18,1.7821888206186342e-16,2.356273665020613e-16,3.7517880046617694e-23,5.456934947665261e-16,9.705515707082246e-16,8.843819826029372e-16,2.794664786708652e-18,2.2790286763894525e-20,7.965803771796036e-22,2.2917778641845107e-32,5.050523837793323e-38,7.578253211156509e-13,7.683104908086184e-18,2.6369763762872985e-21,8.82979924603157e-10,6.050717921213634e-18,1.4947119576429303e-22,7.857953385750766e-12,3.0762764684857365e-28,2.338060319990656e-10,1.1192572577600435e-20
7.885057521869819e-05,0.5041966606701415,7.29471930379762e-12,1.1250755332701614e-11,1.4092007101423593e-12,9.50744500491434e-11,0.0,0.0,5.019509506583076e-08,5.7939943630514734e-11,2.951493900057261e-12,9.857522177989757e-13,8.486529371973765e-15,4.919485647154141e-34,1.893020603233561e-24,6.458429923889552e-17,4.144165247141591e-10,3.081565771863186e-08,1.5680042964408342e-23,1.6332759854224303e-26,6.070416190443294e-26,8.913845123723031e-28,5.728390879447425e-17,1.0903091129349877e-18,1.984377560432524e-15,4.988011049861153e-23,4.762002086084328e-29,1.9422699501413824e-18,1.7033862076132643e-16,8.668678668624905e-20,4.98957925857949e-18,1.855992721077501e-26,3.4976967528853406e-26,3.5616071000474894e-22,3.76,0.0,0.6970732634647123,0.9999630561745076,2.0142637358914142e-10,8.902581294529034e-10,0.00017392264300775963,0.00017395344536867097,3.6862230426785624e-05,1.231928811202911e-16,3.07887412691252e-08,4.5265573229390316e-08,6.305802755494786e-12,1.4191474754479334e-10,4.296604843913154e-20,7.688805238956711e-11,4.206890483774143e-12,6.180221527498607e-12,4.633891619515485e-18,1.64888198297148e-12,4.81439478902475e-13,7.530609219084779e-11,7.436798169159226e-11,3.1069870517606475e-09,1.6859637791400548e-15,5.849650091036404e-17,9.880546107102462e-14,3.539119809272274e-14,3.0061227008948554e-14,1.6928623042294375e-10,1.7604965169762978e-14,1.6596702359558668e-20,7.906649684508585e-15,2.648496069448344e-18,5.658148275393999e-15,9.571193875741066e-14,1.153662381919474e-21,1.0934985950054762e-17,2.842046920150118e-23,3.993601378993955e-20,7.546141642308261e-16,1.6290733697286327e-21,4.843295275460078e-15,1.6574240390238147e-15,6.554867743099654e-11,1.5864415866088983e-17,8.433827688724247e-12,2.4574717360301007e-17,2.0660776199465906e-18,2.0367554860922117e-16,2.652986774851986e-16,4.2242263879378294e-23,6.499031836927429e-16,1.0171876889987577e-15,1.075417483231638e-15,3.3190162303968346e-18,2.2870598863261582e-20,7.993887855225363e-22,2.9051601149553677e-32,6.399486165802647e-38,7.951794644298098e-13,8.781335034057712e-18,3.0596950378017612e-21,9.215354428925442e-10,7.35866972546856e-18,1.9073101642637394e-22,8.262297255693679e-12,3.926457735826923e-28,2.441189250708137e-10,1.2953145413092781e-20
8.263272985079028e-05,0.5041974314436836,7.651772788755599e-12,1.1871787368895262e-11,1.4789090514899068e-12,1.0456805938437822e-10,0.0,0.0,5.274832259848916e-08,6.365565381355468e-11,3.406092161723859e-12,1.0691127625372173e-12,9.3312698572993e-15,4.968377593822779e-34,1.9056309609288324e-24,6.482486876582603e-17,4.171757801171903e-10,3.384142110813716e-08,1.808664288385239e-23,1.8797770259991084e-26,6.975760860913816e-26,9.667769623304642e-28,5.728983088503789e-17,1.2014280124269155e-18,2.000243269727247e-15,6.257637801920546e-23,5.174158670073528e-29,2.1061870385859257e-18,1.8415554411277562e-16,8.794981853249597e-20,5.10602075645421e-18,2.092983644572286e-26,3.8880072916018454e-26,4.1539198416216413e-22,3.76,0.0,0.6970649182371197,0.9999630505592515,2.2176413279136374e-10,9.495156561029945e-10,0.00018226239536259768,0.00018229622318330333,3.686223021630401e-05,1.2909992336661149e-16,3.381294799955312e-08,4.732546257061553e-08,6.925178426492428e-12,1.4837518255350367e-10,4.734017615356254e-20,8.039737087918283e-11,4.8046276838140914e-12,7.089424819037137e-12,4.8562813431549045e-18,1.812330124583407e-12,5.168564553052397e-13,7.882389210344428e-11,8.155131782282704e-11,3.4106777104326506e-09,1.8104132109134398e-15,6.289392584202609e-17,1.0693277461743365e-13,3.8954737226719956e-14,3.3376315491053885e-14,1.8506710328639123e-10,1.9060983369868753e-14,1.7967981482116072e-20,8.749891356484769e-15,2.92786677224392e-18,6.5696745507768624e-15,1.0278331571606025e-13,1.2489068044959634e-21,1.1543578424104968e-17,3.2986231785951213e-23,4.401557551094255e-20,8.379272961365951e-16,1.808963658010481e-21,5.331964720907778e-15,1.879418122289651e-15,7.222842970315501e-11,1.7989893156451997e-17,8.819147456846799e-12,2.932521173961344e-17,2.268876248897294e-18,2.3116066149011696e-16,2.967811585502945e-16,4.725501914006126e-23,7.668410948195441e-16,1.0635789549272625e-15,1.2956774139167722e-15,3.9088426202260285e-18,2.295525337331473e-20,8.023489678009638e-22,3.6427270416698486e-32,8.020760631891711e-38,8.323376809546343e-13,9.967138729562664e-18,3.526009084495757e-21,9.595835746355972e-10,8.866878558253527e-18,2.4058463840710133e-22,8.664532185330105e-12,4.954036193576609e-28,2.5429606523324905e-10,1.4886855751794604e-20
8.641488448288238e-05,0.5041982022081174,8.009010480555115e-12,1.249377150654239e-11,1.548812413099466e-12,1.145158042943689e-10,0.0,0.0,5.531433033927978e-08,6.964216752133241e-11,3.905102245587086e-12,1.1570080933669952e-12,1.02162937108932e-14,5.0132050125306725e-34,1.9166027868057297e-24,6.507771498695768e-17,4.195569693786723e-10,3.70087822208482e-08,2.0730246498350727e-23,2.149911233976136e-26,7.95502427834839e-26,1.0431188899933485e-27,5.72960843925484e-17,1.3178294619223382e-18,2.0143336109843827e-15,7.772089862272575e-23,5.593542805382991e-29,2.272421628666986e-18,1.9814345302487484e-16,8.904722830495132e-20,5.2263817122795005e-18,2.3471127624795298e-26,4.2976003489966e-26,4.807757656631594e-22,3.76,0.0,0.6970565731062375,0.9999630447888086,2.4308481218484283e-10,1.0091382661103296e-09,0.0001906019062156347,0.00019063890117263096,3.686223000010192e-05,1.3500677640605647e-16,3.6978779492589485e-08,4.9374469199761064e-08,7.57355861338558e-12,1.5480146632044768e-10,5.19265305817703e-20,8.388815445931686e-11,5.4566628393353315e-12,8.081100648371965e-12,5.0786808616896644e-18,1.9836418790358527e-12,5.534603827411584e-13,8.232315902529893e-11,8.905172419564257e-11,3.728000952059579e-09,1.938514030407111e-15,6.742234463778637e-17,1.1533136439534077e-13,4.26975556468045e-14,3.6866973234366246e-14,2.0147955021988278e-10,2.0565819563849467e-14,1.9385199834782918e-20,9.634737014449977e-15,3.220866771835752e-18,7.573851666171562e-15,1.1009329236452043e-13,1.3473399131182307e-21,1.2172809739394098e-17,3.801832221855277e-23,4.830297529195001e-20,9.256573873648476e-16,1.998396309343459e-21,5.845270100545919e-15,2.1178225031141544e-15,7.921558869604168e-11,2.0272535474513246e-17,9.202431043323685e-12,3.4699190925953744e-17,2.4808167855211118e-18,2.607084368386988e-16,3.3007851370577774e-16,5.2556734275234944e-23,8.97261708839997e-16,1.1097255056229248e-15,1.5479587780940464e-15,4.568534424620355e-18,2.3044258696619085e-20,8.054612161721601e-22,4.522248824611686e-32,9.953166761387985e-38,8.693000218352575e-13,1.1241995016072158e-17,4.038178749338814e-21,9.971309959206868e-10,1.0594533512285062e-17,3.0029414806390404e-22,9.064655946863397e-12,6.185143155043642e-28,2.643392392213279e-10,1.7001369886734315e-20
9.019703911497447e-05,0.5041989729634427,8.366431118168116e-12,1.3116709232859856e-11,1.618929365783002e-12,1.2491795984416228e-10,0.0,0.0,5.7893043626788405e-08,7.589969801712737e-11,4.4505603809383944e-12,1.249589145937431e-12,1.1141635035686117e-14,5.054518497770964e-34,1.9261615540438426e-24,6.534287554541448e-17,4.2161187543884246e-10,4.0317734419881775e-08,2.3622719484969436e-23,2.4447567157960416e-26,9.009165574097555e-26,1.1202824676811843e-27,5.730267032829146e-17,1.4395199162866666e-18,2.026891604161862e-15,9.564766137053786e-23,6.01948942106547e-29,2.4406903287638134e-18,2.1227975860447347e-16,8.999982550236413e-20,5.351604879572044e-18,2.618823194355235e-26,4.726325587354459e-26,5.525943383331075e-22,3.76,0.0,0.6970482280721185,0.9999630388632547,2.6539127510001125e-10,1.0690758607648399e-09,0.000198941175572227,0.0001989814793386662,3.686222977818191e-05,1.4091344024086589e-16,4.028623237166039e-08,5.141260700601172e-08,8.250942538109101e-12,1.6119364237000508e-10,5.672510585324868e-20,8.736042602647741e-11,6.165414658817991e-12,9.15836478935414e-12,5.301090213560353e-18,2.162835852725629e-12,5.912591090227374e-13,8.580391016403353e-11,9.686739556657865e-11,4.058884641649852e-09,2.0702451109592475e-15,7.208098620604288e-17,1.2399969171703613e-13,4.662071299924458e-14,4.0533583072450213e-14,2.1851513039552068e-10,2.2119194325733174e-14,2.084809485265945e-20,1.0560949609356847e-14,3.527418410917528e-18,8.675071481993383e-15,1.1764344616920937e-13,1.448943504345133e-21,1.2822569011296175e-17,4.3539864053177203e-23,5.2799476753678975e-20,1.0178139935219495e-15,2.197392486158776e-21,6.383357759206931e-15,2.372860584522878e-15,8.650765361990049e-11,2.27144832179177e-17,9.583680942106385e-12,4.074209839363588e-17,2.7018508736942227e-18,2.923497828356681e-16,3.651945933005594e-16,5.814802102196888e-23,1.0419210430857558e-15,1.1556276643720287e-15,1.835178856595267e-15,5.30253118858168e-18,2.313762470120784e-20,8.087258842575709e-22,5.563066379527035e-32,1.223894301415088e-37,9.060666686314353e-13,1.2607239928865163e-17,4.598480883049275e-21,1.0341842951839416e-09,1.2561651218133262e-17,3.7123598547331e-22,9.462668461698736e-12,7.6482924707213185e-28,2.7425020991018567e-10,1.9304296473062143e-20
9.397919374706657e-05,0.5041997437096599,8.724033640115035e-12,1.3740601600711387e-11,1.6892762507750086e-12,1.3577479970164866e-10,0.0,0.0,6.048438790448034e-08,8.242845062671997e-11,5.044497282093692e-12,1.347006071238654e-12,1.2107326413371718e-14,5.09279393720281e-34,1.9345019209565073e-24,6.562037669690939e-17,4.233851903610699e-10,4.376827130930411e-08,2.6776052529906205e-23,2.765387907352496e-26,1.0139036993270795e-25,1.1985125925388493e-27,5.730958940038529e-17,1.5665125118842567e-18,2.038127262750336e-15,1.1671879208990963e-22,6.451419965704238e-29,2.610746262139861e-18,2.2654475211712987e-16,9.082604354584353e-20,5.482561948943196e-18,2.9085670155720623e-26,5.174060018476042e-26,6.311281727312059e-22,3.76,0.0,0.697039883134808,0.9999630327826642,2.8868663013296793e-10,1.1292852022802829e-09,0.00020728020343765738,0.00020732395768341435,3.686222955054671e-05,1.4681991487322032e-16,4.373530325538461e-08,5.343989704126014e-08,8.957329422618981e-12,1.675517767173541e-10,6.173589617857718e-20,9.081422075345557e-11,6.933309063758407e-12,1.0324277240331753e-11,5.523509437219804e-18,2.3499306589384085e-12,6.302604195343346e-13,8.926617296748681e-11,1.0499654388761546e-10,4.403256751468018e-09,2.2055861621335575e-15,7.686911002423594e-17,1.3293632051034463e-13,5.072526243419756e-14,4.437653265162846e-14,2.361655143362023e-10,2.3720847181025277e-14,2.2356421723979644e-20,1.152829363987106e-14,3.847444561564218e-18,9.877715176069878e-15,1.2543534234438452e-13,1.5537006024550672e-21,1.3492752314359596e-17,4.957404431361019e-23,5.750629245167609e-20,1.1144068409232511e-15,2.405973720142989e-21,6.946372801187298e-15,2.6447317288216978e-15,9.410213059241188e-11,2.5317646404598658e-17,9.96290099837078e-12,4.7500019094921004e-17,2.9319302266875595e-18,3.2611252857842076e-16,4.0213335169343945e-16,6.402950767929384e-23,1.201576707032416e-15,1.2012859136603527e-15,2.16037428066627e-15,6.115317294711471e-18,2.323536285874884e-20,8.121433676993711e-22,6.786148950013505e-32,1.4923872562971893e-37,9.426379108519768e-13,1.406407640985084e-17,5.209207184363882e-21,1.0707499741767217e-09,1.478906964717586e-17,4.549052922927936e-22,9.858571923158905e-12,9.374473121219879e-28,2.8403071681865577e-10,2.1803188144628585e-20
9.776134837915867e-05,0.5042005144467688,9.081817269686165e-12,1.43654491373568e-11,1.7598674632558288e-12,1.470865964156497e-10,0.0,0.0,6.308828876153271e-08,8.922862279148656e-11,5.688938168689167e-12,1.449408283989763e-12,1.3113396274208927e-14,5.12844733966261e-34,1.9417926114772944e-24,6.591023654855109e-17,4.2491548522211176e-10,4.73603867027023e-08,3.0202347910767307e-23,3.1128900123406766e-26,1.1345399596591572e-25,1.2773794810813477e-27,5.731684209543968e-17,1.6988268682480006e-18,2.0482220537767075e-15,1.4132553016429243e-22,6.888832008305383e-29,2.7823748346355283e-18,2.4092126440124826e-16,9.154213731492332e-20,5.6200635539386656e-18,3.216794765708067e-26,5.640703360057723e-26,7.166562489083492e-22,3.76,0.0,0.697031538294345,0.9999630265471116,3.129742013431657e-10,1.1897289753517075e-09,0.00021561898981713553,0.00021566633620887364,3.6862229317199345e-05,1.5272620030528982e-16,4.732598875766861e-08,5.5456366507545194e-08,9.692718488892018e-12,1.7387595468885216e-10,6.695889594310972e-20,9.424958439355426e-11,7.76277901134628e-12,1.1581842951391626e-11,5.745938571134074e-18,2.544944918332765e-12,6.70472033662046e-13,9.270998779554793e-11,1.1343739933758143e-10,4.761045403282297e-09,2.344517289198919e-15,8.178600022875936e-17,1.4213989495698662e-13,5.501224487340375e-14,4.8396208406312896e-14,2.5442248244765087e-10,2.5370532582961916e-14,2.3909949603428565e-20,1.253653537138543e-14,4.180868694345543e-18,1.118615342908052e-14,1.334705331657987e-13,1.6615951966007027e-21,1.418326122484107e-17,5.614410479061333e-23,6.2424598632644e-20,1.2154457002002303e-15,2.6241616394708542e-21,7.534459446718268e-15,2.9336130559298424e-15,1.0199653428507654e-10,2.8083721906603783e-17,1.034009622262977e-11,5.501961452268526e-17,3.1710066554545345e-18,3.620216379808636e-16,4.408987929138671e-16,7.02018304562241e-23,1.3769879419162152e-15,1.246700876531723e-15,2.526700119818246e-15,7.01141803955813e-18,2.3337482363884116e-20,8.157139810106556e-22,8.214150614671611e-32,1.8057395921721724e-37,9.790141749526694e-13,1.5613583553423327e-17,5.87266373300049e-21,1.1068344486344507e-09,1.7298442015557247e-17,5.52920190336885e-22,1.0252370163774578e-11,1.1397240515666364e-27,2.93682476891307e-10,2.4505542544422356e-20
9.999999999999998e-05,0.5042012851747697,9.29367397318206e-12,1.4735745359467153e-11,1.801770628650871e-12,1.5399648224894906e-10,0.0,0.0,6.463541919894417e-08,9.338158343443983e-11,6.094997578439854e-12,1.5124292340084597e-12,1.372792378900671e-14,5.148463290912447e-34,1.945673324241172e-24,6.608764078718656e-17,4.2572051611016233e-10,4.95532525629599e-08,3.2363933405601173e-23,3.331678135876551e-26,1.209575095193522e-25,1.3242296458181466e-27,5.73212925119534e-17,1.779661009667386e-18,2.0537243722432472e-15,1.5772613081922686e-22,7.150138337712053e-29,2.8846255836564048e-18,2.4947707556733944e-16,9.192000518420506e-20,5.7048443748487286e-18,3.408129059806174e-26,5.925784326602542e-26,7.706884424364636e-22,3.76,0.0,0.6970265990415052,0.9999630227833215,3.2781885537787283e-10,1.2256027032511102e-09,0.00022055459112790956,0.00022060413044631364,3.6862229176391325e-05,1.5622203260669685e-16,4.951802635253407e-08,5.664482697059126e-08,1.0141657392560008e-11,1.7760326939118364e-10,7.015035570091891e-20,9.627430966554381e-11,8.283743368737449e-12,1.2370577228680223e-11,5.877598724526189e-18,2.6641121682803568e-12,6.94846545865663e-13,9.473970610063806e-11,1.1857966735329852e-10,4.9791115942214e-09,2.4284338739512366e-15,8.475668015908525e-17,1.4771271168354465e-13,5.763607225379713e-14,5.085886364150575e-14,2.655112229982803e-10,2.6369512366666397e-14,2.4850685605149466e-20,1.3152485495956884e-14,4.384503103374247e-18,1.2012233335388413e-14,1.3834179867805135e-13,1.7269297445578544e-21,1.460151028013664e-17,6.029485945933591e-23,6.543587430995968e-20,1.2773489600258931e-15,2.7578412926146884e-21,7.894417073235041e-15,3.112679858845942e-15,1.0680951375980657e-10,2.979832740781701e-17,1.0562405976206382e-11,5.984847599484053e-17,3.3167347757433634e-18,3.842965639685003e-16,4.647062224021805e-16,7.399249773329035e-23,1.4885460077715039e-15,1.273467605785474e-15,2.7642324454545467e-15,7.58292568539639e-18,2.3399994436171023e-20,8.178996920031627e-22,9.165779750850229e-32,2.014496924342342e-37,1.000453591615862e-12,1.657479046339096e-17,6.29114960610647e-21,1.1279686694906733e-09,1.8925679733813504e-17,6.183985640702295e-22,1.048446888925617e-11,1.2748868189537608e-27,2.993353743163421e-10,2.6203949336618822e-20
0.00010154350301125076,0.5042012851747697,9.439781518950955e-12,1.499125150217847e-11,1.8307156828074428e-12,1.5885362170024656e-10,0.0,0.0,6.570467197048317e-08,9.630040412570184e-11,6.3859027738689316e-12,1.5569445008081296e-12,1.4159878041520534e-14,5.16183665245001e-34,1.948178476047227e-24,6.621249423249563e-17,4.26236047600138e-10,5.109407459604251e-08,3.391382332705002e-23,3.488350204643914e-26,1.262890564469187e-25,1.3566441399755377e-27,5.732442946299227e-17,1.8364888616246465e-18,2.0573327247202267e-15,1.6988918688007538e-22,7.331290405531178e-29,2.955389861028838e-18,2.553943577267462e-16,9.216240635083016e-20,5.7648679742476306e-18,3.543966652286023e-26,6.126176867680903e-26,8.094563833903875e-22,3.76,0.0,0.6970231935507633,0.9999630201566708,3.382575028965073e-10,1.2503749768233787e-09,0.0002239575347157993,0.00022400861491703514,3.68622290781423e-05,1.5863229653916484e-16,5.10582854877884e-08,5.7462047884228566e-08,1.0457108958925442e-11,1.8016627818136195e-10,7.23940995329167e-20,9.766657179340503e-11,8.656264318791677e-12,1.2934012561611692e-11,5.968377653783393e-18,2.7478972593978975e-12,7.119016074901406e-13,9.613540669316095e-11,1.2218821121219398e-10,5.132178907254905e-09,2.4870191501377076e-15,8.683095916228192e-17,1.5160912066591516e-13,5.948269399800496e-14,5.259299237530595e-14,2.7327792356770505e-10,2.7068016407604517e-14,2.550845833244302e-20,1.3585443087467599e-14,4.527614956459905e-18,1.2604746573074183e-14,1.4175055747577713e-13,1.7726120142903014e-21,1.489400311859553e-17,6.327334528560634e-23,6.75556380957274e-20,1.3209401122943326e-15,2.8519773774451e-21,8.147760692704803e-15,3.2396611125622653e-15,1.1018838940917108e-10,3.101420944604213e-17,1.0715272627500168e-11,6.334806229456378e-17,3.4190320949737853e-18,4.000994096190956e-16,4.814949303202972e-16,7.666562703326592e-23,1.568915636469002e-15,1.2918732976687528e-15,2.937428984976035e-15,7.995395998228793e-18,2.3443992027300513e-20,8.194380447880909e-22,9.871465748645362e-32,2.1692738609748516e-37,1.0151960109357133e-12,1.725672524473978e-17,6.591173079346613e-21,1.1424440498423546e-09,2.0112230792742342e-17,6.670259924626714e-22,1.0644068047360044e-11,1.3752806525346973e-27,3.0320718436654395e-10,2.7418802375293207e-20
0.00010532565764334286,0.5042020558936624,9.797926071225491e-12,1.561800712721545e-11,1.901832087474743e-12,1.7107614674242014e-10,0.0,0.0,6.833346352188554e-08,1.0364397647737486e-10,7.137405371306091e-12,1.6697627699388222e-12,1.524680508278816e-14,5.193269037711145e-34,1.9537846838083186e-24,6.652717737905629e-17,4.273756054128626e-10,5.496932914421427e-08,3.792282332547783e-23,3.8928358971759346e-26,1.3990184069891947e-25,1.4368962105551087e-27,5.733235224855347e-17,1.979530382522094e-18,2.0655947339732506e-15,2.028620859642462e-22,7.778419764104054e-29,3.1296300991598372e-18,2.6995105048925615e-16,9.269939923699327e-20,5.917688671696442e-18,3.890554688321121e-26,6.630423088042677e-26,9.098055329146342e-22,3.76,0.0,0.6970148489040916,0.9999630136114157,3.645402168517155e-10,1.3111954153224875e-09,0.0002322958381387153,0.0002323507938098826,3.6862228833378184e-05,1.6453820357686062e-16,5.49321900504619e-08,5.94569781741763e-08,1.1250500054736599e-11,1.8642286329533687e-10,7.804150123100939e-20,1.0106524555867306e-10,9.616211489396782e-12,1.43836831419024e-11,6.190826723662832e-18,2.958806318733169e-12,7.545567359673776e-13,9.954248927353465e-11,1.3124724869757118e-10,5.516585797622752e-09,2.63307288126342e-15,9.200330253172605e-17,1.6134275008398783e-13,6.413763816083831e-14,5.696726283449432e-14,2.9272383353534083e-10,2.8813073154742546e-14,2.7151735835527144e-20,1.46747873219256e-14,4.887608243646398e-18,1.4137844761142275e-14,1.502769419904008e-13,1.8867363422631166e-21,1.5624888182638174e-17,7.098512777118204e-23,7.290060082150666e-20,1.4308995461706028e-15,3.089441912867457e-21,8.786418155134648e-15,3.5630134214164854e-15,1.186752316042493e-10,3.4110426441012824e-17,1.1088437079509906e-11,7.253299995545322e-17,3.675958628718463e-18,4.403656634091849e-16,5.239257699351479e-16,8.342153392260406e-23,1.7781223236225974e-15,1.336804023294188e-15,3.3959501472993476e-15,9.07184765521522e-18,2.3554902747438565e-20,8.233159373118927e-22,1.1784283464152e-31,2.588703443726303e-37,1.0511840487827695e-12,1.8994358228800656e-17,7.367072232505428e-21,1.1775850259322585e-09,2.3253701814582445e-17,7.990993472729768e-22,1.1033671339118059e-11,1.6480128280773957e-27,3.1260651089415255e-10,3.05503571468323e-20
