Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464)
5.294603495819989e-16,0.9011114980532133,7.782334600512589e-18,1.39695269800319e-18,8.719215846544394e-27,1.2918540823483065e-26,0.0,0.0,1.0301454258060336e-14,2.0981330346663148e-26,1.9949546312458073e-34,4.2401920955813895e-49,4.639659027054157e-35,2.504476821385837e-75,7.999102957944004e-54,6.802572948746478e-48,1.728141917423064e-54,2.4794080067982418e-23,3.541490281571472e-79,1.490061942258254e-44,5.561219212676855e-71,4.159416410274247e-84,3.5826608043840858e-40,1.712302331792019e-61,1.7650157783641407e-38,4.0236128464697445e-78,9.600134132689312e-77,1.0103278173426993e-81,1.1405503940192932e-117,2.5879179505311533e-94,1.37235022317579e-37,6.5577398281144294e-99,3.6539347020559805e-82,8.262440671993145e-100,3.76,0.0,0.737326798455106,0.9999999960175108,5.208815148173981e-35,2.297109783877369e-77,2.921589917871569e-10,2.9215899179149076e-10,3.982478920895791e-09,2.518200264454726e-28,2.4794080068228466e-23,1.0309236569041617e-14,2.154335451993391e-21,2.8380525858619685e-26,1.4359132496376729e-33,2.366737140343705e-23,3.8365029985624037e-25,1.8307278555879826e-36
7.059471452434745e-16,0.9011114980691768,1.0376446683913014e-17,1.8626037744391066e-18,1.487395710638247e-26,2.20375119713376e-26,0.0,0.0,1.373527257556202e-14,3.579168202717348e-26,4.2079378756390275e-34,1.0754046831266171e-48,9.786386426058667e-35,8.08607071067097e-75,2.124443286990065e-53,1.7699363720475955e-47,4.5248967065812894e-54,4.2295793752147047e-23,1.8535467553340358e-78,4.009121750882502e-44,2.1757031837852193e-70,1.7990225323747896e-83,7.802243990831051e-40,5.52401223773562e-61,3.7229301166007916e-38,1.7021394799052402e-77,4.061215317085172e-76,5.22620125123528e-81,7.255294372243285e-117,1.3341947776314386e-93,2.8946846089054127e-37,4.52118822181259e-98,1.99330791902863e-81,5.696484048795368e-99,3.76,0.0,0.7373267983577162,0.9999999946900154,1.0986900437296065e-34,8.913685379267559e-77,3.8954532923452654e-10,3.8954532924191957e-10,5.309970811512743e-09,4.297700955568433e-28,4.2295793752666034e-23,1.37456489819543e-14,3.675042919767668e-21,4.841383694905197e-26,3.0287569832833307e-33,4.037375174860455e-23,6.544625760093637e-25,3.989059791952908e-36
1.0589207365664254e-15,0.9011114981011034,1.5564671258312213e-17,2.793906087627239e-18,3.079464062066103e-26,4.562587248704782e-26,0.0,0.0,2.0602909198234247e-14,7.410213294970213e-26,1.1493187034422416e-33,3.76074321229374e-48,2.67296648882579e-34,4.4613936976960895e-74,8.285020749657403e-53,6.4903662622970425e-47,1.717881134136671e-53,8.756810530510221e-23,2.752360989380524e-77,1.6215579425704534e-43,1.8221401106815747e-69,1.7018137165314384e-82,2.2625787020118694e-39,3.040675704995834e-60,1.0168479850647122e-37,1.5331843275085998e-76,3.65809181040122e-75,6.9437706763096e-80,2.197670187478539e-115,1.8416395250651055e-92,7.906283895520892e-37,1.004151846378053e-96,2.768287648019081e-80,1.26518413881596e-97,3.76,0.0,0.7373267981629367,0.9999999920350261,3.000863558734908e-34,7.130232533599837e-76,5.843180040981739e-10,5.843180041134803e-10,7.964953284498313e-09,8.905310383975031e-28,8.75681053065197e-23,2.0618473786073852e-14,7.60870973288747e-21,1.0023469360237359e-25,8.272474859534628e-33,8.35887250270577e-23,1.3549827522259468e-24,1.1579010429242189e-35
1.4118943278893764e-15,0.9011114981330302,2.075289647136654e-17,3.7252086520111034e-18,5.237362031068844e-26,7.75976632301516e-26,0.0,0.0,2.7470545801585132e-14,1.2602832080862366e-25,2.404759859407329e-33,9.397075311926289e-48,5.592741580920366e-34,1.43397378696866e-73,2.2091936009236033e-52,1.6820362856700445e-46,4.502684374369366e-53,1.48930472204089e-22,1.3105693806515463e-76,4.392354770566001e-43,7.161208789363811e-69,7.61025840168999e-82,4.944731471959023e-39,9.758340558334044e-60,2.1275866977308054e-37,6.047627642592017e-76,1.4429289953505699e-74,3.184321235071575e-79,1.3334764765781927e-114,8.54432472979522e-92,1.6542595202548734e-36,5.3897987079029415e-96,1.2725407097376203e-79,6.790893329777443e-97,3.76,0.0,0.7373267979681571,0.9999999893800389,6.27881080853886e-34,2.7426493473106495e-75,7.790906789131039e-10,7.790906789391361e-10,1.0619933707624783e-08,1.5158259436735032e-27,1.4893047220705487e-22,2.749129855618313e-14,1.2940422551963342e-20,1.7047294875770625e-25,1.7308784732038866e-32,1.421625270211747e-22,2.3044726391153377e-24,2.532199035590059e-35
1.7648679192123273e-15,0.9011114981649571,2.5941122368694217e-17,4.6565114855338575e-18,8.001506075322778e-26,1.185517018139752e-25,0.0,0.0,3.4338182384234597e-14,1.9254279818549288e-25,4.3777747103508264e-33,1.9936923961906086e-47,1.0181375283115522e-33,3.75324072260589e-73,4.915679677975592e-52,3.676076706934384e-46,9.891421791899586e-53,2.2753220349263012e-22,4.982497216195505e-76,9.867289257699093e-43,2.248723391752088e-68,2.654008627897011e-81,9.272957208434978e-39,2.5498235660911583e-59,3.873191360974037e-37,1.9067821297761677e-75,4.549467971710913e-74,1.180193889744113e-78,6.4354591810705314e-114,3.1785233322618704e-91,3.011517109736929e-36,2.3578530773624646e-95,4.698225733022765e-79,2.970784336240108e-96,3.76,0.0,0.7373267977733776,0.9999999867250535,1.1430335811988508e-33,8.476826127101229e-75,9.73863353675837e-10,9.73863353715608e-10,1.3274911934475212e-08,2.317823256920236e-27,2.275322034980294e-22,3.4364123289852835e-14,1.9770041805709827e-20,2.6044412617929814e-25,3.150998140081857e-32,2.1719221605353796e-22,3.520716393566646e-24,4.750750061328203e-35
2.470815101858229e-15,0.9011114982288106,3.631757625915168e-17,6.519117976905813e-18,1.5386613627425759e-25,2.279707430316226e-25,0.0,0.0,4.807345548612898e-14,3.702529726757039e-25,1.1558625349736254e-32,7.304274794561853e-47,2.688185424989658e-33,2.1127987066362885e-72,1.900465855128117e-51,1.4129928792027797e-45,3.754348738162286e-52,4.375367642492923e-22,6.80508389936722e-75,3.8264074250312156e-42,2.0469306159500807e-67,3.818287141482302e-80,2.535986207930829e-38,1.4263755878815366e-58,1.0226375076488517e-36,1.5713923198861454e-74,3.749236315659347e-73,1.5674873588593846e-77,2.7117364729841945e-112,4.183159286475601e-90,7.951299440117532e-36,4.652053813999189e-94,5.75969370203503e-78,5.86136916307497e-95,3.76,0.0,0.7373267973838186,0.9999999814150901,3.0179460691496313e-33,7.428842712239275e-74,1.3634087030414335e-09,1.3634087031179119e-09,1.858486166140124e-08,4.465779836534911e-27,4.375367642635481e-22,4.810977264558472e-14,3.8017089392277694e-20,5.008247234790918e-25,8.319564396381255e-32,4.176529125161874e-22,6.77022544727893e-24,1.29989178226026e-34
3.882709467150033e-15,0.9011114983565176,5.707049237200218e-17,1.0244334236811715e-17,3.7538682631582067e-25,5.561796851951691e-25,0.0,0.0,7.55440014378513e-14,9.033050952596208e-25,4.469545018853483e-32,4.6321657151637564e-46,1.0394804961162166e-32,2.2718929493506566e-71,1.2330854427363072e-50,9.321841359923147e-45,2.402147902019819e-51,1.067459257564776e-21,2.0153387942696447e-73,2.461017763765439e-41,3.8026630076740826e-66,1.3370062509616493e-78,1.0067987844686748e-37,1.5152728168182226e-57,3.9543837195893486e-36,2.6942485986411102e-73,6.428257623409881e-72,4.7433511273800326e-76,2.4261083405603587e-110,1.2280717941123828e-88,3.07464675001715e-35,2.2059995804615495e-92,1.6102772484283166e-76,2.779456056807905e-93,3.76,0.0,0.7373267966047004,0.99999997079519,1.1669921126733688e-32,1.3605737011582934e-72,2.142499401137059e-09,2.1424994013236422e-09,2.9204734372781573e-08,1.0939926130738457e-26,1.0674592576199009e-21,7.560107091334931e-14,9.27501824714796e-20,1.2218601156626748e-24,3.217043651609679e-31,1.0189465029106442e-21,1.651736458490447e-23,5.162498000915219e-34
6.706498197733641e-15,0.9011114986119317,9.857635795225671e-17,1.7694779876007644e-17,1.1139400932372339e-24,1.6504333411883106e-24,0.0,0.0,1.304850923322231e-13,2.6805080395898367e-24,2.352271595609234e-31,4.4811784774559294e-45,5.470669534309066e-32,4.014373312734447e-70,1.1857471454849577e-49,9.198196938522008e-44,2.294682351380905e-50,3.1676392958455405e-21,1.1111446978680577e-71,2.3335323667637956e-40,1.2084800994869632e-64,8.359922235420094e-77,5.3683131270229885e-37,2.6152516159184433e-56,2.0811475816701534e-35,8.130793679908199e-72,1.939917679381308e-70,2.7215684712881e-74,4.595768862164974e-108,6.817466199713279e-87,1.6181521331059434e-34,2.1870878147452832e-90,8.719534637590824e-75,2.7556290853346505e-91,3.76,0.0,0.7373267950464639,0.9999999495554966,6.141728459622972e-32,4.333071510754045e-71,3.7006807947839913e-09,3.7006807953376696e-09,5.0444372740099476e-08,3.2738243721741405e-26,3.1676392961356578e-21,1.3058366567265836e-13,2.7523105365378544e-19,3.625799390653167e-24,1.693087837506371e-30,3.023666996066932e-21,4.901476903491334e-23,2.7531568425101404e-33
1.2354075658900859e-14,0.9011114991227601,1.8158822249135424e-16,3.259572361786935e-17,3.772744619166191e-24,5.589766681402885e-24,0.0,0.0,2.403672700859065e-13,9.078463960317899e-24,1.5045188834985671e-30,5.540586773052417e-44,3.499053923383462e-31,9.69328894787338e-69,1.4464300154999175e-48,1.1453041970358363e-42,2.793087848839402e-49,1.0728389757952094e-20,9.00801389523687e-70,2.8137528046558007e-39,5.307085375685272e-63,7.299979592727913e-75,3.450032025372844e-36,6.037655664522484e-55,1.3311067798981212e-34,3.477312767029844e-70,8.296282723877764e-69,2.279317493463359e-72,1.3799987057271102e-105,5.57928701152264e-85,1.0349740917022456e-33,3.3898416775026084e-88,7.07796738609375e-73,4.2710464066509156e-89,3.76,0.0,0.7373267919299912,0.9999999070765381,3.9282383044002534e-31,1.9152438025277041e-69,6.817043571903611e-09,6.817043573778835e-09,9.292322138412233e-08,1.1276151682934552e-25,1.0728389759807688e-20,2.4054884808854076e-13,9.321648109199254e-19,1.2279997412865072e-23,1.082895122484834e-29,1.0240686255504759e-20,1.660081489379676e-22,1.7694692061694742e-32
2.3649230581235292e-14,0.9011115001444169,3.476124850988656e-16,6.239782097351424e-17,1.381729035035466e-23,2.0471958674133434e-23,0.0,0.0,4.601316094528396e-13,3.3248895188347766e-23,1.0727492477713897e-29,7.78820060604286e-43,2.4948886196016656e-30,2.8524155358048833e-67,2.011655901344529e-47,1.6132533344305807e-41,3.8825497411719994e-48,3.929221733417016e-20,9.081177868827126e-68,3.8844915465898753e-38,2.7915188230475833e-61,7.660795631069463e-73,2.463480549710645e-35,1.6339171881627532e-53,9.491025613863298e-34,1.8064462674524648e-68,4.309687716220191e-67,2.3451129104746063e-70,5.187877913121836e-103,5.663782009786612e-83,7.379551238900833e-33,5.590469589232193e-86,6.570615661537729e-71,7.0437469770485275e-87,3.76,0.0,0.7373267856970457,0.9999998221203334,2.800866798175177e-30,1.0127398346263498e-67,1.3049769085444722e-08,1.3049769092312526e-08,1.7787920629349197e-07,4.268158296397888e-25,3.92922173474009e-20,4.60479184508842e-13,3.4139532791354484e-18,4.4974008626701824e-23,7.721121952914065e-29,3.750538147115201e-20,6.080071413284016e-22,1.2635007400094506e-31
4.6239540425904155e-14,0.9011115021877304,6.796631443987432e-16,1.220028552569889e-16,5.281393856282876e-23,7.825021678805506e-23,0.0,0.0,8.996602236280324e-13,1.2708714636070022e-22,8.096242720788732e-29,1.1679611291188828e-41,1.882939494607206e-29,9.730484639191378e-66,2.9972546871526948e-46,2.420637007259459e-40,5.784439802082332e-47,1.5019146746628842e-19,1.0286345381901728e-65,5.763551604106149e-37,1.6162005286870287e-59,8.860969537716978e-71,1.8599381111247327e-34,4.803119167177518e-52,7.163046888350472e-33,1.0398610105232245e-66,2.480570297071171e-65,2.686727953035434e-68,2.3805447227640207e-100,6.442374903812143e-81,5.569485150281897e-32,1.5059982216082638e-83,8.154768596513453e-69,1.8974982538241904e-84,3.76,0.0,0.7373267732311549,0.9999996522147732,2.1138095618340885e-29,5.882324413966162e-66,2.5515219949736858e-08,2.5515219975987656e-08,3.4778432695592833e-07,1.7373164285599973e-24,1.5019146756614334e-19,9.003397437075275e-13,1.3049144206487338e-17,1.7190280351483053e-22,5.82710151685689e-28,1.4335648947963972e-19,2.324138337914116e-21,9.539450521623097e-31
9.142016011524189e-14,0.9011115062743571,1.3437729993399167e-15,2.412162828913701e-16,2.0643825717644055e-22,3.058638423532512e-22,0.0,0.0,1.7787171937603009e-12,4.967532632899192e-22,6.290235092337995e-28,1.8092741960211078e-40,1.4629164595788896e-28,3.808418078408513e-64,4.6264509626003653e-45,3.750168005205101e-39,8.92898732805087e-46,5.871012351549724e-19,1.237648895485701e-63,8.876390128656304e-36,9.833862455157177e-58,1.077727809261635e-68,1.445134989055973e-33,1.4728108218720656e-50,5.565188081086508e-32,6.310216862189927e-65,1.5049971677432994e-63,3.2522815204851635e-66,1.1350824276907138e-97,7.76984522381185e-79,4.327110656306518e-31,3.6142340623011784e-81,9.847411790360808e-67,4.5538208523242964e-82,3.76,0.0,0.7373267482993742,0.9999993124310473,1.6421976271837222e-28,3.585134302992795e-64,5.044612102716028e-08,5.044612112976846e-08,6.875671736840378e-07,7.61874226667114e-24,5.871012359307774e-19,1.7800604075548096e-12,5.100599539128599e-17,6.719175122920628e-22,4.526991557312327e-27,5.603445856049406e-19,9.085709619262523e-21,7.411844197524757e-30
1.8178139949391734e-13,0.90111151444761,2.672026854526778e-15,4.796565806279122e-16,8.162166619100532e-22,1.2093314210703673e-21,0.0,0.0,3.536830101287308e-12,1.964042788574093e-21,4.959349829588777e-27,2.8486630480063664e-39,1.153392176272499e-27,1.7095491252396008e-62,7.270555416672472e-44,5.904280672668015e-38,1.4032884759727869e-44,2.3215629610684066e-18,1.5356401026322224e-61,1.3932206211547072e-34,6.137570053758373e-56,1.3449237217442254e-66,1.1393067372695644e-32,4.613622218570285e-49,4.387681580818774e-31,3.93392983998117e-63,9.378825304844598e-62,4.0483520840873965e-64,5.608195883839111e-95,9.65432485811245e-77,3.411576040064041e-30,8.955164241579612e-79,1.2238847350590594e-64,1.1283366659644238e-79,3.76,0.0,0.7373266984358149,0.9999986329731576,1.2946003144492866e-27,2.2390704077919574e-62,1.0030792057736572e-07,1.0030792098305428e-07,1.3670233052259966e-06,3.6668517649664496e-23,2.3215629671850107e-18,3.5394999171937443e-12,2.0166551313504454e-16,2.656525417012184e-21,3.568741144725957e-26,2.2154545215743706e-18,3.593226484855594e-20,5.843102143709979e-29
2.7214263887259283e-13,0.9011115226208622,4.000326236743053e-15,7.181148097589391e-16,1.8293758288780307e-21,2.7104687737101384e-21,0.0,0.0,5.294941632005974e-12,4.401941291908257e-21,1.5696324538970135e-26,1.2031584003485038e-38,3.650479705140956e-27,1.118204374625415e-61,3.1502154910980453e-43,2.493632527128372e-37,6.077054082841898e-44,5.203805812909576e-18,1.4440538051622789e-60,6.127055356924287e-34,4.3669461138529345e-55,1.1264965237204046e-65,3.605726120944857e-32,2.6165488458392393e-48,1.3886940534069861e-30,3.056283687052334e-62,7.285285478378071e-61,3.737698318656065e-63,6.844614594672266e-94,9.015162220279368e-76,1.0797612436788185e-29,9.521876891233782e-78,1.143655167130969e-63,1.1997452653728835e-78,3.76,0.0,0.737326648572259,0.999997953661329,4.097104694717455e-27,1.5925996949726524e-61,1.5016971665471573e-07,1.5016971756397238e-07,2.0463333756012382e-06,9.430733257706704e-23,5.203805832268603e-18,5.298937002945483e-12,4.519861172134364e-16,5.953840432675618e-21,1.129413840272373e-25,4.96539756467315e-18,8.055144695233686e-20,1.8491992128337738e-28
3.6250387825126827e-13,0.9011115307941141,5.328671145923806e-15,9.565909816030064e-16,3.2459265322252807e-21,4.809298202035509e-21,0.0,0.0,7.053051786160955e-12,7.810447638653552e-21,3.5766756734971794e-26,3.399112804042245e-38,8.318236168610546e-27,4.657902995280388e-61,9.0818610001045e-43,7.044640485603657e-37,1.751271069880298e-43,9.234190355997662e-18,8.466268715336903e-60,1.7865540887382746e-33,1.9478096264832542e-54,5.683654381486492e-65,8.215866574436549e-32,9.446982356543904e-48,3.1643643951193586e-30,1.4332804372272386e-61,3.4156670887603887e-60,2.124829080493874e-62,5.44061322666766e-93,5.224612687241484e-75,2.4604174786973926e-29,7.339678763925351e-77,6.894285579482147e-63,9.247925575852926e-78,3.76,0.0,0.7373265987087068,0.9999972744955318,9.33529746294006e-27,7.070377171229443e-61,2.0003150925921037e-07,2.0003151087252324e-07,2.7254974146991966e-06,1.882720897899481e-22,9.234190400110507e-18,7.058371665071461e-12,8.019677966653479e-16,1.0563772729437643e-20,2.5733629945066203e-25,8.81015700292104e-18,1.429545361426581e-19,4.213398213963728e-28
4.528651176299437e-13,0.9011115389673656,6.657061582003684e-15,1.195085107858923e-15,5.065879928276393e-21,7.505842786633457e-21,0.0,0.0,8.811160564005078e-12,1.2189560693658766e-20,6.819739480252249e-26,7.73453903341736e-38,1.5860584400571856e-26,1.4979423405283882e-60,2.097238345404958e-42,1.6029169008670715e-36,4.042995222900121e-43,1.4413089293390883e-17,3.6146561872424277e-59,4.158840148649157e-33,6.609822863026857e-54,2.1545575486763716e-64,1.5664639604967108e-31,2.649869860726633e-47,6.033551656803864e-30,4.981221792370923e-61,1.1867496825579436e-59,8.833003515904782e-62,3.228297125977608e-92,2.2088638445896185e-74,4.691335629114022e-29,3.949103365256648e-76,2.9836449929202393e-62,4.975845024612939e-77,3.76,0.0,0.7373265488451577,0.9999965954757347,1.779860259107055e-26,2.385489978497436e-60,2.498932983908495e-07,2.498933009087071e-07,3.404515453409168e-06,3.265570852414003e-22,1.4413089377501963e-17,8.81780390384182e-12,1.2516105440358457e-15,1.648622949504195e-20,4.906317444793452e-25,1.374971560175777e-17,2.231531915894468e-19,8.033181252383041e-28
6.335875963872947e-13,0.9011115553138667,9.31397903462115e-15,1.6721272669655234e-15,9.916036200351242e-21,1.4692163046946197e-20,0.0,0.0,1.232737399169788e-11,2.385960277632398e-20,1.8136761623488231e-25,2.7260426510367277e-37,4.218038798423061e-26,9.698093960171999e-60,7.543136771141701e-42,5.6490368019440294e-36,1.4536014642300626e-42,2.821781174243622e-17,3.698936003870487e-58,1.5118540337182204e-32,4.632595868268053e-53,1.883600379304317e-63,4.165524607797877e-31,1.3213484013885482e-46,1.6045809352663937e-29,3.526911214409003e-60,8.397296787428653e-59,8.6901586422602e-61,6.929432917067321e-91,2.2288612759271905e-73,1.2476346147266846e-28,5.867041257414554e-75,3.045207207838994e-61,7.392493432740109e-76,3.76,0.0,0.7373264491180698,0.9999952378740276,4.7327842427704816e-26,1.6527482342779301e-59,3.496168662355608e-07,3.4961687116397473e-07,4.76211364415964e-06,7.657043938331814e-22,2.821781196612545e-17,1.2336661112316942e-11,2.4498792206689036e-15,3.226837239905886e-20,1.3046082369597262e-24,2.6913166441225417e-17,4.369804135293315e-19,2.136055652089834e-27
9.950325539019967e-13,0.9011115880068623,1.4628360259759244e-14,2.6264275604125873e-15,2.4457680158714673e-20,3.623841738968807e-20,0.0,0.0,1.9359784342643154e-11,5.884691744207936e-20,6.9141422554698115e-25,1.6166577722708543e-36,1.6080066734229495e-25,1.486753456054053e-58,4.553078183923074e-41,3.3494087702317866e-35,8.771651051146887e-42,6.96260693474336e-17,1.029279972902552e-56,9.206316341588469e-32,7.759784610218784e-52,5.743388267110257e-62,1.587634254917351e-30,1.2975476514744521e-45,6.116916768590964e-29,5.757817095377062e-59,1.369012820576935e-57,2.3363558931211384e-59,6.506978180880309e-89,6.130794231910269e-72,4.756238303110859e-28,2.604559556447888e-73,8.071629087413242e-60,3.281893707361303e-74,3.76,0.0,0.7373262496639345,0.9999925244212384,1.8036694068075194e-25,2.7255559068211018e-58,5.490639602507106e-07,5.490639724061163e-07,7.475559400363707e-06,2.5324389047863433e-21,6.962607020018688e-17,1.9374346461062504e-11,6.042349128604171e-15,7.957880629217939e-20,4.971712629753399e-24,6.637688875306214e-17,1.0787021739258627e-18,8.140276276880847e-27
