Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468)
1.956478124482999e-09,0.6216437240246855,9.55375505666299e-15,9.488077697198877e-18,4.556990360550928e-18,9.624136317294454e-18,0.0,0.0,7.560754546225799e-11,1.8002897268027108e-17,1.7434036858990614e-22,3.124298031798085e-33,4.272130093462339e-22,7.884727489723032e-54,1.4988130348045383e-38,8.175645683564036e-40,6.5530935104606825e-40,1.8418444425983555e-14,3.269021705160537e-52,7.977418614523731e-33,4.145272415526636e-49,1.9196901378992218e-58,6.270787308921936e-42,7.77550541559616e-40,1.4995868478944735e-27,2.687386080476078e-53,6.1661909618099005e-53,4.326545321811685e-59,7.909749197458846e-82,1.1439498861551518e-68,4.0397538323936546e-26,3.685202381816115e-65,1.4495401799043074e-51,1.5043639813196848e-63,3.76,0.0,0.8475168515703636,0.9997990426632012,2.2932064833598867e-20,9.291796670466577e-53,7.5362661374698e-07,7.536266330634232e-07,0.00020095726117062536,5.619524088361373e-18,1.8418445027578834e-14,7.561426256805818e-11,4.461893225048761e-16,2.8965054022892888e-15,1.836237276754047e-25
1.992377536024777e-09,0.6216437255576751,9.731488695015743e-15,9.748399564611487e-18,4.726142696718767e-18,9.982238189074857e-18,0.0,0.0,7.699481330543117e-11,1.866960522968864e-17,1.8435923915888044e-22,3.36535871514908e-33,4.516594175948317e-22,8.803155875222593e-54,1.6136118784169506e-38,8.802977580535247e-40,7.0608662174633855e-40,1.9114678335677898e-14,3.712481648189384e-52,8.577948328529182e-33,4.628664075352268e-49,2.1825741610376954e-58,6.780456241005497e-42,8.525804320586376e-40,1.5850549482620776e-27,3.059498384812499e-53,6.89233667760605e-53,4.925128638617009e-59,9.349721156688354e-82,1.3029986750881108e-68,4.2701476916465695e-26,4.273803847703156e-65,1.6502679985666708e-51,1.7455545033199534e-63,3.76,0.0,0.8475168377406894,0.9997989514147221,2.4219188261859576e-20,1.0383648297626859e-52,7.674548997110054e-07,7.674549197568586e-07,0.00020104850826160552,5.7467050549178156e-18,1.911467897174084e-14,7.700160741455358e-11,4.627137991500299e-16,2.9994570202039606e-15,1.939136600101393e-25
2.0282769475665552e-09,0.6216437270906647,9.909309860974335e-15,1.0011857082964066e-17,4.89839165179289e-18,1.0346942437063181e-17,0.0,0.0,7.838208089253418e-11,1.9348434552634704e-17,1.947555079333067e-22,3.62014079772292e-33,4.770188665932407e-22,9.808975020071824e-54,1.7348745160822956e-38,9.465736183629467e-40,7.597781339289202e-40,1.982367045025251e-14,4.206527045469268e-52,9.211712793126077e-33,5.1583545920228856e-49,2.475806442340028e-58,7.321556117551622e-42,9.332893979588212e-40,1.6736894680343507e-27,3.47491757378999e-53,7.688325591182485e-53,5.59331475103535e-59,1.1018575717455222e-81,1.4806630507491022e-68,4.5090884302696187e-26,4.943099159781103e-65,1.874350403885163e-51,2.0199719996690369e-63,3.76,0.0,0.8475168239110157,0.9997988686655077,2.5553650194617505e-20,1.1580670062344784e-52,7.812831854363241e-07,7.812832062249463e-07,0.000201131256087931,5.873638583500514e-18,1.9823671122073647e-14,7.838895048690696e-11,4.795387267655365e-16,3.1040548746577605e-15,2.0458083280577485e-25
2.0641763591083333e-09,0.6216437286236544,1.0087218548917052e-14,1.0278451751700835e-17,5.073737973889206e-18,1.071825231809703e-17,0.0,0.0,7.976934823480287e-11,2.003938522144658e-17,2.0553615248452263e-22,3.8891563129774365e-33,5.0330780561576945e-22,1.0908699988437547e-53,1.862838135261436e-38,1.016522888442551e-39,8.164949141433625e-40,2.054541505213819e-14,4.755876339171186e-52,9.87991176070661e-33,5.7378522171065885e-49,2.8022630850861414e-58,7.89543866632433e-42,1.0199929175013544e-39,1.7655460372507278e-27,3.937760703647619e-53,8.559419206232895e-53,6.337715621184348e-59,1.2947605880529675e-81,1.678727647932363e-68,4.756726827588296e-26,5.702390324744399e-65,2.1240052547940308e-51,2.3314715337064128e-63,3.76,0.0,0.847516810081342,0.9997987936238889,2.6936309485326248e-20,1.2890846771466904e-52,7.951114709229417e-07,7.951114924676862e-07,0.00020120629631866814,6.000333769988368e-18,2.054541576103148e-14,7.977629180374078e-11,4.966641053472378e-16,3.2102915823546e-15,2.1563202508193924e-25
2.1000757706501115e-09,0.6216437301566441,1.0265214753223384e-14,1.0548185070020373e-17,5.252182410777711e-18,1.1096171088802174e-17,0.0,0.0,8.115661534242652e-11,2.074245722079913e-17,2.1670815189445224e-22,4.1729266755304444e-33,5.305426722809452e-22,1.210920180383838e-53,1.9977441451550273e-38,1.09027867224418e-39,8.763501869443882e-40,2.1279906809452756e-14,5.3655935052162864e-52,1.0583765948536202e-32,6.370863754909033e-49,3.16503559893879e-58,8.503490064692279e-42,1.1130178317296196e-39,1.860680196444448e-27,4.452451528093084e-53,9.511169406557967e-53,7.165435667187399e-59,1.5171713887947014e-81,1.8991118451131717e-68,5.0132134427186597e-26,6.561855868467221e-65,2.4016151498483917e-51,2.6842747086379953e-63,3.76,0.0,0.8475167962516686,0.9997987255719373,2.8368025194809785e-20,1.4322612819062019e-52,8.089397561708639e-07,8.089397784850782e-07,0.00020127434688237668,6.126799976691554e-18,2.1279907556755576e-14,8.116363138259783e-11,5.1408993489097395e-16,3.3181597930892423e-15,2.2707401521366957e-25
2.1359751821918896e-09,0.6216437316896337,1.0443298468273973e-14,1.0821058536885416e-17,5.433725709886014e-18,1.1480702005592774e-17,0.0,0.0,8.254388222464541e-11,2.1457650535452022e-17,2.2827848695011557e-22,4.471982683322516e-33,5.587398930446817e-22,1.3417720043743436e-53,2.1398381767462543e-38,1.167976439762154e-39,9.394593825667567e-40,2.2027140753733032e-14,6.041106673245573e-52,1.1324517022857745e-32,7.061302165457465e-49,3.567442922769204e-58,9.147131272145819e-42,1.2127025381607361e-39,1.959147398485276e-27,5.023737260870053e-53,1.0549428842572283e-52,8.084098717752801e-59,1.7729753331841027e-81,2.1438773070768186e-68,5.278698619478536e-26,7.532615641666427e-65,2.7097363660577517e-51,3.082997132457235e-63,3.76,0.0,0.8475167824219955,0.9997986638585955,2.9849656591167076e-20,1.5884869059338922e-52,8.227680411800953e-07,8.227680642771224e-07,0.00020133605883574382,6.253046725256511e-18,2.202714154080616e-14,8.255096924003899e-11,5.318162153925867e-16,3.4276521895997517e-15,2.3891358093147343e-25
2.1718745937336677e-09,0.6216437332226232,1.062146968845052e-14,1.1097073651031885e-17,5.6183686183027306e-18,1.187184832467162e-17,0.0,0.0,8.393114888983935e-11,2.2184965150241888e-17,2.4025414032672802e-22,4.7868645200336765e-33,5.879158836647143e-22,1.4841875645647834e-53,2.2893700829062808e-38,1.2497540283186915e-39,1.0059401446258371e-39,2.2787112258471354e-14,6.788227402041069e-52,1.2103427583007865e-32,7.813294327512245e-49,4.013043899157655e-58,9.827818361729445e-42,1.3193971841936582e-39,2.0610030103185014e-27,5.656705934743048e-53,1.1680361496134659e-52,9.101875932007592e-59,2.0664896950386538e-81,2.415235809634925e-68,5.553332491020455e-26,8.626799150822001e-65,3.0511081096884895e-51,3.532677409981573e-63,3.76,0.0,0.8475167685923225,0.999798607893451,3.138206314967749e-20,1.7587000014183696e-52,8.365963259506408e-07,8.365963498438187e-07,0.00020139202259241101,6.3790836047329e-18,2.2787113086698965e-14,8.393830539173169e-11,5.49842946847917e-16,3.5387614874206446e-15,2.5115749932139e-25
2.243673416817224e-09,0.621643736288602,1.0978074621713286e-14,1.1658534815027203e-17,5.996956249740321e-18,1.2674000193449545e-17,0.0,0.0,8.670568159882273e-11,2.3675958219923036e-17,2.654493431797098e-22,5.466313360347074e-33,6.492697865398457e-22,1.8069568331305073e-53,2.6117680409907343e-38,1.426111862487441e-39,1.149498055827615e-39,2.4345251030677026e-14,8.522576943447074e-52,1.3780882128421283e-32,9.519565126734358e-49,5.049340969464709e-58,1.130633202532614e-41,1.5552767920399655e-39,2.2751005110147424e-27,7.129858282805068e-53,1.4246524126178597e-52,1.1470371045524157e-58,2.7863251768275527e-81,3.0473792933603223e-68,6.130645823008916e-26,1.1239448627846721e-64,3.845533183092955e-51,4.607370071406713e-63,3.76,0.0,0.8475167409329771,0.9997985111172509,3.4602640689619305e-20,2.145094894041463e-52,8.642528947756905e-07,8.642529203011684e-07,0.00020148879601605864,6.630566015440177e-18,2.4345251945459733e-14,8.671297263653047e-11,5.867977626030961e-16,3.765801812239627e-15,2.768854992397449e-25
2.3082923575924245e-09,0.621643739047983,1.129931827283757e-14,1.2174609327284401e-17,6.3482932698344085e-18,1.3418594213081302e-17,0.0,0.0,8.920276036380161e-11,2.5059306678321713e-17,2.895813091134307e-22,6.137553040379306e-33,7.080001707324053e-22,2.145469794383534e-53,2.929956705517731e-38,1.6002182020056912e-39,1.2914567249849461e-39,2.579109825732127e-14,1.0395261978291415e-51,1.5434191088954614e-32,1.1311787235678637e-48,6.170812956789024e-58,1.2779029148373492e-41,1.7953025069725172e-39,2.4799303609038184e-27,8.72532155509075e-53,1.6941608188255802e-52,1.4035211117053602e-58,3.6167632319338344e-81,3.732812123151154e-68,6.683018329122425e-26,1.4157929121366552e-64,4.705803269379977e-51,5.809195906899894e-63,3.76,0.0,0.8475167160395671,0.9997984388076168,3.7683438024740265e-20,2.551155080169457e-52,8.891438059019687e-07,8.891438329420936e-07,0.00020156110315151988,6.856277480915458e-18,2.5791099254972063e-14,8.921016746475366e-11,6.21084639002753e-16,3.9755954956361e-15,3.014915598391017e-25
2.372911298367625e-09,0.6216437418073641,1.1620845353236932e-14,1.2700886075532771e-17,6.7096846276478e-18,1.4184672766952882e-17,0.0,0.0,9.169983852433109e-11,2.648192791616936e-17,3.151352043652906e-22,6.868898627428267e-33,7.701566215570302e-22,2.5351842905672146e-53,3.2763227806015873e-38,1.7897951498542115e-39,1.4462708451512217e-39,2.7278156767210683e-14,1.2610044448210385e-51,1.7231727811151855e-32,1.337825741273335e-48,7.49996380080597e-58,1.4396039469826673e-41,2.064043349263493e-39,2.696595961303834e-27,1.0617311103174001e-52,2.0048200500434048e-52,1.7076440386046136e-58,4.660763468351927e-81,4.546554780430986e-68,7.267358283139452e-26,1.7719116581456026e-64,5.725812951460834e-51,7.277233779855003e-63,3.76,0.0,0.8475166911461579,0.9997983781673685,4.0942122904289266e-20,3.019529271470141e-52,9.140347162549627e-07,9.14034744852892e-07,0.0002016217409010381,7.081454071788319e-18,2.7278157852577878e-14,9.170735697691934e-11,6.563449764277828e-16,4.190516134872466e-15,3.2751309088885635e-25
2.4375302391428256e-09,0.6216437445667448,1.1942655830176956e-14,1.3237373793170911e-17,7.081134668342511e-18,1.497225483762121e-17,0.0,0.0,9.419691610715533e-11,2.7943821847011474e-17,3.4215184051227906e-22,7.663840244935061e-33,8.35834540555072e-22,2.9821002927319794e-53,3.6524760946015945e-38,1.995732351168613e-39,1.6147075676704457e-39,2.880640943340574e-14,1.521747165549904e-51,1.9181610592396095e-32,1.5751861091411588e-48,9.068040678993634e-58,1.6167167731643304e-41,2.3639916339296968e-39,2.9254173001244997e-27,1.2850338986843062e-52,2.3614964298992693e-52,2.0665551687756527e-58,5.965040395608225e-81,5.508073579465597e-68,7.884534162533566e-26,2.204066526637734e-64,6.929489518868114e-51,9.060594190699621e-63,3.76,0.0,0.8475166662527492,0.9997983273123255,4.438371526727468e-20,3.557678549459178e-52,9.389256258346894e-07,9.389256560335636e-07,0.0002016725934452741,7.306146312496814e-18,2.8806410611473895e-14,9.420454124110722e-11,6.925787748539344e-16,4.4105224137056434e-15,3.5498959305992326e-25
2.502149179918026e-09,0.6216437473261256,1.226474967093068e-14,1.3784081211739526e-17,7.462647733745743e-18,1.578135940543819e-17,0.0,0.0,9.669399313469312e-11,2.9444988384780345e-17,3.706720600959892e-22,8.525966809467524e-33,9.051292452975488e-22,3.492727610722331e-53,4.0600708171390475e-38,2.2189444130726845e-39,1.7975578988783306e-39,3.037584131273673e-14,1.827389461201238e-51,2.1292176214268194e-32,1.846840540085638e-48,1.0909972073912341e-57,1.8102613333096425e-41,2.697778364027751e-39,3.1667135705656336e-27,1.5474099276332756e-52,2.7694735910890334e-52,2.488236644591875e-58,7.58484540836682e-81,6.6391395259038675e-68,8.535412518527612e-26,2.7257653352559697e-64,8.34353290571966e-51,1.1215739043456576e-62,3.76,0.0,0.8475166413593415,0.9997982846631036,4.801323722035597e-20,4.173720818985754e-52,9.638165346411635e-07,9.638165664841085e-07,0.00020171524016821026,7.530401813226745e-18,3.037584258862656e-14,9.670172032073878e-11,7.29786034256958e-16,4.635573348691763e-15,3.83960560262734e-25
2.5667681206932267e-09,0.6216437500855062,1.2587126842778008e-14,1.4341017061007403e-17,7.854228162391775e-18,1.6612005448553096e-17,0.0,0.0,9.919106962574052e-11,3.098542744373228e-17,4.007367385383075e-22,9.458966107903436e-33,9.781359742767429e-22,4.0741136524443755e-53,4.5008054657738133e-38,2.4603709320084355e-39,1.9956368475606068e-39,3.1986439384998915e-14,2.1841952915674318e-51,2.357197964444644e-32,2.156679373332066e-48,1.306468798163832e-57,2.021297639939e-41,3.068176843154446e-39,3.420803189970367e-27,1.8543905998980964e-52,3.2344754519072843e-52,2.981574057120732e-58,9.585234733205487e-81,7.964028869358606e-68,9.220858026047567e-26,3.352458454928747e-64,9.997647660631764e-51,1.3807339643580147e-62,3.76,0.0,0.8475166164659345,0.999798248895589,5.183571303618876e-20,4.8764691104773865e-52,9.887074426743982e-07,9.887074762045267e-07,0.00020175100518394403,7.754264992419613e-18,3.1986440763967265e-14,9.919889427528264e-11,7.6796675461260355e-16,4.865628286520524e-15,4.144654796483934e-25
2.6313870614684272e-09,0.6216437528448869,1.2909787313005247e-14,1.4908190069045548e-17,8.255880289559339e-18,1.746421194291479e-17,0.0,0.0,1.0168814559605971e-10,3.256513893839499e-17,4.323867858218924e-22,1.0466624879005787e-32,1.0549498912064543e-21,4.733871904086131e-53,4.97642291280246e-38,2.7209765212288926e-39,2.209783572469982e-39,3.363819232100276e-14,2.5991086228061117e-51,2.6029793739019196e-32,2.508920615412552e-48,1.5575459080711115e-57,2.2509263809526927e-41,3.4781062797298624e-39,3.688003816548894e-27,2.212115535855771e-52,3.762689805071302e-52,3.556430981880427e-58,1.204248737498077e-80,9.50973544352026e-68,9.941733527960356e-26,4.10175597839882e-64,1.1924787466771306e-50,1.6909209533511849e-62,3.76,0.0,0.847516591572528,0.9997982188994443,5.585616915178996e-20,5.67547108637055e-52,1.0135983499344046e-06,1.013598385194818e-06,0.00020178099882972895,7.977776947609134e-18,3.3638193808442565e-14,1.0169606316084613e-10,8.071209358966226e-16,5.100646901370055e-15,4.465438316098373e-25
2.6960060022436278e-09,0.6216437556042674,1.3232731048904668e-14,1.5485608962291346e-17,8.667608447305279e-18,1.8337997862273594e-17,0.0,0.0,1.0418522105887253e-10,3.418412278352342e-17,4.656631479651219e-22,1.1552828898798603e-32,1.135666088805715e-21,5.4802111138962945e-53,5.488710392030371e-38,3.0017508383680865e-39,2.4408615298406622e-39,3.5331090275196587e-14,3.0798072510512796e-51,2.867460894520026e-32,2.908128558350122e-48,1.8490255024420744e-57,2.5002895184226226e-41,3.9306353833097274e-39,3.9686323642415354e-27,2.6273812381812633e-52,4.360792504518333e-52,4.223727489579336e-58,1.5045683863174897e-80,1.1306194929824413e-67,1.0698900074316983e-25,4.9936625359059824e-64,1.4161412264207601e-50,2.060531514057889e-62,3.76,0.0,0.8475165666791225,0.9997981937433461,6.007963416692058e-20,6.5810497340283144e-52,1.038489256421193e-06,1.0384892934549828e-06,0.0002018061524288505,8.200975435399845e-18,3.533109187663679e-14,1.041932270306713e-10,8.472485780847658e-16,5.340589192281794e-15,4.802350897829879e-25
2.7606249430188283e-09,0.6216437583636479,1.3555958017774204e-14,1.607328246560348e-17,9.089416964494432e-18,1.9233382178183046e-17,0.0,0.0,1.066822960252691e-10,3.584237889406334e-17,5.006068083077007e-22,1.2721563069419096e-32,1.2203795921065582e-21,6.321965193657185e-53,6.039499505440555e-38,3.303708613044291e-39,2.6897586208685847e-39,3.70651247023956e-14,3.634759417808153e-51,3.151563300445579e-32,3.3592329923727176e-48,2.1862122810022247e-57,2.770570883304631e-41,4.428985952789668e-39,4.263005015867715e-27,3.107692306179407e-52,5.0359722628293804e-52,4.995522808282058e-58,1.869846116482344e-80,1.3386521613426203e-67,1.1493216956994444e-25,6.050830940233898e-64,1.6747758504424604e-50,2.4990869672859394e-62,3.76,0.0,0.8475165417857174,0.999798172646176,6.45111388424848e-20,7.604345278485076e-52,1.0633801621347717e-06,1.0633802009850212e-06,0.0002018272470999398,8.42389494071871e-18,3.706512642350122e-14,1.0669038593554623e-10,8.883496811527853e-16,5.585415480555584e-15,5.155787210479115e-25
2.825243883794029e-09,0.6216437611230283,1.3879468186917115e-14,1.6671219302309507e-17,9.521310166826423e-18,2.0150383860001387e-17,0.0,0.0,1.0917937050455019e-10,3.753990718512063e-17,5.372587886329098e-22,1.3976911510898485e-32,1.3091853613512973e-21,7.268623825937729e-53,6.630666229675063e-38,3.6278896744445016e-39,2.9573873391222256e-39,3.884028819457488e-14,4.2732832539742674e-51,3.456229065603609e-32,3.867549010812234e-48,2.5749585603578565e-57,3.0629967661376915e-41,4.976536456661834e-39,4.571437234796386e-27,3.6613152348043605e-52,5.79595604992344e-52,5.8851021977674074e-58,2.3120957179910687e-80,1.578725786604316e-67,1.2325541740368773e-25,7.298835468124917e-64,1.972812268782412e-50,3.0173514066791082e-62,3.76,0.0,0.8475165168923133,0.9997981549529004,6.915571609894333e-20,8.757358307071225e-52,1.088271067075148e-06,1.0882711077849327e-06,0.00020184493787652513,8.646566798456567e-18,3.884029004114686e-14,1.0918753992415007e-10,9.304242450764326e-16,5.835086407164676e-15,5.52614185529973e-25
2.8898628245692294e-09,0.6216437638824086,1.4203261523641786e-14,1.7279428194246976e-17,9.963292376859603e-18,2.1089021874892926e-17,0.0,0.0,1.1167644450451548e-10,3.927670757193561e-17,5.756601501463152e-22,1.5323057655462323e-32,1.4021782945291109e-21,8.330363775147343e-53,7.264130922232144e-38,3.9753589788340245e-39,3.244684917843671e-39,4.065657433639881e-14,5.005609120675938e-51,3.782422334091164e-32,4.438797412467887e-48,3.021706264079064e-57,3.378836503733301e-41,5.57682560536877e-39,4.894243775317651e-27,4.297334861968839e-52,6.649035091987038e-52,6.907068142941207e-58,2.8451960249357977e-80,1.8548636727359174e-67,1.319673028850141e-25,8.766465775378766e-64,2.3151158483984454e-50,3.6274589660338755e-62,3.76,0.0,0.84751649199891,0.9997981401142647,7.40184010147392e-20,1.0052994113938843e-51,1.1131619712423283e-06,1.1131620138547174e-06,0.0002018597740129091,8.869019349379687e-18,4.0656576314374114e-14,1.1168468904334361e-10,9.734722698314607e-16,6.089562930190387e-15,5.913809366009926e-25
2.95448176534443e-09,0.6216437666417887,1.452733799526149e-14,1.7897917861799065e-17,1.0415367914032371e-17,2.204931518782926e-17,0.0,0.0,1.1417351803170637e-10,4.1052779969861244e-17,6.158519943276819e-22,1.6764284344008732e-32,1.4994532295940824e-21,9.518080898903282e-53,7.941858327343604e-38,4.347206636967409e-39,3.5526134771246535e-39,4.251397757740961e-14,5.842944909236393e-51,4.131128890611177e-32,5.0791257054021134e-48,3.533531076717618e-57,3.719403061882918e-41,6.233555915802452e-39,5.2317386918671444e-27,5.0257135224326394e-52,7.604091468344908e-52,8.077435964975805e-58,3.485127971218025e-80,2.1714857934726514e-67,1.4107636789246011e-25,1.048604243772904e-63,2.7070187705291166e-50,4.3430507248391e-62,3.76,0.0,0.8475164671055072,0.9997981276696714,7.910423082473476e-20,1.150510826977558e-51,1.1380528746363177e-06,1.138052919194376e-06,0.00020187221610719122,9.091278117562647e-18,4.251397969286115e-14,1.1418183333841504e-10,1.017493755393621e-15,6.348806322276306e-15,6.319184208804022e-25
