Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),S(1228),CHF3(42),S(1335),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1568),CHO2(322),S(174),CF2CF2(61),C2F(467),S(512),C2H3F2(66),S(413),S(1931)
7.293127592245614e-05,0.8588680404505675,0.002226519360520992,0.0007417949257739323,0.0010374343323069906,0.08393023247437831,0.0,0.0,0.0025635410553395805,0.0004171883690322854,0.26708202611341303,0.0096692336422864,0.000826516346669155,2.166853648789876e-09,3.344118663425114e-07,1.4957414402963136e-05,0.0008205267531543125,0.01464255749083512,1.3436855670174145e-07,5.706474315786172e-09,5.39915052160068e-06,2.363608755718735e-09,5.3529592337394e-07,5.39657107663586e-05,3.137689950902976e-07,1.261368432875814e-05,6.876176100838167e-08,4.4292044844970736e-05,1.5001482314257774e-05,8.071070289142395e-08,1.4569734036232631e-06,1.3114950164368612e-09,1.798185499387071e-08,4.12039235558334e-06,3.76,0.0,0.02354663834927128,0.6834138972922583,0.19577312866774224,0.003647743538236078,0.2727730542754315,0.6263598130386301,0.0006691180513270364,2.339554233260073e-11,0.12520658292409573,0.0007937537302736869,0.03044541675566614,2.1984205807995382e-08,1.8286722904033516e-07,1.7605763765676323e-05,1.0877306495780969e-05,0.004980276840957834,0.006202190383187043,4.991110181056719e-10,1.903075209223294e-08,0.0001693987660728537,6.264502430588988e-05,0.12985243709318087,0.023298880813574528,0.001138073073619389,0.00012244758125881625,0.001114388319027955,4.56125844167766e-05,0.006678968686516673,8.076034079727089e-07,0.008409196946282234,1.5937305659342138e-11,1.0927436796729729e-05,1.4747260108002894e-07,0.01589673127865407,7.057066772371444e-08,2.3852838618559433e-12,5.32861708352919e-08,4.190945156468181e-10,0.005142696925234063,2.332828898146607e-05,5.9277290218523555e-09,1.944398994802047e-05,6.173858922130348e-07,3.0154002057246793e-10
7.312069103086697e-05,0.8590727691011848,0.0022351058371955514,0.0007428765477874094,0.001038112708988517,0.08431722545238243,0.0,0.0,0.0025454554336214667,0.0004125889285231416,0.26837625666672005,0.009719902771640747,0.0008241606940073699,2.189328482825045e-09,3.3586811996638837e-07,1.4955318516899008e-05,0.0008220327479592399,0.014570495730419833,1.358076895499174e-07,5.745605680022424e-09,5.480541415892137e-06,2.383570660578822e-09,5.354366961119696e-07,5.4233504850028346e-05,3.122429469200983e-07,1.2679928542284213e-05,6.948761329662103e-08,4.4638671791203505e-05,1.5073656852842081e-05,8.120680623798785e-08,1.4542059481091988e-06,1.3131321634401475e-09,1.812221482215082e-08,4.137227429919601e-06,3.76,0.0,0.023286052456306525,0.6819462245946103,0.19667167390429047,0.003655752055429683,0.27160266378840237,0.6268019598539716,0.0006676810929063223,2.3239592004004568e-11,0.1259733817253737,0.000791547525105152,0.030614385489089718,2.1870797634820786e-08,1.8388504585910704e-07,1.7594394964587665e-05,1.0764080743717963e-05,0.0049909632112271445,0.006206639076510944,4.975440576449437e-10,1.9040792507533173e-08,0.00016928280368204746,6.268320590721724e-05,0.13028358073448465,0.023276116029087468,0.0011360247894025663,0.00012225047458312228,0.0011094851422294432,4.558548700286248e-05,0.006688669616589212,8.021319334076652e-07,0.008404899966386265,1.5829332447574984e-11,1.093790908608529e-05,1.4761315944415637e-07,0.015928845822903145,7.034294240845547e-08,2.369123988008937e-12,5.2955932968583796e-08,4.1637013339094766e-10,0.005163359141785714,2.3414559789421695e-05,5.90929767593623e-09,1.947057288028127e-05,6.16794898446056e-07,3.0053090055768907e-10
7.33101061392778e-05,0.8592766040626615,0.002243737154247155,0.0007439666468969696,0.0010388009201751018,0.08470269240004538,0.0,0.0,0.002527521259310987,0.0004080377899433088,0.2696661896641918,0.009770518366389053,0.0008218052662207672,2.2120613027142277e-09,3.3733327039488e-07,1.4953245059124203e-05,0.0008235266076752334,0.014498332279340102,1.37253847470913e-07,5.784888358704744e-09,5.56267408567428e-06,2.4036853361654115e-09,5.355803147071589e-07,5.4499258852783285e-05,3.1072275249159695e-07,1.2745477556419823e-05,7.02174032929985e-08,4.498521019783349e-05,1.514521056121615e-05,8.170218838209718e-08,1.4514621574300874e-06,1.3147410086370195e-09,1.8262768670393793e-08,4.153843429723528e-06,3.76,0.0,0.023028308089961824,0.6804825457307775,0.19756716988631332,0.003663651007942208,0.27043540206533667,0.6272422183520633,0.0006662480446808114,2.3084573501564935e-11,0.12673929966808115,0.0007893657092887893,0.03078313066479487,2.1758528544417187e-08,1.8490151761235058e-07,1.7583193326661447e-05,1.0652133702087908e-05,0.005001546932397194,0.006210840812032725,4.959839273168774e-10,1.905011223383674e-08,0.00016916690913677972,6.272116934036176e-05,0.13071235949353835,0.0232524845044991,0.0011339793856306542,0.00012205352222978305,0.0011046069649589731,4.555837269259126e-05,0.006698325059985459,7.967018444517766e-07,0.008400486539048539,1.572217603206153e-11,1.0948094750356743e-05,1.4774985779406644e-07,0.015960218893658652,7.011620523198948e-08,2.3530863700316676e-12,5.262784268238628e-08,4.136721424379441e-10,0.005183800871180997,2.3501008481052734e-05,5.8909898931371435e-09,1.9497042668360808e-05,6.162004168973732e-07,2.995208483046604e-10
7.349952124768863e-05,0.8594795495921547,0.0022524144084206782,0.0007450655588267259,0.001039499559296115,0.08508663048478837,0.0,0.0,0.002509737888682115,0.00040353484011907515,0.270951832042807,0.009821081283587954,0.000819450525336429,2.235057923223344e-09,3.3880763041088714e-07,1.495120009524743e-05,0.0008250085180395394,0.014426078646632354,1.3870710226780794e-07,5.824325904542386e-09,5.645550732588927e-06,2.4239548839032353e-09,5.357270426201539e-07,5.476297189189046e-05,3.0920859045086327e-07,1.2810329343739984e-05,7.095116816536104e-08,4.5331642810900276e-05,1.5216138227692447e-05,8.21968606884605e-08,1.4487428299551802e-06,1.3163224280591734e-09,1.8403521614180394e-08,4.170240129461023e-06,3.76,0.0,0.022773374254260896,0.6790228435906712,0.19845963338587622,0.0036714404809506922,0.26927126917606536,0.6276806034183875,0.0006648188899003061,2.2930481514819237e-11,0.12750433383345455,0.0007872080978599529,0.030951652039126063,2.164738623479212e-08,1.8591664258412465e-07,1.757215860240612e-05,1.0541453718571728e-05,0.005012029207583561,0.006214796677284868,4.944307836643663e-10,1.9058714482441677e-08,0.00016905113982482162,6.275892209947623e-05,0.1311387838028274,0.023227994234646585,0.0011319373963517387,0.00012185678154696188,0.0010997541580101855,4.5531257449643596e-05,0.006707935807747727,7.913131601430097e-07,0.008395962276648926,1.5615836783392227e-11,1.0957996513331875e-05,1.478827328009674e-07,0.015990853199138264,6.989047323364286e-08,2.3371710628895104e-12,5.230190952769046e-08,4.110003895118118e-10,0.005204023820066818,2.3587647456132385e-05,5.872804915742757e-09,1.9523405278761047e-05,6.156025476028681e-07,2.985100584333392e-10
7.368893635609946e-05,0.8596816100045166,0.0022611387024835537,0.0007461736160397032,0.0010402092111887861,0.08546903714243553,0.0,0.0,0.002492104649308967,0.00039907994624686894,0.27223319146426256,0.00987159240466421,0.0008170969193773646,2.2583245469213594e-09,3.402915138759597e-07,1.494918956238154e-05,0.0008264786632959947,0.014353746060559601,1.4016752798210055e-07,5.863921935565029e-09,5.729173576990316e-06,2.444381436091988e-09,5.358771390373465e-07,5.502464350102249e-05,3.07700631639578e-07,1.2874482041999088e-05,7.168894602758675e-08,4.567795249697116e-05,1.5286434732983084e-05,8.269083488177242e-08,1.4460487375626991e-06,1.31787728553303e-09,1.854447887515373e-08,4.1864173402941035e-06,3.76,0.0,0.02252122025903024,0.6775671004432944,0.19934908157126324,0.0036791205606028386,0.2681102644445587,0.6281171299299999,0.000663393611206653,2.2777310683897724e-11,0.12826848180034853,0.0007850745031898492,0.031119949466878096,2.153735841324467e-08,1.8693041965782247e-07,1.7561290499355785e-05,1.043202906699041e-05,0.005022411229287869,0.006218507763298635,4.928847778390646e-10,1.9066602472999923e-08,0.00016893555185988358,6.279647155265855e-05,0.1315628640881398,0.023202653152167203,0.0011298993396924113,0.00012166030823147779,0.0010949270708220924,4.5504156877359e-05,0.00671750264435382,7.85965882352796e-07,0.008391332679814558,1.5510314733822153e-11,1.09676170645229e-05,1.4801182067080814e-07,0.016020751469305653,6.966576278124856e-08,2.3213780709662142e-12,5.197814188891109e-08,4.083547181886995e-10,0.005224029724941874,2.3674489129363447e-05,5.854741965159398e-09,1.9549666608437072e-05,6.150013882629417e-07,2.974987194619252e-10
7.387835146451029e-05,0.8598827896511226,0.00226991114481957,0.0007472911482626336,0.0010409304531473092,0.08584991004606211,0.0,0.0,0.0024746208432023195,0.00039467295836109387,0.2735102762259672,0.009922052632651713,0.0008147448839852378,2.2818670033936577e-09,3.4178523582857723e-07,1.4947219282736342e-05,0.0008279372262835878,0.014281345496743713,1.4163520064555755e-07,5.903680131544361e-09,5.813544856955904e-06,2.464967155732066e-09,5.360308593191477e-07,5.528427358181931e-05,3.061990395970696e-07,1.29379339355194e-05,7.243077587610302e-08,4.6024122228719684e-05,1.5356095040523083e-05,8.318412301516387e-08,1.4433806301433343e-06,1.3194064336369193e-09,1.868564580498308e-08,4.20237490581046e-06,3.76,0.0,0.02227181569227584,0.6761152980146725,0.2002355319546779,0.0036866913337825296,0.2669523865404909,0.628551812755154,0.0006619721907100443,2.262505560820924e-11,0.12903174159105005,0.0007829647353933486,0.03128802289008543,2.1428432803830075e-08,1.879428482477148e-07,1.7550588685947103e-05,1.0323847954130758e-05,0.005032694180192262,0.006221975163820876,4.913460544264296e-10,1.9073779431449187e-08,0.0001688202000904768,6.283382494809643e-05,0.13198461076278614,0.02317646913174745,0.0011278657199259002,0.00012146415655112329,0.0010901260339881294,4.547708623454899e-05,0.0067270263481431555,7.80659997822235e-07,0.008386603147873331,1.5405609617575837e-11,1.0976959062775351e-05,1.4813715718968632e-07,0.016049916451745833,6.94420895761719e-08,2.305707354086115e-12,5.1656547125917855e-08,4.0573496852492864e-10,0.005243820347657943,2.3761545935983007e-05,5.836800245554466e-09,1.9575832481537567e-05,6.143970344215425e-07,2.9648701424440387e-10
7.406776657292111e-05,0.8600830929671914,0.002278732850496242,0.0007484184819023034,0.001041663853334668,0.08622924714189487,0.0,0.0,0.0024572857449454157,0.00039031370729855256,0.2747830953565983,0.009972462895680321,0.0008123948399756237,2.3056912098431777e-09,3.432891124634232e-07,1.494529494527816e-05,0.0008293843881000042,0.014208887636902388,1.4311019867574895e-07,5.943604241500628e-09,5.898666832120583e-06,2.4857142397977853e-09,5.361884543448525e-07,5.55418624591713e-05,3.047039702891314e-07,1.300068347722229e-05,7.317669773139563e-08,4.637013510052081e-05,1.5425114210165243e-05,8.367673747769204e-08,1.440739231963901e-06,1.320910710607296e-09,1.8827027908442077e-08,4.218112706884388e-06,3.76,0.0,0.022025130469370213,0.6746674174064528,0.20111900243974545,0.003694152888157114,0.2657976333803457,0.6289846667507969,0.0006605546099093171,2.2473710830510312e-11,0.12979411174058464,0.0007808786020669367,0.031455872351634925,2.1320597121196118e-08,1.889539283819788e-07,1.7540052785115883e-05,1.0216898535520325e-05,0.00504287923138019,0.006225199975357111,4.898147508881353e-10,1.908024858987575e-08,0.00016870513833336265,6.28709893908742e-05,0.1324040342248779,0.023149449978958556,0.0011258370244263448,0.00012126837902315176,0.001085351356479815,4.545006053381236e-05,0.006736507690745841,7.753954767824484e-07,0.008381778960893592,1.5301720841831764e-11,1.0986025128997888e-05,1.4825877764747213e-07,0.01607835091317676,6.921946847173222e-08,2.2901588230001117e-12,5.1337131454579267e-08,4.0314097662739526e-10,0.005263397478170162,2.3848830278940587e-05,5.818978944046198e-09,1.960190865751752e-05,6.137895795319772e-07,2.9547511999998746e-10
7.425718168133194e-05,0.8602825244297607,0.002287604940926414,0.0007495559403214414,0.0010424099717821665,0.0866070466279626,0.0,0.0,0.0024400986037740333,0.00038600200654317034,0.27605165855359404,0.010022824145129648,0.0008100471945847047,2.329803397873459e-09,3.448034611307264e-07,1.494342211512441e-05,0.0008308203281394049,0.014136382887067934,1.4459260269114195e-07,5.983698079589695e-09,5.98454178346418e-06,2.506624918283284e-09,5.363501708787803e-07,5.579741084756964e-05,3.0321557240649356e-07,1.3062729275764892e-05,7.392675251978927e-08,4.671597431818954e-05,1.5493487391799336e-05,8.416869096155784e-08,1.4381252432601268e-06,1.3223909409205797e-09,1.8968630822834824e-08,4.233630658688942e-06,3.76,0.0,0.021781134816637154,0.6732234391505422,0.20199951128394403,0.003701505311995053,0.26464600219115075,0.6294157067616989,0.0006591408497454495,2.232327085640731e-11,0.13055559126076557,0.0007788159087072075,0.031623497987593695,2.1213839110086737e-08,1.8996366065611302e-07,1.7529682380158863e-05,1.0111168921012954e-05,0.005052967542748,0.006228183296521417,4.882909979579334e-10,1.908601318476444e-08,0.00016859041911400355,6.290797185360969e-05,0.13282114485179927,0.02312160343222533,0.001123813725375192,0.00012107302657880151,0.0010806033274251912,4.542309439782186e-05,0.006745947437465011,7.701722738672236e-07,0.00837686528605793,1.5198647507226422e-11,1.0994817849720666e-05,1.4837671686302203e-07,0.016106057636114675,6.899791366867357e-08,2.274732342713469e-12,5.1019900039370744e-08,4.005725751175219e-10,0.005282762931027255,2.3936354566434162e-05,5.801277231607914e-09,1.9627900825094447e-05,6.131791147773498e-07,2.944632080775981e-10
7.444659678974277e-05,0.8604810885156263,0.0022965285433281424,0.0007507038442509199,0.0010431693612092251,0.08698330693085066,0.0,0.0,0.002423058645897634,0.0003817376541221731,0.27731597611655195,0.010073137353624861,0.0008077023427742329,2.354209910926842e-09,3.463286004574933e-07,1.4941606243595721e-05,0.0008322452241418012,0.01406384139810656,1.4608249532241517e-07,6.0239655231291045e-09,6.0711720127841985e-06,2.5277014542472283e-09,5.365162519112557e-07,5.605091981494713e-05,3.017339876880729e-07,1.3124070081610386e-05,7.468098203385963e-08,4.706162318784097e-05,1.5561209818224094e-05,8.465999643803256e-08,1.4355393422367004e-06,1.3238479369242094e-09,1.9110460305617387e-08,4.248928707493015e-06,3.76,0.0,0.021539799252008014,0.6717833432670639,0.2028770770593255,0.003708748693980558,0.2634974895781543,0.6298449476197471,0.0006577308906583082,2.2173730155292853e-11,0.13131617960068187,0.0007767764590397707,0.03179090001896051,2.1108146541309914e-08,1.9097204618254447e-07,1.751947701646593e-05,1.000664717996102e-05,0.005062960263542503,0.006230926227404785,4.867749203312557e-10,1.9091076455315073e-08,0.0001684760937465905,6.294477917675007e-05,0.13323595299521215,0.02309293716563656,0.0011217962813530448,0.00012087814873982646,0.0010758822180245528,4.539620213981728e-05,0.0067553463475993085,7.649903299995367e-07,0.008371867185199331,1.5096388444106066e-11,1.1003339779893313e-05,1.4849100922781267e-07,0.01613303941561446,6.877743863436273e-08,2.259427737795629e-12,5.070485709429491e-08,3.9802959366767484e-10,0.005301918541845932,2.402413121911538e-05,5.783694264603735e-09,1.9653814596685627e-05,6.125657293275589e-07,2.9345144445576854e-10
7.46360118981536e-05,0.8606787897794266,0.002305504791186481,0.00075186251201141,0.0010439425671145844,0.08735802669638745,0.0,0.0,0.0024061650759807144,0.00037752043350502783,0.2785760589200627,0.010123403514347346,0.000805360667472299,2.378917160627709e-09,3.4786485048831625e-07,1.4939852671592843e-05,0.0008336592521581927,0.013991273072023384,1.4757996118157741e-07,6.064410514188486e-09,6.158559843060112e-06,2.5489461457533006e-09,5.366869367707355e-07,5.630239076837464e-05,3.002593511349258e-07,1.3184704781652946e-05,7.543942897576055e-08,4.74070651109636e-05,1.5628276802834573e-05,8.515066714437113e-08,1.4329821857767165e-06,1.3252824986705383e-09,1.9252522237652547e-08,4.264006829395635e-06,3.76,0.0,0.021301094581111554,0.6703471092883662,0.20375171863464442,0.0037158831230862414,0.2623520915525443,0.6302724041429651,0.0006563247126101553,2.2025083166511476e-11,0.13207587663268824,0.000774760055099838,0.031958078748657213,2.100350721712035e-08,1.9197908657228192e-07,1.7509436202607005e-05,9.903321349531601e-06,0.005072858532404823,0.006233429869145482,4.852666368368036e-10,1.9095441642247e-08,0.00016836221243172117,6.298141806535753e-05,0.13364846897737281,0.02306345878883469,0.0011197851375657243,0.00012068379365024875,0.0010711882823048703,4.536939777056492e-05,0.006764705174493219,7.59849573204372e-07,0.008366789616606569,1.499494222806743e-11,1.1011593442353093e-05,1.486016886978694e-07,0.016159299057363016,6.85580561550207e-08,2.2442447946709423e-12,5.039200592954031e-08,3.9551185925110224e-10,0.005320866165433983,2.4112172659562522e-05,5.7662291857802065e-09,1.9679655513970052e-05,6.119495103704242e-07,2.924399898089762e-10
7.501484211497526e-05,0.8610716222250371,0.0023236197927861122,0.0007542134004656432,0.0010455325746475442,0.08810284027427706,0.0,0.0,0.0023728138182118885,0.00036922645227855587,0.2810835665515903,0.010223798767484422,0.0008006883175211736,2.4292602596954965e-09,3.509719706056665e-07,1.4936553239491043e-05,0.0008364553994379237,0.013846094267886022,1.5059796120454652e-07,6.145849242156192e-09,6.335617711361434e-06,2.591949373679061e-09,5.370430571498711e-07,5.6799225924264834e-05,2.973314298179047e-07,1.3303852083368573e-05,7.696915062137569e-08,4.809726218382306e-05,1.576042610268919e-05,8.613015845774234e-08,1.427956629204124e-06,1.3280874559007613e-09,1.9537367608620022e-08,4.293503343090567e-06,3.76,0.0,0.020831462610573632,0.6674861428009363,0.20549230608028762,0.003729825479196017,0.2600706204081509,0.6311220233781045,0.0006535236171555826,2.1730447945629947e-11,0.13359259836478496,0.0007707955844472413,0.032291767919697574,2.0797339685816256e-08,1.9398914085159386e-07,1.7489846081580663e-05,9.70020948052663e-06,0.005092376214211593,0.006237723692261203,4.82273898848065e-10,1.910209072786435e-08,0.00016813597734257048,6.305421670334709e-05,0.13446666557349315,0.023002095807819888,0.0011157834632346381,0.00012029683720614183,0.0010618828631488338,4.53161072610989e-05,0.006783305562172162,7.496912698869749e-07,0.008356415383667748,1.4794481396238797e-11,1.1027305886495418e-05,1.4881234250426904e-07,0.016209663192898627,6.812261681418403e-08,2.214242853476091e-12,4.9772887746338146e-08,3.9055142688355384e-10,0.00535814495697933,2.4289099603265e-05,5.731649199148848e-09,1.9731140622707883e-05,6.107089108271177e-07,2.9041862429565477e-10
