Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179)
5.661729960186208e-10,0.6801906525596884,2.0914374958686752e-14,4.222990886285732e-17,3.9746387023255005e-18,9.49991295368682e-18,0.0,0.0,9.469605592759862e-11,1.419587779260383e-17,2.083543688775064e-22,6.021061719592002e-28,2.7217965428166585e-22,6.162504485740241e-45,1.5245685207645283e-32,1.1142146805599933e-24,3.738498163142161e-20,1.4559883144771654e-14,5.3261632144239565e-50,9.326670851287434e-32,2.1616928296827492e-48,1.0017782497707731e-50,5.742466270816264e-23,6.023401625140771e-40,6.203619164534887e-27,3.0220428071920676e-48,3.7531316960642664e-50,6.239765902103692e-42,7.17474115233912e-43,6.316979167028663e-44,6.672348807929537e-26,4.8392087350515204e-46,8.006257922716284e-48,7.385073677140237e-46,3.76,0.0,0.9527170113452196,0.9997163459073767,7.933112934357525e-21,1.4555350729284559e-24,1.2853180945889736e-06,1.2853181150707069e-06,0.0002836539979118907,1.1591144791588164e-17,1.455988352562956e-14,9.470594458875866e-11,2.062904950475368e-15,7.731590656419872e-16,1.4291865470479785e-24,9.504996009992364e-15,1.0398523620209047e-17,2.204272116147e-21,1.177430246809188e-17,4.259155598503677e-16,1.3326100094279632e-15,2.1110763932264114e-15,3.754472569076989e-20,8.395657012487355e-18,3.709787130248705e-18,6.417265126618928e-22,4.973270722471313e-21
5.897233921530407e-10,0.6801906589254026,2.1791452035376687e-14,4.471563011455792e-17,4.312824498889025e-18,1.030885915217524e-17,0.0,0.0,9.863456797681967e-11,1.5401348316721438e-17,2.3672054458251365e-22,7.0835184923257425e-28,3.092145109184225e-22,7.549194262255739e-45,1.7936147774062477e-32,1.2583291052500193e-24,4.224442111504412e-20,1.5881726522633816e-14,6.836820625922443e-50,1.0977033463610758e-31,2.766110467524481e-48,1.3365084061616993e-50,6.225185299519918e-23,7.494428774941332e-40,7.169275066039466e-27,4.039656874518518e-48,5.01751857216663e-50,8.011301337773264e-42,9.542332633601466e-43,8.401335076584621e-44,7.579078964275763e-26,6.463851549022943e-46,1.0704343684725626e-47,9.873929824922815e-46,3.76,0.0,0.9527169578775339,0.9997114850567189,8.965804017851889e-21,1.713164793228492e-24,1.3387818392916162e-06,1.3387818615981257e-06,0.0002885148446296601,1.261787590269411e-17,1.588172695484192e-14,9.864440129970631e-11,2.2380903696802474e-15,8.375783564909705e-16,1.615007982055273e-24,1.0308583974298771e-14,1.1387210678028027e-17,2.398030771338084e-21,1.2731848238951173e-17,4.621268662255634e-16,1.445667929355446e-15,2.290421276147723e-15,4.242345508278486e-20,9.485197659263461e-18,4.0246065038718565e-18,7.143146418382613e-22,5.5952930027216924e-21
6.132737882874606e-10,0.6801906652911167,2.2669134210415013e-14,4.7263619775797076e-17,4.664874300972188e-18,1.1151045890194931e-17,0.0,0.0,1.025730606391435e-10,1.6655933035024927e-17,2.676095466240504e-22,8.280425758562356e-28,3.4953952014676187e-22,9.174683240440385e-45,2.096761869663358e-32,1.4142962527984463e-24,4.750749045600594e-20,1.7263975573277868e-14,8.690716188684073e-50,1.283721181950698e-31,3.505800723799672e-48,1.763032377699917e-50,6.726977101280222e-23,9.247642053215765e-40,8.240804442306787e-27,5.338790804584171e-48,6.63209935846117e-50,1.018541115693846e-41,1.2550084826961903e-42,1.1049204055154627e-43,8.566164143957329e-26,8.536379632168766e-46,1.4149960350456808e-47,1.3052387278000007e-45,3.76,0.0,0.952716904409851,0.9997069222721809,1.0084528349404842e-20,2.0035629228260868e-24,1.3922455809200613e-06,1.3922456051322305e-06,0.0002930776252277058,1.3674935939655679e-17,1.7263976061340307e-14,1.025828017058337e-10,2.420414289767659e-15,9.04474529319568e-16,1.816272305880142e-24,1.1144480933671254e-14,1.242425961762132e-17,2.6004874140695356e-21,1.3723469529680141e-17,4.998186023851264e-16,1.5633193850169911e-15,2.4770826908625657e-15,4.7707359446588767e-20,1.066494631160305e-17,4.352228027726008e-18,7.920677324270254e-22,6.265707221233224e-21
6.368241844218805e-10,0.6801906716568306,2.354742558603041e-14,4.9874006444054634e-17,5.030795222003273e-18,1.2026496278069816e-17,0.0,0.0,1.065115350529597e-10,1.7959631624297695e-17,3.011344722481772e-22,9.622612205950372e-28,3.9330170599473207e-22,1.1068493687173634e-44,2.4367704862634903e-32,1.5825741636714897e-24,5.319025935677757e-20,1.8706727650277326e-14,1.0948031215667148e-49,1.492426035466714e-31,4.404136710605226e-48,2.3014839012508896e-50,7.247795913280409e-23,1.132365677599827e-39,9.425367419597146e-27,6.98179926763228e-48,8.674624751159854e-50,1.2832575260292052e-41,1.6336159449574258e-42,1.4382185954817807e-43,9.637170175011069e-26,1.1155582854903152e-45,1.8509135447454605e-47,1.7073619577099547e-45,3.76,0.0,0.9527168509421712,0.9997026392755063,1.1292742927016686e-20,2.329395435525944e-24,1.4457093194742142e-06,1.4457093456730199e-06,0.0002973606179624309,1.4760384338410046e-17,1.8706728198895556e-14,1.0652114698566203e-10,2.6098767104220456e-15,9.73836472546237e-16,2.033595348282862e-24,1.2012653202485217e-14,1.3509788347164912e-17,2.811704926977421e-21,1.474881391392514e-17,5.389911163567886e-16,1.6855633306329772e-15,2.671061320829706e-15,5.341257399385895e-20,1.1938459973615528e-17,4.692649751562314e-18,8.751581266582085e-22,6.986173586490247e-21
6.603745805563004e-10,0.6801906780225437,2.4426330260982773e-14,5.254689290042132e-17,5.410594437696382e-18,1.2935233581622606e-17,0.0,0.0,1.1044999228661365e-10,1.9312443775132896e-17,3.3740860891714776e-22,1.1121316523533659e-27,4.406482981238512e-22,1.326247287988632e-44,2.816507889705879e-32,1.7636197352160246e-24,5.930879375370605e-20,2.021005913895393e-14,1.3676640299489153e-49,1.7255897309027966e-31,5.487449838511468e-48,2.975425531399422e-50,7.787596084611022e-23,1.3767162054978888e-39,1.0730334962342907e-26,9.041757650118587e-48,1.1236276396937084e-49,1.603223851966572e-41,2.1061781825769012e-42,1.8542174468744232e-43,1.0795665730601297e-25,1.44371407483313e-45,2.3976588580546186e-47,2.2117274290444844e-45,3.76,0.0,0.9527167974744943,0.9996986189135251,1.2593906529228096e-20,2.6934323607676137e-24,1.4991730549540016e-06,1.4991730832204946e-06,0.00030138097600362375,1.5872330230858787e-17,2.0210059753026976e-14,1.1045943824757576e-10,2.806477631327841e-15,1.0456531261116807e-15,2.267592871716673e-24,1.2913067139520834e-14,1.4643888911108805e-17,3.0317461943868793e-21,1.5807532610519627e-17,5.796447525676297e-16,1.8123987206615966e-15,2.8723578499343987e-15,5.955523043219503e-20,1.3309292209380695e-17,5.045869730414398e-18,9.637581099422793e-22,7.758344898737373e-21
6.839249766907202e-10,0.6801906843882566,2.530585233055845e-14,5.5282358999608825e-17,5.80427918584212e-18,1.3877281222003725e-17,0.0,0.0,1.1438843334291804e-10,2.0714369191044346e-17,3.7654539460450776e-22,1.2788186379143328e-27,4.917266797837668e-22,1.5790879303841362e-44,3.2389478179474123e-32,1.9578887246233462e-24,6.587915581789573e-20,2.1774027784913892e-14,1.6952721322773108e-49,1.9850504432326906e-31,6.785265877356619e-48,3.8122347465307294e-50,8.346332075993589e-23,1.6627160058421265e-39,1.2163287972916806e-26,1.1603687317536002e-47,1.442321431987758e-49,1.9873513320121218e-41,2.6913801539741036e-42,2.3693609519309673e-43,1.204522104714051e-25,1.85155419400394e-45,3.0779038631399565e-47,2.8392525052103746e-45,3.76,0.0,0.9527167440068205,0.9996948450856833,1.3991479730668502e-20,3.098547759230382e-24,1.5526367873593695e-06,1.5526368177746559e-06,0.00030515479990514616,1.7008940513540617e-17,2.177402846953851e-14,1.1439767653433571e-10,3.010217052169474e-15,1.1199134810780935e-15,2.518880571336046e-24,1.3845689147316285e-14,1.5826630379176375e-17,3.260674102226196e-21,1.6899280445459527e-17,6.21779851881638e-16,1.9438245097987585e-15,3.080972962358232e-15,6.615145693204612e-20,1.4780993147618207e-17,5.4118860240447165e-18,1.0580399109532811e-21,8.583867349517572e-21
7.074753728251401e-10,0.6801906907539692,2.618599588656655e-14,5.808046498698757e-17,6.211856766184456e-18,1.4852662775533e-17,0.0,0.0,1.1832685916349426e-10,2.2165407587610855e-17,4.1865838364462854e-22,1.4635277420385359e-27,5.466843430602281e-22,1.8690467334722168e-44,3.707170389169207e-32,2.165835752079402e-24,7.291740395854533e-20,2.339867536700694e-14,2.086137754121862e-49,2.2727126703470405e-31,8.330549189869525e-48,4.843525859423595e-50,8.923958459497617e-23,1.9957205595403983e-39,1.3732016484154817e-26,1.4765929763333777e-47,1.8358321662750614e-49,2.445589091546019e-41,3.41075497002854e-42,3.0025990291345565e-43,1.3389406821314215e-25,2.3546238884451094e-45,3.9178933253525497e-47,3.614151350345862e-45,3.76,0.0,0.9527166905391496,0.9996913026743147,1.5488924917973198e-20,3.547719700261289e-24,1.6061005166902793e-06,1.6061005493355031e-06,0.0003086972073337467,1.8168449020972288e-17,2.3398676127477756e-14,1.1833586282742125e-10,3.221094972631364e-15,1.1966065792165216e-15,2.7880740751002576e-24,1.4810485671539697e-14,1.70580621625673e-17,3.498551537961872e-21,1.8023715814760464e-17,6.653967516363977e-16,2.0798396529777905e-15,3.2969073424540168e-15,7.321737810085963e-20,1.6357109486851764e-17,5.790696696308639e-18,1.158175701728493e-21,9.464381439841195e-21
7.3102576895956e-10,0.6801906971196816,2.7066765017335222e-14,6.094125302922201e-17,6.633334540203115e-18,1.5861401973532536e-17,0.0,0.0,1.2226527063233641e-10,2.3665558691773887e-17,4.638612179116078e-22,1.6675052241617792e-27,6.056688511162832e-22,2.2000573861253397e-44,4.224362001049206e-32,2.3879143034189516e-24,8.043959282167203e-20,2.5084028933775978e-14,2.549734111840866e-49,2.590547202451809e-31,1.015997635265978e-47,6.105635285013451e-50,9.520429918277259e-23,2.3815669669857974e-39,1.544451892535182e-26,1.8641656447537867e-47,2.3183112979321337e-49,2.9890051630397184e-41,4.288998013454374e-42,3.775663787369175e-43,1.4831793283041854e-25,2.97079999146785e-45,4.947852770012327e-47,4.564311371159425e-45,3.76,0.0,0.9527166370714818,0.9996879774873867,1.7089706304799644e-20,4.04403023590297e-24,1.659564242946707e-06,1.6595642779030367e-06,0.00031202239032166894,1.934915730240303e-17,2.508402977558559e-14,1.2227399805059554e-10,3.4391113923979263e-15,1.2757215126764278e-15,3.075788943698018e-24,1.5807423200474536e-14,1.8338215543682024e-17,3.745441390510999e-21,1.9180500647261704e-17,7.104957856798331e-16,2.220443105369559e-15,3.5201616746432673e-15,8.076911495722139e-20,1.8041184499311073e-17,6.182299814861933e-18,1.2643375977096957e-21,1.0401522402937124e-20
7.545761650939799e-10,0.6801907034853935,2.794816380770928e-14,6.386474979541838e-17,7.06871993104617e-18,1.6903522702179517e-17,0.0,0.0,1.2620366857937362e-10,2.521482224113551e-17,5.122676050933973e-22,1.8920379389813286e-27,6.688278097425631e-22,2.576320250652415e-44,4.793815235380774e-32,2.6245767331444974e-24,8.846177329313431e-20,2.6830102886062236e-14,3.0965674314418653e-49,2.9405910938782793e-31,1.2314214455183069e-47,7.640142859724509e-50,1.0135701246293654e-22,2.8265997988851835e-39,1.7309001508616744e-26,2.3360558805896246e-47,2.905988601845022e-49,3.629866327607776e-41,5.3543167982066056e-42,4.713377186864815e-43,1.6375949495405128e-25,3.7205548225629037e-45,6.202448502217601e-47,5.72171780373673e-45,3.76,0.0,0.9527165836038172,0.9996848562012878,1.8797289947598873e-20,4.590665378158062e-24,1.713027966128639e-06,1.7130280034772565e-06,0.0003151436724802231,2.054943911588832e-17,2.6830103814901246e-14,1.2621208307346852e-10,3.664266311153571e-15,1.3572474236170004e-15,3.382640670638924e-24,1.6836468264497563e-14,1.96671062566183e-17,4.001406550186454e-21,2.0369300368573923e-17,7.570772844058184e-16,2.3656338223822174e-15,3.75073664331386e-15,8.882278491536811e-20,1.983675803579891e-17,6.586693450666055e-18,1.376697657817948e-21,1.1396920918592823e-20
7.850114247477898e-10,0.6801907117120951,2.9088175305626196e-14,6.773582433272082e-17,7.652001348566765e-18,1.8299788791055727e-17,0.0,0.0,1.312934225453372e-10,2.7289754254286985e-17,5.797555872375292e-22,2.2148219014847748e-27,7.568744127862512e-22,3.1369212704158513e-44,5.612695920820629e-32,2.9527622491067688e-24,9.959590525500009e-20,2.917657929996346e-14,3.945583141494854e-49,3.4441060531643427e-31,1.5652988592043947e-47,1.0104536101543556e-49,1.0958618721344292e-22,3.5006568854676127e-39,1.995738020372888e-26,3.0950856636805416e-47,3.8517153115971556e-49,4.624616814081158e-41,7.06083684002233e-42,6.215445427044702e-43,1.85280786088003e-25,4.925672155487365e-45,8.221541304575286e-47,7.58442539775377e-45,3.76,0.0,0.9527165145051002,0.999681104214838,2.1167917512086252e-20,5.3770110046956584e-24,1.7821215890368543e-06,1.7821216295973823e-06,0.00031889565383790323,2.212709008461789e-17,2.917658035002572e-14,1.3130137836740324e-10,3.965818279884657e-15,1.4661608080194915e-15,3.8085462031254165e-24,1.8213855527611844e-14,2.1456685060061204e-17,4.345747147935867e-21,2.1952525171978663e-17,8.194731317681391e-16,2.5600636585577415e-15,4.05956409610417e-15,1.000005964119459e-19,2.2328166098194234e-17,7.128252787707809e-18,1.5313663726456527e-21,1.2772257606551489e-20
8.154466844015998e-10,0.680190719938796,3.022925405149708e-14,7.171164666653455e-17,8.258539498047916e-18,1.9751899753441244e-17,0.0,0.0,1.363831567881329e-10,2.9446710874445815e-17,6.530295577739079e-22,2.5771218620576523e-27,8.524581246978791e-22,3.7909677706361e-44,6.532145889097185e-32,3.30702981239154e-24,1.116265303076404e-19,3.162445176254823e-14,4.981159789479616e-49,4.009638288804998e-31,1.9718272054283822e-47,1.3221950834180918e-49,1.1812762581947938e-22,4.3013594567425996e-39,2.2892330905135517e-26,4.0568316365991883e-47,5.050692494849077e-49,5.837562924246308e-41,9.213726336763236e-42,8.110345505830253e-43,2.0863829493214505e-25,6.451467097657234e-45,1.0781476549617e-46,9.946123901328519e-45,3.76,0.0,0.9527164454063884,0.9996776468573483,2.3730203732632675e-20,6.260269249300183e-24,1.8512152068102036e-06,1.8512152507182007e-06,0.0003223530062353791,2.3731661248878945e-17,3.1624452944096137e-14,1.3639059283064786e-10,4.279292669452169e-15,1.579059652898639e-15,4.268769350996546e-24,1.9644739575025122e-14,2.3327635028591335e-17,4.705485732382915e-21,2.3587960983784826e-17,8.843461727380383e-16,2.7621509541991413e-15,4.3806207885453914e-15,1.120783991259918e-19,2.5019325081719296e-17,7.691166944483581e-18,1.6970453818251327e-21,1.425111081154644e-20
8.458819440554097e-10,0.6801907281654965,3.137140883624716e-14,7.579218251405728e-17,8.888350856805411e-18,2.1259908292480058e-17,0.0,0.0,1.414728727489278e-10,3.168569160429907e-17,7.323350776326033e-22,2.982014990987911e-27,9.558973904007912e-22,4.549647417361281e-44,7.560058344412004e-32,3.68834744361555e-24,1.2458826512815644e-19,3.4173676220818306e-14,6.234915841543716e-49,4.642075922658218e-31,2.463250768574028e-47,1.7130807414290843e-49,1.2698036072377201e-22,5.246629464048711e-39,2.6133097954178417e-26,5.26462319371076e-47,6.557284568301703e-49,7.305537478605014e-41,1.1906299921966052e-41,1.0480182486602283e-42,2.339088558377975e-25,8.366170220048302e-45,1.399839381734566e-46,1.2913977319163228e-44,3.76,0.0,0.9527163763076816,0.9996744609954378,2.649164375070664e-20,7.248088019604003e-24,1.9203088194487385e-06,1.920308866839714e-06,0.00032553886305340164,2.53601786842859e-17,3.4173677544541534e-14,1.4147972798937762e-10,4.6046894791749576e-15,1.695920888377434e-15,4.764638109925643e-24,2.1129048470085942e-14,2.5279897888188897e-17,5.0807580565450996e-21,2.5274911004475932e-17,9.516970954014868e-16,2.971893456398018e-15,4.71390819612061e-15,1.2509095418354105e-19,2.7917850152288314e-17,8.275431777417355e-18,1.874105642322701e-21,1.5836972836691298e-20
8.763172037092197e-10,0.6801907363921964,3.251464844105843e-14,7.997737360234926e-17,9.541452072558694e-18,2.2823867541333153e-17,0.0,0.0,1.4656257175599322e-10,3.4006695968798704e-17,8.179176508209643e-22,3.432690406183356e-27,1.0675104589205809e-21,5.425000291816346e-44,8.704621428650587e-32,4.097680042989824e-24,1.3851571591290025e-19,3.6824188890882145e-14,7.742349351984931e-49,5.346491538382633e-31,3.053325261520184e-47,2.1992051613135483e-49,1.3614342742588438e-22,6.356162217309008e-39,2.969949796547847e-26,6.768906933445444e-47,8.43484910481403e-49,9.069856035164244e-41,1.5246854131904702e-41,1.342023943498488e-42,2.6116919344020513e-25,1.074914937143165e-44,1.8007652589433143e-46,1.6612887064344805e-44,3.76,0.0,0.9527163072089797,0.9996715253091084,2.94597380430748e-20,8.348404898275059e-24,1.989402426952527e-06,1.989402477961921e-06,0.000328474544290351,2.7009874626805425e-17,3.682419036789753e-14,1.465687852566372e-10,4.942008708371878e-15,1.8167215800358586e-15,5.297480288172406e-24,2.2666710387972542e-14,2.731339122467555e-17,5.4716998765238005e-21,2.701268773410502e-17,1.0215265786585078e-15,3.189288912907491e-15,5.0594277931326564e-15,1.390730124598445e-19,3.1031346985138904e-17,8.881043148472927e-18,2.0629179540089335e-21,1.753332860180668e-20
9.067524633630296e-10,0.6801907446188955,3.365898163736557e-14,8.426714134630655e-17,1.0217859963037014e-17,2.444383106264954e-17,0.0,0.0,1.5165225503341523e-10,3.6409723513444924e-17,9.100226783210754e-22,3.9324488112040565e-27,1.1876153231112095e-21,6.429949304805009e-44,9.974317867023748e-32,4.53598940013777e-24,1.5344347837866408e-19,3.9575909237039347e-14,9.543146909402087e-49,6.128142074660475e-31,3.757442891447191e-47,2.7991803472262753e-49,1.4561586447277888e-22,7.651533929938517e-39,3.361191810220156e-26,8.62808864982175e-47,1.0756812269853455e-48,1.1176668714193097e-40,1.9360402103102162e-41,1.7040502453857177e-42,2.9049590795348047e-25,1.369221235165063e-44,2.2966131824758524e-46,2.1187614728749944e-44,3.76,0.0,0.9527162381102828,0.9996688201518287,3.264199247623876e-20,9.569447053814783e-24,2.0584960293216567e-06,2.0584960840848224e-06,0.0003311796964773715,2.8678181514064544e-17,3.957591087889054e-14,1.5165776594105354e-10,5.291250356361807e-15,1.941438927879755e-15,5.868623506535881e-24,2.4257653614387736e-14,2.942801215970969e-17,5.878446951302485e-21,2.880061284795734e-17,1.0938352923459983e-15,3.414335072142218e-15,5.417181052455629e-15,1.5405931454146866e-19,3.436741177900507e-17,9.507996924451015e-18,2.2638529597691947e-21,1.9343656659220976e-20
9.371877230168397e-10,0.6801907528455942,3.480441718685327e-14,8.866139064272872e-17,1.0917591515710499e-17,2.6119852848056828e-17,0.0,0.0,1.5674192370923032e-10,3.8894773802682934e-17,1.0088954244041672e-21,4.4847021365175534e-27,1.3165296756682032e-21,7.578330387129115e-44,1.1377924617079063e-31,5.004234203954005e-24,1.694061377663082e-19,4.242874304471667e-14,1.1681502441959397e-48,6.992468719841046e-31,4.592762638969299e-47,3.534420158607106e-49,1.5539671344931706e-22,9.156311369060497e-39,3.789131455097666e-26,1.0909442125066237e-46,1.3607832458733604e-48,1.3677321805923357e-40,2.4390544702379734e-41,2.1467305528631813e-42,3.2196546446061177e-25,1.7301011465867132e-44,2.9054718327950766e-46,2.680507923086101e-44,3.76,0.0,0.952716169011591,0.9996663274198619,3.604591836127903e-20,1.0919731153257101e-23,2.127589626556224e-06,2.1275896852084187e-06,0.0003336724233514698,3.036272631302479e-17,4.242874486337387e-14,1.5674667125497361e-10,5.652414422463632e-15,2.0700502653195673e-15,6.479395198402207e-24,2.590180654432737e-14,3.1623641143162997e-17,6.301135042572859e-21,3.06380170742838e-17,1.1686238973585012e-15,3.64702968317821e-15,5.787169445303257e-15,1.7008459070145823e-19,3.793363127068927e-17,1.0156288976263633e-17,2.4772811456187294e-21,2.127143024227372e-20
9.676229826706496e-10,0.680190761072292,3.5950963841454525e-14,9.316001288703109e-17,1.164066388748309e-17,2.7851987317649956e-17,0.0,0.0,1.6183157882289547e-10,4.146184641843067e-17,1.1147809855061967e-21,5.092973180516992e-27,1.4545708685003412e-21,8.884922654742891e-44,1.2924512516217908e-31,5.5033700524248606e-24,1.8643826884293198e-19,4.538258486659146e-14,1.4206448345228252e-48,7.94509680583266e-31,5.578346347568988e-47,4.429444877592164e-49,1.6548501896885786e-22,1.089616462176579e-38,4.2559211034918675e-26,1.3690080473225779e-46,1.708504479403675e-48,1.662873357711315e-40,3.0501468260084745e-41,2.6845086543184912e-42,3.5565418305097963e-25,2.1696541131598457e-44,3.648096816466622e-46,3.3656813803821667e-44,3.76,0.0,0.9527160999129043,0.9996640304322714,3.967903250829996e-20,1.2408063273764096e-23,2.1966832186563412e-06,2.1966832813327115e-06,0.00033596940584922557,3.206132298588259e-17,4.5382586874451045e-14,1.6183550232193713e-10,6.025500905996266e-15,2.202533058192701e-15,7.131122609735751e-24,2.7599097680941435e-14,3.390014496820506e-17,6.7398999145626274e-21,3.2524240073377084e-17,1.245893045767653e-15,3.887370495752785e-15,6.1693944410166664e-15,1.8718356087522248e-19,4.1737582749112073e-17,1.0825915178357661e-17,2.7035728407978465e-21,2.332011809838352e-20
