Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1542),CHO2(322),C2F(467)
0.0003529439551794876,0.5476721421931383,4.406865693840342e-10,4.702021087944732e-10,5.707982094568062e-11,4.145320354318887e-08,0.0,0.0,1.1503181050043353e-06,8.805635610452983e-09,4.7417470615344984e-09,7.829102764208853e-10,4.970721243200912e-12,1.81848199754617e-30,3.755905316632765e-22,4.3829927465313854e-14,8.27322610252325e-12,5.66917790312698e-06,3.187121248260645e-26,1.4419853131443894e-21,1.5284752882723504e-24,2.0229826662911277e-27,1.2787510323632115e-15,7.151611984762277e-16,7.545486068586187e-17,2.5359601870441347e-21,4.989810528492646e-29,2.390084067455504e-19,8.187869845824164e-20,2.3549602152623682e-23,3.397018736809452e-15,2.8378910342902055e-25,4.87246288524058e-25,9.047557822412347e-21,3.76,0.0,0.864116819226281,0.9999318616680698,4.7186894946703695e-08,6.432897333099732e-11,0.004353434750677281,0.0043591188138907494,6.127924134098328e-05,6.01493420770425e-15,5.671374920027857e-06,6.158702838309932e-07,4.920156098957624e-09,9.673811230925986e-10,1.011369272618475e-16,1.577294184228034e-09,3.3289926617739715e-09,5.414398029348528e-09,6.860194552760679e-16,1.283037746252537e-09,1.9319440960121533e-10,2.6587821350845105e-09,2.8934595663213975e-09,3.518535206675575e-07,7.03687117305948e-13,2.970130114553336e-14,4.735018572550208e-11,2.4643999018051016e-11,3.045354182373215e-10,4.01245256890478e-11,3.796699853578881e-12,5.991639041807035e-18,3.3809035679641316e-13,1.981731368373288e-16,1.6680792145022014e-10,1.5482064518038926e-11,4.620888952607723e-19,3.0718929204147485e-15,1.4378818533618004e-18
0.0003667637658038747,0.5476886948154311,4.588534013455946e-10,4.86386038057059e-10,6.010042597817138e-11,4.481140040278029e-08,0.0,0.0,1.2049796423277346e-06,9.472277275707301e-09,5.316113587200475e-09,8.724120674737313e-10,5.364362953937829e-12,2.9491972955247806e-32,4.136213307724279e-22,4.635830699736959e-14,8.951819660399878e-12,6.1210989051465065e-06,3.652552163121796e-26,1.6177323148851388e-21,1.7911091886864214e-24,2.3001350356152373e-27,1.306941847704315e-15,8.392521796013692e-16,8.29881276840914e-17,3.1084116200585663e-21,5.975777744959072e-29,2.8537934401577945e-19,9.923910878501036e-20,2.758346784079317e-23,3.84030272812168e-15,3.390424223772383e-25,5.702588508862066e-25,1.0956586873669304e-20,3.76,0.0,0.8639465359160573,0.9999313515754927,5.143933976550344e-08,7.209519499999555e-11,0.004523220544409089,0.004529357938046186,6.127920995684882e-05,6.24932732879829e-15,6.123562249647295e-06,6.337321312955014e-07,5.312550465049634e-09,9.954089388328504e-10,1.0923892231873644e-16,1.6230637097178658e-09,3.7238991432713552e-09,5.980273449398938e-09,7.131105162646106e-16,1.3858170925939093e-09,2.084516420412426e-10,2.7363490614368006e-09,3.251469340755404e-09,3.77284709121835e-07,7.54028191888768e-13,3.183164597121766e-14,5.083205598810652e-11,2.6771059134684422e-11,3.2940268355329444e-10,4.2436191554202114e-11,4.075939073355105e-12,6.432250966171204e-18,3.8040596166875945e-13,2.2294276389196215e-16,1.87959405717855e-10,1.670791577611715e-11,4.960664802186824e-19,3.297853991450991e-15,1.6066604031989162e-18
0.0003805835764282619,0.5477052442012987,4.771377811681932e-10,5.025151658330585e-10,6.318630548325976e-11,4.8306500091165994e-08,0.0,0.0,1.2602014269087955e-06,1.0160651278443816e-08,5.935031934295316e-09,9.683293328317679e-10,5.7731728754395715e-12,-6.832925785426759e-31,4.543409329005704e-22,4.89727981136133e-14,9.660849170855879e-12,6.590292455135898e-06,4.1694249724576454e-26,1.8071780130627472e-21,2.093913918261364e-24,2.61136810392927e-27,1.3360972212743494e-15,9.791889256966644e-16,9.101721104165255e-17,3.78533661468294e-21,7.119085369040425e-29,3.388198018412367e-19,1.1950866694577572e-19,3.2139294063135343e-23,4.322281158609449e-15,4.0266523537672236e-25,6.638029645309416e-25,1.3179497644778659e-20,3.76,0.0,0.8637762856521938,0.9999308234658357,5.591276831120571e-08,8.048604570000257e-11,0.00469295544915984,0.004699563529406235,6.127917746861631e-05,6.483635657063236e-15,6.593041975208896e-06,6.513100433941381e-07,5.719962002751865e-09,1.0229889986587824e-09,1.176523290501933e-16,1.668105585719864e-09,4.148518144037333e-09,6.578670158281648e-09,7.402189173791961e-16,1.4925660440419317e-09,2.2436673412418244e-10,2.8126802395555886e-09,3.6385439593536274e-09,4.0343852373922197e-07,8.059890937658702e-13,3.403071052952856e-14,5.442892600837784e-11,2.899645198603924e-11,3.551850312640323e-10,4.487806972740224e-11,4.3643921087404384e-12,6.8873997712127715e-18,4.2619279508133177e-13,2.4974174170684993e-16,2.1078698395662683e-10,1.798672647638357e-11,5.311649789599087e-19,3.5312767405565795e-15,1.7879399471738232e-18
0.00039440338705264903,0.5477217903516983,4.955438541347295e-10,5.186000464785215e-10,6.633803859238536e-11,5.193945382047809e-08,0.0,0.0,1.3159705777776824e-06,1.0870533752233533e-08,6.6001859759913475e-09,1.0708708533281177e-09,6.197210293262613e-12,7.501515913813277e-31,4.978306570723411e-22,5.1673703454170975e-14,1.0400647863872701e-11,7.076752663600276e-06,4.74177697913592e-26,2.0108319817637708e-21,2.4420148106885228e-24,2.9819159727880734e-27,1.3662205735369396e-15,1.1363242610631586e-15,9.95603829125597e-17,4.581598562515498e-21,8.439508294794048e-29,4.001314772806366e-19,1.4305597700228968e-19,3.726442150248703e-23,4.84478466040555e-15,4.7559006857755845e-25,7.687872072182767e-25,1.5754515446618043e-20,3.76,0.0,0.8636060684225021,0.9999302773538739,6.06118760087477e-08,8.952894946578073e-11,0.0048626394747774,0.004869735594455066,6.127914387718891e-05,6.717859205476849e-15,7.0798087881153766e-06,6.686201311381135e-07,6.142386845495654e-09,1.050146649266083e-09,1.2637706728023497e-16,1.7124610982891655e-09,4.60384608442282e-09,7.209967786954528e-09,7.673446613126903e-16,1.6032847918627383e-09,2.409464159596493e-10,2.887845703687215e-09,4.055949315853021e-09,4.3030364513325943e-07,8.595730154790874e-13,3.629863066904005e-14,5.8141005657558695e-11,3.132120927463122e-11,3.818836402357419e-10,4.7462609823448726e-11,4.662074833352811e-12,7.357110539449633e-18,4.756032208988812e-13,2.786590524458415e-16,2.353505579730921e-10,1.931903418255898e-11,5.673863277242512e-19,3.772174180504763e-15,1.982177151813484e-18
0.0004082231976770362,0.547738333267594,5.140755854647816e-10,5.346507458473323e-10,6.955618922240755e-11,5.571124265461815e-08,0.0,0.0,1.37227480206777e-06,1.1601709084701113e-08,7.313265985084021e-09,1.180245882845055e-09,6.636550562550584e-12,3.9015202601468164e-31,5.443017245296932e-22,5.446172085038655e-14,1.1171540728886306e-11,7.580473671709984e-06,5.374393993407309e-26,2.229203327171706e-21,2.841007847884558e-24,3.368505188495572e-27,1.3973199190415206e-15,1.3120733597871172e-15,1.0863621348378416e-16,5.513650376120671e-21,9.959032053354874e-29,4.701782129421668e-19,1.7028239912114717e-19,4.3008776094253505e-23,5.409662211320276e-15,5.588372057815864e-25,8.861894226524111e-25,1.872305265157014e-20,3.76,0.0,0.8634358842147141,0.9999297132537436,6.554139774730504e-08,9.925161577646514e-11,0.005032272631070945,0.005039874139673789,6.127910918342022e-05,6.951997986904447e-15,7.5838573990456005e-06,6.85677966958965e-07,6.579821127112444e-09,1.0769063883521737e-09,1.354130568311192e-16,1.75617015385238e-09,5.0908672597529745e-09,7.87453516911842e-09,7.944877505137145e-16,1.7179734898004285e-09,2.58197249492616e-10,2.9619131930586878e-09,4.504968020361667e-09,4.578694016188186e-07,9.147850553420331e-13,3.8635603431147563e-14,6.196861155681759e-11,3.3746349506073195e-11,4.0950066209085236e-10,5.020302838080521e-11,4.9690115812065055e-12,7.841421736828518e-18,5.287916099537163e-13,3.0978484971911704e-16,2.617101270194847e-10,2.070536274846746e-11,6.047334967902217e-19,4.0205662225656e-15,2.189835084613782e-18
0.00042204300830142333,0.5477548729499545,5.327367688943962e-10,5.50676870097715e-10,7.28413046192894e-11,5.962287619240851e-08,0.0,0.0,1.4291023759284811e-06,1.2353969988673697e-08,8.075969085706404e-09,1.296664336838525e-09,7.091255713451603e-12,8.457477065805001e-31,5.938372068186568e-22,5.733713326081491e-14,1.1973845053790366e-11,8.10144965144184e-06,6.072022629100821e-26,2.462800664868923e-21,3.2970309245309825e-24,3.7931983820709434e-27,1.429398199341006e-15,1.5079143189926829e-15,1.182634591658336e-16,6.599631480361202e-21,1.170157980001051e-28,5.498881266298676e-19,2.0162380195208959e-19,4.9424921886795375e-23,6.018780417332236e-15,6.534854002318928e-25,1.017034442677013e-24,2.2129849209387967e-20,3.76,0.0,0.8632657330164829,0.9999291311789631,7.070610671969209e-08,1.096820322218176e-10,0.005201854927813048,0.00520997917154041,6.127907338815403e-05,7.186052014280839e-15,8.105182538738126e-06,7.024985976872165e-07,7.032260981832181e-09,1.103291885054833e-09,1.44760217539928e-16,1.7992713119184632e-09,5.610553697568385e-09,8.572733040883954e-09,8.216481872475835e-16,1.8366322636041242e-09,2.7612564202203016e-10,3.0349481386914848e-09,4.986899325129484e-09,4.861257474676447e-07,9.71631087951344e-13,4.1041888010485383e-14,6.591216258196181e-11,3.6272878985625703e-11,4.3803916307724056e-10,5.311334038822679e-11,5.2852350216923085e-12,8.340384936923166e-18,5.859143319470885e-13,3.4321045377201023e-16,2.899258495742581e-10,2.214622352260876e-11,6.4321046452682825e-19,4.276479383250878e-15,2.411383701218035e-18
0.0004358628189258105,0.5477714093997555,5.515310316742958e-10,5.666875926770969e-10,7.619391862851722e-11,6.367539131205882e-08,0.0,0.0,1.4864421257397656e-06,1.3127117557229662e-08,8.889999636650434e-09,1.4203369711827318e-09,7.561393543569168e-12,9.051243170287996e-31,6.464742308288219e-22,6.03003781965715e-14,1.2807870930935315e-11,8.639674805683237e-06,6.839235993542301e-26,2.712132130065845e-21,3.816753270155115e-24,4.29738912217281e-27,1.4624603039358632e-15,1.72538871717255e-15,1.2846117019244866e-16,7.859439775005108e-21,1.3693072131232883e-28,6.40255352883021e-19,2.3755234980301635e-19,5.656811211204465e-23,6.674023347187336e-15,7.606824097927843e-25,1.162369092430777e-24,2.6023102303869968e-20,3.76,0.0,0.8630956148153889,0.9999285311424506,7.611081337925418e-08,1.208484576540727e-10,0.00537138637474154,0.005380050696529794,6.127903649218248e-05,7.420021300487706e-15,8.6437789587445e-06,7.19096557634607e-07,7.499702544281735e-09,1.1293260006870846e-09,1.5441846925731204e-16,1.8418018186038509e-09,6.1638650552438675e-09,9.304916522454666e-09,8.488259736517266e-16,1.9592612197331314e-09,2.9473785668296965e-10,3.1070137247715107e-09,5.503059014043326e-09,5.150632416577757e-07,1.0301183645880748e-12,4.3517798139156824e-14,6.997217396045312e-11,3.890179312980061e-11,4.675030706025274e-10,5.620839148726175e-11,5.61078557722332e-12,8.854063936225907e-18,6.471297431058877e-13,3.7902834419323444e-16,3.200581014105613e-10,2.3642116094593756e-11,6.828221513447584e-19,4.539946423201584e-15,2.6473001911989965e-18
0.00044968262955019764,0.5477879426179769,5.704618431075379e-10,5.826916807905106e-10,7.961455552670385e-11,6.78698509696695e-08,0.0,0.0,1.5442834097005528e-06,1.3920961304028767e-08,9.757069599276147e-09,1.5514755526575691e-09,8.04705419889762e-12,1.1249187482313003e-31,7.024928596512967e-22,6.335246648918527e-14,1.36739218134499e-11,9.195143368302608e-06,7.681908184203148e-26,2.977705402657985e-21,4.407495118339683e-24,4.827089154487187e-27,1.4965178633555957e-15,1.9661021596605478e-15,1.392487289462237e-16,9.314929491431438e-21,1.596235368676044e-28,7.423444697300009e-19,2.7857832539020107e-19,6.449634520788269e-23,7.377292300327422e-15,8.816899732595947e-25,1.323324924028267e-24,3.045466962022368e-20,3.76,0.0,0.8629255295989398,0.9999279131565411,8.17603645100319e-08,1.3277941581508362e-10,0.005540866981561216,0.005550088721113618,6.127899849624225e-05,7.653905858231391e-15,9.199641432154212e-06,7.354858817344961e-07,7.982141949485399e-09,1.1550308095208579e-09,1.6438773183266567e-16,1.883797640786641e-09,6.751748555032202e-09,1.0071437397954685e-08,8.760211117874696e-16,2.085860453477682e-09,3.1404002073400654e-10,3.1781710071484542e-09,6.054779259847447e-09,5.44673027129877e-07,1.090256129547279e-12,4.606370045370449e-14,7.41492532385856e-11,4.1634076760584725e-11,4.978971236259299e-10,5.950389081433722e-11,5.945710915319859e-12,9.382534014979012e-18,7.125981699053455e-13,4.1733215032566937e-16,3.521675302851094e-10,2.5193528937588138e-11,7.235743662736537e-19,4.811006066091701e-15,2.8980693486955195e-18
0.0004635024401745848,0.5478044726056053,5.895325228546579e-10,5.986975194776367e-10,8.310372735706907e-11,7.220734305030991e-08,0.0,0.0,1.6026160999346888e-06,1.4735319189729319e-08,1.0678898945144998e-08,1.6902930221411078e-09,8.548311055357455e-12,1.802885469083049e-30,7.620035722169986e-22,6.649388353654607e-14,1.4572294987235506e-11,9.767849604190687e-06,8.605869239492014e-26,3.260027660915981e-21,5.077172497895653e-24,5.3954802099684465e-27,1.5315760292801584e-15,2.2317248124035237e-15,1.5064569232086177e-16,1.0990032300033993e-20,1.8540727751062876e-28,8.572928025093255e-19,3.25251988679738e-19,7.327041995063189e-23,8.130505103895344e-15,1.0178320389570345e-24,1.5010944475671675e-24,3.548022196480289e-20,3.76,0.0,0.8627554773545751,0.9999272772330057,8.765964241254548e-08,1.455036894178215e-10,0.005710296757945369,0.005720093251760324,6.127895940107302e-05,7.887705700344932e-15,9.77276475429326e-06,7.516801187841093e-07,8.479575332864457e-09,1.1804276195972484e-09,1.7466792512455506e-16,1.9252934997266155e-09,7.3751389539986576e-09,1.0872646208391412e-08,9.032336036876816e-16,2.216430056396126e-09,3.3403813849537413e-10,3.2484789281015203e-09,6.643408453004048e-09,5.749468106393231e-07,1.1520541061483003e-12,4.868001727359146e-14,7.844409691970013e-11,4.447070530916314e-11,5.292268265961586e-10,6.3016444446177e-11,6.290065969179672e-12,9.925881873414245e-18,7.824818889760564e-13,4.582166394695049e-16,3.863151075175761e-10,2.6800940605566984e-11,7.654737962470242e-19,5.0897027688606515e-15,3.1641840106094148e-18
0.00047732225079897194,0.5478209993636309,6.08746245929805e-10,6.147131335182647e-10,8.666193638064081e-11,7.668897927452917e-08,0.0,0.0,1.661430564950134e-06,1.557001763559552e-08,1.165721599056602e-08,1.8370036492600965e-09,9.065237391254923e-12,2.089470022257122e-30,8.249550769195879e-22,6.972512350400517e-14,1.5503281980470197e-11,1.0357787809272498e-05,9.616076082585434e-26,3.559605599774744e-21,5.834535369051783e-24,6.0771437715259466e-27,1.5676402439462026e-15,2.523991925282912e-15,1.626719038043182e-16,1.2910786568546968e-20,2.1461601285255695e-28,9.863112638495386e-19,3.781654694973708e-19,8.29539800393534e-23,8.9355960825186e-15,1.1704930547338912e-24,1.696869267178101e-24,4.1159354258561424e-20,3.76,0.0,0.8625854580696682,0.9999266233830671,9.381356418848934e-08,1.5905031465833513e-10,0.005879675713537162,0.005890064294935077,6.127891920736815e-05,8.121420839655258e-15,1.0363143743396914e-05,7.676923446889738e-07,8.9919988302359e-09,1.2055369937111336e-09,1.852589690080819e-16,1.9663229047113854e-09,8.034958546293159e-09,1.1708894171955176e-08,9.304634513994691e-16,2.350970123029986e-09,3.5473810065761657e-10,3.317994342321309e-09,7.270311003363785e-09,6.058768431439384e-07,1.2155229813692874e-12,5.1367216823799835e-14,8.285748451589507e-11,4.7412645802592814e-11,5.614984057494916e-10,6.676358941572754e-11,6.643912410969583e-12,1.0484204814350922e-17,8.569451036576528e-13,5.017777031411485e-16,4.225621766147093e-10,2.846482037896087e-11,8.085279441279849e-19,5.376086374212999e-15,3.4461453136423808e-18
0.0004911420614233591,0.5478375228930501,6.281060496898778e-10,6.307462085807737e-10,9.028968029261039e-11,8.13158941549165e-08,0.0,0.0,1.7207176524581072e-06,1.6424891525676563e-08,1.2693757702882842e-08,1.991823179498643e-09,9.597937072093617e-12,-2.3994485939860574e-31,8.917157111826366e-22,7.304749324515255e-14,1.6467169076986685e-11,1.0964952310494866e-05,1.0719663410015014e-25,3.8769454741259395e-21,6.688847566139733e-24,6.78817804456084e-27,1.6047256077207106e-15,2.8447043471050843e-15,1.7534758300090956e-16,1.5105601166428715e-20,2.4762222268407974e-28,1.1306898352233417e-18,4.379546959152878e-19,9.36135724233341e-23,9.794516100395165e-15,1.3412091360725275e-24,1.911941643744848e-24,4.7555821542320346e-20,3.76,0.0,0.8624154717315282,0.9999259516174186,1.0022708111765894e-07,1.734485761405147e-10,0.00604900385795089,0.006060001857099729,6.127887791575496e-05,8.355051288702794e-15,1.097077324125724e-05,7.835351756257828e-07,9.51940857781418e-09,1.2303787702522667e-09,1.9616078336048765e-16,2.0069181872333194e-09,8.732117195127687e-09,1.2580534944972846e-08,9.577106570239907e-16,2.489480757159597e-09,3.7614568994455695e-10,3.3867721329237258e-09,7.936867120135251e-09,6.374559006841401e-07,1.2806756372739116e-12,5.412581250981991e-14,8.739027509719056e-11,5.0460856854455674e-11,5.947187690471889e-10,7.076382826206418e-11,7.0073180716031995e-12,1.1057609929919357e-17,9.361539178813346e-13,5.481123417740967e-16,4.609704991417579e-10,3.018562865273592e-11,8.527450719371805e-19,5.670211864551924e-15,3.7444629908355e-18
0.0005049618720477462,0.5478540431948637,6.476148416785039e-10,6.468041110271877e-10,9.39874484277351e-11,8.60892440005168e-08,0.0,0.0,1.7804686727247737e-06,1.729978419806454e-08,1.3790270074971266e-08,2.154968975456639e-09,1.0146495074021523e-11,1.5359096165582186e-30,9.624683361649946e-22,7.646168996771692e-14,1.7464237738127702e-11,1.1589337465794154e-05,1.19240035449222e-25,4.2125530354055575e-21,7.650116706825041e-24,7.530552649189779e-27,1.6428395945372605e-15,3.1957290330331885e-15,1.886931142840193e-16,1.7605431506631087e-20,2.8483117927876806e-28,1.2918004389624543e-18,5.053013601120057e-19,1.0531871102508139e-22,1.0709231821362887e-14,1.531586996080128e-24,2.1476933588262856e-24,5.473771577667537e-20,3.76,0.0,0.8622455183274023,0.9999252619462373,1.0690517813377663e-07,1.8872800219317167e-10,0.0062182812007730535,0.006229905944712769,6.127883552687789e-05,8.588597060218282e-15,1.1595648113847677e-05,7.992207811786166e-07,1.0061800712212005e-08,1.2549720837991194e-09,2.0737328806327117e-16,2.0471105346437035e-09,9.467512392240203e-09,1.3487926236039357e-08,9.849752227536568e-16,2.6319620775944072e-09,3.9826659356117985e-10,3.454865261188183e-09,8.644472573665249e-09,6.696772658370939e-07,1.3475252213429692e-12,5.695636903865952e-14,9.204340545850265e-11,5.361629019220614e-11,6.288954697938596e-10,7.503666409029869e-11,7.380357121817683e-12,1.1646214279155501e-17,1.020276307659705e-12,5.973186480267432e-16,5.01602298047584e-10,3.196381813960234e-11,8.9813420791916e-19,5.972139212345339e-15,4.05965579880878e-18
0.0005187816826721334,0.5478705602700771,6.672754044898552e-10,6.628939046459189e-10,9.775572272166435e-11,9.101020597018652e-08,0.0,0.0,1.840675382314662e-06,1.8194547426048586e-08,1.4948508427006483e-08,2.3266601507862484e-09,1.0710987126446335e-11,4.841168057416314e-30,1.0370054256920345e-21,7.996818209809215e-14,1.8494764914231264e-11,1.2230937664043739e-05,1.3234148591833768e-25,4.566933542217095e-21,8.72924861689653e-24,8.42706417077462e-27,1.6819872138225883e-15,3.5789995451854826e-15,2.0272914932161507e-16,2.044371652337723e-20,3.2666718026821297e-28,1.4710961838755557e-18,5.8093491697634085e-19,1.181419105989636e-22,1.1681725742279578e-14,1.7432662571201296e-24,2.4054683603309642e-24,6.277754013376626e-20,3.76,0.0,0.862075597844478,0.999924554379203,1.1385287337889951e-07,2.0491836056061231e-10,0.006387507751563378,0.006399776564229283,6.127879204134392e-05,8.8220581670266e-15,1.2237763251925744e-05,8.147608973968076e-07,1.061917137043874e-08,1.2793353857973925e-09,2.1889640301439342e-16,2.086930023168456e-09,1.0242029342717082e-08,1.4431431285016191e-08,1.012257150904999e-15,2.7784142233507423e-09,4.211064121501347e-10,3.522324772411971e-09,9.394538439776632e-09,7.0253470973007e-07,1.4160852828572963e-12,5.985948894370412e-14,9.681788410787944e-11,5.687989153059254e-11,6.640366722967794e-10,7.960263610979955e-11,7.763109649436929e-12,1.2250144197379666e-17,1.1094820904437749e-12,6.494957888583274e-16,5.445202986552328e-10,3.379983449080518e-11,9.447050922624626e-19,6.281933050905776e-15,4.392251717562204e-18
