Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463)
9.479056216838047e-10,0.8528510759667598,6.030857608570279e-12,3.70767831871706e-13,6.008430539914016e-15,1.1487390739777023e-14,0.0,0.0,8.166010161868157e-09,1.530705389176235e-14,8.755831375819333e-17,8.149777211300655e-26,2.5101703718123338e-17,2.932579248301512e-43,1.6815911016356544e-30,1.8637573407066516e-30,3.1645361554010574e-31,2.7182403407047015e-11,1.7435341727642386e-38,9.191705170915995e-22,9.635729274224175e-36,2.0083872880793568e-43,1.1409550507148866e-32,4.684339095260595e-32,5.434239824851957e-21,1.9790819504221295e-42,1.4424980959754378e-41,2.474340058803598e-46,3.316234702348574e-65,1.3974873267293198e-53,5.1858087418347685e-20,7.345395669696471e-52,7.985662122112739e-41,2.5628551390396172e-51,3.76,0.0,0.7912816807414541,0.9980576602260341,3.626404128105735e-17,2.5276633863249784e-42,0.00021271441292714633,0.0002127154640811763,0.001942331580459165,7.680133527877422e-14,2.7182516124352118e-11,8.172066812280989e-09,5.119473563062977e-10,3.367688351920266e-14
9.801879344440287e-10,0.8528521886870241,6.255963403236964e-12,3.835914446100929e-13,6.435238030007441e-15,1.2313316909577353e-14,0.0,0.0,8.443874392221436e-09,1.6366633819343426e-14,9.73300238198163e-17,9.369375768035689e-26,2.7900070716856e-17,3.6118603338058154e-43,1.9373446874273256e-30,2.1438256107828694e-30,3.647370485127767e-31,2.920384274256264e-11,2.2071393424778655e-38,1.0508283651669681e-21,1.2102946364080335e-35,2.6055387530661678e-43,1.319740417648442e-32,5.56697819319136e-32,6.033950598032188e-21,2.518062721754685e-42,1.7821277175948694e-41,3.163128166437827e-46,4.544302324483345e-65,1.7896342919546633e-53,5.762423950295307e-20,9.719134720492562e-52,1.0202142857274482e-40,3.395111976933038e-51,3.76,0.0,0.791274437151195,0.9980416841589038,4.014647052153813e-17,3.1145571510214315e-42,0.00021995768760401548,0.00021995881170944282,0.00195830736768946,8.146460626718015e-14,2.9203968036309807e-11,8.450158213387905e-09,5.474099974129959e-10,3.579517379999786e-14
9.999999999999999e-10,0.8528533013972841,6.394755177014296e-12,3.914684078795677e-13,6.704775210282932e-15,1.2835385959955173e-14,0.0,0.0,8.614398940920241e-09,1.703444761439064e-14,1.0367893240155151e-16,1.0183440833183117e-25,2.971803900043632e-17,4.0908788481829156e-43,2.108371244975674e-30,2.3308512808588115e-30,3.970402758909868e-31,3.048123600678445e-11,2.5411233378030926e-38,1.1383322122183358e-21,1.387078369590432e-35,3.044431138145173e-43,1.439752062071321e-32,6.171745447798356e-32,6.423130506568829e-21,2.907988312867475e-42,2.0219954644333967e-41,3.662929880472089e-46,5.485568064734676e-65,2.0746144843776542e-53,6.13691593241515e-20,1.1489048666198652e-51,1.1809648240169392e-40,4.016318519530397e-51,3.76,0.0,0.7912699917006454,0.9980324888853855,4.266281221919986e-17,3.5284690447965755e-42,0.00022440294385568004,0.0002244041139450635,0.0019675024693969452,8.434890097374028e-14,3.0481369471542e-11,8.620822868068265e-09,5.697618326190691e-10,3.7120790015539986e-14
1.0124702472042526e-09,0.8528533013972841,6.482364628402849e-12,3.964291024696938e-13,6.877402405726483e-15,1.3169939594875091e-14,0.0,0.0,8.721730062140227e-09,1.746162708643669e-14,1.078156813393404e-16,1.072263542613736e-25,3.09024908594212e-17,4.418963453157289e-43,2.2217788033758917e-30,2.454761542158824e-30,4.184668911256186e-31,3.129960885902769e-11,2.7728660868678624e-38,1.1961403680387712e-21,1.5093467595285454e-35,3.352726795686589e-43,1.519518972306803e-32,6.578738199273232e-32,6.6765193055771806e-21,3.179244795924595e-42,2.186422517185243e-41,4.0112396589599275e-46,6.163837969855477e-65,2.273401153137002e-53,6.380863028429879e-20,1.2743140085962514e-51,1.2929556926161007e-40,4.45677134301835e-51,3.76,0.0,0.7912671936272501,0.9980269265481733,4.430002795039659e-17,3.811973167959338e-42,0.00022720089471204907,0.00022720209421799262,0.001973064698453955,8.617229881776355e-14,3.1299747647678504e-11,8.728242444420782e-09,5.840600118808807e-10,3.796502151390754e-14
1.0447525599644765e-09,0.8528544140975413,6.7100609950252566e-12,4.0928089372199704e-13,7.334992530666879e-15,1.4057455981259932e-14,0.0,0.0,8.99957749796188e-09,1.859203021390315e-14,1.190410787174011e-16,1.2219148733810897e-25,3.411629630569096e-17,5.372772734356275e-43,2.5370341110781097e-30,2.7988011491778157e-30,4.780546802585731e-31,3.3469615728676914e-11,3.458876480984771e-38,1.3560182575910089e-21,1.8696776128657808e-35,4.281196760045104e-43,1.7419897636008908e-32,7.73339079847219e-32,7.36339402404923e-21,3.9851125721536877e-42,2.6649517260323517e-41,5.0485003294492214e-46,8.2808272061014e-65,2.8661668623531565e-53,7.042604519551289e-20,1.656563987836307e-51,1.626313290917942e-40,5.800551253274246e-51,3.76,0.0,0.7912599501696183,0.9980132944633971,4.8734313863711315e-17,4.63619860528747e-42,0.00023444403425195492,0.00023444531160742382,0.0019866965031978415,9.091847346090472e-14,3.346976896383373e-11,9.006319832848375e-09,6.218973907953189e-10,4.018542278821059e-14
1.0770348727247004e-09,0.8528555267877951,6.939052215628582e-12,4.2214690551416065e-13,7.808077222794315e-15,1.4976063179331218e-14,0.0,0.0,9.27741700113499e-09,1.9757839762871747e-14,1.3103197915923268e-16,1.3868848470289043e-25,3.754880819020699e-17,6.494251329129925e-43,2.8853354326262806e-30,3.178261777819281e-30,5.439287021343618e-31,3.571376885846555e-11,4.285844881051241e-38,1.5314030832336372e-21,2.301420065983291e-35,5.427441830739113e-43,1.9889321649022274e-32,9.045658497012762e-32,8.096014108528384e-21,4.96138350979678e-42,3.228315566582342e-41,6.309080443548989e-46,1.1025190888896058e-64,3.5878895255845786e-53,7.749122936312019e-20,2.1362253305269294e-51,2.031188162399659e-40,7.489020700802848e-51,3.76,0.0,0.7912527067782991,0.9980007020621895,5.3458971220547574e-17,5.605296652007805e-42,0.00024168710622444895,0.00024168846387833445,0.0019992886243067817,9.569767149593269e-14,3.571393752483122e-11,9.284390681232623e-09,6.609221252417236e-10,4.2455393417116425e-14
1.1093171854849243e-09,0.8528566394680455,7.169338004189864e-12,4.3502722395251583e-13,8.296725252911747e-15,1.5925958222266372e-14,0.0,0.0,9.555248850119648e-09,2.095905233167827e-14,1.4381411403741754e-16,1.5682007249379688e-25,4.1207335865250936e-17,7.806597649773871e-43,3.268992303461319e-30,3.595542182458891e-30,6.1653414321038915e-31,3.803196706212741e-11,5.277212982356835e-38,1.7232651979202505e-21,2.8160051994725796e-35,6.8338856264495565e-43,2.2622072783315112e-32,1.0531245714978484e-31,8.875810064336251e-21,6.13735031161133e-42,3.8882165662682384e-41,7.831956773794086e-46,1.4555185033216974e-64,4.461388960864108e-53,8.501888608962523e-20,2.733993976004254e-51,2.5200045169916636e-40,9.596043311103336e-51,3.76,0.0,0.7912454634532913,0.99798907004912,5.848368561221781e-17,6.739236463168086e-42,0.0002489301106302532,0.00024893155103132265,0.0020109203572113766,1.005048933300648e-13,3.8032152177461686e-11,9.562455269129184e-09,7.011342063055553e-10,4.477396845971866e-14
1.1415994982451482e-09,0.8528577521382933,7.400918076033124e-12,4.4792193417969554e-13,8.801005343307347e-15,1.6907338063960375e-14,0.0,0.0,9.833073302141264e-09,2.21956645530402e-14,1.5741318084034458e-16,1.76692370902859e-25,4.509917631186453e-17,9.335408342527857e-43,3.690399527411541e-30,4.0531225992271845e-30,6.963332418248041e-31,4.0424104011234093e-11,6.45946203660606e-38,1.932604244172732e-21,3.426282941124269e-35,8.549629133968929e-43,2.563759340767094e-32,1.2206869739870123e-31,9.70420345687034e-21,7.546247011740722e-42,4.657533123557628e-41,9.661406455897322e-46,1.906243541181283e-64,5.512649864632157e-53,9.302367568901163e-20,3.474136524627024e-51,3.1068643081229013e-40,1.2208377650153403e-50,3.76,0.0,0.7912382201945941,0.9979783251762977,6.381818523063093e-17,8.060028275222382e-42,0.0002561730474700944,0.0002561745730669865,0.0020216649498018898,1.0533557548098393e-13,4.04243066263072e-11,9.840513854841543e-09,7.42533625072323e-10,4.714020184793037e-14
1.1738818110053722e-09,0.8528588647985375,7.633792147731776e-12,4.608311204458918e-13,9.320986166564816e-15,1.7920399577663945e-14,0.0,0.0,1.0110890594809606e-08,2.346767309144874e-14,1.7185484163268058e-16,1.9841488963063271e-25,4.9231613697730495e-17,1.110884808266585e-42,4.152037734737559e-30,4.5535648173985815e-30,7.8380544076615745e-31,4.2890069588726854e-11,7.862402799728596e-38,2.160449140113245e-21,4.146649862746185e-35,1.0631265744519518e-42,2.895617131986077e-32,1.4090291542559995e-31,1.0582606854650409e-20,9.225639771291392e-42,5.550395304889247e-41,1.1847533641777843e-45,2.4777674255160427e-64,6.771146341225411e-53,1.0152021463051148e-19,4.384971429190556e-51,3.80771182167361e-40,1.5427445321423924e-50,3.76,0.0,0.7912309770022067,0.9979683997823425,6.94722408358412e-17,9.591863729409993e-42,0.00026341591674470274,0.00026341752998592413,0.002031590063458498,1.1018556673034344e-13,4.289029078727129e-11,1.0118566677040312e-08,7.851203726275844e-10,4.95531660039885e-14
1.206164123765596e-09,0.8528599774487793,7.86795993701842e-12,4.737548661747391e-13,9.85673634451859e-15,1.89653395550462e-14,0.0,0.0,1.0388700947614545e-08,2.477507464075939e-14,1.8716472195277928e-16,2.2210052316274465e-25,5.361191906040939e-17,1.3157826307221097e-42,4.656473944059724e-30,5.099512250286402e-30,8.79447540954842e-31,4.542975106751337e-11,9.519483846271612e-38,2.407858065502739e-21,4.99318434568778e-35,1.3143768407676137e-42,3.2598953855004674e-32,1.6200346460288112e-31,1.1512423800588584e-20,1.121784327254878e-41,6.582262864591349e-41,1.4446830037572426e-45,3.197725254791166e-64,8.27018862920924e-53,1.1052307494516246e-19,5.499397759033814e-51,4.640508534531024e-40,1.9371278822410127e-50,3.76,0.0,0.7912237338761281,0.9979592313664443,7.545566572290425e-17,1.1361261465659779e-41,0.00027065871845481047,0.00027066042178873343,0.002040758198991344,1.1505110398667752e-13,4.542999196617416e-11,1.0396613956259275e-08,8.288944400569464e-10,5.2011951467085715e-14
1.23844643652582e-09,0.8528610900890178,8.10342116270144e-12,4.866932540242502e-13,1.0408324447339073e-14,2.004235470562136e-14,0.0,0.0,1.0666504563308374e-08,2.6117865921965266e-14,2.033684100855266e-16,2.478655459276036e-25,5.824735009831951e-17,1.551618100726676e-42,5.206362128818968e-30,5.693690006783986e-30,9.83773856379377e-31,4.8043034133346823e-11,1.1468118901757584e-37,2.675918447785363e-21,5.983789327641515e-35,1.6161453062097445e-42,3.6587962025188547e-32,1.8556974750792622e-31,1.2495048807403497e-20,1.357036362379314e-41,7.770005483174914e-41,1.7522770435714806e-45,4.099050666376912e-64,1.004729287959644e-52,1.200467838579135e-19,6.855474677825313e-51,5.625418542761693e-40,2.417666165002391e-50,3.76,0.0,0.7912164908163579,0.9979507621947284,8.177831568813017e-17,1.339721805454149e-41,0.0002779014526011513,0.00027790324847601263,0.002049227090274918,1.1992878825298041e-13,4.8043295881630906e-11,1.067465589627797e-08,8.738558184460663e-10,5.4515666528759564e-14
1.270728749286044e-09,0.8528622027192538,8.340175544587909e-12,4.996463659431556e-13,1.0975818992735136e-14,2.1151641656492672e-14,0.0,0.0,1.0944301629182863e-08,2.7496043681140133e-14,2.2049145666288878e-16,2.7582960737788725e-25,6.314515105579781e-17,1.8220869690163472e-42,5.804443788640151e-30,6.338904964334493e-30,1.0973163703728106e-30,5.072980376816141e-11,1.3750033824424389e-37,2.9657469481389697e-21,7.138342832562232e-35,1.9769022558028953e-42,4.0946104692537366e-32,2.118125202007044e-31,1.3531867374019339e-20,1.6336368659545157e-41,9.131985215368606e-41,2.1146444305711634e-45,5.2208062904385313e-64,1.2144574821951344e-52,1.3010582361639796e-19,8.49705483208292e-51,6.785004842645502e-40,3.0001473448137614e-50,3.76,0.0,0.791209247822895,0.9979429389365972,8.845008899480609e-17,1.57313643257515e-41,0.00028514411918445916,0.0002851460100483597,0.0020570500679065904,1.2481556091221622e-13,5.0730087548386425e-11,1.0952692685399e-08,9.20004498880651e-10,5.7063436876739e-14
1.3030110620462678e-09,0.8528633153394873,8.578222803412371e-12,5.126142832229771e-13,1.1559288445262288e-14,2.2293396952372005e-14,0.0,0.0,1.122209231824859e-08,2.8909604687538596e-14,2.385593745501346e-16,3.0611572703196063e-25,6.831255269021035e-17,2.1312167614713706e-42,6.453548525825364e-30,7.038045843959612e-30,1.2206248932870737e-30,5.348994500857558e-11,1.6411633855845774e-37,3.2784894475320888e-21,8.478856478343751e-35,2.4062695352646522e-42,4.5697192776997875e-32,2.4095419525934597e-31,1.4624256020171616e-20,1.957518650471293e-41,1.0688141136738886e-40,2.539722447943041e-45,6.609116880590482e-64,1.4609168145154856e-52,1.407146314909544e-19,1.0474474920563174e-50,8.144436735782649e-40,3.7027253355689087e-50,3.76,0.0,0.7912020048957384,0.997935712328878,9.548092633845428e-17,1.83981271457291e-41,0.00029238671820546743,0.00029238870650637275,0.0020642763950593796,1.2970868048336913e-13,5.3490252035818586e-11,1.1230724497627694e-08,9.67340472446457e-10,5.965440524696928e-14
1.3352933748064917e-09,0.8528644279497178,8.817562660770992e-12,5.255970865461606e-13,1.2158801215725346e-14,2.3467817055835327e-14,0.0,0.0,1.1499876790324203e-08,3.035854573184173e-14,2.5759763897699233e-16,3.3885028951045914e-25,7.375677230944151e-17,2.4833873405186424e-42,7.156594627163764e-30,7.794083287945528e-30,1.3542672216177805e-30,5.6323343593466214e-11,1.9504391769127598e-37,3.615321032787453e-21,1.0029642158857748e-34,2.915142337258098e-42,5.086595350009432e-32,2.732291436031276e-31,1.5773582336527055e-20,2.335283328367053e-41,1.2460076179474234e-40,3.036347397756551e-45,8.318214602459903e-64,1.749366843503057e-52,1.5188759992125436e-19,1.2845306826630087e-50,9.731708630128289e-40,4.546199521969418e-50,3.76,0.0,0.7911947620348877,0.9979290368656396,1.0288081081168853e-16,2.143489669946211e-41,0.00029962924966490874,0.00029963133785064976,0.0020709515776639294,1.3460570001274485e-13,5.632367511551254e-11,1.1508751493761582e-08,1.0158637302292913e-09,6.228773108352944e-14
1.3675756875667156e-09,0.8528655405499465,9.058194839060745e-12,5.385948560305741e-13,1.2774425660665556e-14,2.4675098347776762e-14,0.0,0.0,1.1777655193042568e-08,3.184286362453628e-14,2.776316878757415e-16,3.7416303960044407e-25,7.948501386887066e-17,2.883352215606844e-42,7.916589651190064e-30,8.610069940719105e-30,1.4988292986235436e-30,5.922988651333011e-11,2.3085257558459803e-37,3.977445982651963e-21,1.1817487101467571e-34,3.5158203568773384e-42,5.647804466585105e-32,3.0888399513893384e-31,1.6981205047807973e-20,2.774257087628723e-41,1.4471146150837896e-40,3.614329204571824e-45,1.0411606584149372e-63,2.0856603533223746e-52,1.6363907678655638e-19,1.5675172818100404e-50,1.1577870513254494e-39,5.554318888547723e-50,3.76,0.0,0.7911875192403421,0.99792287051166,1.1065976786872668e-16,2.4882199336301754e-41,0.0003068717135635142,0.0003068739040817888,0.0020771176509428047,1.3950444525596778e-13,5.923024381062266e-11,1.1786773822396826e-08,1.0655742633150093e-09,6.496259020616421e-14
1.3998580003269396e-09,0.8528666531401724,9.300119061423171e-12,5.516076712706519e-13,1.3406230081923115e-14,2.591543712802871e-14,0.0,0.0,1.2055427662780299e-08,3.3362555194417493e-14,2.9868692239334935e-16,4.1218707737365602e-25,8.550446811841018e-17,3.336260614143434e-42,8.736631020931145e-30,9.489140533321724e-30,1.6549153764661867e-30,6.22094624726289e-11,2.7217090321199202e-37,4.366097753872981e-21,1.3871837502317682e-34,4.2221487805307416e-42,6.256006897958599e-32,3.481779382672939e-31,1.824847408675323e-20,3.28254956337657e-41,1.6746550929109418e-40,4.28453004761044e-45,1.2963375458848794e-63,2.476293119510362e-52,1.7598336577970765e-19,1.9038628427738752e-50,1.3717270374216077e-39,6.754112228095639e-50,3.76,0.0,0.791180276512101,0.9979171744377109,1.188278652896097e-16,2.878387604130435e-41,0.0003141141099020128,0.0003141164052003879,0.002082813444123704,1.4440299375737966e-13,6.220984685821811e-11,1.2064791620858046e-08,1.1164720627895157e-09,6.767817448517501e-14
1.4321403130871635e-09,0.8528677657203957,9.543335051692411e-12,5.646356113754332e-13,1.4054282726267238e-14,2.7189029616121086e-14,0.0,0.0,1.233319432551645e-08,3.4917617287206034e-14,3.207887075497848e-16,4.530588533796166e-25,9.182231279161662e-17,3.847680324163931e-42,9.619906622095989e-30,1.0434511971768797e-29,1.823148179880897e-30,6.526196227499052e-11,3.196911298452583e-37,4.782538967280951e-21,1.6224990940105859e-34,5.049669582502024e-42,6.913958840472858e-32,3.9138301828093715e-31,1.9576730677083232e-20,3.869115896919687e-41,1.9313427831744207e-40,5.0589471286815734e-45,1.605962426774633e-63,2.9284564930620665e-52,1.8893472686806257e-19,2.3020116725406776e-50,1.6187808846606775e-39,8.176245948176541e-50,3.76,0.0,0.7911730338501632,0.997911912776026,1.2739521314417192e-16,3.318726659274731e-41,0.000321356438681131,0.000321358841207045,0.0020880748249734646,1.4929965488422627e-13,6.52623750944852e-11,1.2342805016057216e-08,1.1685571197387655e-09,7.043369152343815e-14
1.4644226258473874e-09,0.8528688782906174,9.787842534347178e-12,5.776787550037268e-13,1.4718651785086467e-14,2.849607195215545e-14,0.0,0.0,1.2610955297625616e-08,3.650804676427046e-14,3.4396237301804085e-16,4.969181639306786e-25,9.844571282985867e-17,4.4236213199238114e-42,1.0569695406614528e-29,1.1449483429508517e-29,2.0041690713750053e-30,6.838727914019531e-11,3.741739053030545e-37,5.22806139387843e-21,1.891229776780037e-34,6.015783613532548e-42,7.624513855750601e-32,4.387844346870073e-31,2.0967307423862778e-20,4.543822074078315e-41,2.220094715046021e-40,5.950799682827521e-45,1.9800077757416174e-63,3.45009289193716e-52,2.0250737682654673e-19,2.771499779317637e-50,1.9031206342024373e-39,9.855411042582905e-50,3.76,0.0,0.7911657912545282,0.9979070523944269,1.3637196375580022e-16,3.8143399465896636e-41,0.0003285986999015932,0.00032860121210235817,0.0020929349256700066,1.5419295084874598e-13,6.838772177171433e-11,1.262081412528709e-08,1.2218294252487608e-09,7.32283643453319e-14
1.4967049386076113e-09,0.852869990850837,1.0033641234466346e-11,5.907371803966194e-13,1.5399405394132483e-14,2.983676019777259e-14,0.0,0.0,1.2888710686610534e-08,3.81338405014473e-14,3.6823321400372477e-16,5.439081464938393e-25,1.0538182063518928e-16,5.070560181698076e-42,1.1589368001401041e-29,1.2537436444147163e-29,2.198638217948083e-30,7.158530896108773e-11,4.364533237692735e-37,5.703985940935535e-21,2.197237168205188e-34,7.139923976542013e-42,8.390624313920449e-32,4.906808374843629e-31,2.2421528409810474e-20,5.317513635363125e-41,2.5440409848603708e-40,6.974620339096663e-45,2.4299852803507928e-63,4.049954290266202e-52,2.1671548982950573e-19,3.3230657322332165e-50,2.229328294201604e-39,1.1830740845725523e-49,3.76,0.0,0.7911585487251955,0.9979025626876907,1.4576831166501934e-16,4.370718754390894e-41,0.0003358408935641204,0.0003358435178869254,0.0020974243514367023,1.5908159874284294e-13,7.158578281521306e-11,1.2898819056954008e-08,1.2762889704055523e-09,7.606143109236288e-14
