Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130)
2.0240886847804507e-08,0.8227308642301608,2.8427418307453397e-10,1.4498513342081005e-10,5.261485338841416e-12,7.855798732033872e-12,0.0,0.0,1.354884288601414e-07,4.1560543496593045e-12,8.150816315883919e-13,3.945460365081621e-20,2.272828643899639e-13,7.875167348065814e-35,7.528186533329776e-25,1.7889515681014094e-18,1.4777666274331144e-25,1.0911561113782675e-08,3.88076362169003e-29,1.1251309992284357e-16,7.770075605199199e-27,3.3133247518835986e-33,4.987342784449496e-18,1.0602103446441e-25,2.1880927648495248e-17,5.5752521391458734e-33,1.221916952586934e-33,2.028859732427433e-30,1.3723252453307896e-51,2.2598167958276853e-42,2.985931647581335e-16,3.8532322423674146e-41,9.719505848591515e-32,1.412958023937535e-41,3.76,0.0,0.5828176375776479,0.9978332598698605,4.511584426284095e-13,7.016596757624062e-34,0.003413932700868253,0.0034143046830666605,0.00216659357838529,2.210327221089692e-12,1.0912603792494816e-08,1.32965524358516e-07,1.8032535871035012e-07,2.160392102580359e-12,8.700503548255719e-13,2.8333310609920575e-09,1.3369180242031642e-10,8.876460398290051e-15,2.812434836724332e-10
2.11582175251071e-08,0.8227545904770986,3.060929539063209e-10,1.5809666242409653e-10,5.8930273416619714e-12,8.82547334720054e-12,0.0,0.0,1.415978018211179e-07,4.5377010739431085e-12,9.31539839745523e-13,4.9098513990387605e-20,2.5907371009240197e-13,1.07096886366226e-34,9.199658142097858e-25,2.197062347597091e-18,1.8323046457252525e-25,1.1922107315254066e-08,5.405917545575266e-29,1.3397630305511172e-16,1.0569639284380197e-26,4.704264605371339e-33,5.864121861822794e-18,1.312813601657284e-25,2.444865085283143e-17,7.750687719690141e-33,1.5889442058069345e-33,2.8477991042296785e-30,2.307108471373802e-51,3.4735399881237816e-42,3.3793156550809137e-16,5.574082812730243e-41,1.3108934852845598e-31,2.0842038019323852e-41,3.76,0.0,0.5826633728961171,0.9978332527599291,5.26952469378395e-13,9.569172507847816e-34,0.0035681734992613102,0.0035685799305216603,0.002166593554560094,2.3116347055808783e-12,1.1923298283014428e-08,1.3891674888302646e-07,1.9702557747892633e-07,2.2655463448680674e-12,9.881548982997737e-13,3.0164117294562325e-09,1.4607445107510995e-10,1.01363740317987e-14,3.0645442355804395e-10
2.2075548202409693e-08,0.8227783105583163,3.286552132236153e-10,1.7177913164420624e-10,6.570325311066252e-12,9.869541222539297e-12,0.0,0.0,1.4770451467126453e-07,4.935787576367997e-12,1.0586313411388395e-12,6.060136728629352e-20,2.9364672194993557e-13,1.4379101238839928e-34,1.1147624515810428e-24,2.674092936905833e-18,2.252861087562385e-25,1.2977262338563352e-08,7.426552907371503e-29,1.5833840321595952e-16,1.419054897620932e-26,6.579754805104073e-33,6.845976096796202e-18,1.6104259843709475e-25,2.7173753272980894e-17,1.0627034133097623e-32,2.0429862270083854e-33,3.939235358458573e-30,3.795297330148772e-51,5.2430403182819737e-42,3.8031857569150013e-16,7.939487484460085e-41,1.7449371658240878e-31,3.0259995387485355e-41,3.76,0.0,0.582509149046631,0.997833245608223,6.116196292871789e-13,1.2887094781962495e-33,0.0037223726830295546,0.0037228150857274473,0.0021665935299453477,2.4129090131777193e-12,1.2978615013616584e-08,1.448649193427789e-07,2.1446388645677275e-07,2.3706335839578264e-12,1.115997081196976e-12,3.200850806811691e-09,1.590037394844126e-10,1.1509976045999438e-14,3.32672327662952e-10
2.2992878879712286e-08,0.8228020244754487,3.519571887186384e-10,1.8603300306431049e-10,7.29467386546991e-12,1.0990559726047884e-11,0.0,0.0,1.538085685669796e-07,5.350274301348782e-12,1.1968271319578584e-12,7.423308335663353e-20,3.311101516824421e-13,1.9079291175851113e-34,1.3403412195983779e-24,3.2278838962195664e-18,2.74852597010844e-25,1.4077010992268256e-08,1.0072876203432582e-28,1.8584210853695898e-16,1.8823728373487944e-26,9.077114149204357e-33,7.939971663830769e-18,1.9585688074933461e-25,3.005702618912167e-17,1.4386720851299163e-32,2.599637672572855e-33,5.376200463027299e-30,6.119892083736736e-51,7.782809136452912e-42,4.2583007803962355e-16,1.1148693052291955e-40,2.2948219492223273e-31,4.3297634956170114e-41,3.76,0.0,0.5823549660183782,0.9978332384135217,7.057854044459814e-13,1.715525233552825e-33,0.0038765302631732106,0.003877010159321651,0.0021665935057736674,2.5141501625732934e-12,1.4078539372120103e-08,1.508102033792215e-07,2.3264011580055862e-07,2.4756575463925605e-12,1.2538861679378898e-12,3.3864845536663973e-09,1.7247948864711047e-10,1.3002140126077676e-14,3.5988846408052694e-10
2.391020955701488e-08,0.8228257322301316,3.759951281941431e-10,2.0085873226933653e-10,8.067344092034641e-12,1.2191073307746045e-11,0.0,0.0,1.5990996466443558e-07,5.781121762275065e-12,1.3465989642669478e-12,9.029062962265275e-20,3.715712946568067e-13,2.504125195818773e-34,1.6000375765737157e-24,3.866755727965825e-18,3.3292418450668206e-25,1.5221338090287667e-08,1.3501894393459279e-28,2.1673873885047512e-16,2.469383132352934e-26,1.2364415598197748e-32,9.153283352297958e-18,2.363152165984924e-25,3.309913839816743e-17,1.9249313672213428e-32,3.276456518750335e-33,7.246951607932033e-30,9.687839266190625e-51,1.1375996354148587e-41,4.745387925512013e-16,1.5450631576115795e-40,2.984610027957887e-31,6.11238860678829e-41,3.76,0.0,0.5822008238005509,0.9978332311759223,8.100921540113185e-13,2.259333114415537e-33,0.00403064625068954,0.004031165161939068,0.002166593481960095,2.6153581587471616e-12,1.522305675149539e-08,1.5675274963526652e-07,2.5155409570031295e-07,2.5806215641478157e-12,1.4021238385041963e-12,3.573168233439883e-09,1.8650151962362545e-10,1.461773553657362e-14,3.8809417385776344e-10
2.4827540234317472e-08,0.8228494338240003,4.00765299451377e-10,2.1625676848829374e-10,8.889583911783862e-12,1.3473613571786157e-11,0.0,0.0,1.660087041195775e-07,6.228290541405249e-12,1.5084193380961474e-12,1.0909952376662743e-19,4.1513649812299884e-13,3.2535554985097317e-34,1.897393545281748e-24,4.5995122337505414e-18,4.005849895930069e-25,1.6410228451897106e-08,1.7901518526055435e-28,2.5128810320423874e-16,3.206346689388818e-26,1.6645690811370744e-32,1.0493187977217089e-17,2.8304821526562364e-25,3.6300651484229775e-17,2.5477132748078463e-32,4.093113461869418e-33,9.657303680585642e-30,1.5075996485964874e-50,1.6392232085148375e-41,5.265144105743587e-16,2.1153582236530676e-40,3.842035959323188e-31,8.521963979247524e-41,3.76,0.0,0.5820467223823435,0.9978332238962043,9.251987769499709e-13,2.9460651010071133e-33,0.004184720656572837,0.004185280104211658,0.00216659345773789,2.716533009261572e-12,1.6412152549860157e-08,1.6269268996068012e-07,2.712056563792478e-07,2.685528590239785e-12,1.5610043714031103e-12,3.760773906687013e-09,2.010696535361356e-10,1.6361627138226214e-14,4.1728087038649314e-10
2.5744870911620065e-08,0.8228731292586896,4.262639901787026e-10,2.3222755464507675e-10,9.762618439175597e-12,1.484069934814435e-11,0.0,0.0,1.7210478808812442e-07,6.6917412897607135e-12,1.6827614936002254e-12,1.3101534578367647e-19,4.61911169378454e-13,4.1877167336230795e-34,2.2361613765391078e-24,5.435443338520788e-18,4.790136892125006e-25,1.7643666902234473e-08,2.3495092995513977e-28,2.897583789858193e-16,4.1237751830428604e-26,2.2166751066164868e-32,1.1967058289440042e-17,3.367267650962232e-25,3.9662033187277805e-17,3.338144786748412e-32,5.071545496305804e-33,1.273319781012227e-29,2.3091311979854958e-50,2.33090766124398e-41,5.818237232024915e-16,2.8636222967946783e-40,4.898875338066436e-31,1.174449857930329e-40,3.76,0.0,0.5818926617529536,0.9978332165743447,1.0517803801854497e-12,3.8061453524598285e-33,0.00433875349181444,0.004339354996768548,0.002166593433142323,2.8176747335797035e-12,1.7645812170985417e-08,1.686301413617458e-07,2.915946280935858e-07,2.7903812391694686e-12,1.7308148222192608e-12,3.949188481130898e-09,2.1618371157752641e-10,1.8238675404451244e-14,4.4744003879967483e-10
2.6662201588922657e-08,0.8228968185358337,4.524875078408689e-10,2.487715274006788e-10,1.0687650336219016e-11,1.6294836763896985e-11,0.0,0.0,1.7819821772556555e-07,7.171434727020128e-12,1.8700994032882646e-12,1.5642525791416028e-19,5.119997838624194e-13,5.343062670376569e-34,2.6203071283976092e-24,6.38432742269619e-18,5.694882996839092e-25,1.8921638272350195e-08,3.054637427989315e-28,3.324259926380323e-16,5.256920102524753e-26,2.9221667902957917e-32,1.3582357347968522e-17,3.9806267245078664e-25,4.3183669089166277e-17,4.3329284005266376e-32,6.23611355511217e-33,1.662351798176589e-29,3.4848805077976235e-50,3.2737648229902536e-41,6.405307442122997e-16,3.8360205819517295e-40,6.191331483561318e-31,1.601177705337464e-40,3.76,0.0,0.5817386419015816,0.9978332092098803,1.1905279520699417e-12,4.875066426666569e-33,0.004492744767402716,0.004493389850236029,0.0021665934086488097,2.9187833474645667e-12,1.892402102434586e-08,1.7456520772275126e-07,3.127208411323917e-07,2.895181836302124e-12,1.9118351978528327e-12,4.13831198986334e-09,2.3184351501200662e-10,2.0253736437495832e-14,4.785632353727284e-10
2.757953226622525e-08,0.8229205016570661,4.794321795689304e-10,2.658891171874945e-10,1.1665860161213616e-11,1.783851931408283e-11,0.0,0.0,1.8428899418715444e-07,7.66733164141392e-12,2.070907764321007e-12,1.8574953096689527e-19,5.655058931802287e-13,6.761558263020165e-34,3.054014173136708e-24,7.456433202707056e-18,6.733910425372937e-25,2.0244127398806074e-08,3.9364983021137258e-28,3.795755019443311e-16,6.646296629862603e-26,3.8159958008149e-32,1.5346633317366035e-17,4.678092624748414e-25,4.6865872832103854e-17,5.575087056406996e-32,7.613764093644033e-33,2.1503167642933865e-29,5.187165235182696e-50,4.5453033543588653e-41,7.026968277753374e-16,5.088439616041181e-40,7.760439937095974e-31,2.1610489044424613e-40,3.76,0.0,0.5815846628174307,0.997833201802835,1.342148041098975e-12,6.194015219352445e-33,0.004646694494323078,0.004647384675237564,0.0021665933842459056,3.0198588568786395e-12,2.024676452471894e-08,1.8049798132636962e-07,3.3458412581740914e-07,2.9999324555213558e-12,2.104338626548439e-12,4.3280560706659144e-09,2.480488851680615e-10,2.2411661984310345e-14,5.106420869298713e-10
2.8496862943527843e-08,0.8229441786240206,5.070943520508106e-10,2.8358074824931597e-10,1.2698406712191335e-11,1.9474227932150823e-11,0.0,0.0,1.9037711862790713e-07,8.179392889618868e-12,2.2856619908721844e-12,2.194430756160723e-19,6.225321330570472e-13,8.491271271147385e-34,3.541686643871132e-24,8.66252119877798e-18,7.9221329508127485e-25,2.1611119123596545e-08,5.031235325402351e-28,4.314994798614106e-16,8.338243345728897e-26,4.939451762188599e-32,1.7267514654917566e-17,5.467619438205768e-25,5.070889506746714e-17,7.114776797460037e-32,9.234194492531463e-33,2.7576418084432674e-29,7.62185083023469e-50,6.243014452654755e-41,7.683807811751804e-16,6.6880923209727476e-40,9.652490524713085e-31,2.889278537448502e-40,3.76,0.0,0.5814307244897067,0.997833194353516,1.5073624397799537e-12,7.810550925512835e-33,0.004800602683557979,0.0048013394823937785,0.002166593359639094,3.1209012718394666e-12,2.161402809210639e-08,1.8642854419803315e-07,3.571843125029e-07,3.104634942980055e-12,2.308591523823345e-12,4.518342621360151e-09,2.6479964343734423e-10,2.4717299452173274e-14,5.436682902554046e-10
2.9414193620830436e-08,0.8229678494383295,5.354703914225053e-10,3.0184683868712094e-10,1.3786427365147671e-11,2.1204431059997372e-11,0.0,0.0,1.9646259220260055e-07,8.70757939665286e-12,2.5148382065543663e-12,2.579969774123715e-19,6.831802312220951e-13,1.05870022278048e-33,4.087952831509686e-24,1.0013844824432796e-17,9.275606255642325e-25,2.3022598294428197e-08,6.380820273374803e-28,4.884983998778734e-16,1.0385518754845327e-25,6.341035274907008e-32,1.9352705656157814e-17,6.357587392921924e-25,5.471293129836534e-17,9.010170589140818e-32,1.1130022163315592e-32,3.508054038048625e-29,1.1064413485765196e-49,8.488574855978842e-41,8.376389727470433e-16,8.715319696635125e-40,1.1919466733744916e-30,3.8288427155134186e-40,3.76,0.0,0.5812768269076188,0.9978331868619347,1.6869078735716694e-12,9.779337361108232e-33,0.0049544693460869165,0.004955254282322473,0.00216659333482916,3.221910610054942e-12,2.3025797152013905e-08,1.9235696929531518e-07,3.80521231575489e-07,3.209290937381007e-12,2.5248537543967172e-12,4.709102610159263e-09,2.820956112796027e-10,2.7175491924100548e-14,5.77633611509915e-10
3.033152429813303e-08,0.822991514101626,5.645566831599229e-10,3.206878005006867e-10,1.4931038407148148e-11,2.3031584717598307e-11,0.0,0.0,2.0254541606576982e-07,9.25185215576977e-12,2.7589132369116317e-12,3.019400343938091e-19,7.475510152249584e-13,1.3110953589640974e-33,4.697668541758209e-24,1.1522151128196292e-17,1.0811579129502593e-24,2.4478549764788085e-08,8.033754838087778e-28,5.508805228792581e-16,1.2847935615116848e-25,8.07741523282909e-32,2.1609982330823606e-17,7.356807842321339e-25,5.887812874956826e-17,1.132841677161116e-31,1.3336957246421313e-32,4.42897326337259e-29,1.588004887375665e-49,1.143274629123735e-40,9.10525435241116e-16,1.1265605386410154e-39,1.4619502143948642e-30,5.031870710451881e-40,3.76,0.0,0.5811229700603786,0.997833179327921,1.88153569481736e-12,1.2162932013591328e-32,0.005108294492886426,0.0051091290856386164,0.002166593309998532,3.3228868852866368e-12,2.4482057135519712e-08,1.9828332155979058e-07,4.045947134540115e-07,3.313901893359028e-12,2.7533787902150982e-12,4.900275023540402e-09,2.9993661022367977e-10,2.979107817406737e-14,6.125298856513381e-10
3.124885497543562e-08,0.8230151726155417,5.943496319713513e-10,3.401040396255658e-10,1.6133335364384808e-11,2.4958132572237565e-11,0.0,0.0,2.086255913717042e-07,9.812172228354512e-12,3.0183646019781894e-12,3.5184029628084775e-19,8.157444201844664e-13,1.6133438879447757e-33,5.375920421148434e-24,1.3199681215281065e-17,1.254854551448696e-24,2.5978958393748937e-08,1.0045829085730614e-27,6.189617855004131e-16,1.5793034041284424e-25,1.021447523880532e-31,2.4047188583788115e-17,8.4745279435299e-25,6.320459238044349e-17,1.4146675664030767e-31,1.5893978795085417e-32,5.551935420809212e-29,2.254866358131428e-49,1.5261057294553916e-40,9.870919647990875e-16,1.4451820038440043e-39,1.7817353642632325e-30,6.5612336128417646e-40,3.76,0.0,0.5809691539372008,0.9978331717514841,2.0920115815965705e-12,1.5032634213678917e-32,0.0052620781349300965,0.005262963902954344,0.002166593285150723,3.4238301054765177e-12,2.5982793479079968e-08,2.0420765884667878e-07,4.294045885893657e-07,3.4184691055755935e-12,2.994413864665772e-12,5.091805936337951e-09,3.183224618641183e-10,3.256889268206773e-14,6.483490158608598e-10
3.2166185652738215e-08,0.8230388249817084,6.248456616905569e-10,3.600959559724006e-10,1.7394393325253143e-11,2.6986506007332847e-11,0.0,0.0,2.1470311927444484e-07,1.0388500743818196e-11,3.2936705089003547e-12,4.083066043048371e-19,8.878594964699791e-13,1.9733632601204485e-33,6.1280292606326775e-24,1.505917037541437e-17,1.4506297399983956e-24,2.7523809045911906e-08,1.2480939220214548e-27,6.930656899459383e-16,1.9296794333446103e-25,1.2828454000983352e-31,2.66722326772143e-17,9.720435046529114e-25,6.769239014666546e-17,1.7553237878560975e-31,1.8843514339883166e-32,6.913047852955457e-29,3.169572385663198e-49,2.020036043605728e-40,1.0673882157277272e-15,1.8406713087153054e-39,2.158489113560244e-30,8.492350260184822e-40,3.76,0.0,0.5808153785273029,0.9978331641327487,2.3191152414203724e-12,1.8469394838062444e-32,0.005415820283188556,0.005416758744878968,0.0021665932601728907,3.5247402821012037e-12,2.7527991624471732e-08,2.101300327463303e-07,4.549506874643681e-07,3.5229937288240118e-12,3.248200123069249e-12,5.283647690002522e-09,3.3725298786034704e-10,3.5513765649033867e-14,6.850829729736057e-10
3.308351633004081e-08,0.8230624712017575,6.560412151705038e-10,3.8066394346906276e-10,1.8715267258525816e-11,2.9119124190860756e-11,0.0,0.0,2.207780009277823e-07,1.0980798899493473e-11,3.5853098446212384e-12,4.719901307830206e-19,9.639944173156568e-13,2.4000361681848024e-33,6.95955328480684e-24,1.7113847941339918e-17,1.6705978569622343e-24,2.9113086591534563e-08,1.5411967036090322e-27,7.735231952591938e-16,2.344439046157271e-25,1.6007184667442348e-31,2.9493083951596565e-17,1.1104660809875744e-24,7.234155760658053e-17,2.1648727941700206e-31,2.2231622729565654e-32,8.553477593288274e-29,4.413009120359615e-49,2.6526365383687562e-40,1.1514617912490386e-15,2.32856703087741e-39,2.6001603450866096e-30,1.0915232681309883e-39,3.76,0.0,0.5806616438199053,0.9978331564717321,2.563640119694079e-12,2.2564789971597417e-32,0.005569520948629481,0.0055705136220189685,0.002166593235060454,3.6256174308736744e-12,2.9117637018921108e-08,2.160504893103605e-07,4.812328405936119e-07,3.627476793353385e-12,3.5149727695413668e-12,5.4757581662229585e-09,3.5672800993892713e-10,3.8630523011634634e-14,7.227237949140815e-10
3.40008470073434e-08,0.8230861112773195,6.879327541776961e-10,4.018083901008242e-10,2.0096992326702808e-11,3.135839414338514e-11,0.0,0.0,2.268502374852544e-07,1.1589027960529987e-11,3.893762168628908e-12,5.435859176277042e-19,1.0442464863687983e-12,2.9032939174802208e-33,7.876291434249717e-24,1.9377436900579594e-17,1.9170139203538423e-24,3.0746775906567176e-08,1.89217234346448e-27,8.60672610020589e-16,2.833098512117837e-25,1.9851438128654958e-31,3.2517769784975946e-17,1.2637785057928605e-24,7.715210195579952e-17,2.6547396862974733e-31,2.610818014613814e-32,1.0519973793896805e-28,6.0890147903252125e-49,3.4572255948801636e-40,1.2393583303996348e-15,2.9269756250817584e-39,3.1155120122072126e-30,1.3936794870801397e-39,3.76,0.0,0.5805079498042309,0.997833148768377,2.826393112872579e-12,2.7422060979720003e-32,0.0057231801422176045,0.005724228544978001,0.002166593209883224,3.72646156448912e-12,3.075171511513979e-08,2.2196906969370175e-07,5.08250878523331e-07,3.731919217903253e-12,3.7949612103134374e-12,5.668100144635315e-09,3.7674734989407404e-10,4.192398645696891e-14,7.61263586136324e-10
3.4918177684645993e-08,0.8231097452100246,7.205167592871315e-10,4.23529677948183e-10,2.154058419461191e-11,3.3706710805691307e-11,0.0,0.0,2.3291983010014274e-07,1.2213149259789978e-11,4.219507705767597e-12,6.238344130528881e-19,1.128712145172869e-12,3.494204094576109e-33,8.88428664790298e-24,2.186415328099988e-17,2.1922791340003564e-24,3.242486187256017e-08,2.3103958366646705e-27,9.548594864563459e-16,3.4062567261722784e-25,2.4476375386716446e-31,3.575437277151374e-17,1.4330839393658763e-24,8.212400556114386e-17,3.237850733580613e-31,3.0527069195307035e-32,1.2865425426002157e-28,8.329970930400189e-49,4.473850725355236e-40,1.3311215912428767e-15,3.656906138098593e-39,3.714174873239375e-30,1.7683450339300545e-39,3.76,0.0,0.580354296469506,0.9978331410226914,3.1081942862354024e-12,3.3157223465864466e-32,0.005876797874914703,0.005877903524356891,0.0021665931846455936,3.827272692639391e-12,3.243021137123267e-08,2.278858107223157e-07,5.360046318312648e-07,3.836321822381831e-12,4.088389193595999e-12,5.8606407348765576e-09,3.9731082958606685e-10,4.539897343716772e-14,8.006945170687243e-10
