Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),S(130),C2H2F2(59),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),CHF3(42),S(1244),S(1385),CF2O2(181),CF2O2(276),CH2F2(41),S(203)
6.3264065660174284e-18,0.4781414859652394,8.752407953350938e-27,1.793711873419411e-31,5.168145145890251e-39,9.130374702694257e-39,0.0,0.0,1.0632891599499283e-21,7.676456846620649e-38,3.4717216755476406e-47,4.0391827874343247e-47,6.029776910055918e-53,2.553806941184338e-75,3.3739561603200854e-51,2.336171666339943e-36,1.7354458519554275e-53,2.331480759807674e-35,2.0065602073605695e-87,1.2516025617683315e-78,3.412354763190979e-83,1.7320094143720728e-82,3.930635602227547e-27,5.590439536607034e-85,2.546209947355813e-60,1.0720143605772825e-94,1.1140490702465117e-106,6.083492303740049e-85,3.842636912050655e-108,7.960096545591559e-103,1.7487644889173995e-58,3.4483517811765133e-104,2.9930666427043394e-102,1.0465227359242736e-116,3.76,0.0,0.6844076239226161,0.9999999999996203,5.766004035093968e-48,1.4990522387914129e-66,2.8044950448606008e-18,2.8044950448606008e-18,3.796555615528434e-13,3.2680735699481654e-39,2.3314807598059184e-35,1.0632979123572543e-21,1.4370747154471288e-39,6.100768779427062e-34,2.4099204184693156e-60,1.6275717971861065e-35,1.9606903003320462e-40,2.2659845013807224e-43,6.870346469517438e-42,3.5495058150630605e-40,1.704429565518503e-38,1.0312182267227389e-36,1.6057516488136773e-43,1.292629441924601e-45,1.137652291210801e-40,1.0506719919550109e-47,4.389997348422054e-51,2.0216065609965653e-41,1.4509052421881038e-57,3.930635604563719e-27,6.695796104591767e-63,2.1663319562305966e-67,7.260501988700531e-58,4.981787713444604e-60,6.093789328484065e-62,1.551684881301033e-49
1.2658309575619581e-17,0.4781414859652394,1.7512420084071117e-26,3.5889822485424595e-31,2.0686049274597325e-38,3.654529333494989e-38,0.0,0.0,2.127502115867996e-21,3.0725832810377413e-37,2.779488294409256e-46,3.2338022243335765e-46,4.827487912093006e-52,2.0445983750831617e-74,1.3504617416818225e-50,9.350774899261599e-36,1.389411906908767e-52,9.331999098001215e-35,6.428919963559449e-86,2.0048945934592236e-77,1.0936656723500505e-81,5.551120478113978e-81,7.864686174237621e-27,1.7911492619280576e-83,2.0385161726902695e-59,5.046951351447958e-93,7.141273786448932e-105,1.949769927971007e-83,2.4624089788403634e-106,5.1034277728242335e-101,1.4000749209302037e-57,2.210829261737287e-102,1.9189339539664756e-100,1.3422693903805534e-114,3.76,0.0,0.6844076239226161,0.9999999999992403,4.616309203262146e-47,2.4004367038651316e-65,5.611426662305789e-18,5.611426662305789e-18,7.596409626775364e-13,1.3080811462138634e-38,9.331999097987154e-35,2.12751962828557e-21,5.752043986581782e-39,2.4418974178056018e-33,1.9294016695592712e-59,6.514528763175534e-35,7.847871005801719e-40,9.069843350543288e-43,2.74992905041007e-41,1.4207273539506386e-39,6.822160133527021e-38,4.1275603391510626e-36,6.4271913055257704e-43,5.342283907805757e-45,4.553573972100787e-40,4.2054277535378503e-47,3.514674389919635e-50,8.091694702656037e-41,5.839885800608778e-57,7.864686183588398e-27,1.0722021298030159e-61,3.468961269944102e-66,2.907219231106552e-57,3.988459253900096e-59,4.879973879667744e-61,1.2422914305096677e-48
2.5322115594823888e-17,0.4781414859652394,3.503244434602947e-26,7.179523321050433e-31,8.277114285430426e-38,1.4622877643688562e-37,0.0,0.0,4.2559280277025135e-21,1.2294335349207359e-36,2.2244353764659485e-45,2.5880245953080144e-45,3.863457536093797e-51,1.63630009234734e-73,5.403606018222133e-50,3.7415279504033464e-35,1.1119517961155934e-51,3.7340152240299114e-34,2.0585236866090892e-84,3.2096969669092014e-76,3.502471854423055e-80,1.777750159110927e-79,1.5732787304222472e-26,5.735214006871898e-82,1.6314325010826788e-58,2.648218434036099e-91,4.574053477246695e-103,6.244151677078374e-82,1.5769413621271525e-104,3.26906573619768e-99,1.120485457892067e-56,1.4161748877019454e-100,1.2291976253087916e-98,1.7198479673227431e-112,3.76,0.0,0.6844076239226161,0.9999999999984803,3.6944503498340005e-46,3.8422620031093896e-64,1.1225289897196165e-17,1.1225289897196165e-17,1.5196117382923712e-12,5.234028708999855e-38,3.7340152240186597e-34,4.255963060136814e-21,2.3015668330582953e-38,9.770770388351432e-33,1.5441077202009537e-58,2.606660061869412e-34,3.140170713350335e-39,3.6291187572129916e-42,1.1003298139221453e-40,5.684759998988001e-39,2.7297526807692193e-37,1.651561775293329e-35,2.5717137032092273e-42,2.2723712623200487e-44,1.8220227191748475e-39,1.6827202085656654e-46,2.812810574388975e-49,3.237731873045224e-40,2.3627103949499168e-56,1.5732787341637752e-26,1.7162235595286053e-60,5.552603268896751e-65,1.164167704739649e-56,3.1919794859803076e-58,3.905957200324208e-60,9.942107159215758e-48
5.06497276332325e-17,0.4781414859652394,7.007249287201815e-26,1.4360606755113928e-30,3.3113847618147637e-37,5.8501032939411505e-37,0.0,0.0,8.512779851365073e-21,4.9185346987191376e-36,1.7798862670054007e-44,2.0708128833930434e-44,3.0913530779522e-50,1.3092886804234726e-72,2.1617942638740922e-49,1.496854810520914e-34,8.897303811581665e-51,1.4938492626110284e-33,6.589307402312034e-83,5.137008128478004e-75,1.1212298445458705e-78,5.691027983702304e-78,3.1468989508050984e-26,1.8358345043537637e-80,1.3053938985084647e-57,1.5084547323045064e-89,2.928558996613898e-101,1.99891094775446e-80,1.0095624824688049e-102,2.0931215521976003e-97,8.965586229095369e-56,9.067502659567608e-99,7.870322265674258e-97,2.2025217258543513e-110,3.76,0.0,0.6844076239226161,0.9999999999969604,2.956121590632306e-45,6.148870137907102e-63,2.2453016366976917e-17,2.2453016366976917e-17,3.0395531829838444e-12,2.093952518755087e-37,1.493849262602025e-33,8.512849923817762e-21,9.207766022551274e-38,3.9089443884567777e-32,1.2355207801077312e-57,1.0428337602032729e-33,1.2562728237816818e-38,1.4518838290608244e-41,4.402035738727031e-40,2.2742741690228126e-38,1.0920788230072433e-36,6.607322533626761e-35,1.0288529416733831e-41,1.0169234916679892e-43,7.28927730550314e-39,6.731987156132415e-46,2.25067697534167e-48,1.2953035776073363e-39,9.660377126173969e-56,3.1468989657736454e-26,2.7465179555705563e-59,8.885977851792285e-64,4.664640699405865e-56,2.5540684159149573e-57,3.1255574540329843e-59,7.955196335174747e-47
1.0130495171004971e-16,0.4781414859652394,1.401525899322834e-25,2.872277877943137e-30,1.324661766535552e-36,2.340231809551286e-36,0.0,0.0,1.70264834986643e-20,1.967574002695123e-35,1.4240442099691932e-43,1.6568076012446241e-43,2.4733173728149754e-49,1.047530392001043e-71,8.647880788133471e-49,5.987906517646636e-34,7.118518897434385e-50,5.9758836022805664e-33,2.108903473222529e-81,8.220407581542283e-74,3.588637790077953e-77,1.821485413186855e-76,6.294139369114322e-26,5.87557618442668e-79,1.0444143196679268e-56,9.057262944045983e-88,1.8746506046957474e-99,6.397767289772662e-79,6.462224245135985e-101,1.3398920968034553e-95,7.173150270590971e-55,5.80447681446942e-97,5.038113022363487e-95,2.819942539776378e-108,3.76,0.0,0.6844076239226161,0.9999999999939205,2.365121814301147e-44,9.839193090277037e-62,4.4908469306538426e-17,4.4908469306538426e-17,6.079435646214066e-12,8.37649348812646e-37,5.975883602208531e-33,1.7026623651093476e-20,3.6834061684308212e-37,1.5637050103225531e-31,9.885104756867485e-57,4.1716745355747424e-33,5.025500778022381e-38,5.808008075189698e-41,1.7609575970784985e-39,9.097837068193478e-38,4.368670818024694e-36,2.6431441152655562e-34,4.11574671402633e-41,4.930711385213101e-43,2.915948224176811e-38,2.6930225036331776e-45,1.8007130035812918e-47,5.1816359969429165e-39,4.030876576086097e-55,6.294139428993385e-26,4.394876989818455e-58,1.4219014775207625e-62,1.871778079681343e-55,2.0434485088886102e-56,2.500763098423169e-58,6.3647613741644144e-46
2.0261539986368416e-16,0.4781414859652394,2.803127840859653e-25,5.7447143452830205e-30,5.298863154272205e-36,9.361308484670712e-36,0.0,0.0,3.4053890793159156e-20,7.870616268577559e-35,1.139289442352344e-42,1.3255089939573844e-42,1.9787479726306058e-48,8.38064085862398e-71,3.459293042271753e-48,2.3952600497548307e-33,5.6950854699100305e-49,2.3904508917074265e-32,6.749011251849038e-80,1.315360785413741e-72,1.1484764578516718e-75,5.829323642110325e-75,1.2588620115906865e-25,1.8803292954930245e-77,8.355711881360174e-56,5.605600889352312e-86,1.1998957623728794e-97,2.0474860041480163e-77,4.136151502612805e-99,8.576251262103903e-94,5.738793047037528e-54,3.7152733951321724e-95,3.2247466855295843e-93,3.6099841033176806e-106,3.76,0.0,0.6844076239226161,0.9999999999878407,1.8921872625597214e-43,1.5743509685372369e-60,8.981937518566143e-17,8.981937518566143e-17,1.2159198868064086e-11,3.3507351181264064e-36,2.390450891649796e-32,3.4054171105300186e-20,1.4734224213890598e-36,6.255074554266985e-31,7.908459231887024e-56,1.6687377153392625e-32,2.010282512210803e-37,2.3232978435795993e-40,7.044116959891553e-39,3.639282911387723e-37,1.7475394343636725e-35,1.0573006680059298e-33,1.6463656796232346e-40,2.662541980665718e-42,1.1664267512083836e-37,1.0772596202094466e-44,1.4406389736729433e-46,2.0727387388473038e-38,1.7455507316993865e-54,1.2588620355432855e-25,7.032161804231839e-57,2.2751583671625766e-61,7.533578667531533e-55,1.634836041045898e-55,2.000738011009248e-57,5.0920508320095534e-45
4.05236296170953e-16,0.4781414859652394,5.6063317252593515e-25,1.1489595529870102e-29,2.1195887655696065e-35,3.7445998436803743e-35,0.0,0.0,6.810870538173451e-20,3.1483105601141694e-34,9.11453172918372e-42,1.0604323478849982e-41,1.5830361771479125e-47,6.704671637344461e-70,1.3837453431968941e-47,9.581234960788837e-33,4.5561765168098915e-48,9.561999567600002e-32,2.1597667572627074e-78,2.1046537127657623e-71,4.257952121275754e-74,2.1612093744718836e-73,2.5177581250188337e-25,6.01728543921732e-76,6.684729237950829e-55,4.649632091223658e-84,8.878146685704885e-96,7.5909982645494e-76,2.6472425600186875e-97,7.252941753552629e-92,4.59114405450771e-53,3.142016799343865e-93,2.727177055083407e-91,8.089418858983595e-104,3.76,0.0,0.684407623922616,0.9999999999756812,1.5137857188199806e-42,2.519025609436397e-59,1.7964118694390735e-16,1.7964118694390747e-16,2.431871849332625e-11,1.340322420630195e-35,9.561999567138945e-32,6.810926601233476e-20,5.893809595724371e-36,2.5020807204362485e-30,6.326917559980619e-55,6.675086663908593e-32,8.04129686583997e-37,9.293381071479673e-40,2.8177040658501053e-38,1.4557427822382933e-36,6.990299949676852e-35,4.229288717394434e-33,6.585596726190905e-40,1.6171914303025125e-41,4.665801925219951e-37,4.309180431586245e-44,1.1525386045017962e-45,8.29112363664823e-38,8.047444012586455e-54,2.517758220831177e-25,1.1251745758274748e-55,3.6403461253434165e-60,3.0504233024770235e-54,1.307899278163903e-54,1.6006424960014186e-56,4.0737373570324034e-44
8.104780887854907e-16,0.4781414859652394,1.1212739499362987e-24,2.2979390898687348e-29,8.478444354503707e-35,1.4978553869003642e-34,0.0,0.0,1.3621833455722772e-19,1.2593370346830858e-33,7.291711679976268e-41,8.483559185097104e-41,1.2664443307978142e-46,5.36380066234264e-69,5.535037468931899e-47,3.8325328353420236e-32,3.6449844659126346e-47,3.8248399041126394e-31,6.91138632644581e-77,3.367507090814896e-70,1.368399836745376e-72,6.945588977394417e-72,5.035550208153691e-25,1.9255683206798964e-74,5.347848562782168e-54,2.964321744117312e-82,5.718090476626796e-94,2.4395586021269456e-74,1.6942694353098764e-95,4.6596253684322655e-90,3.672959861725147e-52,2.018577420685681e-91,1.7520651499439835e-89,1.03893901164656e-101,3.76,0.0,0.6844076239226158,0.9999999999513622,1.211042912141076e-41,4.030492218939397e-58,3.59284810460399e-16,3.592848104603994e-16,4.863773047012966e-11,5.361353056300487e-35,3.8248399037437905e-31,1.3621945582088848e-19,2.3575478205368408e-35,1.000842464193313e-29,5.061594118420664e-54,2.670061824647649e-31,3.216554039688703e-36,3.717390741791025e-39,1.1270930560667408e-37,5.823030367517908e-36,2.796148418874563e-34,1.6917326962166975e-32,2.634265506084347e-39,1.0886100213305923e-40,1.866339750831212e-36,1.723733132280452e-43,9.22041848384206e-45,3.316483189704025e-37,4.0711005259050432e-53,5.035550591406949e-25,1.8003022605650927e-54,5.8246277759615e-59,1.2497271384108708e-53,1.0463308823076218e-53,1.2805365483722667e-55,3.259028555946405e-43
1.6209616740145663e-15,0.4781414859652395,2.2425555068787215e-24,4.5959113635004706e-29,3.3913974273120074e-34,5.991453721234738e-34,0.0,0.0,2.724375929015843e-19,5.0373737600152995e-33,5.833403573788457e-40,6.786887172827797e-40,1.0131620511274544e-45,4.29106550533343e-68,2.214026081305163e-46,1.53302082303727e-31,2.9160048666865602e-46,1.529944678350309e-30,2.211664623770621e-75,5.388060215730406e-69,4.379507573254279e-71,2.2229072405324464e-70,1.007113379953772e-24,6.161877182772112e-73,4.278306964845933e-53,1.8899908360786834e-80,3.660457820726529e-92,7.807712472175668e-73,1.084343984301925e-93,2.9823698035467906e-88,2.938386969998568e-51,1.2919810116927763e-89,1.1214011269986355e-87,1.3298932724123327e-99,3.76,0.0,0.6844076239226154,0.9999999999027244,9.68840022000182e-41,6.448828530403743e-57,7.185720574933817e-16,7.185720574933832e-16,9.727564532909755e-11,2.1445591985252065e-34,1.5299446780552283e-30,2.724398354159343e-19,9.430239246855007e-35,4.003390178359905e-29,4.049299322824569e-53,1.0680301603657905e-30,1.2866302183010735e-35,1.4869642581341452e-38,4.5083948697900226e-37,2.3292239969096955e-35,1.1184650524208772e-33,6.766965203790624e-32,1.0537115766430829e-38,7.888295149330592e-40,7.465396936955965e-36,6.895315003289132e-43,7.376378557069023e-44,1.3266000217146943e-36,2.3101277551281045e-52,1.0071135332558451e-24,2.880501933761085e-53,9.319462930961552e-58,5.235309366623235e-53,8.370681401611719e-53,1.0244410056052589e-54,2.607238302163224e-42
3.241928844472717e-15,0.47814148596523953,4.485118629250354e-24,9.191908710325564e-29,1.3565643696252017e-33,2.3965889429468615e-33,0.0,0.0,5.448761095637782e-19,2.0149546281893863e-32,4.6667360884794916e-39,5.429525130095225e-39,8.105329648100275e-45,3.432861809368641e-67,8.856125508363183e-46,6.132098019268529e-31,2.33281079952301e-45,6.1198017568677424e-30,7.077358900166087e-74,8.620935280474768e-68,1.4014552394419037e-69,7.113367996930692e-69,2.0142298682763563e-24,1.971809675475077e-71,3.422660090516248e-52,1.2072626976316621e-78,2.342725945890047e-90,2.4984941673105776e-71,6.939846167305929e-92,1.9087288444713602e-86,2.350719181467071e-50,8.268739899008428e-88,7.177021094746725e-86,1.702275828488555e-97,3.76,0.0,0.6844076239226148,0.999999999805449,7.750742263866126e-40,1.0318158383921311e-55,1.4371465515593438e-15,1.43714655155935e-15,1.945510386704351e-10,8.578315155324123e-34,6.119801754507087e-30,5.448805945177795e-19,3.772105291704871e-34,1.6013601112370793e-28,3.2394490691320113e-52,4.272131491826494e-30,5.146550427831674e-35,5.947875345359669e-38,1.8033623058049458e-36,9.316919704591444e-35,4.473871555810681e-33,2.70679296551858e-31,4.214857143526036e-38,5.982399593632678e-39,2.9861663391060436e-35,2.758410939936687e-42,5.901120210625867e-43,5.306413568907836e-36,1.469404095906938e-51,2.014230481486129e-24,4.6088176365874414e-52,1.4911185268880421e-56,2.2832473736226365e-52,6.696540464671966e-52,8.195619052141254e-54,2.085796807393067e-41
4.862896014930868e-15,0.47814148596523964,6.727681760108777e-24,1.3787958856804342e-28,2.882704303908089e-33,5.0927573099751675e-33,0.0,0.0,8.173146261994529e-19,4.281781787424531e-32,1.3343957658155907e-38,1.5525059070457698e-38,2.317621173406289e-44,9.815845436957937e-67,1.8819278815978185e-45,1.3030716763296436e-30,6.670385942222738e-45,1.3004601082334198e-29,3.31094896261843e-73,3.286735012401887e-67,6.195696005931712e-69,3.144750104404278e-68,3.0213461266447738e-24,9.2245728005328e-71,9.786684121954757e-52,5.989769660203146e-78,1.2537872566653793e-89,1.1045608885131255e-70,3.8701927666081357e-91,9.472071381904735e-86,6.721597653093096e-50,4.10336009958894e-87,3.561595035734829e-85,8.783116180618249e-97,3.76,0.0,0.6844076239226141,0.999999999708174,2.2162294056228644e-39,3.797770159661134e-55,2.1557210456253033e-15,2.155721045625316e-15,2.9182599563713205e-10,1.822903308943962e-33,1.3004601075584196e-29,8.173213535313784e-19,8.015729740479974e-34,3.402892733797617e-28,9.262806739564508e-52,9.078286189605835e-30,1.0936455626213875e-34,1.263924994041124e-37,3.832147430889569e-36,1.9798469214597143e-34,9.506984120855663e-33,5.751939354459797e-31,8.956578302669945e-38,1.6864874419183284e-38,6.345608173039284e-35,5.862035833247225e-42,1.687874945160538e-42,1.1276137251653981e-35,4.0427722488675366e-51,3.0213474297163956e-24,1.69673442338483e-51,5.489546629616105e-56,5.129695667907696e-52,1.9147894697536146e-51,2.4330870280374405e-53,5.964104888085974e-41
6.4838631853890195e-15,0.47814148596523964,8.97024489945399e-24,1.8384061803028863e-28,4.9175608244467555e-33,8.687651365456579e-33,0.0,0.0,1.0897531428086086e-18,7.304218853632841e-32,2.8146281275260555e-38,3.2746857462114196e-38,4.888539798634262e-44,2.070446715763837e-66,3.2103485126473295e-45,2.2228876485692646e-30,1.4069781706527134e-44,2.2184349199000682e-29,1.0681367138325524e-72,8.843209099614302e-67,2.117240946304665e-68,1.0746482117776427e-67,4.0284621550590745e-24,2.975915682417291e-70,2.0642975940970856e-51,2.5330569377916955e-77,4.737751762767567e-89,3.774591010587539e-70,1.4593007664328016e-90,4.007035258742856e-85,1.417781198096998e-49,1.7358766421400445e-86,1.5066895266716154e-84,4.791503379486268e-96,3.76,0.0,0.6844076239226135,0.9999999996108995,4.6746713609752444e-39,9.631971335959761e-55,2.8742955396912594e-15,2.874295539691281e-15,3.8910051623114584e-10,3.109676680636315e-33,2.2184349184762968e-29,1.0897621124567308e-18,1.3673897271010802e-33,5.804936864109283e-28,1.953795032218586e-51,1.5486494244363796e-29,1.865636022130382e-34,2.1561090831799463e-37,6.5371947124103e-36,3.3773872541884802e-34,1.6217802726888034e-32,9.812135687379676e-31,1.527887513152212e-37,3.5291525674287593e-38,1.082486517583262e-34,1.0000588568553951e-41,3.5612057228246026e-42,1.9235771063801575e-35,8.428317250924894e-51,4.028464377946646e-24,4.3042294720555e-51,1.392573072352881e-55,9.187022049563863e-52,4.0388395437423015e-51,5.301594691300273e-53,1.2580077273596985e-40
9.725797526305322e-15,0.47814148596523987,1.3455371198062415e-23,2.7576391613545874e-28,1.0181204514569933e-32,1.7986696410986524e-32,0.0,0.0,1.6346301759646816e-18,1.5122463175654548e-31,7.687624781984859e-38,8.944185219207971e-38,1.335214121726022e-43,5.655033446059708e-66,6.64662030966091e-45,4.602207605193314e-30,3.842895386341634e-44,4.592997537905384e-29,5.879527356552338e-72,3.576790085190524e-66,1.30184019314776e-67,6.607751552710259e-67,6.042693672199613e-24,1.6380841219815354e-69,5.638247258325385e-51,2.280611352851645e-76,3.4229465334849844e-88,2.320906790874444e-69,1.0600898107567986e-89,3.6092799847118783e-84,3.872406720693535e-49,1.563573143974724e-85,1.3571352203124913e-83,6.654577830731503e-95,3.76,0.0,0.684407623922612,0.9999999994163515,1.2767981502302744e-38,3.3683485032163066e-54,4.311444527823164e-15,4.3114445278232106e-15,5.836485332852755e-10,6.438259475144456e-33,4.5929975340166225e-29,1.6346436301003282e-18,2.8310078340274646e-33,1.201838880090899e-27,5.3364224862685985e-51,3.2062831468836034e-29,3.862581628706402e-34,4.4639551379891625e-37,1.3534434688046193e-35,6.992454024260382e-34,3.3576913236398394e-32,2.0314788426371387e-30,3.1632983356337616e-37,9.560567681649036e-38,2.241151676147793e-34,2.0707172097321013e-41,9.732053374630416e-42,3.982523591896371e-35,2.3322365520551712e-50,6.042698274407107e-24,1.5058449880684372e-50,4.871949649146347e-55,2.0528702847831427e-51,1.103129310016714e-50,1.5389040946274304e-52,3.4360361891067103e-40
1.2967731867221624e-14,0.4781414859652399,1.7940497527879822e-23,3.676891558834762e-28,1.7315591153166332e-32,3.059068376170672e-32,0.0,0.0,2.1795072090232348e-18,2.571935461852458e-31,1.6085084946079125e-37,1.8714230091140086e-37,2.7937186221172844e-43,1.1832222492796524e-65,1.1304161015150625e-44,7.82715032122705e-30,8.040624577951667e-44,7.811501179242999e-29,1.886897314186363e-71,9.688544759893584e-66,4.370320491020968e-67,2.2182439718285618e-66,8.056924343717294e-24,5.257049367555251e-69,1.179711756147022e-50,8.994560251986664e-76,1.3117451473168156e-87,7.791367101515744e-69,3.897999317740061e-89,1.4236745755946045e-83,8.102381783283763e-49,6.167495236473575e-85,5.353203513065659e-83,3.059018825865426e-94,3.76,0.0,0.6844076239226106,0.9999999992218049,2.671489247201664e-38,8.416587897960062e-54,5.748593515955059e-15,5.748593515955135e-15,7.781949456576756e-10,1.0949909284884765e-32,7.811501171106406e-29,2.179525147419413e-18,4.814803882777331e-33,2.0440135550280303e-27,1.1165583670076977e-50,5.45304901927919e-29,6.569271163503303e-34,7.592025971829645e-37,2.3018530561904978e-35,1.1892335466096708e-33,5.710554705256076e-32,3.45501418354583e-30,5.379943268532796e-37,1.990743719691553e-37,3.8116127949245375e-34,3.522106953201268e-41,2.0371190628504904e-41,6.773230999902543e-35,4.962196387048672e-50,8.056932170867506e-24,3.7639686983892576e-50,1.2177790067959304e-54,3.735473353814116e-51,2.3081095840701225e-50,3.365436238491631e-52,7.189379600608319e-40
1.6209666208137925e-14,0.47814148596524,2.2425623891135453e-23,4.596164759692945e-28,2.6454353784681617e-32,4.673568668905492e-32,0.0,0.0,2.7243842419773045e-18,3.929336797609381e-31,2.9282284585389478e-37,3.4068543197762923e-37,5.0858652260568155e-43,2.1540108886198756e-65,1.727020353600581e-44,1.1958117041724321e-29,1.463765228850223e-43,1.1934231832907888e-28,4.930402168413723e-71,2.1765021611329813e-65,1.1810743527165809e-66,5.994780089210816e-66,1.0071154109210835e-23,1.3736501531358257e-68,2.147623451918079e-50,2.8356007959578525e-75,3.988448138900272e-87,2.10561088005374e-68,1.1599026638912747e-88,4.488756560555967e-83,1.4750097157698904e-48,1.9445751334781547e-84,1.6878337616718525e-82,1.1293964807726899e-93,3.76,0.0,0.6844076239226091,0.9999999990272603,4.863344494632406e-38,1.7856711933755003e-53,7.18574250408694e-15,7.185742504087059e-15,9.727396387413071e-10,1.672916801471684e-32,1.1934231818095529e-28,2.724406664390808e-18,7.35593344062378e-33,3.1227912312861537e-27,2.0326521961092928e-50,8.331027903233581e-29,1.0036410500797663e-33,1.1598910981051458e-36,3.516711389670822e-35,1.816880406625022e-33,8.724438427342984e-32,5.278481739225869e-30,8.219339085789022e-37,3.611810099315408e-37,5.823283857925495e-34,5.381545097825711e-41,3.7095892526929165e-41,1.034796796376602e-34,9.141425131271847e-50,1.0071166067327837e-23,7.987937545369794e-50,2.5843843134280617e-54,6.088699027715304e-51,4.2018139853107807e-50,6.3140666007531754e-52,1.3088045551779087e-39
2.269353488997053e-14,0.47814148596524036,3.139587672006192e-23,6.4347748787078375e-28,5.087096820859875e-32,8.987120571079135e-32,0.0,0.0,3.814138307565435e-18,7.5559765928798765e-31,7.73138642566256e-37,8.995099806954708e-37,1.342823297678321e-42,5.687222655905276e-65,3.320998252765741e-44,2.2995031079182132e-29,3.864772790928856e-43,2.2949202182947547e-28,2.758072166021871e-70,8.44019713798135e-65,6.622447989488476e-66,3.3613562586219262e-65,1.4099610865216736e-23,7.684213713022972e-68,5.670381597717782e-50,2.336306902614489e-74,3.4263727432145614e-86,1.1806508610066743e-67,9.596624779587288e-88,3.699199023787602e-82,3.894474688161517e-48,1.602535896985586e-83,1.3909540451121752e-81,1.3845575769251248e-92,3.76,0.0,0.6844076239226062,0.9999999986381761,1.2840663678472017e-37,6.542146476519769e-53,1.0060040480350668e-14,1.0060040480350896e-14,1.3618237591352083e-09,3.21703805529171e-32,2.2949202143838553e-28,3.814169697268692e-18,1.414520153564596e-32,6.005017516287104e-27,5.366802576084645e-50,1.6020273796535542e-28,1.929987105140271e-33,2.230433818902495e-36,6.762510377974014e-35,3.4937972014372005e-33,1.6776788255506902e-31,1.0150334913185743e-29,1.5805501315572973e-36,9.490327940261312e-37,1.1197969972086996e-33,1.0351024014774613e-40,9.797937434007863e-41,1.9898778711535583e-34,2.4412481214144463e-49,1.4099633860248294e-23,2.927928928428415e-49,9.472897145483897e-54,1.3411938241543112e-50,1.109394395709533e-49,1.727677937863693e-51,3.455647755797601e-39
2.9177403571803135e-14,0.4781414859652405,4.036612968479904e-23,8.273469492196433e-28,8.342854496037682e-32,1.473887558618265e-31,0.0,0.0,4.903892372729211e-18,1.2391783393048563e-30,1.6029098018643766e-36,1.864909196810434e-36,2.784017772963751e-42,1.17910330666969e-64,5.446427207931875e-44,3.771178307195108e-29,8.012642694439405e-43,3.7636783847060874e-28,9.117159125098733e-70,2.245856867438081e-64,2.2134882790228377e-65,1.1235003056303663e-64,1.812806394138373e-23,2.5401148613248908e-67,1.1756161390501437e-49,9.606347382410061e-74,1.4148565301602478e-85,3.946222657448681e-67,3.874432089183698e-87,1.5211591547353616e-81,8.074246581610417e-48,6.589852199858355e-83,5.719798527844383e-81,6.902256151663771e-92,3.76,0.0,0.6844076239226033,0.9999999982490991,2.662190858597892e-37,1.6987736739590037e-52,1.2934338456614346e-14,1.293433845661472e-14,1.7509008967836684e-09,5.276056887219215e-32,3.7636783765978157e-28,4.903932728734433e-18,2.3198096414016137e-32,9.848213780076354e-27,1.1126727052050953e-49,2.627321019671637e-28,3.165206694772687e-33,3.657912374857237e-36,1.1090497437945726e-34,5.7298190194429034e-33,2.7513891837707502e-31,1.6646524788778385e-29,2.5920985744221936e-36,1.962249785386126e-36,1.836464332538726e-33,1.6979644147831804e-40,2.0317087486443426e-40,3.263394898211659e-34,5.0800523776263744e-49,1.8128101653168486e-23,7.604589588665279e-49,2.4603560080675863e-53,2.471281162937771e-50,2.3000364004272733e-49,3.6422192502853283e-51,7.16444077527091e-39
