Time (s),Volume (m^3),H(5),O(6),OH(7),H2(8),Ar(9),He(10),HO2(11),H2O2(12),CO(13),CO2(14),HCO(15),C(T)(16),CH(17),CH2(T)(18),CH3(19),CH2O(20),HCCO(21),C2H(22),C2H2(23),H2CC(24),CH2(S)(25),CH3OH(26),CH3O(27),CH2CO(28),C2H3(29),C2H4(30),C2H6(31),C2H5(32),CH2OH(33),CH3CO(34),CH2CHO(35),CH3CHO(36),N2,Ne,CH3CF3(1),O2(2),H2O(3),CH4(4),CH2CF2(57),HF(38),O2(161),S(164),CF2O(49),S(125),C2HF(58),S(463),C2HF(468),C2H2F3(68),S(165),S(464),C2H2F2(59),S(162),S(130),C2H3F2(65),C2H2F3(67),CF2(43),CHFCF2(55),CF2CH(73),C2HF2(72),S(179),C2H3F2(64),CHF2(82),S(1228),CHF3(42),S(1335),CF2O2(181),CF2O2(276),CH2F2(41),S(203),S(1568),CHO2(322),S(174),CF2CF2(61),C2F(467),S(512),C2H3F2(66),S(413),S(1931),S(1325),C2HF3(169),F(37),C2HF4(69),C2HFO(577),S(4228),S(4234),CHFO(47)
1.627200860146912e-06,0.6560047350023338,1.6487976152698065e-08,7.283693498649546e-09,1.9503399354045173e-09,1.283742202493767e-08,0.0,0.0,3.0809605845010903e-07,1.0740827244076736e-10,4.707178364103646e-10,3.976497651623914e-10,3.627904113166405e-11,4.361051198435712e-25,1.3189173437618983e-17,6.606847986977911e-11,2.3338348178442573e-10,2.217970520116814e-07,3.0429206966945356e-21,5.187272914484045e-18,8.607011414854851e-20,8.810917527345096e-21,6.9786781499108536e-12,3.8886950013510096e-17,3.293155357400772e-15,1.7241891798774e-21,8.088345313917117e-26,1.3716662238771726e-18,9.946447173842821e-20,2.9313885422657402e-21,8.550937194320519e-15,1.5408366868805703e-23,1.261410963285871e-23,1.729503936101239e-21,3.76,0.0,0.577609047131959,0.9995405196825662,8.43880929104272e-09,2.671958211877006e-11,0.004320570803718188,0.004320902317125347,0.0004589407711914656,1.6375497161257713e-13,2.2151214911605976e-07,3.084567807584236e-07,4.8900797818486515e-08,3.8288657400229554e-11,5.098149880178915e-14,2.928850571338527e-09,2.2454568869803506e-10,4.671728247864075e-12,9.865713161550346e-09,3.455831359693447e-16,7.912314764195193e-13,1.3979277545873822e-09,6.581076538802549e-09,4.616548942303576e-10,2.5608711662600455e-08,3.315874102728701e-11,2.3885496352339805e-12,8.015151717890822e-11,2.5491846263080118e-11,1.0289473822194511e-10,3.057651677235414e-13,9.553097918931453e-10,3.2742450410588445e-18,3.240833514284698e-14,2.1244627548152367e-16,2.8008981931552744e-12,3.6246006244893865e-12,4.043622475317288e-19,5.04400563735656e-15,1.4243102119570632e-16,1.4728122873198434e-15,7.95607043230973e-16,5.567097868355409e-12,9.324458283223315e-12,5.5884631225022734e-14,2.2361160447439705e-18,1.0768638896303e-17,5.25566898218005e-15,6.900528296908984e-12,2.4361472894490592e-14,7.022165149108481e-14,1.7149184126010317e-19,1.890336296721037e-14,5.039301803347905e-16
1.6700463403401888e-06,0.6560186424356802,1.7109531578959816e-08,7.726342502433622e-09,2.039606657223749e-09,1.3709355888502358e-08,0.0,0.0,3.1629479091533005e-07,1.1298409269727562e-10,4.955922416145569e-10,4.094044858954551e-10,3.9550887386840284e-11,4.708835996811909e-25,1.3716159406952362e-17,6.61570322508258e-11,2.460574720681288e-10,2.3361570590994445e-07,3.4483750014642e-21,5.61878319103526e-18,8.870245677300017e-20,8.832905588512102e-21,6.979765181480658e-12,4.303743103707332e-17,3.474728703238587e-15,1.8565162315943872e-21,9.161148948541048e-26,1.4873727195077491e-18,1.1361381922595446e-19,3.278310055015425e-21,9.186690261407442e-15,1.7706958065174168e-23,1.459149288100802e-23,2.0433245721153816e-21,3.76,0.0,0.5774956997257847,0.9995404990536436,9.085131844835086e-09,2.8944102023607145e-11,0.004433892650978321,0.004434241815441518,0.00045894076078583057,1.6804718998051298e-13,2.3331288716523461e-07,3.1719854286424605e-07,5.150700475010549e-08,3.937557364134102e-11,5.3978101230342476e-14,3.0129676440146967e-09,2.3597180032111153e-10,5.0621041354759124e-12,1.039213227808676e-08,3.60980481519349e-16,8.121586739594951e-13,1.4395468505744468e-09,6.785986584467262e-09,4.972438581432619e-10,2.706514666155535e-08,3.512477029219046e-11,2.537536452833708e-12,8.665038804506866e-11,2.7055221536982714e-11,1.1513178489142316e-10,3.3078688566400025e-13,9.799293697164984e-10,3.541241981896802e-18,3.525936180652982e-14,2.3051396361116245e-16,3.155293612154523e-12,3.733030789111217e-12,4.37266739987846e-19,5.460826548243732e-15,1.5109243074890203e-16,1.6241862991580282e-15,9.089579684546998e-16,5.727371989135468e-12,9.807437566588083e-12,6.256759962480437e-14,2.5035210890650204e-18,1.2180655191680235e-17,5.5593263825616525e-15,7.100034687907721e-12,2.611806040630624e-14,7.817720396667517e-14,1.909217526794637e-19,2.1660623905732987e-14,5.801067256248011e-16
1.7128918205334657e-06,0.656032547155419,1.7734579107653713e-08,8.180707558051833e-09,2.130046824908167e-09,1.4613338567778534e-08,0.0,0.0,3.244993664695697e-07,1.1869352378235916e-10,5.217689080544962e-10,4.2121227974354734e-10,4.3012828596192966e-11,5.072964878106675e-25,1.4248720714932895e-17,6.625169384731855e-11,2.5905423707998163e-10,2.4574076053884724e-07,3.893642419348482e-21,6.073541877127096e-18,9.134186927982783e-20,8.856519513864537e-21,6.980992811775713e-12,4.749669968852904e-17,3.6610338983532295e-15,1.9970734718618267e-21,1.0346968035861485e-25,1.6095260743914839e-18,1.2931849228995523e-19,3.654902099410924e-21,9.849307718883783e-15,2.0270884194977242e-23,1.681305701002481e-23,2.4033029375507114e-21,3.76,0.0,0.5773823744714923,0.9995404780909839,9.760432645359355e-09,3.128753135154107e-11,0.004547191867166117,0.004547559140737413,0.0004589407502271884,1.7233836896667227e-13,2.454189416655469e-07,3.2598475087847527e-07,5.418071839801137e-08,4.0467970545641996e-11,5.70612114655334e-14,3.0975104894134197e-09,2.4765701599774793e-10,5.474631823324703e-12,1.0932236955736312e-08,3.7684078658600873e-16,8.330893149847817e-13,1.481353514454819e-09,6.991903952753439e-09,5.348544701682121e-10,2.8564324083334222e-08,3.716204282022899e-11,2.692241932264835e-12,9.351302303636012e-11,2.8669267873136124e-11,1.2841795606920404e-10,3.5722260409550233e-13,1.0045218899130051e-09,3.823271038381229e-18,3.82933764565773e-14,2.497087502924892e-16,3.543151233579086e-12,3.841949814682511e-12,4.720196717283055e-19,5.9011691700185025e-15,1.600714128106301e-16,1.786289558132967e-15,1.0345455862007591e-15,5.8884504422978595e-12,1.0303675508248249e-11,6.98267458272773e-14,2.793980661379432e-18,1.3741591464152071e-17,5.872026046218753e-15,7.300631483381679e-12,2.794581328194255e-14,8.675818579065767e-14,2.118790326822071e-19,2.4725121972489912e-14,6.653872996187633e-16
1.7557373007267426e-06,0.6560464491621055,1.8363014471004878e-08,8.64657822025483e-09,2.2216326047570838e-09,1.554954059602503e-08,0.0,0.0,3.327098775604009e-07,1.2453606414181117e-10,5.493197471210889e-10,4.330762997066729e-10,4.66693411271749e-11,5.453763405920699e-25,1.478694373260645e-17,6.635260261646765e-11,2.72373009771367e-10,2.581722058363222e-07,4.381163827588948e-21,6.552154007482614e-18,9.398885413680527e-20,8.881804513865882e-21,6.982364209448241e-12,5.2278085764056433e-17,3.852062505825746e-15,2.1463516962629135e-21,1.1654633571002218e-25,1.7383237114570444e-18,1.4670168488918106e-19,4.0627705970231976e-21,1.0539083832258011e-14,2.3121896519099127e-23,1.930074128963784e-23,2.8146830735535856e-21,3.76,0.0,0.5772690713640107,0.9995404567944208,1.0465080920392211e-08,3.375284003296835e-11,0.004660468456556878,0.004660854297348762,0.00045894073951546354,1.7662850884808459e-13,2.5783024736594234e-07,3.348158936554171e-07,5.692192737811083e-08,4.156590890213447e-11,6.023081592131098e-14,3.1824839433727873e-09,2.595999078415256e-10,5.910039647093389e-12,1.1486027683115923e-08,3.931719004239822e-16,8.540234005375082e-13,1.5233485723423606e-09,7.198842493199926e-09,5.745666730047351e-10,3.010645829476166e-08,3.927140488627132e-11,2.8527411544043964e-12,1.0075035835047636e-10,3.0334192769069594e-11,1.4280821230470286e-10,3.851153901112588e-13,1.0290873828181608e-09,4.120787637705907e-18,4.151862283442599e-14,2.7008002939913016e-16,3.966583447358555e-12,3.951359823737386e-12,5.0867686806705295e-19,6.365715568421859e-15,1.693716988141323e-16,1.959547878351799e-15,1.1732699957203166e-15,6.050342457806236e-12,1.0813226121343391e-11,7.769243487184908e-14,3.10870976128238e-18,1.5463771592503817e-17,6.193813115761443e-15,7.502331466086264e-12,2.984534964643969e-14,9.599121897982487e-14,2.344286560472075e-19,2.8120578151492985e-14,7.605783931372823e-16
1.7985827809200195e-06,0.6560603484562963,1.8994745727780244e-08,9.123742298701836e-09,2.314337852644687e-09,1.6518127404667843e-08,0.0,0.0,3.409264171565006e-07,1.305112169710811e-10,5.783182770169923e-10,4.449997814388666e-10,5.0524781445510144e-11,5.851568852263141e-25,1.533093009748179e-17,6.645989154439002e-11,2.860130415015517e-10,2.709100329255417e-07,4.9134245679391405e-21,7.055224247021684e-18,9.664392739667441e-20,8.908805032741413e-21,6.983882429067859e-12,5.73950954875115e-17,4.047806355569971e-15,2.304868899261279e-21,1.3093408444823932e-25,1.873966201677756e-18,1.6589274277648909e-19,4.503559826374596e-21,1.1256307967141794e-14,2.6282784103148596e-23,2.2077685182658653e-23,3.2831309775515753e-21,3.76,0.0,0.5771557903982886,0.9995404351637909,1.1199437079284496e-08,3.634299016207974e-11,0.004773722423422198,0.004774127289610326,0.00045894072865057436,1.8091760990143887e-13,2.705467393559951e-07,3.436924401938546e-07,5.973062030755505e-08,4.2669447006841963e-11,6.348690078902276e-14,3.2678926437250054e-09,2.7179907791938394e-10,6.36906658680152e-12,1.2053504963463695e-08,4.0998139189452924e-16,8.749609316671958e-13,1.565532861002506e-09,7.406815497975508e-09,6.164618720430823e-10,3.169176624386958e-08,4.145368349730092e-11,3.0191072711243875e-12,1.0837327018740159e-10,3.205020707263343e-11,1.5835840290352928e-10,4.1450808384817024e-13,1.0536258791970596e-09,4.4342447548821916e-18,4.494356713404223e-14,2.9167844143758375e-16,4.427769813563978e-12,4.061262965378536e-12,5.472938499182191e-19,6.855142014513799e-15,1.789968943637529e-16,2.144390559403437e-15,1.326064986124158e-15,6.2130568839171354e-12,1.1336144104967895e-11,8.619552706872297e-14,3.4489432068544506e-18,1.7360288960779043e-17,6.524733295393816e-15,7.705146901077e-12,3.181726980114524e-14,1.0590288272984519e-13,2.5863548807799523e-19,3.1871699113185956e-14,8.665331329565241e-16
1.8414282611132964e-06,0.6560742450385479,1.962969203716255e-08,9.611986376255052e-09,2.40813797143346e-09,1.7519259927898213e-08,0.0,0.0,3.4914907880620603e-07,1.3661849020397202e-10,6.088395796301186e-10,4.5698604186675415e-10,5.458338644820157e-11,6.2667310022921995e-25,1.5880795493720197e-17,6.657368883847819e-11,2.9997360200619904e-10,2.8395423407245965e-07,5.49295072819348e-21,7.583356891414575e-18,9.930761851652155e-20,8.937564856130139e-21,6.985550415513677e-12,6.286140972367601e-17,4.24825754414532e-15,2.4731712154730202e-21,1.4672993312629881e-25,2.016657417189219e-18,1.8702729840245904e-19,4.978952222143081e-21,1.200126488776975e-14,2.9777383542279073e-23,2.5168245681721117e-23,3.814754236624097e-21,3.76,0.0,0.5770425315692924,0.9995404131989324,1.1963853238678509e-08,3.9060936170399235e-11,0.004886953772030051,0.004887378121855882,0.0004589407176324519,1.852056724033266e-13,2.8356835306737925e-07,3.5261484081536436e-07,6.260678580473796e-08,4.3778640811164005e-11,6.682945208762482e-14,3.353741042002134e-09,2.8425315773105603e-10,6.852462395960251e-12,1.2634669314827445e-08,4.2727655178834545e-16,8.95901909430889e-13,1.607907229881071e-09,7.61583572427041e-09,6.606228914513396e-10,3.332046735552601e-08,4.3709687559997944e-11,3.191411633467897e-12,1.1639256728130033e-10,3.381752535739698e-11,1.7512522227857795e-10,4.4544326805383864e-13,1.0781374102663596e-09,4.764092594781597e-18,4.857689501699564e-14,3.1455585378678304e-16,4.928956863571784e-12,4.171661420769795e-12,5.87925795106132e-19,7.37011858738381e-15,1.889504803303135e-16,2.341250283279342e-15,1.493897730491651e-15,6.37660220981359e-12,1.1872484983037922e-11,9.53673536467972e-14,3.815934660322805e-18,1.944503900890258e-17,6.864832828082219e-15,7.909089565164834e-12,3.386215774658265e-14,1.1651968163861642e-13,2.8456420693016565e-19,3.600417482400292e-14,9.841524981584215e-16
1.8842737413065732e-06,0.6560881389094176,2.0267782548748938e-08,1.0111096276480391e-08,2.503009781076068e-09,1.8553095146856264e-08,0.0,0.0,3.5737795668705366e-07,1.428573965024767e-10,6.409602575751731e-10,4.690384778019182e-10,5.88492740529937e-11,6.699612927143399e-25,1.643666854029579e-17,6.669411808741489e-11,3.1425397938718037e-10,2.9730480264403245e-07,6.122305438695745e-21,8.137155867600247e-18,1.019804702000831e-19,8.968127200189748e-21,6.987371007630263e-12,6.869088231127684e-17,4.453408434900967e-15,2.651833883268606e-21,1.6403532111574725e-25,2.1666046847102816e-18,2.102474052381059e-19,5.4906681877930944e-21,1.2774235016596703e-14,3.3630587506191057e-23,2.859801336768018e-23,4.416121822484759e-21,3.76,0.0,0.576929294872005,0.999540390899685,1.2758673703948952e-08,4.190962500006435e-11,0.005000162506644881,0.005000606798418234,0.00045894070646102495,1.8949269663022214e-13,2.968950242751617e-07,3.615835282415843e-07,6.55504124892945e-08,4.4893544057490096e-11,7.025845570298469e-14,3.440033414181669e-09,2.9696080769963813e-10,7.360987728773745e-12,1.3229521270284946e-08,4.450644023618937e-16,9.16846334893279e-13,1.650472542714942e-09,7.82591541758095e-09,7.07133930753158e-10,3.499278343242763e-08,4.604020892482614e-11,3.369723907435793e-12,1.2481898404075552e-10,3.5636366206008086e-11,1.9316616709212882e-10,4.779632401291378e-13,1.1026220077166551e-09,5.1107783000557875e-18,5.242750836904935e-14,3.387653397575196e-16,5.472457879883006e-12,4.282557407505032e-12,6.306275028249906e-19,7.911308815135597e-15,1.9923581718283302e-16,2.550563020240565e-15,1.6777684431058782e-15,6.54098658638099e-12,1.2422305214119468e-11,1.0523969284035814e-13,4.210955671281328e-18,2.1732752342183595e-17,7.214158473881095e-15,8.114170774465652e-12,3.598058258786023e-14,1.2786801561883043e-13,3.122792300520398e-19,4.054467500562345e-14,1.1143865222710487e-15
1.92711922149985e-06,0.6561020300694621,2.0908955397921038e-08,1.0620857484975775e-08,2.598931400322744e-09,1.96197865791213e-08,0.0,0.0,3.656131456472259e-07,1.4922745324758173e-10,6.747583914951847e-10,4.811605645583506e-10,6.332644401199032e-11,7.150591605415798e-25,1.6998689814319874e-17,6.68212983721707e-11,3.2885348011896946e-10,3.109617330671543e-07,6.804085196671037e-21,8.717224734272488e-18,1.046630382681915e-19,9.000534771779267e-21,6.9893469407690474e-12,7.489753849984201e-17,4.663251658380876e-15,2.8414622316482216e-21,1.8295617244435686e-25,2.3240189393449203e-18,2.3570167156520628e-19,6.040465921693074e-21,1.3575494661928598e-14,3.786835249114104e-23,3.2393827237502664e-23,5.094284032032424e-21,3.76,0.0,0.5768160803014257,0.9995403682658892,1.3584235410398092e-08,4.4891996277016074e-11,0.0051133486315277045,0.005113813323629215,0.0004589406951362117,1.9377868285817498e-13,3.1052668909892585e-07,3.705989185799909e-07,6.856148898209934e-08,4.6014208403280783e-11,7.377389741823048e-14,3.5267738705564443e-09,3.0992071667314446e-10,7.895414265503611e-12,1.3838061378188922e-08,4.633516996346643e-16,9.377942091268558e-13,1.6932296787766602e-09,8.037066335433316e-09,7.560805219441655e-10,3.670893856113645e-08,4.8446023320134384e-11,3.5541121783827585e-12,1.3366317425282183e-10,3.750695241891646e-11,2.1253949422118244e-10,5.121099864647533e-13,1.1270797037352229e-09,5.474745683036431e-18,5.650452182819393e-14,3.6436115662414347e-16,6.060652655999526e-12,4.393953183045045e-12,6.754533610114772e-19,8.479369351319875e-15,2.0985614616243057e-16,2.7727679429515087e-15,1.878710002418589e-15,6.706217845289964e-12,1.2985662276040035e-11,1.1584474643042125e-13,4.63529473810091e-18,2.4239028383631295e-17,7.572757489351987e-15,8.32040141014173e-12,3.8173099831355076e-14,1.399741514662518e-13,3.418446446813954e-19,4.552084450640728e-14,1.2582354812209259e-15
1.969964701693127e-06,0.6561159185192394,2.1553156796849333e-08,1.1141055528720445e-08,2.6958821390694413e-09,2.0719484718687488e-08,0.0,0.0,3.738547412397415e-07,1.557281825308868e-10,7.103134976893214e-10,4.933558545682855e-10,6.80187789202983e-11,7.620058466290889e-25,1.7567010973563578e-17,6.69553443508304e-11,3.437714290676219e-10,3.2492502078833613e-07,7.540916229991293e-21,9.324166682337302e-18,1.0735589155048922e-19,9.034829814008522e-21,6.991480848734873e-12,8.149557347755137e-17,4.8777801129290154e-15,3.0426926911652475e-21,2.036029444054203e-25,2.489114878929742e-18,2.635453937825313e-19,6.630141256730003e-21,1.4405316217813302e-14,4.2517706104041874e-23,3.658378835048346e-23,5.856792558226122e-21,3.76,0.0,0.5767028878525686,0.9995403452973871,1.4440868327826403e-08,4.801098248422733e-11,0.005226512150936188,0.005226997701819693,0.00045894068365794435,1.9806363136316773e-13,3.2446328400373185e-07,3.796614122268937e-07,7.164000390526536e-08,4.714068353473051e-11,7.737576293703488e-14,3.6139663648040044e-09,3.2313160143688427e-10,8.456524836098523e-12,1.4460290202431046e-08,4.82144934661005e-16,9.587455332120853e-13,1.7361795337972759e-09,8.249299771013607e-09,8.075494871883105e-10,3.8469159022912254e-08,5.0927891188405516e-11,3.744643045003988e-12,1.4293570531063007e-10,3.942951115944214e-11,2.333041795721643e-10,5.479251589070319e-13,1.1515105310291537e-09,5.856434979966001e-18,6.081725911187593e-14,3.9139872276795884e-16,6.695987237655697e-12,4.505851047272555e-12,7.224573164480586e-19,9.074949684161882e-15,2.2081458990866307e-16,3.0083073482516202e-15,2.0977875422601304e-15,6.872303516532134e-12,1.3562614728941777e-11,1.2721511675807646e-13,5.0902563882207265e-18,2.6980369553309673e-17,7.940677608027668e-15,8.527791942378368e-12,4.044025258072962e-14,1.5286419604657704e-13,3.7332414233933876e-19,5.096129764614054e-14,1.4167510671353696e-15
2.012810181886404e-06,0.6561298042593071,2.2200340212263683e-08,1.1671476317275706e-08,2.7938424004881684e-09,2.185233743114424e-08,0.0,0.0,3.8210283975015645e-07,1.6235911114689976e-10,7.47706486121996e-10,5.056279759870879e-10,7.293004539358385e-11,8.108419943824025e-25,1.814179393562287e-17,6.709636634529362e-11,3.5900716951872775e-10,3.3919466223414715e-07,8.335450910832678e-21,9.95858453534519e-18,1.1005961178997743e-19,9.07105415327415e-21,6.993775265775199e-12,8.84993509790101e-17,5.096986965438784e-15,3.256193829511891e-21,2.260906730757066e-25,2.6621111188643982e-18,2.9394068927610415e-19,7.261527513394404e-21,1.5263968339285483e-14,4.760675334068139e-23,4.11972723407103e-23,6.71172067680931e-21,3.76,0.0,0.5765897175204624,0.9995403219940204,1.532889583175368e-08,5.126950913506922e-11,0.005339653069124744,0.005340159937319572,0.000458940672026156,2.0234754242118583e-13,3.3870474580092036e-07,3.887713946956017e-07,7.478594588214261e-08,4.827301727100062e-11,8.106403790161304e-14,3.701614702323034e-09,3.3659220623648925e-10,9.045113542179105e-12,1.509620832271976e-08,5.014503450698804e-16,9.797003082375637e-13,1.779323020614705e-09,8.462626576160486e-09,8.616288971293911e-10,4.027367320913383e-08,5.348655843521402e-11,3.94138170381973e-12,1.5264705292796413e-10,4.1404274042292994e-11,2.555198777659278e-10,5.85450053203283e-13,1.1759145228488427e-09,6.256282625931069e-18,6.537524916918994e-14,4.199345940554115e-16,7.380973646613832e-12,4.618253344276479e-12,7.716928473873713e-19,9.698691875546342e-15,2.3211415765524564e-16,3.2576265859808017e-15,2.3360980137210255e-15,7.039250844537213e-12,1.4153222260144713e-11,1.3938378422310146e-13,5.577160277858712e-18,2.997421595922073e-17,8.317967021882731e-15,8.736352452616275e-12,4.278257263975531e-14,1.6656407106087215e-13,4.067809571619944e-19,5.689561159382021e-14,1.5910375480476755e-15
2.0985011422729577e-06,0.6561575676125463,2.350349901785995e-08,1.276213341013902e-08,2.992718065501108e-09,2.4218086895720973e-08,0.0,0.0,3.986189344430123e-07,1.7600969702821032e-10,8.283364702346891e-10,5.304175958291537e-10,8.342386782214528e-11,9.14353077697335e-25,1.9311439846935614e-17,6.739975856657292e-11,3.9042949038815323e-10,3.686529966761411e-07,1.0108350502376454e-20,1.1312257416090363e-17,1.1550204421450361e-19,9.149456251080776e-21,6.99885527953846e-12,1.0378242354500904e-16,5.549409880042087e-15,3.722849555520963e-21,2.7707228697540497e-25,3.0326994800394185e-18,3.6306936819361253e-19,8.656952749532884e-21,1.7068821165887724e-14,5.92217681490725e-23,5.1818749655076327e-23,8.733858779252466e-21,3.76,0.0,0.5763634431866838,0.9995402743820618,1.7200397079236434e-08,5.821685201551024e-11,0.005565867118843953,0.005566417997562319,0.00045894064830169924,2.109122532980302e-13,3.6810201905261937e-07,4.0713529808646176e-07,8.128006549661006e-08,5.05554430468598e-11,8.869975850354896e-14,3.878293431252927e-09,3.642576874641485e-10,1.0307958842245252e-11,1.640911485110637e-08,5.416213899290427e-16,1.021620215505365e-12,1.8661946290078567e-09,8.892601623884395e-09,9.779773319756771e-10,4.4016506403851615e-08,5.883720585684585e-11,4.353736602759424e-12,1.734276147658467e-10,4.55113613673314e-11,3.0454609113265836e-10,6.657922975142265e-13,1.2246421359278933e-09,7.112178526738556e-18,7.526610511717512e-14,4.817330154795164e-16,8.910278100744833e-12,4.844580840778343e-12,8.770700634565932e-19,1.1033191635426604e-14,2.5574814247452734e-16,3.799400856053957e-15,2.874961760087433e-15,7.375758105567595e-12,1.5375647105840493e-11,1.6624969206771012e-13,6.652143827493819e-18,3.6794086199041354e-17,9.100848692947898e-15,9.15702190767367e-12,4.769479122380027e-14,1.9649593624317895e-13,4.798768528579918e-19,7.036889667143265e-14,1.991609971581315e-15
