Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26)
4.488244169370666e-06,0.2315481560683488,3.76,0.0,1.0018580244258262,0.9999999831332108,8.616887583910151e-11,4.4283961659752566e-36,4.231466034624478e-26,1.376664866539616e-08,3.962662285535797e-09,1.7096140413071868e-09,4.631023779731428e-11,6.027794976251887e-09,1.3920904808686533e-08,6.840329162648473e-10,1.3397608600649927e-09,1.45136179690843e-09,3.1567291844253686e-20,9.009579761344888e-11,6.116589959450719e-21,1.4084064472923028e-12,4.081844082044317e-11,1.3158161469131178e-18,3.452803380348427e-17,8.9266184724391e-13,1.840386236601825e-19,1.7756037295115246e-17,5.033948548533448e-35,2.0039188303582646e-32,1.0086771538827341e-15,3.0345130127413755e-29,4.7597028848851595e-19,4.3767799042210317e-14
4.65411382522463e-06,0.231548156079263,3.76,0.0,1.0018580236080141,0.999999982376126,9.209165626874819e-11,4.6724944643906823e-36,4.3685398918547136e-26,1.4212404799874174e-08,4.0468175433816174e-09,1.8320393983190203e-09,4.732653181570941e-11,6.415535797550385e-09,1.4577552915961341e-08,7.278869450740401e-10,1.3721247063831405e-09,1.5073598579533511e-09,3.45437225095688e-20,9.771687502331942e-11,6.944020063475353e-21,1.447280458619814e-12,4.3742065575869544e-11,1.4127466744491692e-18,3.8442083825309614e-17,9.131390678632948e-13,2.0793621917278123e-19,1.8133794103899484e-17,5.883811108733683e-35,2.343668984067779e-32,1.0301738410236514e-15,3.434747298298456e-29,5.436392359974216e-19,4.5294008451386323e-14
4.819983481078595e-06,0.23154815609026838,3.76,0.0,1.0018580227848286,0.9999999816127884,9.817444273987582e-11,4.919035196209041e-36,4.504525052023032e-26,1.4654620106951001e-08,4.1288371699863705e-09,1.9583500856115225e-09,4.831656620409023e-11,6.811670994725561e-09,1.524129775614668e-08,7.726804635919667e-10,1.4036027947149692e-09,1.562920986530501e-09,3.767827025426224e-20,1.0569092352709973e-10,7.847959909591406e-21,1.4855607774907636e-12,4.6758471047949306e-11,1.5129196296551446e-18,4.263534641486162e-17,9.330970086969408e-13,2.338659233213006e-19,1.8501954073418785e-17,6.838199740738345e-35,2.7245347850511953e-32,1.0511238455154398e-15,3.8701495926646745e-29,6.178536500165061e-19,4.681322904537266e-14
4.985853136932559e-06,0.23154815610136203,3.76,0.0,1.0018580219563238,0.9999999808433421,1.0441482399360658e-10,5.167859961865437e-36,4.639430685049347e-26,1.5093324404418672e-08,4.208834606323231e-09,2.0885152498056182e-09,4.9281744690187705e-11,7.215984733921515e-09,1.591194308797033e-08,8.183895404316099e-10,1.4342431924857943e-09,1.6180469320542379e-09,4.0973066853520735e-20,1.140216715447315e-10,8.832395876348545e-21,1.5232718983816206e-12,4.9866921611397255e-11,1.616315828524307e-18,4.71167375492276e-17,9.52563196115072e-13,2.619118201222471e-19,1.8861027142108687e-17,7.90544952150168e-35,3.14960797890146e-32,1.0715562253455139e-15,4.342315750040085e-29,6.989607006687345e-19,4.832555845144251e-14
5.151722792786523e-06,0.23154815611254106,3.76,0.0,1.0018580211225534,0.9999999800679238,1.1081048732811045e-10,5.4188224903189184e-36,4.77326575505737e-26,1.5528546842104457e-08,4.286916318081648e-09,2.222504295344453e-09,5.0223384614675604e-11,7.628272689882515e-09,1.6589303049438618e-08,8.649915180430116e-10,1.4640910078741506e-09,1.6727398485493485e-09,4.443018162620256e-20,1.2271274506903066e-10,9.901366937675111e-21,1.5604368679239909e-12,5.306668817292494e-11,1.72291618031107e-18,5.1895115593979346e-17,9.715634639639283e-13,2.921575158337647e-19,1.9211491892011192e-17,9.094213102413538e-35,3.62207782928688e-32,1.0914982516332367e-15,4.852843469588759e-29,7.8731044868041e-19,4.9831089854931244e-14
5.317592448640488e-06,0.231548156123803,3.76,0.0,1.0018580202835685,0.9999999792866627,1.1735921279715748e-10,5.671787573832988e-36,4.9060390541043165e-26,1.5960316011224662e-08,4.363182231493378e-09,2.36028687922718e-09,5.114272232172315e-11,8.048341338284595e-09,1.727320152041528e-08,9.124649344076153e-10,1.4931885748341059e-09,1.727002190661705e-09,4.805162621606023e-20,1.3176767305412395e-10,1.1058963159872063e-20,1.597077378849792e-12,5.635704801936661e-11,1.8327016905771578e-18,5.697928211016198e-17,9.901220593330516e-13,3.246861094221687e-19,1.9553797507892574e-17,1.0413459153589753e-34,4.145230273045905e-32,1.1109755202656471e-15,5.403331497461332e-29,8.83255596933404e-19,5.13299125990949e-14
5.483462104494452e-06,0.23154815613514518,3.76,0.0,1.0018580194394184,0.9999999784996813,1.240588677815204e-10,5.926630086900514e-36,5.037759227949773e-26,1.6388660027930034e-08,4.437726143208292e-09,2.5018329065575545e-09,5.2040918233988356e-11,8.476007292435599e-09,1.7963471525174868e-08,9.607894496043105e-10,1.5215756256038895e-09,1.7808366346447553e-09,5.183935893662183e-20,1.4118989247270283e-10,1.2309324312959695e-20,1.633213857309061e-12,5.973728468678303e-11,1.9456534641261092e-18,6.237798261957356e-17,1.0082617419476784e-12,3.595801675681717e-19,1.988836561972457e-17,1.1872470749047284e-34,4.7224471774818554e-32,1.130012056893001e-15,5.995378891312676e-29,9.871512592544727e-19,5.282211266380503e-14
5.649331760348416e-06,0.23154815614656535,3.76,0.0,1.001858018590152,0.9999999777070956,1.3090740190445782e-10,6.18323408426948e-36,5.1684347962573943e-26,1.681360659880341e-08,4.510636105379116e-09,2.6471125266666134e-09,5.2919061627251424e-11,8.911096681412088e-09,1.8659954672281165e-08,1.0099457769385463e-09,1.5492894519056431e-09,1.8342460168074623e-09,5.579528868828387e-20,1.5098275306413047e-10,1.365663858531532e-20,1.668865544453451e-12,6.320668784474339e-11,2.0617527075967608e-18,6.809990733263584e-17,1.0260038778206242e-12,3.969217036190777e-19,2.0215592033733917e-17,1.3480843691651262e-34,5.357205682643472e-32,1.1486304155779347e-15,6.630584342578858e-29,1.0993547449704276e-18,5.4307773058142666e-14
5.815201416202381e-06,0.23154815615806124,3.76,0.0,1.0018580177358165,0.9999999769090162,1.3790284227273348e-10,6.441491977756092e-36,5.298074168098518e-26,1.7235183071126744e-08,4.581994786142959e-09,2.7960961297220212e-09,5.377817509853401e-11,9.353444566997805e-09,1.9362500629388595e-08,1.0599156183964282e-09,1.5763650569507822e-09,1.887233286696003e-09,5.992127850940665e-20,1.6114952179255365e-10,1.5105141391596438e-20,1.7040505722847046e-12,6.676455319362416e-11,2.1809807317872297e-18,7.415369184132326e-17,1.0433685269889333e-12,4.367921599816909e-19,2.0535848352872005e-17,1.524848479286712e-34,6.053077612458903e-32,1.1668517711405036e-15,7.3105455624546e-29,1.220225357930434e-18,5.5786974141583686e-14
5.981071072056345e-06,0.23154815616963068,3.76,0.0,1.001858016876458,0.9999999761055484,1.4504328902356392e-10,6.70130378868543e-36,5.42668565347796e-26,1.7653416470252515e-08,4.651879806838833e-09,2.948754343751592e-09,5.461921874086908e-11,9.802894397098341e-09,2.007096663087275e-08,1.1106816041705438e-09,1.602835298900138e-09,1.9398014727484503e-09,6.421914882373254e-20,1.716933870323852e-10,1.6659114265546615e-20,1.7387860339329264e-12,7.041018237312022e-11,2.3033189538246793e-18,8.054791777958556e-17,1.0603745253617076e-12,4.792723935424624e-19,2.0849483492723566e-17,1.7185610120027918e-34,6.81372894805821e-32,1.1846960055417195e-15,8.036858722022285e-29,1.350124208882186e-18,5.725979388353242e-14
6.146940727910309e-06,0.23154815618127167,3.76,0.0,1.0018580160121213,0.9999999752967915,1.5232691115438567e-10,6.962576466497201e-36,5.554277471957875e-26,1.8068333527567632e-08,4.720364058117907e-09,3.1050580319727548e-09,5.544309405573356e-11,1.0259297493441978e-08,2.078521701633748e-08,1.1622272359818138e-09,1.628731025411799e-09,1.991953657044789e-09,6.869068040187798e-20,1.826174624979728e-10,1.8322883830468155e-20,1.7730880490526322e-12,7.414288287931949e-11,2.428748899137435e-18,8.729111345434798e-17,1.0770395612845778e-12,5.24442663760593e-19,2.1156825102539237e-17,1.9302743212495712e-34,7.642919361493571e-32,1.2021817888610135e-15,8.811117932753315e-29,1.4894140401938937e-18,5.872630807499341e-14
6.312810383764274e-06,0.23154815619298233,3.76,0.0,1.0018580151428504,0.9999999744828411,1.5975194261394243e-10,7.225223264576306e-36,5.680857759365932e-26,1.847996070224755e-08,4.78751599661584e-09,3.264978290328718e-09,5.625064762770393e-11,1.0722512571416808e-08,2.1505122798071226e-08,1.2145368339425874e-09,1.6540811993883582e-09,2.043692956056347e-09,7.333761704007723e-20,1.9392479093376754e-10,2.0100820840445744e-20,1.806971825033607e-12,7.796196798790823e-11,2.5572522031228637e-18,9.439175444997435e-17,1.0933802474781508e-12,5.723826231015424e-19,2.1458180898889917e-17,2.1610713257738607e-34,8.544501802272088e-32,1.2193266552963897e-15,9.634914765913803e-29,1.6384590619500983e-18,6.018659050626536e-14
6.644549695472202e-06,0.2315481562166055,3.76,0.0,1.0018580133896766,0.9999999728397169,1.7501947290488605e-10,7.754320298555393e-36,5.9310158935727e-26,1.9293449970061224e-08,4.918076197974902e-09,3.595554051432957e-09,5.7819921201929787e-11,1.1668847902564433e-08,2.2961415621116422e-08,1.321389013032222e-09,1.70325199823351e-09,2.145945458980954e-09,8.31645103811356e-20,2.1770104288667806e-10,2.401689572156396e-20,1.8735412583982323e-12,8.585657359550625e-11,2.8234059864371434e-18,1.0969901451841913e-16,1.1251500336630156e-12,6.768871455727799e-19,2.2044073474771773e-17,2.6843998031877396e-34,1.05807187566466e-31,1.2526585063840255e-15,1.1437472316321746e-28,1.9672779721337954e-18,6.308874609490221e-14
6.943115076009337e-06,0.2315481562380874,3.76,0.0,1.0018580117953653,0.9999999713440089,1.8922735832572536e-10,8.234446717532293e-36,6.152778846769893e-26,2.001459931102232e-08,5.031629293334198e-09,3.905155626712449e-09,5.918393269786543e-11,1.2542565392250281e-08,2.4290249449362934e-08,1.4200265008681594e-09,1.7458959025719966e-09,2.236592159326797e-09,9.262541846707382e-20,2.4043958450745785e-10,2.797653638962789e-20,1.932159197071604e-12,9.325038063968649e-11,3.073273340198445e-18,1.247819791647536e-16,1.1527804959228277e-12,7.811999699498937e-19,2.2553626698584587e-17,3.232144650492813e-34,1.2701444559273729e-31,1.2816463042519342e-15,1.3245092589139314e-28,2.3002563380336917e-18,6.568007774812195e-14
7.241680456546473e-06,0.23154815625976952,3.76,0.0,1.001858010185705,0.9999999698327623,2.038685491314614e-10,8.717909174773076e-36,6.371387594340579e-26,2.072548995572321e-08,5.141755274243358e-09,4.2260357783601205e-09,6.050605976693462e-11,1.3436449686442567e-08,2.563566546469612e-08,1.520927845272341e-09,1.7871482173875975e-09,2.3259499141874455e-09,1.0268030341037236e-19,2.644642876199237e-10,3.237598187881719e-20,1.9896225226235832e-12,1.009136508124637e-10,3.332817917873524e-18,1.4115252816910642e-16,1.179575964294243e-12,8.956969756709476e-19,2.3047784536050278e-17,3.859939165855837e-34,1.5120868017949584e-31,1.3097573777806303e-15,1.5237807531649173e-28,2.6705575632473547e-18,6.825228862545177e-14
7.540245837083609e-06,0.23154815628164396,3.76,0.0,1.0018580085609206,0.999999968306394,2.1893466119874326e-10,9.204365632249179e-36,6.586887040656293e-26,2.142626794127484e-08,5.248725889417709e-09,4.5580340734837935e-09,6.178966076385208e-11,1.4349890974914351e-08,2.6997104774567165e-08,1.6240253082103203e-09,1.8271236501431725e-09,2.4140368563493427e-09,1.1333827008970457e-19,2.897907423504578e-10,3.72422124039718e-20,2.045993675385525e-12,1.0884257945945167e-10,3.6019367212622204e-18,1.58858256283343e-16,1.2056024004021122e-12,1.0208201076426848e-18,2.3527768470030776e-17,4.575178690673418e-34,1.7864788303602732e-31,1.3370613267129066e-15,1.7424756012124592e-28,3.0803406242902233e-18,7.080575244055158e-14
7.838811217620745e-06,0.23154815630370332,3.76,0.0,1.0018580069212266,0.9999999667652896,2.3441775451819467e-10,9.693506553401533e-36,6.799321426081569e-26,2.2117077144904385e-08,5.352784348363086e-09,4.900992362681481e-09,6.30377406100757e-11,1.52823278865825e-08,2.8374052248290288e-08,1.7292565144580403e-09,1.8659247758888457e-09,2.500870944112042e-09,1.2460817923349583e-19,3.164340201016057e-10,4.260261315634193e-20,2.101329204052903e-12,1.1703341769918494e-10,3.880527963391696e-18,1.7794624572163847e-16,1.230918843175126e-12,1.1570047059405485e-18,2.3994671688547163e-17,5.3855637748978595e-34,2.095995949431019e-31,1.3636204398278997e-15,1.9815022394640982e-28,3.531769894355859e-18,7.334082972595056e-14
8.137376598157881e-06,0.23154815632594097,3.76,0.0,1.001858005266832,0.999999965209806,2.5031029148282567e-10,1.0185049501516213e-35,7.008734348108218e-26,2.279805935266331e-08,5.454148466225692e-09,5.254754746411965e-09,6.425298975265354e-11,1.6233242387013216e-08,2.9766031919692535e-08,1.836563887029513e-09,1.903643374648899e-09,2.5864699267885217e-09,1.364986693836996e-19,3.444087136541544e-10,4.848496374704669e-20,2.155680406492975e-12,1.2548247143091873e-10,4.168491067035167e-18,1.9846307446188961e-16,1.2555781718286723e-12,1.3046795295065174e-18,2.444947322226769e-17,6.299096107484248e-34,2.4434084989248106e-31,1.3894905005857313e-15,2.241763166411198e-28,4.027013349671228e-18,7.585786891148875e-14
8.435941978695017e-06,0.23154815634835077,3.76,0.0,1.001858003597938,0.999999963640276,2.6660509973197374e-10,1.0678735208232747e-35,7.215168777729793e-26,2.3469354312695884e-08,5.553013457844748e-09,5.619167542296482e-09,6.543781877599805e-11,1.7202155241448985e-08,3.117260289910059e-08,1.9458941451872434e-09,1.940361620192215e-09,2.6708513247117744e-09,1.4901817363833947e-19,3.7372897304285763e-10,5.49174285611413e-20,2.2090938986148106e-12,1.3418610038617767e-10,4.465726658663818e-18,2.204548241375809e-16,1.2796277836907032e-12,1.4642667979029549e-18,2.489305050501893e-17,7.324074386079522e-34,2.8315812456794297e-31,1.4147215029048734e-15,2.5241544955182257e-28,4.568240947675869e-18,7.835720719750931e-14
8.734507359232153e-06,0.23154815637092707,3.76,0.0,1.0018580019147412,0.9999999620570094,2.8329533899628464e-10,1.117432428575555e-35,7.418667071624213e-26,2.413109977487594e-08,5.649554423944252e-09,5.994079253279503e-09,6.659438919716538e-11,1.8188621974393797e-08,3.259335573255884e-08,2.057197857400196e-09,1.976153138187971e-09,2.754032422011374e-09,1.6217493497200153e-19,4.0440853771833117e-10,6.192854783528279e-20,2.2616121199488803e-12,1.4314071721959989e-10,4.7721365617623625e-18,2.439670875666508e-16,1.3031101970563485e-12,1.6361822446854173e-18,2.5326190550338123e-17,8.469090253975409e-34,3.2634728114359957e-31,1.4393582880724479e-15,2.829565561733857e-28,5.1576231503434114e-18,8.083917128409305e-14
9.03307273976929e-06,0.2315481563936647,3.76,0.0,1.0018580002174313,0.9999999604602957,3.0037447165132545e-10,1.167159386144808e-35,7.61927098177066e-26,2.4783431522160643e-08,5.7439285518945716e-09,6.379340536487434e-09,6.772464072638968e-11,1.919222928997811e-08,3.402790917606398e-08,2.1704290452762685e-09,2.0110839427889513e-09,2.836030266975034e-09,1.7597701980412981e-19,4.3646076526056784e-10,6.954722939479055e-20,2.3132737810002765e-12,1.5234278663388487e-10,5.087623788844889e-18,2.6904497595058205e-16,1.3260635848424183e-12,1.8208351809292682e-18,2.5749599844891045e-17,9.743024037404585e-34,3.7421350736524923e-31,1.4634411085340252e-15,3.158878607167383e-28,5.797329582512882e-18,8.3304078002254e-14
9.331638120306425e-06,0.2315481564165589,3.76,0.0,1.0018579985061928,0.9999999588504069,3.178362364382152e-10,1.2170335314833938e-35,7.817021664694932e-26,2.5426483400742925e-08,5.83627707241402e-09,6.774804172552292e-09,6.883031550656275e-11,2.0212591886300553e-08,3.54759073246541e-08,2.2855448310748072e-09,2.045213269135245e-09,2.9168616731498475e-09,1.9043232833250715e-19,4.698986571407374e-10,7.780274093953445e-20,2.3641142612356954e-12,1.6178882453078346e-10,5.4120925306351e-18,2.957331257955404e-16,1.348522249247742e-12,2.0186285652807237e-18,2.616391314472511e-17,1.1155040335393227e-33,4.270712516668107e-31,1.487006129160399e-15,3.5129684109002494e-28,6.489527804254279e-18,8.575223487298232e-14
9.630203500843561e-06,0.23154815643960536,3.76,0.0,1.0018579967812065,0.9999999572275988,3.3567462496196113e-10,1.2670352647787774e-35,8.011959690922748e-26,2.6060387350813373e-08,5.926727002123813e-09,7.180325035337571e-09,6.99129796995942e-11,2.1249349615236802e-08,3.6937017052660876e-08,2.4025051234393434e-09,2.0785943147289216e-09,2.9965432194349822e-09,2.0554860330564945e-19,5.047348818914593e-10,8.67247027756754e-20,2.414165963711262e-12,1.7147539718479283e-10,5.745448143826869e-18,3.24075705592506e-16,1.3705170444629005e-12,2.2299590778870533e-18,2.6569701308835595e-17,1.2714583758784272e-33,4.852441546429316e-31,1.5100858736541282e-15,3.892701956835266e-28,7.236382182260224e-18,8.818394060034479e-14
9.928768881380697e-06,0.23154815646279991,3.76,0.0,1.0018579950426472,0.9999999555921114,3.538838606505467e-10,1.317146027479729e-35,8.20412505412463e-26,2.6685273436362755e-08,6.015392696571071e-09,7.595760062107803e-09,7.097404272334535e-11,2.2302164947964258e-08,3.8410925729320764e-08,2.5212723369567368e-09,2.111274900283581e-09,3.0750912506909592e-09,2.213334385183594e-19,5.409817959806308e-10,9.634308091343856e-20,2.463458631166009e-12,1.8139912043899431e-10,6.087597138739569e-18,3.541164222831607e-16,1.3920757532853886e-12,2.4552171961607855e-18,2.6967478280698052e-17,1.4431374495299723e-33,5.490649747337769e-31,1.5327096224012726e-15,4.298938263442215e-28,8.040052847868411e-18,9.059948551193328e-14
9.999999999999997e-06,0.23154815648613877,3.76,0.0,1.0018579946258788,0.9999999552000723,3.5828235750037035e-10,1.3291154968795707e-35,8.249566175001294e-26,2.6833039278500296e-08,6.03629434037e-09,7.696322916476146e-09,7.122414011800238e-11,2.2555680605566467e-08,3.876442608690919e-08,2.5498706074343612e-09,2.1189731123004374e-09,3.0936653854614826e-09,2.251989555845837e-19,5.498392740734544e-10,9.874404260874887e-20,2.4751096915643687e-12,1.8380137202042704e-10,6.170515352652544e-18,3.6153915054791134e-16,1.3971575690199118e-12,2.511059105420236e-18,2.706124750619759e-17,1.4865291897878448e-33,5.6516318218175605e-31,1.5380427427953025e-15,4.399867012927834e-28,8.240423187553542e-18,9.11734248338239e-14
1.0227334261917833e-05,0.23154815648613877,3.76,0.0,1.0018579932906861,0.9999999539441725,3.724583799421175e-10,1.367348172221296e-35,8.393557179566564e-26,2.730126987275167e-08,6.102377231857521e-09,8.020968224177243e-09,7.201477436532544e-11,2.3370720717108636e-08,3.989733918354333e-08,2.64181114232119e-09,2.143298057685284e-09,3.1525218801017328e-09,2.377942855001122e-19,5.786514626047793e-10,1.0668818049310579e-19,2.5120196272742222e-12,1.9155665892274593e-10,6.438447166852238e-18,3.858985275353159e-16,1.4132234221701825e-12,2.6947872718710393e-18,2.7357707299304503e-17,1.6315403682496734e-33,6.18875508690399e-31,1.5549037664151305e-15,4.732528092084652e-28,8.902694733140903e-18,9.299915195438237e-14
