Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24)
5.496271089386982e-09,0.3022478236623381,3.76,0.0,0.6057913262775642,0.999998754826023,7.350895748487465e-09,8.03171471739356e-18,8.00462375038657e-12,0.0005545709819139491,6.4812422116715334e-06,4.913819319950011e-06,2.4906909124463307e-06,1.2684076153399827e-06,1.1077340500557613e-06,2.3662391155714154e-07,9.397319217338234e-10,3.039186474133086e-08,4.930522065379009e-13,7.986206481015143e-10,1.6989883830202055e-14,8.87827922244011e-08,7.139282664540474e-08,1.2149463854129778e-12,4.376340499779767e-12,3.433443874040125e-08,3.4252010572798174e-15,1.2153069173520142e-11,1.8501188413663182e-22,3.5565685695210036e-23,1.1142673611003058e-11,3.62327533005157e-17,1.9409613548960663e-13,8.728594804691747e-09,9.779944698689767e-17,2.5740034779162205e-19,1.7189393122898155e-15,2.2571716699486633e-14,1.2012716410504353e-21,4.903116135460038e-13,9.707612119403318e-21,1.2979138916655033e-17,1.5837675431114795e-14,4.6428642041868194e-20,1.7729767073960067e-25,7.910715272176945e-26,1.253743121398379e-10
5.63414966008784e-09,0.30224822538936663,3.76,0.0,0.6057839799925343,0.9999987197958332,7.92983608876271e-09,8.850862384730448e-18,8.316355254378711e-12,0.0005683507175238494,6.730801242735241e-06,5.162604031446288e-06,2.5915670780400834e-06,1.3481424870754445e-06,1.1357690248591462e-06,2.5119781324540724e-07,9.875346641478429e-10,3.168728415414365e-08,5.43815999989717e-13,8.392237880695044e-10,1.9157565081096397e-14,9.350527655117527e-08,7.511055261491144e-08,1.3113790837123199e-12,4.768351206815905e-12,3.619394139562285e-08,3.8644059254144225e-15,1.2634812071142888e-11,2.2127934524357676e-22,4.30663603942564e-23,1.1616111553757652e-11,4.084873712662711e-17,2.1683644182940847e-13,9.071210034681747e-09,1.128439886271274e-16,2.8451300887909707e-19,1.8958298758901857e-15,2.4731215694519182e-14,1.3753798906342277e-21,5.234937617248357e-13,1.147761370261333e-20,1.498387318023895e-17,1.6856997734125837e-14,5.488832916558878e-20,2.1052102439904762e-25,9.132783744556138e-26,1.3301323828823753e-10
5.7720282307886974e-09,0.3022486272803696,3.76,0.0,0.6057766270698791,0.9999986845675728,8.539207161793571e-09,9.731099779096634e-18,8.630598369601235e-12,0.0005821240201848364,6.984068969950059e-06,5.4174900862133134e-06,2.6948322754193147e-06,1.4309124339736417e-06,1.1638210223448284e-06,2.663570016376444e-07,1.0364487965759794e-09,3.299951094062541e-08,5.985855178450924e-13,8.808378787996733e-10,2.154597133764511e-14,9.836428855210438e-08,7.892522271370907e-08,1.4130019957459453e-12,5.185940898339725e-12,3.8110820254272725e-08,4.348557469314976e-15,1.3123970324997642e-11,2.6365667019721944e-22,5.193370586776471e-23,1.2097293242236049e-11,4.592440686671328e-17,2.416126863009382e-13,9.416735127719301e-09,1.297916549564693e-16,3.1381541218802914e-19,2.0858469698310736e-15,2.7036975752089088e-14,1.5701648407948502e-21,5.579486846066889e-13,1.351869714268538e-20,1.7241378157892806e-17,1.7916026638187583e-14,6.463821471639751e-20,2.4897215209297805e-25,1.051000400093287e-25,1.4100168705424726e-10
5.909906801489555e-09,0.3022490293378446,3.76,0.0,0.6057692674977445,0.9999986491399324,9.179880091746076e-09,1.0675402585823579e-17,8.94723333758568e-12,0.0005958908922027638,7.241013260720068e-06,5.678474490996238e-06,2.80051571814182e-06,1.5167620471750022e-06,1.191890412968949e-06,2.821152510509641e-07,1.08646661366362e-09,3.432806262343798e-08,6.575899072753946e-13,9.234634131024526e-10,2.417234861790436e-14,1.0336109765245347e-07,8.283693248140855e-08,1.5199779522546187e-12,5.630232743816695e-12,4.008582536105325e-08,4.8811814739012484e-15,1.3620536058585949e-11,3.130173656056099e-22,6.238009463670419e-23,1.2586054313201863e-11,5.149367512662524e-17,2.685538171841729e-13,9.765038833000448e-09,1.4883474032140223e-16,3.454358792133013e-19,2.2896001469301852e-15,2.9495002965892965e-14,1.7875824630492395e-21,5.936863886978843e-13,1.5864960432757145e-20,1.9776819112340815e-17,1.9015362645861056e-14,7.583902212889758e-20,2.9332630977543424e-25,1.2058108330137523e-25,1.4934970909040046e-10
6.047785372190413e-09,0.30224943156426604,3.76,0.0,0.6057619012640925,0.9999986135115719,9.852734128057477e-09,1.1686817665581112e-17,9.266145804865273e-12,0.0006096513358710628,7.50160254992999e-06,5.945554253827955e-06,2.908646044210654e-06,1.6057355332569872e-06,1.2199775682891115e-06,2.9848650134662804e-07,1.1375803542604393e-09,3.567246988964684e-08,7.210670974042863e-13,9.671009015411469e-10,2.7054923080711246e-14,1.0849699195714137e-07,8.684577165867135e-08,1.6324724056066298e-12,6.102380326915458e-12,4.211971499203406e-08,5.466003985888555e-15,1.4124342748750786e-11,3.703394642562695e-22,7.46456290952322e-23,1.3082539131026644e-11,5.759215042427269e-17,2.9779372946607446e-13,1.0115995651959327e-08,1.701804749114622e-16,3.7950776101895324e-19,2.5077103843273724e-15,3.211140491893139e-14,2.029730373837244e-21,6.307163992093135e-13,1.855392473342987e-20,2.2617252495612617e-17,2.015560490925867e-14,8.866731496868821e-20,3.443283419494577e-25,1.3794054886872262e-25,1.5806744160256227e-10
6.1856639428912705e-09,0.30224983396208527,3.76,0.0,0.6057545283567025,0.9999985776811188,1.0558656639252107e-08,1.2768464646564063e-17,9.58722708062215e-12,0.0006234053534708743,7.765805835240775e-06,6.218726384020817e-06,3.0192513205658613e-06,1.697876717566503e-06,1.248082860972087e-06,3.154848565943794e-07,1.1897821613923947e-09,3.703227658183858e-08,7.892639235027346e-13,1.011750872355396e-09,3.0212930702605245e-14,1.1377327805707387e-07,9.095182405417701e-08,1.7506534469605361e-12,6.60356805936087e-12,4.421325563551618e-08,6.106957285005137e-15,1.4635248593315503e-11,4.367156205322704e-22,8.900109369270367e-23,1.3586843244361372e-11,6.42571786242452e-17,3.294712697499335e-13,1.0469486080654681e-08,1.9405180766981088e-16,4.161695414457591e-19,2.7408098977614144e-15,3.489238081274783e-14,2.2988546960813874e-21,6.690477371032432e-13,2.162679066197662e-20,2.579171530550153e-17,2.1337338521045607e-14,1.0331666232192202e-19,4.0279803699041523e-25,1.5736091892188356e-25,1.6716510661482857e-10
6.323542513592128e-09,0.30225023653373323,3.76,0.0,0.6057471487631755,0.9999985416471703,1.1298543278611712e-08,1.3923535144662276e-17,9.910373487655947e-12,0.0006371529472717483,8.033592664100575e-06,6.497987892162619e-06,3.132359057528768e-06,1.7932290531462026e-06,1.2762066647324234e-06,3.331245806558908e-07,1.243064147251903e-09,3.840703911376846e-08,8.624363625549412e-13,1.0574138714958104e-09,3.366665553387024e-14,1.1919128067548824e-07,9.515516828688765e-08,1.8746918944945474e-12,7.135011779637551e-12,4.6367221300841025e-08,6.808187695464306e-15,1.515329219718863e-11,5.133640849885876e-22,1.0575116826483366e-22,1.4098705982505225e-11,7.152791355411392e-17,3.6373033826167057e-13,1.0825395964418879e-08,2.2068825036371673e-16,4.555650090994344e-19,2.9895421130973693e-15,3.784420952639711e-14,2.5973582040319703e-21,7.086889770061179e-13,2.512870966212809e-20,2.9331325458095714e-17,2.2561138306912653e-14,1.1999884861257743e-19,4.6963574317216815e-25,1.7903830023874542e-25,1.7665301335820333e-10
6.461421084292986e-09,0.3022506392816194,3.76,0.0,0.6057397624709387,0.9999985054082945,1.2073298256656006e-08,1.5155290080471562e-17,1.0235485417875916e-11,0.0006508941195324134,8.304933117062766e-06,6.783335790118382e-06,3.2479962276383728e-06,1.891835632076806e-06,1.3043493542488363e-06,3.51420091362515e-07,1.29741848256815e-09,3.979632564322267e-08,9.408498410053665e-13,1.104090462721868e-09,3.743747705073475e-14,1.247523421119628e-07,9.945587864485166e-08,2.0047614176903068e-12,7.697959418429854e-12,4.858239251245213e-08,7.574065161800923e-15,1.5678516904721736e-11,6.016407958821887e-22,1.2523796195199223e-22,1.4617827492680065e-11,7.944538882439654e-17,4.007200435023486e-13,1.1183615557008462e-08,2.5034682514009104e-16,4.978434290483271e-19,3.254561618880726e-15,4.097325475143927e-14,2.927809127667322e-21,7.496483314650963e-13,2.9109079974872745e-20,3.32693984074569e-17,2.3827583162895975e-14,1.38945170150333e-19,5.458285100372546e-25,2.0318322419624106e-25,1.8654156305009472e-10
6.599299654993844e-09,0.3022510422081312,3.76,0.0,0.6057323694672492,0.9999984689630309,1.2883834464493183e-08,1.6467058846078373e-17,1.0562467292203055e-11,0.000664628872500924,8.579797799029045e-06,7.07476709103006e-06,3.366189274961053e-06,1.993739191445079e-06,1.332511305149638e-06,3.70385957621272e-07,1.352837377516111e-09,4.119971579870797e-08,1.0247794539402152e-12,1.151781227603407e-09,4.15479134840138e-14,1.3045782179499363e-07,1.0385402500030428e-07,2.141038597891297e-12,8.29369149058193e-12,5.0859555937277016e-08,8.409191834873195e-15,1.6210770807715444e-11,7.030524237748359e-22,1.4784485815396135e-22,1.5144296038242948e-11,8.805255925539495e-17,4.4059477136869137e-13,1.1544039462976848e-08,2.8330304458103127e-16,5.431596431451039e-19,3.5365339413087186e-15,4.428597829318185e-14,3.2929492768334975e-21,7.919336545379811e-13,3.362186196970684e-20,3.764156432753603e-17,2.5137253903936053e-14,1.6040782880693035e-19,6.324567105157426e-25,2.300214352605758e-25,1.968412500049594e-10
6.737178225694701e-09,0.30225144531563475,3.76,0.0,0.6057249697391925,0.9999984323098904,1.373107341070671e-08,1.7862241480115865e-17,1.0891228243979854e-11,0.0006783572084144667,8.858157838248079e-06,7.372278809308963e-06,3.4869641151523073e-06,2.0989821141515705e-06,1.360692894053018e-06,3.9003689942742854e-07,1.4093129893878562e-09,4.2616800926020284e-08,1.1145100697181332e-12,1.2004867654114384e-09,4.6021654721391514e-14,1.3630909611669675e-07,1.083496721938712e-07,2.2837029217976774e-12,8.923521446580802e-12,5.319950464999747e-08,9.318408538056412e-15,1.6749866649443526e-11,8.192700935684005e-22,1.740006247785118e-22,1.5678350590473237e-11,9.73943299384503e-17,4.835141583002889e-13,1.190656729515761e-08,3.1985184480921875e-16,5.916741404780899e-19,3.836135273339136e-15,4.778893685585423e-14,3.695701607560228e-21,8.355523808654038e-13,3.8725900022600426e-20,4.24858728733837e-17,2.6490717725589073e-14,1.8466138156295286e-19,7.307008305197836e-25,2.5979464002340715e-25,2.075626584084781e-10
6.875056796395559e-09,0.30225184860647614,3.76,0.0,0.6057175632736876,0.9999983954473549,1.4615945240313847e-08,1.9344309989403088e-17,1.1221682112208528e-11,0.0006920791294997003,9.139984880076706e-06,7.67586796062739e-06,3.6103461418708748e-06,2.2076064332965197e-06,1.3888944985545873e-06,4.103877859544679e-07,1.4668374199361797e-09,4.4047183953467156e-08,1.210336487699171e-12,1.2502076930693749e-09,5.0883596500456914e-14,1.4230755826176591e-07,1.1294288023469506e-07,2.4329368178603926e-12,9.588796159218412e-12,5.560303798344633e-08,1.0306801669592205e-14,1.7295827867246724e-11,9.521439524118525e-22,2.04183814206294e-22,1.6219843233253087e-11,1.0751761546053452e-16,5.296431159000531e-13,1.2271103662631842e-08,3.603085147857994e-16,6.43553196431706e-19,4.154052386310772e-15,5.148876403103646e-14,4.139178756161723e-21,8.805115263083199e-13,4.448525213479891e-20,4.7842897661154675e-17,2.7888528779033104e-14,2.120042168255689e-19,8.418483603985352e-25,2.9276129758080965e-25,2.1871646121678803e-10
7.012935367096417e-09,0.3022522520829829,3.76,0.0,0.6057101500574886,0.9999983583738806,1.5539388992365162e-08,2.091680571125844e-17,1.1553746355151381e-11,0.0007057946379736661,9.425251070162628e-06,7.985531561918211e-06,3.736360245865403e-06,2.3196538436303627e-06,1.4171164971330386e-06,4.3145362969061227e-07,1.5254028304342238e-09,4.5490478532200415e-08,1.3125637505090898e-12,1.3009446452527001e-09,5.6159888235533557e-14,1.484546177168305e-07,1.1763370540288639e-07,2.5889257860921474e-12,1.0290896618417651e-11,5.807096051186801e-08,1.1379712924646174e-14,1.7848753465912856e-11,1.1037191001110401e-21,2.3892755654504965e-22,1.676835612112519e-11,1.1847142695736859e-16,5.791519820031944e-13,1.2637557097111518e-08,4.050097319298337e-16,6.989690817235768e-19,4.490982669928914e-15,5.539216600424945e-14,4.6266930744336476e-21,9.268177848690826e-13,5.096954401361679e-20,5.375586091376507e-17,2.9331245137318687e-14,2.427600955420659e-19,9.673011505708754e-25,3.2919751403034246e-25,2.303134246991961e-10
7.1508139377972745e-09,0.30225265574746224,3.76,0.0,0.6057027300771921,0.9999983210878972,1.6502352864799044e-08,2.2583335835531364e-17,1.1887341296659087e-11,0.0007195037360443294,9.713929039217203e-06,8.301266631378908e-06,3.865030832077495e-06,2.435165711860515e-06,1.4453592690815287e-06,4.5324958112550485e-07,1.5850015042526473e-09,4.694630830891534e-08,1.4215074679522368e-12,1.3526982744845155e-09,6.187798699701763e-14,1.547516996650375e-07,1.224222007980514e-07,2.7518585200512477e-12,1.1031238561136367e-11,6.060408114540846e-08,1.2542750058626309e-14,1.8408525306299726e-11,1.276253023039609e-21,2.788248018365452e-22,1.7323826047171286e-11,1.3030693888715498e-16,6.322166684564714e-13,1.30058392963208e-08,4.543147085764297e-16,7.581002310203811e-19,4.847634026198154e-15,5.950593869825183e-14,5.161766737053049e-21,9.744775959230581e-13,5.825435497281138e-20,6.027077377873129e-17,3.081943042131495e-14,2.7727981387163363e-19,1.108583492062151e-24,3.693979853893568e-25,2.4236441294405805e-10
7.288692508498132e-09,0.30225305960220117,3.76,0.0,0.6056953033192372,0.9999982835878086,1.750579421346808e-08,2.4347574143414794e-17,1.2222390728538564e-11,0.0007332064259103322,1.0005991900485467e-05,8.62307018846888e-06,3.996381821516689e-06,2.5541830784518737e-06,1.4736231945421138e-06,4.7579092815777183e-07,1.6456257554119852e-09,4.84143070751344e-08,1.5374939777585177e-12,1.4054692510649637e-09,6.806670062759092e-14,1.6120024470575322e-07,1.2730841565637273e-07,2.921926921561609e-12,1.1811272848158916e-11,6.320321325356224e-08,1.3801795265706958e-14,1.8974908279655037e-11,1.4722340778793256e-21,3.2453394891357104e-22,1.788658602147134e-11,1.430775180840837e-16,6.890186672355847e-13,1.337586569689514e-08,5.086063293667607e-16,8.211313165278566e-19,5.2247245666588295e-15,6.383697669248218e-14,5.748140718037548e-21,1.023497090511617e-12,6.642162029718697e-20,6.743656704900126e-17,3.235363589634514e-14,3.159429741611217e-19,1.2673506341406602e-24,4.136769023563138e-25,2.5488038597626137e-10
7.42657107919899e-09,0.30225346364946737,3.76,0.0,0.6056878697699037,0.999998245871993,1.8550679425618534e-08,2.6213264593368703e-17,1.2558822721493145e-11,0.0007469027097608312,1.0301413251103786e-05,8.950939253898766e-06,4.1304366485849e-06,2.6767466568956166e-06,1.5019086545556316e-06,4.99093096988153e-07,1.7072678312125751e-09,4.9894119153308435e-08,1.6608604268310946e-12,1.4592582629353655e-09,7.475622072672094e-14,1.6780170883965824e-07,1.32292394772246e-07,3.0993260789454532e-12,1.2632485811919829e-11,6.586917511867894e-08,1.5163011632255518e-14,1.954788859517376e-11,1.694400757579614e-21,3.767848044612867e-22,1.8456691240025098e-11,1.5683876116790884e-16,7.497449977496984e-13,1.3747556263019707e-08,5.682922195021405e-16,8.882533273527838e-19,5.622982395744563e-15,6.83922551208423e-14,6.3897836818711935e-21,1.0738820190525431e-12,7.556003529724611e-20,7.530520612841933e-17,3.393439668344946e-14,3.59159794729044e-19,1.4453973268388008e-24,4.623688366031545e-25,2.6787239508705745e-10
7.564449649899848e-09,0.30225386789151104,3.76,0.0,0.6056804294153179,0.9999982079388033,1.9637984031432584e-08,2.8184221198065503e-17,1.2896569024243622e-11,0.0007605925897762027,1.0600167161246838e-05,9.284870849624015e-06,4.267218273115529e-06,2.8028968411668144e-06,1.5302160310043262e-06,5.231716484843792e-07,1.769919983521539e-09,5.138539892081705e-08,1.7919550039437822e-12,1.5140660156992373e-09,8.197816473206939e-14,1.74557563194684e-07,1.3737417930085235e-07,3.284254349919401e-12,1.3496399868995905e-11,6.860278940201302e-08,1.6632851668293158e-14,2.0127619475419606e-11,1.9457622866003073e-21,4.363849652688456e-22,1.9033688171348122e-11,1.7164857898641584e-16,8.145882833107202e-13,1.4120834896289276e-08,6.338058510906646e-16,9.596637651973288e-19,6.04314565040524e-15,7.317881174939004e-14,7.090902589951685e-21,1.1256378049724464e-12,8.5765473431434e-20,8.393181645462142e-17,3.556225071201207e-14,4.0737294429192244e-19,1.644666564908331e-24,5.1582970576153435e-25,2.8135158399562633e-10
7.702328220600705e-09,0.3022542723305654,3.76,0.0,0.6056729822414576,0.9999981697865694,2.0768693053414778e-08,3.0264322842697394e-17,1.3235563652511571e-11,0.00077427606812899,1.0902228154007995e-05,9.624861998849305e-06,4.406749203440597e-06,2.932673719313763e-06,1.558545706493528e-06,5.480422710562138e-07,1.8335746155606602e-09,5.2887809718960837e-08,1.931137330255551e-12,1.5698932327821113e-09,8.976563487915961e-14,1.8146929335420716e-07,1.4255380798289127e-07,3.4769135301415604e-12,1.4404574266947224e-11,7.140488184001379e-08,1.8218069178131278e-14,2.0714040130773046e-11,2.2296212493596547e-21,5.042267809621828e-22,1.9617286761868505e-11,1.8756729327479776e-16,8.837469471569625e-13,1.4495628041040791e-08,7.056078061828587e-16,1.0355668907034657e-18,6.485962552516815e-15,7.820375974780282e-14,7.855954687469065e-21,1.1787696705736e-12,9.714144274952932e-20,9.33748383554284e-17,3.7237745263849187e-14,4.610594801152893e-19,1.867259119249485e-24,5.744378433633186e-25,2.953291955354526e-10
7.840206791301563e-09,0.30225467696884406,3.76,0.0,0.6056655282341543,0.9999981314135972,2.1943801189463576e-08,3.245751014695439e-17,1.3575742724707665e-11,0.0007879531469839904,1.1207571195157086e-05,9.970909726033072e-06,4.549051507505872e-06,3.0661170804059036e-06,1.5868980643283356e-06,5.737207771662521e-07,1.8982242708876776e-09,5.440102347387737e-08,2.078778752872766e-12,1.6267406554762056e-09,9.81532761792906e-14,1.885383988284728e-07,1.4783131701723099e-07,3.677508941697526e-12,1.535860559305449e-11,7.42762807279904e-08,1.992573059092039e-14,2.1306872463272802e-11,2.5495980453434292e-21,5.812949036447491e-22,2.0207798678041253e-11,2.0465768797480853e-16,9.574253172208286e-13,1.4871864501678673e-08,7.841871330523626e-16,1.1161738619182602e-18,6.952191187526786e-15,8.34743107119094e-14,8.689658734142149e-21,1.2332826516969169e-12,1.097995783455789e-19,1.03696190062957e-16,3.8961417533676074e-14,5.207329488875355e-19,2.1154439364099793e-24,6.385950893882189e-25,3.0981657413925453e-10
7.97808536200242e-09,0.30225508180854177,3.76,0.0,0.6056580673790938,0.9999980928181705,2.316431260403165e-08,3.4767790333288604e-17,1.391704595095575e-11,0.0008016238284976459,1.151617169992634e-05,1.0323011056878172e-05,4.694146803652157e-06,3.203266410149523e-06,1.6152734886153144e-06,6.002231062047327e-07,1.9638614495779124e-09,5.592472146877262e-08,2.2352623909244462e-12,1.6846090427517148e-09,1.0717731397414026e-13,1.9576639311216736e-07,1.532067387667223e-07,3.88624937221426e-12,1.6360128008450405e-11,7.721781779626878e-08,2.1763222053611206e-14,2.190607773775101e-11,2.9096564940962193e-21,6.686743502461301e-22,2.0805407765101e-11,2.229850234901373e-16,1.035833530976665e-12,1.52494768901942e-08,8.700626221506076e-16,1.2017027522468642e-18,7.442599140969706e-15,8.899776235683922e-14,9.597004593667274e-21,1.289181464950729e-12,1.238601428461055e-19,1.1496140389360746e-16,4.073378618911847e-14,5.869456044162658e-19,2.3916688120163714e-24,7.087278229275243e-25,3.248251590318894e-10
