Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189)
8.972543903683301e-07,0.11998669972518065,3.76,0.0,0.6341751633141613,0.9999998158268718,7.253079792648073e-09,4.2598937512773795e-29,3.005389746323601e-21,6.88272309634821e-07,1.152600055479701e-07,9.335838313960593e-08,6.326516571226556e-09,1.0926567941525187e-07,1.5056134717893027e-07,3.8825758261538974e-08,8.691438558812622e-09,1.87415734476214e-08,1.008682140171333e-16,1.0312359285891782e-09,1.6945498570999165e-17,4.094344869124045e-10,2.39280042888399e-09,1.3433356122575742e-15,2.3201102760713864e-14,2.348402163711098e-10,1.9440292484472617e-16,3.306206267547804e-15,1.4238620679069296e-28,1.0737541179249716e-25,9.29023433904914e-14,3.292428058226736e-24,7.871706317686006e-16,4.7550220330719035e-12,5.323531462300947e-17,2.257526717285988e-26,1.453352330377848e-17,3.561666786086847e-16,1.753508057096476e-25,1.7667827619207228e-14,2.3276134481857423e-25,2.4578589591803526e-22,1.6627100243184214e-20,1.063455595926419e-24,4.380961330819145e-33,3.214251804749626e-31,7.911330434449354e-17,1.0922672974256571e-16,6.028123843658361e-20,6.897811642975923e-21,8.074380939852728e-18,6.614734469038541e-26
9.274357741642164e-07,0.11998670008072379,3.76,0.0,0.6341751368636611,0.9999998067926171,7.805796353440498e-09,4.557853310725428e-29,3.0936763393937827e-21,7.084173537621008e-07,1.1973966508216237e-07,9.94555963008147e-08,6.583845249785865e-09,1.1737686090179757e-07,1.5818219602819365e-07,4.1802007849384084e-08,9.049889618942474e-09,1.934486174415597e-08,1.1230462084522164e-16,1.1151188551404827e-09,1.9499350853024315e-17,4.2554139752941695e-10,2.549505333341837e-09,1.4436498085685426e-15,2.5761257276752524e-14,2.4471563137530764e-10,2.219260882019546e-16,3.4348581095475625e-15,1.704639520980603e-28,1.326657740422302e-25,9.65250997805193e-14,3.772917670969174e-24,9.020464977553481e-16,4.908444651704386e-12,6.28929874533749e-17,2.5864772330485905e-26,1.6191846149650026e-17,3.9527899107295626e-16,2.0376316209548798e-25,1.934812564762772e-14,2.850786239630756e-25,2.926925072615587e-22,1.7861494859603968e-20,1.3086349436057496e-24,5.3658952648946096e-33,3.792525577957478e-31,8.407796341488666e-17,1.1610451215861606e-16,6.427157691454476e-20,7.352563062240673e-21,8.582973527606313e-18,7.814969006999559e-26
9.87798541755989e-07,0.1199867008006339,3.76,0.0,0.6341750829794685,0.9999997881424332,8.975295723777655e-09,5.18182571344363e-29,3.2680165794794643e-21,7.481853942222418e-07,1.2873920502215714e-07,1.1217388201638017e-07,7.1012890605018475e-09,1.3453833438569757e-07,1.7396564502916186e-07,4.81115458006534e-08,9.770782325492314e-09,2.05358073154527e-08,1.3779926368867247e-16,1.2955382334958067e-09,2.5481619378240534e-17,4.578361706522268e-10,2.876474992875515e-09,1.6564024319338294e-15,3.1442898063455433e-14,2.6458004429333105e-10,2.8541595868874944e-16,3.693323045715922e-15,2.401119499500285e-28,1.983004647520726e-25,1.038036341169355e-13,4.889289796356451e-24,1.1690136957665825e-15,5.21418299209895e-12,8.636531046028593e-17,3.3506505833355644e-26,1.9875189146866365e-17,4.817803814773794e-16,2.713145845363094e-25,2.30235162472708e-14,4.194665255618181e-25,4.083366442377419e-22,2.0473214618914993e-20,1.9435840520357135e-24,7.896040522586928e-33,5.1959711927949235e-31,9.441304910466454e-17,1.3041391492047478e-16,7.259723873774063e-20,8.301167069408709e-21,9.641142296932532e-18,1.0732156687015e-25
9.999999999999997e-07,0.11998670145866226,3.76,0.0,0.6341750719288105,0.999999784278082,9.2220892937766e-09,5.31242221932682e-29,3.302899048140351e-21,7.561401854874472e-07,1.3056390407588145e-07,1.1482872844214599e-07,7.206276560630688e-09,1.3815991127179983e-07,1.7724406648152804e-07,4.944498857441208e-08,9.9170653692618e-09,2.0774032227434237e-08,1.4339565293238252e-16,1.3341111847101192e-09,2.684430832599901e-17,4.6437437736544127e-10,2.944743250942722e-09,1.701394188155298e-15,3.2685994665670095e-14,2.6861147897744604e-10,2.99708751035441e-16,3.745728984319172e-15,2.566544089397376e-28,2.144029123794849e-25,1.052794685461512e-13,5.14199387160482e-24,1.2294595567247114e-15,5.2758180860912485e-12,9.185758125134073e-17,3.523615857930821e-26,2.0681255389591697e-17,5.006514117018555e-16,2.868719109021218e-25,2.3818943588968343e-14,4.5220824298659745e-25,4.356889115829999e-22,2.102436645853289e-20,2.0992189097008536e-24,8.512497813308502e-33,5.524033325088895e-31,9.65663718288244e-17,1.3339407416737611e-16,7.43348362854175e-20,8.499111413041054e-21,9.861527383633523e-18,1.1414763490953196e-25
1.0421250325885842e-06,0.11998670145866226,3.76,0.0,0.6341750333681355,0.9999997706917324,1.0101044124430346e-08,5.774629571877264e-29,3.422415255164833e-21,7.833896897101034e-07,1.3687541489407917e-07,1.242092900596135e-07,7.569600814463828e-09,1.5105899862185987e-07,1.887908327377836e-07,5.419926976535507e-08,1.0423338215316265e-08,2.15900832692713e-08,1.6391462156251118e-16,1.4728766031177657e-09,3.1981109349809374e-17,4.869661013124023e-10,3.186002540820929e-09,1.8619271277449196e-15,3.7233039085937275e-14,2.8256530193700624e-10,3.53094366688546e-16,3.92699996178039e-15,3.2100927731881433e-28,2.7860769474107127e-25,1.103844730982907e-13,6.089920007408192e-24,1.4562544294334826e-15,5.488222135002695e-12,1.1298112808937862e-16,4.1724049691829426e-26,2.3629220363741397e-17,5.695129505828656e-16,3.460043918438936e-25,2.6705062393587876e-14,5.821093418108624e-25,5.417805122061781e-22,2.2987426723871704e-20,2.7196732173046658e-24,1.095832879755049e-32,6.784861670824602e-31,1.0416231053270463e-16,1.4390390497916376e-16,8.047168733504248e-20,9.198130210482544e-21,1.0638750018408592e-17,1.4040149137742315e-25
1.0964515234211795e-06,0.11998670212631217,3.76,0.0,0.6341749827062161,0.9999997526085159,1.1296255237607902e-08,6.396148299820805e-29,3.574479652507516e-21,8.180468632492213e-07,1.450367869678723e-07,1.3679366398081518e-07,8.039804142439443e-09,1.6860251009365986e-07,2.042055179122093e-07,6.067648027208011e-08,1.1078625306526588e-08,2.2627975865425822e-08,1.9323255372265635e-16,1.6649828210867992e-09,3.9676160838180384e-17,5.161287718645643e-10,3.5097606314447154e-09,2.0810053994396203e-15,4.370492285440696e-14,3.00629248274336e-10,4.3178754288628247e-16,4.16140548053017e-15,4.2266749783944295e-28,3.842884698880596e-25,1.1698614797397418e-13,7.497710214645289e-24,1.7932448221313644e-15,5.761341939928991e-12,1.457078203378044e-16,5.1359081227302576e-26,2.7821677136219685e-17,6.670840888656964e-16,4.35837572461533e-25,3.075648471381435e-14,7.942688456331683e-25,7.085872600014614e-22,2.5657314412375017e-20,3.741540150785069e-24,1.4953135818753558e-32,8.735970637283462e-31,1.1431910710088262e-16,1.5795124106420233e-16,8.869415285510352e-20,1.0134531035441493e-20,1.1677607560609829e-17,1.8107773120262884e-25
1.1507780142537748e-06,0.11998670280361481,3.76,0.0,0.6341749310001673,0.9999997338915245,1.2560976518801733e-08,7.045507914269771e-29,3.724248796994818e-21,8.521653863815205e-07,1.5321480484716304e-07,1.4991847514497436e-07,8.511377723160634e-09,1.8717167135790663e-07,2.2021097220200184e-07,6.754452839588533e-08,1.1735907246158685e-08,2.3649738567626992e-08,2.259435651785234e-16,1.8724315008607215e-09,4.870912989979434e-17,5.452988108853991e-10,3.847539330191754e-09,2.3138691960165727e-15,5.089784936013572e-14,3.187513658529281e-10,5.22512645532035e-16,4.39629470593576e-15,5.488917135991633e-28,5.21298137526543e-25,1.2360174956548698e-13,9.13433811913894e-24,2.1852876273683215e-15,6.033679460353027e-12,1.8550851434872125e-16,6.256054781547013e-26,3.24734946147101e-17,7.749369135462098e-16,5.428778457838273e-25,3.51924822196343e-14,1.067299646092103e-24,9.147859849046607e-22,2.848330446708728e-20,5.06882277242996e-24,2.0094341555946798e-32,1.110602749571859e-30,1.2486737204775147e-16,1.7253472326435827e-16,9.725180847100541e-20,1.1108912537314404e-20,1.2756149534843425e-17,2.3054774047416376e-25
1.20510450508637e-06,0.11998670349059165,3.76,0.0,0.6341748782568185,0.9999997145401098,1.389519725630621e-08,7.721807698167421e-29,3.8717609575322226e-21,8.857535996226304e-07,1.614015694770059e-07,1.6357532705009904e-07,8.983837709384558e-09,2.0676824179662193e-07,2.3680783181585756e-07,7.480434817787266e-08,1.2394500536737145e-08,2.4655621123341206e-08,2.6223618702217087e-16,2.095798055788017e-09,5.923055578467728e-17,5.744527631955477e-10,4.199132135090637e-09,2.560745135655099e-15,5.885115515411083e-14,3.3691260804597835e-10,6.263045072241296e-16,4.631440493391991e-15,7.039207440973249e-28,6.965358901557099e-25,1.3022486956225467e-13,1.1022276396900452e-23,2.637908838996556e-15,6.305367289482207e-12,2.334321112186551e-16,7.548309534154399e-26,3.760483528524322e-17,8.934974284530366e-16,6.693389366769079e-25,4.0027186600062064e-14,1.4143774494010405e-24,1.1671106511056341e-21,3.146566488454671e-20,6.771633074285177e-24,2.66301361515289e-32,1.3956788543725242e-30,1.357910331253606e-16,1.8763323375009298e-16,1.0613184034759405e-19,1.2119819503900137e-20,1.3872816580212908e-17,2.9011563714371187e-25
1.2594309959189654e-06,0.11998670418725435,3.76,0.0,0.6341748244833373,0.9999996945541902,1.5298852999830633e-08,8.424126454635526e-29,4.017053656609033e-21,9.188197146719754e-07,1.695897606242036e-07,1.7775595327916687e-07,9.456735393088562e-09,2.2739301361502279e-07,2.539961441686694e-07,8.245648679691562e-08,1.3053771242468181e-08,2.5645869420153645e-08,3.0229663510789706e-16,2.3356580925609716e-09,7.139906909783968e-17,6.035689689046417e-10,4.564335925234425e-09,2.821853991191466e-15,6.76041927280529e-14,3.5509530742518097e-10,7.442119719276498e-16,4.866632341951151e-15,8.924454389876478e-28,9.17922329816225e-25,1.3684956925265712e-13,1.3184739300527831e-23,3.156848675085767e-15,6.5765335054300066e-12,2.9061461565501227e-16,9.028673650320551e-26,4.32350711887479e-17,1.0231742171781864e-15,8.175849005902021e-25,4.527416517626852e-14,1.8506715849059395e-24,1.4730390168099973e-21,3.4604516442982883e-20,8.9317446999478e-24,3.484627113173203e-32,1.7355115265091306e-30,1.4707406903275906e-16,2.032257982963748e-16,1.1532148934838793e-19,1.3165803215810462e-20,1.5026059905585665e-17,3.611938576340314e-25
1.3137574867515607e-06,0.11998670489360601,3.76,0.0,0.6341747696871983,0.9999996739342091,1.6771829705873664e-08,9.151527917903992e-29,4.1601636810358425e-21,9.513718164360252e-07,1.7777260070432295e-07,1.924522154870434e-07,9.929655013371463e-09,2.490458830406458e-07,2.717754115794811e-07,9.050113283878307e-08,1.3713131900561986e-08,2.6620725495060793e-08,3.463085120091301e-16,2.5925868495162477e-09,8.538128581171753e-17,6.326274501086206e-10,4.94295090937139e-09,3.0974102545722626e-15,7.719631165281696e-14,3.732830898703891e-10,8.772943869205726e-16,5.101675354064e-15,1.1196255379747584e-27,1.1944761614567678e-24,1.4347035016141406e-13,1.5645629491944152e-23,3.748052443128098e-15,6.8473016408538186e-12,3.582801611931271e-16,1.0713651922564068e-25,4.938277116541025e-17,1.1643582463905998e-15,9.901299943238916e-25,5.094642543204138e-14,2.393522131077861e-24,1.840830837140687e-21,3.789984353968673e-20,1.1643844743158833e-23,4.5069397349359557e-32,2.1373034912107705e-30,1.587005571407348e-16,2.192916385348512e-16,1.2480808749821743e-19,1.4245425546307943e-20,1.621434515155028e-17,4.4530443283824025e-25
1.368083977584156e-06,0.11998670560964159,3.76,0.0,0.6341747138761523,0.9999996526810936,1.831396762271631e-08,9.903065768937155e-29,4.301127092667604e-21,9.834178649160128e-07,1.8594382077683908e-07,2.076561014202072e-07,1.0402211695289386e-08,2.7172591709984943e-07,2.901446322521024e-07,9.893814281185206e-08,1.4372038617550728e-08,2.7580427647443222e-08,3.9445254492943656e-16,2.867158676208198e-09,1.0135168929832063e-16,6.61609804282798e-10,5.334780574665628e-09,3.3876217758821186e-15,8.76668412784018e-14,3.914607937569767e-10,1.0266182621490851e-15,5.336389257675044e-15,1.3911052812016898e-27,1.5363894923274903e-24,1.5008212644727905e-13,1.8429484804722953e-23,4.4176613396076646e-15,7.1177906696004385e-12,4.3774175181239873e-16,1.2620219418494783e-25,5.606569277187807e-17,1.317422758692798e-15,1.189638157752164e-24,5.705642087151582e-14,3.062620934146591e-24,2.2795652632609796e-21,4.135150435520324e-20,1.5016847036427527e-23,5.767047630832439e-32,2.608778476408596e-30,1.7065471717393762e-16,2.358102196559032e-16,1.3457908963990956e-19,1.5357262533197764e-20,1.7436155916474156e-17,5.440799113839001e-25
1.4224104684167512e-06,0.11998670633534853,3.76,0.0,0.6341746570581991,0.9999996307962197,1.9925064922897594e-08,1.06777881311766e-28,4.439979240525357e-21,1.0149656970798678e-06,1.9409762864446644e-07,2.233597229671638e-07,1.0874049515844773e-08,2.954314161040571e-07,3.091023386199246e-07,1.0776706596158527e-07,1.502998834268088e-08,2.852521053809844e-08,4.469063551455267e-16,3.159946552956112e-09,1.194925013597853e-16,6.904991041127984e-10,5.739631635628365e-09,3.692689463725576e-15,9.905507494026763e-14,4.096143940300597e-10,1.1932541066937517e-15,5.570607488833488e-15,1.713027568619584e-27,1.9551013502089687e-24,1.5668019900963412e-13,2.1561425890625583e-23,5.1720032156347315e-15,7.388115008666052e-12,5.304017262419785e-16,1.4765788628515817e-25,6.330077824069939e-17,1.4827232379390675e-15,1.418922113604882e-24,6.361605810551295e-14,3.88019619277576e-24,2.799177361907544e-21,4.495924036449532e-20,1.9175267096375602e-23,7.306825873486318e-32,3.1581840224777745e-30,1.8292095027606158e-16,2.5276129204107524e-16,1.4462210116451035e-19,1.6499907506127444e-20,1.8689996828863802e-17,6.592639379808027e-25
1.4767369592493465e-06,0.11998670707070742,3.76,0.0,0.6341745992415612,0.9999996082813777,2.1604881103990856e-08,1.1474741348406943e-28,4.5767547737868555e-21,1.0460230287683935e-06,2.0222867887938127e-07,2.395553142375803e-07,1.1344839686965205e-08,3.2015997220400797e-07,3.2864663327477684e-07,1.1698716752568584e-07,1.568651630508953e-08,2.9455305226189408e-08,5.038442590476518e-16,3.471521646940988e-09,1.3999354400889529e-16,7.192798034362167e-10,6.157313983264953e-09,4.012807039423692e-15,1.1140025550635306e-13,4.2773093087560716e-10,1.3782734485049612e-15,5.804176329727329e-15,2.092046525670914e-27,2.463368946269225e-24,1.63260231160402e-13,2.5067105172959073e-23,6.017583352686575e-15,7.658384536752981e-12,6.377519652920627e-16,1.716817724684288e-25,7.110415371703179e-17,1.660597439631403e-15,1.680942106879e-24,7.063670496731683e-14,4.871199963173508e-24,3.410493685682062e-21,4.872268524961044e-20,2.426065619194022e-23,9.173281822795483e-32,3.794292787016441e-30,1.9548387053061259e-16,2.7012492524489264e-16,1.5492490244967717e-19,1.7671973829165152e-20,1.9974396060850613e-17,7.927115121403138e-25
1.5310634500819418e-06,0.1199867078156925,3.76,0.0,0.6341745404346594,0.9999995851387372,2.3353140172810787e-08,1.2292973468923958e-28,4.711487654800859e-21,1.076597456589493e-06,2.1033204465051337e-07,2.562352296705904e-07,1.1814278847904208e-08,3.4590852426929544e-07,3.4877522263770486e-07,1.2659745053210117e-07,1.6341193606066545e-08,3.0370939189740805e-08,5.654371000169032e-16,3.80245290237537e-09,1.6305209333792507e-16,7.479376489975992e-10,6.587640634520641e-09,4.3481608447481584e-15,1.2474156214153476e-13,4.457984427488368e-10,1.582746041426203e-15,6.036954098515693e-15,2.5353387435470815e-27,3.075336361536998e-24,1.6981822575803597e-13,2.8972656322437814e-23,6.961075282122643e-15,7.928704627832452e-12,7.613738581203056e-16,1.98455762373886e-25,7.949113141121242e-17,1.8513654848409897e-15,1.97880434374068e-24,7.812919950163163e-14,6.063498078414283e-24,4.125266832877997e-21,5.2641373253011704e-20,3.0433092862891003e-23,1.1418913041991227e-31,4.526402466296967e-30,2.083283336265143e-16,2.878815385986784e-16,1.654754699013003e-19,1.8872097269184493e-20,2.12879075910447e-17,9.463889470516512e-25
1.585389940914537e-06,0.11998670857027197,3.76,0.0,0.6341744806460905,0.9999995613708199,2.5169533627240394e-08,1.313153744093667e-28,4.844211173378287e-21,1.1066964597550158e-06,2.1840319123898315e-07,2.7339194217267163e-07,1.2282087459863797e-08,3.7267340932915837e-07,3.6948544851675194e-07,1.3659667623356405e-07,1.699362495635055e-08,3.1272336374613686e-08,6.31852107338894e-16,4.153306662484875e-09,1.8887272679328508e-16,7.76459597541256e-10,7.030427682101455e-09,4.6989297012303864e-15,1.3911809818224072e-13,4.6380590342571465e-10,1.8077372615910506e-15,6.268810387715706e-15,3.0506131732814975e-27,3.806600378711223e-24,1.763505037124124e-13,3.330464509500252e-23,8.00931167813846e-15,8.199176195658102e-12,9.029380442058046e-16,2.2816518613719218e-25,8.847621450098241e-17,2.055330010024037e-15,2.315759152354477e-24,8.610385969122689e-14,7.488061973546032e-24,4.956208944849633e-21,5.671474700749066e-20,3.787272999406888e-23,1.410206880901056e-31,5.364334406005644e-30,2.2143946321755e-16,3.0601192824677884e-16,1.762619938196742e-19,2.0098938011485998e-20,2.2629113197344033e-17,1.1223735494714325e-24
1.6397164317471323e-06,0.11998670933440873,3.76,0.0,0.6341744198846065,0.9999995369804694,2.7053723246587606e-08,1.398949367746581e-28,4.9749579608848665e-21,1.136327401867139e-06,2.2643795115456508e-07,2.910180412846449e-07,1.2748008297446019e-08,4.004504107565523e-07,3.9077431766370546e-07,1.4698338325074497e-07,1.7643446549716857e-08,3.215971726540519e-08,7.032527791125891e-16,4.524646321553956e-09,2.1766716490344164e-16,8.048337378696205e-10,7.485494244709432e-09,5.0652848133019154e-15,1.545688800478356e-13,4.817431628157963e-10,2.0543056930538964e-15,6.499625348642641e-15,3.646119496069439e-27,4.674273239301892e-24,1.828536837906178e-13,3.8090022123359685e-23,9.169275347807361e-15,8.469895747698493e-12,1.0642039456688192e-15,2.609984923617309e-25,9.807310454589895e-17,2.272776362993876e-15,2.6951988638499988e-24,9.457049382426657e-14,9.179161984746947e-24,5.9170240967713585e-21,6.094216487036806e-20,4.6781395892584246e-23,1.728731440999118e-31,6.318430972297136e-30,2.3480267029765216e-16,3.2449728769419013e-16,1.8727289367256774e-19,2.1351182370570495e-20,2.399662397990638e-17,1.3228530388299364e-24
1.6940429225797276e-06,0.11998671010806075,3.76,0.0,0.6341743581590934,0.9999995119708253,2.9005343701398616e-08,1.4865912359551591e-28,5.103760003575567e-21,1.165497532684475e-06,2.3443250076210387e-07,3.091062313768117e-07,1.3211805031617646e-08,4.292348033818455e-07,4.1263852944427866e-07,1.5775590549775502e-07,1.829032406489455e-08,3.3033298949039435e-08,7.797987880611824e-16,4.917032005249962e-09,2.49654108437049e-16,8.33049217626469e-10,7.952662417714698e-09,5.4473897085380494e-15,1.7113282711576808e-13,4.996008913462217e-10,2.3235009005160983e-15,6.7292890192721e-15,4.3306551492512824e-27,5.6970421137012534e-24,1.8932466364837987e-13,4.335607660256649e-23,1.0448090339426745e-14,8.740955448653194e-12,1.2470191052724517e-15,2.9714695132768765e-25,1.0829471101844567e-16,2.5039728384582883e-15,3.1206554766593003e-24,1.0353841139727521e-13,1.117456168817799e-23,7.022439545523475e-21,6.532290779034683e-20,5.738424759250906e-23,2.104579739233647e-31,7.399551813656952e-30,2.4840367036285347e-16,3.433192255089533e-16,1.9849683095556603e-19,2.262754423252179e-20,2.5389081671572112e-17,1.550124724628942e-24
1.748369413412323e-06,0.11998671089118133,3.76,0.0,0.634174295478554,0.9999994863452976,3.1024004993692694e-08,1.57598756624517e-28,5.230648658006606e-21,1.1942139898777605e-06,2.4238333832605963e-07,3.2764932987160675e-07,1.3673260898742465e-08,4.5902139572334366e-07,4.350745017366675e-07,1.6891238896422298e-07,1.893395078865512e-08,3.389329516172805e-08,8.616459089274765e-16,5.331020277430018e-09,2.850590719253625e-16,8.610961745889272e-10,8.43175722429525e-09,5.845400213002418e-15,1.88848752485359e-13,5.173705277399005e-10,2.616361385892232e-15,6.957700692885192e-15,5.113571150950721e-27,6.89522510803675e-24,1.9576060201267935e-13,4.9130391630499174e-23,1.1853013188173126e-14,9.012443192427202e-12,1.4533183455959483e-15,3.3680436726232576e-25,1.1915316259512876e-16,2.7491709495638123e-15,3.595798127513851e-24,1.1301643445775673e-13,1.3515712855812497e-23,8.288235805240085e-21,6.985618573551255e-20,6.993147448760887e-23,2.545561498358515e-31,8.619069078133853e-30,2.6222850052890486e-16,3.624597815382179e-16,2.0992271978449302e-19,2.39267662503062e-20,2.680515982856265e-17,1.8065944613937335e-24
