Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23),C3H3(3173),C3H5(76),C4H7(77),C3H5(220),C2H3O(232),S(2376),C4H7(2028),C4H6(86),C4H6(85),CH2OH(32),C4H6(3180),C4H6(4860)
1.1812789975831946e-07,0.28974312210275577,3.76,0.0,0.7137352981048545,0.9999998735844643,3.087401685912539e-09,6.167436180889994e-25,7.74232554354467e-18,7.358652139607212e-06,2.6103207082188744e-07,1.8991271268461245e-07,4.140171480809061e-08,6.441752100593226e-08,1.0734890689392339e-07,2.324491799549451e-08,1.2142914603360366e-09,1.257898330972211e-08,4.3326434451100985e-16,1.754152229389104e-10,9.665499010948539e-16,2.7169310805221593e-09,3.3134707496071413e-09,1.2864824577618532e-14,3.079367774613971e-14,1.014671720556836e-09,4.960655800929095e-17,2.927666636512038e-14,1.3175701561593583e-25,4.721599028190652e-25,2.021155958579974e-13,1.452576808450009e-22,5.563471980789031e-16,6.245795390281549e-11,1.3158423099875788e-18,7.355330658162119e-25,9.886418163396968e-18,2.248097850089984e-16,2.149101235192096e-25,1.5284982007173192e-13,1.9574881003723655e-23,8.647007243026919e-22,5.1330327623366825e-19,1.7740269831265116e-24,4.236265321400301e-30,1.0707445261260192e-30,1.1530969147741344e-14,1.6344276507696837e-14,5.516715601013305e-19,1.348927900769385e-19,8.861989849628774e-16,2.850516196821629e-26,2.1731279650640976e-22,2.3566830810149446e-29,1.8792805570805246e-25,1.9733910233751378e-27,3.7640961828166386e-15,7.170958763296299e-36,4.614012012968141e-24,3.8904965746779446e-27,3.0654255646847505e-24,6.24537341112047e-28,1.3510880810851833e-25,1.4294118483742818e-25,4.520594989985042e-25,1.0508991845295026e-27,3.622328617239575e-13,3.522201814871584e-27,1.7163424225166746e-31
1.2155277044937987e-07,0.2897431281147726,3.76,0.0,0.7137351718638739,0.9999998692760235,3.354774246686711e-09,6.7149116846425855e-25,7.966380052786336e-18,7.56619514043443e-06,2.728480704710872e-07,2.0098040405985392e-07,4.376607984066564e-08,6.912326117157479e-08,1.1073648668405257e-07,2.522298726976316e-08,1.2782244219226597e-09,1.3081940205336508e-08,4.89601920444338e-16,1.8598146962022532e-10,1.0786043594400831e-15,2.8715978436761736e-09,3.5083119676017322e-09,1.4073172783435313e-14,3.438892479662893e-14,1.0824776881967663e-09,5.758764981347001e-17,3.060535325726954e-14,1.5667237365522299e-25,5.775388544980825e-25,2.1137201647278734e-13,1.6742319701660702e-22,6.323360288158851e-16,6.452706233238842e-11,1.568630794135523e-18,8.440501805773772e-25,1.1043278561556737e-17,2.497764334054923e-16,2.512447960882124e-25,1.6523830665337115e-13,2.3134428992263224e-23,1.0284782995703525e-21,5.508453690933121e-19,2.138815779432856e-24,5.008582266141018e-30,1.2715964920781625e-30,1.2232617282574925e-14,1.7364721751007882e-14,5.901525193914817e-19,1.4400438777050974e-19,9.416182766553473e-16,3.395753028503185e-26,2.4549888264027447e-22,2.8390270478992004e-29,2.261420132601341e-25,2.3742354690263394e-27,4.077989952760049e-15,8.668610746178307e-36,5.38885014583173e-24,4.655309355515629e-27,3.66552796172987e-24,7.283335033163819e-28,1.6078085926431987e-25,1.7593510040875313e-25,5.53985857096094e-25,1.2903193917226636e-27,3.7659494403648196e-13,4.3023393961374355e-27,2.105224636381584e-31
1.2497764114044028e-07,0.28974313413661607,3.76,0.0,0.71373504518262,0.9999998649286116,3.6371627986873553e-09,7.294700921607299e-25,8.190115547391361e-18,7.773422962160879e-06,2.848924281192243e-07,2.1235567592418218e-07,4.619967625526355e-08,7.403974279394576e-08,1.141459631001489e-07,2.7312506548215456e-08,1.343609525806414e-09,1.3586452540361362e-08,5.515755649474116e-16,1.9687663449730073e-10,1.1999862218382294e-15,3.030751206180775e-09,3.7086412135651724e-09,1.535634654676698e-14,3.830304026818623e-14,1.1527680857366763e-09,6.65971244856446e-17,3.195930119431276e-14,1.8542637501465424e-25,7.024991158723375e-25,2.2080964717734872e-13,1.9227963544328686e-22,7.16235675740075e-16,6.659427776122261e-11,1.861486546688558e-18,9.652567362769215e-25,1.2296837036964445e-17,2.767038396399923e-16,2.925788701974904e-25,1.7839362564493133e-13,2.721457465073805e-23,1.2178656803841452e-21,5.900706477120086e-19,2.566624585142341e-24,5.894136151552979e-30,1.5033134554329843e-30,1.2964911676351435e-14,1.8427296455780636e-14,6.305313497729103e-19,1.5354458391631657e-19,9.993302227415174e-16,4.027042379890682e-26,2.7640779802919425e-22,3.4069701701891597e-29,2.708872595051624e-25,2.843519806346681e-27,4.408153102482791e-15,1.0437534232133826e-35,6.2663125394786914e-24,5.546315728618587e-27,4.36353887404875e-24,8.460316993110325e-28,1.9047963238410778e-25,2.1542368228400893e-25,6.755063715492823e-25,1.5762231405225945e-27,3.9096992419866854e-13,5.229572282926769e-27,2.5692793334828108e-31
1.2840251183150068e-07,0.2897431401684824,3.76,0.0,0.7137349180576916,0.9999998605416709,3.934997878536077e-09,7.907749083553674e-25,8.413534195157795e-18,7.980336255859094e-06,2.9716451771058057e-07,2.2403806163542159e-07,4.8702561806667385e-08,7.917100408052847e-08,1.175778573495065e-07,2.951669351735451e-08,1.4104410787480582e-09,1.4092330270266345e-08,6.195925359661922e-16,2.081028538597654e-10,1.3311882565947367e-15,3.194415419690339e-09,3.91445094786497e-09,1.6716728677145983e-14,4.255520437279003e-14,1.2255568147654002e-09,7.673663926225261e-17,3.333829344891277e-14,2.1848394450887057e-25,8.499882470745964e-25,2.30428122799452e-13,2.2007593896313384e-22,8.086287058962384e-16,6.865956124645797e-11,2.1994989869808717e-18,1.1002775940316895e-24,1.3652109686314516e-17,3.056862311014791e-16,3.3945391523740074e-25,1.9234711204436824e-13,3.1874110042760606e-23,1.4360756503171684e-21,6.31011403491375e-19,3.066436419017367e-24,6.905745959269236e-30,1.769652453533087e-30,1.3728440164931433e-14,1.953269430737048e-14,6.728486688669826e-19,1.6352200879121479e-19,1.0593727490376824e-15,4.755269081142776e-26,3.1021960429222163e-22,4.0734468135103487e-29,3.2308566525047695e-25,3.39089480117698e-27,4.7549497196519796e-15,1.251957954958274e-35,7.256611540739461e-24,6.580700215600204e-27,5.172437855696856e-24,9.790815057612839e-28,2.247117857682203e-25,2.62481751213756e-25,8.1978903826256225e-25,1.91619669262331e-27,4.053561311130683e-13,6.327194416657249e-27,3.1207404915232755e-31
1.3182738252256108e-07,0.2897431462105663,3.76,0.0,0.7137347904856829,0.9999998561146274,4.248712302248012e-09,8.554998274542235e-25,8.636638231019682e-18,8.186935656222357e-06,3.0966373075258275e-07,2.3602709551406686e-07,5.12747812536514e-08,8.452107223853094e-08,1.2103268998532657e-07,3.183876824026306e-08,1.4787136589593283e-09,1.4599398861894863e-08,6.940790721687085e-16,2.1966231546290404e-10,1.4727157724327872e-15,3.3626138535840146e-09,4.1257336382630155e-09,1.815671487120323e-14,4.7165197145118034e-14,1.300856747878176e-09,8.811503547224129e-17,3.4743879442166346e-14,2.5635183714694653e-25,1.0232989295167727e-24,2.402254730807485e-13,2.510775194228947e-22,9.101239587888837e-16,7.072288400005929e-11,2.5882537749619574e-18,1.2503084580584626e-24,1.51142210026493e-17,3.368196791352693e-16,3.924554438584117e-25,2.0713061421862203e-13,3.7176644263326894e-23,1.6866312292984797e-21,6.736997436607634e-19,3.648266629303142e-24,8.05728339825461e-30,2.0747147681566113e-30,1.4523789603900488e-14,2.0681608714915855e-14,7.171446535807201e-19,1.7394521830030118e-19,1.1217832576925482e-15,5.592374891200847e-26,3.471214845990707e-22,4.8530145845076747e-29,3.8376407715512737e-25,4.027109233368562e-27,5.118742502607318e-15,1.4961961125111886e-35,8.370670271919481e-24,7.777537359101688e-27,6.106552351361181e-24,1.1290449555166898e-27,2.64033041027069e-25,3.1833099133185117e-25,9.904254066663833e-25,2.3188495692463873e-27,4.1975226318022766e-13,7.621547907149298e-27,3.7734912846102778e-31
1.352522532136215e-07,0.28974315226306074,3.76,0.0,0.7137346624631804,0.9999998516468939,4.578741078460869e-09,9.237387354617594e-25,8.859429988420453e-18,8.393221782848003e-06,3.223894752490164e-07,2.483223128199247e-07,5.391636731375645e-08,9.009396378334323e-08,1.2451098088608292e-07,3.428195257528731e-08,1.5484220920097061e-09,1.510749803495649e-08,7.754808234572956e-16,2.3155725847371608e-10,1.625086691126303e-15,3.5353689481625105e-09,4.342481761951389e-09,1.96787142400006e-14,5.2153398678559405e-14,1.3786797760587823e-09,1.0084865393018171e-16,3.617480612396953e-14,2.995811587096897e-25,1.2260983965972263e-24,2.502023144989311e-13,2.8556678140241084e-22,1.0213570292933929e-15,7.278422551568348e-11,3.0338674176291405e-18,1.416617885387538e-24,1.668840300495229e-17,3.7020208544257153e-16,4.522153648666487e-25,2.2277649182198621e-13,4.3190862111496826e-23,1.973387269324932e-21,7.181678440524423e-19,4.323255547392689e-24,9.36372953701897e-30,2.422967465697657e-30,1.5351545420149222e-14,2.1874733275956872e-14,7.634590799707534e-19,1.848227034933457e-19,1.1865997207230812e-15,6.551431900967325e-26,3.87307902534007e-22,5.762017869293767e-29,4.540636379475132e-25,4.764107176669072e-27,5.4998928250597505e-15,1.7817809095178717e-35,9.620154017430876e-24,9.157954494400293e-27,7.181661094231467e-24,1.2976027296951693e-27,3.0905160806657056e-25,3.8435612080209787e-25,1.1914763804856792e-24,2.7939261263565934e-27,4.3415732971212136e-13,9.142345920099968e-27,4.543244393083836e-31
1.386771239046819e-07,0.28974315832615805,3.76,0.0,0.7137345339867662,0.9999998471378698,4.925521317739903e-09,9.95585158215019e-25,9.08191185798007e-18,8.59919524141615e-06,3.3534117469466814e-07,2.6092324973058023e-07,5.662734155115848e-08,9.589368482787497e-08,1.2801324923641388e-07,3.6849469637492966e-08,1.6195614292946289e-09,1.5616480605606756e-08,8.64263280248286e-16,2.437899734155163e-10,1.7888316243322423e-15,3.712702179148666e-09,4.564687806638487e-09,2.1285149843391104e-14,5.754078923463102e-14,1.4590368550118362e-09,1.1506165577442203e-16,3.76302187614764e-14,3.487699657193785e-25,1.4624594825772427e-24,2.603589116121093e-13,3.2384390822250486e-22,1.1429907471079656e-15,7.484357204344518e-11,3.5430233744434e-18,1.6005505410624375e-24,1.8379994389432093e-17,4.059331687210357e-16,5.194145126854587e-25,2.393176161709006e-13,4.9990790515792294e-23,2.300553007098317e-21,7.644477748343699e-19,5.103767315363309e-24,1.084123315263498e-29,2.8192659917707226e-30,1.6212291766418764e-14,2.3112760744835298e-14,8.118313715676795e-19,1.9616289495285856e-19,1.2538601825306867e-15,7.646719097433594e-26,4.309807661719011e-22,6.818764036950259e-29,5.352497148910229e-25,5.615131811871955e-27,5.8987607950886335e-15,2.1146764417388108e-35,1.1017502458743722e-23,1.0745304870666077e-26,8.41510273368331e-24,1.4865605997302263e-27,3.604317627382449e-25,4.62122446097245e-25,1.4275218965481128e-24,3.35242665322199e-27,4.485706013735145e-13,1.0923022453427043e-26,5.4477378204540674e-31
1.421019945957423e-07,0.2897431644000491,3.76,0.0,0.7137344050530174,0.9999998425869432,5.289492138979382e-09,1.0711322465579227e-24,9.304086259171179e-18,8.804856624773003e-06,3.485182671283107e-07,2.738294433215369e-07,5.9407715202162224e-08,1.0192423135397595e-07,1.315400135094636e-07,3.9544543299899795e-08,1.6921269287481538e-09,1.6126211423811836e-08,9.609122013953035e-16,2.5636280211121447e-10,1.9644939544645482e-15,3.894634032172235e-09,4.79234427143162e-09,2.2978459229356537e-14,6.334894920319202e-14,1.5419380503237915e-09,1.3088634865025816e-16,3.9112013428243423e-14,4.045659451680015e-25,1.7368933330343105e-24,2.7069301752475523e-13,3.6622765565575573e-22,1.2757156528011955e-15,7.690091534928503e-11,4.1230096871389545e-18,1.803530483871945e-24,2.019443970078396e-17,4.441144515305561e-16,5.9478525965877e-25,2.567873707076413e-13,5.76560728524234e-23,2.6727155932269243e-21,8.125713749101296e-19,6.003495162680506e-24,1.2507170821560036e-29,3.26887768930622e-30,1.7106611619488847e-14,2.4396382130324157e-14,8.623006410188084e-19,2.0797416594708238e-19,1.323601945095545e-15,8.893802142875317e-26,4.78349597392692e-22,8.043712906955342e-29,6.287224623122622e-25,6.594835872202642e-27,6.315705309043054e-15,2.501562020520234e-35,1.2575962773752477e-23,1.256535160497757e-26,9.825889813374558e-24,1.6978561298150036e-27,4.188975782725643e-25,5.533948862058728e-25,1.7037147246060712e-24,4.0067385958609305e-27,4.629915682758024e-13,1.3001110675120847e-26,6.506947215844843e-31
1.455268652868027e-07,0.2897431704849238,3.76,0.0,0.7137342756585068,0.9999998379934912,5.671094573793157e-09,1.150472785510467e-24,9.525955658866216e-18,9.010206513927036e-06,3.6192020424107193e-07,2.8704043154789583e-07,6.225748994253205e-08,1.0818958946704428e-07,1.3509179145059091e-07,4.237039773170358e-08,1.7661140375291815e-09,1.6636566396911482e-08,1.0659340406427388e-15,2.6927813762540616e-10,2.152629919468421e-15,4.081183986047325e-09,5.025443668118464e-09,2.4761094976708287e-14,6.960005890873063e-14,1.6273925813564108e-09,1.4846351813804254e-16,4.061936466237982e-14,4.676691744027334e-25,2.054383820682621e-24,2.812048978172999e-13,4.130558927397544e-22,1.4202504705067361e-15,7.895625170843554e-11,4.781758158868918e-18,2.0270632049991426e-24,2.213728852190048e-17,4.848492473698793e-16,6.791142065765739e-25,2.752196488706182e-13,6.627225130072819e-23,3.094864618187891e-21,8.625705530455511e-19,7.037573412935194e-24,1.4380208747920815e-29,3.7775057423652625e-30,1.8035086517266804e-14,2.5726286726653576e-14,9.149057168851845e-19,2.2026483737782034e-19,1.3958625674549049e-15,1.0309616431108244e-25,5.296317064738949e-22,9.459680151863972e-29,7.360280445313139e-25,7.719398766629234e-27,6.751084100870976e-15,2.9499011463301534e-35,1.4309623616817144e-23,1.464646293118783e-26,1.1434828222814775e-23,1.9335656506783015e-27,4.852368156404308e-25,6.601585564549733e-25,2.0258386410824162e-24,4.7707785317324284e-27,4.774199045505334e-13,1.541865156451112e-26,7.74331574033588e-31
1.5237660666892353e-07,0.28974318268837845,3.76,0.0,0.7137340154734763,0.9999998286764732,6.488967391502324e-09,1.3209035302347382e-24,9.968789678839607e-18,9.419974079702766e-06,3.893964826697159e-07,3.143749480283117e-07,6.816520569411424e-08,1.2144063687411906e-07,1.4227245559378635e-07,4.842734460816199e-08,1.9183357296927115e-09,1.7658702594383315e-08,1.3032283065355874e-15,2.961461572189598e-10,2.568612527614783e-15,4.468211046259431e-09,5.5079413700797506e-09,2.860423429368207e-14,8.35228461982171e-14,1.80599454727788e-09,1.8948285612853236e-16,4.370884141545348e-14,6.188769433993321e-25,2.8410570246917994e-24,3.027618075167158e-13,5.214976502809419e-22,1.747768461080584e-15,8.30609068742555e-11,6.370737754147766e-18,2.542235784112918e-24,2.6430915507415022e-17,5.744015109623638e-16,8.780810874810797e-25,3.151098918571757e-13,8.673073189820008e-23,4.111249379724339e-21,9.683228176563287e-19,9.577263902093906e-24,1.8829086571616857e-29,4.996955235435723e-30,1.9996818652948428e-14,2.852769549154016e-14,1.026677288598487e-18,2.4631742930426353e-19,1.5480909376940011e-15,1.37225590832241e-25,6.448450340249974e-22,1.2969074205420172e-28,9.991258447274054e-25,1.0476219285254107e-26,7.678569900374823e-15,4.065177962991469e-35,1.8363321018522786e-23,1.9719651634460717e-26,1.5340119075599358e-23,2.4872701415761852e-27,6.450299269658882e-25,9.293405504394156e-25,2.834563775712392e-24,6.692316826892104e-27,5.062981387292702e-13,2.1465556364376757e-26,1.0851197720265171e-30
1.5854137391283229e-07,0.2897431937109362,3.76,0.0,0.713733779696703,0.9999998201392895,7.28981320806119e-09,1.4881881074591394e-24,1.0366323375393519e-17,9.787705195789351e-06,4.1488885236727486e-07,3.4001379271881236e-07,7.371934678044663e-08,1.3420942968181653e-07,1.488257786837631e-07,5.435820353670228e-08,2.0601548381861917e-09,1.8579711119519273e-08,1.550947971016831e-15,3.215238024338596e-10,2.991503306670463e-15,4.83250392165916e-09,5.960729282807565e-09,3.2393487105635965e-14,9.780302577690149e-14,1.9755453599582694e-09,2.3399168591828963e-16,4.6574733906989327e-14,7.881527666304806e-25,3.7573131633649635e-24,3.2276816997109817e-13,6.381038918076047e-22,2.0907283579822037e-15,8.674826198889615e-11,8.164415898971116e-18,3.0930654198152714e-24,3.0792116089855016e-17,6.648042258167616e-16,1.0968894609371983e-24,3.546533593127947e-13,1.0938482662783522e-22,5.256171077876868e-21,1.0702325513606915e-18,1.2508174572089808e-23,2.3757315084001165e-29,6.36333648496117e-30,2.1884984164062188e-14,3.1214134272140176e-14,1.1349605594491954e-18,2.714868514014177e-19,1.6940869547249745e-15,1.7572339639381992e-25,7.642664292809163e-22,1.70660029271603e-28,1.3021589439331775e-24,1.3650903120705901e-26,8.579918857828167e-15,5.372769555168564e-35,2.2770653692725147e-23,2.552386360406315e-26,1.978255112101878e-23,3.0930337614066016e-27,8.251246320160394e-25,1.249834186671129e-24,3.79277751322494e-24,8.9735934737802e-27,5.323132915331567e-13,2.8599118540791827e-26,1.4539086638356029e-30
1.6470614115674104e-07,0.28974320477199045,3.76,0.0,0.7137335423736433,0.9999998114542488,8.154721547931399e-09,1.6691895613709006e-24,1.076291037788677e-17,1.0154435654677257e-05,4.411017319544516e-07,3.666330248527836e-07,7.949800671291649e-08,1.4780057624884752e-07,1.5546816330826317e-07,6.076290604792133e-08,2.206516307881924e-09,1.9501229918177055e-08,1.8346628708520593e-15,3.4805072238384147e-10,3.464056593551874e-15,5.2120160526021844e-09,6.431036464846834e-09,3.6511044375404063e-14,1.1389068778123545e-13,2.1534780277636535e-09,2.8679165149093944e-16,4.9522535653938993e-14,9.946952172896976e-25,4.9162093142814e-24,3.4334417069361727e-13,7.753203929719217e-22,2.484467396239715e-15,9.04291908962074e-11,1.0370546178645132e-17,3.737956078400148e-24,3.566036971382175e-17,7.65167583086739e-16,1.3597356057918608e-24,3.97865693770801e-13,1.3675142060237436e-22,6.661854052607477e-21,1.1787113325621336e-18,1.618901678405858e-23,2.971271759601879e-29,8.032281631239017e-30,2.389276956464133e-14,3.406117143129182e-14,1.2507567223940455e-18,2.9833690713547414e-19,1.8488243413611234e-15,2.2304294714524993e-25,9.001220084783999e-22,2.226913454925574e-28,1.6820661294122808e-24,1.7630293304845985e-26,9.546509636356504e-15,7.039813733579794e-35,2.800698883148816e-23,3.2757367751462867e-26,2.5286378736569388e-23,3.817331392617352e-27,1.0463377855486766e-24,1.664004339831516e-24,5.025792131420275e-24,1.1914288666016635e-26,5.583529561632256e-13,3.774279182620153e-26,1.9291282617632454e-30
1.708709084006498e-07,0.2897432158726158,3.76,0.0,0.7137333034842382,0.9999998026174463,9.08632092176558e-09,1.864435514673373e-24,1.1158567506929292e-17,1.0520168521549216e-05,4.6803231771094067e-07,3.942299796389005e-07,8.550093262055394e-08,1.622369946529149e-07,1.6220260092846396e-07,6.766021676843287e-08,2.3573986903632856e-09,2.0422832385870455e-08,2.158130526761333e-15,3.7574271827131996e-10,3.989993701578856e-15,5.6068247820594705e-09,6.918819757234379e-09,4.097182466536937e-14,1.3193681815773747e-13,2.339820992965903e-09,3.490558780917335e-16,5.255090597113992e-14,1.2448750064649551e-24,6.36910342372496e-24,3.644885314313954e-13,9.359101962906059e-22,2.9342573623931896e-15,9.410375667798687e-11,1.3064415872346064e-17,4.489044419053393e-24,4.1071738416841905e-17,8.761572272824339e-16,1.6735518650121888e-24,4.449628290754334e-13,1.6958297635577527e-22,8.37556184826153e-21,1.293942432557812e-18,2.0777642112176936e-23,3.685961103098804e-29,1.0056304816781636e-29,2.602349351564299e-14,3.7072754455793617e-14,1.3742842410030834e-18,3.269146041452318e-19,2.0125188142338575e-15,2.807890570312451e-25,1.0539857074495139e-21,2.882930334224569e-28,2.1548889034586725e-24,2.258218113540769e-26,1.058039169323627e-14,9.149279302996462e-35,3.418973230814122e-23,4.1710064424457533e-26,3.2055637347265555e-23,4.6783190795030425e-27,1.316139732503476e-24,2.1947580483835666e-24,6.5996613567937635e-24,1.567409244862881e-26,5.84418878286916e-13,4.9371349557721097e-26,2.5365597803250486e-30
1.7703567564455855e-07,0.2897432270138806,3.76,0.0,0.7137330630084274,0.9999997936249239,1.0087252304660535e-08,2.0744497148898283e-24,1.1553312355120092e-17,1.0884906793215446e-05,4.956778943726085e-07,4.228020004711723e-07,9.172781623054579e-08,1.7754151478828232e-07,1.6903207445643956e-07,7.506887684150038e-08,2.512781613556486e-09,2.1344153214554956e-08,2.525359116466549e-15,4.046161243043077e-10,4.5731788907225675e-15,6.01699755151254e-09,7.424036158792217e-09,4.579094744088871e-14,1.5209865354236675e-13,2.5345968216037037e-09,4.2207464424369995e-16,5.565946815522539e-14,1.5458614935337358e-24,8.175706302004091e-24,3.8619916867203347e-13,1.1228988830143617e-21,3.4457024969022958e-15,9.777203410466867e-11,1.6331761952835524e-17,5.359572215793098e-24,4.706332730992302e-17,9.984566319651425e-16,2.046082565997339e-24,4.961659336568921e-13,2.0871937953641067e-22,1.0451106467925952e-20,1.4161083718787028e-18,2.645864292752956e-23,4.538143589860653e-29,1.2494717595532568e-29,2.828044943545864e-14,4.0252803820608624e-14,1.5057596767253495e-18,3.5726656129041e-19,2.18538423858284e-15,3.507885316297647e-25,1.2275290004706478e-21,3.704404557401952e-28,2.7393577214471286e-24,2.870246295256364e-26,1.16836050593405e-14,1.1799857048711902e-34,4.144815843395842e-23,5.27192183601995e-26,4.032475885026199e-23,5.696274157918296e-27,1.643038186255155e-24,2.869610965033044e-24,8.593543957167107e-24,2.0444603150701735e-26,6.105133088760978e-13,6.405222556898607e-26,3.3071499992326166e-30
