Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027)
8.516284721456225e-13,0.07257050989908335,3.76,0.0,0.66117230430856,0.9999999999865948,1.1036803578295981e-21,2.669347283224222e-35,7.840760814916408e-24,6.93191831754134e-10,1.5060764453954105e-11,1.1083292261973427e-15,1.6551475043847278e-12,2.0255554901452875e-16,1.340483318394367e-11,6.140920383527726e-17,1.683845137124807e-17,2.3036893127464182e-16,6.637405170027912e-29,1.4208791108023172e-18,2.362978618884228e-34,2.1941617905391746e-17,1.6663437798677465e-17,6.553132858150126e-27,2.0698772458478804e-25,7.648996497400182e-18,4.486471353234089e-34,4.84630752906015e-20,5.2921423615979147e-51,8.411118720123642e-49,4.1615400327226293e-22,1.5210751604616402e-37,1.4789898496886976e-32,1.8848160396400945e-18,5.8349631853993e-38,1.379461942604284e-39,7.187418237943197e-34,2.7757856210816314e-32,2.764623181874533e-44,2.6449848701604244e-25,2.201474791525822e-47,4.269410609974483e-39,1.5036291027213614e-28,4.5366111086769546e-46,7.45534409125371e-56,2.1825044541400042e-51,3.3489164649633856e-17,1.6532126407412398e-20,9.993213206612156e-30,2.9331084932246068e-28,5.6669282830644015e-24,4.5109227589826035e-47,9.269778330080353e-42,1.0353872556426658e-55,1.9150657893162014e-48,5.081889559898614e-52
1e-12,0.07257050990141428,3.76,0.0,0.6611723042455513,0.9999999999842593,1.6559774080837075e-21,4.004973094559583e-35,1.047624722836404e-23,8.139601619438513e-10,1.768481400190238e-11,1.475538341995489e-15,1.943527832054418e-12,2.706596636345415e-16,1.574023889167022e-11,8.20565312457364e-17,2.249971141778593e-17,3.0782036356664765e-16,9.959288285596973e-29,1.8986018218934888e-18,3.95929303843989e-34,2.931867740313036e-17,2.2266006593217612e-17,9.832410663179949e-27,3.1053919983887263e-25,1.015002422808357e-17,7.517368019906587e-34,6.467511991197836e-20,1.0054070634083163e-50,1.7618803645614333e-48,6.236951821133454e-22,2.7211712195775763e-37,2.4796390766715164e-32,2.518479281878387e-18,9.799892831243729e-38,2.4674868219261957e-39,1.2861211043953092e-33,4.968665261015976e-32,5.158020763929749e-44,4.0126647328994426e-25,4.359737571013341e-47,7.643250310803613e-39,2.2535786599056814e-28,8.98052500358385e-46,1.6360249630860504e-55,4.222371538197898e-51,3.931994756284461e-17,2.208798753271806e-20,1.503426703978518e-29,4.39979246264844e-28,8.497513110455811e-24,8.440136653477985e-47,1.933970136668195e-41,2.4566682907850247e-55,4.27589981141617e-48,1.348319267451328e-51
1.2774428887021104e-12,0.07257050990141428,3.76,0.0,0.6611723041277303,0.9999999999798921,3.0144803587715876e-21,7.290144049515351e-35,1.6230468462328287e-23,1.0397871393988701e-09,2.2591673589027404e-11,2.2755397890393125e-15,2.4827883104871715e-12,4.193723193740324e-16,2.0107262599582318e-11,1.2714223720275874e-16,3.4861481140517895e-17,4.769403412284225e-16,1.8130676965257416e-28,2.941751047847744e-18,8.264107867820372e-34,4.542707163634124e-17,3.4499746027911234e-17,1.789855617043573e-26,5.652224931547503e-25,1.5587379503754372e-17,1.5690909892089886e-33,1.0000677472958416e-19,2.402027725227598e-50,4.6217848706431335e-48,1.1335452070618065e-21,6.1430497565735054e-37,5.218473074646435e-32,3.902102402777553e-18,2.051311834429465e-37,5.5695658453225423e-39,2.90425778452579e-33,1.1223781749517055e-31,1.2087725872501425e-43,7.417039515991325e-25,1.085529800992029e-46,1.7267552372033387e-38,4.095985717935326e-28,2.235178926113842e-45,4.4398130292242914e-55,1.0256621130242497e-50,5.022061707210733e-17,3.421758442018745e-20,2.7470732853755426e-29,8.006451789827062e-28,1.5455223943392294e-23,1.9837151448197002e-46,5.055553973188853e-41,7.086028785080922e-55,1.1811904392306128e-47,4.184459265450989e-51
1.7032573052585984e-12,0.07257050990374522,3.76,0.0,0.6611723039469003,0.9999999999731892,6.307276705991851e-21,1.5252207984229121e-34,2.7599193628460215e-23,1.3863819434024746e-09,3.0122932019603025e-11,3.8516270413572695e-15,3.310473607229054e-12,7.132533989360854e-16,2.680969867397637e-11,2.1623931966186253e-16,5.928960722632105e-17,8.111355406840596e-16,3.7938957907622604e-28,5.003149816051013e-18,2.0651177758822384e-33,7.725912227628258e-17,5.867537463202907e-17,3.744961271069004e-26,1.1824022225577928e-24,2.6269507916046766e-17,3.9210515218438607e-33,1.6955368911838676e-19,7.162788503238339e-50,1.482252869774334e-47,2.36601949235906e-21,1.661874163071876e-36,1.3122716501646958e-31,6.636178934507257e-18,5.14796140825834e-37,1.506304821902914e-38,7.863100442308629e-33,3.0397448160818765e-31,3.5187419013255208e-43,1.587603203429895e-24,3.4074580354135305e-46,4.677334832883225e-38,8.55002373412671e-28,7.013401098607968e-45,1.5802139065411063e-54,3.1461105864841627e-50,6.694331308543835e-17,5.817883320438089e-20,5.780464122218579e-29,1.674331340870027e-27,3.229503544137845e-23,5.799957770571864e-46,1.6169185626362015e-40,2.582140986208765e-54,3.972037336713318e-47,1.631453046272001e-50
2.554886138371574e-12,0.07257050990840708,3.76,0.0,0.661172303585239,0.9999999999597833,1.991620859131961e-20,4.81493894938966e-34,6.010905484111888e-23,2.0795698976638815e-09,4.518659583109681e-11,8.346406037311553e-15,4.965990304276943e-12,1.554090652261765e-15,4.021459269099297e-11,4.711605446556891e-16,1.2917659323101064e-16,1.76721994572244e-15,1.1982887650498988e-27,1.0900851135730955e-17,9.56551162837504e-33,1.6832961074823751e-16,1.2784344896170134e-16,1.1825287004183624e-25,3.731557039795139e-24,5.664298935571732e-17,1.8162681588693892e-32,3.666727731058857e-19,5.358647040702116e-49,1.1317680450476658e-46,7.419717877198322e-21,8.294212089158438e-36,5.86458009244918e-31,1.4457439468118954e-17,2.419944946307139e-36,7.508257376167929e-38,3.940580997388352e-32,1.5239844772657403e-30,2.4294915424486477e-42,5.334736283762611e-24,2.6444480237455404e-45,2.3461841440923898e-37,2.681772447626687e-27,5.435512056959202e-44,1.9257695555957371e-53,2.6380682303086606e-49,1.0035998057435115e-16,1.2667452255756129e-19,1.854802331896225e-28,5.2790087739865736e-27,1.0159504971997704e-22,4.077569698769152e-45,1.231019208229763e-39,3.0960759260717317e-53,3.0874215564958694e-46,1.9816518151006108e-49
3.40651497148455e-12,0.07257050991306896,3.76,0.0,0.6611723032235758,0.9999999999463767,4.5299700745562484e-20,1.0949315355998583e-33,1.0549118453012902e-22,2.7727556719887562e-09,6.025177154175266e-11,1.4611006557669385e-14,6.621699607477581e-12,2.7285553680465378e-15,5.361951553801635e-11,8.272313934021377e-16,2.267849742067959e-16,3.1025111535388846e-15,2.7261261599712197e-27,1.9138238506502364e-17,2.774229452098879e-32,2.95526348810087e-16,2.2445302429931597e-16,2.689676104882326e-25,8.48342929987601e-24,9.88921776823533e-17,5.26775638271747e-32,6.391970048782292e-19,2.04220737387635e-48,4.261860313259187e-46,1.6776177621548694e-20,2.47953550903483e-35,1.664432443671987e-30,2.537998520282281e-17,7.097293875799394e-36,2.242542035054619e-37,1.1818943202753963e-31,4.571600538290095e-30,8.816675792832806e-42,1.2762901882850573e-23,1.0012765538026298e-44,7.039951919285015e-37,6.064606846856623e-27,2.0562822286712245e-43,9.002490473425964e-53,1.0702654089405079e-48,1.3373881206970453e-16,2.22255157737718e-19,4.276677578859072e-28,1.1991574702597269e-26,2.3033272497832403e-22,1.497536378549407e-44,4.6308467835052886e-39,1.435173090247708e-52,1.1937135349881354e-45,9.422849621125243e-49
5.109772637710502e-12,0.07257050992239268,3.76,0.0,0.6611723025002437,0.9999999999195622,1.512427033378506e-19,3.6536555171800705e-33,2.3497395145835475e-22,4.15912065098289e-09,9.038667944516064e-11,3.247410348242919e-14,9.933698788193261e-12,6.083159096875849e-15,8.042944814591355e-11,1.8442808545456795e-15,5.055382492037075e-16,6.915702273935198e-15,9.106380045241042e-27,4.2664428100486286e-17,1.4103425457825347e-31,6.587905790253995e-16,5.003814747476156e-16,8.980033968639147e-25,2.829103174977846e-23,2.1917961823222206e-16,2.6781407842103595e-31,1.4032535402945063e-18,1.820529934386447e-47,3.40627420496604e-45,5.521776461230155e-20,1.2704802711831704e-34,8.031580285146474e-30,5.656719450241897e-17,3.717392226010392e-35,1.1461096708759932e-36,6.112597715552023e-31,2.3646212672429306e-29,6.905842367969727e-41,4.763680415063088e-23,8.175704824377517e-44,3.644148173635395e-36,1.9969869680335613e-26,1.674560115258391e-42,1.1713533457976589e-51,1.1064035610566412e-47,2.0038266900356864e-16,4.947746085909147e-19,1.4744092973410406e-27,3.991074709513613e-26,7.630397189538947e-22,1.2158314447176435e-43,3.696796579751953e-38,1.8332099611484748e-51,9.573528217654121e-45,1.170939236740245e-47
8.516287970162406e-12,0.0725705099410401,3.76,0.0,0.6611723010535571,0.9999999998659276,7.111427212826649e-19,1.7157413454835594e-32,6.483621534276365e-22,6.931824325476737e-09,1.5067472510726952e-10,8.95411301698164e-14,1.656002064532604e-11,1.6817258161764874e-14,1.340496612697384e-10,5.098715542836078e-15,1.3972062034087496e-15,1.911205162283374e-14,4.286391746008765e-26,1.179297861213351e-16,1.1683272553553179e-30,1.8208659381039486e-15,1.3831952294469134e-15,4.222380582854999e-24,1.326844338428906e-22,6.029331045290901e-16,2.218815397858318e-30,3.757722867604068e-18,3.3458177452922476e-46,4.889900164666637e-44,2.51707968376538e-19,1.016197049529403e-33,6.184284257554737e-29,1.5628989961292562e-16,3.287914446383054e-34,9.114926483086755e-36,4.99418902387708e-30,1.9317283769532012e-28,1.0216349059995088e-39,2.750689125964302e-22,1.2318221049053893e-42,2.9821725143545646e-35,9.112357321813166e-26,2.509391420876299e-41,3.264184891716692e-50,2.5287322661417488e-46,3.332164908464286e-16,1.3635854884295621e-18,7.412148012852226e-27,1.8636074115059206e-25,3.5268584728646396e-21,1.9469728254248992e-42,5.297409543068458e-37,4.868329745480323e-50,1.3748106846948795e-43,2.882143289410918e-46
1e-11,0.07257050997833493,3.76,0.0,0.6611723004234413,0.9999999998425646,1.207322653606205e-18,2.9097956370130047e-32,8.923893004199437e-22,8.139467934602004e-09,1.7694085941098362e-10,1.2329463796544396e-13,1.944709274077819e-11,2.317167051040862e-14,1.5740415761289067e-10,7.025339221185018e-15,1.9248429821693748e-15,2.632825801618316e-14,7.283023815560777e-26,1.6247520747568541e-16,2.6672776340557922e-30,2.5085707485404333e-15,1.905727412681697e-15,7.168383990909924e-24,2.2480508589768185e-22,8.29763787634346e-16,5.0660815955259374e-30,5.090202914982443e-18,1.4140708798400294e-45,1.6047857569290987e-43,4.1746598890847145e-19,2.2360434407853268e-33,1.3628353418283528e-28,2.152716053763856e-16,8.029310715647967e-34,1.9945345667503606e-35,1.1235429742100474e-29,4.344576481617584e-28,3.399084733944788e-39,5.326270783157103e-22,4.166722964313193e-42,6.718588103072584e-35,1.5125994372010324e-25,8.425262211647544e-41,1.7803688458997407e-49,1.217267683975038e-45,3.9088439144438716e-16,1.8755360876095185e-18,1.3216106558796283e-26,3.146618851105642e-25,5.908742411878768e-21,7.15625890433369e-42,1.7326505340829535e-36,2.613062374927253e-49,4.5719555459335745e-43,1.4313196921597564e-45
1.5329318635066213e-11,0.07257050997833493,3.76,0.0,0.6611722981600933,0.9999999997586353,4.2521722892516044e-18,1.0230715641202426e-31,2.0890507576192483e-21,1.2477126526948013e-08,2.713237496657806e-10,2.890599589152159e-13,2.9821965745019066e-11,5.43988077896412e-14,2.412914808503886e-10,1.649342790737138e-14,4.516983326971971e-15,6.177634461673575e-14,2.56845519840081e-25,3.8134383944151714e-16,1.3313289366799962e-29,5.887292314318363e-15,4.4732867397480256e-15,2.5246684052491784e-23,7.891467187680581e-22,1.9431944933932433e-15,2.528901128096466e-29,1.1412538744880711e-17,1.000386413998267e-44,1.020469086590307e-42,1.4140671214341362e-18,1.0783954288847222e-32,6.588948142032754e-28,5.049287849867894e-16,4.243063678286756e-33,9.567568950676638e-35,5.533261296609377e-29,2.1390613887791046e-27,2.1759587260720516e-38,2.2509080925416347e-21,2.6888670009563995e-41,3.313145738237696e-34,5.131110971784163e-25,5.417405118819393e-40,1.3592699367072797e-48,8.98022491772085e-45,5.970797162197968e-16,4.38265578102129e-18,5.0165552694103705e-26,1.0983477867969067e-24,2.0359615085564555e-20,4.795705053465629e-41,1.0998904326323135e-35,1.9869138312131318e-48,2.9266981382207765e-42,1.0654865746960167e-44
2.8955379964873825e-11,0.07257051005292431,3.76,0.0,0.6611722923728042,0.9999999995439588,2.9223709678483006e-17,6.991757686417924e-31,7.395067006171767e-21,2.3567310444869927e-08,5.129134940314536e-10,1.0296346384461508e-12,5.6383101644636434e-11,1.9409261856350486e-13,4.55780704092255e-10,5.885224949490964e-14,1.60979679060952e-14,2.200883585885825e-13,1.772533557519404e-24,1.3597270756551175e-15,1.8001330066987046e-28,2.0986420041241678e-14,1.5953647862311786e-14,1.735051466876142e-22,5.365545774583938e-21,6.9138956580814475e-15,3.420785067910549e-28,3.619164677780505e-17,4.062087145931343e-43,2.613114031712417e-41,8.641276665406005e-18,1.309522853971541e-31,8.501088809409177e-27,1.7970903386082337e-15,7.092731109730831e-32,1.140531854379264e-33,7.2945132201091105e-28,2.816293187924128e-26,5.416541305033395e-37,2.3086141135253765e-20,7.196025303761847e-40,4.3854545259095186e-33,3.152689080991541e-24,1.418261566752795e-38,6.823637955769843e-47,3.747837568721375e-43,1.1176799760285311e-15,1.5436930185667978e-17,4.22204786890412e-25,7.333564883445653e-24,1.306244567041304e-19,1.5121042970995157e-39,2.7850376662972366e-34,1.0103194535263871e-46,8.061137865592013e-41,4.83231172121644e-43
4.258144129468144e-11,0.07257051012751331,3.76,0.0,0.661172286585033,0.9999999993291598,8.875582847084165e-17,2.1162047124826977e-30,1.5893894063558872e-20,3.4656933862679915e-08,7.548921095057319e-10,2.2255814356188753e-12,8.299394999372783e-11,4.199268127930527e-13,6.702773866832944e-10,1.2733716528391025e-13,3.479508693894136e-14,4.755756952806623e-13,5.399991779284905e-24,2.9402018829812466e-15,7.324246712247063e-28,4.5370066849335867e-14,3.4503745311185646e-14,5.26943483292369e-22,1.6176036112983612e-20,1.4937023879299615e-14,1.3923643525203527e-27,7.117015184323004e-17,2.5425925716313292e-42,1.4044067140312982e-40,2.4263697612556864e-17,5.2311628420679144e-31,3.532896954195343e-26,3.879956372304338e-15,3.1960876999612677e-31,4.521523644908127e-33,3.0499769762875066e-27,1.1767043062743218e-25,2.7258873432723517e-36,8.476440195611221e-20,3.8583898205284716e-39,1.8328053839102475e-32,8.890627672508572e-24,7.51728896197305e-38,4.384887761278705e-46,2.209016408965354e-42,1.6288967618497231e-15,3.303839491441707e-17,1.4376404934240157e-24,2.1835714314755866e-23,3.785930375027533e-19,8.366329565929775e-39,1.4939352955226501e-33,6.654373774476069e-46,4.874963026274699e-40,3.378079322384534e-42
5.6207502624489055e-11,0.07257051020210198,3.76,0.0,0.6611722807967798,0.9999999991142384,1.9780253178576555e-16,4.701559600431995e-30,2.753021503848493e-20,4.574599699016066e-08,9.97259514367061e-10,3.876881255247532e-12,1.0965458221200386e-10,7.320394710985925e-13,8.847815479876021e-10,2.219948671086493e-13,6.060022104002948e-14,8.280477928395447e-13,1.2070383004049518e-23,5.122787822709388e-15,2.027138838938947e-27,7.903277571753531e-14,6.012738368473213e-14,1.1743291601638422e-21,3.579901104495223e-20,2.6010957608727385e-14,3.855238097996604e-27,1.1358744770203275e-16,1.019644268245384e-41,4.8754521596743075e-40,5.032449142414751e-17,1.4211287741772676e-30,9.981897268474186e-26,6.750073250574761e-15,9.654104441568408e-31,1.2207490355395889e-32,8.644237043873425e-27,3.33273995293053e-25,8.819602704905212e-36,2.17709618777421e-19,1.3279796062503725e-38,5.188770891078665e-32,1.852257509644631e-23,2.553007557128572e-37,1.7331680295801444e-45,8.05579235920373e-42,2.130893232356653e-15,5.699301010234152e-17,3.521182524083378e-24,4.775955028810418e-23,8.076362308538741e-19,2.9365779001606305e-38,5.18928144233579e-33,2.74105877420425e-45,1.8592563260139107e-39,1.4521133728981047e-41
6.983356395429666e-11,0.07257051027669031,3.76,0.0,0.6611722750080442,0.999999998899195,3.7181514716900617e-16,8.810775891989496e-30,4.224775571170158e-20,5.6834500046157186e-08,1.2400156225279952e-09,5.983512400268642e-12,1.3636507180280248e-10,1.1305729400141512e-12,1.0992932079968211e-09,3.4287357885604886e-13,9.350496432868504e-14,1.2773075789788629e-12,2.2756207750015506e-23,7.907502573227644e-15,4.552473680072924e-27,1.2196887428748083e-13,9.282836197405506e-14,2.20737320161094e-21,6.682669917272854e-20,4.013401569876288e-14,8.661579546455326e-27,1.61328098460084e-16,3.1867186684759594e-41,1.32580472906178e-39,8.828851130933873e-17,3.1157412673046808e-30,2.2773916530652396e-25,1.0403881629858133e-14,2.3483084739471703e-30,2.6614884630348276e-32,1.975574887470467e-26,7.611490654363193e-25,2.2482032044107056e-35,4.593798111126718e-19,3.5900077247497897e-38,1.18423634141087e-31,3.265220245205922e-23,6.800602097701214e-37,5.26312327867643e-45,2.2669798107082624e-41,2.623835348467928e-15,8.710437898642762e-17,7.191860116469025e-24,8.812217815376006e-23,1.4544540937512313e-18,8.064661413550255e-38,1.4135753040415977e-32,8.684387789255756e-45,5.469224230432561e-39,4.710606730137485e-41
9.70856866139119e-11,0.07257051042586596,3.76,0.0,0.6611722634291263,0.9999999984687425,9.719815889301204e-16,2.289498535579914e-29,8.072307324368304e-20,7.900982675629699e-08,1.72669362748059e-09,1.1562685333414204e-11,1.8993589463765168e-10,2.187429369417213e-12,1.5283390982361962e-09,6.634730505101735e-13,1.8058217320548875e-13,2.465460914496078e-12,5.983800558518319e-23,1.5283380486121317e-14,1.5806711926697373e-26,2.3564020153546427e-13,1.7947592376012758e-13,5.770154928691518e-21,1.7229495580879043e-19,7.752130031825072e-14,3.0100638523699873e-26,2.6790886981544605e-16,1.9886404719357492e-40,6.291922691521634e-39,2.0276777213200568e-16,1.0200299099378459e-29,8.085790143862466e-25,2.004945370660345e-14,9.439966186689893e-30,8.631328591134251e-32,7.023401273018527e-26,2.7021091880497444e-24,9.538749364548808e-35,1.434583222174246e-18,1.7079859755946729e-37,4.194776470990303e-31,7.577566173593278e-23,3.1256708755783773e-36,3.0521965003047625e-44,1.1309995839884555e-40,3.5831563229730624e-15,1.650930332843987e-16,2.162964405751253e-23,2.220358742710544e-22,3.498687704947294e-18,3.934889488253332e-37,6.745222952531736e-32,5.451010007098031e-44,2.999613654073704e-38,2.9941054025796684e-40
9.999999999999999e-11,0.07257051057504027,3.76,0.0,0.6611722621907749,0.9999999984226815,1.060043750528412e-15,2.495318376792749e-29,8.55370464758917e-20,8.138110043731283e-08,1.7788304401053247e-09,1.226710344767712e-11,1.956765462149551e-10,2.320986869863104e-12,1.5742226016214512e-09,7.039920435702614e-13,1.9157033369325437e-13,2.615327007560271e-12,6.530045785351348e-23,1.6214712210568065e-14,1.7702343201526488e-26,2.499884441518537e-13,1.9041948723756672e-13,6.29290374644432e-21,1.8762445683337184e-19,8.224041714302618e-14,3.3713778910791125e-26,2.799110730903006e-16,2.3509980829778753e-40,7.246947552487626e-39,2.181920775811638e-16,1.1344642204601753e-29,9.071923461998558e-25,2.126453452784291e-14,1.072924182062436e-29,9.591226541891567e-32,7.880284787062619e-26,3.0313020930410597e-24,1.0880162862620429e-34,1.5899194132156363e-18,1.970845952297635e-37,4.704378739320165e-31,8.163650310776882e-23,3.593711451798043e-36,3.588388761241931e-44,1.3094505971651413e-40,3.683689980926501e-15,1.7478695455265735e-16,2.390963079956844e-23,2.4119476762553954e-22,3.782152242691946e-18,4.552047697934135e-37,7.773478711776114e-32,6.444526210788821e-44,3.508103174487975e-38,3.5444643189558253e-40
