Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43)
2.1797145475962719e-07,0.11287605401182342,3.76,0.0,0.26257558085472965,0.9588368144246067,0.05226555900645535,4.056099104210028e-10,1.6759481815780885e-08,0.0550179489175663,0.004708369284751388,0.06552649172509509,0.012813478503071256,0.22518896337989755,0.004139965671710882,0.18562854239951998,2.006424909112646e-06,1.265938623723303e-05,0.0019495004408957958,0.000679815106377678,0.016474809174368388,0.0037013367620343284,0.004829718223276546,0.0009757770610030703,0.009482091759069769,0.0009811443595657348,0.00042181601890168836,3.478201056978485e-08
2.2201000706775436e-07,0.11299206950455018,3.76,0.0,0.25678187040204925,0.9575364586311039,0.05388335194747696,4.1491634441817403e-10,1.710311129615465e-08,0.055262976024498894,0.0046284942780068375,0.06694264958695424,0.012826393730485554,0.22890018678039786,0.00420204535560871,0.1897442895468332,1.968318791327609e-06,1.268793791283886e-05,0.0019896836465294917,0.0006999997094756408,0.01737173515227413,0.003728433744169189,0.004996823144417563,0.0010051590290558884,0.010055238528320293,0.0009929556842838585,0.0004316834317784898,3.4584713019328656e-08
2.2604855937588154e-07,0.11310643267792729,3.76,0.0,0.25111198881508645,0.9562311630816941,0.05550262368283083,4.2397925071491854e-10,1.7440058263458042e-08,0.055479867256495424,0.004548528944158129,0.06833696043251847,0.012835423521059418,0.2324897145242643,0.004262698854261787,0.19380650527431534,1.9303447296016245e-06,1.2709837019699199e-05,0.0020283060855018423,0.000719882942593958,0.018286545298919207,0.0037540606897659883,0.005162991986865829,0.0010339896355682982,0.01064386065264074,0.0010044835978284747,0.0004411852528034158,3.4381097988942064e-08
2.3008711168400872e-07,0.1132191466782547,3.76,0.0,0.2455651575130585,0.9549214820204688,0.057122792014553676,4.3279334961183577e-10,1.7770169469700618e-08,0.055669811484609914,0.004468634899666137,0.06970901363860871,0.012840781868019206,0.23595881652116324,0.004321951483662453,0.19781501173547023,1.8925711929044016e-06,1.2725410391149641e-05,0.002065369638398451,0.000739449709392581,0.0192184937484152,0.0037782622507219372,0.005328047253842745,0.001062241278807929,0.011247571048957005,0.0010157303347514519,0.00045031925630268824,3.417184673617163e-08
2.341256639921359e-07,0.1133302175127446,3.76,0.0,0.24014040076451906,0.9536079519170982,0.05874330698124609,4.4135428689820925e-10,1.8093312747489095e-08,0.05583398850564929,0.004388959012393119,0.0710584722252706,0.01284267341951878,0.2393089333994058,0.004379827031302334,0.20176973317336325,1.8550596298672489e-06,1.2734979587127308e-05,0.002100880695686115,0.0007586863012672298,0.020166836293436626,0.00380108242255632,0.005491822843304927,0.0010898893689437143,0.011865971084000703,0.0010266982388269915,0.00045908452576353347,3.395758822408083e-08
2.3816421630026307e-07,0.11343965369362705,3.76,0.0,0.23483656681292708,0.9522910914287853,0.06036364937821782,4.4965859246446154e-10,1.840937610090854e-08,0.055973564406757235,0.00430963435423699,0.07238506792630602,0.012841293971415266,0.24254165677901068,0.004436347882543651,0.20567068646893472,1.8178649664858185e-06,1.2738859846561362e-05,0.002134849758599661,0.0007775803159763412,0.021130832557110672,0.0038225645702687186,0.005654163885239948,0.0011169122241104937,0.012498652371358108,0.0010373897806121755,0.00046748134705279807,3.37389031777978e-08
2.422027686083902e-07,0.11354746599798145,3.76,0.0,0.22965234752778252,0.9509714013930151,0.06198332935375636,4.5770363834517024e-10,1.8718266791163757e-08,0.05608968757595903,0.0042307811076358,0.07368859638246293,0.012836830905066378,0.24565871092827118,0.004491535151923231,0.20951797241537204,1.7810360760795592e-06,1.273735921139655e-05,0.002167291055702832,0.000796120580725933,0.0221097479691151,0.0038427514409137354,0.005814926530909841,0.001143290959294828,0.013145198481215998,0.0010478075699678505,0.00047551110571067103,3.35163276677333e-08
2.4624132091651737e-07,0.11365366720856131,3.76,0.0,0.22458629665479307,0.9496493648539746,0.06360188507356947,4.654875958440809e-10,1.9019910395294023e-08,0.056183485295137,0.004152507428128353,0.07496891248315396,0.01282946358065359,0.2486619357352946,0.0045454088152515944,0.2133117676595393,1.7446162236802436e-06,1.2730777804647666e-05,0.002198222176106675,0.0008142970797830492,0.023102855553499915,0.003861685166006753,0.0059739777011290855,0.0011690093693727862,0.013805186560582444,0.0010579543644657458,0.0004831761884420705,3.3290356700631114e-08
2.502798732246445e-07,0.11375827189236823,3.76,0.0,0.21963684673766484,0.9483254471237663,0.06521888144736027,4.73009391031166e-10,1.9314249870533076e-08,0.056256060859519584,0.004074910264515018,0.07622592587507984,0.012819363692510136,0.25155327092647545,0.004597987839483995,0.21705231725819674,1.7086434862883447e-06,1.271940724362126e-05,0.00222766372003164,0.000832100886537429,0.024109437536742998,0.003879407256326638,0.006131194800205347,0.0011940538075724226,0.01447818886283577,0.0010678330743041633,0.000490479888912483,3.306144742229797e-08
2.543184255327717e-07,0.11386129618769193,3.76,0.0,0.2148023247711775,0.9470000958783044,0.0668339089135657,4.802686596858437e-10,1.9601244648577938e-08,0.05630849117813658,0.0039980761377792,0.07745959664932876,0.01280669559163629,0.254334741476883,0.004649290308504499,0.22073992780947774,1.6731511489876448e-06,1.2703530175303402e-05,0.0022556389671127127,0.0008495240998408646,0.025128786783773276,0.003895958590980144,0.006286465400900901,0.001218413060512597,0.015163774185992027,0.0010774467641208073,0.0004974263179579003,3.2830021813096764e-08
2.583569778408988e-07,0.11396275761213141,3.76,0.0,0.21008096664981082,0.9456737412874239,0.06844658227848431,4.872657029606463e-10,1.988086973199712e-08,0.05634182480985216,0.003922081879769689,0.0786699312156244,0.012791616580814772,0.25700844415376395,0.004699333543257469,0.22437496111947822,1.6381680778105523e-06,1.2683419922740659e-05,0.0022821735625823737,0.0008665597844243769,0.026160208070466564,0.003911379402160881,0.006439686905584901,0.0012420782209162794,0.0158615092197952,0.001086798652098653,0.000504020318277747,3.2596469502831564e-08
2.62395530149026e-07,0.11406267488431115,3.76,0.0,0.20547093047789186,0.9443467961784472,0.07005653960601593,4.940014432526794e-10,2.0153114774921034e-08,0.05635708039022283,0.0038469953329200437,0.07985697837046393,0.012774277187443601,0.2595765351327121,0.004748134214889921,0.22795782836447034,1.603719070928394e-06,1.2659340229610895e-05,0.0023072952213892663,0.0008832019151835974,0.027203019201458237,0.0039257092569263165,0.006590766188469912,0.0012650425590323676,0.016570959802271377,0.0010958921068533862,0.0005102673836381818,3.236115034554821e-08
2.664340824571531e-07,0.11416106776151885,3.76,0.0,0.20097030880768085,0.9430196562320129,0.07166344115445646,5.004773796246171e-10,2.0417983183847822e-08,0.05635524540669922,0.00377287601242326,0.08102082556356044,0.012754821418000375,0.26204121862521623,0.004795708449870208,0.23148898471094367,1.5698251887372764e-06,1.2631545090026066e-05,0.0023310334502425955,0.0008994453251042107,0.02825655198240286,0.003938987037280394,0.006739619223528133,0.001287301393729482,0.01729169208693779,0.0011047306425593427,0.0005161735825802979,3.212439641461147e-08
2.704726347652803e-07,0.11425795689060768,3.76,0.0,0.19657713986820918,0.9416927002084592,0.07326696835746946,5.066955438779799e-10,2.0675491262683488e-08,0.056337275284236495,0.0036997757321427615,0.08216159536417181,0.012733386996997203,0.2644047364594988,0.004842071926486062,0.23496892435989505,1.536504063374437e-06,1.2600278653408094e-05,0.002353419287458276,0.0009152856565767521,0.029320153055703367,0.0039512509196736765,0.006886170702158274,0.0013088519641353312,0.018023273622325215,0.0011133179126360966,0.000521745486610389,3.18865141865159e-08
2.7451118707340743e-07,0.11435336367188718,3.76,0.0,0.19228941784460227,0.9403662902026846,0.0748668228469789,5.126584583812425e-10,2.092566736661797e-08,0.05630409274740852,0.003627739195298565,0.08327944212639396,0.012710105592786451,0.2666693585595011,0.00488723996248653,0.23839817598525354,1.5037701889369793e-06,1.256577519591113e-05,0.0023744850603407003,0.0009307193158377034,0.030393184608588662,0.003962538354716641,0.00703035364416599,0.0013296933026030065,0.018765274345897868,0.0011216577022320699,0.0005269901028316501,3.164778667029478e-08
2.785497393815346e-07,0.11444731013472596,3.76,0.0,0.18810510226554178,0.9390407719252344,0.07646272551605696,5.183690948483894e-10,2.1168551042501154e-08,0.056256587427926545,0.0035568045509807356,0.08437454885077636,0.012685103032296101,0.2688373742687728,0.004931227593860751,0.24177729853862573,1.4716351932410714e-06,1.2528259149717003e-05,0.002394264159714532,0.0009457434302772242,0.0314750249622663,0.003972886047632758,0.007172109005197398,0.001349826109692368,0.019517267494810392,0.0011297539197513667,0.0005319148109533128,3.1408474864216345e-08
2.8258829168966173e-07,0.11453981882427587,3.76,0.0,0.18402212655523859,0.9377164750072964,0.07805441561996834,5.238308333098343e-10,2.140419220216099e-08,0.056195615688489436,0.0034870039177251127,0.0854471242384717,0.01265849950639831,0.2709110844669878,0.004974049644876112,0.24510687739401793,1.4401080915004747e-06,1.2487945181944247e-05,0.0024127908311371957,0.0009603558083666531,0.03256506905074074,0.003982329939871188,0.00731138528343772,0.0013692526317653593,0.020278830436242762,0.0011376105876823798,0.00053652730458773,3.116881940679113e-08
2.866268439977889e-07,0.11463091269847349,3.76,0.0,0.1800384058045798,0.9363937133272351,0.07964164991361339,5.290474225697289e-10,2.163265036013013e-08,0.05612200063604511,0.003418363875474428,0.08649739993319028,0.012630409767240008,0.27289279442816117,0.005015720789605547,0.24838752080772736,1.4091955229228899e-06,1.2445038316220568e-05,0.002430099982263604,0.0009745549019730857,0.03366272879769361,0.003990905192282885,0.007448138128084075,0.0013879765417094034,0.02104954542029945,0.0011452318329381599,0.000540835536724897,3.092904239701638e-08
2.9066539630591603e-07,0.11472061503461278,3.76,0.0,0.1761518438138602,0.9350727853562565,0.08122420182378856,5.34022943260432e-10,2.185399388320009e-08,0.056036532299971735,0.003350905927175512,0.0875256279453356,0.012600943318604249,0.274784807371634,0.005056255605282173,0.2516198566703567,1.3789019713615915e-06,1.2399734090753977e-05,0.0024462270057859317,0.0009883397708412523,0.03476743339955915,0.0039986461701977845,0.007582329951786281,0.0014060028232247641,0.021829000258655314,0.0011526218768561206,0.000544847669258874,3.0689348450465114e-08
2.947039486140432e-07,0.11480894934473225,3.76,0.0,0.17236033945698992,0.9337539745207883,0.0828018606548936,5.387617721813562e-10,2.206829921468917e-08,0.05593996795309088,0.003284646931199595,0.08853207825192677,0.012570204600167504,0.2765894186591394,0.0050956686179145574,0.25480452952968524,1.3492299705480142e-06,1.2352218747005315e-05,0.0024612076173247577,0.0010017100490365871,0.03587862952261665,0.004005586430599125,0.007713929548930883,0.0014233376590384614,0.02261678893228131,0.0011597850249875153,0.0005485720264291892,3.0449925881551833e-08
2.9874250092217033e-07,0.11489593929915241,3.76,0.0,0.1686617924146745,0.9324375495791927,0.08437443082685366,5.432685468255021e-10,2.2275650141933964e-08,0.05583303255553527,0.0032195995058093806,0.08951703656536544,0.012538293166308863,0.2783089105933575,0.00513397434065839,0.25794219786470857,1.3201802945164546e-06,1.2302669443668977e-05,0.002475077707605636,0.0010146659131596654,0.036995781421589276,0.004011758711468983,0.007842911721357322,0.001439988323337485,0.023412512131691897,0.001166725656814903,0.0005520170520300848,3.02109483180307e-08
3.027810532302975e-07,0.11498160865754385,3.76,0.0,0.16505410832181772,0.9311237650105082,0.08594173114408213,5.475481318897618e-10,2.247613716010812e-08,0.055716419303318145,0.003155772406953729,0.0904808022637688,0.012505303859957531,0.27994554777530417,0.005171187305470447,0.2610335315924779,1.2917521342671593e-06,1.225125449146399e-05,0.0024878732082260252,0.0010272080521603407,0.03811837098689863,0.004017194923340791,0.007969256912849132,0.001455963078647659,0.024215777733226175,0.0011734482155186104,0.0005551912702307919,2.997257548446366e-08
3.0681960553842463e-07,0.11506598120695523,3.76,0.0,0.16153520337220634,0.9298128614130217,0.08750359409434594,5.516055892725743e-10,2.2669856847002657e-08,0.055590790265133395,0.0030931708806640696,0.09142368647539388,0.012471326981868884,0.2815015729798533,0.005207322088581934,0.26407920979056143,1.263943261453263e-06,1.2198133604682479e-05,0.002499629970305132,0.0010393376385979577,0.03924589772737334,0.004021926143093534,0.008092950853521165,0.0014712710773237595,0.025026201214909557,0.0011799571978746307,0.0005581032498420634,2.973495395156311e-08
3.108581578465518e-07,0.11514908070625145,3.76,0.0,0.15810300842128922,0.9285050659105661,0.08905986517645544,5.554461493691116e-10,2.2856911174532177e-08,0.05545677709254266,0.003031796991282579,0.09234601030956358,0.012436448455647512,0.28297920351072187,0.005242393330331036,0.26707991861909663,1.23675017961055e-06,1.2143458165723141e-05,0.002510383655306399,0.0010510563012108083,0.04037787869484863,0.004025982609987237,0.0082139842150191,0.001485922267763164,0.025843406015444242,0.001186257144346423,0.0005607615718593074,2.9498218611757847e-08
3.1489671015467893e-07,0.11523093083644591,3.76,0.0,0.1547554726255846,0.9272005925645651,0.09061040225577664,5.5907518169683e-10,2.3037406868334923e-08,0.05531498179025771,0.0029716499267298333,0.09324810322645843,0.012400749988743487,0.28438062799829555,0.005276415749891625,0.2700363494275402,1.2101682637192388e-06,1.2087371499307597e-05,0.0025201696373214704,0.0010623660986736646,0.04151384835672629,0.004029393723875806,0.008332352277259637,0.0014999273054089714,0.02666702383985124,0.0011923526294370754,0.0005631748001106875,2.926249331551961e-08
3.189352624628061e-07,0.11531155515644526,3.76,0.0,0.15149056665500565,0.9258996427899573,0.09215507494661469,5.624981676869896e-10,2.3211454926202606e-08,0.05516597753464842,0.002912726282017923,0.09413030153816879,0.012364309229562049,0.28570800360569115,0.005309404155424687,0.2729491970322828,1.1841918889281125e-06,1.203000915357887e-05,0.0025290229161065666,0.001073269494437224,0.04265335842219642,0.004032188045495733,0.008448054607267007,0.0015132974685668561,0.027496694915238377,0.0011982482523647856,0.0005653514548381824,2.9027891208182122e-08
3.2297381477093324e-07,0.11539097706376156,3.76,0.0,0.1483062855122438,0.9246024057732647,0.09369376402054251,5.657206784313219e-10,2.337917015051573e-08,0.055010309529888175,0.0028550203221974304,0.09499294703350399,0.012327199920783835,0.28696345361040804,0.005341373450160139,0.2758191581522611,1.158814548991568e-06,1.1971499185591596e-05,0.002536978040172453,0.0010837693325574326,0.04379597762745601,0.0040343932987316825,0.008561094750510805,0.001526044579021726,0.028332068200101923,0.001203948628101987,0.0005672999890397846,2.8794516095949502e-08
3.270123670790604e-07,0.11546921975977929,3.76,0.0,0.14520065099127913,0.9233090588912046,0.09522636083977129,5.687483536731985e-10,2.3540670525398747e-08,0.05484849589232018,0.0027985242258866945,0.09583638571921363,0.012289492048975904,0.28814906533083245,0.0053723386348914215,0.2786469299905758,1.134028965014123e-06,1.1911962448948041e-05,0.0025440690392468366,0.001093868814435768,0.04494129148490283,0.004036036374761899,0.008671479935019957,0.0015381809274064896,0.029172801550483803,0.0012094583788002577,0.0005690287674021597,2.8562463060334478e-08
3.3105091938718754e-07,0.1155463062191904,3.76,0.0,0.14217171380508503,0.9220197681283739,0.09675276681469336,5.715868778345655e-10,2.3696076626285263e-08,0.05468102855470468,0.002743228310492673,0.09666096667047397,0.012251251990547973,0.289266888368713,0.005402314807337023,0.28143320895095253,1.1098271852449376e-06,1.1851512881653016e-05,0.0025503293654477593,0.0011035714764033341,0.04608890200093313,0.004037143337964134,0.008779220788428698,0.0015497192032472586,0.030018561846206198,0.0012147821256239877,0.000570546047655886,2.8331818397755267e-08
