Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),C2H4(29),H(6),H2(9),C2H3(28),C2H2(22),HO2(12),CH3O2(36),C2H5O2(40),OH(8),O(7),CH2O(19),H2O2(13),HCO(16)
1.5217381962345434e-07,0.840044740990274,3.76,0.0,0.8413472709036026,0.9998848550682243,6.798623175022542e-05,1.7727070591852762e-12,3.9826066007848597e-10,0.01254727665112391,0.0007953211394500514,0.0016454948621818315,0.0019711195411589145,0.0009416137592748011,0.0009686430734991234,3.0961400049655494e-07,1.0726190018420619e-07,2.4668566538400663e-05,5.676626255677024e-07,6.838076113939792e-08,7.00961124663121e-05,2.4610600426489767e-05,1.645084744961946e-05,2.299889464505642e-07,7.687371631906992e-08
1.5413595285502217e-07,0.8400684725151844,3.76,0.0,0.8411706607785342,0.9998809010838551,7.124495789350173e-05,1.867274927273313e-12,4.0309301690225215e-10,0.012688211100611687,0.0008126228539227288,0.001686166235429809,0.0020393690551916196,0.0009669314991818218,0.0010081104720737323,3.313814639867465e-07,1.1631333653790906e-07,2.519381887772946e-05,5.74655226726664e-07,6.991203134334608e-08,7.246378175801679e-05,2.536898000607073e-05,1.688553138374248e-05,2.3767333667163777e-07,8.246230408239052e-08
1.5609808608659e-07,0.8400924182097732,3.76,0.0,0.8409924220321803,0.999876854318029,7.461255161607329e-05,1.9654648492349544e-12,4.079134552211626e-10,0.012828685861164717,0.0008300800013271781,0.0017272837011214923,0.0021090933716852345,0.000992561932613672,0.0010486231082696888,3.5436634050522193e-07,1.2599818322888648e-07,2.5726572286231646e-05,5.816238771506181e-07,7.14574718973537e-08,7.48748089898312e-05,2.613867071696644e-05,1.732654089009819e-05,2.455484454949344e-07,8.838756818202341e-08
1.5806021931815783e-07,0.8401165799778078,3.76,0.0,0.840812541571122,0.9998727137170138,7.809096910410834e-05,2.0673600423996773e-12,4.1272218994578455e-10,0.012968704347078811,0.0008476916077613604,0.0017688455493270415,0.0021803055908159704,0.001018503600315345,0.0010901933762879057,3.786191438567411e-07,1.3635173195278232e-07,2.6266897483734613e-05,5.885687241409438e-07,7.301699558143623e-08,7.732917777994904e-05,2.6919632728130392e-05,1.777391820130644e-05,2.536180685015612e-07,9.46656155365154e-08
1.6002235254972566e-07,0.8401409597106413,3.76,0.0,0.8406310063800808,0.9998684782321451,8.168216481336618e-05,2.1730442335211775e-12,4.1751943927489054e-10,0.013108270011590996,0.0008654566800309009,0.0018108500786665263,0.002253018726660509,0.0010447550160202492,0.001132833595540567,4.041917235558238e-07,1.4741073551079069e-07,2.681486435726524e-05,5.954899169267678e-07,7.459051340265607e-08,7.982686429958725e-05,2.771182537329089e-05,1.8227706399064328e-05,2.618860638718714e-07,1.0131312206524501e-07
1.619844857812935e-07,0.8401655592869722,3.76,0.0,0.8404478035235813,0.9998641468199148,8.53880911242482e-05,2.2826016441801367e-12,4.223054246974849e-10,0.01324738634680834,0.0008833742056266938,0.0018532955964015543,0.0023272457054914395,0.0010713146661797156,0.0011765560093947892,4.311372761642174e-07,1.592134465073684e-07,2.737054194854084e-05,6.023876066524741e-07,7.617793459070803e-08,8.236783744884995e-05,2.8515207153365995e-05,1.868794941413982e-05,2.703563526783582e-07,1.083473453070694e-07
1.6394661901286132e-07,0.8401903805726084,3.76,0.0,0.8402629201476103,0.9998597184420616,8.921069800465534e-05,2.396116976321666e-12,4.270803709935256e-10,0.013386056883617175,0.0009014431527129234,0.001896180418527047,0.002402999364070957,0.0010981810097119558,0.001221372783906447,4.595103561489173e-07,1.7179965638616755e-07,2.7933998441459835e-05,6.09261946366603e-07,7.777916659460304e-08,8.495205902414414e-05,2.9329735737874324e-05,1.9154692026404412e-05,2.7903291916604893e-07,1.1578613711283565e-07
1.6590875224442915e-07,0.8402154254202222,3.76,0.0,0.8400763434812807,0.9998551920656612,9.315193268027077e-05,2.513675397931315e-12,4.318445062333187e-10,0.013524285191572638,0.0009196624701251405,0.001939502869863092,0.0024802924479437444,0.0011253524777704788,0.0012672960065450549,4.893668862491699e-07,1.8521073479067944e-07,2.8505301149600763e-05,6.161130910117865e-07,7.93941150804e-08,8.757948387750994e-05,3.0155367965483582e-05,1.9627979864900757e-05,2.879198110199118e-07,1.2364795640739685e-07
1.698330187075648e-07,0.8402661931449826,3.76,0.0,0.8396980596195952,0.9998458412127604,0.00010139805869631717,2.7612644271223795e-12,4.413412722609979e-10,0.013799429591636277,0.0009565479147064179,0.0020274540041240927,0.002639547407421252,0.0011806043720520075,0.0013625097454254315,5.53760886549363e-07,2.146811058164782e-07,2.9671710039441954e-05,6.29746424281947e-07,8.266477524296489e-08,9.296372898860795e-05,3.18397665472095e-05,2.0594377983297652e-05,3.063410802411906e-07,1.4071762570886143e-07
1.733648585243869e-07,0.8403126669879271,3.76,0.0,0.8393516867342253,0.9998370800403482,0.00010924474633136898,2.998785368382994e-12,4.498537431439242e-10,0.014045583725453059,0.0009902481408079376,0.0021080900953910466,0.0027882676408026263,0.0012313582885863498,0.0014521057699742007,6.173782549229848e-07,2.444742323553974e-07,3.0748969126105854e-05,6.41938689932404e-07,8.565429687112395e-08,9.79567148922061e-05,3.339324970554753e-05,2.148699610443654e-05,3.2368144922414383e-07,1.5772514638369363e-07
1.76896698341209e-07,0.8403598933589731,3.76,0.0,0.8389996329502676,0.999827985542277,0.00011750591252371819,3.2507502692763583e-12,4.5833488318898597e-10,0.014290362302940177,0.0010244183374646754,0.0021901184659658727,0.002942169481359115,0.0012830751205378194,0.0015454709425672677,6.867352367317941e-07,2.7765967172476807e-07,3.185265571568456e-05,6.540582988462655e-07,8.868671129670251e-08,0.00010308867514148002,3.498199937093293e-05,2.2401569206332582e-05,3.417691468591232e-07,1.7641945845138678e-07
1.804285381580311e-07,0.8404078825566528,3.76,0.0,0.8386418270125244,0.9998185518996894,0.0001261927732974952,3.5176708467987282e-12,4.667861408973262e-10,0.014533787518061817,0.0010590516785961626,0.0022735296773846027,0.0031013237382575016,0.001335744691015161,0.0016426727452088007,7.62208624958e-07,3.1454105112511e-07,3.298312927418041e-05,6.661062219669545e-07,9.17614039478644e-08,0.000108359113684783,3.6605733643263096e-05,2.33383941205136e-05,3.606301032094199e-07,1.96931868721888e-07
1.839603779748532e-07,0.840456644722637,3.76,0.0,0.8382781986707365,0.9998087733571718,0.0001353164917905314,3.800062619897089e-12,4.752089987837105e-10,0.01477588195489877,0.0010941411382977362,0.0023583143911112396,0.0032658001275567114,0.001389356519889208,0.0017437777310917182,8.44190219752556e-07,3.554418021038254e-07,3.414073914618906e-05,6.780834494124015e-07,9.487774168138088e-08,0.00011376747186029278,3.826416177023325e-05,2.4297776605897247e-05,3.8029093058083655e-07,2.1940109399751845e-07
1.8749221779167528e-07,0.8405061898373957,3.76,0.0,0.837908678710686,0.9997986442245349,0.0001448881730069904,4.098444665418218e-12,4.836049731284511e-10,0.01501666858212653,0.0011296794923290976,0.0024444633702322125,0.0034356672405148414,0.0014438998226441492,0.0018488514997465654,9.330869317373844e-07,4.007059466698455e-07,3.53258243271406e-05,6.899909902819484e-07,9.803507289147554e-08,0.00011931313032884022,3.9956984100006815e-05,2.5280031352615872e-05,4.0077892596818787e-07,2.439735099670119e-07
1.9102405760849738e-07,0.8405565277157425,3.76,0.0,0.8375331989851317,0.9997881588785945,0.00015491885872231625,4.413339380075657e-12,4.919756136794818e-10,0.015256170746781652,0.0011656593198930436,0.0025319674811304016,0.003610992512152821,0.0014993635098614986,0.001957958672195075,1.0293208646752745e-06,4.506988891131025e-07,3.653871323872307e-05,7.018298724421054e-07,1.0123272764652073e-07,0.00012499541084405003,4.1683892035158604e-05,2.628548198565264e-05,4.221220728885824e-07,2.7080340076268786e-07
1.9455589742531947e-07,0.8406076680025416,3.76,0.0,0.8371516924445445,0.9997773117649534,0.00016541952252544995,4.745272248489185e-12,5.003225033045011e-10,0.015494412167331046,0.0012020730056965315,0.002620817695135161,0.0037918421901137487,0.0015557361873126331,0.0020711628661590925,1.1333293772306538e-06,5.058082123474118e-07,3.7779723507902114e-05,7.136011422889884e-07,1.0447001785269477e-07,0.00013081357787955017,4.344456799032111e-05,2.7314461068061416e-05,4.443490425857831e-07,3.000532088289494e-07
1.9808773724214157e-07,0.8406596201684009,3.76,0.0,0.8367640931676044,0.9997660973997738,0.00017640106499186684,5.094771617553503e-12,5.086472575924119e-10,0.01573141692603,0.0012389127422971404,0.0027110050901442482,0.00397828130386437,0.0016130061566645092,0.002188526671370338,1.2455651229939702e-06,5.664444779162928e-07,3.9049161750019464e-05,7.253058644845509e-07,1.0774623744482645e-07,0.0001367668401236641,4.523868535564033e-05,2.836731010355735e-05,4.6748919457092673e-07,3.3189378481808047e-07
2.0161957705896366e-07,0.8407123935054531,3.76,0.0,0.8363703363914154,0.9997545103715438,0.00018787430897383015,5.462368477212003e-12,5.169515244045975e-10,0.015967209460580813,0.0012761705327271518,0.0028025208522135417,0.0041703736342841,0.0016711614167787222,0.0023101116250350304,1.3664960684967167e-06,6.330420283935815e-07,4.034732335642807e-05,7.369451216638508e-07,1.1106066260355851e-07,0.00014285435186030094,4.70659084685069e-05,2.944437953822798e-05,4.915725764808904e-07,3.6650463713794513e-07
2.0515141687578575e-07,0.8407659971231866,3.76,0.0,0.8359703585414032,0.9997425453428305,0.0001998499949983391,5.848596247758859e-12,5.252369833760523e-10,0.016201814555095725,0.0013138381933922414,0.002895356277110387,0.004368181683687785,0.0017301896655926587,0.0024359781875043065,1.4966054887752084e-06,7.060597910100249e-07,4.167449228713116e-05,7.48520014111534e-07,1.1441255199845261e-07,0.00014907521425072253,4.8925892595421414e-05,3.054602876112819e-05,5.166299232302844e-07,4.0407418079668347e-07
2.0868325669260785e-07,0.840820439944354,3.76,0.0,0.8355640972608499,0.9997301970520153,0.0002123387767648648,6.253990573760097e-12,5.335053453663677e-10,0.016435257330371208,0.0013519073572421775,0.002989502771826563,0.004571766646325675,0.001790078302569927,0.002566185718198637,1.636391940087794e-06,7.859820813258674e-07,4.3030940868865775e-05,7.600316594068602e-07,1.1780114705675711e-07,0.00015542847652948977,5.081828392523456e-05,3.1672626103532244e-05,5.426926554354102e-07,4.447999851876842e-07
2.1221509650942994e-07,0.840875730700954,3.76,0.0,0.8351514914400294,0.9997174603150125,0.00022535121673745087,6.6790891246888386e-12,5.417583518605182e-10,0.016667563233478157,0.0013903694772125067,0.003084951856046938,0.004781188379403682,0.0018508144317110238,0.0027007924518317396,1.7863692093491745e-06,8.733194058126407e-07,4.441692959906225e-05,7.714811920369579e-07,1.212256722577609e-07,0.00016191313712537745,5.274271957460757e-05,3.2824548836625184e-05,5.697928770873788e-07,4.888890204683129e-07
2.1574693632625204e-07,0.8409318779302968,3.76,0.0,0.8347324812448995,0.9997043300269632,0.00023889778182610292,7.12443140233959e-12,5.499977743197122e-10,0.01689875802667584,0.0014292158299348482,0.0031816951635699245,0.004996505374666728,0.0019123848651136739,0.0028398554749791065,1.9470662399242082e-06,9.686092621633106e-07,4.5832706956101296e-05,7.828697629779891e-07,1.2468533545253998e-07,0.0001685281447177661,5.469882760643924e-05,3.400218316741375e-05,5.979633724538136e-07,5.36557902176728e-07
2.1927877614307413e-07,0.8409888899711571,3.76,0.0,0.834307008145312,0.9996908011639043,0.0002529888391527579,7.59055855506251e-12,5.582254134827481e-10,0.01712886777565959,0.0014684375197124013,0.003279724443675805,0.005217774730588292,0.0019747761270713852,0.0029834307030362924,2.119027033486264e-06,1.0724169361115635e-06,4.727850921628531e-05,7.941985392438666e-07,1.281793282088018e-07,0.00017527239923872197,5.668622706195678e-05,3.5205924232634e-05,6.272376021900956e-07,5.88033133722921e-07
2.2281061595989623e-07,0.8410467749600229,3.76,0.0,0.8338750149426989,0.9996768687844079,0.0002676346518976766,8.078013198832891e-12,5.664430986184294e-10,0.01735791883715432,0.001508025482756605,0.0033790315624390973,0.005445052125208702,0.002037974458697707,0.0031315728576114623,2.302810527703712e-06,1.1853362935126344e-06,4.875456027793009e-05,8.054687034023993e-07,1.3170682618046723e-07,0.0001821447528304876,5.870452800703035e-05,3.6436176090433e-05,6.576496986428637e-07,6.435513463844533e-07
2.2634245577671832e-07,0.8411055408274427,3.76,0.0,0.8334364457971947,0.9996625280311896,0.0002828453752230966,8.587339245151474e-12,5.746526867296478e-10,0.01758593784586754,0.001547970491680745,0.003479608503981179,0.005678391789663997,0.002101965823063699,0.0032843354443953436,2.4989904495529627e-06,1.307990566433693e-06,5.026107149297129e-05,8.166814530590447e-07,1.3526698950163618e-07,0.00018914401076711303,6.075333159307577e-05,3.769335170960596e-05,6.892344603296748e-07,7.033595364373745e-07
2.2987429559354041e-07,0.8411651952944765,3.76,0.0,0.832991246254154,0.9996477741326806,0.0002986310522719055,9.119081735750767e-12,5.828560617098241e-10,0.017812951700816253,0.0015882631602460518,0.0035814473716594825,0.005917846482446218,0.002166735910836144,0.003441770731550279,2.7081551440957644e-06,1.4410331319999299e-06,5.179824150646543e-05,8.278380003086477e-07,1.3885896320456988e-07,0.00019626893234800158,6.283223013274864e-05,3.89778729561732e-05,7.220273455800756e-07,7.677152990538165e-07
2.334061354103625e-07,0.8412257458692642,3.76,0.0,0.8325393632700244,0.9996326024045632,0.0003150016102397633,9.67378668406066e-12,5.9105513345255e-10,0.018038987551044244,0.0016288939483552274,0.003684540389189684,0.006163467464435281,0.002232270146403783,0.0036039297286588625,2.9309073786071312e-06,1.5851482827362672e-06,5.336625610435296e-05,8.38939571155618e-07,1.424818776612778e-07,0.00020351823177040007,6.494080719053945e-05,4.0290170577084706e-05,7.56064465324869e-07,8.368870585979634e-07
2.369379752271846e-07,0.8412871998437009,3.76,0.0,0.8320807452375364,0.9996170082512658,0.0003319668565195753,1.0252000923363072e-11,5.992518369154032e-10,0.018264072780747407,0.0016698531672876156,0.0037888799016973745,0.0064153044747418475,0.0022985536944782874,0.0037708621662716425,3.167864121996935e-06,1.7410519871347555e-06,5.496528806983681e-05,8.499874049030475e-07,1.461348490482234e-07,0.0002108905789873306,6.707863768832231e-05,4.163068418084081e-05,7.91382575022116e-07,9.111542949516799e-07
2.404698150440067e-07,0.8413495642902435,3.76,0.0,0.8316153420101716,0.9996009871674119,0.00034953647491766374,1.0854271961542112e-11,6.074481311390335e-10,0.01848823499382683,0.00171113098516952,0.003894458376695821,0.006673405707399646,0.0023655714671559996,0.003942616476092293,3.4196562995246556e-06,1.9094926391712626e-06,5.65954970487168e-05,8.609827535113665e-07,1.498169798335974e-07,0.00021838460055693363,6.92452880258489e-05,4.2999862214820346e-05,8.280190657101957e-07,9.908077655015685e-07
2.4400165486082876e-07,0.8414128460588365,3.76,0.0,0.8311431049258704,0.9995845347392279,0.0003677200219414624,1.1481147842313677e-11,6.156459982227225e-10,0.01871150199789075,0.0017527174326726431,0.004001268404986533,0.006937817788944664,0.0024333081314259794,0.004119239771837387,3.6869285228607766e-06,2.0912517954944584e-06,5.825702942400407e-05,8.719268809272549e-07,1.535273592865582e-07,0.00022599888048862639,7.144031621610816e-05,4.439816193911037e-05,8.660119541800336e-07,1.0761497224212887e-06
2.4753349467765083e-07,0.8414770517739751,3.76,0.0,0.8306639868299437,0.9995676466458979,0.0003865269231590373,1.2133177012796686e-11,6.23847442257719e-10,0.018933901787728018,0.001794602408933058,0.0041093027014794635,0.00720858575691744,0.002501748117109374,0.004300777830806585,3.9703387956015375e-06,2.287144899014093e-06,5.9950018200123714e-05,8.828210623836452e-07,1.5726506400778873e-07,0.00023373196109089796,7.366327203540198e-05,4.582604939663576e-05,9.053998722603956e-07,1.167494124886287e-06
2.510653344944729e-07,0.8415421878319009,3.76,0.0,0.8301779420971518,0.9995503186608711,0.0004059664696311382,1.2810908197266648e-11,6.320544882197731e-10,0.01915546252827692,0.0018367756876825636,0.004218554105929859,0.007485753039323381,0.0025708756252146607,0.00448727507619753,4.270558194398771e-06,2.4980219876216806e-06,6.167458289699659e-05,8.936665836717293e-07,1.6102915848067023e-07,0.00024158234382502558,7.591369718793446e-05,4.728399937939057e-05,9.462220552120014e-07,1.265166845862125e-06
2.5459717431129497e-07,0.8416082603979408,3.76,0.0,0.8296849266529159,0.9995325466531139,0.00042604781441682427,1.3514890276910913e-11,6.402691808224096e-10,0.019376212537114922,0.0018792269235836901,0.004329015583588836,0.007769361435084708,0.002640674636692731,0.004678774560198506,4.5882705259236355e-06,2.7247683867845156e-06,6.343082945427418e-05,9.044647403859582e-07,1.6481869564231297e-07,0.00024954849016852967,7.819112548466988e-05,4.87724953905778e-05,9.885183292281274e-07,1.3695058731121906e-06
2.5812901412811703e-07,0.8416752754039912,3.76,0.0,0.8291848979936293,0.9995143265883073,0.00044677996915398895,1.4245672175384136e-11,6.484935833325785e-10,0.01959618026649594,0.0019219456587590113,0.004440680225764983,0.008059451095516257,0.0027111289215751956,0.004875317947890352,4.924171959940863e-06,2.968305384764126e-06,6.521885014598162e-05,9.152168371430851e-07,1.6863271747362774e-07,0.00025762882249175334,8.049508303617817e-05,5.0292029602468276e-05,1.0323290980413396e-06,1.4808615040759145e-06
2.616608539449391e-07,0.8417432385461494,3.76,0.0,0.8286778152060333,0.9994956545299882,0.00046817180071637133,1.5003802749942514e-11,6.5672977635043e-10,0.019815394284963324,0.00196492132950491,0.004553541250294403,0.008356060506855816,0.0027822220484786824,0.005076945501987689,5.278970638827854e-06,3.229590889223847e-06,6.703872350580589e-05,9.259241867763946e-07,1.7247025560757028e-07,0.0002658217249505393,8.28250884591499e-05,5.184310280979465e-05,1.07769532863798e-06,1.5995965342748936e-06
