Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101)
2.105677394372336e-07,0.10285800858454906,3.76,0.0,0.14805210677824815,0.9310332003653593,0.08378815615235996,1.1180696654051452e-08,3.925131519728769e-07,0.06487761347239873,0.0032464500258156783,0.08960862962760541,0.015196925837539378,0.26390355346187266,0.0051947169218711136,0.25232383377042955,1.1866251792271863e-06,1.3095760571618241e-05,0.0029307095873611667,0.000894277414566707,0.04002449493079562,0.005136286816778558,0.008350873145668609,0.0017459254442438788,0.02445342696090041,0.001324510934461945,0.0005714751226684911,4.395613015583403e-08,0.00010329696564006976,0.0003532792223049306,3.068069388795879e-06
2.128471218067128e-07,0.10291893715020323,3.76,0.0,0.14533718757992087,0.9299352937613345,0.08506099619493054,1.1572322689565561e-08,4.063255710190377e-07,0.0647802037753961,0.0031915075707594654,0.09034885187715784,0.015171040940583188,0.2649635925693753,0.005225626322305196,0.254772439825581,1.1649033672138209e-06,1.3053640018393023e-05,0.0029421499929056516,0.0009037032353426915,0.04097576048051702,0.005145424161607759,0.008453333641535466,0.0017615486717781506,0.02515102408023332,0.0013264356069849403,0.0005736555395728502,4.394606656629878e-08,0.00010551499097584673,0.0003667704383944704,3.083994161865157e-06
2.1512650417619198e-07,0.10297910974117658,3.76,0.0,0.14267957014677426,0.9288384791209532,0.08633121315562846,1.1969399358904007e-08,4.203525873852372e-07,0.06467593356262588,0.0031375100310168935,0.09107567667988865,0.015144559244526169,0.265972393566311,0.005255751196179133,0.25719150128270496,1.1435974979214887e-06,1.3010306269569441e-05,0.002952831640352676,0.0009128839021734189,0.04192933426655678,0.0051541349816328404,0.008553700897655834,0.0017766092407751604,0.025854412164729244,0.0013281346848126848,0.000575652043247879,4.3930688919621604e-08,0.00010771933392777065,0.0003804635408241882,3.0991138596971256e-06
2.1740588654567116e-07,0.103038538702811,3.76,0.0,0.14007807990006638,0.9277428621863635,0.0875987575447465,1.2371752309644033e-08,4.345886431186596e-07,0.06456518571780037,0.0030844555827283346,0.09178927903441099,0.015117539922994274,0.2669311909249979,0.005285098971343141,0.259581375386732,1.122704594312838e-06,1.2965843654370871e-05,0.0029627794234841254,0.0009218193466869712,0.042884957623122194,0.0051624396915666915,0.008651971507312823,0.0017911144145326685,0.026563384397058798,0.0013296147304615712,0.0005774703043389199,4.391020927724279e-08,0.00010990909240935403,0.00039435194413156083,3.1134503585655017e-06
2.1968526891515035e-07,0.10309723632541119,3.76,0.0,0.1375315536868646,0.9266485431492836,0.0888635846927969,1.2779207439608026e-08,4.4902809788197186e-07,0.06444832923926222,0.003032341055791867,0.0924898368070113,0.015090039634862438,0.26784120229685443,0.005313677209851765,0.2619424222347356,1.102221217046773e-06,1.2920333011262092e-05,0.0029720179030881763,0.0009305097117653328,0.04384238132155097,0.0051703580184839625,0.008748144437388175,0.0018050719077597037,0.027277737535877297,0.001330882299956994,0.000579115962513497,4.3884834696679456e-08,0.00011208342136794334,0.0004084289847285545,3.1270254042159787e-06
2.2196465128462953e-07,0.10315521482948763,3.76,0.0,0.135038840885181,0.9255556168144866,0.09012565449601932,1.3191591370992184e-08,4.6366524370353405e-07,0.06432571948831371,0.002981162050204436,0.09317753024033068,0.015062112596184547,0.2687036276338019,0.00534149360881751,0.2642750041360936,1.082143511087901e-06,1.2873851773550906e-05,0.002980571272510737,0.0009389553434164289,0.04480136541173084,0.005177909014064242,0.008842220891348423,0.0018184898424286095,0.0279972720334446,0.0013319439317357271,0.0005805946150054199,4.385476667818605e-08,0.0001142415318956154,0.0004226879366102201,3.139860568327504e-06
2.2424403365410872e-07,0.10321248635238955,3.76,0.0,0.13259880438770832,0.9244641727631991,0.09138493117286885,1.3608731893805132e-08,4.784943191331646e-07,0.06419769845600702,0.0029309130453244498,0.09385254149625472,0.01503381065126248,0.2695196484241394,0.005368556000008785,0.26657948501852846,1.062467249189353e-06,1.2826474057762298e-05,0.0029884633272473874,0.0009471567827724158,0.04576167905188019,0.00518511106745085,0.0089342041762417,0.0018313767054700155,0.028721792137161996,0.0013328061360927657,0.0005819118062042716,4.3820201711546427e-08,0.00011638269021128325,0.0004371220265232974,3.151977211958732e-06
2.265234160235879e-07,0.10326906293623722,3.76,0.0,0.13021032147247905,0.923374295516043,0.09264138303112289,1.4030458378003659e-08,4.935095227951351e-07,0.06406459504555631,0.0028815875023807725,0.0945150542313571,0.01500518334286017,0.2702904270347455,0.005394872348305246,0.2688562298772214,1.0431878724111484e-06,1.277827075415857e-05,0.002995717438327146,0.0009551147582071931,0.04672310032824012,0.005191981918660704,0.00902409957384426,0.0018437413083300166,0.029451105975900185,0.0013334753851898045,0.0005830730182390067,4.378133123545623e-08,0.00011850621652683564,0.00045172444856811004,3.1633964519462247e-06
2.288027983930671e-07,0.10332495651706373,3.76,0.0,0.12787228456834604,0.9222860646951679,0.09389498224525118,1.4456602154664886e-08,5.087050263375492e-07,0.06392672536777079,0.002833177960544232,0.095165253203274,0.014976277981557476,0.27101710615186914,0.005420450749120756,0.27110560426437114,1.024300527830747e-06,1.2729309618837961e-05,0.0030023565292457894,0.0009628301775678394,0.04768541606612833,0.005198538672479469,0.009111914216061133,0.0018555927483984561,0.030185025631981263,0.0013339581036376292,0.00058408366250472,4.373834091445035e-08,0.00012061148380966865,0.0004664883782116043,3.1741391289334666e-06
2.3108218076254628e-07,0.1033801789150805,3.76,0.0,0.12558360192277007,0.9211995551852517,0.09514570464370013,1.488699686695067e-08,5.240749867457759e-07,0.06378439304712462,0.0027856761268708523,0.09580332390642018,0.01494713971422903,0.2717008083131799,0.0054452994249004506,0.27332797381671714,1.005800103597536e-06,1.2679655366901113e-05,0.003008403056213145,0.0009703041205162266,0.04864842163370532,0.005204797812774069,0.0091976569646508,0.0018669403723078103,0.030923367199662852,0.0013342606596599793,0.0005849490720822269,4.3691411257251357e-08,0.00012269791645384744,0.0004814069856937347,3.1842257813585446e-06
2.3336156313202546e-07,0.10343474182598986,3.76,0.0,0.12334319817899739,0.9201148372930605,0.09639352950574952,1.532147879097892e-08,5.396135579842832e-07,0.06363788953629962,0.0027390729604178906,0.096429452235499,0.01491781159162609,0.2723426355241371,0.0054694267207943455,0.2755237038187066,9.876812614771294e-07,1.2629369766226326e-05,0.0030138789914861915,0.0009775378309784721,0.04961192073970908,0.00521077521715858,0.009281338295324926,0.0018777937410934427,0.0316659508309556,0.0013343893568422245,0.0005856744950008279,4.364071786432068e-08,0.0001247649888714901,0.0004964734488134995,3.193676623117895e-06
2.3564094550150465e-07,0.1034886568132712,3.76,0.0,0.12115001486932518,0.9190319769053017,0.09763843936760569,1.575988712649795e-08,5.553149019803459e-07,0.06348749443723359,0.002693358750823218,0.09704382417530176,0.01488833463503439,0.2729436689521259,0.005492841099605268,0.27769315879911655,9.699384670258043e-07,1.2578511731441497e-05,0.0030188058095680756,0.0009845327097011268,0.050575725226321054,0.0052164861719519555,0.009362970186250584,0.0018881625971983184,0.03241260076958547,0.0013343504264644202,0.0005862650882955742,4.358643051047782e-08,0.00012681222401571827,0.0005116809650848148,3.2025115215428867e-06
2.3792032787098383e-07,0.10354193530136728,3.76,0.0,0.11900301083077774,0.9179510356445061,0.09888041983740087,1.620206425838498e-08,5.711731989865795e-07,0.0633334758268835,0.0026485231916304275,0.09764662551533983,0.014858747901977012,0.27350496869216884,0.005515551136104066,0.2798367021590772,9.525660175300858e-07,1.2527137417725923e-05,0.0030232044760614405,0.0009912903069140666,0.05153965485823811,0.00522194538736482,0.00944256601095298,0.0018980568332982281,0.03316314537389038,0.001334150020414859,0.0005867259128113958,4.352871374422727e-08,0.00012883919184583295,0.0005270227632560246,3.210749979700959e-06
2.40199710240463e-07,0.10359458856970749,3.76,0.0,0.11690116254915403,0.9168720710227192,0.10011945941877634,1.6647855990796747e-08,5.871826573108294e-07,0.06317609058609105,0.0026045554486337345,0.09823804158790134,0.01482908855092852,0.274027573598383,0.0055375655108000285,0.28195469582956245,9.355580678403964e-07,1.2475300314116794e-05,0.003027095438972934,0.0009978123151009794,0.05250353710893935,0.005227167012857109,0.009520140435603746,0.0019074864629174389,0.033917417129417184,0.0013337942046770658,0.0005870619287076682,4.346772750221876e-08,0.00013084550774515496,0.000542492114190227,3.2184111231188177e-06
2.424790926099422e-07,0.10364662774750699,3.76,0.0,0.11484346443706152,0.9157951365927882,0.10135554934273196,1.7097111754816225e-08,6.033375223708586e-07,0.06301558473010223,0.0025614442235057386,0.09881825702817629,0.01479939190500567,0.2745125011756964,0.00555889300324922,0.28404749995653167,9.189086542226076e-07,1.242305133603179e-05,0.00303049862227493,0.0010041005618791309,0.05346720694505578,0.005232164652613206,0.009595709320666177,0.00191646159279915,0.03467525265196014,0.001333288953380573,0.0005872779916181036,4.340362599894117e-08,0.0001328308309010052,0.000558082341106697,3.225513686252715e-06
2.447584749794214e-07,0.10369806380928148,3.76,0.0,0.11282892905121933,0.9147202820970615,0.10258868340743173,1.7549684789453156e-08,6.196320850938684e-07,0.06285219373943232,0.0025191778129615774,0.09938745555514439,0.014769691514599555,0.27496074752666305,0.005579542484978207,0.2861154726120102,9.026117163463263e-07,1.2370438916754775e-05,0.0030334334215395466,0.0010101570029907186,0.05443050660967246,0.005236951381081103,0.009669289626844666,0.0019249923969904769,0.03543649268175547,0.0013326401434033358,0.0005873788494222473,4.3336558184255075e-08,0.00013479486265621928,0.0005737868291865666,3.232076001231309e-06
2.470378573489006e-07,0.10374890757102342,3.76,0.0,0.1108565872539916,0.9136475536133382,0.10381885782566166,1.800543229710449e-08,6.360606897404011e-07,0.06268614288990956,0.002477744163705307,0.09994581977197521,0.014740019218914272,0.2753732873485364,0.0055995229120954565,0.28815896952949993,8.86661117522569e-07,1.2317509097664701e-05,0.003035918701468777,0.0010159837154086453,0.055393285405319674,0.005241539758525642,0.009740899325275837,0.0019330890925974887,0.03620098206951972,0.0013318535495115403,0.0005873691395863625,4.3266668804124336e-08,0.0001367373448405369,0.0005895990345485202,3.2381159914590225e-06
2.4931723971837976e-07,0.10379916968699096,3.76,0.0,0.10892548832380881,0.9125769936979214,0.1050460710796439,1.8464215576267277e-08,6.526177411694348e-07,0.06251764758086482,0.0024371309233932018,0.10049353098474033,0.014710405206378258,0.2757510739760637,0.00561884331765747,0.2901783438622069,8.710506632982713e-07,1.2264305617015727e-05,0.003037972795153879,0.001021582890559939,0.05635539947733908,0.0052459418465525525,0.009810557311893882,0.0019407619171624407,0.03696856975499191,0.0013309348400207532,0.0005872533870330143,4.319409713726308e-08,0.00013865805809016012,0.0006055124926026411,3.2436511652521856e-06
2.5159662208785895e-07,0.1038488606470602,3.76,0.0,0.10703470001884384,0.9115086415256514,0.10627032378291554,1.8925900133169645e-08,6.692977114760653e-07,0.06234691366054609,0.002397325487838637,0.10103076903829196,0.014680878073896925,0.2760950394657525,0.005637512803851644,0.2921739459626573,8.557741185111032e-07,1.2210869997103916e-05,0.0030396135049062475,0.0010269568276703306,0.05731671159824515,0.005250169223560671,0.009878283325883903,0.0019480211076123508,0.03773910873861046,0.001329889572961024,0.0005870360025002707,4.311897715474032e-08,0.00014055682016251824,0.0006215208257926708,3.2486986095890227e-06
2.5387600445733813e-07,0.1038979907745941,3.76,0.0,0.105183308598029,0.9104425330268107,0.10749161854899036,1.939035577163401e-08,6.860951460001489e-07,0.062174137747943295,0.0023583150446755577,0.10155771216821466,0.01465146488491608,0.2764060947176366,0.005655540534052897,0.2941461231823614,8.408252229020751e-07,1.2157241629681638e-05,0.0030408581045106107,0.0010321079272336794,0.05827709095363975,0.005254233000081904,0.009944097872128473,0.0019548768807258767,0.038512456046928656,0.001328723192727034,0.0005867212813530497,4.3041439095200705e-08,0.0001424334842536152,0.0006376177507388477,3.253274988546532e-06
2.561553868268173e-07,0.10394657022478995,3.76,0.0,0.1033704188032375,0.9093787010208126,0.10870995986652746,1.9857456661491856e-08,7.030046688348619e-07,0.061999507550321326,0.002320086613687813,0.10207453686780704,0.014622191226269078,0.27668512963083647,0.005672935724806331,0.2960952196902614,8.261977053780689e-07,1.2103457859502386e-05,0.003041723342760131,0.0010370386846100484,0.05923641293017913,0.005258143833975555,0.010008022147554575,0.00196133941506334,0.039288472692342424,0.0013274410271935373,0.0005863134028108063,4.296160814042167e-08,0.00014428793732363721,0.0006537970847951491,3.2573965428336395e-06
2.584347691962965e-07,0.10399460898346478,3.76,0.0,0.10159515380620147,0.9083171753465985,0.10992535398073759,2.0327081389220176e-08,7.200209879079196e-07,0.06182320217584225,0.0022826270840005576,0.10258141776910293,0.014593081263782908,0.27693301328945474,0.005689707637783483,0.298021576308772,8.118852970129928e-07,1.2049554065898164e-05,0.0030422254481418634,0.0010417516837562307,0.06019455890603782,0.005261911945445656,0.01007007797127493,0.001967418834303663,0.040067023627676626,0.0013260482852755183,0.000585816429557398,4.2879604089919407e-08,0.00014612009843724042,0.000670052752036251,3.261079087562665e-06
2.607141515657757e-07,0.10404211686624003,3.76,0.0,0.0998566551234988,0.9072579829896855,0.11113780878076646,2.079911299392634e-08,7.371388995256343e-07,0.061645392440740486,0.0022459232483232152,0.10307852753698964,0.014564157796622037,0.2771505941755895,0.005705865571755347,0.2999255303662926,7.97881742871535e-07,1.1995563742312199e-05,0.0030423801345489405,0.0010462495910924829,0.061151416044262934,0.005265547131850253,0.010130287718409152,0.001973125191930698,0.04084797769614718,0.0013245500549120214,0.0005852343077006327,4.2795543490606113e-08,0.0001479299171228984,0.0006863787886907518,3.2643380137144007e-06
2.629935339352549e-07,0.10408910351809399,3.76,0.0,0.09815408250271353,0.90620114820582,0.11234733369280106,2.1273438987221124e-08,7.543532923028306e-07,0.06146624117060171,0.0022099618344244305,0.10356603677553042,0.01453544231035031,0.27733870040647196,0.005721418854621141,0.30180741556513624,7.8418081273343e-07,1.1941518573725456e-05,0.0030422026079039355,0.0010505351495091026,0.06210687708936328,0.005269058782278351,0.01018867425747677,0.001978468457211213,0.04163120757718916,0.001322951301451948,0.0005845708670506542,4.270953840877991e-08,0.00014971737175704746,0.0007027693480383019,3.2671882922913583e-06
2.6527291630473406e-07,0.10413557841325045,3.76,0.0,0.09648661378266277,0.9051466926412043,0.11355393957865252,2.1749951355111698e-08,7.716591506548679e-07,0.06128590349536377,0.0021747295340093674,0.10404411394564415,0.014506955028696712,0.27749813999295164,0.005736376835527654,0.30366756186387767,7.707763107935736e-07,1.1887448511929455e-05,0.0030417075735858583,0.001054611172516316,0.0630608401674359,0.005272455891873416,0.010245260891246867,0.001983458502406032,0.04241658972861238,0.0013212568664202437,0.000583829821687944,4.2621695409835834e-08,0.0001514824679758098,0.0007192187047891373,3.269644475521544e-06
2.6755229867421325e-07,0.10418155085537091,3.76,0.0,0.09485344473037928,0.90409463544928,0.11475763863957597,2.22285465460323e-08,7.890515580449707e-07,0.06110452713771382,0.0021402130291619213,0.10451292529334158,0.01447871496401147,0.2776297011167511,0.005750748877110305,0.3055062953731867,7.576620844093098e-07,1.1833381848613176e-05,0.0030409092445606465,0.0010584805385407208,0.06401320859008723,0.00527574707588146,0.01030007130091975,0.0019881050911566113,0.043204004325520386,0.001319471466642471,0.0005830147707933364,4.25321182312223e-08,0.00015322523711969698,0.0007357212589652678,3.2717206998906596e-06
2.6983168104369243e-07,0.10422702997802498,3.76,0.0,0.09325378885734478,0.9030449934040559,0.11595844432509744,2.270912545109094e-08,8.065256998454034e-07,0.06092225269462686,0.002106399016508361,0.10497263478776127,0.014450739966404556,0.2777341524241058,0.005764544347883414,0.3073239382642599,7.448320319609155e-07,1.177934528624382e-05,0.0030398213501218866,0.001062146185371285,0.06496389066237317,0.005278940583406788,0.010353129493525523,0.0019924178679888655,0.043993335196401445,0.0013175996937062734,0.0005821291997140109,4.244090688543227e-08,0.000154945734712435,0.0007522715393030938,3.2734306935866314e-06
