Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7)
1.5095995593552456e-05,0.09526982110791495,3.76,0.0,0.22548670781972205,0.8141890579240735,0.23518676171779962,8.448311917636119e-15,7.467544470019846e-12,0.002806947597979007,0.0008551931274438209,0.09385512406570834,0.00045368060778891184,0.4611459452187643,0.006266650597558949,0.363247121859576,4.086994326864234e-06,5.60562427455331e-06,0.00021973297458871858,0.006354183771589186,0.024391901595113473,0.00020278331678619455,0.021846366347453065,0.00017665352310822073,0.08892557467120761,2.2690600001331657e-05
1.5180567122186506e-05,0.09530045147220474,3.76,0.0,0.22381091615625698,0.8129534009962891,0.23664857291928507,8.48553332491413e-15,7.49991320381162e-12,0.002804604513468523,0.0008507112430066225,0.0941621957880024,0.00045303323137200384,0.4619192687278442,0.006267932578862277,0.3643274809383436,4.05887897940014e-06,5.590643954808539e-06,0.00022024953880520035,0.006347028025056735,0.02463535666499963,0.00020283015152771898,0.02194797885214275,0.0001770514229140645,0.08984486364935014,2.2680758497627418e-05
1.5265138650820558e-05,0.09533092269221212,3.76,0.0,0.22214987952452867,0.8117191169450039,0.23810768044334843,8.522460769639823e-15,7.531878185015595e-12,0.0028022833625291808,0.0008462667442135098,0.09446703145696785,0.00045239165016180044,0.4626783032729019,0.00626908353378051,0.36540009618301555,4.031028094291575e-06,5.5757498839707705e-06,0.00022075860335261065,0.0063397380991100935,0.024879176733257534,0.00020287301477957723,0.02204854545511839,0.0001774417819347782,0.0907656976704536,2.2670922621694076e-05
1.534971017945461e-05,0.09536123612874432,3.76,0.0,0.22050345214837466,0.8104862263201039,0.23956407406112382,8.559101042546367e-15,7.563510723686118e-12,0.002799983831197214,0.00084185925952594,0.09476965399650791,0.00045175580293664076,0.46342321215153004,0.0062701048209549935,0.3664650486710742,4.00343873389874e-06,5.5609411197003524e-06,0.00022126022799956335,0.006332315908162467,0.02512335200892959,0.00020291193749852373,0.02214806869406093,0.00017782466107122506,0.09168803669540859,2.2661092688651454e-05
1.5425824555225255e-05,0.0953883844277817,3.76,0.0,0.219034039278223,0.8093778328693104,0.24087249963930518,8.592245937654264e-15,7.592105903525593e-12,0.0027979324779659406,0.0008379238654452885,0.09504014076211653,0.00045118839261395376,0.4640816861778595,0.006270914228930584,0.3674170203966516,3.97882951180933e-06,5.547685394982283e-06,0.00022170537839036387,0.006325524413797141,0.025343405437019732,0.00020294362496720217,0.02223674971396355,0.00017816290651580707,0.09251939581066825,2.265225069198157e-05
1.55019389309959e-05,0.09541540697819939,3.76,0.0,0.21757623922197453,0.8082705990292748,0.24217871166626956,8.625307827418367e-15,7.620491453722532e-12,0.0027958981524116785,0.0008340178871925587,0.09530886951339,0.0004506255330792629,0.4647289656614325,0.006271620676057559,0.36836290769433844,3.9544276754314535e-06,5.5344973302373085e-06,0.0002221445945385039,0.006318628681476325,0.025563731706507466,0.00020297216909650356,0.022324589742332406,0.0001784951853546131,0.09335191320003507,2.264341328447088e-05
1.5578053306766545e-05,0.09544230473662474,3.76,0.0,0.21612994911204178,0.8071645391389257,0.24348270310756687,8.658013366737952e-15,7.648446056903732e-12,0.0027938806246616326,0.0008301410607480247,0.09557585635027982,0.0004500671799348116,0.46536516586791066,0.006272225133114696,0.369302767469499,3.93023115047102e-06,5.521376248140922e-06,0.00022257791940758797,0.006311630061226132,0.02578432385860887,0.00020299759199225945,0.022411590839091906,0.00017882154124240358,0.09418556045820924,2.263458056907244e-05
1.565416768253719e-05,0.09546907864829579,3.76,0.0,0.2146950671289376,0.8060596673386425,0.244784467057987,8.69079123165759e-15,7.676500384996713e-12,0.002791879664912395,0.0008262931245275253,0.09584111718481038,0.00044951328891947744,0.4659904008977997,0.00627272856496947,0.3702366559527704,3.906237885647939e-06,5.50832147528905e-06,0.0002230053952297498,0.006304529889488167,0.026005174990329855,0.00020301991569618232,0.022497755127257834,0.00017914201746324794,0.09502030942410068,2.2625752574764904e-05
1.5730282058307835e-05,0.09549572964774643,3.76,0.0,0.2132714924881599,0.8049559975731329,0.2460839967393583,8.723808007823634e-15,7.704679739212747e-12,0.002789895043587305,0.0008224738188220137,0.09610466774373437,0.00044896381595493695,0.4666047837008199,0.006273131930488838,0.371164628709978,3.882445851239043e-06,5.495332342574991e-06,0.00022342706422831107,0.006297329489449297,0.026226278253798054,0.000203039162601013,0.022583084790828465,0.00017945665678388207,0.09585613217877613,2.2616929124277036e-05
1.5798784996501416e-05,0.09551961122121817,3.76,0.0,0.21199986061741685,0.8039637338927418,0.247251657652273,8.753199220550493e-15,7.729610801058491e-12,0.0027881226641741845,0.0008190607100371697,0.09634041381138658,0.0004484730312903844,0.467148542002557,0.006273410190313198,0.37199479164041827,3.8612034103820795e-06,5.4836976953745075e-06,0.00022380163622373985,0.006290764517331652,0.02642548114808312,0.0002030538722143304,0.022659169737456273,0.00017973487691044,0.09660926786630754,2.2608991855164354e-05
1.5867287934694997e-05,0.0955433946503667,3.76,0.0,0.21073723485307747,0.8029724648921198,0.24841749865459367,8.782511679558276e-15,7.75448018365059e-12,0.002786363166146364,0.0008156703975696175,0.09657479835397298,0.0004479857575103721,0.46768368130741145,0.0062736088586147635,0.3728202468952984,3.840120887538548e-06,5.472115195458338e-06,0.00022417156895358073,0.0062841203680235845,0.02662487785189093,0.00020306612306679993,0.02273458213142835,0.00018000843478475621,0.0973632308882529,2.2601058192880364e-05
1.5935790872888577e-05,0.0955670805948136,3.76,0.0,0.2094835438286223,0.8019822003377561,0.24958151506351425,8.811854337551336e-15,7.779293071856805e-12,0.0027846163828963368,0.000812302696968376,0.09680783246015601,0.00044750196270947496,0.46821028161149814,0.0062737286219301785,0.3736410336339399,3.819196846738642e-06,5.460584363700593e-06,0.00022453689239450698,0.006277397979741966,0.02682446348652848,0.00020307593095953116,0.022809323686473332,0.00018027736121180662,0.09811800138851894,2.2593128046488748e-05
1.6004293811082158e-05,0.09559066970701226,3.76,0.0,0.20823871682750122,0.8009929498726784,0.2507437022758001,8.841108590276547e-15,7.803962548157542e-12,0.0027828821482097756,0.0008089574252630504,0.09703952710276907,0.0004470216150691585,0.46872842218642014,0.006273770162888191,0.374457190600972,3.79842986542806e-06,5.449104724005011e-06,0.00022489763638799292,0.00627059828273476,0.027024233208612296,0.0002030833115981925,0.022883396152796148,0.00018054168681357267,0.09887355966589964,2.2585201312711104e-05
1.607279674927574e-05,0.09561416263289346,3.76,0.0,0.20700268377637968,0.8000047230175601,0.2519040557669464,8.870293914688259e-15,7.828524797801603e-12,0.00278116029631605,0.0008056344009870482,0.09726989314015291,0.00044654468286701326,0.46923818158637504,0.006273734160204265,0.3752687561312984,3.77781853467627e-06,5.437675803392747e-06,0.00022525383057822015,0.006263722199437233,0.027224182209886944,0.0002030882805471503,0.02295680131629561,0.00018080144210790196,0.09962988617312876,2.257727789662036e-05
1.614129968746932e-05,0.09563756001181808,3.76,0.0,0.20577537523830838,0.7990175291718064,0.2530625710902553,8.89944065321971e-15,7.852986372606458e-12,0.0027794506619495144,0.0008023334441767712,0.09749894131751292,0.00044607113450116913,0.4697396376553706,0.00627362128872702,0.37607576815513843,3.7573614591903256e-06,5.426297132124876e-06,0.00022560550436843933,0.006256770644630409,0.02742430571702494,0.00020309085329180934,0.0230295409977567,0.0001810566574764987,0.10038696151601893,2.2569357692367106e-05
1.62098026256629e-05,0.09566086247630375,3.76,0.0,0.20455672248861215,0.7980313775988759,0.25421924388609524,8.928520982981856e-15,7.877328041849631e-12,0.002777753080467927,0.0007990543765374382,0.09772668225358433,0.00044560093851612635,0.47023286744211557,0.006273432218972153,0.37687826415055486,3.737057257958552e-06,5.4149682439028295e-06,0.00022595268691314322,0.006249744524626977,0.027624598995959808,0.00020309104522533766,0.0231016170564311,0.00018130736312394348,0.10114476647259549,2.2561440577223768e-05
1.627830556385648e-05,0.09568407065685985,3.76,0.0,0.2033466572817995,0.7970462774706285,0.2553740698534035,8.957543442389783e-15,7.901560580898843e-12,0.0027760673877151995,0.0007957970209533738,0.09795312648216957,0.0004451340635180809,0.4707179474597661,0.006273167618494571,0.37767628129209346,3.7169045621655117e-06,5.403688675688572e-06,0.00022629540724143567,0.006242644740086602,0.027825057339212745,0.00020308887169579254,0.023173031377016817,0.00018155358912508277,0.10190328193744173,2.2553526423883277e-05
1.641531144024364e-05,0.09573020660323327,3.76,0.0,0.20095202091929457,0.795079267391867,0.2576781646368487,9.015412785271252e-15,7.949689256692548e-12,0.0027727310161760627,0.000789346747605841,0.09840216617218868,0.00044421015208856045,0.4716639593171202,0.006272414468443223,0.3792590249264088,3.677048286755037e-06,5.38127566527368e-06,0.0002269675757285544,0.0062282277290294655,0.028226450633869384,0.0002030774888097796,0.023313882572484176,0.0001820327216276566,0.103422369047214,2.2537706434021917e-05
1.6538616728992087e-05,0.09577141264576033,3.76,0.0,0.19882554640807484,0.7933126436946232,0.2597454922862878,9.067296808053682e-15,7.992624628761732e-12,0.0027697673089943768,0.0007836140121615202,0.09880197044746442,0.000443389677781086,0.472488250308735,0.006271484931613302,0.38066854094795066,3.64168232926573e-06,5.361268056440068e-06,0.00022755755335876127,0.006215009365650496,0.028588222644829624,0.000203059306423172,0.023438405111004017,0.00018244891919063182,0.10479178901543552,2.2523477115441672e-05
1.6661922017740533e-05,0.09581232272335272,3.76,0.0,0.1967258631653839,0.7915495637584575,0.26180677286831655,9.11899103887291e-15,8.035198724335125e-12,0.0027668396015239423,0.0007779489392858016,0.09919773208748656,0.00044257948199412746,0.4732872935542707,0.006270320876214878,0.3820641053216962,3.606786565062134e-06,5.341413204286967e-06,0.00022813351554169684,0.006201566000697476,0.028950457876603945,0.0002030336948122742,0.023560814426151943,0.0001828510639902033,0.10616322102142177,2.2509255030697323e-05
1.678522730648898e-05,0.09585294011612319,3.76,0.0,0.19465259496680087,0.7897900768854604,0.26386198396879684,9.170494123935952e-15,8.077410542823054e-12,0.0027639469646522155,0.0007723505501055569,0.09958950868032317,0.0004417793871768174,0.4740615108838513,0.006268926057582785,0.3834459211235234,3.5723534884586642e-06,5.321708542187645e-06,0.00022869562501037305,0.00618790263582682,0.029313130103911744,0.00020300074103922375,0.023681122618575818,0.00018323932614247343,0.10753655902446611,2.2495039179967207e-05
1.6908532595237425e-05,0.09589326828410168,3.76,0.0,0.19260537174085787,0.7880342311852897,0.2659111039315113,9.221805890193174e-15,8.119260593484138e-12,0.0027610884792616057,0.000766817880946538,0.09997735673362068,0.0004409892173951793,0.47481131721965775,0.0062673041913455215,0.38481418757648955,3.5383757211659848e-06,5.302151542570109e-06,0.0002292440425207338,0.0061740242035498135,0.02967621345571602,0.00020296053136552227,0.02379934208618253,0.0001836138746772588,0.10891169853287186,2.2480828495639323e-05
1.703183788398587e-05,0.09593331052778722,3.76,0.0,0.1905838294084129,0.786282073601649,0.26795411184078805,9.272925476035551e-15,8.160748875547756e-12,0.0027582632367559702,0.0007613499832148957,0.10036133170563874,0.0004402087984412502,0.47553712074739574,0.006265458953961581,0.38616910016298733,3.5048460132957295e-06,5.282739718673892e-06,0.00022977892695688184,0.006159935569708274,0.030039682409471847,0.0002029131513531404,0.023915485508582024,0.00018397487733281287,0.11028853657799584,2.246662184833652e-05
1.7278448461482762e-05,0.09601255015582078,3.76,0.0,0.18661635815922506,0.7827890052645928,0.27202171119816027,9.374582541920833e-15,8.2426380466546e-12,0.0027527088989036377,0.0007506047786024643,0.10111787952114112,0.0004386765248362371,0.47691832164685727,0.006261112890670175,0.38883962885501255,3.439102414201017e-06,5.244341862615895e-06,0.0002308087249518599,0.006131146862300689,0.030767676630632654,0.00020279722062958654,0.02414159615827214,0.000184656908658824,0.11304690337466786,2.243821593232664e-05
1.7500397981229964e-05,0.09608292008808518,3.76,0.0,0.18312992594781594,0.7796583053880525,0.275661451968305,9.465403725114714e-15,8.31509767526026e-12,0.002747814797995709,0.0007411463965854781,0.10178606280997082,0.0004373291162923134,0.4780832773991639,0.006256473612888248,0.391199323684646,3.381395419730405e-06,5.210256215357875e-06,0.00023169082123572162,0.006104565677638529,0.03142394099677045,0.00020266920847624443,0.024338128058332766,0.00018522606421670723,0.11553423938808667,2.2412652155962227e-05
1.7722347500977166e-05,0.09615241244939791,3.76,0.0,0.17972129748890667,0.7765402340648053,0.27928109680437396,9.555581161255002e-15,8.386380281887707e-12,0.0027430147927354274,0.0007318837942112649,0.10244251457596268,0.0004360106772675474,0.4791765192294238,0.006251166044378444,0.393518631001155,3.325033166650498e-06,5.176604200784989e-06,0.0002325314665600283,0.0060773762671110666,0.032081073237834955,0.00020251927080193886,0.024528142255019352,0.00018575387718842553,0.11802554468341588,2.23870818779423e-05
1.7944297020724367e-05,0.09622104463702637,3.76,0.0,0.17638855029103684,0.773435025411893,0.28288054893243897,9.645106308731091e-15,8.456485051170439e-12,0.002738304008484338,0.0007228119633601814,0.10308752342207719,0.0004347202613207819,0.48020020087979237,0.0062452102576481625,0.3957985668130348,3.2699778476074186e-06,5.143372850212541e-06,0.0002333315304086085,0.006049604828031901,0.03273893660747478,0.00020234788848651474,0.024711721220049415,0.00018624127843567287,0.12052027148692124,2.2361497128526314e-05
1.816624654047157e-05,0.09628883344871764,3.76,0.0,0.17312981361081814,0.7703429031055613,0.2864597182497785,9.73396825924813e-15,8.52540928692991e-12,0.0027336777069337384,0.0007139260366313137,0.10372136909569596,0.000433456944894857,0.4811564172664021,0.006238625951829024,0.39804011561660424,3.2161928136143156e-06,5.110549635165037e-06,0.00023409186893020428,0.006021277003491942,0.03339739763507441,0.00020215553876332714,0.02488894930732637,0.00018668918578859428,0.12301788622187049,2.233588981284838e-05
1.838819606021877e-05,0.09635579514068188,3.76,0.0,0.16994326839713383,0.7672640803270082,0.29001852138459827,9.8221573579708e-15,8.593153032095864e-12,0.002729131293464592,0.0007052212874811572,0.10434432252991009,0.0004322198251048609,0.4820472044338135,0.006231432447668925,0.4002442305364264,3.1636426436590427e-06,5.0781224954432935e-06,0.0002348133248244938,0.005992417877312748,0.03405632616832146,0.0002019426952142081,0.025059912682464165,0.00018709850587282593,0.12551786964587863,2.231025171633334e-05
1.8610145579965973e-05,0.09642194547252525,3.76,0.0,0.1668271470922981,0.7641987597344114,0.29355688173907585,9.90966177654682e-15,8.659713428035468e-12,0.0027246603177345516,0.0006966931269740193,0.10495664591278518,0.0004310080238255934,0.48287453967958416,0.006223648684483248,0.402411833561955,3.11229295567408e-06,5.046079791756815e-06,0.00023549672621870892,0.005963051973712724,0.034715595406492196,0.00020170982661636984,0.02522469922977241,0.00018747013162476213,0.12801971696770106,2.2284574502120574e-05
1.8832095099713174e-05,0.0964872997589175,3.76,0.0,0.16377973162047096,0.7611471338117369,0.29707472927969303,9.996469976278148e-15,8.725090410117949e-12,0.002720260470043632,0.0006883371002954779,0.10555859306454289,0.00042982068338966726,0.4836403437455338,0.006215293228777415,0.4045438168960738,3.0621105541559263e-06,5.014410333817582e-06,0.00023614288812954588,0.00593320328117199,0.035375081813162505,0.000201457398171753,0.025383398381875266,0.00018780494545649878,0.13052293745984503,2.225884981197209e-05
1.9054044619460376e-05,0.09655187293688924,3.76,0.0,0.1607993498619263,0.7581093854557441,0.30057200020089053,1.0082570304474934e-14,8.789282004640075e-12,0.002715927582193716,0.0006801488794635553,0.1061504101085366,0.0004286569700800968,0.4843464846149026,0.006206384288844852,0.4066410453476177,3.0130632001801155e-06,4.9831033365828925e-06,0.0002367526139523796,0.005902895287551501,0.03603466498344751,0.0002011858719845021,0.025536100809322945,0.00018810381693509556,0.1330270538342158,2.2233069298685807e-05
