Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416)
1.3761933324303008e-13,0.19343690728214555,3.76,0.0,0.6596261313845453,0.9999999999255081,1.0142079992764714e-21,1.8818104027764486e-32,6.955412534172435e-20,3.300287428413125e-08,1.8846592105453745e-10,1.511730365715723e-14,1.1396210181690805e-10,1.994305654137863e-15,7.449135626219453e-11,6.348668749352848e-16,3.1813605855714027e-18,1.4320468679652504e-16,8.68165673489666e-27,2.8839640469428827e-18,1.8899952754361322e-32,2.44277869766866e-16,1.8187624802044292e-16,2.29837869394304e-25,5.002768478312678e-25,3.725563405409265e-16,3.2358915026238544e-33,3.017086657727269e-19,9.728668642408467e-47,1.1699225586715213e-49,6.212758798875627e-23,4.2307402298619317e-38,8.191295354179831e-31,4.298931183737849e-17,7.3061873806840095e-37,1.3751305137927681e-35,2.0897908278558756e-32,5.35322966530568e-31,3.102579940717176e-43,1.6732017810771472e-25,2.485255884945402e-47
2.1625895283425826e-13,0.1934369076210233,3.76,0.0,0.6596261218474386,0.9999999998829409,3.921784702702692e-21,7.321262234339109e-32,1.696882247312281e-19,5.186164591665965e-08,2.961726764851586e-10,3.688163381514622e-14,1.790844159444582e-10,4.865648602095987e-15,1.1705785494150012e-10,1.5488900433365687e-15,7.76162456770337e-18,3.4937238970617023e-16,3.357499829674514e-26,7.035997969967575e-18,1.1987331376975886e-31,5.959644902524376e-16,4.437246814308009e-16,8.887445665333337e-25,1.9345282359640564e-24,6.772106683227252e-16,2.0524089213325677e-32,7.358948402759113e-19,1.0562558605759598e-45,1.3001389805704813e-48,2.401627923373321e-22,4.7192055005917826e-37,5.268692524564844e-30,1.0487917380761646e-16,4.6631494934302976e-36,8.842033504900773e-35,1.3440847220145153e-31,3.4428385213179025e-30,3.3540969339364125e-42,6.469912581318864e-25,4.488746805450897e-46
2.9489857242548645e-13,0.19343690795990107,3.76,0.0,0.6596261123103222,0.9999999998403734,9.732897626328413e-21,1.826108239853659e-31,3.1434844609361427e-19,7.072040736223978e-08,4.038882377905337e-10,6.832445992658495e-14,2.4420755057214695e-10,9.014028963856846e-15,1.5962436030507036e-10,2.8693834008800464e-15,1.4378788510050183e-17,6.472179092730903e-16,8.333376768188281e-26,1.3034422857903978e-17,3.90552960894664e-31,1.1040451869037203e-15,8.220179191092578e-16,2.2056385874622874e-24,4.801086644241109e-24,1.0495284262294336e-15,6.686952639986953e-32,1.3629583382356984e-18,4.421362795723957e-45,5.532106769871047e-48,5.958755957728206e-22,1.994387859490099e-36,1.7388053385333642e-29,1.942892736396967e-16,1.5257963484878648e-35,2.91747122360606e-34,4.435650416628733e-31,1.1361406930153269e-29,1.4001721149814648e-41,1.6056524004260775e-24,2.353801886277001e-45
4.521778116079428e-13,0.19343690863765672,3.76,0.0,0.6596260932360593,0.9999999997552375,3.5350043790833224e-20,6.709390563376864e-31,7.371968756874754e-19,1.0843789970179589e-07,6.1934576953637e-10,1.6023682132549597e-13,3.7445628109912486e-10,2.1141283990935554e-14,2.447573910811858e-10,6.729439438760721e-15,3.3722224623209595e-17,1.5178461211459671e-15,3.0274543504812914e-25,3.056877366266423e-17,2.2366032602741156e-30,2.589249183154812e-15,1.927839848173872e-15,8.010867899561006e-24,1.743815389488947e-23,1.9970909509797523e-15,3.82958703028544e-31,3.194876194659167e-18,4.104738458230803e-44,5.364091831354736e-47,2.162922188442664e-21,1.8406579020872787e-35,9.941913593519465e-29,4.556390058965787e-16,8.84052587730722e-35,1.667104453819027e-33,2.535872335405724e-30,6.494706487759076e-29,1.2887703834831456e-40,5.8315843705009655e-24,3.569710606118351e-44
7.667362899728555e-13,0.19343690999316845,3.76,0.0,0.659626055087414,0.9999999995849624,1.7665061901274723e-19,3.4327133853247416e-30,2.116931477023366e-18,1.8387276217673682e-07,1.050366464396254e-09,4.60166253172595e-13,6.34963590381912e-10,6.07209743983038e-14,4.150235328423146e-10,1.932591640367253e-14,9.684673123964758e-17,4.358746482073832e-15,1.5136694344626272e-24,8.778709196978957e-17,2.0108444893280498e-29,7.435807580457685e-15,5.5364428517831995e-15,4.003121904969882e-23,8.714691558389733e-23,4.703896862244939e-15,3.443249758704691e-30,9.165547893746484e-18,6.948393597925295e-43,9.819436755586962e-46,1.0794273254754701e-20,2.9962770589386967e-34,8.737404681089982e-28,1.308410458057309e-15,8.155539648682086e-34,1.463134175966234e-32,2.228074440002794e-29,5.705133735413154e-28,2.146530553353249e-39,2.9139621608500746e-23,1.0377638020443297e-42
1e-12,0.19343691270419372,3.76,0.0,0.6596260267978353,0.9999999994586903,4.1829336282386257e-19,8.347442511457403e-30,3.5997600813955635e-18,2.398120675869614e-07,1.3700847327019e-09,7.825433341145485e-13,8.281536474771964e-10,1.0327210582021245e-13,5.412860130525756e-10,3.2865618938784384e-14,1.6470001368717282e-16,7.41204587043964e-15,3.5864323178208235e-24,1.492878553967559e-16,7.288196019744717e-29,1.264513530899424e-14,9.415237924981048e-15,9.478885582724628e-23,2.0637055441508168e-22,7.409958002292078e-15,1.248093498175142e-29,1.557182454646749e-17,4.333587637627712e-42,6.852652969578333e-45,2.5519799857596827e-20,1.776374735647096e-33,3.1034530115237354e-27,2.224900404159804e-15,3.0664229638774265e-33,5.186651706134705e-32,7.911010419891613e-29,2.025015070840545e-27,1.3047243818784528e-38,6.89948200270905e-23,1.067084971049593e-41
1.395853246702681e-12,0.19343691270419372,3.76,0.0,0.6596259787896462,0.9999999992443984,1.0950858763840678e-18,2.2274630667844839e-29,7.011986428874428e-18,3.3474199832017976e-07,1.9128303446114767e-09,1.5244342623160192e-12,1.1560176279007052e-09,2.0120796061392154e-13,7.555561373104413e-10,6.402535433479533e-14,3.2085756862873787e-16,1.4438347339219666e-14,9.39344674941074e-24,2.9082049608936186e-16,2.394592585657983e-28,2.46334856775076e-14,1.8341715764572043e-14,2.4815273964438093e-22,5.403023635760645e-22,1.3364065048280835e-14,4.100848045556706e-29,3.0299541570404685e-17,1.6655145395163273e-41,2.6914935077664317e-44,6.673325362070012e-20,6.75398781492854e-33,1.011365910674797e-26,4.333889716725636e-15,1.022193614006018e-32,1.6888543092309493e-31,2.577676099922587e-28,6.597303369525888e-27,4.987395923954278e-38,1.8061725905461081e-22,4.4343672696136313e-41
2.6540871601623323e-12,0.19343691812625133,3.76,0.0,0.6596258261922012,0.9999999985632155,7.673252463860182e-18,1.69977681126184e-28,2.534021814975043e-17,6.364785153978456e-07,3.639447844439168e-09,5.5105915004589135e-12,2.1982835916292477e-09,7.277149196329442e-13,1.4366226309527093e-09,2.314609523400978e-13,1.160029482926968e-15,5.218315174697097e-14,6.595944823623712e-23,1.0512726363787308e-15,3.305771709127289e-27,8.904776746148042e-14,6.630710920325622e-14,1.738698797234992e-21,3.786787329095923e-21,4.366972874800135e-14,5.662630531855813e-28,1.0906490473052022e-16,4.828554885844938e-40,9.647016741417348e-43,4.650405442623786e-19,1.8023866510021571e-31,1.366410419152447e-25,1.5661966736349356e-14,1.5528609941232672e-31,2.2689509289447197e-30,3.4789234688779456e-27,8.895806635937117e-26,1.3624202531490965e-36,1.2652437783000792e-21,2.3150956230270406e-39
3.912321073621983e-12,0.19343692354831846,3.76,0.0,0.6596256735922099,0.9999999978819594,2.3443012441021244e-17,5.526998862922909e-28,5.5047116432944946e-17,9.382124255485097e-07,5.368318042126246e-09,1.1973559788761003e-11,3.240760351738143e-09,1.5818901233006123e-12,2.1176908387430697e-09,5.029597335158523e-13,2.5208699057520344e-15,1.1336814638741157e-13,2.0184361690332522e-22,2.284236821609564e-15,1.3513375239101757e-26,1.9348821880027684e-13,1.4408236580399517e-13,5.311819011403074e-21,1.1571531222754138e-20,9.128801127497537e-14,2.3153212079243985e-27,2.361396898973483e-16,2.6057859710174794e-39,5.869087466094246e-42,1.4154519840647623e-18,9.621838223602038e-31,5.755873700019338e-25,3.402278155167815e-14,6.678068528651908e-31,9.528897987429825e-30,1.464634472136967e-26,3.743307675418161e-25,7.109871809031677e-36,3.86481332759213e-21,1.5512425394119536e-38
5.170554987081634e-12,0.19343692897039508,3.76,0.0,0.6596255209896729,0.9999999972006299,5.241392455309937e-17,1.3098720074110097e-27,9.612501362512665e-17,1.23994372879656e-06,7.099440536785664e-09,2.091331658333665e-11,4.2834482968469554e-09,2.764140181776602e-12,2.798760762368879e-09,8.785416549367859e-13,4.403567377600173e-15,1.979831779567476e-13,4.520031989761698e-22,3.989710929597377e-15,3.748567787824079e-26,3.3795617368159676e-13,2.5167225018207916e-13,1.1875808728585995e-20,2.5876825811825383e-20,1.5621731813630474e-13,6.424218357350401e-27,4.110335461728106e-16,9.044929192037111e-39,2.2824540550603169e-41,3.1534175901591475e-18,3.287416740884058e-30,1.6384937302001574e-24,5.941156239160862e-14,1.9392386926838613e-30,2.7048238530183884e-29,4.167071095692364e-26,1.064522988748007e-24,2.3743689124326733e-35,8.639450558051193e-21,6.554821500002692e-38
6.428788900541285e-12,0.19343693439248116,3.76,0.0,0.6596253683845896,0.9999999965192272,9.87313233003901e-17,2.6083648157487487e-27,1.4856599085550703e-16,1.541672425166465e-06,8.832814914713314e-09,3.2329839280355256e-11,5.326347828669055e-09,4.274885483816984e-12,3.4798324035755795e-09,1.358227414195037e-12,6.808316692062927e-15,3.0601776049477916e-13,8.528003042097947e-22,6.1676929024107756e-15,8.428570684877467e-26,5.224530256037573e-13,3.890816913852406e-13,2.23696145628953e-20,4.875368926629232e-20,2.38456009632648e-13,1.4448368886545184e-26,6.332449944475597e-16,2.477135254456565e-38,6.932313169951607e-41,5.9190403954169135e-18,8.801575752998746e-30,3.7559713033621916e-24,9.18233811693526e-14,4.554442876862572e-30,6.182664748057073e-29,9.547191377643985e-26,2.437792981507703e-24,6.235649195866943e-35,1.6271180908362286e-20,2.130005718020089e-37
8.945256727460588e-12,0.19343694523668223,3.76,0.0,0.6596250631667854,0.9999999951562022,2.5877713808534254e-16,7.584858158366836e-27,2.8750785587699265e-16,2.14512199736143e-06,1.2306317787933523e-08,6.25930996154955e-11,7.41278314143255e-09,8.283420344053229e-12,4.841980845207412e-09,2.629987443696243e-12,1.3184691781025765e-14,5.923067308690376e-13,2.2424689625736953e-21,1.1941173023444769e-14,2.928902201251183e-25,1.0115386220636691e-12,7.53377503692231e-13,5.862786655914997e-20,1.2783740791907502e-19,4.548554959921361e-13,5.0234529487545234e-26,1.2177922947001423e-15,1.224941148528915e-37,4.122193969904755e-40,1.5404672094430303e-17,4.0809225726342365e-29,1.3407617668393134e-23,1.7769788030655798e-13,1.721579866527122e-29,2.194001045585904e-28,3.404256134756934e-25,8.684053967021164e-24,2.8062953451543405e-34,4.263236087970937e-20,1.4014062241862977e-36
1e-11,0.19343695608092148,3.76,0.0,0.659624935235864,0.9999999945848215,3.5901090777518306e-16,1.0960484441301542e-26,3.592373600041659e-16,2.398046579144638e-06,1.3764866932507278e-08,7.822388509178509e-11,8.287537053747881e-09,1.0355597855304207e-11,5.412908891554006e-09,3.2869354803697778e-12,1.6478894487001405e-14,7.401296798253377e-13,3.115306549301828e-21,1.4923149110736822e-14,4.484063447003724e-25,1.264155753779016e-12,9.415560454547896e-13,8.133458922423523e-20,1.7738444599410992e-19,5.661431264466792e-13,7.692487075249927e-26,1.5176057749486276e-15,2.1237906461027137e-37,7.60630527462657e-40,2.1308227562040918e-17,6.895730207378901e-29,2.0689701427431368e-23,2.2203092132745257e-13,2.7235695778668895e-29,3.377357521335382e-28,5.250793123148785e-25,1.3389083151911285e-23,4.699620218539151e-34,5.91368085700373e-20,2.6377563294334665e-36
1.146172455437989e-11,0.19343695608092148,3.76,0.0,0.6596247579387968,0.9999999937928841,5.368311620337638e-16,1.725052649315612e-26,4.718092983495377e-16,2.748561142327186e-06,1.5788823347592195e-08,1.0276316173412522e-10,9.500069510142789e-09,1.3610865504469658e-11,6.204136177649188e-09,4.318406584266451e-12,2.1651552990950506e-14,9.721510513535808e-13,4.666696374754449e-21,1.960466114268706e-14,7.53291699186073e-25,1.6607562768190077e-12,1.2370092685726723e-12,1.2161622514970518e-19,2.6530500589442565e-19,7.404734049040145e-13,1.2926337718713993e-25,1.9858578612455608e-15,4.077731786228384e-37,1.5508341754469132e-39,3.1738365145417206e-17,1.2888041375136607e-28,3.505051925226285e-23,2.916068162060132e-13,4.752204061760747e-29,5.7049324102169355e-28,8.89051591697199e-25,2.2659225550296637e-23,8.705588375003637e-34,8.841070232832816e-20,5.4628275411282576e-36
1.3978192381299191e-11,0.1934369669251992,3.76,0.0,0.6596244527006241,0.9999999924292731,9.679022580416065e-16,3.38337348910277e-26,7.014036414764812e-16,3.351989860267363e-06,1.9280328106519806e-08,1.5283983739435778e-10,1.158821032307145e-08,2.026076862294747e-11,7.566298415660343e-09,6.4236610241916134e-12,3.2210535840565424e-14,1.4454623529702159e-12,8.440597399459101e-21,2.915814045625101e-14,1.6238835164882544e-24,2.4701179093449683e-12,1.840018452125551e-12,2.192605344134198e-19,4.785357269841854e-19,1.0952960476774153e-12,2.7879108972216226e-25,2.9333998730723647e-15,1.0965791686088239e-36,4.620251161108044e-39,5.683063923079518e-17,3.287793180171795e-28,7.627270797485157e-23,4.3350869572497216e-13,1.093873299751018e-28,1.2347825391792554e-27,1.9326888553909744e-24,4.9214866543668744e-23,2.1943636825428268e-33,1.5934970258822023e-19,1.6526869099468575e-35
1.6494660208218493e-11,0.1934369777695155,3.76,0.0,0.6596241474522672,0.9999999910653695,1.5867073970089828e-15,6.001600350302045e-26,9.762248802643946e-16,3.955408151383469e-06,2.2780828609484515e-08,2.1282294019904994e-10,1.3677208937485158e-08,2.8236645972064053e-11,8.928467573887588e-09,8.945926270675815e-12,4.4863256116659684e-14,2.012153105571634e-12,1.38813496937204e-20,4.060159439406813e-14,3.1122274458471293e-24,3.4396354097671332e-12,2.5624460615962535e-12,3.594179888359643e-19,7.84796520397231e-19,1.5193099370752016e-12,5.345762303501344e-25,4.056524599787832e-15,2.578115252688049e-36,1.1881055443131385e-38,9.250685569940759e-17,7.307888176096412e-28,1.468994601845832e-22,6.033624445977318e-13,2.235082741800423e-28,2.3647798044713753e-27,3.718352583239201e-24,9.459786420628331e-23,4.838916041628325e-33,2.611349785991993e-19,4.2855818567398546e-35
2.1527595862057097e-11,0.19343699945826429,3.76,0.0,0.6596235369250006,0.9999999883366836,3.5207469287911815e-15,1.5484441455505173e-25,1.6612955525670236e-15,5.162213453915521e-06,2.980880360659575e-08,3.6250771224542195e-10,1.7857792434898218e-08,4.817980424731318e-11,1.1652826707268497e-08,1.524216814511026e-11,7.645606664460223e-14,3.425337764396001e-12,3.101422957585123e-20,6.915836290509241e-14,9.101924975448321e-24,5.859184107146983e-12,4.36571312618204e-12,7.9740716228008455e-19,1.7429067979924613e-18,2.574860298035445e-12,1.5651528001585495e-24,6.815344125645077e-15,1.1595920190543265e-35,6.375660693365752e-38,2.02155269830999e-16,2.8495262872696356e-27,4.30755091858172e-22,1.0267684326240265e-12,7.5478072511077035e-28,6.838219537985792e-27,1.0874461751412937e-23,2.760154179839332e-22,1.8753481033861982e-32,5.789931141101362e-19,2.3013263079595973e-34
2.594898100369583e-11,0.1934370185117481,3.76,0.0,0.6596230005491075,0.9999999859385938,6.163010967394198e-15,3.037010697504207e-25,2.411780380125074e-15,6.22234579203821e-06,3.601246948746714e-08,5.266984705273893e-10,2.153325686976074e-08,7.010875826215993e-11,1.404617275051288e-08,2.2151337900779927e-11,1.1113531297609623e-13,4.974188853965733e-12,5.461192536151564e-20,1.004828597870808e-13,1.929669818556847e-23,8.513436005457889e-12,6.344382961275683e-12,1.3956863486250794e-18,3.053218245747332e-18,3.730390598838971e-12,3.3211675260372825e-24,9.78413093815868e-15,3.2488632215052876e-35,1.9729032036952663e-37,3.492346659794458e-16,7.250149365078817e-27,9.12803309773091e-22,1.4905992652075493e-12,1.775067397433474e-27,1.432761104998627e-26,2.2994112153463323e-23,5.825373271323439e-22,4.7679264175090793e-32,1.0128514326837578e-18,7.048887960652903e-34
3.0370366145334566e-11,0.1934370375653529,3.76,0.0,0.6596224641417756,0.9999999835396006,9.878696182291116e-15,5.385424754409781e-25,3.3009450805620715e-15,7.282445945616527e-06,4.224385600172621e-08,7.21467527937475e-10,2.5211416977617707e-08,9.618092284770059e-11,1.6439540365079246e-08,3.0350338061037986e-11,1.523006422334027e-13,6.810059047981991e-12,8.804967764828536e-20,1.3764143797977175e-13,3.6333055779779606e-23,1.166225762151988e-11,8.69227428945525e-12,2.2368881756051658e-18,4.897632204843774e-18,5.099324294585656e-12,6.258677372276169e-24,1.3243555020193233e-14,7.755327032875299e-35,5.122155890956036e-37,5.525421393344245e-16,1.5855443940543795e-26,1.716205224928075e-21,2.0401353665839417e-12,3.666573771324931e-27,2.6642038077197315e-26,4.3140888901471033e-23,1.0909217483278969e-21,1.0437762591253238e-31,1.6224403220507835e-18,1.7987716255048435e-33
3.47917512869733e-11,0.19343705661907917,3.76,0.0,0.6596219277030048,0.9999999811397047,1.4850606223906814e-14,8.867033634393508e-25,4.328445231517131e-15,8.342513915707794e-06,4.850294502754722e-08,9.46813903210411e-10,2.889229036014162e-08,1.26414762517416e-10,1.8832929628366777e-08,3.984011400200537e-11,1.9996039506144514e-13,8.932490176406136e-12,1.3313067527552811e-19,1.8063401141916832e-13,6.276566587418008e-23,1.5305713360419958e-11,1.1409599961748481e-11,3.36231812280768e-18,7.367998351555045e-18,6.681592701962293e-12,1.0821014796693228e-23,1.717594740494118e-14,1.6495866690255074e-34,1.1714130699207333e-36,8.199884416810329e-16,3.1086379372191746e-26,2.9592824079523827e-21,2.675162428215484e-12,6.885621732594968e-27,4.5446217415718986e-26,7.423431254189815e-23,1.873794688240319e-21,2.050053442209586e-31,2.4374248369792338e-18,4.034716469462645e-33
4.363452157025077e-11,0.19343709472689907,3.76,0.0,0.6596208547311456,0.9999999763372053,2.929472694564014e-14,2.0577281204959866e-24,6.797079435588175e-15,1.0462553309653064e-05,6.110415822512763e-08,1.4892346812170763e-09,3.6262247248583993e-08,1.9944126907024432e-10,2.3619773411406086e-08,6.269581774998541e-11,3.147962326777763e-13,1.4035206778555741e-11,2.656991748682471e-19,2.841208020176987e-13,1.570278940993237e-22,2.4076788443344296e-11,1.7953400515667995e-11,6.631049431035092e-18,1.4555989361814178e-17,1.0485863256195459e-11,2.711933853700407e-23,2.6393823613128332e-14,6.0538404925326285e-34,4.924510797402635e-36,1.5760444881416017e-15,9.687192805961085e-26,7.370158705876177e-21,4.200835501175075e-12,2.0148096607034264e-26,1.1067384703204395e-25,1.8407802723373506e-22,4.628790082735354e-21,6.423010977244425e-31,4.80178370284812e-18,1.6146733535393487e-32
5.247729185352824e-11,0.19343713283521333,3.76,0.0,0.6596197816335285,0.9999999715310978,5.09589858171401e-14,4.1100542750627076e-24,9.814943068650145e-15,1.2582463982316791e-05,7.381596439848941e-08,2.1539529513990715e-09,4.364326802992241e-08,2.893358259469142e-10,2.8406704720881805e-08,9.072613854252398e-11,4.557086648277663e-13,2.027868579101752e-11,4.675227634017306e-19,4.109425496571681e-13,3.3145069081413157e-22,3.4827187122718095e-11,2.5977472171359154e-11,1.1532216060508225e-17,2.5357870225639612e-17,1.514266556027344e-11,5.733790630321576e-23,3.731031303603822e-14,1.734940584281003e-33,1.5641996738465744e-35,2.6724290481699714e-15,2.4253337023717244e-25,1.5484861502526936e-20,6.0659137573577866e-12,4.8494990081152194e-26,2.2759745261430823e-25,3.8513312380488135e-22,9.649076894322988e-21,1.617089621572027e-30,8.341899852150731e-18,4.8971063602337275e-32
6.132006213680571e-11,0.1934371709440272,3.76,0.0,0.6596187084101524,0.9999999667213845,8.130762005861202e-14,7.39555601194143e-24,1.337930896710286e-14,1.4702245942127855e-05,8.66382191283497e-08,2.940960859830149e-09,5.103549291715518e-08,3.9624581657102626e-10,3.319372417953364e-08,1.2393886389214827e-10,6.227628200582463e-13,2.765928498402601e-11,7.544258953863129e-19,5.610985777550281e-13,6.227267759213145e-22,4.7557443545810267e-11,3.5483490366093106e-11,1.839599990712235e-17,4.051881132344575e-17,2.065147309333617e-11,1.0789872049177713e-22,4.980818300774829e-14,4.217379501140043e-33,4.143772563152185e-35,4.158149277120443e-15,5.2390240357313965e-25,2.89593604038447e-20,8.26870050763115e-12,1.020616765195512e-25,4.169388142636062e-25,7.173365691476495e-22,1.7908186286083284e-20,3.512445159098852e-30,1.329263230044451e-17,1.2403361182261939e-31
