Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022)
2.7808354021902673e-06,0.47791934928906993,3.76,0.0,0.44123482714930057,0.9677581905227305,0.04321056626407814,2.5279682926087454e-11,2.2043860458233542e-09,0.029546730868349875,0.0035166190820027084,0.05552078969781389,0.005803532254692315,0.2423152793671103,0.0022221553925342173,0.19981916140699357,1.2771714587989694e-06,5.204844007809743e-06,0.00053004274437858,0.0006856872640816237,0.005819816274061579,0.0010032969406610706,0.0050622325288415156,0.0004259121712086965,0.007695279376723732,0.00030165843699709726,9.879967239098631e-05,6.372156193186759e-09,1.4887541849160643e-06,1.6545063853617152e-05,2.875389024643843e-07,7.205625503588125e-07,0.0017630577061486068,1.0453098917053744e-05,0.0008046988227604971,2.0518151177389616e-09,5.831020619626075e-07,5.989715379631861e-07,1.2847470345478882e-09,1.2616019068126526e-05,3.553642046780561e-05,0.00012028567188048425,1.6256896967918992e-09,7.33625394523727e-05
2.791274337418402e-06,0.47801771531966686,3.76,0.0,0.4399200343418055,0.9675446962994021,0.04347056409473111,2.567176997491326e-11,2.237585724556059e-09,0.029566627380757656,0.003508396856174953,0.055809406237492615,0.0058046358422505166,0.24331043391296514,0.002229988161319693,0.20073733210570113,1.2736754322301782e-06,5.206280716776796e-06,0.0005325479166589576,0.0006897944383896347,0.005882044128509442,0.001004859318212491,0.005100236769168866,0.00042859666359913913,0.007786337941942605,0.0003021680163587541,9.926424817588791e-05,6.38214845173877e-09,1.504608081387475e-06,1.6772090751756788e-05,2.8908813950930797e-07,7.249313664796176e-07,0.0017827353209273306,1.0492980506301853e-05,0.000812883672020349,2.0644754206625627e-09,5.893900907810182e-07,6.033768892064543e-07,1.295745751488513e-09,1.2804863989196613e-05,3.613846916028145e-05,0.00012150389193750686,1.6330677178444368e-09,7.451078100352662e-05
2.8017132726465365e-06,0.4781158613112346,3.76,0.0,0.43860893599491324,0.9673308716065202,0.04373068480300445,2.6067504749781927e-11,2.271102202036737e-09,0.029585786063309697,0.0035001447211354436,0.05609741549591083,0.005805662376287599,0.24430188451718884,0.0022378162485824074,0.2016536008848631,1.2701713214418551e-06,5.207584323993316e-06,0.0005350420375009,0.0006938963430179866,0.005944559153419582,0.0010064082041153456,0.005138248100469087,0.0004312754130985569,0.00787793781437732,0.00030267390613398533,9.972654153601411e-05,6.392062503641427e-09,1.5205214453478166e-06,1.7000666638182722e-05,2.9063229168268765e-07,7.292773617092628e-07,0.0018024834153900404,1.0532616583004577e-05,0.0008210986935652931,2.0770738040697614e-09,5.956916562438048e-07,6.077763849138375e-07,1.30675932725461e-09,1.2995500916594525e-05,3.6746755837919024e-05,0.00012272450671099554,1.640399272835397e-09,7.566946352553601e-05
2.812152207874671e-06,0.47821378678857607,3.76,0.0,0.43730154031741314,0.9671167199268113,0.04399092485551052,2.6466885383439394e-11,2.3049358821572365e-09,0.029604214455997917,0.0034918636710127007,0.056384811234051216,0.005806612678549141,0.24528962635353027,0.002245639598552337,0.20256796139217786,1.2666595043427205e-06,5.208756351684129e-06,0.0005375250702405208,0.000697992917343265,0.006007359895725189,0.0010079436749390021,0.005176265065220006,0.00043394831036603986,0.007970077526407915,0.0003031761204666315,0.00010018654525773002,6.401898637080404e-09,1.536493667070376e-06,1.7230785084572953e-05,2.9217131328016197e-07,7.336003427912568e-07,0.0018223008889233995,1.0572007158691759e-05,0.000829343631845923,2.0896096974001057e-09,6.020062596272631e-07,6.121697727397728e-07,1.3177874162429927e-09,1.3187934809095222e-05,3.736128999483341e-05,0.00012394743911793717,1.6476842184632872e-09,7.683858685928091e-05
2.8225911431028057e-06,0.47831149128230793,3.76,0.0,0.4359978551119203,0.9669022447285038,0.04425128075554747,2.6869909719904075e-11,2.3390871427942613e-09,0.02962192008280768,0.0034835546859966235,0.05667158735927261,0.005807487565343949,0.2462736549547142,0.0022534581519270285,0.20348040749323032,1.2631403529511512e-06,5.209798316730467e-06,0.0005399969797988072,0.0007020841017552014,0.006070444898182823,0.0010094658069955066,0.005214286221809289,0.00043661524785875805,0.008062755590016343,0.00030367467349359713,0.00010064425245544351,6.41165722502588e-09,1.552524137809587e-06,1.7462439556452007e-05,2.9370515949317e-07,7.379001143871559e-07,0.001842186641433605,1.0611152260985203e-05,0.0008376182315456641,2.1020825341214565e-09,6.083334040295167e-07,6.165568037354326e-07,1.32882967089495e-09,1.3382170551534375e-05,3.7982080634389495e-05,0.0001251726124733676,1.654922488266857e-09,7.801815006242093e-05
2.8330300783309403e-06,0.47840897437337,3.76,0.0,0.4346978878644585,0.9666874494682733,0.044511749035173825,2.7276575114923012e-11,2.373556322243549e-09,0.029638910453720788,0.0034752187352087207,0.056957737893461056,0.005808287849002192,0.24725396613345038,0.002261271846725553,0.2043909332237594,1.259614234810575e-06,5.210711731365048e-06,0.0005424577323479758,0.0007061698374157665,0.006133812700403205,0.0010109746763797595,0.005252310141153498,0.0004392761194756638,0.008155970501325693,0.00030416957936412495,0.00010109965649908193,6.421338628969625e-09,1.5686122485168998e-06,1.7695623436432584e-05,2.952337867518657e-07,7.421764937848101e-07,0.0018621395734211685,1.0650051926891421e-05,0.0008459222375515438,2.114491778457902e-09,6.14672594177813e-07,6.209372323722376e-07,1.3398857524974122e-09,1.357821297041199e-05,3.8609136374023025e-05,0.00012639995041679742,1.6621139791821857e-09,7.92081515790304e-05
2.843469013559075e-06,0.47850623559164174,3.76,0.0,0.4334016455701521,0.9664723375844483,0.044772326271408765,2.7686878483975332e-11,2.4083437356893493e-09,0.0296551930556605,0.003466856770687241,0.05724325703710814,0.005809014334785383,0.24823055613593986,0.002269080616827237,0.20529953288332806,1.2560815099960441e-06,5.211498100691189e-06,0.0005449072959691,0.0007102500666908463,0.0061974618373067435,0.001012470358898054,0.0052903354139043745,0.00044193082131739896,0.008249720732005947,0.00030466085219517267,0.00010155275115767418,6.430943147578639e-09,1.5847573911481992e-06,1.793032998013986e-05,2.967571521317226e-07,7.464293062609454e-07,0.0018821585865269103,1.0688706221265378e-05,0.000854255395105344,2.1268369119115107e-09,6.210233375646431e-07,6.253108162502919e-07,1.3509553281826825e-09,1.377606680061394e-05,3.924246522755198e-05,0.0001276293771097466,1.669258563386703e-09,8.040858889541478e-05
2.8539079487872095e-06,0.47860327460529195,3.76,0.0,0.43210913487524566,0.9662569125019911,0.045033009073385505,2.8100816432119127e-11,2.4434496833039625e-09,0.029670775356874568,0.0034584697324188643,0.05752813911807707,0.0058096678234315765,0.24920342151656974,0.002276884393325643,0.2062062009595071,1.2525425337701138e-06,5.212158924137253e-06,0.0005473456401026526,0.0007143247327666858,0.006261390840627521,0.0010139529300950104,0.005328360644866526,0.00044457925111280813,0.008344004736407479,0.0003051485061277789,0.00010200353048061295,6.440471094665969e-09,1.600958957005434e-06,1.8166552352513922e-05,2.9827521391523884e-07,7.506583802686736e-07,0.001902242583484437,1.072711521310232e-05,0.0008626174497308463,2.1391174287352072e-09,6.273851432791718e-07,6.296773159124921e-07,1.3620380673287603e-09,1.3975736711099713e-05,3.988207477554873e-05,0.00012886081710247852,1.67635615895263e-09,8.161945881469181e-05
2.864346884015344e-06,0.4787000909864344,3.76,0.0,0.43082036200546076,0.9660411776293263,0.04529379408941375,2.8518385268669107e-11,2.4788744383893e-09,0.02968566480226976,0.0034500585457134143,0.05781237861907404,0.0058102491090613745,0.25017255920044246,0.0022846831039007166,0.20711093216610252,1.248997655188504e-06,5.2126956945366495e-06,0.000549772735795556,0.0007183937798423873,0.006325598238443377,0.0010154224652045422,0.005366384456273093,0.0004472213084916008,0.008438820948156466,0.00030563255526041015,0.00010245198885971458,6.449922847185167e-09,1.6172163396978438e-06,1.8404283611955086e-05,2.997879316677044e-07,7.548635502853632e-07,0.0019223904684908966,1.0765278989806276e-05,0.0008710081473322649,2.151332844842056e-09,6.337575228787687e-07,6.340364958069287e-07,1.3731336431972856e-09,1.4177227290166082e-05,4.0527972070872655e-05,0.00013009419542943664,1.6834067189890432e-09,8.284075730875359e-05
2.8747858192434787e-06,0.47879668444104984,3.76,0.0,0.4295353328767863,0.9658251363622615,0.04555467799680315,2.8939580800212982e-11,2.5146182325828486e-09,0.029699868816342127,0.0034416241251328957,0.05809597013712719,0.005810758981812584,0.25113796638611297,0.0022924766739609104,0.20801372138455007,1.2454472189649649e-06,5.21310989881744e-06,0.0005521885552829811,0.0007224571528093815,0.0063900825563306726,0.001016879039221978,0.0054044054833079355,0.00044985689457685665,0.008534167785686685,0.000306113013720232,0.00010289812093314913,6.459298744739536e-09,1.6335289307123598e-06,1.8643516736822264e-05,3.0129526579537194e-07,7.590446619821237e-07,0.0019426011472274687,1.0803197645493213e-05,0.0008794272341313263,2.1634827004779806e-09,6.401399897928772e-07,6.383881235388188e-07,1.384241737145716e-09,1.4380543065598167e-05,4.118016377271333e-05,0.00013132943750696497,1.6904101421653934e-09,8.407247973524406e-05
2.8852247544716133e-06,0.4788930545974465,3.76,0.0,0.42825405301922354,0.9656087920807076,0.04581565750939687,2.9364398327046614e-11,2.55068126763281e-09,0.02971339479892522,0.0034331673710726778,0.058378908412975765,0.005811198225750156,0.2520996406124741,0.0023002650258821178,0.20891456370431022,1.241891563816294e-06,5.213403017001861e-06,0.0005545930723167497,0.0007265147974731243,0.006454842316814471,0.0010183227268285588,0.005442422377588295,0.0004524859122868144,0.008630043648575838,0.0003065898955961482,0.0001033419216548322,6.468599046058178e-09,1.6498961254659485e-06,1.8884244609166023e-05,3.0279717722706927e-07,7.632015651741555e-07,0.001962873527178086,1.0840871295967893e-05,0.0008878744567636981,2.1755665434267194e-09,6.465320605274147e-07,6.427319696488476e-07,1.395362033789108e-09,1.4585688489154746e-05,4.183865604648066e-05,0.00013256646923125786,1.6973663203640722e-09,8.531462067904931e-05
2.895663689699748e-06,0.4789892011900339,3.76,0.0,0.42697652764703803,0.9653921481511571,0.046076729370989854,2.979283284740186e-11,2.587063737513184e-09,0.029726250126421088,0.003424689172712429,0.0586611883047726,0.005811567620879139,0.25305757969718673,0.0023080480798406094,0.20981345438628826,1.2383310238934858e-06,5.2135765224995535e-06,0.000556986261868843,0.0007305666603258122,0.00651987604010673,0.00101975360248658,0.0054804338042246355,0.0004551082660944265,0.008726446921052771,0.0003070632150040655,0.00010378338622941305,6.477824092209281e-09,1.6663173156391087e-06,1.9126460029872543e-05,3.0429362821878476e-07,7.673341099545104e-07,0.001983206517729604,1.0878300067317798e-05,0.0008963495622362984,2.187583933678999e-09,6.529332536877577e-07,6.470678078380441e-07,1.4064942176221407e-09,1.479266794940579e-05,4.2503454650025035e-05,0.0001338052169169781,1.7042752438470312e-09,8.65671740930931e-05
2.9061026249278825e-06,0.4790851238977689,3.76,0.0,0.4257027615965893,0.9651752079239173,0.04633789036162697,3.022487922392328e-11,2.623765823168742e-09,0.02973844214841057,0.003416190404923752,0.05894280481264252,0.005811867941059536,0.2540117817910144,0.002315825753121535,0.21071038889544894,1.2347659272841128e-06,5.2136318814193434e-06,0.0005593681004366641,0.0007346126887439794,0.006585182243692702,0.001021171740350894,0.005518438444784486,0.0004577238622789132,0.008823375969034184,0.0003075329860276528,0.00010422251017433856,6.486974301866983e-09,1.6827918991658473e-06,1.937015570674827e-05,3.057845823568685e-07,7.714421564419232e-07,0.0020035990304172083,1.0915484105464283e-05,0.0009048522980151663,2.1995344610421336e-09,6.59343090823504e-07,6.513954158259007e-07,1.417637979873699e-09,1.5001485758819612e-05,4.3174564850158316e-05,0.00013504560737822004,1.7111368997676385e-09,8.783013316582585e-05
2.916541560156017e-06,0.4791808224863918,3.76,0.0,0.424432759384659,0.9649579747351429,0.04659913729208967,3.066053192690692e-11,2.6607876639190694e-09,0.029749978188212584,0.003407671931243845,0.05922375305645705,0.005812099955771461,0.2549622453265826,0.0023235979608942766,0.21160536287077925,1.2311965974560968e-06,5.213570552791303e-06,0.0005617385657371007,0.0007386528307831813,0.006650759442965365,0.0010225772143603637,0.005556434994802816,0.0004603326087114749,0.00892082914306106,0.0003079992227735758,0.00010465928926111638,6.496049955026114e-09,1.69931926813003e-06,1.961532426635117e-05,3.0727000363963e-07,7.755255777977369e-07,0.002024049979059215,1.095242356602621e-05,0.0009133824119912542,2.2114177349860832e-09,6.65761095804092e-07,6.557145742795602e-07,1.428793021617957e-09,1.5212146164427554e-05,4.385199149506846e-05,0.00013628756787959363,1.7179511558901391e-09,8.910349044046048e-05
2.9269804953841516e-06,0.47927629668378696,3.76,0.0,0.423166525166427,0.9647404519048045,0.04686046700837944,3.109978481289586e-11,2.6981293512302602e-09,0.029760865540482514,0.0033991346012715038,0.059504028293290635,0.0058122644283278985,0.25590896905494953,0.002331364615666448,0.21249837214694833,1.2276233520117383e-06,5.213393988094248e-06,0.0005640976369689005,0.0007426870353313117,0.006716606151004854,0.0010239700981477362,0.005594422165961106,0.00046293441503985304,0.00901880477633367,0.00030846193931914715,0.0001050937195640235,6.505051263030542e-09,1.7158988237190554e-06,1.986195824754485e-05,3.087498566622575e-07,7.795842449421097e-07,0.0020445582799709025,1.0989118622726204e-05,0.0009219396525556893,2.2232333620401546e-09,6.721867957570251e-07,6.600250667230569e-07,1.4399590427103023e-09,1.542465333861807e-05,4.4535738954884465e-05,0.00013753102619628373,1.7247179440241923e-09,9.038723772065062e-05
2.9374194306122862e-06,0.47937154629088113,3.76,0.0,0.4219040627374006,0.9645226427362853,0.04712187639162293,3.1542631317315345e-11,2.735790971381273e-09,0.029771111467621462,0.003390579251834989,0.05978362591630039,0.005812362116656501,0.25685195204387257,0.002339125627660783,0.21338941275474532,1.2240465033630536e-06,5.213103630480396e-06,0.0005664452946876335,0.0007467152520307147,0.006782720878827027,0.001025350465068964,0.005632398686050229,0.000465529192716153,0.009117301184944868,0.00030892114975592894,0.0001055257974443371,6.5139787008280445e-09,1.7325299605294466e-06,2.011005009965391e-05,3.102241079360217e-07,7.836180284875379e-07,0.002065122852434143,1.102556945912431e-05,0.00093052376863736,2.234980973911723e-09,6.786197204451602e-07,6.643266803597777e-07,1.4511357417980012e-09,1.5639011378434467e-05,4.522581112104652e-05,0.0001387759106398041,1.7314373774058134e-09,9.168136607666295e-05
2.947858365840421e-06,0.4794665710671288,3.76,0.0,0.4206453755908607,0.9643045505185086,0.04738336235305034,3.198906480506245e-11,2.773772600357825e-09,0.029780723203840533,0.003382006707968978,0.060062541434654365,0.0058123937733713296,0.2577911936270396,0.0023468809050857407,0.21427848088943013,1.2204663588790706e-06,5.212700915860719e-06,0.0005687815206549163,0.0007507374311888909,0.006849102135917592,0.0010267183882335202,0.005670363296836411,0.00046811685470530043,0.009216316670752591,0.00030937686813700547,0.00010595551951388544,6.522832550984636e-09,1.7492120777701583e-06,2.0359592199730307e-05,3.116927241946722e-07,7.87626818055052e-07,0.0020857426184208105,1.1061776279743558e-05,0.0009391345096638751,2.2466602261812737e-09,6.85059402554618e-07,6.68619205737008e-07,1.4623228318090731e-09,1.5855224316086122e-05,4.592221147565963e-05,0.00014002214999250768,1.7381093441946086e-09,9.298586595247579e-05
2.9582973010685554e-06,0.4795613708708959,3.76,0.0,0.4193904669441835,0.964086178527158,0.04764492183126547,3.2439078312420687e-11,2.81207428103938e-09,0.0297897079564121,0.0033734177844478423,0.06034077046307669,0.005812360146973879,0.258726693381007,0.0023546303544478226,0.21516557289689608,1.2168832219888607e-06,5.2121872732433675e-06,0.0005711062977278555,0.0007547535236865001,0.006915748430396907,0.0010280739404960261,0.005708314752745771,0.00047069731541568403,0.009315849522624028,0.0003098291085448809,0.00010638288260777576,6.53161308101887e-09,1.7659445742029775e-06,2.0610576857552625e-05,3.1315567331158865e-07,7.916105073386356e-07,0.0021064165024826855,1.1097739290801414e-05,0.0009477716255213451,2.2582707881038927e-09,6.915053775147911e-07,6.729024365483569e-07,1.4735200287066688e-09,1.60732961246261e-05,4.6624943127345955e-05,0.00014126967347059672,1.7447337677954426e-09,9.430072722310087e-05
2.96873623629669e-06,0.47965594550680407,3.76,0.0,0.41813933968270733,0.9638675300216365,0.04790655179820202,3.2892664389517756e-11,2.850696018513202e-09,0.029798072899603702,0.0033648132829042924,0.06061830874420528,0.005812261980397113,0.2596584511746233,0.002362373880141334,0.21605068530430094,1.21329739057127e-06,5.211564123150994e-06,0.00057341961011366,0.000758763481116376,0.00698265826887388,0.0010294171944370614,0.0057462518237203445,0.0004732704909737132,0.009415898013885685,0.0003102778850473086,0.00010680788383675663,6.540320653694743e-09,1.782726851796105e-06,2.086299630360199e-05,3.146129240654782e-07,7.955689872283813e-07,0.002127143432440871,1.113345872008042e-05,0.0009564348666758798,2.269812337230493e-09,6.979571842657345e-07,6.771761698277709e-07,1.4847270461130952e-09,1.6293230704890445e-05,4.733400873121499e-05,0.00014251841082973393,1.7513107042573367e-09,9.562593907254148e-05
