Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),C2H4(29),H(6),H2(9),C2H3(28),C2H2(22),HO2(12),CH3O2(36),C2H5O2(40),OH(8),O(7)
3.4450111655931874e-10,0.7665842556148351,3.76,0.0,0.9762975820834464,0.9999999931427483,2.3357498439339193e-15,7.227656528648024e-27,1.0567632942889586e-16,3.742853897222922e-06,1.2318796327933805e-08,6.431912961184678e-10,4.0435015470983615e-11,4.875151100551582e-09,1.413680902685297e-11,4.813139994406286e-21,2.4826244632483303e-24,6.852217510345693e-09,4.077180679086616e-12,6.43959440881858e-14,8.927696178334124e-13,8.898045524688135e-13
4.0845495420642145e-10,0.7665843021727935,3.76,0.0,0.9762972321694576,0.9999999918685875,3.8955058471389924e-15,1.3971568367515202e-26,1.4808459950688092e-16,4.437541118083318e-06,1.4741083595611138e-08,9.041440727849006e-10,5.7199101949272676e-11,5.786052721052902e-09,1.988587916877198e-11,8.25137545408753e-21,5.0087181850014585e-24,8.124340490214342e-09,5.725629941645568e-12,9.088146434308206e-14,1.2561437666169297e-12,1.2503534757743457e-12
4.724087918535241e-10,0.7665843487310996,3.76,0.0,0.9762968822102912,0.9999999905940622,6.030721627730201e-15,2.457158209742343e-26,1.9746250382715661e-16,5.1321834904109946e-06,1.7205641353099706e-08,1.2094159903049727e-09,7.699151382873976e-11,6.698915675936331e-09,2.6618437319692692e-11,1.3122017034897581e-20,9.145151678845894e-24,9.396484383813653e-09,7.651161381160022e-12,1.2204456013211155e-13,1.6818341441345052e-12,1.6720621174635472e-12
5.363626295006267e-10,0.7665843952897597,3.76,0.0,0.9762965322059486,0.9999999893191724,8.832424568778726e-15,4.027235339071308e-26,2.537435093952219e-16,5.8267810174193795e-06,1.9712416695605133e-08,1.5590041516417932e-09,9.98646205422586e-11,7.61378979751047e-09,3.4336624557347625e-11,1.9730748674939214e-20,1.5507811887391563e-23,1.0668649496792862e-08,9.852924251452255e-12,1.579358923169614e-13,2.1700202192812705e-12,2.1549301471059003e-12
6.642703047948322e-10,0.7665844884081713,3.76,0.0,0.9762958320617358,0.9999999867683015,1.6800667074560695e-14,9.276490535685831e-26,3.8675168893791945e-16,7.215841548319105e-06,2.4852409091317935e-08,2.3911176188213525e-09,1.5506208156466315e-10,9.449770282533052e-09,5.273870618676324e-11,3.9498000846322446e-20,3.798925799619933e-23,1.3213044604473313e-08,1.5081753532340496e-11,2.44103683058787e-13,3.3346122169493017e-12,3.3041591427721332e-12
7.921779800890376e-10,0.7665845815280845,3.76,0.0,0.9762951317368244,0.9999999842159774,2.853382758768829e-14,1.8481389609846988e-25,5.465894545566422e-16,8.604722736436248e-06,3.0160639955849035e-08,3.400461302565139e-09,2.232091244887241e-10,1.129439036957424e-08,7.511032917428776e-11,7.04762149778569e-20,8.002358724585486e-23,1.5757528262644465e-08,2.1405363168000805e-11,3.4978077258937864e-13,4.751418202140581e-12,4.6981055400250265e-12
9.20085655383243e-10,0.766584674649555,3.76,0.0,0.9762944312312183,0.9999999816622025,4.476995984892044e-14,3.3247433163585796e-25,7.327470052426629e-16,9.993424607381869e-06,3.563669038433225e-08,4.587012034668201e-09,3.0472234035751577e-10,1.3148044287652586e-08,1.0147055684398782e-10,1.159854146616283e-19,1.5161152180355296e-22,1.830210292401276e-08,2.88170394160184e-11,4.753557236961115e-13,6.421986672334214e-12,6.336888154740031e-12
9.999999999999999e-10,0.7665847677726391,3.76,0.0,0.9762939934765872,0.9999999800659165,5.7529149711653e-14,4.611415218416836e-25,8.621912973548127e-16,1.0860968791194832e-05,3.914301953681158e-08,5.418281042403734e-09,3.6261909727231843e-10,1.4310932460993487e-08,1.199732269036655e-10,1.534325557381479e-19,2.1688148758621727e-22,1.9891953286694823e-08,3.399701839274311e-11,5.64081784742898e-13,7.595235785927828e-12,7.485113804111924e-12
1.0479933306774483e-09,0.7665847677726391,3.76,0.0,0.976293730544921,0.9999999791069799,6.625168798369617e-14,5.54423812460428e-25,9.447241163735466e-16,1.1381947186725195e-05,4.128014336243619e-08,5.95074665032612e-09,4.0001728974859097e-10,1.5011124333797024e-08,1.3183929717741508e-10,1.7975321025834508e-19,2.654910940973396e-22,2.0846771044526667e-08,3.731010868298644e-11,6.212099262909564e-13,8.347915467614377e-12,8.220678434253658e-12
1.303808681265859e-09,0.76658495402387,3.76,0.0,0.9762923286302605,0.9999999739922006,1.279464794769361e-13,1.3087421114642916e-24,1.4441825224071843e-15,1.4158454572675194e-05,5.3067598285517456e-08,9.209674889588336e-09,6.33609524690755e-10,1.8767122419918222e-08,2.0468613761743804e-10,3.7912791246642752e-19,6.874705860955789e-22,2.5936397502662043e-08,5.751393055600374e-11,9.752466842552326e-13,1.2972490725988078e-11,1.2724226902320112e-11
1.5596240318542699e-09,0.7665851402822204,3.76,0.0,0.9762909259928517,0.9999999688716583,2.196562966138315e-13,2.64851483815348e-24,2.0411478851047296e-15,1.6934245098012663e-05,6.551970613634614e-08,1.3177060768552208e-08,9.272898694927537e-10,2.2565484667935566e-08,2.938268783665569e-10,7.07120520948651e-19,1.515473764246495e-21,3.102642734795607e-08,8.19642348257377e-11,1.4148026452060428e-12,1.8638908629864732e-11,1.821115810588022e-11
1.8154393824426807e-09,0.7665853265481316,3.76,0.0,0.9762895226326899,0.9999999637453706,3.475015816104613e-13,4.8147708267058646e-24,2.731946297889437e-15,1.9709318965808278e-05,7.863319814623636e-08,1.785271908877597e-08,1.2843461173158482e-09,2.6409280665809184e-08,3.994508576731409e-10,1.2096633684368991e-18,2.984251278818393e-21,3.611688034064946e-08,1.1060905725431705e-10,1.9426808959399492e-12,2.536171555340099e-11,2.4684694123500212e-11
2.0712547330310913e-09,0.7665855128220431,3.76,0.0,0.9762881185497565,0.9999999586133532,5.176899044166967e-13,8.088049488869316e-24,3.513041228617212e-15,2.248367637848451e-05,9.240483510432444e-08,2.3236464705154614e-08,1.708049956181019e-09,3.030154982993807e-08,5.217605950526616e-10,1.94056726307772e-18,5.406129358495122e-21,4.120777628886434e-08,1.4339705583924181e-10,2.561579407829707e-12,3.315623414893884e-11,3.2148856341664036e-11
2.327070083619502e-09,0.7665856991043916,3.76,0.0,0.9762867137440207,0.9999999534756212,7.365205701713733e-13,1.2787760407683531e-23,4.3810282276568185e-15,2.525731753782348e-05,1.0683140708102943e-07,2.932811252584178e-08,2.2016571188448683e-09,3.424530169984816e-08,6.609716563078264e-10,2.9619740510966156e-18,9.183871962768645e-21,4.6299135047183974e-08,1.8027750310013384e-10,3.2740943464400375e-12,4.203855741485761e-11,4.060844976622946e-11
2.5828854342079125e-09,0.7665858853956121,3.76,0.0,0.9762853082154376,0.9999999483321876,1.0103890516762352e-12,1.9271696180608956e-23,5.3326299969580325e-15,2.8030242644974572e-05,1.2190973315932896e-07,3.612747751212073e-08,2.76840752887786e-09,3.824351622431504e-08,8.173125229560389e-10,4.344795166221236e-18,1.4823944861259545e-20,5.139097651531761e-08,2.212002786321383e-10,4.082723187849142e-12,5.202554285745063e-11,5.006904797024344e-11
3.094516135384734e-09,0.7665862580063976,3.76,0.0,0.976282494989487,0.9999999380282624,1.7493276410324056e-12,3.9213601309142996e-23,7.47417775006166e-15,3.357394550418933e-05,1.540090675229573e-07,5.18486190914318e-08,4.134219552136864e-09,4.641510666856996e-08,1.1823614519649137e-09,8.524720323786649e-18,3.431854572388614e-20,6.157618739817994e-08,3.1497532685519503e-10,5.997836092961198e-12,7.538471999747384e-11,7.201931184127743e-11
3.6061468365615558e-09,0.7665866306578338,3.76,0.0,0.9762796788712909,0.9999999277016572,2.7877593120386718e-12,7.153246763295929e-23,9.913834709544757e-15,3.9114786552947365e-05,1.8867796130270788e-07,7.0398410190978e-08,5.831094568823659e-09,5.483957938715797e-08,1.6189887819682245e-09,1.523970090751225e-17,7.056224304728497e-20,7.176356898971436e-08,4.243331069119096e-10,8.325035807721641e-12,1.0338369942307695e-10,9.805905694991788e-11
4.117777537738377e-09,0.7665870033533232,3.76,0.0,0.9762768598600328,0.9999999173524308,4.180756632939207e-12,1.2044727682561866e-22,1.2629499832923664e-14,4.4652767378409344e-05,2.2589198537121544e-07,9.177537240068451e-08,7.884397120730541e-09,6.353973666425205e-08,2.129474574959201e-09,2.541767415999604e-17,1.3285135078673925e-19,8.195328198496029e-08,5.488937836497727e-10,1.1081045204920141e-11,1.3618428058478177e-10,1.2825906866160256e-10
4.629408238915198e-09,0.766587376096234,3.76,0.0,0.9762740379546967,0.9999999069806209,5.985348008338069e-12,1.9077846820678961e-22,1.560069334371421e-14,5.0187889558302723e-05,2.65627150388874e-07,1.159780281488761e-07,1.0319252091928098e-08,7.253793334133123e-08,2.716293678387404e-09,4.016931286827909e-17,2.336527422137567e-19,9.214548768519865e-08,6.882865613807744e-10,1.4281276672588404e-11,1.7395994403517594e-10,1.627010676780577e-10
5.141038940092019e-09,0.7665877488899021,3.76,0.0,0.976271213154072,0.9999998965862454,8.260652536762704e-12,2.8795351497741794e-22,1.8808438396766858e-14,5.572015466114226e-05,3.0785989893442563e-07,1.4300490069869872e-07,1.3160548995034608e-08,8.185608519640217e-08,3.3821119043417492e-09,6.080224324032725e-17,3.891959038712607e-19,1.0234034796327032e-07,8.421494692895023e-10,1.7939911776296573e-11,2.1689566498398286e-10,2.014772800384738e-10
5.652669641268841e-09,0.7665881217376312,3.76,0.0,0.9762683854567551,0.9999998861693024,1.1068013138364587e-11,4.1801597736263193e-22,2.223515064534202e-14,6.12495642464466e-05,3.525670977439757e-07,1.7285451414454406e-07,1.6432946200540253e-08,9.151567720516282e-08,4.129782264595032e-09,8.883536715089037e-17,6.2010964655303665e-19,1.1253802523054483e-07,1.010129151015175e-09,2.2069976799332572e-11,2.651877254260539e-10,2.446900173170989e-10
6.164300342445662e-09,0.7665884946426943,3.76,0.0,0.9762655548611536,0.9999998757297703,1.4471127624362087e-11,5.876375163699929e-22,2.5864535652601138e-14,6.677611986494993e-05,3.997260300940734e-07,2.0552539340853255e-07,2.0160875089542716e-08,1.0153777164684706e-07,4.962341278044093e-09,1.2601327379684037e-16,9.521028555366083e-19,1.2273868240558945e-07,1.1918806592500682e-09,2.6683414065351325e-11,3.190435258394252e-10,2.9245126843329896e-10
6.675931043622483e-09,0.7665888676083331,3.76,0.0,0.9762627213654911,0.9999998652676083,1.853617738094246e-11,8.041325383962458e-22,2.9681494139183124e-14,7.229982305880864e-05,4.493143883416625e-07,2.4101606423710166e-07,2.4368544122496487e-08,1.1194301604093243e-07,5.883005356563776e-09,1.7432072919805296e-16,1.4166898797371547e-18,1.3294248288456964e-07,1.3870672557202403e-09,3.179114897046816e-11,3.786813967522849e-10,3.448823038608827e-10
7.187561744799304e-09,0.766589240637759,3.76,0.0,0.9762598849678075,0.9999998547827579,2.33319536915524e-11,1.075475044174437e-21,3.36720344631967e-14,7.782067536180279e-05,5.013102666053256e-07,2.79325053197688e-07,2.9079942832256637e-08,1.227516509308474e-07,6.895167261994372e-09,2.359972633320875e-16,2.051961464448056e-18,1.4314959051326811e-07,1.5953602161451426e-09,3.7403153003246916e-11,4.443304099383649e-10,4.021132915351943e-10
7.699192445976126e-09,0.766589613734154,3.76,0.0,0.9762570456659649,0.9999998442751413,2.8929981871781638e-11,1.4103171889387104e-21,3.7823191491167907e-14,8.333867829953336e-05,5.556921535717884e-07,3.2045088767547275e-07,3.431884575013196e-08,1.33983517531629e-07,8.00239262666829e-09,3.13551885356677e-16,2.9034016701873586e-18,1.533601695605624e-07,1.8164386396890392e-09,4.35285031571986e-11,5.162301891214797e-10,4.6428292344582924e-10
8.210823147152947e-09,0.7665899869006708,3.76,0.0,0.9762542034576489,0.9999998337446635,3.540464327696508e-11,1.8180091509310073e-21,4.212295127008993e-14,8.88538333896155e-05,6.124389254259421e-07,3.643920958701822e-07,4.0108816265858866e-08,1.456580652435487e-07,9.208416536533157e-09,4.097779450490181e-16,4.024750930426202e-18,1.6357438469326023e-07,2.0499892627765524e-09,5.017543799859052e-11,5.946307203874332e-10,5.31538052538053e-10
8.722453848329769e-09,0.766590360140433,3.76,0.0,0.9762513583403727,0.9999998231912116,4.2833295119393225e-11,2.3086200357358592e-21,4.656018118049184e-14,9.436614214186707e-05,6.715298389090028e-07,4.1114720679295344e-07,4.6473210418847406e-08,1.577943590269058e-07,1.0517140178943559e-08,5.277681470876154e-16,5.47891556107058e-18,1.737924009522465e-07,2.2957062773431998e-09,5.735141051403528e-11,6.79792162569143e-10,6.040333399815566e-10
9.23408454950659e-09,0.7665907334565373,3.76,0.0,0.9762485103114803,0.9999998126146556,5.129638803848337e-11,2.8929596016626238e-21,5.112456527254102e-14,9.987560605849316e-05,7.329445245049932e-07,4.6071475026327094e-07,5.3435180620447246e-08,1.704110866377593e-07,1.1932627555149388e-08,6.709297253092539e-16,7.33892428530953e-18,1.8401438372989365e-07,2.5532911534977435e-09,6.506313786362901e-11,7.719846577355297e-10,6.819309127361697e-10
9.745715250683411e-09,0.7665911068520515,3.76,0.0,0.9762456593681487,0.9999998020148488,6.087758143274973e-11,3.5826005925939394e-21,5.580654439332296e-14,0.00010538222663426633,7.966629797507291e-07,5.13093256905972e-07,6.101767930974586e-08,1.83526565729647e-07,1.3459102255166334e-08,8.429997892806013e-16,9.688932399765594e-18,1.9424049874866236e-07,2.8224524664370253e-09,7.33166482243361e-11,8.714881418198728e-10,7.654000310782344e-10
9.999999999999999e-09,0.7665914803300171,3.76,0.0,0.9762442413402754,0.9999997967379567,6.608226309977314e-11,3.968326893169824e-21,5.81745056083857e-14,0.00010811800594364362,8.291825225321978e-07,5.401710736774714e-07,6.502414305662695e-08,1.9023618418120154e-07,1.4260411916836332e-08,9.405246204175736e-16,1.1068518262545404e-17,1.993245523206415e-07,2.960446125206553e-09,7.762195313842735e-11,9.237512742744608e-10,8.09011831637953e-10
1.0257345951860232e-08,0.7665914803300171,3.76,0.0,0.9762428055073906,0.9999997913916282,7.166385658748609e-11,4.389901475094407e-21,6.059726069535287e-14,0.00011088600535670283,8.626655626647161e-07,5.682812581483141e-07,6.924346254533465e-08,1.9715875082618357e-07,1.5100944292794292e-08,1.0480608567170516e-15,1.2625274148769074e-17,2.0447091204081606e-07,3.1029057274475723e-09,8.21173249209384e-11,9.785921554470781e-10,8.546167657127089e-10
1.0768976653037054e-08,0.7665918538934481,3.76,0.0,0.9762399487260591,0.9999997807448141,8.374562761076341e-11,5.3280294144189945e-21,6.548850618658909e-14,0.0001163869437062351,9.309329852930141e-07,6.262772862170994e-07,7.813509353402621e-08,2.1132524016664173e-07,1.6862686999790432e-08,1.290556582473383e-15,1.625756385685641e-17,2.1470578992918537e-07,3.3943732188972276e-09,9.146994800657839e-11,1.093595655072189e-09,9.497636842209667e-10
1.1280607354213875e-08,0.7665922275453338,3.76,0.0,0.9762370890208486,0.9999997700742116,9.721685017006533e-11,6.4109833630735955e-21,7.04726750478917e-14,0.00012188504315638014,1.001446307371193e-06,6.870798741358621e-07,8.771494609691814e-08,2.2604328242548852e-07,1.874901397870632e-08,1.575307692401488e-15,2.07098464268531e-17,2.2494529900893284e-07,3.6965838331547237e-09,1.0137873342399442e-10,1.2168068245482259e-09,1.0510295466721013e-09
1.1792238055390696e-08,0.7665926012886366,3.76,0.0,0.9762342263882984,0.9999997593796097,1.1217512802531974e-10,7.65361715674029e-21,7.554271946028991e-14,0.00012738030517390437,1.0741869301006483e-06,7.506875557221133e-07,9.800520807366273e-08,2.4132978330772925e-07,2.07647561135038e-08,1.907528130141806e-15,2.6121797874137822e-17,2.3518960613026732e-07,4.009272915357291e-09,1.1184736987446818e-10,1.3485428872130437e-09,1.158609010200749e-09
1.2303868756567517e-08,0.7665929751262938,3.76,0.0,0.976231360824795,0.9999997486607831,1.287218173668172e-10,9.071662522711651e-21,8.069210868087453e-14,0.00013287273121898453,1.1491365900367001e-06,8.170988655846463e-07,1.0902788466627608e-07,2.5720131202281054e-07,2.2914888636666883e-08,2.292841425444107e-15,3.2649976594902125e-17,2.454388783820574e-07,4.332182109923846e-09,1.2287905352689728e-10,1.4891299185660531e-09,1.272702342310431e-09
1.2815499457744338e-08,0.7665933490612188,3.76,0.0,0.9762284923265759,0.999999737917491,1.4696212897113544e-10,1.0681751918545776e-20,8.591479111786229e-14,0.00013836232274536543,1.2262773530860161e-06,8.863123391208954e-07,1.2080480172376212e-07,2.7367410763971947e-07,2.5204528251580417e-08,2.73729729237896e-15,4.0469126074595605e-17,2.5569328307629234e-07,4.665059210713206e-09,1.344765206955152e-10,1.6389026596079808e-09,1.3935151426612425e-09
1.383876086009798e-08,0.7665940972344006,3.76,0.0,0.9762227465102047,0.9999997163564751,1.8896432707872972e-10,1.4549231113302074e-20,9.655802334989937e-14,0.0001493330080257589,1.3870620639176225e-06,1.0331399227321752e-06,1.4670778301632132e-07,3.0848684216896874e-07,3.022348617715029e-08,3.8300684024503675e-15,6.077855799510523e-17,2.7621816006996383e-07,5.3597381884364946e-09,1.5937762965962524e-10,1.9673864497681527e-09,1.6561466169436964e-09
1.475969612221626e-08,0.7665947709516499,3.76,0.0,0.9762175651980173,0.999999696865182,2.3369637474525217e-10,1.887284454615985e-20,1.0633550905491661e-13,0.00015919694518180203,1.539088498679309e-06,1.1748534709102806e-06,1.728153661406581e-07,3.420310049720207e-07,3.5271791229745825e-08,5.085847483049218e-15,8.564664303974862e-17,2.947097848552063e-07,6.016630187099507e-09,1.8374269089302971e-10,2.297965976232045e-09,1.9176579091258717e-09
1.5680631384334537e-08,0.7665954450282613,3.76,0.0,0.9762123743122565,0.999999677290232,2.857385112133002e-10,2.412087337810324e-20,1.162747970136981e-13,0.00016905172082782853,1.6979496376382468e-06,1.3256232876699155e-06,2.0169826157625142e-07,3.7776138065023145e-07,4.085784740492441e-08,6.648619630006958e-15,1.1839529619976928e-16,3.1322064950860725e-07,6.702161857903383e-09,2.099654935942861e-10,2.663889592420614e-09,2.2043537872477078e-09
1.6601566646452815e-08,0.766596119480385,3.76,0.0,0.9762071738258966,0.9999996576297246,3.4585637569614405e-10,3.042578909820809e-20,1.2635384209839533e-13,0.00017889734322901307,1.8635520451777389e-06,1.4854408596365977e-06,2.3347768467286718e-07,4.157615340343086e-07,4.701625078115245e-08,8.571354627753232e-15,1.608923373237019e-16,3.317517360866274e-07,7.415066200310549e-09,2.380490261856231e-10,3.0673985438367123e-09,2.5175923668040626e-09
1.7522501908571092e-08,0.7665967943239449,3.76,0.0,0.9762019637105382,0.999999637881627,4.148634724951865e-10,3.793122705006983e-20,1.3655342872506414e-13,0.00018873382059440927,2.0358053001375207e-06,1.6542976815223992e-06,2.6827321053970817e-07,4.5611203221103083e-07,5.3782871126133186e-08,1.091290785750099e-14,2.1531918947095456e-16,3.5030402799721057e-07,8.15412999040904e-09,2.6799346733152353e-10,3.5108104633426643e-09,2.8587682679210577e-09
1.844343717068937e-08,0.7665974695746464,3.76,0.0,0.9761967439364513,0.9999996180437781,4.936227405266311e-10,4.679235531039724e-20,1.4685680657005578e-13,0.00019856116107938235,2.2146218993130997e-06,1.8321852560846346e-06,3.062028269116667e-07,4.988905462102247e-07,6.119480606951488e-08,1.3738378156375153e-14,2.842048794081925e-16,3.6887850981632953e-07,8.918191497963254e-09,2.9979654441470355e-10,3.996516015283584e-09,3.229308625189025e-09
1.9364372432807648e-08,0.7665981452479831,3.76,0.0,0.9761915144726153,0.9999995981138938,5.830480517598078e-10,5.717622668035755e-20,1.5724937334179156e-13,0.00020837937278794395,2.399917164078945e-06,2.0190950940861044e-06,3.473829853108106e-07,5.441719492950608e-07,6.929033685146801e-08,1.7119475530401258e-14,3.7046210762433096e-16,3.874761671212178e-07,9.706138301596174e-09,3.3345385378620513e-10,4.52697558470689e-09,3.630669322106644e-09
2.0285307694925925e-08,0.7665988213592433,3.76,0.0,0.9761862752867624,0.9999995780895723,6.84105641104239e-10,6.926211590224408e-20,1.6771839820790803e-13,0.00021818846377499534,2.591609149970636e-06,2.2150187142568008e-06,3.919286505914804e-07,5.920284120353211e-07,7.810888556303704e-08,2.113489873537176e-14,4.774253975335223e-16,4.0609798633851176e-07,1.051690519600296e-08,3.689591471390442e-10,5.104716013222075e-09,4.064331435458311e-09
2.1206242957044203e-08,0.7665994979235189,3.76,0.0,0.9761810263454145,0.9999995579682981,7.978154670743168e-10,8.32418409535724e-20,1.782527823437139e-13,0.00022798844204847957,2.789618559209725e-06,2.419947643257063e-06,4.3995334887651625e-07,6.425294941816477e-07,8.769097386923609e-08,2.587072307330666e-14,6.08891422002953e-16,4.247449546064678e-07,1.1349472189882355e-08,4.063045861748427e-10,5.732327384681713e-09,4.5317978859776414e-09
2.212717821916248e-08,0.7666001749557079,3.76,0.0,0.9761757676139224,0.9999995377474453,9.252525054361191e-10,9.932006944937892e-20,1.8884285035193684e-13,0.00023777931557144883,2.993868656020249e-06,2.633873415642103e-06,4.915692139654213e-07,6.957422335054411e-07,9.807818313769156e-08,3.142079843275574e-14,7.691615374865904e-16,4.4341805964953973e-07,1.2202862588886257e-08,4.454809697693629e-10,6.41245986256054e-09,5.034590281487605e-09
2.3048113481280758e-08,0.7666008524705241,3.76,0.0,0.9761704990565018,0.9999995174242838,1.0675479770287513e-09,1.17714609983246e-19,1.9948016808014993e-13,0.0002475610922640499,3.2042851846392697e-06,2.85678757382783e-06,5.468870322664591e-07,7.517312317111213e-07,1.0931311592258831e-07,3.788715769380579e-14,9.630865843656707e-16,4.621182896640785e-07,1.3076141159685369e-08,4.864779367111924e-10,7.147820581143828e-09,5.574245942882336e-09
2.3969048743399035e-08,0.7666015304825026,3.76,0.0,0.9761652206362699,0.9999994969959819,1.2258905111112022e-09,1.3865668917741573e-19,2.1015738333242602e-13,0.0002573337800054324,3.4207962899256947e-06,3.088681668057935e-06,6.060162863039734e-07,8.105587375255611e-07,1.214393587546165e-07,4.538043557463659e-14,1.1961140071209694e-15,4.808466332140958e-07,1.3968412371424472e-08,5.292841465981295e-10,7.941170592138086e-09,6.152315103773985e-09
2.4889984005517313e-08,0.7666022090060033,3.76,0.0,0.9761599323152789,0.9999994764596107,1.401527245160296e-09,1.62391214769853e-19,2.2086808699465245e-13,0.00026709738663558146,3.6433324404973505e-06,3.329547256372198e-06,6.690651968384246e-07,8.722847270416153e-07,1.345014462006126e-07,5.402029802120591e-14,1.4743373592855597e-15,4.996040791363069e-07,1.4878818711745212e-08,5.738874408203112e-10,8.79532186825868e-09,6.770358276749603e-09
2.581091926763559e-08,0.766602888055219,3.76,0.0,0.9761546340545498,0.9999994558121477,1.5957648622486287e-09,1.8917702529542549e-19,2.31606692160384e-13,0.00027685191995707834,3.871826354320065e-06,3.5793759045759577e-06,7.361407636401008e-07,9.369669813994679e-07,1.4854482615344493e-07,6.393588220322267e-14,1.8045482541665973e-15,5.183916164536654e-07,1.5806539074391376e-08,6.202749855281108e-10,9.713134365109152e-09,7.429943778823271e-09
