Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),C2H4(29),H(6),H2(9),C2H3(28),C2H2(22),HO2(12),CH3O2(36),C2H5O2(40),OH(8),O(7),CH2O(19),H2O2(13),HCO(16),CO(14),C2H5O(43),CH2CHO(34),C2H(21),CH3O(26),HCCO(20),C3H6(255),C3H6(60),C3H6(51),C3H5(214),CH2CO(27),CH2(S)(24),CH2(T)(17),C1OO1(799),CH2O2(129),CHO2(157),CO2(15),C2H5O(91),C2H2O(94),C3H7(48),C2H4(47)
3.064696455861288e-06,1.01934701703003,3.76,0.0,0.0816862043089057,0.8299382936596915,0.16541292411199077,3.1754096917519663e-07,7.623995082847021e-06,0.08135620028599473,0.0012472960948587033,0.19944478907683894,0.48249171717038186,0.019744661987456343,0.7129802571021706,0.0035048104790016367,0.13926508380924427,0.003048703332697059,2.225880106993403e-06,6.399676580703574e-08,0.003395235859368856,0.0009018445431882082,0.014715072158810466,0.0007608540944940403,0.002564494504515046,0.0877074602054702,7.197901769722166e-09,0.00017684938859436524,0.00012477507350055326,1.922824407106046e-05,0.0004942458263643243,1.8074679217677517e-05,0.017336471199276327,4.3941778198197384e-08,0.00314538540368258,0.0052024145830623795,7.164226787096451e-05,0.00013571662131908364,6.289374239905415e-11,6.198626342876672e-11,3.7061861526174476e-06,0.025951017358867852,4.5805304613998886e-07,3.605630101010064e-08,2.078501347695665e-06,2.2677623285375874e-08
3.074372156160793e-06,1.0195419604637965,3.76,0.0,0.08111746667867759,0.8294047926186008,0.1659000011266862,3.164046462404655e-07,7.601304076373007e-06,0.08119355773102586,0.001238054873671426,0.19957742981977755,0.4822263508428088,0.0197195419275464,0.7141082446381355,0.003500142816318313,0.1398372559591269,0.003048601048114872,2.2195566535612886e-06,6.348434114439154e-08,0.0033922329945920873,0.0009001217420568566,0.014714688155488312,0.0007607344849491511,0.0025613059899161645,0.08811932540344695,7.172753305252711e-09,0.0001764523849055585,0.00012497815696249073,1.918547232193005e-05,0.0004958590801277585,1.8043188957653232e-05,0.01735527819431069,4.3872894147313566e-08,0.0031467153095314795,0.0052177218115758255,7.142608206514188e-05,0.00013546567117581542,6.272462168135108e-11,6.182014715668952e-11,3.6963295667270698e-06,0.026031194968965134,4.5729523033238135e-07,3.61394226887761e-08,2.0772252116994403e-06,2.2639864630175724e-08
3.084047856460298e-06,1.0197360805874984,3.76,0.0,0.08055382872688636,0.8288724476470584,0.16638616301250667,3.1527707145007235e-07,7.578754935396871e-06,0.08103178014913458,0.0012289093178890816,0.19970863936921293,0.48195827208231334,0.019694587617601147,0.715231080152856,0.0034954726682055836,0.14040843946763806,0.003048455639679264,2.213269934853837e-06,6.297755173337385e-08,0.0033892371352637965,0.0008984026164979564,0.01471408806545774,0.0007605955621917751,0.00255809878446711,0.08853063985675963,7.147782305826909e-09,0.00017605594948127184,0.00012517929987007856,1.9142689640131898e-05,0.0004974621724656943,1.8011715416259905e-05,0.017373716793066273,4.380398993031128e-08,0.0031479924725989887,0.005232959456050163,7.121142976614543e-05,0.0001352159497120045,6.25564188079725e-11,6.165493508028081e-11,3.686524901185478e-06,0.02611116343171203,4.5653696305217297e-07,3.622217995092692e-08,2.0759236339373554e-06,2.2602187545709926e-08
3.093723556759803e-06,1.019929384342373,3.76,0.0,0.07999523440434274,0.828341253867656,0.16687141398390576,3.141582245956524e-07,7.556347628557853e-06,0.08087086486740014,0.0012198582741878403,0.19983843235731108,0.48168752366369216,0.019669798917434173,0.7163488036564393,0.003490800461778427,0.14097863511952277,0.0030482675878185954,2.2070197512517034e-06,6.247632462426676e-08,0.003386248447711481,0.0008966872480464809,0.014713274395552745,0.0007604375365559032,0.002554873441035704,0.08894140190214116,7.122987135988699e-09,0.0001756601042428978,0.00012537852535078042,1.9099899359972818e-05,0.0004990551495617632,1.7980260948781305e-05,0.017391790182209745,4.3735071420380507e-08,0.0031492174730129133,0.005248127759707953,7.099830256291522e-05,0.00013496746010617186,6.238913210585362e-11,6.149062543074261e-11,3.6767720748770893e-06,0.0261909238473698,4.5577830783665094e-07,3.630457426718301e-08,2.074597161286796e-06,2.2564593796225754e-08
3.103399257059308e-06,1.020121878652671,3.76,0.0,0.07944162839899548,0.8278112063945327,0.16735575824794904,3.13048084117841e-07,7.534082099668715e-06,0.08071080914715656,0.001210900603779457,0.1999668232301063,0.4814141476988955,0.01964517566789088,0.7174614547878169,0.003486126614060014,0.14154784376566967,0.0030480373688180095,2.2008059023231704e-06,6.198058789509099e-08,0.0033832670938971888,0.0008949757158581939,0.014712249626246952,0.0007602606176228474,0.002551630502447466,0.08935160995632005,7.098366131454432e-09,0.00017526487046288456,0.00012557585649306246,1.9057104741367337e-05,0.000500638058175229,1.7948827820227384e-05,0.017409501528063687,4.366614437799091e-08,0.0031503908846690696,0.005263226966137355,7.078669199234182e-05,0.0001347202052889697,6.222275978507299e-11,6.132721634656171e-11,3.6670710177218985e-06,0.026270477314699267,4.5501932600601224e-07,3.638660709194318e-08,2.0732463115648438e-06,2.2527084797318245e-08
3.11656680236993e-06,1.0203825537428635,3.76,0.0,0.07869614772257927,0.8270917037814149,0.16801344756579498,3.1155125250135753e-07,7.504008815675903e-06,0.08049436703594993,0.0011988581941564781,0.20013932210479465,0.4810379672896723,0.0196119316508746,0.7189675706701575,0.003479764127406731,0.14232088909403612,0.0030476571775482617,2.19240755778597e-06,6.13146378139924e-08,0.0033792218708507214,0.0008926528132230559,0.014710520329874419,0.0007599898754505306,0.002547189920458561,0.08990896453137459,7.065136573281381e-09,0.00017472802105188262,0.0001258413998678236,1.8998864820301597e-05,0.0005027761301500904,1.7906089107969607e-05,0.01743302874694575,4.357233862812863e-08,0.0031519059143872213,0.005283664733874399,7.050113479887292e-05,0.00013438570758346672,6.199781120393346e-11,6.110627812366206e-11,3.6539519675447417e-06,0.02637841020316943,4.5398602007018247e-07,3.649766647213321e-08,2.0713697439057194e-06,2.2476178373612528e-08
3.1297343476805516e-06,1.0206417594909865,3.76,0.0,0.07795966875881505,0.8263743027331552,0.1686694759861773,3.1007044199496533e-07,7.474197675363195e-06,0.08027950443510332,0.001186983840324221,0.20030928610974247,0.4806571001604152,0.019578993224920394,0.7204644631548759,0.0034734003541330933,0.1430921106443693,0.00304720094553009,2.1840756250561705e-06,6.065854870237824e-08,0.0033751909082583155,0.0008903373448355254,0.014708410735027294,0.0007596850533006038,0.002542719055043884,0.09046528673278913,7.032222587461512e-09,0.00017419239263868962,0.00012610353401364008,1.8940630584954677e-05,0.000504895763382651,1.786339940509763e-05,0.01745589915427117,4.347854085777118e-08,0.0031533278664982395,0.005303975599572932,7.021834914843126e-05,0.0001340535077279942,6.177454753745891e-11,6.088699898621836e-11,3.6409283773734073e-06,0.02648596461231703,4.5295236957002195e-07,3.660806265362058e-08,2.0694503136030768e-06,2.2425435911927186e-08
3.1429018929911735e-06,1.0208995123267324,3.76,0.0,0.0772320584374144,0.8256589908790852,0.16932385404057512,3.0860558743572485e-07,7.444648315434869e-06,0.08006621391284756,0.001175274803377522,0.20047675005120574,0.4802716467671604,0.01954635982993565,0.7219522289129516,0.003467036258833583,0.1438615111154256,0.003046669836846964,2.1758095941958944e-06,6.001214803150308e-08,0.003371174577266019,0.0008880294897020446,0.014705926863606862,0.0007593466721148974,0.002538219187440965,0.09102057324762172,6.9996201803844916e-09,0.00017365803340450573,0.00012636231493496272,1.888240960281586e-05,0.0005069970803104943,1.782076387036033e-05,0.017478120546877706,4.338476410849595e-08,0.003154658133079096,0.005324160179406849,6.993831338414563e-05,0.0001337236109278768,6.155296340871513e-11,6.06693734406973e-11,3.6279999895999684e-06,0.026593143295560416,4.519185166834081e-07,3.6717799209859126e-08,2.067489284415514e-06,2.237486100048713e-08
3.1560694383017953e-06,1.0211558290029568,3.76,0.0,0.07651318595100305,0.8249457558356285,0.1699765922304903,3.071566200997237e-07,7.415360291056925e-06,0.07985448786408722,0.0011637283907146765,0.20064174816156083,0.4798817055471076,0.019514030851667866,0.7234309634438172,0.003460672775817303,0.14462909339554159,0.0030460650020516272,2.167608953752204e-06,5.937526638616746e-08,0.0033671732362725647,0.0008857294196443156,0.014703074654093224,0.0007589752499147323,0.002533691568088588,0.09157482100018033,6.967325443275879e-09,0.00017312498961585457,0.0001266177984634338,1.8824209214436128e-05,0.0005090802048564451,1.7778187458646043e-05,0.017499700652717463,4.329102092598197e-08,0.0031558980865089487,0.005344219089931927,6.966100573064116e-05,0.0001333960215826187,6.133305315753221e-11,6.045339572505883e-11,3.6151665255445665e-06,0.026699948999274258,4.508846009182598e-07,3.682687967175609e-08,2.0654878971350467e-06,2.2324457086248235e-08
3.169236983612417e-06,1.0214107256272056,3.76,0.0,0.07580292268904774,0.8242345852101758,0.17062770102661518,3.0572346786923235e-07,7.386333084832164e-06,0.07964431852271438,0.0011523419553279564,0.20080431411568023,0.4794873729815618,0.019482005625230985,0.7249007610997908,0.0034543108101438087,0.14539486055457962,0.003045387578442907,2.1594731914327835e-06,5.874773780362413e-08,0.0033631872311734737,0.0008834372995952484,0.014699859963342837,0.0007585713017057742,0.0025291374174381646,0.09212802714279038,6.935334533345417e-09,0.00017259330571596092,0.0001268700393140897,1.876603653581373e-05,0.0005111452623218219,1.773567493454041e-05,0.017520647131184317,4.3197323410468606e-08,0.0031570490798973807,0.005364152947885251,6.938640435517844e-05,0.00013307074337717294,6.111481084159927e-11,6.023905977721849e-11,3.6024276863977517e-06,0.026806384462297776,4.498507570272788e-07,3.6935307539042366e-08,2.0634473670791662e-06,2.2274227447518956e-08
3.182404528923039e-06,1.0216642182212112,3.76,0.0,0.07510114223230306,0.8235254666038555,0.17127719086747148,3.043060552652938e-07,7.357566112221553e-06,0.07943569796794712,0.0011411128970507602,0.2009644810318369,0.47908874360376746,0.019450283434666194,0.7263617150826116,0.0034479512376604346,0.14615881583935494,0.0030446386899817537,2.151401794459403e-06,5.812939936045297e-08,0.003359216895464002,0.0008811532875135943,0.014696288566265179,0.0007581353393429296,0.002524557926112571,0.09268018905357174,6.9036436362467375e-09,0.0001720630243477218,0.0001271190921143812,1.8707898457790204e-05,0.0005131923793128641,1.7693230867089333e-05,0.017540967571889703,4.310368321106502e-08,0.0031581124470103743,0.005383962370029676,6.91144873598814e-05,0.00013274777930780918,6.089823023212905e-11,6.002635926647098e-11,3.5897831586852696e-06,0.026912452415345307,4.4881711514868587e-07,3.7043086275177364e-08,2.0613688795880494e-06,2.2224175165729296e-08
3.195572074233661e-06,1.0219163225519405,3.76,0.0,0.07440772034025767,0.8228183876147181,0.17192507215788505,3.029043036489834e-07,7.3290587219558525e-06,0.07922861813185711,0.001130038662617592,0.20112228147419237,0.47868591001379496,0.019418863515360995,0.727813917441443,0.0034415949052427276,0.14692096267103122,0.0030438194471929026,2.143394249681592e-06,5.752009118255364e-08,0.003355262550461841,0.0008788775344851736,0.014692366155754064,0.0007576678714066046,0.0025199542548693115,0.09323130433306934,6.872249005159758e-09,0.00017153418637132263,0.00012736501008340693,1.8649801652166064e-05,0.0005152216836631034,1.765085963404139e-05,0.017560669493654788,4.301011152437025e-08,0.003159089502260631,0.005403647972997079,6.884523280203718e-05,0.00013242713167719558,6.06833048415968e-11,5.981528764974326e-11,3.57723261481503e-06,0.027018155580487077,4.477838018162617e-07,3.7150219307722754e-08,2.059253593843573e-06,2.2174303156981038e-08
3.2087396195442827e-06,1.0221670541667631,3.76,0.0,0.07372253491797794,0.8221133358409148,0.17257135526764716,3.015181315277762e-07,7.300810196716577e-06,0.07902307080826097,0.0011191167433743164,0.2012777474610138,0.4782789629137679,0.01938774505585786,0.7292574590839596,0.0034352426316395235,0.1476813046371517,0.003042930947158563,2.1354500436662125e-06,5.691965656013261e-08,0.0033513245055601625,0.0008766101849052962,0.014688098343352387,0.0007571694031006433,0.002515327535356775,0.09378137079876882,6.841146954433416e-09,0.00017100683090263093,0.0001276078466108708,1.8591752579518424e-05,0.0005172333043545692,1.760856543515654e-05,0.017579760344121276,4.291661912888854e-08,0.003159981540876751,0.005423210373104497,6.857861869366747e-05,0.00013210880210965818,6.047002794487187e-11,5.960583814365907e-11,3.5647757105106198e-06,0.027123496670673455,4.467509396033134e-07,3.725671003024625e-08,2.057102644786649e-06,2.212461417800625e-08
3.2219071648549046e-06,1.0224164283832553,3.76,0.0,0.0730454659703913,0.8214102988843066,0.17321605053036718,3.0014745474593266e-07,7.272819758097054e-06,0.07881904766279817,0.0011083446743296414,0.20143091047569234,0.4778679911526566,0.01935692720177061,0.7306924297907925,0.003428895208340033,0.14843984548664402,0.0030419742735844865,2.12756866294917e-06,5.632794186617959e-08,0.003347403058512817,0.0008743513767957178,0.014683490660397418,0.0007566404361658045,0.00251067887056297,0.09433038647798536,6.810333846290868e-09,0.00017048099536504717,0.000127847653427888,1.8533757493931723e-05,0.0005192273714283273,1.7566352290633254e-05,0.017598247499767447,4.282321638337737e-08,0.003160789839185636,0.005442650186177213,6.831462302275066e-05,0.00013179279159808628,6.025839258190145e-11,5.939800372173765e-11,3.5524120865685286e-06,0.027228478389279363,4.4571864702717786e-07,3.736256180206776e-08,2.0549171402342126e-06,2.2075110818134062e-08
3.2350747101655264e-06,1.0226644602935644,3.76,0.0,0.07237639555827975,0.8207092643533473,0.17385916824246553,2.987921866160008e-07,7.245086572736215e-06,0.07861654024174346,0.0010977200333729855,0.20158180147767213,0.47745308176945966,0.019326409055881313,0.7321189182334445,0.0034225534004020753,0.1491965891205255,0.0030409504969041573,2.11974959432619e-06,5.5744796287567555e-08,0.003343498495795754,0.000872101241915969,0.0146785485591403,0.0007560814687987886,0.0025060093357886764,0.09487834960153665,6.77980609041012e-09,0.00016995671555063233,0.00012808448282661182,1.8475822447109127e-05,0.0005212040158957907,1.7524224052288008e-05,0.017616138265940922,4.272991324963138e-08,0.0031615156548884266,0.005461968027376377,6.805322376326777e-05,0.00013147910054224957,6.004839156413826e-11,5.919177715125521e-11,3.5401413709342356e-06,0.027333103429678457,4.446870388657037e-07,3.746777794914517e-08,2.0526981637067995e-06,2.202579551760587e-08
3.2482422554761483e-06,1.0229111647700189,3.76,0.0,0.0717152077570331,0.8200102198663427,0.17450071866215294,2.974522380853515e-07,7.2176097547727e-06,0.07841553998109249,0.0010872404416376411,0.2017304509121439,0.4770343200325004,0.019296189681691087,0.7335370119864758,0.0034162179470228577,0.14995153958870275,0.0030398606743682927,2.111992325117892e-06,5.51700718671684e-08,0.00333961109296814,0.0008698599059900182,0.014673277413809934,0.0007554929955741892,0.0025013199788549187,0.09542525859732891,6.749560153022493e-09,0.00016943402566980465,0.00012831838499610237,1.8417953292983665e-05,0.0005231633696473582,1.7482184403151165e-05,0.017633439876884736,4.263671929278075e-08,0.00316216022732126,0.005481164511052601,6.77943988920115e-05,0.00013116772875906022,5.984001749556173e-11,5.898715101689004e-11,3.5279631792724e-06,0.027437374474851874,4.4365622625497456e-07,3.7572361764886924e-08,2.0504467729179365e-06,2.197667056384483e-08
3.26140980078677e-06,1.023156556470409,3.76,0.0,0.07106178862067102,0.8193131530538684,0.17514071200849213,2.961275179611694e-07,7.190388365707759e-06,0.07821603821401533,0.001076903561969018,0.20187688871914206,0.4766117894759389,0.019266268103123728,0.7349467975428433,0.0034098895622873193,0.15070470108052206,0.003038705850130524,2.1042963433365036e-06,5.4603623473416514e-08,0.003335741114967745,0.0008676274887557502,0.01466768252149992,0.0007548755073665659,0.00249661182109993,0.09597111208512951,6.7195925483593046e-09,0.00016891295840033632,0.00012854941119634276,1.836015569362309e-05,0.0005251055653739302,1.744023687126311e-05,0.017650159495684964,4.254364371259096e-08,0.003162724777676199,0.005500240250592099,6.753812639432518e-05,0.0001308586754945197,5.963326279143413e-11,5.878411771971023e-11,3.5158771152222646e-06,0.027541294197018007,4.426263167152916e-07,3.767631651096871e-08,2.0481640029568243e-06,2.192773810644737e-08
3.274577346097392e-06,1.0234006498411259,3.76,0.0,0.07041602614434934,0.8186180515619829,0.17577915846044231,2.948179330464859e-07,7.163421416279427e-06,0.0780180261793561,0.0010667070987826193,0.2020211443423158,0.476185571935865,0.019236643309370857,0.7363483603235184,0.003403568935734918,0.15145607792338608,0.0030374870553147703,2.096661137876878e-06,5.404530883903944e-08,0.0033318888163630933,0.0008654041042564952,0.014661769103140257,0.000754229491277821,0.002491885857394301,0.09651590887048732,6.689899844911783e-09,0.00016839354492558865,0.00012877760994696113,1.830243512387942e-05,0.0005270307364862071,1.7398384824296752e-05,0.017666304214318064,4.245069533141497e-08,0.0031632105092404897,0.00551919585828507,6.728438427816765e-05,0.00013055193944860546,5.942811968247253e-11,5.858266947305973e-11,3.503882770138859e-06,0.027644865257263163,4.415974142675811e-07,3.777964541739024e-08,2.0458508633915286e-06,2.1879000150074585e-08
