Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49),C2H2O(140),CO2(15),C#CC(416),C3H5(219),C2H4(47),C3H4(2022),C3H4(2032),S(1627),CH2(S)(24),CH2(T)(17),S(3168),CH2O2(165),CHO2(212),C2H2O(189),CH3CO(33),C3H3(2030),C4H7(59),C4H7(2027),H2CC(23),C3H3(3173),C3H5(76),C4H7(77),C3H5(220),C2H3O(232),S(2376),C4H7(2028),C4H6(86)
6.439430353676133e-09,0.1984663421248095,3.76,0.0,0.7165962240791279,0.9999999147437676,1.0885943429021995e-10,1.477212625942917e-23,5.449965058829492e-16,1.1517293751529249e-05,1.5266808010009605e-07,5.83814544049352e-08,2.6750309054588276e-08,9.491777796109523e-09,8.099893503384099e-08,2.6302231063132002e-09,1.29134450855777e-10,2.9879242566675744e-09,3.4635459669067474e-17,2.8621555414584626e-11,4.208810083857166e-17,9.395514953157527e-10,8.239926431696627e-10,1.3735450677876312e-15,5.371458974099877e-15,2.7795014324622333e-10,3.795773285272094e-19,5.5297358025969987e-14,2.2257924553061224e-27,6.062223920735276e-28,1.9838941016536687e-13,5.279948952098506e-23,1.7986184445317847e-17,7.238515205201265e-11,2.699514305132026e-21,4.2725641164400365e-25,5.793513247714691e-19,1.5499555653971643e-17,6.758324566239337e-27,1.1141752441686761e-13,1.9684500294539046e-25,1.852827806384138e-23,1.5676066279900604e-18,1.7813108972207863e-26,2.549855055222013e-31,4.9002634583827393e-32,1.471415215491556e-13,1.202995749990547e-13,6.957134427943689e-19,5.555212864197221e-19,6.228637470962632e-15,5.190612746254218e-28,1.89176705993391e-23,7.706750347259201e-30,8.01843381596002e-28,1.0738933026411553e-29,1.8103227934224704e-15,5.7958930510021685e-36,6.7679249055364e-26,4.6295979643453893e-29,8.846752808337574e-26,2.8544390123320844e-29,1.9464650379609375e-27,1.4882787991429485e-28,8.995841665594196e-28
7.20639890982494e-09,0.19846636727349637,3.76,0.0,0.716595506937224,0.9999999040395987,1.5215297735476248e-10,2.0593823224185176e-23,6.327096416662357e-16,1.2880858136173232e-05,1.774433270850376e-07,7.308546924271572e-08,3.103979294124655e-08,1.2239453226565805e-08,9.069817686514659e-08,3.3737102765469163e-09,1.6168106509683167e-10,3.6663987251484228e-09,5.2791842042296227e-17,3.5854563022526967e-11,6.673221562392829e-17,1.1729710170364045e-09,1.03486373056305e-09,1.979017259263009e-15,7.117824423113198e-15,3.4862278943437075e-10,6.437950549739029e-19,6.444283319852779e-14,4.48557145464497e-27,1.346012148783118e-27,2.340667044601476e-13,8.662400790633564e-23,2.925218909612316e-17,8.736237903669884e-11,5.0744464746616824e-21,6.624448883258544e-25,9.12051148533989e-19,2.3938976151604606e-17,1.1726117685645563e-26,1.4279345506366888e-13,3.901050933076461e-25,3.291607408214958e-23,2.0280534529201972e-18,3.494009790170569e-26,5.102423722938695e-31,9.033157762234849e-32,1.5449890051336555e-13,1.3457920807366793e-13,8.816099720633582e-19,6.4881659607384335e-19,6.9899614865015204e-15,9.757471088101081e-28,3.1723383718480004e-23,1.2839375032898814e-29,1.626706775956526e-27,2.16762486217055e-29,2.567750329688425e-15,1.0261241176601094e-35,1.2934032131423661e-25,8.963094243361655e-29,1.536048940720528e-25,5.100560087610322e-29,3.496643870360301e-27,3.226352228762508e-28,1.9028376554135542e-27
7.973367465973746e-09,0.1984663924349647,3.76,0.0,0.7165947880254264,0.9999998932285429,2.0555487668117016e-10,2.775769655837093e-23,7.21126277634766e-16,1.424269814200025e-05,2.035619552380296e-07,8.94319660885748e-08,3.561727609815238e-08,1.5411515336420625e-08,1.0041162035205515e-07,4.2313366126161675e-09,1.9783084227286877e-10,4.398552234951856e-09,7.747544895192639e-17,4.39043950064857e-11,1.0105741478686882e-16,1.4317975078416749e-09,1.270179772924593e-09,2.75444103535235e-15,9.193916283751975e-15,4.276902546855837e-10,1.0397424292166348e-18,7.40913386281496e-14,8.438392527149386e-27,2.7598056465998725e-27,2.718151627598278e-13,1.358272463091998e-22,4.537842626925389e-17,1.0314746565827706e-10,8.988394894153583e-21,9.885596260183987e-25,1.371216739205185e-18,3.5351984200490764e-17,1.9335267536094632e-26,1.7777132428074242e-13,7.219591951430692e-25,5.57235537403705e-23,2.56049124717367e-18,6.438976900357433e-26,9.52404842320559e-31,1.5744136907177244e-31,1.6221424445802248e-13,1.488939524628253e-13,1.0813894116021825e-18,7.441120488496576e-19,7.749788089049407e-15,1.7280247884172667e-27,5.047502492619339e-23,2.038332733879353e-29,3.080535083027284e-27,4.0877761655282924e-29,3.51792308069803e-15,1.71321823523387e-35,2.32259320481231e-25,1.628979193839718e-28,2.556897454797526e-25,8.61069639834602e-29,5.97478921905533e-27,6.497772159745597e-28,3.74905151039174e-27
8.663639166507672e-09,0.19846641509196283,3.76,0.0,0.7165941394858487,0.9999998834088852,2.6312133963389337e-10,3.5472074409747264e-23,8.010705628053409e-16,1.546688434363176e-05,2.282046307987861e-07,1.0554641880174386e-07,3.9994239671486e-08,1.8647693794330614e-08,1.0916665324545546e-07,5.107054271458261e-09,2.3342738978377984e-10,5.10044192052578e-09,1.0652211580637464e-16,5.184850196881305e-11,1.4215490515190378e-16,1.686452795994702e-09,1.5029281894518155e-09,3.619763357027377e-15,1.1378800542911628e-14,5.061790183186795e-10,1.546132718569428e-18,8.320028484469668e-14,1.4198165961715597e-26,4.9794563670175374e-27,3.0754099908010437e-13,1.9715467336228703e-22,6.516353830455473e-17,1.1795851825409105e-10,1.4418038005095203e-20,1.3793073179637421e-24,1.916187910606202e-18,4.865723934069818e-17,2.9256475559167615e-26,2.1235513245868693e-13,1.1973079555816282e-24,8.643504826485168e-23,3.104396426956595e-18,1.067842334192384e-25,1.5902726693036353e-30,2.4947618786310867e-31,1.696381747158669e-13,1.6203323257779335e-13,1.2719302344441227e-18,8.322086897271217e-19,8.444580852848774e-15,2.7711260282921407e-27,7.390522179966145e-23,2.9896669881369434e-29,5.214172216596505e-27,6.897111858340873e-29,4.557741392174733e-15,2.610887842271761e-35,3.762575702596665e-25,2.667553861211972e-28,3.922586323630266e-25,1.3255045091399294e-28,9.334517282869183e-27,1.1581356778822608e-27,6.56422799020879e-27
9.353910867041598e-09,0.19846643776069495,3.76,0.0,0.7165934895017887,0.9999998735055877,3.3048096783171147e-10,4.4499839262422257e-23,8.812257966223253e-16,1.6689682084054415e-05,2.539122668173566e-07,1.2298809030734307e-07,4.462448557448731e-08,2.2261840990745533e-08,1.179346727883577e-07,6.087130942074611e-09,2.71905953181921e-10,5.840494047996687e-09,1.4333159397173148e-16,6.04559246280574e-11,1.9488522168919303e-16,1.9616928820189122e-09,1.7555858535729784e-09,4.665227052746668e-15,1.3899480073088783e-14,5.917603590425273e-10,2.236213083772014e-18,9.27079668179077e-14,2.2987730543305795e-26,8.595319833855026e-27,3.4490928634429816e-13,2.788398085899934e-22,9.11160191582507e-17,1.3327286527342152e-10,2.2363890330172674e-20,1.8827711812783416e-24,2.6095885028830118e-18,6.531844675075478e-17,4.3013895762843936e-26,2.4994839209021514e-13,1.911017350611404e-24,1.303231993634894e-22,3.7124656299913896e-18,1.7091037727810086e-25,2.553690354923141e-30,3.829138740549675e-31,1.7763215642896243e-13,1.7560976827875705e-13,1.4720903952241412e-18,9.231965916793714e-19,9.160277500417935e-15,4.2969098587264445e-27,1.0510938200631386e-22,4.2744766235739105e-29,8.492519743929995e-27,1.1202729216035195e-28,5.7910145439247386e-15,3.857740105436106e-35,5.881012140321005e-25,4.216162150710775e-28,5.867810765122254e-25,1.9765719765804254e-28,1.416294397345271e-26,1.9805866291884795e-27,1.1044284906366101e-26
9.999999999999999e-09,0.19846646044179655,3.76,0.0,0.7165928798079568,0.9999998641613957,4.030772807758247e-10,5.424038488076366e-23,9.563606009705452e-16,1.7832956874407378e-05,2.7893011082495445e-07,1.4051453884905307e-07,4.919568519096171e-08,2.6001259513414018e-08,1.2615387452395838e-07,7.104322119254629e-09,3.105161059190536e-10,6.565718509639625e-09,1.8604977899254258e-16,6.91141833928262e-11,2.5662951205511413e-16,2.2380005817111646e-09,2.0101448205485736e-09,5.826426917188746e-15,1.6597579711765728e-14,6.784275299638309e-10,3.090811933553588e-18,1.0196498561568753e-13,3.502164325277649e-26,1.384158357912004e-26,3.813587381719345e-13,3.7792027112944966e-22,1.2213040851210452e-16,1.480105189805542e-10,3.2852501857473965e-20,2.476173685991647e-24,3.4149724557240745e-18,8.439220146434858e-17,6.032650443344371e-26,2.879578985802248e-13,2.8731199574931722e-24,1.8712812186824133e-22,4.3421685114361295e-18,2.581287046027853e-25,3.85898559323818e-30,5.576991363057955e-31,1.8570616368210065e-13,1.8886358647753612e-13,1.668045619225611e-18,1.0115975161849669e-18,9.857261666048614e-15,6.310068705714151e-27,1.4289135499121917e-22,5.858200560457053e-29,1.3010595161403577e-26,1.7123885742404236e-28,7.136707571615517e-15,5.43046380311911e-35,8.685260892181178e-25,6.2947266900885395e-28,8.382620775037999e-25,2.802636097028822e-28,2.0442641472521018e-26,3.1685166937711104e-27,1.742176630622665e-26
1.0044182567575523e-08,0.19846646044179655,3.76,0.0,0.7165928380677469,0.9999998635197768,4.083952972309572e-10,5.495457627632325e-23,9.615009614678455e-16,1.791109505661367e-05,2.806744889315549e-07,1.4175547536197722e-07,4.951685041688543e-08,2.626991252533278e-08,1.2671639505938276e-07,7.17753983155797e-09,3.1324767858304466e-10,6.616415330036354e-09,1.892949885398158e-16,6.972755148064856e-11,2.6133705474754697e-16,2.2575569730003034e-09,2.0281918692244558e-09,5.91277340731732e-15,1.6794950985007095e-14,6.845895343422474e-10,3.157772035675179e-18,1.0261058815874859e-13,3.60098282818417e-26,1.4284073643271957e-26,3.839029908502073e-13,3.8560656219076494e-22,1.2451856117669874e-16,1.490314482759641e-10,3.36994304613407e-20,2.52159661304725e-24,3.476127748667302e-18,8.583044571275519e-17,6.169352970252347e-26,2.906597986103687e-13,2.9515315969592666e-24,1.9167474780493141e-22,4.387427260890383e-18,2.652712390422567e-25,3.965611321847486e-30,5.717641804616973e-31,1.862807783082453e-13,1.8979246690110288e-13,1.6817534828809774e-18,1.01777169020405e-18,9.906058603693164e-15,6.472591427708303e-27,1.4581843789226306e-22,5.982159343867805e-29,1.338279466983156e-26,1.7611205769078986e-28,7.235882727313202e-15,5.554835377855317e-35,8.911866837537982e-25,6.463881755736774e-28,8.583894827479395e-25,2.8680864411089805e-28,2.094637123615564e-26,3.268546679028899e-27,1.7955229855446222e-26
1.0734454268109449e-08,0.19846648313589313,3.76,0.0,0.7165921851780093,0.999999853452423,4.976277202708843e-10,6.695421626840059e-23,1.0418328940720896e-15,1.913112681841445e-05,3.08481290098169e-07,1.6184707271774298e-07,5.467978619185327e-08,3.068771088183424e-08,1.3551254410924127e-07,8.384454471091753e-09,3.574329959523835e-10,7.42604519004108e-09,2.4595384373102166e-16,7.966432868242216e-11,3.43791141643504e-16,2.5741061982067613e-09,2.320778628335193e-09,7.385510125436643e-15,2.010830101533803e-14,7.848307266954267e-10,4.366981524927651e-18,1.1290432237160787e-13,5.481584959320558e-26,2.2969426749284363e-26,4.245060632268482e-13,5.228810149108055e-22,1.6680853201602376e-16,1.651819532896913e-10,4.9517010918650464e-20,3.321349111820589e-24,4.542355917329371e-18,1.107165940428807e-16,8.659688603840806e-26,3.346353170573073e-13,4.430415793401883e-24,2.7578868867460485e-22,5.131983316250025e-18,4.008342282908071e-25,5.9816914789938745e-30,8.33479847385742e-31,1.9565099912859097e-13,2.0473023607042575e-13,1.901158963056124e-18,1.1166295490283051e-18,1.0690160143541358e-14,9.507181720939342e-27,1.9799294108921863e-22,8.22175273605365e-29,2.0493094107712498e-26,2.691092392341278e-28,8.910743547341629e-15,7.826268550066864e-35,1.3144398938602752e-24,9.6510650791237e-28,1.2309387426095092e-24,4.06432697913336e-28,3.028785602105102e-26,5.229458679425969e-27,2.8332601822090925e-26
1.1424725968643375e-08,0.19846650584359898,3.76,0.0,0.7165915308266558,0.9999998433043498,5.989442830376055e-10,8.062142848005788e-23,1.122176151731856e-15,2.0349780798235638e-05,3.3732301725609453e-07,1.8326138497853784e-07,6.012137641072086e-08,3.5530890838561764e-08,1.4432385153189445e-07,9.714239915762572e-09,4.044417894563254e-10,8.267347995645939e-09,3.150082086025455e-16,9.026726061098662e-11,4.44723583673068e-16,2.91142249129199e-09,2.6333726017308254e-09,9.107712559308796e-15,2.3886660738370354e-14,8.926559277439942e-10,5.92927980202914e-18,1.2358543321581704e-13,8.137478584575059e-26,3.588626578322346e-26,4.667035113675379e-13,6.968491033228357e-22,2.1958521729731245e-16,1.8167801937717579e-10,7.116438657733257e-20,4.310722446525833e-24,5.836643652268976e-18,1.4052816565494232e-16,1.1926864081306585e-25,3.820541908853516e-13,6.486173373611884e-24,3.891345296734622e-22,5.94881077174942e-18,5.91523100058144e-25,8.795777723699978e-30,1.1895215529979771e-30,2.0579824240675265e-13,2.2055228163777298e-13,2.1308408861260728e-18,1.2204423696164655e-18,1.1519708111096643e-14,1.3658449032328605e-26,2.6383665552579534e-22,1.1125367862772866e-28,3.060239973244005e-26,4.0110515082893807e-28,1.0834228669673005e-14,1.0823507355928716e-34,1.893093885659013e-24,1.4079010657901906e-27,1.7338063381851256e-24,5.641257732890031e-28,4.292573112125893e-26,8.141876072377084e-27,4.3550491734151074e-26
1.21149976691773e-08,0.19846652856551916,3.76,0.0,0.7165908750075686,0.9999998330762397,7.131144260480902e-10,9.60834231705497e-23,1.2024991800639045e-15,2.1567060303796437e-05,3.671903586848778e-07,2.0599691846806997e-07,6.584935124749151e-08,4.081496461337324e-08,1.5315105606840393e-07,1.117344445859662e-08,4.5425353725524217e-10,9.138405930375036e-09,3.9832491978488605e-16,1.0153741038655441e-10,5.668088937598171e-16,3.269607499569824e-09,2.965994995844736e-09,1.11048228894195e-14,2.8181144849288624e-14,1.0082439358493223e-09,7.920316945861248e-18,1.3465053701574224e-13,1.181530427686553e-25,5.465871322333918e-26,5.104806912467971e-13,9.145176894013615e-22,2.846168932230644e-16,1.98478581960268e-10,1.0028625853971049e-19,5.521757215394318e-24,7.389160009191732e-18,1.7584383377740709e-16,1.6152701754404604e-25,4.331242823412878e-13,9.288513880358409e-24,5.395308355616904e-22,6.840562108559299e-18,8.547951735973643e-25,1.2646056253474806e-29,1.6660002045288213e-30,2.167689791505171e-13,2.373712830186946e-13,2.371557857427147e-18,1.329858232341601e-18,1.2400824537026418e-14,1.9240828080368716e-26,3.458102155664424e-22,1.4852572133716907e-28,4.4695327358964614e-26,5.8483418365184235e-28,1.3025182594877131e-14,1.4730788378493374e-34,2.6695286301124895e-24,2.0120964579022018e-27,2.4028094768025383e-24,7.687843686710988e-28,5.975452049301983e-26,1.2374155722117611e-26,6.540611422417168e-26
1.2805269369711226e-08,0.19846655130224894,3.76,0.0,0.7165902177144371,0.9999998227686446,8.409116974072158e-10,1.1347212593220042e-22,1.2827804568964844e-15,2.278296852874687e-05,3.9807433167603934e-07,2.300521831028369e-07,7.187110225408578e-08,4.655530688553831e-08,1.6199490322432914e-07,1.2768791575183983e-08,5.068474408478848e-10,1.0037412136024162e-08,4.979460091752581e-16,1.1347590037489648e-10,7.129229404583573e-16,3.6487815110194035e-09,3.3186623649156572e-09,1.3403448602335291e-14,3.3046816997834647e-14,1.1317794011752615e-09,1.0426935641946644e-17,1.4609631893998833e-13,1.6820223616851062e-25,8.138939261201608e-26,5.558232610091531e-13,1.1837755937760145e-21,3.638478308958588e-16,2.1554726062831573e-10,1.388688621799955e-19,6.990060622918253e-24,9.23185059409143e-18,2.172691751204719e-16,2.1549620888295835e-25,4.880778787934268e-13,1.3042872215213981e-23,7.363356310863166e-22,7.809865796667157e-18,1.212273986874723e-24,1.7821563663128384e-29,2.29438143090116e-30,2.2860324365375226e-13,2.5528590037705953e-13,2.6242343803082738e-18,1.4454992160885109e-18,1.3338937876492701e-14,2.66339082925724e-26,4.466446826367845e-22,1.9594962925150913e-28,6.400123206621259e-26,8.361809173409728e-28,1.550264233905192e-14,1.9770935480442787e-34,3.694145385826594e-24,2.8234371758422436e-27,3.281195368811064e-24,1.0307422889055683e-27,8.184727080284555e-26,1.8406061486461308e-26,9.62169904530348e-26
1.3495541070245152e-08,0.19846657405437484,3.76,0.0,0.7165895589407676,0.9999998123819914,9.831144182019277e-10,1.3292387475451823e-22,1.3630058171182304e-15,2.3997508559159615e-05,4.2996627075707556e-07,2.554256922740622e-07,7.819369630746458e-08,5.2767159602273115e-08,1.7085614491182077e-07,1.4507172276907504e-08,5.62202533907796e-10,1.0962664344821985e-08,6.160973081602825e-16,1.2608391265778124e-10,8.861456963704323e-16,4.049082409235844e-09,3.691387134451396e-09,1.603135961857679e-14,3.85426889975585e-14,1.2634519572359454e-09,1.3548209728418882e-17,1.579193448157342e-13,2.352582077201833e-25,1.187643295714249e-25,6.027174822246337e-13,1.5134574148846534e-21,4.594051699949847e-16,2.328518354131255e-10,1.8928954038652805e-19,8.755033929471e-24,1.1398415341550296e-17,2.654362162282951e-16,2.8364117600180833e-25,5.471686365407201e-13,1.7995343839697123e-23,9.906567969717656e-22,8.85932777860811e-18,1.6904715278903877e-24,2.466930809721126e-29,3.112249051218657e-30,2.4133636699318014e-13,2.743828335756275e-13,2.8899188784397946e-18,1.5679602191957796e-18,1.433888908593878e-14,3.6291870444615083e-26,5.693551119698127e-22,2.558177380346551e-28,9.003848102536574e-26,1.1747467290062636e-27,1.8285818753466246e-14,2.6212403197222613e-34,5.026294170922886e-24,3.897453275351942e-27,4.4207509185850596e-24,1.3619168282353198e-27,1.1048025214083578e-25,2.685457634050741e-26,1.3893609782875884e-25
1.4185812770779078e-08,0.19846659682247478,3.76,0.0,0.7165888986798874,0.999999801916589,1.140506318360525e-09,1.5457948393833208e-22,1.4431654918014475e-15,2.5210683379746845e-05,4.6285781623871815e-07,2.821159627345827e-07,8.482388912055419e-08,5.946563665648042e-08,1.7973553910513422e-07,1.63956377016162e-08,6.202977819007904e-10,1.1912558781366829e-08,7.55197191018537e-16,1.3936268948546438e-10,1.08976389070695e-15,4.470664649710059e-09,4.0841780859650976e-09,1.9017484778383604e-14,4.47317398276171e-14,1.4034553994257046e-09,1.739652329954269e-17,1.701164833767265e-13,3.238498737645488e-25,1.7017245621005306e-25,6.511500604155188e-13,1.913410957983636e-21,5.73605722720842e-16,2.5036376169557245e-10,2.5437002951833164e-19,1.0860110167321276e-23,1.392428659258288e-17,3.2100299625978295e-16,3.688045677636668e-25,6.106693078218993e-13,2.4437908734056554e-23,1.3155768218752757e-21,9.99153238946438e-18,2.321581002892193e-24,3.3601814044261483e-29,4.1641290727051664e-30,2.550008163639229e-13,2.9473819251007083e-13,3.169751592260446e-18,1.6978053523424045e-18,1.540482956307544e-14,4.8753632050057484e-26,7.172540139821016e-22,3.308579999354336e-28,1.246641256033217e-25,1.6244852624984635e-27,2.1394078748197415e-14,3.437692864506427e-34,6.735238920464258e-24,5.300972870824621e-27,5.8830032456554824e-24,1.7759615556677952e-27,1.4715935402116163e-25,3.850366657426472e-26,1.97283963737875e-25
1.4876084471313003e-08,0.19846661960711842,3.76,0.0,0.7165882369249527,0.9999997913726357,1.3138771280138689e-09,1.7858395328097823e-22,1.523252590125132e-15,2.642249587963918e-05,4.967409032650623e-07,3.101215144936276e-07,9.1768138063173e-08,6.666572836659235e-08,1.8863384951779275e-07,1.8441392074235296e-08,6.811121651687753e-10,1.2885584495117813e-08,9.17865511706328e-16,1.5331353370069002e-10,1.3272735010494646e-15,4.9136982656491975e-09,4.497040771171318e-09,2.2391907200118632e-14,5.1680947390389863e-14,1.5519869389649435e-09,2.2098707721637928e-17,1.8268490208786105e-13,4.394205231166427e-25,2.398435533794278e-25,7.011081242820581e-13,2.3945665362049595e-21,7.089626606696211e-16,2.680577559439555e-10,3.3743503515997913e-19,1.3352999454423898e-23,1.6846607103647608e-17,3.846531653029151e-16,4.742465909239554e-25,6.788695523670835e-13,3.271407254305155e-23,1.7263986173371012e-21,1.120904224279729e-17,3.144369216343697e-24,4.5105275757680825e-29,5.50240959024825e-30,2.6962719647364113e-13,3.164190879178031e-13,3.4649374270410834e-18,1.8355686475783005e-18,1.6540374854628873e-14,6.465399038924882e-26,8.93964804110474e-22,4.2430424567265245e-28,1.7012968921891185e-25,2.2144178680664787e-27,2.4846928955997714e-14,4.464858075236109e-34,8.901174531801566e-24,7.113803272062876e-27,7.740549645877158e-24,2.2884282844296304e-27,1.9364897649307626e-25,5.43391614950141e-26,2.7590250524033346e-25
