Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),C2H4(29),H(6),H2(9),C2H3(28),C2H2(22),HO2(12),CH3O2(36),C2H5O2(40),OH(8),O(7),CH2O(19),H2O2(13),HCO(16),CO(14),C2H5O(43),CH2CHO(34),C2H(21),CH3O(26),HCCO(20),C3H6(255),C3H6(60),C3H6(51),C3H5(214)
2.448704227195794e-12,0.7327072095829273,3.76,0.0,0.8163006100904086,0.9999999999685868,3.1506010628934006e-21,7.619771420035862e-35,1.8075797832588073e-21,1.5179356595593425e-08,5.009472939872317e-11,1.4698570053382778e-14,1.0598099931262474e-15,1.8668675947111936e-11,3.2006080140268104e-16,6.025567073224894e-28,2.275798159453457e-33,3.141280828312852e-11,1.3353186241283618e-16,2.178410336128441e-18,1.85945727593882e-16,5.629794296165714e-17,1.620337523196377e-16,2.232415202614595e-18,6.973606256967125e-26,1.1685662990477345e-25,1.0426811750450302e-19,9.055174010378742e-34,4.1197784810361564e-49,2.561335353619966e-17,3.95846235456466e-53,1.805982730476332e-39,1.2201427837215788e-31,4.090543592228504e-37,9.448056938469266e-41
3.847963806774945e-12,0.7327072101541918,3.76,0.0,0.8163006057248059,0.999999999950636,1.2182828502401526e-20,3.0356406538170872e-34,4.409596755939974e-21,2.3853261677430186e-08,7.873240893029262e-11,3.58600437391899e-14,2.585913418525384e-15,2.933710477252752e-11,7.808636294320306e-16,2.331490566508073e-27,1.4441501624717133e-32,4.936299054088115e-11,3.257699604609377e-16,5.314995686477783e-18,4.536492910209571e-16,1.3156245927274927e-16,3.9531565399155604e-16,5.446416613999445e-18,2.6965869353815817e-25,4.519060261601894e-25,2.542961844617356e-19,5.746517402553814e-33,4.702173732253932e-48,6.248636019406022e-17,6.911069160812607e-52,2.002334784127099e-38,7.848426401175479e-31,2.6277700935546693e-36,1.0286173877040565e-39
5.247223386354096e-12,0.7327072107254562,3.76,0.0,0.8163006013591938,0.9999999999326853,3.0234650326557095e-20,7.716748335070045e-34,8.168329748002495e-21,3.2527157096840236e-08,1.0737902462136423e-10,6.643191781609812e-14,4.791000162827953e-15,4.000598645135476e-11,1.4465971114206805e-15,5.7892411084008325e-27,4.7067189522528625e-32,6.731317709491491e-11,6.034873570780458e-16,9.8467790941951e-18,8.403973048635611e-16,2.3860231103034996e-16,7.323396682632e-16,1.008967042728735e-17,6.692266167656733e-25,1.1215999872589506e-24,4.709449972639117e-19,1.8729878753339947e-32,2.0290563742704676e-47,1.1575389381494903e-16,3.7868832476402617e-51,8.457552143089426e-38,2.5902797244381047e-30,8.66519874906702e-36,4.346793590317783e-39
8.045742545512398e-12,0.732707211867985,3.76,0.0,0.8163005926279406,0.9999999998967828,1.098117791014572e-19,2.9565658281947314e-33,1.9153618918152542e-20,4.987491895718786e-08,1.646990553268814e-10,1.5579830483238165e-13,1.123859837043472e-14,6.134510900236828e-11,3.3927154594076464e-15,2.1052519087187337e-26,2.6979001735012834e-31,1.0321356309557827e-10,1.4152559726438521e-15,2.309589922606336e-17,1.9709118998173905e-15,5.479762502731559e-16,1.7175289294406816e-15,2.366264209720581e-17,2.430644857167976e-24,4.07434798699531e-24,1.103729951645751e-18,1.0737396019794961e-31,2.0612242508981952e-46,2.714487215137609e-16,5.765067776114793e-50,7.791241157432012e-37,1.481186650879388e-29,4.943074900651455e-35,4.008836795762555e-38
1e-11,0.7327072141530437,3.76,0.0,0.8163005865307231,0.9999999998717108,2.206821982675402e-19,6.270197957252175e-33,2.956498961046691e-20,6.198915755579918e-08,2.0474787514730472e-10,2.405181344183922e-13,1.7353314202385256e-14,7.624768711986737e-11,5.237745482702269e-15,4.2364191015695736e-26,7.643414001778682e-31,1.2828347383195477e-10,2.1847603832434986e-15,3.565878836682845e-17,3.042632044232797e-15,8.393565152483058e-16,2.6515138356722283e-15,3.652991008873698e-17,4.8847712446020925e-24,8.189495946791923e-24,1.702936764684598e-18,3.042492737292227e-31,1.0217295607579909e-45,4.190290745943301e-16,3.9673037914221365e-49,3.326627256086927e-36,4.132273793331571e-29,1.3743561674765404e-34,1.704862609942842e-37
1.3642780863829001e-11,0.7327072141530437,3.76,0.0,0.8163005751653194,0.999999999824975,5.4873896917458e-19,1.6371536237212312e-32,5.498701622138408e-20,8.457032676639804e-08,2.794463052995697e-10,4.4741939282555996e-13,3.229037555207091e-14,1.0402879750760468e-10,9.743805106126779e-15,1.0547455653250293e-25,2.4303926388150374e-30,1.7501438671566476e-10,4.063938612748529e-15,6.634393725960693e-17,5.659945330346161e-15,1.5478751021251005e-15,4.9325075264022584e-15,6.795414813800859e-17,1.2146380042062554e-23,2.0367264405572946e-23,3.165214552456257e-18,9.67515107446357e-31,4.047548710361538e-45,7.794161287089191e-16,1.690541873656106e-48,1.2602678796051296e-35,1.3020012764097345e-28,4.321719133614992e-34,6.450040262285827e-37
2.4836857500462207e-11,0.7327072187231648,3.76,0.0,0.8163005402396166,0.9999999996813485,3.4015869935434387e-18,1.2135083968544943e-31,1.8203755705211937e-19,1.5396067875082198e-07,5.093694958478871e-10,1.4822040056440956e-12,1.0707640735641513e-13,1.8941800206534698e-10,3.228356098266499e-14,6.572520018432242e-25,2.905731907775961e-29,3.1861624082532673e-10,1.3460417269610176e-14,2.199015385473013e-16,1.8749555816809512e-14,5.072091862994926e-15,1.6341229271110373e-14,2.251181477131378e-16,7.529723537582189e-23,1.2634686188420652e-22,1.045555304951845e-17,1.157292784754139e-29,1.2226942316077053e-43,2.5811794568577603e-15,7.780067354407928e-47,2.8163817848030867e-34,1.507707988540343e-27,4.949564126109336e-33,1.4494631280171165e-35
3.6030934137095416e-11,0.7327072232932907,3.76,0.0,0.8163005053133001,0.9999999995377076,1.0001594884643477e-17,4.0297244617792435e-31,3.8284653529608935e-19,2.2335041256189144e-07,7.398642005223684e-10,3.119041089550294e-12,2.255128665266887e-13,2.748363806731505e-10,6.794312752937041e-14,1.9403191941327792e-24,1.1453827569517618e-28,4.622183712789172e-10,2.832056074256419e-14,4.62957024160691e-16,3.945406845696353e-14,1.0628661078714492e-14,3.438888722547059e-14,4.737233341989322e-16,2.2140205712409523e-22,3.7170940585610067e-22,2.1948063548264818e-17,4.5637850433409976e-29,7.02093615809318e-43,5.430103929006793e-15,5.701281434105336e-46,1.439946181643469e-33,6.063631049333405e-27,1.9784148697757048e-32,7.510339698187104e-35
4.7225010773728624e-11,0.7327072278634215,3.76,0.0,0.8163004703863697,0.9999999993940518,2.1905348764901796e-17,9.82416249981088e-31,6.572930587269394e-19,2.927395282074747e-07,9.709303164224164e-10,5.357924458780208e-12,3.8770283782461894e-13,3.6028403203100585e-10,1.1672675626085384e-13,4.266484406576871e-24,3.1147609215385375e-28,6.058207788001605e-10,4.8641822652845566e-14,7.956255440479647e-16,6.777279451472072e-14,1.8217293746340118e-14,5.90762913817609e-14,8.137694598397522e-16,4.8492884318639635e-22,8.145791955116025e-22,3.761359603663065e-17,1.2416356588957801e-28,2.6271196553164763e-42,9.325336427278979e-15,2.633449880176806e-45,4.795864019661782e-33,1.6813330890231256e-26,5.454585561822619e-32,2.5432321013646046e-34
5.841908741036183e-11,0.7327072324335567,3.76,0.0,0.8163004354588256,0.9999999992503816,4.072181760607396e-17,2.0132111855947406e-30,1.0052524359304085e-18,3.6212802569496545e-07,1.20256773789066e-09,8.198848438256412e-12,5.937529179418396e-13,4.4576105816984303e-10,1.7863887181662474e-13,7.962841523587399e-24,6.915013516016939e-28,7.494234641376059e-10,7.442157836935114e-14,1.2180260822796967e-15,1.0370503216657403e-13,2.7837694669533116e-14,9.040428610895117e-14,1.24525637831455e-15,9.015105695864478e-22,1.5151694485484948e-21,5.742228467182376e-17,2.7577923871642673e-28,7.765801804662246e-42,1.4265996972041634e-14,9.248483069631631e-45,1.2618824225616247e-32,3.788491966437193e-26,1.2221177821667644e-31,6.804208294629611e-34
8.080724068362825e-11,0.732707241573842,3.76,0.0,0.8163003656018959,0.9999999989629973,1.050579329623036e-16,6.167921355719302e-30,1.9212486499578297e-18,5.009031662219756e-07,1.6675561069729127e-09,1.568679825828857e-11,1.1378286226878903e-12,6.168036129624506e-10,3.4186507367948847e-13,2.0707592768265806e-23,2.3680634672575595e-27,1.0366296710375543e-09,1.4234685573332773e-13,2.3324636377543976e-15,1.9840745963644187e-13,5.3172716880362e-14,1.7298518480894322e-13,2.382552217256581e-15,2.3259748028316737e-21,3.9135458462891746e-21,1.0935990169788792e-16,9.453246832779926e-28,4.454435351925241e-41,2.7280345099167915e-14,6.99745783918513e-44,5.717381018493065e-32,1.3241469626579176e-25,4.222223022664545e-31,3.183800465428392e-33
9.999999999999999e-11,0.7327072507141466,3.76,0.0,0.8163003057134818,0.9999999987165841,1.9674824077319727e-16,1.3091184810379994e-29,2.9394784126351375e-18,6.198693788519048e-07,2.0679963841510056e-09,2.4023092887616602e-11,1.7448795437032945e-12,7.63528238147236e-10,5.236408435255952e-13,3.9040704218284617e-23,5.362478935844679e-27,1.2828446890187215e-09,2.1793562848881768e-13,3.574653419804685e-15,3.038313235167461e-13,8.13590339980238e-14,2.6493335891717647e-13,3.648706545903259e-15,4.35626881676731e-21,7.336369746000939e-21,1.6681316997029768e-16,2.1423555085529744e-27,1.3866255641634378e-40,4.17583065358764e-14,2.5293910256748472e-43,1.5436065881950613e-31,3.029975374116305e-25,9.572868608849683e-31,8.756133311453714e-33
1.0319539395689467e-10,0.7327072507141466,3.76,0.0,0.8163002957425112,0.9999999986755547,2.1591201281752285e-16,1.4631857681334864e-29,3.1298388961442893e-18,6.396758341998481e-07,2.1348284631156836e-09,2.558284732218148e-11,1.8585947625083784e-12,7.87964862868328e-10,5.576575282982945e-13,4.2888290706771245e-23,6.04504282729373e-27,1.32383699798491e-09,2.320753837709147e-13,3.80722143201807e-15,3.235557702564435e-13,8.663138860606688e-14,2.8213836455498333e-13,3.885610034981809e-15,4.780628259936547e-21,8.052199445660216e-21,1.7752615554352018e-16,2.415313569480499e-27,1.625636488514462e-40,4.446610680948766e-14,3.0125718329614597e-43,1.779821005013234e-31,3.4200601963285824e-25,1.07911799618573e-30,1.0118290203146568e-32
1.2558354723016107e-10,0.7327072598544706,3.76,0.0,0.8163002258806713,0.9999999983880538,3.8686515784309893e-16,2.971646673815099e-29,4.629977544761961e-18,7.784460296882074e-07,2.6043839178668155e-09,3.788695039839371e-11,2.75695097312934e-12,9.59245668332863e-10,8.260541647794371e-13,7.744032402532154e-23,1.2978492817387287e-26,1.611045451304444e-09,3.435850656015638e-13,5.643298841592575e-15,4.791441100691149e-13,1.2821126727154644e-13,4.178709529040765e-13,5.754429023626433e-15,8.566426163855476e-21,1.4444180612865664e-20,2.6167821651840526e-16,5.190123585551185e-27,4.705100960379484e-40,6.581588056190636e-14,1.0010078122497442e-42,4.490219099647364e-31,7.383223782937506e-25,2.3052746631914312e-30,2.596352010570661e-32
1.703598537766939e-10,0.7327072781351773,3.76,0.0,0.8163000861496263,0.999999997812877,9.619089007793254e-16,9.302580850710683e-29,8.500860806028985e-18,1.0559790034267842e-06,3.550340671544857e-09,6.971914396331461e-11,5.089932484895889e-12,1.3021692897047557e-09,1.52080990090318e-12,1.95832348588496e-22,4.4559790857653054e-26,2.18546576169127e-09,6.318620765816511e-13,1.0403277388034986e-14,8.816182793202471e-13,2.357253241347231e-13,7.691019741680883e-13,1.0589347671586666e-14,2.1303136041730766e-20,3.6004637777604325e-20,4.770344709610338e-16,1.7856091341171058e-26,3.054893705139769e-39,1.2097876475820072e-13,8.527069569947753e-42,2.105894036486537e-30,2.5282949904543045e-24,7.680771662001684e-30,1.2632245940051812e-31
2.1513616032322674e-10,0.7327072964159632,3.76,0.0,0.8162999464087606,0.999999997237467,1.935346108395376e-15,2.2447017945395566e-28,1.3525872612706174e-17,1.3335020878974353e-06,4.5054194994101575e-09,1.1118303016822197e-10,8.143735495946912e-12,1.645581129594088e-09,2.4264316436457414e-12,4.0046867712463986e-22,1.144724712709888e-25,2.7598906512259547e-09,1.007007165135179e-12,1.6620080030500128e-14,1.4057850520344065e-12,3.7569641247302924e-13,1.226733142530497e-12,1.6887302355674632e-14,4.286821971465884e-20,7.261744546309218e-20,7.536433518294534e-16,4.595390845996257e-26,1.1975589493344203e-38,1.9271192371834525e-13,3.946236647421831e-41,6.659631917593008e-30,6.448237931493625e-24,1.91116921100537e-29,4.113253803688546e-31
2.599124668697596e-10,0.7327073146968294,3.76,0.0,0.8162998066580744,0.999999996661824,3.4116135181004758e-15,4.59937345425769e-28,1.969709343473137e-17,1.6110152835564866e-06,5.469613586627022e-09,1.6227826254007113e-10,1.192527203610038e-11,1.9894877876724658e-09,3.5432208542700606e-12,7.171582843468092e-22,2.4588458553971346e-25,3.3343201686410682e-09,1.4688510389075162e-12,2.4301292758953572e-14,2.0516001090414528e-12,5.481065012917643e-13,1.7908187496428053e-12,2.46482874689621e-14,7.557921588307635e-20,1.28314750273128e-19,1.0897990539396237e-15,9.887399209633584e-26,3.5853150269124973e-38,2.8095884511450857e-13,1.3536754959558602e-40,1.6748401773570888e-29,1.3731806725625703e-23,3.976336673453658e-29,1.063143647042432e-30
3.046887734162924e-10,0.7327073329777766,3.76,0.0,0.8162996668975677,0.9999999960859481,5.495033953535905e-15,8.432053821421178e-28,2.700666512836583e-17,1.888518590859553e-06,6.442916132700274e-09,2.2300449485565962e-10,1.6441443869067775e-11,2.33389584887615e-09,4.871482950299554e-12,1.1731399781792828e-21,4.683810455632604e-25,3.908754362657636e-09,2.0172248604777003e-12,3.345444986285637e-14,2.8190194776574824e-12,7.529379067081608e-13,2.4614127958064876e-12,3.387229756752936e-14,1.2175259580094423e-19,2.071628672821507e-19,1.4838647425666447e-15,1.886502405106117e-25,9.067744330204417e-38,3.8566325430637634e-13,3.861484567066599e-40,3.6284126095346617e-29,2.592011392195649e-23,7.338206331828761e-29,2.365553930389598e-30
3.9424138650935806e-10,0.7327073695399176,3.76,0.0,0.8162993873470915,0.9999999949334976,1.190085402344325e-14,2.2802544656739475e-27,4.5009757184997244e-17,2.443495542219786e-06,8.41681943038242e-09,3.7334857283719615e-10,2.7705297414516503e-11,3.024242484845449e-09,8.163676476897864e-12,2.6218008781009656e-21,1.3515047996142175e-24,5.057636975759522e-09,3.3728884170735374e-12,5.620646514909228e-14,4.718497142766047e-12,1.25979605524842e-12,4.122340814213934e-12,5.670937197551229e-14,2.6376725331755723e-19,4.508416019547041e-19,2.439592246316912e-15,5.462012485502752e-25,4.42204822317873e-37,6.442204757667824e-13,2.383683350410726e-39,1.3010472473836105e-28,7.326179609710238e-23,1.9777180840664104e-28,9.005640854200084e-30
4.837939996024237e-10,0.732707406102394,3.76,0.0,0.8162991077573315,0.9999999937801164,2.19876795859464e-14,5.034840588615376e-27,6.747325658279406e-17,2.99843294562019e-06,1.0427075102229e-08,5.622124910749187e-10,4.1990476776102654e-11,3.7166735908213e-09,1.2305538213898114e-11,4.993009550655832e-21,3.1394480986426306e-24,6.206538881222846e-09,5.072651836065291e-12,8.49355981734909e-14,7.103871870060916e-12,1.8961355754039116e-12,6.209945018353425e-12,8.539848504068616e-14,4.874787836276899e-19,8.369346014203957e-19,3.608900673494489e-15,1.2727214054953942e-24,1.5100159160971834e-36,9.679365844769558e-13,9.602329988384487e-39,3.5335484734214023e-28,1.668843396055747e-22,4.311268066199987e-28,2.576465024670259e-29
5.733466126954893e-10,0.7327074426652129,3.76,0.0,0.8162988281282869,0.999999992625805,3.6590061124018066e-14,9.722470781205436e-27,9.433607804407976e-17,3.553330804698055e-06,1.2473628984916041e-08,7.895934759019904e-10,5.935209901452425e-11,4.41124158461941e-09,1.7299658148943447e-11,8.556429473157893e-21,6.3278337140512404e-24,7.355460470208974e-09,7.1151737535336126e-12,1.1970064806998953e-13,9.974802185485887e-12,2.6618261835496217e-12,8.724649678321102e-12,1.1993959866693934e-13,8.114694033128722e-19,1.3992981448203089e-18,4.980742168824428e-15,2.5727351071095528e-24,4.157527743190781e-36,1.3563674046532416e-12,3.0331397092660514e-38,8.0377267918825955e-28,3.3014368644662737e-22,8.182982453948228e-28,6.148891572541202e-29
6.628992257885549e-10,0.732707479228382,3.76,0.0,0.8162985484599571,0.9999999914705644,5.654201661004845e-14,1.707785238587403e-26,1.2553798295937343e-16,4.108189123084856e-06,1.4556427060458012e-08,1.0554887536951534e-09,7.984520159871239e-11,5.107998730236529e-09,2.314869227446245e-11,1.3606217201002556e-20,1.1547880400169669e-23,8.504402134272045e-09,9.49911795311421e-12,1.6055970321916743e-13,1.3330951611511371e-11,3.5567428217416375e-12,1.1666875324608909e-11,1.6033267732200166e-13,1.2543335085720719e-18,2.172380861801308e-18,6.544924333897394e-15,4.708106189564631e-24,9.919486544267544e-36,1.8090718020088056e-12,8.171177962549749e-38,1.6184116579228777e-27,5.916620668358302e-22,1.4094549109722307e-27,1.2960744240773607e-28
7.524518388816205e-10,0.7327075157919082,3.76,0.0,0.8162982687523409,0.9999999903143951,8.267697266978134e-14,2.795209686836899e-26,1.610195688658392e-16,4.6630079044060404e-06,1.6675415459698424e-08,1.3598955511142463e-09,1.0352473837784485e-10,5.806997134605252e-09,2.98553618771398e-11,2.046137648176357e-20,1.957771357064844e-23,9.6533642653213e-09,1.222315343508804e-11,2.0757014657585443e-13,1.7171988676028285e-11,4.58076561713858e-12,1.503703880481039e-11,2.0657768803102697e-13,1.8346765093566633e-18,3.1912183509060206e-18,8.292040415306073e-15,8.003218421307297e-24,2.1308402114875822e-35,2.3256116861564854e-12,1.9574721196928023e-37,2.979056940890689e-27,9.854243839322349e-22,2.2591895437520802e-27,2.4933557504232733e-28
9.315570650677518e-10,0.7327075889200628,3.76,0.0,0.816297709219246,0.9999999879992735,1.5682684064464892e-13,6.419091733075806e-26,2.445880087583185e-16,5.772526870325413e-06,2.102174845018996e-08,2.0842326129511e-09,1.6066253667386892e-10,7.211925411689285e-09,4.585279706746935e-11,4.098406244578901e-20,4.796032199605039e-23,1.195135149763471e-08,1.868619862014674e-11,3.202714726485601e-13,2.6307423320450305e-11,7.015674287640714e-12,2.306282989527506e-11,3.166233857061884e-13,3.482274792736638e-18,6.109050567876594e-18,1.2300679646277264e-14,1.9705609864490495e-23,7.876797787869987e-35,3.5484596866408257e-12,8.821083872245699e-37,8.313892385066041e-27,2.331701975783846e-21,4.969077489371391e-27,7.580990661787331e-28
9.999999999999999e-10,0.7327076620497349,3.76,0.0,0.8162974953588172,0.9999999871135982,1.9396933851361336e-13,8.462819190703806e-26,2.8088502330031174e-16,6.196474610741784e-06,2.272073054459464e-08,2.4017029165483683e-09,1.8601284401155088e-10,7.751311283720997e-09,5.2879731591662416e-11,5.173035996630335e-20,6.472019080041375e-23,1.2829522718104621e-08,2.15116113269159e-11,3.699903967917657e-13,3.03097431554688e-11,8.0822222566062e-12,2.658295885961955e-11,3.648575668958795e-13,4.308030490258772e-18,7.582290659531411e-18,1.4003351617446428e-14,2.664115438108082e-23,1.2210138015515458e-34,4.08200508296777e-12,1.4628052355047498e-36,1.1686409085470875e-26,3.1058106334369157e-21,6.4436451261951945e-27,1.0998775216235383e-27
1.110662291253883e-09,0.7327076620497349,3.76,0.0,0.816297149528994,0.9999999856804456,2.6569565943597053e-13,1.274677067931303e-25,3.445822626337825e-16,6.881887731342948e-06,2.5512199931465335e-08,2.962582480495487e-09,2.312034776140205e-10,8.626440182513387e-09,6.531501584520604e-11,7.318568027725913e-20,1.010652950746976e-22,1.4249425309288931e-08,2.6493763680176825e-11,4.582500147239262e-13,3.73785532450773e-11,9.965694572368298e-12,3.2805287509321186e-11,4.5007647842750377e-13,5.903340152307999e-18,1.0444675673051149e-17,1.6944752029907867e-14,4.172153581992954e-23,2.3282298078997735e-34,5.021466045042258e-12,3.057425774458073e-36,1.9331707862915152e-26,4.7513807686151914e-21,9.451982510047758e-27,1.9092209557937325e-27
1.2897675174400142e-09,0.732707735180983,3.76,0.0,0.8162965896815755,0.9999999833579167,4.159306540022658e-13,2.2852701308973665e-25,4.605557134365458e-16,7.991090516254279e-06,3.014634420502483e-08,3.994922977131799e-09,3.155842394462808e-10,1.0050952760198499e-08,8.826609119931354e-11,1.2055070289043314e-19,1.9158286974460834e-22,1.654758884787386e-08,3.563538418859272e-11,6.219404315495302e-13,5.038290474165331e-11,1.3430049144350027e-11,4.4267621980934595e-11,6.069367934268391e-13,9.247150911106179e-18,1.6499276222215e-17,2.2171417044966926e-14,7.943649470554189e-23,5.881318412780362e-34,6.741232239542539e-12,8.836499502367368e-36,3.9558356962166703e-26,8.719244677350796e-21,1.6254517701065135e-26,4.2095858265656455e-27
1.4688727436261455e-09,0.7327078083138654,3.76,0.0,0.8162960296769801,0.9999999810316922,6.141707114372389e-13,3.797491722782936e-25,5.920737629548933e-16,9.10013525376692e-06,3.492375785739925e-08,5.181231930321874e-09,4.1424021981288317e-10,1.1485872048718198e-08,1.1473109979232911e-10,1.8699839831763948e-19,3.357029636729843e-22,1.8845845266297258e-08,4.6100675312964486e-11,8.117669915906193e-13,6.531808233344893e-11,1.7408039200304632e-11,5.745299186883314e-11,7.872041980192172e-13,1.3663200890904342e-17,2.4583248978051815e-17,2.793535806058057e-14,1.3976322856433632e-22,1.323493052563934e-33,8.704405386776566e-12,2.2372817639106895e-35,7.365168483972976e-26,1.4805460675511863e-20,2.595866256983067e-26,8.4088691147006e-27
1.8270831959984082e-09,0.7327079545847666,3.76,0.0,0.8162949091962122,0.9999999763681752,1.1811821219330807e-12,8.899508455341673e-25,9.000627205959331e-16,1.131775070099767e-05,4.4906710967673726e-08,8.015666536383372e-09,6.56113083332298e-10,1.4388554443471123e-08,1.7830819396579074e-10,3.951168441857974e-19,8.705242143985489e-22,2.3442649380183635e-08,7.096112304816448e-11,1.2714753008363847e-12,1.0097172406718873e-10,2.6902516383431392e-11,8.900522511610146e-11,1.2179599458529584e-12,2.631117767698972e-17,4.812707298748691e-17,4.092298990189693e-14,3.6514795714460225e-22,5.314196378413252e-33,1.3347784166982884e-11,1.115545892516429e-34,2.08701339652818e-25,3.612127664384465e-20,5.656051527770134e-26,2.7259925841517586e-26
2.185293648370671e-09,0.7327081008629007,3.76,0.0,0.8162937880865881,0.9999999716899332,2.019684274833836e-12,1.7879396508692232e-24,1.2653009715942513e-15,1.3534734300983755e-05,5.5457717262441074e-08,1.1465708999558512e-08,9.60279863533313e-10,1.7337710864352226e-08,2.562667947099811e-10,7.3818163264862505e-19,1.921746419303651e-21,2.8039862977448496e-08,1.0099359965304191e-10,1.840568507674772e-12,1.4432187675681975e-10,3.844507719405541e-11,1.274862717489854e-10,1.7423434642828879e-12,4.5048026134155275e-17,8.37444155353306e-17,5.565886804274697e-14,8.11372615890818e-22,1.6672428737321433e-32,1.892567032152806e-11,4.135790638035818e-34,4.890356659271918e-25,7.531361453991054e-20,1.065600753230875e-25,7.198629395687624e-26
2.5832200510936024e-09,0.7327082633684039,3.76,0.0,0.8162925419384669,0.9999999664757784,3.3337004422391428e-12,3.427001612605435e-24,1.7344237487752968e-15,1.5996781498707206e-05,6.784054696393088e-08,1.6019826642374436e-08,1.3753862910248424e-09,2.0672210393711223e-08,3.600183537294361e-10,1.3368499004798342e-18,4.064045762675883e-21,3.3147295494167906e-08,1.4032230537350554e-10,2.604697809956791e-12,2.014823811758675e-10,5.3665274606375145e-11,1.7838615747256755e-10,2.4346420387018504e-12,7.44664230407743e-17,1.4089659159498392e-16,7.385763478351885e-14,1.726806352501804e-21,4.8901793821196475e-32,2.6187003321849974e-11,1.4171390519915674e-33,1.0818521240019927e-24,1.5006632899049604e-19,1.919084145766779e-25,1.794700364312857e-25
2.981146453816534e-09,0.7327084258840266,3.76,0.0,0.8162912950139815,0.9999999612435424,5.120223948384895e-12,5.975626932964662e-24,2.2664258797726428e-15,1.8458049560479434e-05,8.091581696150751e-08,2.133316701453901e-08,1.8762913360408093e-09,2.4072304044109045e-08,4.8215555445904e-10,2.240986909029844e-18,7.774487909990463e-21,3.825529962452436e-08,1.8582620815378273e-10,3.5115103571843557e-12,2.6809990401275076e-10,7.140723086046404e-11,2.3789672669325863e-10,3.2424829245781886e-12,1.1454449648368899e-16,2.205065426618446e-16,9.38081706649572e-14,3.3218384513859387e-21,1.2358183875355775e-31,3.45368092661489e-11,4.0850200421025625e-33,2.133871298250109e-24,2.714911639759385e-19,3.170088457341669e-25,3.9430907659050975e-25
