Time (s),Volume (m^3),N2,Ne,C2H6(1),O2(2),H2O(3),C(4),CH(5),CH3(18),C2H5(31),CH4(30),H(6),C2H4(29),HO2(12),H2(9),C2H5O2(40),CH3O2(36),C2H3(28),H2O2(13),C2H2(22),OH(8),CH2O(19),HCO(16),CO(14),O(7),CH2CHO(34),C2H5O(43),C2H(21),HCCO(20),C2H5O(101),C3H6(221),C3H6(74),CH3O(26),CH2CO(27),C3H6(55),C3H7(218),C3H7(49)
6.610945662402615e-05,0.10025260619359229,3.76,0.0,0.37164208588103037,0.8979140728907677,0.13175893309881467,5.074374045424804e-17,1.7797421229174075e-13,0.0009749183063627832,0.0007030542527488688,0.02763088931447963,0.00012225496625360604,0.2454532241162199,0.0037774213110423464,0.14405067963724386,1.2360947023618242e-05,6.717127436687138e-06,1.7485504270802e-05,0.009827223342237588,0.00133267097462308,6.51872233943443e-05,0.016727784219353628,2.8818851960856807e-05,0.026160922512910988,8.338365088587627e-06,4.22333851663368e-05,4.811429228570287e-09,1.419680816188856e-09,4.2017636540449904e-07,4.408145798414044e-07,6.117974523987088e-10,0.0006502668886865529,2.7016432803779702e-06,0.0021286236606395553,2.534222219850964e-12,3.066923729517401e-07,5.336838913353004e-07
6.669632422000981e-05,0.10030584220883022,3.76,0.0,0.3681539357093975,0.8960540048742828,0.13406064539829926,5.2540232995497476e-17,1.836798984228328e-13,0.0009824239151129909,0.0007015118661755985,0.02811004735083449,0.00012236405689936944,0.247947239634603,0.0037901262561785237,0.14569174496048756,1.2302631236436416e-05,6.7512672801701596e-06,1.7784008695406623e-05,0.009874078089064469,0.0013739522033096778,6.563214477363371e-05,0.017077149005381227,2.9411920206730893e-05,0.02705069787861294,8.395970053430578e-06,4.288096402031449e-05,4.890164878384907e-09,1.4717732090926395e-09,4.350950375995526e-07,4.4813977740000895e-07,6.271548453968669e-10,0.000671472394200411,2.730322214838384e-06,0.002187042035372964,2.5994332781770503e-12,3.1642725211600505e-07,5.433962635127225e-07
6.728319181599347e-05,0.10035896307696743,3.76,0.0,0.36468744714126244,0.8941825802397336,0.13636940247501253,5.432389286878552e-17,1.894108010088674e-13,0.0009898378157092722,0.0006998982453204569,0.028589722324702537,0.0001224655148450043,0.2504088915263154,0.0038027057797429403,0.14732307708542206,1.2243101226086738e-05,6.784449251172757e-06,1.8081956079620328e-05,0.009919797526915589,0.0014158931943363078,6.60717838997885e-05,0.017427172487558405,3.0005965331753533e-05,0.027957401566603337,8.453035047181667e-06,4.35241587639836e-05,4.968470065519025e-09,1.5249806118139643e-09,4.5030918901798683e-07,4.554254218042742e-07,6.426007125172566e-10,0.0006930090851156574,2.7587696368221756e-06,0.002246076861326294,2.6650860629846718e-12,3.2629301743120645e-07,5.530756007528803e-07
6.787005941197713e-05,0.1004119655730828,3.76,0.0,0.36124291384276,0.8922999798707031,0.13868495628496785,5.611254920557892e-17,1.9518390992849363e-13,0.0009971619560789995,0.0006982165432151403,0.0290698419527647,0.00012255974083588762,0.25283800567953874,0.0038151577117435205,0.14894464397076215,1.2182425086675935e-05,6.816691933540411e-06,1.837929224771902e-05,0.009964398712100454,0.001458490622004001,6.650621308420207e-05,0.017777747622113503,3.0600832251006e-05,0.02888101126626837,8.509565374680582e-06,4.4162825708348214e-05,5.046323777270541e-09,1.5793055476327764e-09,4.65818764479427e-07,4.626695355280412e-07,6.581310553753296e-10,0.0007148734690637209,2.7869852713583654e-06,0.0023057140472022277,2.731164038101033e-12,3.362875652636011e-07,5.627195438119366e-07
6.845692700796079e-05,0.10046484666054528,3.76,0.0,0.35782060935423293,0.8904063840672661,0.1410070647207504,5.809858588288821e-17,2.013730749262139e-13,0.0010043982124954384,0.0006964698039383546,0.02955033639967539,0.00012264711986902135,0.2552344291149647,0.0038274798833037404,0.15055642092578897,1.2120668434428133e-05,6.848013338582144e-06,1.8675964400734083e-05,0.01000789806917773,0.0015017410086668329,6.693550110358412e-05,0.018128768835122017,3.119636866304457e-05,0.029821499796681403,8.565566016172397e-06,4.479682625587522e-05,5.12370556852231e-09,1.6347501763238126e-09,4.816236221094396e-07,4.6987019488352315e-07,6.737419050285815e-10,0.0007370619648154697,2.8149687158992723e-06,0.002365939396127973,2.79765074154597e-12,3.4640879527569203e-07,5.723258108807501e-07
6.904379460394445e-05,0.10051760351196119,3.76,0.0,0.35442078795270726,0.88850197258377,0.14333549138466517,6.015430540890611e-17,2.0776253431280476e-13,0.00101154838984102,0.0006946609644076776,0.030031138190159096,0.00012272802146838966,0.25759802908980756,0.0038396701312397633,0.15215839017295704,1.2057894461774608e-05,6.878430893428336e-06,1.897192139890494e-05,0.010050311400831327,0.001545640728725595,6.735971353466555e-05,0.01848013202487872,3.1792424888938814e-05,0.030778835216858785,8.621041670647384e-06,4.542602669295123e-05,5.200595648739374e-09,1.6913163213689341e-09,4.977235367168327e-07,4.770255380859797e-07,6.894293575422154e-10,0.0007595709059841124,2.8427194538323654e-06,0.0024267386152933184,2.8645299222092458e-12,3.5665459523295105e-07,5.818922002755833e-07
6.963066219992811e-05,0.10057023347429583,3.76,0.0,0.3510436854557578,0.8865869246635392,0.14567000537316563,6.18800987273443e-17,2.135547081095806e-13,0.0010186142222022665,0.0006927928567960204,0.030512182125264735,0.00012280280017007764,0.25992869226287024,0.003851726302785492,0.15375054044469638,1.1994164017134178e-05,6.907961475761711e-06,1.9267113604542552e-05,0.010091653899182443,0.001590186012425849,6.777891264563791e-05,0.01883173456291094,3.2388853757920184e-05,0.03175298092998107,8.67599676045282e-06,4.6050298148168624e-05,5.276974789373995e-09,1.7490054779511423e-09,5.141182044447419e-07,4.841337566045321e-07,7.051895529653891e-10,0.0007823965444215805,2.8702368475680186e-06,0.002488097324846909,2.9317854619603864e-12,3.6702284986522237e-07,5.914165726385364e-07
7.021752979591177e-05,0.10062273407910323,3.76,0.0,0.34768952001793174,0.8846614190755185,0.14801038106238945,6.398182147162738e-17,2.2009476570415074e-13,0.0010255973722947352,0.0006908682146678947,0.030993405198423973,0.00012287179613928938,0.2622263238669984,0.0038636462581657293,0.15533286658356418,1.1929535698154182e-05,6.936621420789271e-06,1.9561492055816805e-05,0.010131940158499142,0.0016353729493306466,6.81931569394399e-05,0.01918347529307946,3.2985510629071094e-05,0.032743895786744213,8.730435347005733e-06,4.666951630907142e-05,5.3528241339055115e-09,1.807818717017007e-09,5.308072296313055e-07,4.911930774704744e-07,7.210185974517275e-10,0.0008055350533762589,2.8975201217420333e-06,0.0025500010667048392,2.9994010795353676e-12,3.775114665186765e-07,6.008968521744189e-07
7.06436440343555e-05,0.10066077146338968,3.76,0.0,0.3452686079749459,0.8832568917159782,0.14971323407571566,6.559144734957522e-17,2.2503576357818095e-13,0.0010306168123715147,0.0006894368434795078,0.03134289030756188,0.00012291845541202864,0.26387385039477157,0.003872214559511428,0.15647560969589433,1.1882079764366635e-05,6.956894322042045e-06,1.9774698216823802e-05,0.010160537422364247,0.0016685821746053302,6.84908594073239e-05,0.019438897825339852,3.341879441419182e-05,0.03347386403637741,8.769640765871373e-06,4.7115884550817045e-05,5.407554681981382e-09,1.8512268161857762e-09,5.431090225411391e-07,4.96287113258104e-07,7.325527722709878e-10,0.0008225293553522939,2.917182823346369e-06,0.002595281553034552,3.048712160685553e-12,3.8520128645354256e-07,6.077515458189328e-07
7.106975827279924e-05,0.10069873859919072,3.76,0.0,0.3428599663296847,0.8818470132686883,0.15141897817097066,6.706528366245971e-17,2.297437326250346e-13,0.0010355940908918738,0.0006879780356600689,0.03169241507728177,0.00012296235848396748,0.26550389809802105,0.0038807091214640376,0.1576131757838544,1.1834201125179513e-05,6.976722409655593e-06,1.9987432821749805e-05,0.010188590414193581,0.0017021259515150645,6.878599941372017e-05,0.019694302952453172,3.3852069636579605e-05,0.03421263005322274,8.808577283201977e-06,4.7559480770851315e-05,5.461989563787244e-09,1.8952281124275674e-09,5.555655388857155e-07,5.013538324794423e-07,7.441197976738512e-10,0.0008396850275749417,2.9367212608906346e-06,0.002640836137865591,3.098198587937423e-12,3.9295264040764183e-07,6.145811909280333e-07
7.149587251124298e-05,0.10073663470050236,3.76,0.0,0.3404636623813607,0.8804318517531391,0.15312753185374647,6.860724632036236e-17,2.346041245916414e-13,0.001040529776017661,0.0006864927428271237,0.032041957421791285,0.00012300362192204766,0.26711644776676785,0.0038891291434337305,0.1587455682919928,1.1785920084104261e-05,6.9961114054537475e-06,2.0199678349580908e-05,0.010216104153468531,0.0017360026495764486,6.907859620937495e-05,0.01994965340711454,3.4285283213666096e-05,0.03496017374529497,8.84724618009579e-06,4.800026162320412e-05,5.51612208202887e-09,1.939822665610696e-09,5.681765445452575e-07,5.063926057925661e-07,7.557182171947948e-10,0.0008570005324782523,2.9561350230746664e-06,0.002686659223260482,3.147854227601132e-12,4.007647275234266e-07,6.213850552693387e-07
7.192198674968671e-05,0.10077445901790905,3.76,0.0,0.3380797592011391,0.8790114750882139,0.1548388149064915,7.029747240771725e-17,2.397713307566889e-13,0.0010454244170836455,0.0006849818916882485,0.032391495790481194,0.00012304235869432226,0.26871148464837746,0.0038974738310854594,0.1598727920299166,1.173725638314654e-05,7.015066881419765e-06,2.0411417645310075e-05,0.010243083507547626,0.0017702106022235231,6.936866826899291e-05,0.020204912328041433,3.471838262756894e-05,0.035716473845776434,8.885648657232144e-06,4.843818480087819e-05,5.569945720323534e-09,1.9850104335052854e-09,5.809417796840111e-07,5.11402820916167e-07,7.673465938804431e-10,0.0008744743133331164,2.975423669899233e-06,0.002732745196896867,3.1976730120026772e-12,4.086367441581188e-07,6.281624258605616e-07
7.234810098813045e-05,0.1008122108441505,3.76,0.0,0.3357083158021038,0.8775859510997523,0.15655274833999047,7.193745699755794e-17,2.4486583113312157e-13,0.0010502785451585086,0.0006834463842531879,0.03274100914893862,0.00012307867824873023,0.2702889982721007,0.0039057423969674626,0.16099485309049738,1.1688229215391817e-05,7.033594269293326e-06,2.0622633946690593e-05,0.010269533195870555,0.0018047481075524887,6.965623327949019e-05,0.02046004325876084,3.515131598839791e-05,0.03648150793603783,8.92378585650686e-06,4.887320905750478e-05,5.6234541047658815e-09,2.0307912821352047e-09,5.938609617671957e-07,5.163838790493063e-07,7.790035042095422e-10,0.000892104794889619,2.994586731058857e-06,0.0027790884338531685,3.2476489169614677e-12,4.16567886880069e-07,6.349126050480137e-07
7.277421522657418e-05,0.10084988950042713,3.76,0.0,0.33334938717257134,0.8761553475220256,0.15826925438347597,7.346346061529595e-17,2.497622457187758e-13,0.0010550926731135912,0.0006818870984716929,0.03309047697513343,0.00012311268657600515,0.2718489824141984,0.003913934060725805,0.1621117588341439,1.1638857238917256e-05,7.0516988692271325e-06,2.083331068297421e-05,0.010295457790852993,0.0018396134284936578,6.994130796449776e-05,0.020715010147327472,3.558403204422696e-05,0.03725525245037629,8.9616588579131e-06,4.930529425195257e-05,5.676640923527925e-09,2.0771649809993216e-09,6.069337864012059e-07,5.213351873917369e-07,7.906875129460952e-10,0.0009098903835003619,3.013623701808004e-06,0.0028256832969604023,3.297775866194641e-12,4.245573584485071e-07,6.416349065066717e-07
7.320032946501792e-05,0.10088749435986466,3.76,0.0,0.3310030245321889,0.8747197320091078,0.15998825641056805,7.510384615732293e-17,2.549014839435673e-13,0.0010598672962102609,0.0006803048894426292,0.03343987923061357,0.0001231444863121537,0.2733914348328214,0.003922048049905212,0.16322351776652252,1.1589158591855963e-05,7.0693858449626025e-06,2.104343148438462e-05,0.010320861724685191,0.0018748047939297807,7.022390825730405e-05,0.02096977734431239,3.601648001372458e-05,0.03803768271146543,8.999268647426758e-06,4.9734401255807615e-05,5.729500025005082e-09,2.124131179195273e-09,6.20159922947054e-07,5.262561682639913e-07,8.023971934614098e-10,0.0009278294680953984,3.0325340511127385e-06,0.0028725241395675164,3.3480478083319294e-12,4.326043603342208e-07,6.483286624212809e-07
7.362644370346166e-05,0.10092502480878424,3.76,0.0,0.3286692753238949,0.8732791721344291,0.16170967894113014,7.693174985517184e-17,2.604289489616559e-13,0.0010646028921094475,0.0006787005891007255,0.03378919636135491,0.00012317417676436886,0.2749163572764839,0.0039300836001374285,0.16433013954291265,1.1539150890853082e-05,7.086660220173623e-06,2.125298038020904e-05,0.010345749289176568,0.0019103203986709112,7.050404947337571e-05,0.021224309602793475,3.644860958232188e-05,0.03882877292930543,9.036616120561777e-06,5.0160491905011774e-05,5.782025481943561e-09,2.1716894009883946e-09,6.335390143942299e-07,5.311462650660406e-07,8.141311493230705e-10,0.0009459204201463707,3.051317224318593e-06,0.0029196053054524646,3.3984587995566273e-12,4.4070808936214643e-07,6.549932243240777e-07
7.405255794190539e-05,0.10096248028636684,3.76,0.0,0.3263481834185113,0.871833735399888,0.16343344758158684,7.86388026634822e-17,2.6574123256218693e-13,0.0010692999215389653,0.0006770750072212674,0.034138409274399116,0.00012320185411642486,0.2764237552722192,0.0039380399554398635,0.16543163487144094,1.1488851274247796e-05,7.103526904266669e-06,2.1461941611019957e-05,0.010370124641692279,0.0019461584043631692,7.078174592701902e-05,0.02147857207658138,3.688037116644385e-05,0.03962849622970246,9.073702158809982e-06,5.058352903703867e-05,5.8342113331542905e-09,2.2198391142454268e-09,6.470706831984146e-07,5.360049182455121e-07,8.2588795888748e-10,0.0009641615944278476,3.0699726302285713e-06,0.002966921130999849,3.449002794055478e-12,4.4886775361619013e-07,6.616279480397053e-07
7.447867218034913e-05,0.10099986025241242,3.76,0.0,0.32403978924872184,0.8703834892415055,0.16515948898524013,8.027510085212626e-17,2.7093995015730354e-13,0.001073958828545301,0.000675428932475179,0.03448749932250437,0.00012322761143548143,0.27791363798654245,0.003945916368610489,0.16652801545034276,1.143827639768814e-05,7.119990680003582e-06,2.167029953433827e-05,0.010393991809295773,0.0019823169400701056,7.105701113379658e-05,0.02173253031878676,3.731171562533911e-05,0.04043682467376307,9.110527558699377e-06,5.1003476439929677e-05,5.886051760029858e-09,2.2685796725713046e-09,6.60754527109084e-07,5.408315817156407e-07,8.376662045952819e-10,0.0009825513295246395,3.088499653785345e-06,0.0030144659466593763,3.499673754199681e-12,4.570825607400886e-07,6.682322067073255e-07
7.48621749949485e-05,0.10103343724515747,3.76,0.0,0.3219731216125607,0.8690742113236251,0.16671480971219507,8.194471921822355e-17,2.760231658839962e-13,0.001078119603316324,0.00067393057776723,0.03480156027654775,0.0001232492257287718,0.2792395674735743,0.003952936180116582,0.16751039534406142,1.1392537029287939e-05,7.13446743669437e-06,2.1857293196385753e-05,0.010415040981532873,0.0020151321016003117,7.130268182036631e-05,0.021960804487964475,3.769952869150562e-05,0.04117165368279465,9.143448144604317e-06,5.13787582067731e-05,5.932408187364255e-09,2.312950684773224e-09,6.7319974171474e-07,5.451477941312754e-07,8.482838045478703e-10,0.0009992277239228924,3.105063681226104e-06,0.0030574473770765185,3.5453812641116595e-12,4.6452237452290845e-07,6.741494883070693e-07
7.524567780954786e-05,0.1010669523030543,3.76,0.0,0.3199167938230056,0.867761141417357,0.16827186079398984,8.364852475488769e-17,2.811857786332045e-13,0.0010822501456712024,0.0006724167902373689,0.03511549399302325,0.00012326942123272244,0.2805513316824736,0.003959890109193619,0.16848865242753333,1.1346599278226054e-05,7.148624920335618e-06,2.2043774823394368e-05,0.010435684434737212,0.0020482039403961244,7.154640257454658e-05,0.02218878011648559,3.808692930680035e-05,0.041913407485239786,9.176158668932305e-06,5.175148357745353e-05,5.978476236401343e-09,2.357799006966751e-09,6.857675421909983e-07,5.494372893215701e-07,8.589166214496491e-10,0.001016021859899832,3.1215227190569554e-06,0.003100605553157504,3.5911824442278822e-12,4.7200563229830694e-07,6.800411622651311e-07
7.562918062414722e-05,0.10110040510151637,3.76,0.0,0.3178708286319162,0.8664443285624959,0.1698305908087482,8.525502612949074e-17,2.8617657582518374e-13,0.0010863507464862463,0.000670888102404172,0.035429287754171354,0.00012328825968610052,0.28184894442119746,0.003966777630288073,0.16946279710609222,1.1300474339679531e-05,7.162466374655008e-06,2.222973351007779e-05,0.010455924848464433,0.0020815310271022937,7.178818176757534e-05,0.02241643290912678,3.8473882668988684e-05,0.042662063575075536,9.20865958194213e-06,5.212162802525693e-05,6.024251913344959e-09,2.4031239479084386e-09,6.984575840281326e-07,5.53699692644974e-07,8.695636336253736e-10,0.001032932494256121,3.1378762684143015e-06,0.0031439363332832044,3.637072924808116e-12,4.795317592573796e-07,6.8590679922635e-07
7.601268343874659e-05,0.10113379530225265,3.76,0.0,0.31583524627236226,0.8651238217589051,0.17139094910237887,8.683409399018883e-17,2.9113614515359444e-13,0.0010904216836229753,0.0006693450314702433,0.03574292917286395,0.0001233058005906005,0.2831324221719909,0.0039735982255999615,0.17043284045572682,1.1254173069682793e-05,7.175994943171566e-06,2.241515849810388e-05,0.0104757648056476,0.0021151119068456947,7.202802723817536e-05,0.022643738894287255,3.886035432582406e-05,0.04341759861462904,9.240951265740197e-06,5.248916761305976e-05,6.069731316899493e-09,2.4489247386905175e-09,7.112695086982732e-07,5.579346382023109e-07,8.802238251761983e-10,0.0010499583715345747,3.154123809626874e-06,0.003187435574243474,3.6830483536737765e-12,4.871001806047784e-07,6.917459779894644e-07
7.639618625334595e-05,0.10116712266640256,3.76,0.0,0.3138100658757776,0.8637996699852294,0.17295288535591705,8.857523644408658e-17,2.9643033255941653e-13,0.0010944632305390828,0.0006677880866574221,0.036056406006923024,0.0001233221023261793,0.2844017825831709,0.0039803513817651,0.17139879384370782,1.1207706151571495e-05,7.1892137498717345e-06,2.260003919904145e-05,0.010495206846887404,0.0021489451136871536,7.226594660768591e-05,0.022870674250116293,3.9246309913820284e-05,0.04417998889965221,9.273034094449102e-06,5.285407892424016e-05,6.114910647046265e-09,2.4952004928488763e-09,7.242029333452332e-07,5.621417695841045e-07,8.908961829644454e-10,0.0010670982311165892,3.1702648198166273e-06,0.003231099132774186,3.729104386226185e-12,4.947103181464965e-07,6.975582876590259e-07
